GENE,VHL_1h,DMSO_1h
ARV1,4.5,4.0
NMNAT1,2.5,4.5
ELOVL1,34.5,22.0
KLC2,3.5,1.0
FBXL17,3.0,5.5
PORCN,0.0,0.0
GNPNAT1,16.5,36.0
ISL2,5.5,7.5
MARCHF7,36.5,46.5
SPATA20,1.0,0.0
YTHDC2,25.5,19.0
SLC13A3,1.5,2.0
TUT1,1.0,0.0
AIDA,3.5,4.5
USP46,25.5,24.0
NIBAN2,17.5,5.0
VWA1,0.0,0.0
PLEKHG2,9.0,10.0
DCLRE1B,13.5,14.5
NABP1,3.5,4.5
ARMCX5,2.0,1.5
METTL4,1.5,1.0
RFX7,17.5,20.0
CDCP1,0.0,0.0
PCDH20,0.0,0.0
PAPOLG,29.0,23.0
C12orf43,21.0,20.5
LPIN3,1.0,1.5
RANBP17,0.0,0.5
BCL11B,0.0,0.0
CASD1,2.0,0.5
LRRC19,0.0,0.0
SLC30A5,20.5,19.5
CCDC71,4.5,3.5
RASAL3,2.0,0.0
TTC23,1.0,1.0
MRPL14,9.0,7.5
STAG3L4,13.0,18.0
NT5DC2,5.5,7.5
CENPH,1.0,0.5
MRPS26,12.5,10.0
MRPS24,5.5,3.0
MRPS15,1.5,0.0
MRPS11,16.5,18.0
MRPS9,2.5,1.0
MRPS6,8.5,6.5
MRPS5,23.5,19.0
MRPL41,3.0,1.5
MRPL40,2.5,1.0
MRPL38,2.5,2.5
MRPL36,20.0,21.5
MRPL34,18.5,20.0
MRPL32,9.5,8.5
MRPL11,18.0,15.0
MRPL9,41.0,40.0
MRPL1,0.0,0.5
NDRG4,0.0,0.0
SLC26A6,2.0,0.5
PINK1,1.5,9.0
REEP1,0.0,0.0
GPBP1,20.0,15.5
ACD,0.0,0.0
RAPH1,2.0,3.5
CDK15,0.0,0.0
TMEM237,1.5,1.5
NBEAL1,1.0,0.5
CFLAR-AS1,0.0,0.0
RTN4R,1.0,0.0
MRPL44,20.5,21.0
VPS33A,7.5,4.5
NOL6,49.0,43.0
TMEM135,20.5,18.0
JMJD4,5.5,4.0
KRI1,39.5,25.5
MARCKSL1,104.5,48.5
UPF3B,6.5,6.5
UPF3A,30.5,27.0
RSRC2,306.0,234.0
INTS3,5.0,5.5
SOWAHC,0.0,0.0
WNK1,61.5,52.5
PCDH15,0.0,0.0
NADK,26.5,20.5
ZFP69B,0.0,0.0
SPATS2,1.5,2.5
ZSWIM4,7.0,7.5
CPLANE1,0.0,0.0
ZNF649,7.0,7.0
MPPE1,11.0,6.0
COA7,45.5,50.5
PYCR3,5.5,1.5
UBE2Z,72.0,70.0
C8orf33,95.0,103.0
WNK3,0.0,0.0
STK33,0.0,0.0
PLEKHA3,5.5,5.5
PHACTR4,17.5,18.5
BRD9,61.0,49.5
CAPRIN2,0.5,1.0
GRAMD2B,6.5,5.0
AACS,2.5,5.5
ZBTB10,46.5,47.5
ZNF747,14.0,14.5
DLK2,0.0,0.0
ANTKMT,1.0,1.0
FUNDC2,5.5,6.5
DDRGK1,3.5,6.5
MRPS34,35.0,18.0
CENPBD1P1,48.0,32.0
RASL11B,1.5,0.0
C11orf95,18.0,15.0
TMEM108,0.0,0.0
CHID1,0.0,1.0
TRAK2,3.5,7.5
SLC2A11,2.0,1.5
MTMR9,70.5,72.0
BOLL,0.0,0.0
CRELD1,1.5,1.0
MRPL57,50.0,85.0
OTUB2,1.5,2.0
PCYOX1L,4.0,4.5
YIPF2,18.0,16.0
PRR14,2.0,2.5
HROB,4.5,5.0
CYREN,28.5,25.5
GDAP1L1,0.0,0.5
RHPN1-AS1,0.0,0.0
LRFN4,6.0,4.5
AUNIP,12.0,9.5
VKORC1,3.5,2.0
TRIR,101.0,76.5
MIS12,91.0,76.0
CUEDC2,2.0,1.0
SCNM1,7.0,4.0
METRN,10.5,7.0
DBNDD1,13.5,3.0
SLX1B,1.0,1.5
DDX50,6.0,6.0
79015,1.0,0.5
DDA1,70.0,63.0
GGCT,31.5,22.0
GID4,10.5,7.0
CENPM,5.5,7.0
C7orf25,4.0,2.5
TMEM106C,6.5,5.5
NUP37,0.0,1.0
AHNAK,57.5,73.0
ZNF655,56.5,38.0
SPATA5L1,0.0,0.5
PDCL3,6.5,3.5
ERI3,1.5,2.5
C7orf26,7.0,6.5
NABP2,6.5,3.5
KXD1,22.0,19.5
PVRIG,0.0,0.0
ZFYVE21,11.5,8.0
DDX54,13.5,11.5
TMEM38A,1.0,0.0
TSEN34,9.5,6.0
KCTD15,71.5,39.0
SECISBP2,16.0,16.0
NOC4L,1.0,1.0
ALG8,2.0,1.0
TRPM8,0.0,0.0
PRRG4,9.0,11.5
ASPSCR1,0.0,0.0
TMEM223,11.0,10.0
ATG9A,25.5,18.0
METTL16,68.5,48.0
FTO,17.0,17.0
ELOVL6,0.0,0.0
FASTKD3,13.0,12.5
TMEM109,35.5,29.5
C2orf49,41.0,38.5
DSCC1,2.0,1.5
DCTPP1,36.0,32.0
C1orf50,2.5,3.5
CCDC86,22.0,20.5
LBHD1,21.0,18.5
MLPH,0.0,0.0
WDR77,25.0,21.0
SLC25A23,14.0,8.0
SMIM7,72.0,59.5
ALG12,2.5,1.0
ZNF426,34.5,27.5
TMUB2,12.5,8.0
TRAPPC6A,1.0,0.0
METTL22,1.0,0.0
CHAC1,3.5,2.0
C9orf16,1.5,1.0
C11orf49,1.5,0.5
C1orf116,0.0,0.0
TAF1D,61.5,54.5
RNF26,20.5,13.5
MAPKAP1,11.0,8.0
DHX58,0.5,0.0
NDUFAF5,2.0,3.0
TMEM185B,105.0,99.5
APOO,0.5,0.0
RETREG2,22.5,30.5
DERL1,95.5,85.0
CCDC28B,0.5,0.0
PHF23,47.0,34.0
MBOAT7,14.0,13.5
PPDPF,6.0,3.5
CHCHD7,26.0,19.5
FKRP,23.0,19.0
ZSCAN5A,4.0,4.5
DHRS11,0.0,1.0
TNIP2,16.5,8.0
PLEKHF1,11.0,4.0
MFSD11,1.0,0.0
GNPTAB,6.5,8.5
NOL12,25.5,24.5
LINC01711,0.0,0.0
TMEM243,2.0,1.5
LENG1,2.5,1.5
LILRA6,0.0,0.0
C1orf35,15.5,8.5
PRR15L,0.0,0.0
RBM42,6.5,4.0
CENPO,24.5,23.0
C19orf57,0.0,0.0
CRELD2,5.0,3.0
ZNF343,6.0,6.5
FBXL15,0.0,1.0
ZNF576,8.5,9.0
THTPA,2.5,2.5
EFHD2,51.0,34.5
TTPAL,25.5,20.5
BRCC3,25.5,17.0
TMEM43,67.5,47.0
IRX3,19.5,63.0
THOC6,0.5,0.0
ZNF557,109.5,83.0
MMEL1,0.0,0.0
DCAF10,54.5,47.0
CPLANE2,0.0,0.0
ZXDC,112.0,103.5
BHLHE41,0.0,0.0
HMGN5,0.0,0.0
GLB1L,0.0,0.0
KREMEN2,0.0,0.0
LRFN3,0.0,0.0
CYBC1,44.5,39.5
HAUS3,0.0,0.0
LRRC2,0.0,0.0
FYCO1,48.5,31.5
WDR25,0.0,0.5
PAGR1,36.0,30.5
ULBP3,1.5,2.0
RIPOR1,1.0,1.5
MAIP1,2.5,4.0
NKAIN1,0.0,0.0
GCC1,27.5,31.0
ATP13A3,45.5,52.0
TTC13,2.0,2.0
ABHD8,1.0,0.0
NKAP,1.0,0.0
CDC73,22.5,17.5
SLC52A2,12.0,12.5
TMEM231,0.5,1.5
CORO7,7.0,6.5
CHPF,6.0,2.0
CARS2,1.5,0.5
MRPL24,1.5,0.5
ARMH3,11.5,14.0
MUL1,30.5,26.5
SAP130,14.5,9.0
OBI1,36.5,34.5
CEP97,8.0,8.0
TCTN1,1.0,0.0
ADIPOR2,159.5,157.5
PGBD5,1.5,0.0
FAM118B,6.0,3.5
RIC3,0.0,0.0
VCPKMT,30.5,32.5
NAA16,6.0,3.5
TANGO6,2.5,1.5
CCNJL,0.0,0.0
HMBOX1,11.5,11.5
RNASEH2B,1.5,3.5
SNRNP25,17.5,12.0
ARMT1,1.5,2.5
TNFAIP8L2,46.5,31.5
OGFRL1,1.5,0.0
SH3TC2,0.0,0.0
OCEL1,1.5,1.0
C1orf54,0.0,0.0
EFL1,18.0,20.5
SCRN3,1.0,2.5
CCDC121,0.0,0.0
ARMC7,12.5,9.0
TMEM53,0.5,0.0
C22orf46,29.0,21.5
ROGDI,4.0,4.0
CHMP6,5.0,4.5
SRD5A3,6.0,4.0
PANK3,60.5,47.0
AKIRIN1,129.5,106.0
MCPH1,45.5,42.5
MAP7D3,2.5,4.5
USB1,24.5,20.5
RHBDF2,3.5,5.5
TMEM204,0.0,0.0
HECTD3,15.0,17.5
RPAP3,3.0,3.0
ARHGAP10,1.0,0.0
DYNC2H1,0.0,0.0
PPP1R3B,8.5,7.5
NEIL1,0.0,0.0
HSPBAP1,1.5,0.0
ICE2,20.0,18.0
DHX40,3.0,2.0
PLEKHF2,44.0,38.5
79667,0.0,0.0
PARP8,133.0,153.0
C3orf52,0.0,0.0
TUT7,4.5,5.5
NLRX1,3.5,2.0
FN3KRP,9.0,8.5
ZNF329,0.0,0.0
VEPH1,0.0,0.0
FASTKD1,20.5,19.0
OGFOD2,3.0,2.5
SMC6,5.0,2.0
RTL10,58.0,55.5
CENPU,26.5,31.5
ZDHHC14,4.0,5.0
MSANTD2,8.0,3.5
SAP30L,13.5,19.5
79686,49.0,36.5
STEAP4,0.0,0.0
GAL3ST4,0.0,0.0
QTRT2,38.0,36.5
ZNF322,8.5,7.0
YRDC,66.5,71.5
MANEA,6.0,4.0
GALNT12,0.0,0.0
ZC2HC1C,0.0,0.0
RIOX1,12.0,11.5
ZMAT4,0.0,0.0
ZYG11B,13.0,10.0
OGFOD3,12.5,7.5
C11orf80,2.0,0.0
LRRK1,8.5,4.5
PRKRIP1,43.5,32.5
NOL9,51.0,45.0
COLGALT1,163.0,158.5
IPO4,43.0,34.5
GTDC1,2.5,1.0
IGFLR1,0.5,0.5
CCDC51,3.0,3.0
NPEPL1,0.5,0.0
PPCS,23.5,17.5
TBL1XR1,38.5,47.5
AAGAB,21.0,15.0
VPS37B,20.5,13.5
ANKRD55,0.0,0.0
SUV39H2,10.0,11.5
ZNF768,3.0,2.5
THAP9,2.0,1.5
WDR59,2.5,1.5
LIN28A,0.0,0.0
PALB2,0.0,1.0
SH3D21,0.0,0.0
NARS2,1.0,1.0
E2F8,4.0,5.0
KCTD17,0.0,0.0
TBC1D17,0.0,0.0
TEFM,0.5,1.0
BBS10,4.0,2.0
CCDC7,0.5,0.0
ZNF419,11.0,6.5
CLIP4,0.0,0.0
SLC25A22,10.0,11.0
ZFAND1,26.5,20.0
SNIP1,45.5,37.0
ASB13,11.0,9.5
ZNF750,0.0,0.0
DHRS12,2.0,2.0
ZNF668,3.5,2.5
GEMIN7,16.0,9.0
C1orf115,0.0,0.0
ISOC2,13.0,10.5
ELMO3,0.0,0.0
KATNBL1,5.0,5.0
TXNDC15,4.0,2.0
MCTP1,3.0,4.0
GRTP1,0.0,0.0
ZFHX4,0.0,0.0
ACBD4,2.0,0.5
MICALL2,1.0,0.5
CCDC82,2.5,3.0
IQCA1,0.0,0.0
LRRC31,0.0,0.0
SUGCT,0.0,0.0
KLHL36,31.0,25.0
ZNF665,0.0,0.0
CLMN,1.0,1.5
FBXO31,38.0,25.0
GSDMD,1.5,1.0
SPRING1,38.0,30.5
ALG9,3.5,2.0
ZNF408,2.5,2.0
ARMC5,24.0,23.5
CARF,3.5,4.0
SHCBP1,22.0,23.5
HPS6,6.0,6.0
VASH2,0.0,0.0
GSTCD,2.0,1.5
TTC21B,4.5,3.5
PTCD2,1.0,2.5
SLTM,211.5,182.0
MMRN2,0.0,0.0
EHMT1,9.0,7.0
AGMAT,0.0,0.0
NIPAL2,19.0,14.0
MOB3B,11.5,10.5
ZNF552,6.5,7.0
CAMKMT,1.0,1.0
CLMP,0.0,0.0
METTL8,22.5,26.0
NAA40,10.5,11.0
ZMYM1,0.5,0.5
KDM8,3.0,1.5
QSER1,27.5,34.0
GEMIN6,1.5,1.0
PEAK1,16.5,13.5
LONRF3,0.5,1.0
PIP4K2C,19.5,18.0
TMC5,0.0,0.0
CCDC102B,0.0,0.0
NHEJ1,7.0,7.0
ZBTB3,11.0,10.0
ZDHHC11,0.0,0.0
RNF122,17.5,9.0
CFAP69,0.0,0.0
MFSD13A,1.5,0.0
CSPP1,11.5,7.5
PDZD3,0.0,0.0
TLCD3A,1.5,1.0
LINC00115,4.0,5.5
SNX22,0.0,0.0
79857,0.0,0.0
NEK11,0.5,0.0
ZNF669,7.0,5.5
RBFA,16.0,16.0
JHY,0.0,0.0
TREML2,9.0,5.0
BORA,17.0,19.0
TCTN2,0.5,1.0
ALG13,6.5,6.0
CPSF7,127.0,129.5
RPAP2,3.5,2.5
CBLL1,28.5,42.5
NUDT18,4.0,3.0
RABEP2,3.5,2.0
THSD4,0.0,0.0
UBA5,13.5,14.0
DCAKD,7.0,6.0
CCDC134,1.5,0.0
ZC3H14,8.5,9.0
PODNL1,0.0,0.0
MAP9,0.0,0.0
HDAC11,0.0,0.0
CAAP1,9.0,6.5
LPCAT1,50.5,44.5
RIN3,6.5,4.5
ZNF671,6.5,5.0
MCMBP,108.0,88.0
GGNBP2,17.5,14.5
ZNF672,13.5,12.0
ATP8B4,47.5,50.0
THNSL1,0.0,1.0
RPP21,0.0,0.0
ZNF613,0.0,0.0
PRR5L,10.0,6.0
CYBRD1,3.5,3.0
NUP85,2.0,1.0
NAA60,21.5,14.5
TMC7,0.0,0.0
MORN1,2.0,1.5
PYROXD1,26.5,34.0
ACTR5,4.5,3.5
ATAD5,5.0,5.0
MAGIX,2.0,0.5
SETD6,11.0,14.0
MRM1,3.5,5.5
NANOG,0.0,0.0
ADM2,18.0,11.5
SPEF2,2.0,1.0
MAP6D1,5.0,6.0
DOK3,45.5,69.5
TNIP3,0.0,0.0
KIAA0319L,3.5,2.0
SYNPO2L,0.0,0.0
COQ8B,1.5,0.0
CCNP,0.0,0.0
SLC35E1,102.5,78.5
LINC00472,0.0,0.0
ZNF696,49.5,36.5
L2HGDH,2.5,2.0
C10orf95,0.5,0.0
DHDDS,25.5,16.0
PLPPR3,0.0,1.5
NOL10,47.0,36.5
PDZD7,6.0,2.5
ERMP1,16.5,20.0
PAQR6,5.0,4.0
DENND1C,3.5,2.0
CEP76,13.5,15.5
JADE1,32.0,37.0
DENND2D,12.0,7.5
DNAJC22,0.0,0.0
ABCA11P,12.0,6.5
SCD5,0.0,0.0
WDR76,8.5,7.0
ATAT1,12.0,9.0
ZNF767P,20.0,20.0
GRHL2,0.0,0.0
TRMT2B,4.0,2.0
DSN1,13.5,14.0
DNAJB14,40.5,45.0
ZNF702P,0.0,0.0
SVEP1,0.0,0.0
TTC26,2.0,3.5
PLEKHH3,6.0,1.5
STN1,3.5,3.5
79992,6.0,5.0
ELOVL7,0.0,0.0
79999,0.0,0.0
PCNX2,0.0,0.0
ESRP2,0.0,0.0
DOCK5,51.5,50.0
TRAPPC13,3.0,5.0
C10orf88,9.0,4.5
TMEM156,1.0,0.0
RMI1,10.5,7.0
PSME3IP1,18.5,16.0
PHC3,84.0,81.5
MINDY3,4.5,3.5
WWC2,2.0,1.5
DGLUCY,3.5,2.0
NAA25,58.5,47.0
UBTD1,1.0,0.0
FOXRED2,28.5,25.5
TMEM62,0.0,3.0
MYO15B,0.5,0.0
SLC8B1,6.5,5.5
PANK2,13.0,11.5
FBXL18,17.0,14.0
SEMA6D,0.0,0.0
ZNF556,3.0,4.0
CSRNP3,0.0,0.0
80035,6.0,6.0
TRPM3,0.0,0.0
FAM106A,0.0,0.0
CEBPA-DT,9.0,7.0
PGAP1,2.5,5.5
LRRTM4,0.0,0.0
ATF7IP2,4.5,9.5
DCAF17,35.0,27.5
LINC00574,0.0,0.0
CCDC15,0.0,0.0
HEXA-AS1,1.0,0.5
80094,11.0,7.5
ZNF606,6.0,7.0
MZT2B,0.5,2.5
C7orf69,0.0,0.0
ZFP2,0.0,0.0
ZNF614,19.5,22.5
BICC1,0.0,0.0
BAIAP2L2,0.0,0.0
PIF1,6.0,2.5
VCPIP1,29.5,38.0
BBOF1,0.0,0.0
TRIM46,0.5,0.0
CCDC170,4.5,3.5
LRRC8E,0.0,0.0
RPF1,6.0,4.0
ZNF703,2.5,2.0
PTGES2,3.5,2.0
SIKE1,47.0,41.0
THOC7,1.5,2.0
UXS1,13.5,14.5
SLC66A2,10.5,10.5
ZC3H12A,23.0,15.5
ASRGL1,1.0,0.0
CENPT,0.0,1.0
EDC3,14.0,11.0
80154,0.0,0.0
NAA15,56.0,58.5
PGGHG,1.5,2.0
PRR36,0.0,0.0
ABHD18,7.0,9.0
CTC1,16.0,8.5
IFT74,1.0,1.5
DBF4B,3.0,5.0
SPSB1,0.0,0.0
MYCT1,0.0,0.0
TEDC2,0.0,1.0
MYO19,5.0,5.5
CEP290,0.0,0.0
TTI2,3.5,4.5
TMEM134,1.5,2.5
TMEM254,3.0,0.5
RNF34,15.0,13.5
MUS81,7.5,8.0
FUZ,3.5,1.0
FBXO11,28.5,25.0
CHD9,24.0,24.5
FHOD3,0.0,0.0
OPA3,123.5,101.0
SPG11,2.5,3.0
PROSER1,29.5,29.0
ARMC9,1.0,0.5
CCDC92,2.5,3.0
TM2D3,9.5,8.5
80215,0.0,0.5
ALPK1,3.5,2.5
NAA50,98.5,81.0
COQ10B,35.5,48.5
ACSF2,0.0,0.0
TARS2,4.5,3.0
RAB11FIP1,289.5,203.5
NUBPL,3.5,2.5
PAAF1,3.0,2.5
ORAI2,39.0,30.0
RUFY1,3.5,3.5
CXorf21,60.0,181.5
WDR26,106.5,104.0
FAAP100,6.5,5.5
PIGZ,0.0,0.0
ELL3,0.0,1.5
PREX2,0.0,0.0
CEP63,8.0,10.5
SLC35F5,10.5,13.5
FAM214B,46.5,29.5
EFHC2,0.0,0.0
C16orf70,25.0,19.0
TRIM45,0.0,0.0
ZNF430,64.0,48.5
EDEM3,66.5,90.5
HSD3B7,2.5,1.5
ITPKC,18.5,10.0
GRPEL1,70.0,92.5
SCUBE1,1.0,1.0
CDK5RAP3,6.0,5.5
PLEKHO2,94.0,53.0
EFHD1,0.0,0.0
WDCP,14.5,14.0
TRABD,25.0,22.5
MED28,26.0,26.5
80307,0.0,0.0
FLAD1,5.0,5.5
PDGFD,0.0,0.0
KLHL15,47.5,49.5
TET1,2.5,1.5
LRRC27,1.0,2.0
EPC1,55.5,46.5
CPEB4,22.5,21.0
ZKSCAN3,3.5,4.0
GKAP1,0.0,0.0
CXXC4,0.0,0.0
SP6,0.0,0.0
CEP70,0.5,3.0
CCDC68,0.0,0.0
PUS1,12.0,9.5
ABTB1,0.0,0.5
ULBP2,0.0,0.0
ULBP1,4.0,3.5
DNAJC5,71.0,62.5
KCNIP4,0.0,0.0
WDR82,206.0,171.0
PABPC1L,0.0,0.5
PNPLA3,4.0,0.0
TRAF3IP3,8.0,3.0
DCAF11,20.0,22.0
ZSCAN16,9.5,3.0
REEP4,18.5,21.0
COASY,15.5,9.0
WDR61,0.5,1.0
LPAL2,6.5,6.0
TNKS2,27.5,28.5
RNF39,0.0,0.0
PDCD1LG2,0.0,0.0
CD276,24.0,17.0
UBXN6,8.5,6.0
TSGA10,0.0,0.0
AKNA,28.0,14.0
PBX4,4.5,5.0
ACAD10,2.5,1.0
SRCIN1,0.0,0.0
TTYH3,48.0,46.5
ARHGAP39,0.0,0.0
MPIG6B,0.0,0.0
LY6G5C,0.0,0.0
PRR3,53.5,46.0
THUMPD2,53.0,50.5
TSEN2,8.0,8.5
AARSD1,1.0,1.0
PRR7,0.5,0.0
KHDC1,0.0,0.0
ITIH5,0.0,0.0
80761,0.0,0.0
NDFIP1,7.0,7.5
SPX,0.0,0.0
THAP7,2.0,2.5
STARD5,1.0,1.5
CPTP,12.5,8.5
LIMD2,47.5,32.0
TMEM177,2.5,3.0
B9D2,2.5,1.0
CYB5B,33.5,25.5
ZNF34,4.0,1.5
COL18A1,0.0,0.5
INTS5,2.5,2.0
CMIP,34.0,31.5
ASXL3,0.0,0.0
CEP44,8.5,6.5
ZNF436,15.0,11.5
EEPD1,25.5,11.5
DDHD1,31.0,29.0
BHLHB9,0.0,0.0
DUSP16,5.5,3.5
ZFP91,144.5,166.5
APOL6,44.0,47.5
APOL4,19.0,21.0
APOL3,0.0,0.0
SH3BP5L,11.0,16.0
GRIP2,0.0,0.0
KDM7A,0.0,0.0
SETD7,104.5,110.5
LNPK,8.0,5.0
ZNRD1ASP,1.5,1.0
EGFL8,0.0,0.0
80868,0.0,0.0
ILKAP,3.0,2.5
NPL,0.0,1.0
TMPRSS5,0.5,1.0
GJA9,0.0,0.0
TUBB1,0.0,0.0
ZBP1,0.0,0.0
SLC2A10,0.0,0.0
KCNH6,0.0,0.0
SLC25A32,45.5,53.5
CLPTM1L,18.0,17.0
POLR2M,18.0,21.0
PTDSS2,1.5,2.0
GPR63,0.5,1.0
SYNC,2.0,2.0
DCSTAMP,0.0,0.0
HM13,35.0,29.0
MOB2,3.0,2.0
ITFG1,0.5,2.0
SLC38A1,4.5,4.0
TMX1,18.0,17.0
LRRC3,1.0,3.0
GDPD5,1.0,1.0
FBXO38,7.0,10.5
TDRD3,0.5,1.0
VOPP1,6.5,3.0
CYRIA,21.5,18.0
RCC1L,10.0,5.5
YIPF5,23.5,21.0
INTS14,27.0,26.5
FAM117A,7.5,11.5
TRIM11,44.0,33.0
LMAN2L,6.0,3.5
C1orf21,0.0,0.5
NDEL1,22.0,16.5
CSRNP2,25.5,28.5
TXNDC5,136.0,137.0
CLPB,7.5,6.5
MIR600HG,11.0,16.5
PDRG1,26.0,21.5
ANKRD13C,16.5,17.0
APOLD1,11.5,14.5
CCDC130,4.0,1.0
GFOD2,18.0,17.0
COL21A1,0.0,0.0
PLA2G12A,1.0,0.5
CDADC1,3.0,3.5
TRIM8,38.5,39.0
URM1,60.5,52.5
LBH,0.0,0.0
NECTIN4,1.0,0.0
FIP1L1,3.5,3.5
SNX27,37.5,30.0
FAM83D,3.0,6.5
ANP32E,40.5,43.5
NIPA2,36.0,30.0
TMEM163,0.5,1.0
ACSBG2,0.0,0.0
CAB39L,3.0,5.5
ITM2C,69.5,40.0
TSPAN14,28.0,11.0
CDT1,67.0,54.0
KAZALD1,9.5,8.0
UNC93B1,11.5,9.0
DIAPH3,3.5,2.5
TRMT1L,1.0,1.0
TSC22D4,21.0,17.0
TSSK3,0.0,0.0
MAP1LC3B,32.0,42.0
CCNL2,206.0,196.5
VMP1,28.5,47.0
C6orf62,78.0,86.0
ISCA1,18.0,15.0
REXO5,0.5,0.5
81698,0.0,0.0
DOCK8,47.5,47.5
PPP1R14C,4.5,3.5
TRIM7,0.0,0.0
NUAK2,0.0,0.0
TIGD6,2.0,3.0
RNF170,20.0,16.5
TLR10,0.0,0.0
ADAMTS10,0.0,0.0
SLCO5A1,0.0,0.0
NETO2,9.0,10.5
VANGL1,2.5,5.0
TRIM56,79.0,52.0
SBF2,2.5,2.5
RNF146,5.5,3.5
SPRY4,1.0,1.0
ST6GALNAC5,0.0,0.0
TMEM14B,8.5,10.5
81854,0.5,0.0
SFXN3,96.5,73.5
ZNF611,0.0,0.0
MED25,0.5,0.5
SHARPIN,24.5,19.0
ARPC5L,56.5,58.5
ISG20L2,42.0,39.0
RAB1B,30.5,20.0
LAS1L,1.0,1.5
HYI,0.0,0.0
FAHD1,12.5,11.0
QTRT1,0.0,0.0
SLIRP,4.0,2.5
SLC25A28,8.0,9.5
ABHD17A,3.0,2.5
CABLES2,9.5,7.5
SEH1L,28.0,30.0
KIF18A,2.5,2.0
ZNF93,14.5,17.5
PCDH11Y,0.0,0.0
PITPNM3,0.5,0.5
ELOVL3,0.0,0.0
FCRL4,0.0,0.0
TCF7L1,0.0,0.0
ADPGK,121.5,127.5
SH3BGRL3,130.5,90.0
SF3B5,28.5,31.5
INO80B,0.0,0.0
GSG1,0.0,0.0
PUS7L,5.0,5.0
DRC3,0.0,0.0
ABHD11,47.5,38.0
RAB33B,14.0,13.5
EMC6,9.5,9.5
CDCA3,28.0,18.5
MXD3,7.5,6.0
APH1B,10.5,12.0
GLT8D2,0.0,0.0
KATNAL2,0.0,0.0
DOHH,4.5,4.0
DDX59,2.5,2.0
PUS3,2.0,3.0
PLVAP,0.0,0.0
TTC25,0.0,0.0
NUF2,2.0,3.0
FAM110A,7.0,6.0
AIF1L,0.0,0.0
DNAL1,10.5,8.0
RILP,1.0,0.0
COG3,77.5,74.5
UCK1,25.0,21.5
TMUB1,1.0,0.0
THAP2,1.5,2.0
RASSF5,112.5,75.0
NUDT12,0.5,0.0
SOX7,3.5,1.0
BCL2L12,5.0,4.0
CCM2,8.0,8.5
GUCD1,151.0,135.5
AMMECR1L,100.5,80.5
C18orf21,8.5,6.0
C19orf12,16.5,14.0
ZMIZ2,6.5,7.0
C11orf68,21.0,19.5
RAMAC,3.0,3.0
FAM107B,80.5,215.5
SELENOO,3.5,4.0
FAM167A,7.0,7.0
SLC35G5,0.0,0.0
DYNLRB1,15.5,10.0
TLN2,4.5,4.0
PARP9,14.0,10.5
SESN2,18.0,16.0
CD99L2,19.0,14.0
HSDL1,6.0,6.5
RPS6KL1,20.5,12.0
RHNO1,16.5,13.0
TRAPPC9,5.5,8.0
CALN1,0.0,0.0
SH3BGRL2,0.5,1.0
JAM3,0.0,0.0
FERMT3,23.5,12.5
TRPT1,0.0,0.0
NRIP2,0.0,0.0
CRISPLD2,0.5,0.0
TLCD3B,0.0,0.0
INHBE,1.0,0.0
RIOK1,15.5,13.5
SLC25A18,0.0,0.0
ATG10,1.0,2.0
ITCH,37.0,35.0
TFAP2D,0.0,0.0
MARVELD1,51.0,32.0
GRWD1,55.5,45.0
ZNF484,1.0,1.5
L3MBTL2,16.0,10.0
LONP2,15.0,17.0
TAS1R3,0.0,0.0
RBP5,0.0,0.0
RBM4B,10.5,10.0
FRMD8,29.0,20.0
ARMC10,6.5,5.5
SYT15,0.0,0.0
ESYT3,0.0,0.0
SETDB2,35.0,56.5
ANGPTL6,0.0,0.0
KLF16,139.5,125.0
FSD1L,1.0,1.0
TMTC1,0.0,0.0
ATAD3B,6.0,4.5
TAF3,4.0,4.0
RSPH3,1.0,0.5
TMEM120A,0.0,0.0
TTTY14,1.5,3.0
RAB34,12.0,8.0
HMCN1,0.0,0.0
TBC1D10A,1.0,2.5
BCO2,0.5,0.0
MRO,0.0,0.0
TM2D2,25.0,15.0
USHBP1,0.0,0.0
CDCA7,17.0,39.0
MIXL1,0.0,0.0
PRSS27,0.0,0.0
SPATA9,0.0,0.0
KCTD10,52.0,47.5
HASPIN,5.0,4.0
STARD3NL,3.5,2.5
STK40,41.5,21.5
SPRTN,22.0,22.0
HDAC10,0.5,1.0
83935,0.0,0.5
RASSF4,12.5,12.5
LRMDA,0.0,0.0
EIF2A,20.5,12.5
TATDN1,3.0,5.5
TM2D1,2.0,6.5
IMMP2L,1.5,0.0
FCAMR,0.0,1.0
83956,1.0,1.5
83957,5.0,4.5
SLC4A11,1.5,0.0
IFI27L2,0.0,0.0
TSSK6,2.0,2.0
SPNS1,3.5,2.5
FAM234A,2.5,2.0
CCDC8,0.0,0.0
NCALD,12.5,9.0
FAM172A,11.0,10.5
BRIP1,2.5,2.0
REG4,0.0,0.0
KREMEN1,26.0,19.5
TMPRSS13,0.0,0.0
B3GNT5,12.0,12.0
OBSCN,0.0,0.0
EMILIN2,44.0,39.5
KATNAL1,3.0,5.5
MND1,0.5,0.0
WDR54,0.0,0.0
RBM48,9.0,7.5
MAGT1,21.0,15.5
DTNBP1,6.0,4.5
KIRREL2,1.5,1.0
HDHD2,2.5,4.5
TMEM222,23.5,17.5
FAM160A2,1.0,2.5
SLC10A7,13.0,15.5
PLEKHN1,0.0,0.0
FAM186B,0.0,0.5
