GENE,VHL_1h,DMSO_1h
MUC13,0.0,0.0
SUCNR1,0.0,0.0
AKIP1,4.0,1.0
TMEM9B,13.5,14.5
NRIP3,11.5,28.0
SAR1A,76.0,77.0
CFAP298,16.0,13.5
JPH1,0.0,0.0
SLC2A4RG,52.5,45.5
ZC3HAV1,99.5,129.0
SLAMF8,3.5,0.5
GPR137,0.0,1.0
SPHK2,2.5,5.0
GRIPAP1,2.5,2.0
EMC7,10.5,9.5
RAD18,22.5,19.0
CELF4,0.0,0.0
CDC42SE1,208.0,170.0
UGGT1,57.5,48.0
KCMF1,20.5,26.5
TM9SF3,93.0,99.0
MDM1,6.0,5.5
TCIM,0.0,0.0
UBQLN4,38.0,26.0
AGPAT3,33.0,23.5
AGPAT4,41.5,29.0
WRNIP1,11.5,10.0
BDH2,1.0,1.0
ANKS1B,3.0,2.0
TMEM167B,66.5,60.0
NDUFA4L2,1.0,0.0
PNO1,21.5,22.5
SH3GLB2,0.0,0.0
C15orf39,58.0,48.5
THAP10,0.5,0.0
SPIRE1,1.0,0.0
STARD7,134.0,168.5
MAP3K7CL,1.0,2.0
IFT46,0.5,0.0
C1GALT1,6.5,13.0
OTOR,0.0,0.0
EXOSC5,2.5,2.0
SMARCAD1,20.0,21.5
MEIS3,0.0,0.0
C2orf83,0.0,0.0
DHX33,64.0,57.0
SEMA3G,10.0,5.0
MCCC1,11.5,12.5
PAK6,3.0,3.0
LXN,0.0,0.0
NCLN,20.0,23.0
GPR108,4.5,4.0
SPPL2B,4.0,8.0
FEM1C,23.0,21.0
DUS3L,2.5,2.0
SMCO4,0.0,1.0
PMEPA1,4.0,2.0
ARNTL2,1.5,1.0
DUSP22,8.5,6.5
HMCES,3.0,2.5
CMC2,7.0,7.5
ENY2,21.5,19.0
OLFML3,0.0,0.0
MRPS22,1.0,1.0
EMSY,5.0,5.0
MFF,4.5,2.0
SDR39U1,5.5,2.5
XAB2,0.0,0.0
SMYD2,1.0,0.5
C5orf15,14.5,10.0
NT5M,1.0,0.0
NIT2,1.0,0.0
LHX9,0.0,0.0
OTUD7B,11.0,7.0
WDR93,1.5,0.0
PARP6,6.5,7.5
C14orf132,0.0,0.0
ATXN7L3,111.5,80.0
CEACAM19,0.5,1.0
FAM20C,5.5,3.5
STOX2,10.0,14.5
PRDM8,2.5,3.5
PRDM10,11.5,8.0
PRDM11,1.5,1.5
POGLUT1,23.0,15.0
PSMG2,2.0,3.0
ADPRM,1.0,1.0
DTWD1,5.0,6.5
BBX,132.5,115.5
CDC42SE2,58.5,70.5
KIF15,7.5,4.5
TOMM22,67.0,62.5
CHPT1,0.0,0.0
TULP4,16.0,17.0
SLC12A9,4.0,5.5
COQ8A,5.0,14.0
CTNNBIP1,2.5,3.0
GSN-AS1,0.0,0.0
SDHAF3,2.5,2.5
YAE1,0.5,2.5
CCDC47,34.0,33.5
CABP4,0.0,0.0
COQ9,9.5,9.0
CCNL1,50.5,59.5
CIAPIN1,9.0,12.0
VPS35L,1.0,0.0
PDXP,65.5,73.5
SLC17A7,0.0,0.0
RSRP1,391.0,320.0
ANKMY2,8.0,4.5
RARS2,12.0,7.5
TWSG1,11.0,10.0
PLSCR3,1.5,0.5
UTP3,10.5,12.0
CHRNA10,1.0,2.5
PCBP4,0.5,0.0
57061,0.0,0.0
KNL1,4.0,4.0
AGTRAP,2.0,1.0
PLSCR4,0.0,0.0
ENTPD7,6.5,6.5
CASS4,2.5,2.0
PCNP,19.0,21.5
PITHD1,25.5,27.5
RPGRIP1,0.0,0.0
PARP11,12.0,13.5
AVEN,5.5,7.0
C12orf4,20.5,16.5
TIGAR,26.0,23.5
PNPLA2,6.0,4.5
CYSLTR2,5.5,1.0
NAT14,7.5,5.5
PDSS2,4.5,7.0
REXO4,28.5,30.0
INTS12,1.5,1.5
CAMK1D,23.0,18.0
GOPC,27.5,36.5
LPAR5,7.5,9.0
NUP107,1.0,1.0
PLXDC1,0.0,0.0
LYRM4,6.0,7.0
MRPL47,3.0,1.5
ATP13A1,7.0,4.0
CHMP1B,35.5,32.0
MAN1C1,0.0,0.0
APMAP,8.0,5.5
RNPEPL1,9.0,7.5
RTN4,50.0,39.5
ADCK1,1.0,1.5
PAK5,0.0,0.0
TMEM159,5.5,1.5
SCYL3,6.5,4.5
RALGAPB,45.0,33.0
LYRM1,3.0,2.5
SMIM8,2.0,2.0
SLC44A2,0.5,1.0
SMURF1,88.5,84.0
PHTF2,4.0,5.5
JPH2,0.0,0.0
TRIM54,0.0,0.0
PELI2,27.0,28.5
PELI1,6.0,12.5
SALL4,0.0,0.0
ASPHD2,3.0,3.0
ZNFX1,53.0,46.5
DOLPP1,40.0,29.0
CORO1B,0.0,1.5
VARS2,0.0,0.0
ZMIZ1,326.5,284.0
KIAA1191,36.5,28.0
ACTR3B,1.0,3.0
SLC39A10,7.5,8.5
ANKRD50,3.5,3.0
FAM219B,47.5,37.5
NIPAL3,6.5,3.5
RALGAPA2,21.5,23.5
THOC2,2.5,4.0
DENND11,0.0,0.0
SELENON,3.0,1.5
VN1R1,0.0,0.0
MCOLN1,0.0,0.0
ATP10A,7.5,6.5
ATP8B2,0.0,0.0
ATP10D,1.5,1.5
ZNF248,4.5,3.0
SLC45A4,50.0,31.0
ADGRG6,0.0,0.0
TP73-AS1,0.0,0.0
SPRYD7,4.5,4.5
CEMIP,0.0,0.0
THAP11,22.0,23.0
VANGL2,0.0,0.0
TTC7A,53.5,59.0
ARFGEF3,0.0,0.0
ERGIC1,12.0,11.0
PPP4R3B,58.0,45.5
NHSL1,2.0,3.0
LYRM2,97.0,76.5
SMAGP,0.0,0.0
SNX14,1.5,1.0
LINC00869,21.5,21.5
SLC4A10,0.0,0.0
DANCR,35.5,34.0
KAT14,3.5,3.5
PBXIP1,2.5,2.0
CBX8,2.0,2.5
RCN3,1.5,0.5
ZNF286A,25.5,56.0
SENP7,2.5,2.0
JPH3,0.0,0.0
ZNF304,0.0,0.5
AICDA,0.0,0.0
MRS2,14.5,17.5
RHOJ,0.0,0.0
CLK4,14.0,10.0
S100A14,0.0,0.0
RAB22A,34.0,37.0
CYP20A1,38.0,32.5
SPC25,0.0,0.0
ABHD6,1.0,0.5
LRTM1,0.0,0.0
MIF4GD,3.0,5.0
SCYL1,1.5,1.0
AS3MT,1.0,0.5
TMIGD3,0.0,0.0
RHBDD2,5.0,2.5
C3orf14,2.5,3.0
WDR18,0.0,1.5
SLC24A3,1.5,0.0
NDRG3,2.0,1.5
NDRG2,0.0,0.0
BIRC6,8.0,11.5
PLEKHG5,0.0,0.0
TENM2,0.0,0.0
REXO1,17.5,12.5
KIAA1143,55.0,47.0
TMCC3,0.5,0.0
GATAD2B,0.0,0.0
PPM1H,0.0,0.0
ISY1,16.0,15.0
MYORG,2.5,1.5
STRIP2,4.5,5.0
TBC1D24,21.0,23.0
SCAF4,14.5,16.5
SLC12A5,0.5,0.0
LRRC47,15.5,19.5
ERMN,2.0,0.0
CNOT6,44.0,37.0
ZNF512B,10.0,18.0
ZNF490,24.5,19.5
PLEKHH1,0.5,1.0
GRAMD1B,14.5,13.5
SHROOM4,0.0,0.0
USP31,31.5,48.5
PRR12,4.5,4.5
PLEKHG1,0.0,0.0
CRACD,1.5,1.5
RNF150,0.0,0.0
NLN,55.0,46.0
ESYT2,49.0,99.5
ODF2L,3.0,4.0
AHRR,115.0,95.5
ARID1B,19.5,19.0
HEG1,53.0,33.5
RIMKLB,5.5,4.0
MRTFB,6.5,7.5
KIDINS220,24.0,26.5
NLGN4X,0.0,0.0
MTA3,0.5,1.0
AARS2,9.0,8.5
MAVS,133.0,92.5
ZNF608,0.0,0.0
INTS2,25.0,13.0
MTUS1,0.0,0.0
XPO5,29.0,29.0
COG6,3.5,2.5
CASKIN2,0.0,0.0
ARHGAP31,0.0,0.0
SERINC1,62.0,55.5
STARD9,0.5,0.5
HECW2,0.0,0.0
RPTOR,14.5,12.0
SRGAP1,0.0,0.0
CASKIN1,0.0,0.0
KCTD16,0.0,0.0
CGN,0.0,0.0
HACE1,2.0,0.5
NUFIP2,404.5,391.5
TBC1D14,102.5,118.5
MIB1,27.5,27.5
ELAPOR1,0.0,0.0
KIAA1328,4.0,3.5
SORCS2,0.0,0.0
ALPK3,0.5,0.0
WDR35,5.5,6.0
DISP3,0.0,0.0
ZNF398,86.5,81.5
KLHL42,54.0,42.0
TXNDC16,1.5,1.0
PDP2,97.5,105.5
ZNF624,9.5,5.5
TAOK1,130.0,134.5
NCEH1,13.0,13.0
MICAL3,10.5,8.0
NLGN2,2.5,1.0
SEMA6A,0.0,0.0
USP35,1.0,0.0
STAMBPL1,0.0,0.0
IFT80,3.0,4.0
ARRDC3,6.5,5.5
CEP126,1.0,0.5
KLHL8,42.0,34.0
ZNF319,22.0,15.0
SIPA1L2,3.5,4.0
ARHGAP20,0.0,0.0
TRMT5,11.0,11.0
DOCK6,0.0,0.0
KIF17,0.0,1.0
CCDC191,0.0,0.5
FAM135A,0.5,1.0
PREX1,40.5,47.0
KCNT1,0.0,0.0
TMEM181,39.0,29.5
ARHGAP21,0.0,0.0
CRAMP1,84.5,98.0
CFAP97,15.5,15.5
RIC1,11.0,12.0
WDFY1,50.0,61.0
MRTFA,57.0,52.5
ZNF687,16.5,14.0
HOMEZ,2.0,2.0
BEGAIN,0.0,0.0
BAHCC1,105.0,131.5
WDR48,16.5,17.0
FNIP2,0.0,0.0
USP36,80.0,63.5
TRMT9B,0.0,0.0
PITPNM2,4.0,2.0
SLAIN2,28.0,33.5
JCAD,0.0,0.0
DIP2B,55.0,47.0
RANBP10,43.0,34.0
ISLR2,0.0,0.0
FAM234B,8.0,4.5
RELCH,16.0,18.5
TSHZ3,5.0,4.5
VPS18,19.5,20.0
SHROOM3,0.0,0.0
STIM2,10.5,9.5
ZBTB2,37.0,39.5
LRFN1,1.0,0.5
ZFAT,5.5,5.5
NYAP2,0.0,0.0
SH3RF1,7.0,13.0
LRRN1,0.0,0.0
EP400,41.0,44.0
CCDC146,1.0,1.0
MYH7B,0.0,0.0
POGK,76.5,55.5
USP28,1.0,2.0
DHX37,12.0,10.5
KIAA1522,2.5,1.5
PHF12,24.0,17.0
CIP2A,1.0,1.0
STRA6LP,2.0,3.0
UVSSA,7.0,7.5
GRAMD1A,1.0,1.0
CALCOCO1,1.0,1.0
ZBTB4,31.0,21.5
PLEKHA4,0.0,0.0
RDH14,7.5,9.0
FBRSL1,12.0,11.0
EPB41L5,1.0,1.0
KIAA1549,0.0,0.0
BEND3,5.5,7.0
RNF213,17.0,11.5
ZFP14,16.0,10.5
GPAM,13.0,9.0
ALS2,6.0,7.5
CHD8,10.5,7.5
ZDBF2,0.0,0.0
ZBTB26,7.0,6.0
VAT1L,14.5,12.5
ZSWIM6,10.5,12.0
LRRC4C,0.0,0.0
TNRC6C,11.5,10.5
KIAA1586,3.5,5.0
ZNF317,158.5,132.5
USP37,28.0,32.5
DDX55,37.5,27.5
FANCM,0.0,0.0
SHTN1,3.0,3.0
CPNE5,2.0,1.5
FAM160B1,6.5,9.0
NCKAP5L,1.0,1.5
CWC22,9.0,9.0
GBA2,5.5,4.0
WDFY4,2.5,6.0
DENND1A,8.0,7.5
MEAK7,1.0,0.5
MIER1,43.0,42.5
SLC7A14,0.0,0.0
KIAA1614,0.0,0.0
ZNF529,26.0,20.0
SFMBT2,274.5,318.5
SEMA4G,0.0,0.0
PRX,0.5,0.0
PCDHB16,0.0,0.0
ANO8,5.0,3.5
GPR107,51.5,53.5
METTL14,20.5,15.5
IGDCC4,0.0,0.0
EPG5,19.0,18.5
NCOA5,53.0,47.0
WDR19,0.0,0.0
SPTBN4,0.0,0.0
ZFYVE28,1.5,1.0
SCUBE2,0.0,0.0
TRIB3,126.5,89.5
ANKRA2,0.5,0.0
RBAK,146.5,132.5
MARK4,11.5,5.0
SUGP1,1.0,1.0
BRINP2,0.0,0.0
GATAD1,29.0,18.5
RAB40C,17.5,17.0
POLD4,23.0,16.5
CCAR2,61.5,56.5
CCNB1IP1,1.5,2.0
CCDC181,0.0,0.0
RAP2C,43.5,39.0
KRTAP5-8,0.0,0.0
SLC4A5,0.0,0.5
ZNF410,30.0,29.0
CADM3,0.0,0.0
SLC46A2,0.0,0.0
PTBP2,13.0,14.5
NFE4,1.0,1.5
CTDSP1,57.5,38.5
CXCL16,0.0,0.0
SQOR,1.0,1.5
MS4A7,24.5,34.5
TP53INP2,15.5,12.5
SRPRB,55.0,48.5
ENOPH1,21.5,16.0
RHOU,19.5,30.5
NLRC4,0.0,0.0
TRAPPC1,27.5,16.5
ZBED5,1.0,0.5
CREBZF,205.5,194.5
PCTP,8.5,9.0
ABHD17C,2.0,3.0
RPRD1B,58.0,55.0
ZNF71,2.0,3.0
ZNF77,5.5,3.0
INIP,19.0,15.0
JAM2,0.0,0.0
PRUNE1,13.0,7.0
ZNF462,0.0,0.0
ZNF250,16.5,12.0
ARHGAP22,0.0,0.0
OSTC,22.0,17.5
SCAF1,3.0,2.0
KMT2C,25.5,23.5
CACTIN,27.5,21.0
DLGAP3,0.0,0.0
EPS15L1,39.0,33.0
SELENOK,12.0,11.5
SINHCAF,0.5,0.0
RBM25,46.0,44.0
WIZ,46.0,34.5
MID1IP1,47.5,51.0
ABRACL,7.0,9.5
RRAGD,0.0,0.0
MYOZ1,0.0,0.0
SNX6,9.0,8.0
PGAP6,5.0,3.5
HIVEP3,29.0,21.0
TLNRD1,14.5,10.5
CACNG8,0.0,0.0
CACNG6,0.0,0.0
UBL5,1.5,3.5
SIGIRR,0.5,0.0
PRDM12,1.5,1.0
PLEKHA1,0.5,0.0
PLEKHA2,43.5,32.0
HRH4,0.0,0.0
SCPEP1,3.5,3.0
SENP2,9.5,10.5
GNB4,36.0,30.0
ZNF350,15.0,15.0
KLHL12,22.5,14.0
RXFP1,2.0,2.0
PBOV1,0.0,0.0
AFAP1,5.5,8.5
GPBP1L1,42.5,38.5
MYG1,0.5,0.0
FAM3A,1.0,1.5
AVPI1,1.0,1.0
TSKS,0.0,0.0
SLC25A19,15.5,21.5
EDA2R,0.0,0.0
EXOC4,7.0,8.5
TGIF2,119.5,78.5
BACH2,0.0,0.0
ELOVL5,17.5,18.0
SAV1,13.5,9.5
TRMT11,0.0,1.5
MRPS35,25.5,15.5
APOBEC3G,0.5,2.0
PPCDC,5.0,5.5
NIF3L1,7.5,6.0
CCDC90B,5.0,4.5
FASTKD5,10.5,7.5
AASDHPPT,20.0,22.5
AGBL5,0.0,0.0
LDAH,17.5,14.5
ELAC2,14.0,18.5
ALX4,0.0,0.0
GUF1,39.0,36.5
SPCS3,123.5,123.5
NAA35,26.5,26.0
RINT1,1.0,1.0
SCOC,6.5,7.5
DHX35,7.5,7.0
RIC8A,25.0,25.0
MIIP,1.0,0.5
ATG101,10.0,9.0
GAS5,163.5,184.0
PROK2,0.0,0.0
PAPPA2,1.0,0.0
CELF6,1.0,1.0
EEFSEC,2.0,2.0
CELF5,0.5,0.0
FKBP10,0.0,0.0
SMAP1,8.0,8.0
TRAPPC11,16.0,15.0
ZFAND3,55.0,35.0
C14orf93,0.5,0.5
SLC22A23,0.0,0.0
BCORL1,0.0,0.5
SRR,2.5,2.0
BCAN,0.0,0.0
ABHD4,4.5,1.0
MRPL17,39.0,39.0
FAM204A,8.5,6.0
RNF123,1.0,1.5
THADA,26.5,23.5
UBE2O,19.0,15.0
VIPAS39,5.0,6.5
PIEZO2,0.0,0.0
HEATR6,7.5,8.0
NSUN3,0.5,1.0
FAM111A,20.5,20.0
MANBAL,27.0,24.5
GPATCH3,6.0,3.0
NAPB,27.0,23.5
SLC17A9,31.0,24.5
BLOC1S5,8.5,11.0
ELMO2,22.0,27.5
GALNT11,3.5,3.0
ZBED8,0.0,0.0
CHTF18,0.0,0.0
TNN,0.0,0.0
ZNF335,7.5,4.0
ANKEF1,0.5,0.0
XPNPEP3,38.5,33.5
MRPS14,27.5,23.0
CXorf56,4.0,4.0
MCUR1,22.0,17.0
ZNF667,0.0,0.0
PCIF1,4.0,6.0
FAM217B,37.5,28.5
NECAB3,0.0,1.0
DMRTC2,0.0,0.0
DMRTA2,0.0,0.0
CLSPN,30.0,28.5
NEUROG2,0.5,0.0
NEUROD6,0.0,0.0
PRDM16,0.0,0.0
PRDM15,23.5,18.5
PRDM14,0.0,0.0
FIGNL1,8.0,3.5
MYO1G,0.0,3.0
TSPYL2,7.0,5.5
RBM26,24.0,20.5
OXCT2,0.0,0.0
PERP,0.0,0.0
NPAS3,0.0,0.0
CDH23,0.0,0.0
LHPP,1.0,0.5
SLC28A3,1.0,0.0
RBKS,0.0,0.0
PBLD,2.5,1.0
GOLPH3,73.0,81.5
CLSTN2,0.0,2.0
MCCC2,16.5,12.5
SNX16,2.0,8.0
POPDC2,1.0,1.5
SAMSN1,0.0,0.0
SMOC1,0.0,0.0
EPB41L4A,0.0,0.0
PARVG,34.5,35.5
LRRC4,0.0,0.0
CENPK,2.0,2.5
NPFFR1,0.0,0.0
RTP4,1.0,0.0
CRLF2,0.0,0.5
MAGEF1,3.5,6.5
TMBIM1,31.0,31.0
VSIR,51.5,30.5
SLC39A8,5.0,9.5
DUS1L,5.5,2.5
RRAGC,22.0,18.0
ADGRL4,0.0,0.0
NOD2,3.0,8.5
TINAGL1,0.0,0.0
LIN7B,0.5,0.0
XYLT1,144.5,142.5
XYLT2,2.0,1.0
RBSN,23.0,22.0
PDF,34.0,27.0
KIF9,0.0,0.0
C17orf75,0.5,0.0
NCAPG,7.0,6.0
ERAP2,2.0,4.0
NECAB1,0.0,0.0
CARD9,2.0,4.5
OSGEPL1,1.5,1.0
DPEP2,0.0,0.0
P3H1,5.5,2.5
IRF2BPL,7.5,5.0
POPDC3,0.0,0.0
MMS19,5.0,9.5
DNAJC1,0.0,0.0
TFB2M,5.0,6.0
SEMA4A,9.0,5.5
PJA1,0.0,0.0
ROBO3,0.0,0.0
TOR3A,14.5,8.0
MLST8,6.5,4.5
HERPUD2,9.0,7.5
ATL2,77.5,66.5
MS4A6A,8.0,12.0
PDLIM2,13.5,5.5
TENT4B,19.0,23.5
RAB17,0.0,0.0
RHBDF1,0.0,0.0
ZSCAN31,2.0,1.5
NOC3L,7.5,10.5
FBRS,65.5,47.0
RNF25,0.0,0.0
NSD1,77.0,74.5
COP1,2.0,3.5
LMBR1,12.0,11.5
XPO4,69.0,78.0
NFKBIZ,2.0,3.0
ARHGAP9,3.0,2.0
HS1BP3,2.0,1.0
AZI2,5.5,5.5
HIF3A,0.0,0.0
NXN,0.0,0.0
SIL1,0.5,0.0
IKZF4,28.0,17.0
IKZF5,40.5,52.0
MMP25,3.5,1.0
ZMAT3,11.5,10.5
GMCL1,5.5,6.5
GMCL2,2.0,3.5
ZNF106,46.0,40.0
MPP5,9.0,8.0
AKTIP,0.0,1.0
CDH24,1.0,1.0
RGS18,0.0,0.0
KLHL25,0.5,0.0
ARAP3,0.0,0.0
GZF1,37.5,38.5
TMEM267,6.5,5.5
TMEM168,10.0,11.5
MTMR14,15.0,11.0
SUSD1,3.5,10.0
DCLRE1C,85.5,101.5
ATG3,6.5,6.5
INF2,8.5,7.5
POLR1E,9.0,5.5
SUDS3,42.5,43.5
TTC31,8.0,10.0
CIAO3,3.0,2.5
ZDHHC6,12.5,10.0
PCNX4,2.5,4.5
ACTR6,2.0,1.5
MRPS25,61.5,51.0
NOM1,62.5,71.5
CSMD1,0.0,0.0
ALDH8A1,0.5,0.0
CLEC7A,0.0,0.0
GPR135,0.0,1.0
MOSPD3,0.0,0.0
GIGYF1,50.5,49.0
PLA2G2F,0.0,0.0
VPS16,0.0,0.0
EBF2,0.0,0.0
MFSD14A,31.5,34.5
CSRNP1,48.0,29.5
ANAPC1,2.5,3.0
GORASP1,16.5,13.0
CTAGE1,0.0,0.0
TMPRSS3,0.0,0.0
COPS7B,13.0,11.5
NUCKS1,135.0,106.0
UNKL,31.0,26.0
WDR13,0.5,0.5
SMAP2,28.5,28.0
METTL17,2.0,1.0
ACBD3,25.0,28.5
MFSD1,20.5,27.5
PLPPR2,19.5,19.0
SMURF2,7.0,8.0
CCDC136,0.0,0.0
SMYD3,6.5,5.0
RUSF1,12.5,9.5
ATPAF1,3.0,3.5
MTARC1,0.0,0.0
TNS3,42.5,34.5
FAM160B2,13.5,7.5
PARP12,0.0,1.0
GAREM1,1.0,0.0
ZNF574,22.0,17.0
CREB3L2,111.0,85.5
S100PBP,8.0,12.0
IPPK,24.0,16.5
MEAF6,26.5,20.5
CCDC14,5.0,4.0
ILRUN,37.5,38.5
ENGASE,5.0,8.0
PCED1A,0.0,0.0
C11orf1,0.0,1.0
RMND5B,3.5,3.5
FNDC3B,48.0,46.5
MTHFSD,15.5,10.5
MICAL1,0.5,1.5
CERK,17.5,18.5
AEN,67.5,74.0
RBM15,23.0,27.5
CRTC3,24.0,26.0
GINS3,24.0,25.5
TBC1D15,11.0,4.5
EPS8L2,0.0,0.0
LMF1,0.5,1.5
EXO5,1.5,2.0
IFT22,3.0,0.5
CEP85,40.5,48.5
DDX31,48.0,32.5
RMND5A,67.0,63.0
DEPTOR,4.5,4.0
IQCH,0.0,0.0
ARV1,4.5,3.5
NMNAT1,2.5,4.5
ELOVL1,34.5,22.0
KLC2,3.0,1.0
FBXL17,3.0,5.5
PORCN,0.0,0.0
GNPNAT1,16.5,36.0
ISL2,5.5,7.5
MARCHF7,36.5,46.5
SPATA20,1.0,0.0
YTHDC2,25.5,19.0
SLC13A3,1.5,2.0
TUT1,1.0,0.0
AIDA,3.0,1.5
USP46,25.5,24.0
NIBAN2,17.5,5.0
VWA1,0.0,0.0
PLEKHG2,9.0,10.0
DCLRE1B,13.5,14.5
NABP1,3.5,4.5
ARMCX5,2.0,1.5
METTL4,1.5,1.0
RFX7,17.5,20.0
CDCP1,0.0,0.0
PCDH20,0.0,0.0
PAPOLG,29.0,23.0
C12orf43,21.0,20.5
LPIN3,1.0,1.5
RANBP17,0.0,0.5
BCL11B,0.0,0.0
CASD1,2.0,0.5
LRRC19,0.0,0.0
SLC30A5,20.5,19.5
CCDC71,4.5,3.5
RASAL3,2.0,0.0
TTC23,1.0,1.0
MRPL14,9.0,7.5
STAG3L4,10.0,14.0
NT5DC2,5.5,7.5
CENPH,1.0,0.5
MRPS26,12.5,10.0
MRPS24,5.5,3.0
MRPS15,1.5,0.0
MRPS11,16.5,18.0
MRPS9,2.5,1.0
MRPS6,8.5,6.5
MRPS5,23.0,19.0
MRPL41,3.0,1.5
MRPL40,2.5,1.0
MRPL38,2.5,2.5
MRPL36,17.0,18.0
MRPL34,18.5,20.0
MRPL32,9.5,8.5
MRPL11,18.0,15.0
MRPL9,41.0,40.0
MRPL1,0.0,0.5
NDRG4,0.0,0.0
SLC26A6,2.0,0.5
PINK1,1.5,9.0
REEP1,0.0,0.0
GPBP1,20.0,15.5
ACD,0.0,0.0
RAPH1,2.0,3.5
CDK15,0.0,0.0
TMEM237,1.5,1.5
NBEAL1,1.0,0.5
CFLAR-AS1,0.0,0.0
RTN4R,1.0,0.0
MRPL44,20.5,21.0
VPS33A,7.5,4.5
NOL6,49.0,43.0
TMEM135,20.5,18.0
JMJD4,5.5,4.0
KRI1,39.0,25.5
MARCKSL1,104.0,48.0
UPF3B,6.5,6.5
UPF3A,20.0,15.0
RSRC2,306.0,233.0
SOWAHC,0.0,0.0
WNK1,61.0,52.5
PCDH15,0.0,0.0
NADK,24.5,17.5
ZFP69B,0.0,0.0
SPATS2,1.5,2.5
ZSWIM4,7.0,7.5
CPLANE1,0.0,0.0
ZNF649,7.0,7.0
MPPE1,10.5,6.0
COA7,45.5,50.0
UBE2Z,72.0,70.0
C8orf33,95.0,102.0
WNK3,0.0,0.0
STK33,0.0,0.0
PLEKHA3,5.5,5.5
PHACTR4,17.5,18.5
BRD9,61.0,49.0
CAPRIN2,0.5,1.0
GRAMD2B,6.5,5.0
AACS,2.5,5.5
ZBTB10,46.5,47.5
ZNF747,14.0,14.5
DLK2,0.0,0.0
ANTKMT,1.0,1.0
FUNDC2,5.5,6.5
DDRGK1,3.5,6.5
MRPS34,35.0,18.0
CENPBD1P1,48.0,32.0
RASL11B,1.5,0.0
C11orf95,18.0,15.0
TMEM108,0.0,0.0
CHID1,0.0,1.0
TRAK2,3.5,7.5
MTMR9,70.5,72.0
BOLL,0.0,0.0
CRELD1,1.5,1.0
MRPL57,50.5,84.5
PCYOX1L,4.0,4.5
YIPF2,18.0,16.0
PRR14,2.0,2.5
HROB,4.5,5.0
CYREN,28.5,25.5
GDAP1L1,0.0,0.5
RHPN1-AS1,0.0,0.0
LRFN4,6.0,4.5
AUNIP,12.0,9.5
VKORC1,3.5,2.0
TRIR,101.0,76.5
MIS12,90.5,76.0
CUEDC2,2.0,1.0
SCNM1,7.0,4.0
METRN,10.5,7.0
DBNDD1,13.5,3.0
DDX50,6.0,6.0
79015,1.0,0.0
DDA1,70.0,62.5
GGCT,31.0,21.5
GID4,10.5,7.0
CENPM,5.5,7.0
C7orf25,4.0,2.5
TMEM106C,6.5,5.5
NUP37,0.0,1.0
AHNAK,57.0,73.0
ZNF655,56.5,38.0
SPATA5L1,0.0,0.5
PDCL3,6.5,3.5
ERI3,1.5,2.5
C7orf26,7.0,6.5
NABP2,6.5,3.5
KXD1,22.0,19.5
PVRIG,0.0,0.0
ZFYVE21,11.5,8.0
DDX54,13.5,11.5
TMEM38A,1.0,0.0
KCTD15,71.5,39.0
SECISBP2,16.0,16.0
NOC4L,1.0,1.0
ALG8,2.0,1.0
TRPM8,0.0,0.0
PRRG4,9.0,11.5
ASPSCR1,0.0,0.0
TMEM223,11.0,10.0
ATG9A,25.5,17.5
METTL16,68.0,48.0
FTO,17.0,17.0
ELOVL6,0.0,0.0
FASTKD3,13.0,12.5
TMEM109,35.5,29.5
C2orf49,41.0,38.0
DSCC1,2.0,1.5
DCTPP1,36.0,32.0
C1orf50,2.5,3.5
CCDC86,22.0,20.5
LBHD1,21.0,18.5
MLPH,0.0,0.0
WDR77,25.0,21.0
SLC25A23,12.5,8.0
SMIM7,72.0,59.5
ALG12,2.5,1.0
ZNF426,34.5,27.5
TMUB2,12.5,8.0
TRAPPC6A,1.0,0.0
METTL22,1.0,0.0
CHAC1,3.5,2.0
C9orf16,1.5,1.0
C11orf49,1.5,0.5
C1orf116,0.0,0.0
TAF1D,61.5,54.5
RNF26,20.5,13.5
MAPKAP1,11.0,8.0
DHX58,0.5,0.0
NDUFAF5,2.0,3.0
TMEM185B,105.0,99.0
APOO,0.5,0.0
RETREG2,22.5,30.5
DERL1,95.5,85.0
CCDC28B,0.5,0.0
PHF23,47.0,34.0
PPDPF,6.0,3.5
CHCHD7,26.0,19.5
FKRP,23.0,19.0
ZSCAN5A,4.0,4.5
TNIP2,16.5,8.0
PLEKHF1,11.0,4.0
MFSD11,1.0,0.0
GNPTAB,6.5,8.5
NOL12,25.5,24.5
LINC01711,0.0,0.0
TMEM243,2.0,1.5
C1orf35,15.0,8.5
PRR15L,0.0,0.0
RBM42,6.5,4.0
CENPO,24.5,23.0
C19orf57,0.0,0.0
CRELD2,5.0,3.0
ZNF343,6.0,6.5
FBXL15,0.0,1.0
ZNF576,8.5,9.0
THTPA,2.5,2.5
EFHD2,51.0,34.0
TTPAL,25.5,20.5
BRCC3,25.5,16.5
TMEM43,67.5,47.0
IRX3,19.5,62.5
THOC6,0.5,0.0
ZNF557,109.0,82.5
DCAF10,54.5,47.0
CPLANE2,0.0,0.0
ZXDC,112.0,103.5
BHLHE41,0.0,0.0
HMGN5,0.0,0.0
GLB1L,0.0,0.0
KREMEN2,0.0,0.0
LRFN3,0.0,0.0
CYBC1,44.5,39.5
HAUS3,0.0,0.0
LRRC2,0.0,0.0
FYCO1,48.5,31.5
WDR25,0.0,0.5
