,VHL_2h,DMSO_24h,DMSO_2h,MYBi_24h,PBS_24h,VHL_24h
CBL,70.25,31.0,90.0,9.0,52.25,19.5
CBLB,6.5,4.0,7.25,0.3333333333333333,4.5,2.75
CBLN1,0.0,0.0,0.25,0.0,0.0,0.0
SERPINH1,10.75,5.25,12.5,0.0,1.75,4.25
CBR1,31.5,20.5,52.75,0.0,5.25,15.0
CBR3,0.25,0.0,0.0,0.0,0.0,0.0
CBS,0.0,0.75,0.0,0.0,0.0,0.0
KYAT1,1.5,3.0,2.75,0.0,0.75,1.75
KRIT1,6.25,3.25,7.25,1.0,1.0,0.25
CCNA2,59.25,45.0,106.0,0.6666666666666666,17.75,19.0
CCNB1,21.0,11.75,23.75,0.6666666666666666,4.75,3.5
CCNC,16.25,12.25,26.5,0.0,9.25,6.5
CCND2,138.5,55.25,207.25,3.0,35.5,28.5
CCND3,277.5,177.0,362.25,10.333333333333334,65.5,131.75
CCNE1,11.5,5.75,14.25,1.6666666666666667,20.0,6.0
CCNF,180.0,106.75,225.75,1.0,39.75,69.0
CCNG1,47.25,40.5,83.25,2.6666666666666665,38.75,15.0
CCNG2,6.5,9.0,16.5,1.0,10.75,3.75
CCNH,0.75,1.5,2.0,1.0,0.5,0.75
CCNT1,235.0,127.75,349.25,14.666666666666666,121.0,85.0
CCNT2,82.75,41.75,111.0,8.0,32.75,23.25
CCT6A,106.0,39.0,147.25,10.333333333333334,36.25,23.0
CD1A,0.0,0.0,0.0,0.0,0.0,0.0
CD1C,0.0,0.0,0.0,0.0,0.0,0.0
CD1D,20.25,7.0,15.5,0.0,2.75,4.0
CD1E,0.0,0.0,0.0,0.0,0.0,0.0
CD247,0.0,0.0,0.0,0.0,0.0,0.0
CD4,58.25,52.5,60.0,4.0,20.5,32.25
CD5,0.0,0.0,0.0,0.0,0.0,0.0
CD6,0.0,0.0,0.0,0.0,0.0,0.0
CD7,0.0,0.0,0.0,0.0,0.0,0.0
CD8A,0.0,0.0,0.0,0.0,0.25,0.0
CD9,0.0,0.0,0.25,0.0,0.0,0.0
CD19,0.0,0.0,0.0,0.0,0.0,0.25
MS4A3,34.75,21.0,40.0,7.666666666666667,38.25,12.75
CD22,0.0,0.0,0.25,0.0,0.0,0.0
CD27,0.0,0.0,0.0,0.0,1.5,0.0
CD28,0.0,0.0,0.0,0.0,0.0,0.0
CD80,0.0,0.0,0.25,0.0,0.0,0.0
CD86,1.75,3.0,0.0,0.0,0.0,2.25
TNFRSF8,0.5,1.0,0.25,0.0,0.75,1.0
TNFSF8,0.0,0.0,0.0,0.0,0.0,0.0
CD33,13.25,10.0,14.5,0.0,11.5,9.75
SIGLEC6,5.5,1.25,5.5,0.0,0.75,0.75
CD34,0.0,0.0,0.0,0.0,0.0,0.0
CD36,5.5,2.25,2.75,0.0,3.5,0.25
SCARB1,27.5,19.25,21.75,0.6666666666666666,8.5,9.0
SCARB2,5.25,2.5,6.75,0.0,1.75,1.0
CD37,1.5,0.25,2.5,0.0,2.75,0.5
CD38,15.0,21.75,14.25,0.0,4.25,9.5
ENTPD1,0.25,0.0,0.75,0.3333333333333333,0.0,0.25
ENTPD6,12.5,8.25,8.5,0.0,2.75,5.0
ENTPD5,7.75,2.25,11.0,0.0,4.0,1.75
CD40,0.5,0.0,0.0,0.0,0.0,0.0
CD44,92.75,17.25,134.75,16.0,100.5,14.5
CD47,26.75,9.0,24.5,4.333333333333333,10.75,4.25
CD48,0.25,0.0,0.0,0.0,0.0,0.25
CD53,24.25,23.5,25.5,1.3333333333333333,30.5,17.25
CD58,12.5,3.5,10.75,0.0,2.5,2.0
CD59,11.25,6.0,14.25,0.0,0.0,2.5
CD63,3.0,4.25,5.75,0.3333333333333333,2.25,1.25
CD68,13.5,11.25,14.5,1.0,2.75,9.25
CD70,1.25,0.25,1.5,0.0,1.25,1.0
CD72,2.25,0.25,0.25,0.0,1.75,0.5
CD74,33.0,69.25,40.0,6.0,19.25,50.5
CD79A,0.0,0.25,0.5,0.0,0.0,0.0
CD79B,0.5,0.0,0.0,0.0,0.0,0.0
CD81,25.25,20.0,29.75,1.0,10.75,11.75
ADGRE5,84.25,59.0,101.5,10.0,74.75,63.75
CD151,21.0,12.5,16.5,0.3333333333333333,4.25,5.5
CDA,0.25,0.0,1.0,0.0,0.0,0.25
CDK1,22.0,12.25,41.25,2.6666666666666665,5.5,5.75
LRBA,1.0,2.0,7.25,0.3333333333333333,1.5,1.0
CDC5L,38.5,21.75,54.0,4.333333333333333,8.0,13.25
SEPTIN7,25.25,12.75,39.0,3.6666666666666665,7.75,5.0
CDC6,37.0,12.0,41.25,6.0,7.75,8.0
CDC20,1.25,1.75,3.75,0.0,0.25,2.0
CDC25A,247.5,98.25,331.0,8.333333333333334,57.25,55.0
CDC25B,29.5,13.25,29.75,0.3333333333333333,8.25,10.25
CDC25C,2.5,2.25,2.5,0.0,1.25,1.5
CDC27,66.5,26.5,98.0,5.0,27.5,14.25
CDC34,14.0,6.75,15.25,0.0,1.75,4.5
CDC42,72.5,39.5,112.0,11.333333333333334,37.75,21.5
CDH5,0.0,0.0,0.0,0.0,0.0,0.0
CDH7,0.0,0.0,0.0,0.0,0.0,0.0
CDH13,0.0,0.0,0.0,0.0,0.0,0.0
CDH15,0.0,0.0,0.0,0.0,0.0,0.25
CDK2,38.5,19.75,44.0,1.3333333333333333,11.0,14.75
CDK3,1.0,1.25,1.5,0.0,1.25,0.0
CDK4,25.5,11.75,33.75,3.0,14.75,9.25
CDK5,0.0,0.0,0.0,0.0,0.0,0.0
CDK6,163.5,74.0,256.75,40.0,255.5,39.25
CDK7,0.25,0.0,0.25,0.0,0.0,0.0
CDK8,23.0,11.0,37.0,0.3333333333333333,4.75,6.5
CDK9,55.5,59.0,71.0,4.666666666666667,48.75,29.25
CDKN1A,15.25,9.0,23.5,21.666666666666668,123.25,5.25
CDKN1B,327.5,234.75,649.75,29.666666666666668,113.5,97.5
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2A,32.25,23.0,38.25,9.333333333333334,31.0,20.75
CDKN2B,7.75,6.25,11.75,1.6666666666666667,3.25,3.75
CDKN2C,14.75,9.75,14.0,0.0,4.25,7.0
CDKN2D,32.5,31.0,41.5,1.6666666666666667,27.5,22.75
CDKN3,2.75,1.0,4.25,0.0,0.25,0.75
CDO1,0.0,0.0,0.0,0.0,0.0,0.0
CDR2,31.25,10.5,42.0,0.3333333333333333,11.25,5.25
CDS1,0.0,0.0,0.25,0.0,0.0,0.0
CD52,2.25,0.5,0.75,0.0,0.25,0.0
CDX1,0.0,0.0,0.25,0.0,0.0,0.0
CDX2,1.0,2.5,3.25,0.0,0.75,0.0
CEBPA,1570.25,440.75,1884.0,24.666666666666668,240.0,351.5
CEBPB,130.75,42.0,158.0,4.333333333333333,29.0,24.25
CEBPD,56.0,89.0,85.5,3.3333333333333335,41.5,41.5
CEBPE,0.0,0.25,0.0,0.0,0.0,0.0
CEBPG,164.0,67.5,199.5,13.666666666666666,110.75,40.25
CEL,0.0,0.25,0.0,0.0,0.0,0.0
CENPA,68.25,34.25,82.25,1.3333333333333333,20.75,22.5
CENPB,133.25,121.75,164.0,6.333333333333333,51.5,78.25
CENPC,0.0,0.25,0.75,0.0,0.5,0.0
CENPE,4.0,2.0,7.0,1.0,0.5,1.25
CENPF,17.0,6.75,26.75,2.3333333333333335,5.5,6.25
CETN2,6.75,1.75,6.75,0.3333333333333333,1.75,1.75
CETN3,2.25,0.0,2.5,0.0,1.25,1.0
CETP,0.0,0.0,0.0,0.0,0.0,0.0
CFL1,112.25,212.25,152.5,9.333333333333334,53.5,123.0
CFL2,39.75,23.5,61.5,2.3333333333333335,8.0,10.5
CTSC,57.25,18.25,80.25,3.0,13.25,13.25
CHAD,0.0,0.0,0.0,0.0,0.0,0.0
RCBTB2,2.75,3.75,4.75,0.0,4.0,1.75
CHAT,0.25,0.0,0.0,0.0,0.0,0.0
RCC1,72.75,66.25,97.0,4.0,39.75,49.5
CHD1,41.0,20.5,69.75,8.0,12.75,4.5
CHD2,138.75,120.0,219.75,19.666666666666668,102.5,58.75
CHD3,6.5,6.25,3.75,1.3333333333333333,10.0,5.0
CHD4,33.5,12.5,32.25,0.6666666666666666,10.0,8.25
AKR1C4,0.0,0.0,0.0,0.0,0.0,0.0
CHEK1,42.25,16.25,52.75,3.0,6.5,12.0
FOXN3,56.5,32.0,80.25,6.333333333333333,73.25,18.75
CHGB,0.0,0.0,0.25,0.0,0.0,0.0
CHI3L1,236.0,69.75,232.75,0.0,2.5,48.75
CHIT1,0.0,0.0,0.0,0.0,0.0,0.0
CHKA,27.0,16.25,27.0,2.6666666666666665,15.5,13.75
CHKB,4.75,2.0,3.5,0.3333333333333333,0.75,1.0
CHM,13.0,7.75,23.75,2.0,5.5,6.0
CHML,167.5,116.25,253.0,26.666666666666668,67.25,71.0
CHN1,0.0,0.25,0.0,1.0,0.25,0.0
CHN2,0.0,0.0,0.0,0.0,0.0,0.0
LYST,340.0,227.25,482.75,29.0,180.75,162.25
CHRM4,1.25,1.0,3.0,0.0,0.0,0.25
CHRM5,0.0,0.0,0.0,0.0,0.25,0.0
CHRNA2,0.0,0.0,0.0,0.0,0.0,0.0
CHRNA3,0.0,0.0,0.0,0.0,0.0,0.0
CHRNA5,0.75,0.0,0.75,0.0,0.5,0.25
CHRNB1,9.0,7.5,14.25,2.6666666666666665,4.0,2.5
CHRNB2,0.0,0.0,0.0,0.0,0.0,0.0
CHRND,0.0,0.0,0.0,0.0,0.0,0.0
CHRNE,0.25,0.0,0.0,0.0,0.0,0.0
CHRNG,0.25,0.25,0.25,2.0,0.0,0.0
CHUK,28.25,12.75,41.75,3.6666666666666665,6.0,6.5
CKB,0.75,2.5,1.0,0.0,0.75,1.5
CIRBP,243.25,115.25,307.0,16.0,122.0,80.5
CISH,443.0,255.25,627.0,20.333333333333332,146.0,161.75
TBCB,6.75,4.0,4.5,1.0,1.75,3.25
CKM,0.0,0.0,0.0,0.0,0.25,0.0
ERCC8,1.75,0.25,0.75,0.0,1.25,0.25
CKS1B,1.5,0.25,1.75,0.0,0.5,0.0
CKS2,13.5,22.25,22.75,0.0,5.0,11.5
AP2M1,15.25,4.25,15.0,0.3333333333333333,4.75,6.0
AP1S1,5.0,2.0,4.5,0.6666666666666666,4.5,1.75
AP2S1,8.75,6.5,11.5,0.0,10.0,6.0
AP3S1,6.5,1.5,8.75,0.0,0.75,3.25
CLCN2,0.75,1.0,0.75,0.0,1.0,2.0
CLCN3,12.5,8.25,20.25,2.6666666666666665,7.0,6.0
CLCN4,2.75,3.5,8.0,2.0,7.75,0.75
CLCN5,7.75,2.0,9.0,0.3333333333333333,1.25,2.0
CLCN6,15.5,14.0,13.5,0.0,24.0,6.0
CLCN7,15.5,8.0,15.0,0.0,8.75,7.25
CLCNKA,0.0,0.0,0.0,0.0,0.0,0.0
CLU,4.5,4.25,9.25,0.0,0.75,3.5
CLIC2,1.0,0.5,0.5,0.0,0.0,0.25
CLK1,253.25,286.0,352.5,42.666666666666664,189.25,149.25
CLK2,1.75,0.0,2.75,0.0,0.75,1.75
CLK2P1,13.5,4.75,14.5,0.0,7.25,5.5
CLK3,7.5,28.25,11.5,0.6666666666666666,9.25,16.5
TPP1,30.0,15.75,36.0,2.3333333333333335,30.25,14.25
CLN3,3.5,3.0,1.75,0.0,0.25,1.75
CLN5,4.25,1.75,4.0,0.0,0.75,0.25
CLNS1A,25.25,11.5,37.5,1.0,8.75,7.75
CLPTM1,6.75,4.25,6.25,3.6666666666666665,6.75,3.0
CLTA,36.25,23.75,48.5,5.333333333333333,17.25,15.25
CLTB,13.0,18.25,16.25,0.0,13.0,11.5
CLTC,104.5,63.0,137.25,9.333333333333334,33.0,34.25
CCR1,423.75,183.5,668.75,4.666666666666667,66.0,116.0
CCR3,0.0,0.0,0.0,0.0,0.0,0.0
CCR5,65.5,19.75,97.0,0.0,4.5,11.0
CCR6,17.25,9.0,15.25,0.0,1.25,3.5
CCR7,0.0,0.0,0.0,0.0,0.0,0.0
ACKR2,0.25,0.75,0.25,0.0,0.25,0.5
CMKLR1,0.5,0.0,0.25,0.0,0.0,0.25
LTB4R,21.0,14.75,22.5,2.0,9.5,11.25
ABCC2,0.0,0.25,0.5,0.3333333333333333,0.0,0.0
CNGB1,0.0,0.0,0.25,0.0,0.0,0.0
CNGA4,0.0,0.0,0.0,0.0,0.0,0.0
PLK3,7.5,13.75,9.5,1.3333333333333333,3.75,7.75
CNN1,0.0,0.0,0.0,0.0,0.0,0.0
CNN2,54.75,239.25,53.75,0.3333333333333333,29.0,164.25
CNP,44.25,25.75,53.5,2.0,17.0,15.75
CNR2,0.0,0.25,0.25,0.6666666666666666,0.0,0.0
CNTF,2.75,2.25,6.25,0.0,2.25,1.5
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0
COL4A2,0.0,0.0,0.0,0.0,0.0,0.0
COL4A4,0.0,0.0,0.0,0.0,0.0,0.0
COL5A1,0.0,0.25,0.0,0.0,0.0,0.0
COL5A2,0.0,0.0,0.0,0.0,0.0,0.0
COL6A1,1.0,0.25,1.25,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,0.0,0.0,0.0,0.0,0.0,0.0
COL7A1,1.75,1.0,1.0,0.0,0.0,1.5
COL8A2,0.0,0.0,0.0,0.0,0.0,0.25
COL9A2,4.25,1.25,4.5,1.3333333333333333,0.25,2.5
COL9A3,0.25,1.5,0.0,0.0,0.75,0.5
COL11A1,0.0,0.0,0.0,0.0,0.0,0.0
COL15A1,0.25,0.0,0.25,0.0,0.0,0.0
COL17A1,0.0,0.0,0.0,0.0,0.0,0.0
COMT,11.5,9.25,11.25,0.6666666666666666,3.75,6.0
COPA,26.5,11.5,29.25,1.3333333333333333,6.5,7.0
COPB1,6.0,3.5,6.5,0.3333333333333333,1.75,2.0
KLF6,101.25,467.5,192.25,172.0,210.5,154.5
SLC31A1,23.25,13.5,31.5,1.3333333333333333,15.75,9.25
SLC31A2,38.25,13.75,41.5,4.0,8.75,8.75
CORT,0.0,0.0,0.25,0.0,0.0,0.0
MAP3K8,1.0,2.5,1.0,1.3333333333333333,1.75,0.0
COX4I1,34.25,23.25,37.25,2.0,21.25,20.25
COX5B,1.5,0.5,2.0,0.0,1.5,0.0
COX6A1,1.75,2.5,6.75,0.0,2.25,1.75
COX6B1,13.5,3.75,12.5,0.3333333333333333,7.25,2.0
COX6C,2.0,2.25,3.25,0.0,0.5,1.0
COX7A2,18.0,17.0,30.0,4.666666666666667,9.75,12.5
COX7B,9.75,6.75,7.25,0.3333333333333333,5.5,5.75
COX7C,6.25,7.0,16.0,0.0,2.75,3.5
COX8A,26.5,20.5,25.75,3.6666666666666665,16.5,12.0
COX10,46.25,14.5,56.75,1.3333333333333333,14.25,13.25
COX11,21.0,8.5,27.5,0.3333333333333333,7.25,5.75
COX15,20.0,11.5,24.0,0.3333333333333333,6.25,6.5
CP,0.0,0.0,0.0,0.0,0.0,0.0
CPD,196.25,76.75,328.0,11.0,13.25,40.25
CLDN4,0.0,0.0,0.0,0.0,0.0,0.0
CLDN7,0.0,0.0,0.0,0.0,0.0,0.0
CPM,15.25,10.0,20.25,21.0,6.75,7.0
CPOX,6.25,5.0,4.75,2.0,2.75,1.0
CPS1,0.0,0.0,0.0,0.0,0.0,0.0
CPT1A,105.75,29.5,127.5,9.333333333333334,44.5,19.0
CPT1B,2.75,2.25,2.0,0.3333333333333333,0.5,1.0
CPT2,13.25,10.0,15.5,0.3333333333333333,6.75,5.0
CR1,1.75,1.25,2.0,0.0,0.0,0.75
CRABP2,0.25,0.25,0.0,0.0,0.0,0.25
CRAT,1.5,3.0,1.0,0.0,0.75,3.5
CREB1,75.75,30.5,112.25,6.0,35.75,18.0
ATF2,40.0,20.75,54.25,3.3333333333333335,21.75,14.75
CREBBP,27.5,14.25,32.5,0.3333333333333333,9.75,6.25
ATF6B,0.25,0.0,0.0,0.0,0.0,0.0
CREBL2,12.5,1.5,16.0,0.6666666666666666,2.0,1.25
CREM,0.0,0.25,0.25,0.0,2.0,0.5
CRHR2,0.0,0.0,0.0,0.0,0.0,0.0
CRIP1,2.25,3.25,3.0,1.0,1.75,0.75
CRIP2,0.0,0.0,0.5,0.0,0.5,0.25
CRK,7.75,4.5,7.25,0.0,1.0,1.5
CRKL,295.25,127.5,405.75,14.333333333333334,88.25,67.75
CRMP1,0.5,0.0,0.75,0.0,0.0,0.0
CRX,0.0,0.0,0.0,0.0,0.0,0.0
CRY1,0.75,0.0,0.5,0.0,0.0,0.0
CRY2,40.5,20.25,43.75,1.3333333333333333,8.0,13.75
CRYBB1,0.0,0.0,0.0,0.0,0.0,0.0
CRYGS,0.0,0.25,1.0,0.0,0.0,0.0
CRYZ,0.0,0.75,2.75,0.0,0.0,0.25
CS,85.75,32.0,95.0,7.666666666666667,39.0,22.25
MAPK14,98.25,45.75,86.25,5.666666666666667,32.25,29.25
CSE1L,20.75,8.5,26.5,0.0,5.25,4.75
CSF1,10.25,4.5,18.0,0.6666666666666666,2.5,1.75
CSF1R,92.25,22.25,112.0,0.3333333333333333,23.25,16.5
CSF2RA,6.0,2.75,8.25,0.3333333333333333,3.0,4.5
CSF2RB,24.5,14.5,26.5,0.6666666666666666,7.0,9.0
CSF3R,0.75,1.5,0.5,0.6666666666666666,1.5,0.25
CSK,28.25,15.75,29.5,2.6666666666666665,24.25,8.5
CSN1S1,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1A1,60.5,20.25,94.25,4.333333333333333,26.0,11.75
CSNK1D,98.75,54.5,97.5,14.333333333333334,65.25,49.75
CSNK1E,48.25,26.25,38.25,3.3333333333333335,24.5,19.75
CSNK1G2,27.75,24.0,29.75,1.3333333333333333,20.75,23.25
CSNK1G3,27.25,20.75,53.25,1.3333333333333333,7.75,7.25
CSNK2A1,62.75,29.75,87.5,7.0,18.5,15.25
CSNK2A2,8.25,5.5,12.5,1.0,6.75,3.25
CSNK2B,0.0,0.25,0.0,0.0,0.0,0.0
VCAN,0.0,0.0,0.0,0.0,0.0,0.0
CSPG4,5.25,2.5,5.75,0.3333333333333333,14.5,2.0
CSRP1,34.5,22.25,40.0,2.3333333333333335,10.5,16.25
SLC25A10,6.75,3.75,6.5,0.0,4.75,6.0
CST3,19.25,6.25,21.25,1.6666666666666667,6.5,4.5
CSTA,5.0,1.75,7.25,0.0,0.5,1.75
CSTB,10.5,3.5,10.5,0.3333333333333333,2.5,3.0
CSTF1,27.5,7.5,36.5,1.6666666666666667,7.5,5.75
CSTF2,2.75,0.75,5.25,0.0,1.25,1.0
CSTF3,14.75,9.25,19.25,1.0,8.25,6.5
CTBS,2.25,1.5,5.0,0.3333333333333333,4.0,1.25
CTBP1,30.25,16.75,41.25,3.3333333333333335,16.25,13.0
CTBP2,29.25,15.0,42.0,1.3333333333333333,12.0,6.75
CTF1,0.0,0.0,0.25,0.6666666666666666,0.75,0.0
CCN2,0.0,0.75,2.5,0.6666666666666666,3.5,0.0
CTH,0.25,0.0,0.25,0.0,0.0,0.25
CTNNA1,16.5,3.75,18.5,0.0,10.0,2.0
CTNS,12.0,5.75,11.0,1.6666666666666667,5.0,6.25
CTNNB1,56.5,26.5,82.25,11.666666666666666,31.75,13.25
CTNND1,11.0,3.0,11.0,0.6666666666666666,3.75,0.75
CTPS1,39.75,13.0,43.5,1.6666666666666667,13.5,11.0
CTRL,0.25,3.0,0.0,0.6666666666666666,0.25,1.5
CTSB,81.25,51.5,76.0,7.666666666666667,27.75,31.25
CTSD,47.0,19.5,56.0,1.3333333333333333,8.5,11.75
CTSG,1.25,1.0,0.5,0.3333333333333333,2.25,0.5
CTSH,14.0,4.25,16.25,0.0,0.25,2.0
CTSK,1.5,0.5,0.75,0.3333333333333333,1.0,0.25
CTSL,0.0,0.0,0.25,0.0,0.0,0.0
CTSV,1.25,0.25,0.0,0.0,0.0,0.0
CTSS,9.75,6.0,8.75,0.3333333333333333,7.0,2.5
CTSW,0.25,0.0,0.0,0.0,0.0,0.5
CTSZ,26.5,13.0,32.5,2.6666666666666665,12.5,11.75
CUX1,56.5,55.0,87.0,7.666666666666667,40.0,36.25
CX3CR1,0.25,0.75,0.5,0.0,3.0,0.25
CXADR,0.25,0.0,0.25,0.0,0.0,0.0
CYB5A,2.0,1.75,2.5,0.0,0.25,1.0
CYB561,9.5,3.25,11.0,1.0,7.0,2.5
CYBA,4.75,0.75,1.0,0.3333333333333333,3.0,2.25
CYBB,9.5,4.25,13.5,0.6666666666666666,0.0,2.5
CYC1,23.0,28.5,27.5,3.3333333333333335,10.75,23.75
CYLD,24.75,10.25,33.5,4.666666666666667,9.5,7.0
CYP1A1,2.5,1.75,3.25,0.0,0.5,0.75
CYP1B1,664.25,219.75,1007.5,9.666666666666666,3.5,153.75
CYP2B7P,0.0,0.5,0.5,0.0,1.0,0.5
CYP2C8,0.0,0.0,0.0,0.0,0.0,0.0
CYP2E1,0.25,0.0,0.0,0.0,0.0,0.0
CYP2F1,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A5,0.0,0.0,0.0,0.0,0.0,0.0
CYP17A1,0.0,0.0,0.0,0.0,0.0,0.0
CYP19A1,0.0,0.0,0.0,0.0,0.0,0.0
CYP27A1,0.0,0.0,0.0,0.0,0.0,0.0
CYP27B1,0.5,1.25,2.0,0.0,1.5,0.25
CYP51A1,16.0,17.0,26.0,3.3333333333333335,25.5,8.0
DAB2,0.25,0.0,0.0,0.0,0.0,0.0
DAD1,6.25,3.25,9.75,0.6666666666666666,2.5,3.0
CD55,12.0,5.0,12.0,0.6666666666666666,1.5,2.25
DAG1,48.25,16.25,48.75,3.3333333333333335,19.0,11.75
DGKA,0.25,0.0,1.25,0.0,0.5,1.0
DGKG,40.0,23.75,60.0,2.6666666666666665,8.0,19.25
DGKQ,18.25,6.5,16.0,0.0,2.0,7.25
DAP,37.75,52.25,56.75,6.0,37.0,31.0
DAPK1,0.0,0.25,0.5,0.0,0.25,0.0
DAPK3,8.0,5.75,6.5,0.0,2.0,6.0
DARS1,21.0,12.0,25.75,2.0,5.75,4.0
DAXX,0.75,0.0,1.25,0.0,0.25,0.0
DBH,0.0,0.0,0.0,0.0,0.0,0.0
DBI,14.5,43.75,18.0,9.666666666666666,48.5,28.0
DBN1,22.5,12.0,28.0,0.0,6.0,13.25
DBP,1.0,0.5,0.25,0.0,0.25,0.0
DBT,26.0,13.75,31.5,2.3333333333333335,12.75,10.25
ECI1,0.75,1.25,1.0,0.0,0.0,0.25
DCK,17.25,8.25,27.0,0.0,6.0,4.0
DCTD,56.0,24.25,74.25,1.0,25.75,17.25
ACE,0.0,0.0,0.0,0.0,0.0,0.0
DCTN1,17.75,7.0,16.0,0.0,5.5,5.5
DDB1,27.25,10.75,34.75,1.6666666666666667,4.5,8.5
DDB2,2.25,2.25,3.0,2.3333333333333335,4.5,1.0
AKR1C1,0.0,0.0,0.0,0.0,0.0,0.0
AKR1C2,0.0,0.0,0.25,0.0,0.0,0.0
GADD45A,26.0,22.75,48.5,4.333333333333333,14.0,9.5
DDIT3,17.75,35.25,22.25,1.3333333333333333,26.25,18.25
DDOST,22.0,11.25,19.25,0.0,7.0,6.5
DDT,0.0,0.0,0.0,0.0,0.0,0.0
DDX1,3.0,0.75,3.75,0.0,0.5,0.0
DDX3X,207.75,226.5,296.75,25.333333333333332,96.5,101.0
DDX5,44.75,48.75,56.75,7.666666666666667,26.0,20.0
DDX6,191.75,104.25,245.25,4.666666666666667,60.5,71.25
DMXL1,2.5,1.0,2.5,0.0,1.75,0.5
DHX8,27.25,14.5,36.5,1.0,9.0,9.75
DHX9,25.75,12.0,28.5,7.0,12.75,5.5
DDX10,27.5,12.0,33.75,1.6666666666666667,12.5,5.25
DDX11,13.25,11.0,10.5,0.3333333333333333,13.5,9.0
DHX15,27.25,20.25,40.25,1.6666666666666667,12.25,13.0
DECR1,1.25,0.25,2.0,0.0,0.25,0.25
DEFB1,0.0,0.0,0.0,0.0,0.0,0.0
DES,0.0,0.0,0.0,0.0,0.0,0.0
CFD,0.0,0.0,0.0,0.0,0.25,0.25
DFFA,28.75,15.25,28.5,0.0,4.5,11.5
DFFB,6.75,2.25,5.75,0.0,2.25,2.75
TIMM8A,30.75,10.75,51.75,3.0,11.5,10.0
GSDME,0.0,0.0,0.0,0.0,0.0,0.0
COCH,0.0,0.0,0.0,0.0,0.25,0.0
DGUOK,5.75,4.25,8.0,0.6666666666666666,1.5,2.5
DHCR7,4.25,8.0,3.5,0.0,16.25,3.75
DHCR24,226.0,136.5,278.0,7.666666666666667,108.0,79.75
DHFR,29.0,17.5,36.5,0.0,7.0,10.5
DHODH,15.5,8.0,13.25,0.3333333333333333,3.75,4.0
DHPS,34.5,40.75,39.25,0.0,26.25,24.5
CYB5R3,18.75,17.5,23.75,2.0,10.25,8.0
NQO1,10.5,1.5,16.25,1.0,0.5,1.75
DIAPH1,120.75,49.25,123.5,12.333333333333334,75.25,37.0
DIAPH2,1.75,0.75,1.75,0.0,0.75,0.75
SEPTIN1,0.25,0.5,0.0,0.0,0.0,0.25
DIO1,0.0,0.0,0.0,0.0,0.0,0.0
DIO2,0.25,0.0,0.0,0.0,0.0,0.0
DKC1,122.25,94.5,156.25,14.333333333333334,66.5,50.25
DLAT,34.25,19.25,43.5,0.6666666666666666,12.25,7.25
DLD,13.0,7.5,27.5,0.0,3.75,4.0
DLG1,28.25,14.75,42.5,0.3333333333333333,5.75,8.25
DLG2,0.0,0.0,0.0,0.0,0.0,0.0
DLG3,0.0,0.0,0.0,0.0,0.25,0.0
DLG4,9.0,7.25,6.0,0.6666666666666666,7.25,3.0
DLST,54.75,26.75,58.25,4.0,26.5,20.5
DLSTP1,12.0,5.25,9.25,2.0,7.75,2.25
DLX1,86.75,48.25,111.5,11.0,57.0,31.5
DLX2,1.25,1.0,3.5,2.0,7.5,1.0
DLX3,21.5,2.0,25.5,0.0,0.0,2.0
DLX4,16.0,2.75,18.25,0.0,0.25,2.75
SARDH,0.0,0.0,0.0,0.0,0.0,0.0
DNM1,3.25,1.5,2.25,0.3333333333333333,3.25,1.75
DMPK,1.0,1.0,3.5,0.0,0.75,0.75
DMRT1,0.0,0.0,0.0,0.0,0.0,0.0
DMWD,2.5,2.25,3.75,0.0,2.25,0.75
DNA2,25.5,12.75,29.0,1.3333333333333333,10.75,10.75
DNASE1,0.0,0.0,0.25,0.0,0.0,0.25
DNASE1L1,1.75,1.25,1.0,0.0,0.25,0.5
DNASE1L2,0.75,0.5,2.25,0.0,1.25,0.0
DNASE2,0.5,0.5,1.25,0.0,0.0,0.5
DYNC1H1,14.0,6.25,14.0,1.6666666666666667,3.25,4.0
DYNC1I1,0.0,0.0,0.25,0.0,0.0,0.0
DYNC1I2,4.75,2.25,3.75,0.0,1.25,0.75
DYNC1LI2,62.5,22.0,71.25,8.666666666666666,30.25,16.25
DNM2,13.75,12.25,17.5,0.3333333333333333,14.25,8.75
DNMT1,17.5,9.0,16.0,0.3333333333333333,7.5,7.5
TRDMT1,1.75,2.0,2.75,0.0,4.75,0.5
DNMT3A,66.5,22.5,82.25,0.0,14.25,20.5
DNMT3B,13.0,8.25,15.5,0.0,3.25,5.0
DOCK1,0.0,0.0,0.0,0.0,0.0,0.0
DOCK2,13.75,14.5,17.5,1.3333333333333333,8.0,8.5
DOCK3,0.0,0.25,0.0,0.0,0.0,0.0
DOK1,71.25,61.0,78.25,1.6666666666666667,46.0,48.25
DPAGT1,3.5,1.25,4.5,0.0,2.0,0.5
DPH1,73.75,48.5,81.75,5.333333333333333,38.0,37.75
DPH2,47.0,22.5,43.0,1.0,13.75,15.0
DPP4,0.0,0.0,0.0,0.0,0.0,0.0
