,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
THUMPD1,554.0,462.6666666666667,468.0,527.5,482.3333333333333
POMGNT1,29.333333333333332,45.666666666666664,45.0,51.5,45.166666666666664
ZDHHC7,714.3333333333334,972.0,620.6666666666666,962.5,987.5
AMBRA1,200.33333333333334,251.33333333333334,222.0,193.0,238.33333333333334
SMPD4,1019.3333333333334,1364.0,1085.0,1399.0,1313.3333333333333
ZNF407,73.66666666666667,100.33333333333333,51.666666666666664,79.5,100.66666666666667
PNRC2,565.0,520.3333333333334,447.6666666666667,682.0,640.1666666666666
SLC39A4,350.0,366.3333333333333,282.0,550.5,385.1666666666667
LRRC40,129.33333333333334,143.0,140.66666666666666,196.0,146.5
G2E3,115.33333333333333,89.0,86.0,125.0,109.66666666666667
TBC1D22B,133.33333333333334,149.0,130.0,171.5,154.33333333333334
KRBOX4,39.333333333333336,36.0,34.333333333333336,45.0,37.5
DEPDC1,142.66666666666666,170.66666666666666,137.0,164.5,165.66666666666666
CHD7,336.3333333333333,372.6666666666667,299.3333333333333,286.0,346.1666666666667
FLVCR2,397.0,440.6666666666667,291.3333333333333,629.5,470.0
BTBD2,219.0,314.3333333333333,248.66666666666666,294.0,270.6666666666667
OSGEP,116.66666666666667,190.33333333333334,151.33333333333334,202.0,194.66666666666666
LYAR,96.0,86.33333333333333,66.66666666666667,122.5,106.66666666666667
RAB20,58.666666666666664,44.333333333333336,26.333333333333332,44.0,43.666666666666664
PIGV,60.0,48.0,30.333333333333332,65.5,54.666666666666664
NHP2,1102.3333333333333,1636.3333333333333,1179.0,1557.0,1460.5
SLC48A1,130.66666666666666,188.66666666666666,154.0,168.5,159.5
TMEM127,185.33333333333334,247.0,171.66666666666666,208.5,232.0
INTS8,243.33333333333334,318.0,196.66666666666666,576.5,380.0
ZNF692,709.3333333333334,881.0,769.6666666666666,929.0,776.3333333333334
RNF126,2197.6666666666665,2453.0,2148.6666666666665,2112.5,2379.8333333333335
ZNF416,11.666666666666666,5.666666666666667,10.0,0.0,9.333333333333334
PRPF40A,940.3333333333334,999.3333333333334,732.3333333333334,1216.5,1030.3333333333333
DDX27,1517.3333333333333,1710.0,1492.3333333333333,1614.0,1586.5
HIF1AN,930.6666666666666,1202.0,1056.3333333333333,1022.0,1110.5
ZNF446,85.33333333333333,96.0,112.66666666666667,81.0,97.16666666666667
CDC37L1,30.666666666666668,30.0,24.666666666666668,45.0,41.333333333333336
URGCP,88.0,85.33333333333333,89.33333333333333,70.5,79.5
NPLOC4,289.3333333333333,554.3333333333334,398.6666666666667,506.0,497.6666666666667
DENND4C,56.666666666666664,52.333333333333336,39.333333333333336,54.5,53.5
GPATCH2L,444.6666666666667,402.3333333333333,283.3333333333333,360.0,416.8333333333333
MFN1,35.666666666666664,45.333333333333336,40.666666666666664,66.5,54.5
PEX26,910.6666666666666,1090.0,975.0,1012.0,1005.5
PPP4R3A,772.0,822.3333333333334,703.0,946.5,857.6666666666666
NBPF1,28.666666666666668,19.0,13.666666666666666,26.0,19.333333333333332
SLC30A6,109.0,142.66666666666666,128.66666666666666,180.5,127.83333333333333
IWS1,285.6666666666667,415.6666666666667,313.3333333333333,353.0,376.5
RUFY2,90.0,55.666666666666664,68.33333333333333,65.5,62.666666666666664
SCYL2,119.0,150.0,83.33333333333333,181.5,159.33333333333334
KANSL3,809.0,838.3333333333334,674.3333333333334,987.0,877.8333333333334
RABL6,507.6666666666667,822.3333333333334,741.6666666666666,712.5,708.1666666666666
TRMU,476.3333333333333,633.6666666666666,489.3333333333333,556.0,570.0
YEATS2,132.0,204.33333333333334,182.0,151.0,197.66666666666666
PACS1,117.66666666666667,125.33333333333333,79.33333333333333,143.5,115.16666666666667
FRMD4A,62.666666666666664,60.666666666666664,42.0,51.5,48.5
LUC7L,352.0,451.6666666666667,379.0,385.5,454.0
NSUN5,1532.0,1826.3333333333333,1684.6666666666667,1787.0,1603.5
RBM22,603.0,680.6666666666666,482.0,744.0,640.8333333333334
VAC14,42.0,43.333333333333336,30.666666666666668,55.5,45.666666666666664
RADIL,16.666666666666668,21.666666666666668,31.333333333333332,17.0,23.166666666666668
IARS2,203.66666666666666,290.0,176.66666666666666,525.0,344.1666666666667
MAP7D1,435.3333333333333,593.0,404.0,496.5,543.3333333333334
ARHGEF40,64.33333333333333,91.66666666666667,70.0,104.0,97.33333333333333
YJU2,143.66666666666666,143.33333333333334,167.0,171.0,152.33333333333334
POLR3B,186.0,228.66666666666666,181.0,259.5,235.5
CCDC88A,98.33333333333333,151.33333333333334,120.66666666666667,193.5,156.16666666666666
IPO9,606.6666666666666,903.0,630.6666666666666,645.0,773.8333333333334
NDC1,1380.0,2000.6666666666667,1612.3333333333333,2013.5,1902.5
NECAP2,120.0,150.66666666666666,121.33333333333333,209.5,176.16666666666666
KBTBD4,22.333333333333332,23.0,15.0,30.5,25.333333333333332
FAR2,24.666666666666668,32.333333333333336,26.333333333333332,50.0,26.666666666666668
DOK4,28.0,33.0,30.0,22.5,30.5
LMBR1L,118.33333333333333,166.0,153.66666666666666,174.5,157.66666666666666
WDR11,128.33333333333334,134.33333333333334,91.0,303.5,152.16666666666666
POLR3E,171.66666666666666,200.66666666666666,178.0,241.0,198.83333333333334
SLF2,191.66666666666666,257.3333333333333,157.66666666666666,278.0,242.5
TSR1,903.3333333333334,1067.0,805.0,1265.0,1100.5
IQCC,28.0,10.333333333333334,12.666666666666666,23.5,16.5
CEP72,33.0,31.666666666666668,12.0,29.5,31.333333333333332
ASF1B,1686.0,2165.6666666666665,1429.0,2503.5,2185.1666666666665
INTS13,104.33333333333333,121.0,80.66666666666667,228.0,133.66666666666666
BTBD7,946.0,1001.6666666666666,727.6666666666666,796.0,960.3333333333334
N4BP2,136.66666666666666,95.33333333333333,88.66666666666667,102.0,93.66666666666667
ATF7IP,706.0,898.0,650.6666666666666,878.5,894.8333333333334
FAM222B,119.0,123.33333333333333,97.0,112.5,132.66666666666666
C1orf112,173.0,181.66666666666666,136.66666666666666,215.5,195.83333333333334
HHAT,19.0,26.666666666666668,20.0,24.5,29.333333333333332
ZFP64,116.33333333333333,106.66666666666667,125.0,99.0,117.16666666666667
DNAJC11,339.0,490.3333333333333,399.0,397.5,469.0
VPS35,560.6666666666666,673.0,557.3333333333334,768.5,637.3333333333334
ARFGAP1,671.0,955.6666666666666,857.6666666666666,805.5,836.3333333333334
NAXD,78.0,85.0,71.33333333333333,87.5,81.16666666666667
ENAH,6.0,6.666666666666667,10.666666666666666,0.0,5.666666666666667
EDEM2,75.33333333333333,80.66666666666667,67.33333333333333,108.5,97.83333333333333
CHFR,19.333333333333332,51.666666666666664,33.666666666666664,49.0,42.833333333333336
COA1,146.0,154.33333333333334,116.66666666666667,233.0,167.0
AP5M1,106.33333333333333,95.66666666666667,104.66666666666667,102.5,101.66666666666667
NUP133,568.6666666666666,605.6666666666666,493.6666666666667,698.5,629.0
CNDP2,223.0,310.3333333333333,243.66666666666666,335.0,295.5
CCAR1,640.6666666666666,724.3333333333334,570.0,892.5,732.1666666666666
AGK,83.66666666666667,102.33333333333333,56.333333333333336,134.5,113.5
TMEM184C,38.333333333333336,36.333333333333336,44.333333333333336,34.0,51.833333333333336
SEPTIN11,840.3333333333334,816.3333333333334,656.3333333333334,828.0,755.3333333333334
OGDHL,5.666666666666667,7.0,2.3333333333333335,13.0,4.333333333333333
TMEM30A,2778.0,3818.0,2734.0,4642.5,3784.3333333333335
CDK5RAP2,1156.0,1213.0,894.6666666666666,1049.5,1060.5
INTS9,276.3333333333333,505.6666666666667,306.6666666666667,614.5,490.1666666666667
UGGT2,34.333333333333336,45.0,42.666666666666664,73.5,68.66666666666667
RCOR3,220.33333333333334,256.3333333333333,223.33333333333334,259.0,253.16666666666666
WDR12,212.66666666666666,253.33333333333334,200.0,336.0,268.6666666666667
DHX32,85.0,100.66666666666667,66.0,127.0,107.5
TTC17,864.3333333333334,1130.6666666666667,979.3333333333334,809.5,948.3333333333334
ZNF701,9.333333333333334,9.666666666666666,9.666666666666666,12.0,10.333333333333334
EXOC1,169.33333333333334,208.66666666666666,164.0,218.0,222.0
IFT122,191.0,255.66666666666666,193.0,239.5,216.83333333333334
INAVA,208.66666666666666,280.0,195.0,308.0,244.66666666666666
H2AJ,585.6666666666666,615.6666666666666,549.3333333333334,653.0,623.0
NGLY1,172.66666666666666,226.66666666666666,188.33333333333334,248.5,227.16666666666666
ZNF83,49.0,52.0,31.0,45.5,53.333333333333336
EXOC2,172.66666666666666,249.33333333333334,172.66666666666666,293.0,253.16666666666666
PRR11,2338.6666666666665,2616.0,2152.0,2397.5,2450.6666666666665
TBC1D23,129.66666666666666,121.66666666666667,112.33333333333333,175.5,134.66666666666666
TDP1,397.3333333333333,542.0,374.6666666666667,532.0,542.6666666666666
SAYSD1,166.66666666666666,231.66666666666666,172.33333333333334,270.0,218.66666666666666
ZNF839,80.66666666666667,154.33333333333334,126.33333333333333,152.0,149.66666666666666
CFAP44,44.333333333333336,80.66666666666667,54.0,92.0,80.33333333333333
RIOK2,157.0,153.66666666666666,134.33333333333334,202.0,157.5
CMTR2,67.0,45.333333333333336,45.666666666666664,54.0,52.5
FGD6,6.333333333333333,2.3333333333333335,2.0,4.0,2.6666666666666665
TXLNG,196.0,198.0,167.33333333333334,224.0,195.16666666666666
LMBRD1,395.6666666666667,416.3333333333333,356.0,479.5,418.8333333333333
DEPDC1B,156.33333333333334,201.33333333333334,127.66666666666667,291.0,195.16666666666666
CSGALNACT1,10.333333333333334,22.333333333333332,9.0,14.0,15.833333333333334
LRIF1,100.33333333333333,118.66666666666667,81.66666666666667,124.0,124.66666666666667
DDX28,932.6666666666666,790.0,1027.6666666666667,565.0,805.5
PCID2,207.33333333333334,434.3333333333333,235.33333333333334,391.5,383.0
MBNL3,37.666666666666664,61.0,45.666666666666664,58.0,51.0
METTL2B,218.0,157.33333333333334,150.0,198.5,155.0
DCP1A,58.0,87.0,57.666666666666664,125.5,98.16666666666667
ADAP2,49.666666666666664,43.666666666666664,28.0,42.5,34.833333333333336
TRERF1,194.66666666666666,195.33333333333334,105.33333333333333,160.0,206.16666666666666
FOXJ2,214.0,265.3333333333333,200.66666666666666,283.0,256.5
SPATA7,1.6666666666666667,6.0,5.666666666666667,1.5,4.5
UTP6,156.66666666666666,216.33333333333334,99.33333333333333,346.0,227.83333333333334
BDP1,9.333333333333334,7.0,6.333333333333333,4.0,5.833333333333333
KDM3A,150.0,134.66666666666666,92.0,253.0,164.5
RNF130,71.66666666666667,60.0,39.333333333333336,139.0,76.5
VPS11,512.6666666666666,700.6666666666666,614.3333333333334,603.5,644.1666666666666
PAG1,661.3333333333334,658.6666666666666,556.6666666666666,600.0,660.5
PECR,23.0,45.666666666666664,24.666666666666668,46.5,37.5
DCAF6,368.3333333333333,543.0,345.0,547.0,513.1666666666666
SELENOS,319.3333333333333,402.3333333333333,293.0,545.5,431.1666666666667
GLT8D1,163.0,222.66666666666666,223.33333333333334,214.0,185.66666666666666
EMC3,446.3333333333333,550.6666666666666,518.0,516.5,492.0
CAND1,401.3333333333333,538.0,365.3333333333333,574.0,543.6666666666666
UBAP2,425.3333333333333,469.3333333333333,416.6666666666667,512.0,483.8333333333333
CENPJ,1075.0,787.0,750.3333333333334,963.0,828.0
EAPP,132.66666666666666,143.0,122.66666666666667,227.5,159.66666666666666
CENPN,182.66666666666666,196.33333333333334,137.66666666666666,185.0,216.5
EAF2,43.333333333333336,32.0,24.333333333333332,73.5,42.333333333333336
ARHGAP15,154.0,228.0,179.33333333333334,286.0,238.0
PPP2R2D,372.0,486.0,422.0,505.5,452.5
BRK1,1689.3333333333333,2630.0,2319.0,1997.0,2279.6666666666665
ITFG2,44.666666666666664,54.0,43.666666666666664,66.0,48.833333333333336
CISD1,516.3333333333334,592.3333333333334,533.6666666666666,653.5,615.8333333333334
PLGRKT,13.666666666666666,19.666666666666668,11.666666666666666,27.0,20.0
USE1,14.333333333333334,12.0,15.666666666666666,18.5,17.333333333333332
PSENEN,136.33333333333334,109.33333333333333,96.33333333333333,111.5,119.0
TEX2,154.66666666666666,240.33333333333334,194.33333333333334,268.0,239.83333333333334
IDI2-AS1,4.333333333333333,16.0,8.333333333333334,13.5,12.166666666666666
ZC3H15,330.6666666666667,338.0,270.6666666666667,424.0,357.0
ACOT13,400.6666666666667,314.0,241.66666666666666,381.0,360.1666666666667
KIZ,41.0,64.0,41.0,66.0,55.833333333333336
TMEM165,56.666666666666664,71.33333333333333,44.333333333333336,101.0,80.16666666666667
BEX1,1297.6666666666667,1701.3333333333333,1264.6666666666667,1855.0,1641.3333333333333
ACTR10,408.3333333333333,519.6666666666666,403.0,549.5,502.3333333333333
DBNDD2,205.33333333333334,262.3333333333333,235.66666666666666,298.0,241.16666666666666
ECHDC1,1601.3333333333333,1785.6666666666667,1305.0,2117.0,1884.1666666666667
TMEM126B,211.33333333333334,195.0,154.33333333333334,256.0,207.83333333333334
HDAC8,623.3333333333334,872.0,619.6666666666666,965.5,815.8333333333334
ASH1L,266.0,413.6666666666667,227.0,393.5,442.5
CBWD1,83.0,92.33333333333333,52.333333333333336,102.0,95.5
PBK,114.0,130.66666666666666,60.333333333333336,148.5,139.16666666666666
WSB2,243.33333333333334,312.0,243.66666666666666,306.5,298.8333333333333
GPRC5C,348.3333333333333,355.0,317.3333333333333,421.0,324.0
MYNN,52.666666666666664,31.666666666666668,39.0,46.0,39.833333333333336
ZNF395,2520.3333333333335,2768.0,2312.0,2933.0,2595.3333333333335
MESP1,42.666666666666664,42.666666666666664,63.333333333333336,45.0,36.666666666666664
UNC45A,616.6666666666666,938.3333333333334,764.0,708.5,812.1666666666666
ZNF302,144.0,91.66666666666667,93.0,133.0,135.66666666666666
THSD1,2.6666666666666665,1.3333333333333333,4.333333333333333,3.5,2.3333333333333335
ACSS2,38.333333333333336,53.666666666666664,49.333333333333336,65.0,50.666666666666664
KMT2E,45.333333333333336,52.0,28.0,43.5,46.5
RNF114,573.0,752.0,481.3333333333333,711.5,723.3333333333334
ZC4H2,136.33333333333334,185.0,176.33333333333334,192.5,180.0
CMAS,338.3333333333333,526.0,448.0,542.0,481.8333333333333
BIN3,550.0,686.0,495.3333333333333,556.5,620.5
APOBR,327.0,365.6666666666667,299.6666666666667,369.0,357.6666666666667
ERBIN,424.6666666666667,266.0,261.0,310.0,278.8333333333333
LANCL2,135.0,161.33333333333334,118.33333333333333,121.0,145.83333333333334
NXT2,531.6666666666666,618.0,559.6666666666666,667.5,587.1666666666666
CTTNBP2NL,16.333333333333332,20.0,8.666666666666666,7.5,21.5
RCC2,3860.3333333333335,5067.666666666667,3310.6666666666665,8362.5,5203.333333333333
NKRF,242.0,222.66666666666666,216.66666666666666,266.0,228.5
INKA2,14.666666666666666,23.0,12.333333333333334,20.5,22.333333333333332
ZMAT5,113.0,131.66666666666666,115.66666666666667,115.5,117.83333333333333
KLHL9,153.66666666666666,122.33333333333333,120.66666666666667,116.5,108.83333333333333
NDUFA12,321.0,386.3333333333333,257.0,486.5,413.1666666666667
NSFL1C,855.0,998.6666666666666,827.3333333333334,989.0,961.3333333333334
RAB5IF,1749.3333333333333,2103.0,1652.3333333333333,2121.0,2002.5
BAIAP2L1,14.666666666666666,19.666666666666668,19.333333333333332,35.0,22.666666666666668
SLC25A40,84.66666666666667,81.0,72.33333333333333,137.5,97.33333333333333
BCAP29,392.0,502.3333333333333,406.3333333333333,388.0,464.5
SLC50A1,225.33333333333334,255.0,209.33333333333334,280.0,229.83333333333334
KLHL7,29.666666666666668,26.0,21.0,31.5,33.833333333333336
NXF3,213.33333333333334,331.6666666666667,327.0,283.5,282.5
MYDGF,1233.6666666666667,1705.0,1167.0,1695.5,1636.3333333333333
SMG9,334.6666666666667,344.3333333333333,330.6666666666667,301.0,341.1666666666667
PDGFC,44.333333333333336,40.666666666666664,21.666666666666668,43.5,40.333333333333336
ALG1,409.3333333333333,554.3333333333334,453.3333333333333,459.5,481.1666666666667
UBFD1,175.33333333333334,274.6666666666667,197.33333333333334,351.5,278.5
PCDHGC5,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGC4,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGB7,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGB6,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGB5,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGB3,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGB2,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGB1,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA11,69.33333333333333,80.0,47.333333333333336,97.0,90.66666666666667
PCDHGA10,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA9,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA7,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA6,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA5,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA4,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA3,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA2,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
PCDHGA1,69.0,78.33333333333333,46.333333333333336,97.0,89.83333333333333
TEX15,16.333333333333332,11.333333333333334,21.666666666666668,49.5,16.333333333333332
NSMCE3,32.666666666666664,34.333333333333336,32.333333333333336,45.0,42.0
ANKH,54.666666666666664,74.66666666666667,54.333333333333336,62.5,68.33333333333333
MOSPD1,161.0,199.33333333333334,181.33333333333334,186.5,206.16666666666666
MTFR1L,262.6666666666667,304.6666666666667,240.33333333333334,341.0,291.6666666666667
FAM214A,38.666666666666664,31.333333333333332,20.666666666666668,23.5,27.333333333333332
YLPM1,422.6666666666667,655.0,531.0,645.5,640.8333333333334
RNF20,203.33333333333334,256.0,196.0,295.0,240.16666666666666
TMX4,376.3333333333333,388.6666666666667,311.0,486.5,436.1666666666667
MEPCE,1499.6666666666667,1328.3333333333333,1305.6666666666667,1215.0,1428.0
CTNNBL1,361.6666666666667,503.6666666666667,442.3333333333333,473.5,481.0
C8orf44,102.0,97.0,90.33333333333333,73.0,112.16666666666667
GPCPD1,603.0,717.3333333333334,705.6666666666666,964.0,706.3333333333334
LRRC8A,61.333333333333336,76.33333333333333,65.66666666666667,88.5,90.66666666666667
KYAT3,60.666666666666664,68.33333333333333,84.33333333333333,122.0,76.5
WDR45B,661.0,819.3333333333334,678.6666666666666,824.0,747.5
METTL3,89.66666666666667,124.33333333333333,77.66666666666667,125.5,121.83333333333333
PPAN,280.3333333333333,290.0,278.3333333333333,262.5,250.5
LTB4R2,12.666666666666666,22.666666666666668,11.666666666666666,13.0,17.666666666666668
CTPS2,63.333333333333336,88.33333333333333,103.66666666666667,103.0,92.83333333333333
CCL28,84.33333333333333,39.333333333333336,32.0,45.5,45.0
EIF4ENIF1,66.0,68.33333333333333,77.66666666666667,96.0,71.16666666666667
KCNQ5,77.66666666666667,112.33333333333333,43.666666666666664,60.0,90.16666666666667
CHST7,4.0,9.333333333333334,12.0,8.5,8.333333333333334
ERO1B,12.666666666666666,16.0,9.0,11.0,19.333333333333332
DIABLO,899.6666666666666,1095.3333333333333,1069.3333333333333,1018.5,1081.6666666666667
INPP5E,17.666666666666668,30.0,16.333333333333332,30.0,33.833333333333336
BCCIP,169.0,198.66666666666666,137.66666666666666,351.5,222.16666666666666
EIF5A2,16.0,10.333333333333334,15.333333333333334,19.5,13.833333333333334
CLDND1,27.666666666666668,23.0,20.0,34.0,28.333333333333332
TWNK,502.6666666666667,442.0,474.0,361.0,393.5
POLE4,418.0,582.0,457.6666666666667,552.0,552.6666666666666
TRIM39,80.66666666666667,76.33333333333333,72.66666666666667,54.5,70.16666666666667
VTRNA1-3,8.666666666666666,13.333333333333334,13.333333333333334,3.5,9.5
VTRNA1-1,35.0,36.333333333333336,21.0,27.0,24.833333333333332
SUCNR1,80.66666666666667,46.0,73.33333333333333,34.0,40.5
AKIP1,267.3333333333333,333.0,293.0,319.5,292.5
TMEM9B,1709.6666666666667,2130.3333333333335,1956.6666666666667,1985.0,1979.1666666666667
NRIP3,810.6666666666666,922.6666666666666,961.0,795.5,829.6666666666666
SAR1A,1057.0,1319.3333333333333,1176.3333333333333,1012.0,1118.3333333333333
CFAP298,974.6666666666666,798.6666666666666,671.0,848.0,762.0
JPH1,7.0,6.333333333333333,8.666666666666666,15.0,8.333333333333334
SLC2A4RG,1660.3333333333333,2599.6666666666665,1929.0,2364.5,2307.0
ZC3HAV1,1191.6666666666667,1119.3333333333333,965.0,999.5,1131.8333333333333
SLAMF8,9.0,26.0,16.0,12.5,21.666666666666668
SPHK2,208.0,260.6666666666667,262.6666666666667,205.0,231.83333333333334
GRIPAP1,953.0,1797.0,1447.0,1364.0,1441.8333333333333
EMC7,261.6666666666667,301.3333333333333,219.33333333333334,434.5,316.3333333333333
RAD18,109.0,169.0,146.66666666666666,172.0,151.33333333333334
CDC42SE1,478.0,504.3333333333333,374.0,759.5,560.6666666666666
UGGT1,570.6666666666666,846.0,596.3333333333334,735.5,736.8333333333334
KCMF1,265.0,279.3333333333333,210.33333333333334,322.5,278.8333333333333
TM9SF3,3728.3333333333335,4672.666666666667,3375.3333333333335,5313.0,4626.833333333333
MDM1,23.333333333333332,18.0,29.0,36.0,21.166666666666668
UBQLN4,276.6666666666667,342.0,348.0,316.5,294.8333333333333
AGPAT3,909.3333333333334,1254.6666666666667,867.3333333333334,955.5,1114.0
AGPAT4,61.0,83.66666666666667,68.0,76.5,74.33333333333333
WRNIP1,146.66666666666666,162.66666666666666,105.33333333333333,195.5,169.66666666666666
BDH2,48.333333333333336,59.0,44.0,64.0,57.0
TMEM167B,395.0,441.3333333333333,391.3333333333333,481.0,418.1666666666667
PNO1,260.6666666666667,222.33333333333334,237.33333333333334,248.5,247.0
SH3GLB2,85.66666666666667,153.0,122.0,103.0,129.0
C15orf39,176.0,89.66666666666667,145.33333333333334,77.0,125.0
THAP10,6.0,1.0,0.6666666666666666,1.5,1.5
SPIRE1,34.333333333333336,42.0,47.0,61.5,41.333333333333336
STARD7,4876.666666666667,6608.666666666667,5311.0,6647.0,6259.166666666667
IFT46,72.66666666666667,71.66666666666667,55.666666666666664,90.0,78.66666666666667
C1GALT1,125.66666666666667,87.66666666666667,106.0,123.5,107.66666666666667
EXOSC5,458.0,554.6666666666666,421.0,615.5,513.8333333333334
SMARCAD1,206.66666666666666,228.66666666666666,183.33333333333334,298.0,227.5
DHX33,659.0,752.0,582.6666666666666,816.0,720.3333333333334
SEMA3G,137.66666666666666,160.66666666666666,167.33333333333334,178.5,173.83333333333334
MCCC1,231.33333333333334,240.0,206.66666666666666,330.5,259.8333333333333
NCLN,2010.3333333333333,3040.6666666666665,2307.3333333333335,2753.0,2703.3333333333335
GPR108,241.0,407.6666666666667,336.3333333333333,409.5,372.5
SPPL2B,1116.3333333333333,2233.3333333333335,1802.0,1508.5,1776.8333333333333
FEM1C,39.333333333333336,18.666666666666668,12.333333333333334,17.0,30.166666666666668
DUS3L,144.0,129.33333333333334,109.66666666666667,150.0,132.33333333333334
SMCO4,101.33333333333333,150.0,93.33333333333333,144.5,137.0
PMEPA1,43.333333333333336,50.666666666666664,35.666666666666664,57.0,50.5
ARNTL2,38.666666666666664,44.0,32.666666666666664,73.0,43.666666666666664
DUSP22,927.3333333333334,1385.3333333333333,1149.3333333333333,1199.5,1211.3333333333333
HMCES,72.66666666666667,126.0,88.33333333333333,183.0,133.33333333333334
CMC2,180.33333333333334,224.33333333333334,134.33333333333334,211.5,208.0
ENY2,1991.6666666666667,2672.0,1802.6666666666667,3553.0,2832.6666666666665
MRPS22,50.0,86.0,61.666666666666664,104.0,94.5
EMSY,85.66666666666667,124.66666666666667,68.33333333333333,91.5,108.83333333333333
MFF,228.66666666666666,311.3333333333333,238.33333333333334,289.5,277.6666666666667
SDR39U1,235.66666666666666,314.6666666666667,256.3333333333333,332.0,311.3333333333333
SMYD2,169.33333333333334,190.33333333333334,161.66666666666666,212.0,198.33333333333334
C5orf15,390.6666666666667,558.3333333333334,377.3333333333333,798.5,613.5
NT5M,58.333333333333336,81.0,75.0,41.5,71.0
NIT2,276.6666666666667,341.6666666666667,239.66666666666666,429.0,343.6666666666667
OTUD7B,47.666666666666664,43.333333333333336,56.333333333333336,62.5,52.666666666666664
PARP6,79.66666666666667,94.66666666666667,117.33333333333333,134.0,100.0
ATXN7L3,1183.6666666666667,1607.6666666666667,1458.3333333333333,1447.5,1465.3333333333333
CEACAM19,4.333333333333333,7.0,2.0,10.0,6.166666666666667
FAM20C,542.3333333333334,774.6666666666666,617.3333333333334,460.5,672.8333333333334
STOX2,180.33333333333334,143.33333333333334,146.66666666666666,158.5,146.83333333333334
PRDM8,110.66666666666667,56.0,85.0,109.0,57.833333333333336
PRDM10,19.0,19.0,13.0,23.0,21.333333333333332
PRDM11,2.3333333333333335,12.333333333333334,2.3333333333333335,8.5,11.666666666666666
POGLUT1,280.0,281.6666666666667,291.0,271.5,261.6666666666667
PSMG2,359.0,302.0,250.0,421.5,322.0
ADPRM,45.333333333333336,25.0,26.0,25.0,36.666666666666664
DTWD1,132.0,144.0,108.33333333333333,171.5,134.16666666666666
BBX,227.33333333333334,277.6666666666667,168.0,243.5,268.1666666666667
CDC42SE2,584.3333333333334,533.0,471.0,599.5,517.1666666666666
KIF15,50.333333333333336,83.66666666666667,49.0,83.0,72.33333333333333
TOMM22,3360.6666666666665,4523.333333333333,3319.0,4595.5,4176.666666666667
CHPT1,294.0,336.0,217.0,342.5,325.8333333333333
TULP4,157.33333333333334,232.33333333333334,185.33333333333334,220.5,231.0
SLC12A9,405.0,593.3333333333334,417.0,531.5,533.5
COQ8A,1294.6666666666667,1683.6666666666667,1504.3333333333333,1564.5,1627.0
CTNNBIP1,256.0,372.6666666666667,282.0,391.0,378.6666666666667
SDHAF3,79.66666666666667,80.0,49.0,114.5,95.66666666666667
YAE1,15.0,3.6666666666666665,16.666666666666668,16.0,11.333333333333334
CCDC47,320.0,362.0,319.3333333333333,487.5,388.3333333333333
COQ9,233.33333333333334,249.33333333333334,236.66666666666666,290.5,246.66666666666666
CCNL1,276.6666666666667,303.0,334.0,356.5,385.8333333333333
CIAPIN1,220.33333333333334,297.3333333333333,219.66666666666666,322.0,300.8333333333333
VPS35L,172.33333333333334,261.0,155.66666666666666,249.0,238.66666666666666
PDXP,377.0,570.3333333333334,560.3333333333334,421.5,510.8333333333333
RSRP1,849.3333333333334,1123.3333333333333,749.0,1369.0,1256.5
ANKMY2,188.66666666666666,206.0,198.0,209.0,210.0
RARS2,294.6666666666667,251.66666666666666,218.0,297.0,239.33333333333334
TWSG1,33.666666666666664,45.0,22.666666666666668,41.5,41.0
PLSCR3,156.66666666666666,343.0,257.0,201.5,260.6666666666667
UTP3,575.3333333333334,564.3333333333334,495.0,588.0,588.3333333333334
CHRNA10,12.0,28.333333333333332,13.666666666666666,6.0,28.833333333333332
PCBP4,93.33333333333333,153.0,136.33333333333334,140.5,123.33333333333333
HYMAI,27.666666666666668,10.0,19.666666666666668,13.0,13.333333333333334
DDX24,314.6666666666667,362.0,299.3333333333333,424.5,367.3333333333333
KNL1,17.0,34.0,36.0,27.0,25.833333333333332
AGTRAP,434.3333333333333,624.3333333333334,563.3333333333334,568.5,574.3333333333334
ENTPD7,57.333333333333336,59.0,37.0,83.0,61.166666666666664
