#mp734-MV411_DMSO-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp734-MV411_DMSO-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 14575.053 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
1_MV411-DMSO-8h_2_734_R1_peak_31564_lociStitched	chr2	25420504	25421517	1	1014	661.7929	97.8558	10738	0
2_MV411-DMSO-8h_2_734_R1_peak_8625_lociStitched	chr10	117652463	117663536	2	608	1659.8427	1096.227	10739	0
1_MV411-DMSO-8h_2_734_R1_peak_61201_lociStitched	chr9	112194889	112195662	1	774	647.2329	83.8705	10740	0
1_MV411-DMSO-8h_2_734_R1_peak_21233_lociStitched	chr16	4782013	4782810	1	798	625.4856	62.2457	10741	0
1_MV411-DMSO-8h_2_734_R1_peak_53121_lociStitched	chr6	151551420	151552008	1	589	644.0364	80.9088	10742	0
1_MV411-DMSO-8h_2_734_R1_peak_50844_lociStitched	chr6	31768463	31769296	1	834	667.5662	104.4582	10743	0
2_MV411-DMSO-8h_2_734_R1_peak_52165_lociStitched	chr6	105218538	105219840	2	1125	703.731	140.7462	10744	0
2_MV411-DMSO-8h_2_734_R1_peak_43468_lociStitched	chr3	156705515	156712001	2	997	1066.2984	503.3136	10745	0
3_MV411-DMSO-8h_2_734_R1_peak_48805_lociStitched	chr5	144189609	144192175	3	625	793.9204	230.94	10746	0
MV411-DMSO-8h_2_734_R1_peak_1552	chr1	37471303	37471888	1	586	634.1985	71.4285	10747	0
2_MV411-DMSO-8h_2_734_R1_peak_11459_lociStitched	chr11	97607140	97609332	2	779	762.5968	199.9104	10748	0
2_MV411-DMSO-8h_2_734_R1_peak_46444_lociStitched	chr4	179989660	179990504	2	775	613.8412	51.3152	10749	0
2_MV411-DMSO-8h_2_734_R1_peak_24519_lociStitched	chr17	29393301	29401876	2	690	1269.1	706.58	10750	0
1_MV411-DMSO-8h_2_734_R1_peak_10261_lociStitched	chr11	60446352	60446898	1	547	600.2724	37.7832	10751	0
4_MV411-DMSO-8h_2_734_R1_peak_60068_lociStitched	chr9	33297140	33298886	4	951	762.6528	200.4408	10752	0
2_MV411-DMSO-8h_2_734_R1_peak_60809_lociStitched	chr9	98184964	98186181	2	655	661.5612	99.6723	10753	0
1_MV411-DMSO-8h_2_734_R1_peak_20809_lociStitched	chr15	98865515	98866301	1	787	625.4988	63.8232	10754	0
1_MV411-DMSO-8h_2_734_R1_peak_24723_lociStitched	chr17	34485183	34486131	1	949	652.6032	91.1028	10755	0
1_MV411-DMSO-8h_2_734_R1_peak_32494_lociStitched	chr2	61011799	61012452	1	654	613.2323	51.7829	10756	0
1_MV411-DMSO-8h_2_734_R1_peak_55578_lociStitched	chr7	102689492	102689978	1	487	576.8334	15.4548	10757	0
2_MV411-DMSO-8h_2_734_R1_peak_32095_lociStitched	chr2	42835794	42836853	2	788	656.8977	95.5218	10758	0
2_MV411-DMSO-8h_2_734_R1_peak_60739_lociStitched	chr9	96100335	96101402	2	993	637.2124	76.0771	10759	0
1_MV411-DMSO-8h_2_734_R1_peak_26251_lociStitched	chr17	73969493	73970102	1	610	654.1269	92.9943	10760	0
2_MV411-DMSO-8h_2_734_R1_peak_5478_lociStitched	chr1	225249982	225251375	2	1097	695.9428	134.9817	10761	0
1_MV411-DMSO-8h_2_734_R1_peak_58291_lociStitched	chr8	95792802	95793676	1	875	681.72	120.8742	10762	0
2_MV411-DMSO-8h_2_734_R1_peak_46007_lociStitched	chr4	123478166	123489541	2	481	1651.65	1090.8625	10763	0
2_MV411-DMSO-8h_2_734_R1_peak_28118_lociStitched	chr18	79960408	79961993	2	874	777.284	216.828	10764	0
2_MV411-DMSO-8h_2_734_R1_peak_8729_lociStitched	chr10	122485966	122488894	2	464	826.5744	266.1552	10765	0
4_MV411-DMSO-8h_2_734_R1_peak_56459_lociStitched	chr7	157932187	157933539	4	1014	635.9808	75.5768	10766	0
2_MV411-DMSO-8h_2_734_R1_peak_34823_lociStitched	chr2	198326886	198328019	2	1067	634.8199	74.4381	10767	0
2_MV411-DMSO-8h_2_734_R1_peak_46478_lociStitched	chr4	183157921	183158963	2	884	633.1192	72.8358	10768	0
2_MV411-DMSO-8h_2_734_R1_peak_53137_lociStitched	chr6	153858154	153859096	2	732	643.7628	83.6496	10769	0
2_MV411-DMSO-8h_2_734_R1_peak_60524_lociStitched	chr9	87424731	87425800	2	867	590.8363	30.7872	10770	0
1_MV411-DMSO-8h_2_734_R1_peak_35329_lociStitched	chr2	222092308	222093320	1	1013	638.7744	78.7336	10771	0
2_MV411-DMSO-8h_2_734_R1_peak_62392_lociStitched	chrX	9456299	9457409	2	768	621.933	62.16	10772	0
1_MV411-DMSO-8h_2_734_R1_peak_43750_lociStitched	chr3	172511833	172512487	1	655	649.749	90.3828	10773	0
2_MV411-DMSO-8h_2_734_R1_peak_52263_lociStitched	chr6	108115002	108118072	2	767	898.896	339.542	10774	0
2_MV411-DMSO-8h_2_734_R1_peak_43175_lociStitched	chr3	138367398	138368552	2	825	685.476	126.2476	10775	0
MV411-DMSO-8h_2_734_R1_peak_63785	chrX	154007256	154008038	1	783	593.3816	34.1734	10776	0
1_MV411-DMSO-8h_2_734_R1_peak_62363_lociStitched	chrX	3663591	3664290	1	700	576.3954	17.3352	10777	0
2_MV411-DMSO-8h_2_734_R1_peak_21156_lociStitched	chr16	3431553	3432520	2	754	673.5155	114.4928	10778	0
3_MV411-DMSO-8h_2_734_R1_peak_11485_lociStitched	chr11	102882070	102883353	3	960	638.0359	79.0328	10779	0
2_MV411-DMSO-8h_2_734_R1_peak_20007_lociStitched	chr15	74048862	74051092	2	700	719.398	160.56	10780	0
2_MV411-DMSO-8h_2_734_R1_peak_16445_lociStitched	chr13	100128622	100129797	2	838	583.505	24.675	10781	0
5_MV411-DMSO-8h_2_734_R1_peak_9579_lociStitched	chr11	20611674	20623743	5	1152	1857.4191	1298.6244	10782	0
2_MV411-DMSO-8h_2_734_R1_peak_31406_lociStitched	chr2	15449402	15450433	2	944	617.4659	58.767	10783	0
3_MV411-DMSO-8h_2_734_R1_peak_44279_lociStitched	chr3	194879309	194880571	3	905	701.672	142.9846	10784	0
2_MV411-DMSO-8h_2_734_R1_peak_33009_lociStitched	chr2	79862647	79863782	2	978	693.258	134.611	10785	0
2_MV411-DMSO-8h_2_734_R1_peak_16370_lociStitched	chr13	89400793	89401863	2	1002	646.387	87.847	10786	0
2_MV411-DMSO-8h_2_734_R1_peak_53605_lociStitched	chr7	1417119	1418274	2	972	667.7055	109.494	10787	0
1_MV411-DMSO-8h_2_734_R1_peak_46812_lociStitched	chr5	14675625	14676499	1	875	646.0608	88.0118	10788	0
2_MV411-DMSO-8h_2_734_R1_peak_39207_lociStitched	chr22	24264114	24265262	2	835	572.278	14.4648	10789	0
1_MV411-DMSO-8h_2_734_R1_peak_51468_lociStitched	chr6	42547207	42547888	1	682	632.649	74.9781	10790	0
1_MV411-DMSO-8h_2_734_R1_peak_52577_lociStitched	chr6	130106279	130107086	1	808	639.3054	81.7491	10791	0
2_MV411-DMSO-8h_2_734_R1_peak_54615_lociStitched	chr7	46932636	46933511	2	752	620.2875	62.9125	10792	0
2_MV411-DMSO-8h_2_734_R1_peak_62752_lociStitched	chrX	39427153	39428116	2	760	593.208	36.0162	10793	0
2_MV411-DMSO-8h_2_734_R1_peak_46170_lociStitched	chr4	141173546	141174533	2	872	699.0921	141.9306	10794	0
1_MV411-DMSO-8h_2_734_R1_peak_52172_lociStitched	chr6	105620038	105621195	1	1158	721.7366	164.6411	10795	0
3_MV411-DMSO-8h_2_734_R1_peak_7686_lociStitched	chr10	77554028	77555903	3	639	692.4375	135.5625	10796	0
3_MV411-DMSO-8h_2_734_R1_peak_41168_lociStitched	chr3	30684532	30685997	3	1042	720.6335	163.787	10797	0
2_MV411-DMSO-8h_2_734_R1_peak_59577_lociStitched	chr8	143631277	143632258	2	768	684.0513	127.3338	10798	0
MV411-DMSO-8h_2_734_R1_peak_29441	chr19	18300801	18301450	1	650	653.0238	96.6361	10799	0
1_MV411-DMSO-8h_2_734_R1_peak_50284_lociStitched	chr6	16420655	16421640	1	986	643.8945	87.665	10800	0
3_MV411-DMSO-8h_2_734_R1_peak_58933_lociStitched	chr8	123670554	123683989	3	759	2867.029	2310.82	10801	0
2_MV411-DMSO-8h_2_734_R1_peak_34248_lociStitched	chr2	159290267	159291322	2	821	653.9945	98.115	10802	0
MV411-DMSO-8h_2_734_R1_peak_50508	chr6	26213664	26214804	1	1141	569.316	13.566	10803	0
1_MV411-DMSO-8h_2_734_R1_peak_13814_lociStitched	chr12	68560184	68560903	1	720	624.9548	69.2397	10804	0
1_MV411-DMSO-8h_2_734_R1_peak_743_lociStitched	chr1	20322321	20323215	1	895	638.316	82.7844	10805	0
2_MV411-DMSO-8h_2_734_R1_peak_53261_lociStitched	chr6	158704397	158716242	2	667	1860.8495	1305.319	10806	0
2_MV411-DMSO-8h_2_734_R1_peak_10552_lociStitched	chr11	65061949	65069834	2	718	1515.497	960.393	10807	0
2_MV411-DMSO-8h_2_734_R1_peak_44530_lociStitched	chr4	1334269	1335366	2	985	698.4599	143.3779	10808	0
1_MV411-DMSO-8h_2_734_R1_peak_19357_lociStitched	chr15	56245631	56246126	1	496	634.8375	79.992	10809	0
2_MV411-DMSO-8h_2_734_R1_peak_56675_lociStitched	chr8	10733898	10734665	2	644	663.9152	109.2208	10810	0
1_MV411-DMSO-8h_2_734_R1_peak_24615_lociStitched	chr17	31008382	31008916	1	535	615.1146	60.876	10811	0
2_MV411-DMSO-8h_2_734_R1_peak_61993_lociStitched	chr9	133341419	133342718	2	1107	716.5284	162.375	10812	0
2_MV411-DMSO-8h_2_734_R1_peak_58749_lociStitched	chr8	115531413	115532406	2	825	663.6219	109.9251	10813	0
2_MV411-DMSO-8h_2_734_R1_peak_47429_lociStitched	chr5	64976685	64978285	2	735	688.48	134.88	10814	0
1_MV411-DMSO-8h_2_734_R1_peak_27568_lociStitched	chr18	48693360	48694414	1	1055	687.6296	134.0688	10815	0
3_MV411-DMSO-8h_2_734_R1_peak_61849_lociStitched	chr9	130215157	130216331	3	792	684.5594	131.0184	10816	0
2_MV411-DMSO-8h_2_734_R1_peak_60302_lociStitched	chr9	41771559	41772950	2	736	594.0961	40.6172	10817	0
1_MV411-DMSO-8h_2_734_R1_peak_51489_lociStitched	chr6	42970998	42971986	1	989	672.1364	118.7576	10818	0
2_MV411-DMSO-8h_2_734_R1_peak_19119_lociStitched	chr15	49379641	49380470	2	734	670.8268	117.4693	10819	0
1_MV411-DMSO-8h_2_734_R1_peak_60874_lociStitched	chr9	99762185	99762952	1	768	596.0357	42.7219	10820	0
1_MV411-DMSO-8h_2_734_R1_peak_21521_lociStitched	chr16	15897397	15898592	1	1196	619.3685	66.0835	10821	0
2_MV411-DMSO-8h_2_734_R1_peak_44047_lociStitched	chr3	186095232	186096115	2	818	638.9388	85.7393	10822	0
1_MV411-DMSO-8h_2_734_R1_peak_31368_lociStitched	chr2	11777168	11778107	1	940	685.9395	132.8685	10823	0
2_MV411-DMSO-8h_2_734_R1_peak_45485_lociStitched	chr4	77776835	77778016	2	872	689.4678	136.4055	10824	0
1_MV411-DMSO-8h_2_734_R1_peak_43568_lociStitched	chr3	161034974	161035856	1	883	659.736	106.8102	10825	0
3_MV411-DMSO-8h_2_734_R1_peak_46771_lociStitched	chr5	10767559	10769094	3	791	702.5695	149.6625	10826	0
2_MV411-DMSO-8h_2_734_R1_peak_2978_lociStitched	chr1	110267004	110268057	2	907	614.5308	61.8111	10827	0
2_MV411-DMSO-8h_2_734_R1_peak_54967_lociStitched	chr7	74788532	74790877	2	420	592.347	39.6305	10828	0
3_MV411-DMSO-8h_2_734_R1_peak_59743_lociStitched	chr9	3475066	3477615	3	806	730.7983	178.43	10829	0
2_MV411-DMSO-8h_2_734_R1_peak_34250_lociStitched	chr2	159496525	159497918	2	707	616.5418	64.2173	10830	0
2_MV411-DMSO-8h_2_734_R1_peak_19487_lociStitched	chr15	62119050	62120383	2	619	717.5539	165.6919	10831	0
2_MV411-DMSO-8h_2_734_R1_peak_47354_lociStitched	chr5	56154675	56155794	2	791	658.5315	106.8645	10832	0
1_MV411-DMSO-8h_2_734_R1_peak_11894_lociStitched	chr11	122375628	122376641	1	1014	643.1537	91.9804	10833	0
3_MV411-DMSO-8h_2_734_R1_peak_12790_lociStitched	chr12	22687415	22688527	3	914	654.1896	103.1936	10834	0
1_MV411-DMSO-8h_2_734_R1_peak_15266_lociStitched	chr12	131985099	131985919	1	821	663.216	112.258	10835	0
3_MV411-DMSO-8h_2_734_R1_peak_62608_lociStitched	chrX	22402495	22404017	3	911	620.3672	69.5554	10836	0
1_MV411-DMSO-8h_2_734_R1_peak_40895_lociStitched	chr3	16179877	16180891	1	1015	644.1942	93.3894	10837	0
1_MV411-DMSO-8h_2_734_R1_peak_17147_lociStitched	chr14	54047631	54048444	1	814	603.246	52.5198	10838	0
1_MV411-DMSO-8h_2_734_R1_peak_1672_lociStitched	chr1	40094178	40094978	1	801	625.44	74.72	10839	0
2_MV411-DMSO-8h_2_734_R1_peak_17206_lociStitched	chr14	58239484	58240567	2	789	665.8284	115.1229	10840	0
2_MV411-DMSO-8h_2_734_R1_peak_35027_lociStitched	chr2	207661907	207662977	2	799	669.499	118.984	10841	0
2_MV411-DMSO-8h_2_734_R1_peak_56813_lociStitched	chr8	19389062	19390160	2	801	774.4194	224.1018	10842	0
1_MV411-DMSO-8h_2_734_R1_peak_19967_lociStitched	chr15	72991774	72992805	1	1032	599.9389	49.6942	10843	0
2_MV411-DMSO-8h_2_734_R1_peak_16343_lociStitched	chr13	79451778	79452585	2	694	550.2126	0	10844	0
3_MV411-DMSO-8h_2_734_R1_peak_52368_lociStitched	chr6	110616487	110618174	3	650	656.7491	106.6184	10845	0
2_MV411-DMSO-8h_2_734_R1_peak_3676_lociStitched	chr1	153470110	153471225	2	904	705.349	155.7655	10846	0
1_MV411-DMSO-8h_2_734_R1_peak_38929_lociStitched	chr22	18091774	18092491	1	718	596.1855	46.7484	10847	0
3_MV411-DMSO-8h_2_734_R1_peak_11692_lociStitched	chr11	117155792	117157106	3	986	698.2596	149.6646	10848	0
2_MV411-DMSO-8h_2_734_R1_peak_2426_lociStitched	chr1	78277035	78277983	2	784	648.8112	100.2984	10849	0
3_MV411-DMSO-8h_2_734_R1_peak_185_lociStitched	chr1	4006686	4008301	3	779	730.303	181.849	10850	0
2_MV411-DMSO-8h_2_734_R1_peak_15871_lociStitched	chr13	32838836	32839579	2	633	680.8852	132.4769	10851	0
2_MV411-DMSO-8h_2_734_R1_peak_1721_lociStitched	chr1	41108598	41110217	2	1114	699.5699	151.3765	10852	0
1_MV411-DMSO-8h_2_734_R1_peak_30073_lociStitched	chr19	41216322	41216924	1	603	651.0028	102.942	10853	0
1_MV411-DMSO-8h_2_734_R1_peak_21236_lociStitched	chr16	4948000	4948476	1	477	635.6028	87.7268	10854	0
2_MV411-DMSO-8h_2_734_R1_peak_55863_lociStitched	chr7	127885960	127891238	2	388	1043.4606	495.6042	10855	0
1_MV411-DMSO-8h_2_734_R1_peak_35797_lociStitched	chr2	239118101	239118827	1	727	623.9244	76.1574	10856	0
2_MV411-DMSO-8h_2_734_R1_peak_27826_lociStitched	chr18	60049727	60050828	2	760	622.9458	75.5286	10857	0
2_MV411-DMSO-8h_2_734_R1_peak_52863_lociStitched	chr6	139697035	139698134	2	723	619.0667	71.6548	10858	0
2_MV411-DMSO-8h_2_734_R1_peak_31994_lociStitched	chr2	38827705	38831084	2	767	826.1655	279.1054	10859	0
3_MV411-DMSO-8h_2_734_R1_peak_15771_lociStitched	chr13	31158264	31159594	3	752	773.794	226.765	10860	0
1_MV411-DMSO-8h_2_734_R1_peak_58752_lociStitched	chr8	116057040	116058071	1	1032	737.8867	191.0443	10861	0
2_MV411-DMSO-8h_2_734_R1_peak_61019_lociStitched	chr9	108578134	108580003	2	797	745.3572	199.0485	10862	0
1_MV411-DMSO-8h_2_734_R1_peak_56261_lociStitched	chr7	149421977	149422465	1	489	577.4504	31.4272	10863	0
2_MV411-DMSO-8h_2_734_R1_peak_42121_lociStitched	chr3	58484055	58487513	2	806	935.389	389.3708	10864	0
2_MV411-DMSO-8h_2_734_R1_peak_24133_lociStitched	chr17	15981793	15983955	2	598	843.6124	297.7074	10865	0
1_MV411-DMSO-8h_2_734_R1_peak_39252_lociStitched	chr22	24952232	24952652	1	421	589.218	43.47	10866	0
MV411-DMSO-8h_2_734_R1_peak_26310	chr17	74758685	74759626	1	942	644.9614	99.2755	10867	0
2_MV411-DMSO-8h_2_734_R1_peak_55953_lociStitched	chr7	130272997	130274354	2	849	672.9363	127.558	10868	0
1_MV411-DMSO-8h_2_734_R1_peak_16195_lociStitched	chr13	50810836	50812001	1	1166	630.6145	85.3945	10869	0
1_MV411-DMSO-8h_2_734_R1_peak_58042_lociStitched	chr8	79783622	79784288	1	667	668.5974	123.6762	10870	0
2_MV411-DMSO-8h_2_734_R1_peak_63494_lociStitched	chrX	120457281	120458652	2	756	604.8852	60.1869	10871	0
3_MV411-DMSO-8h_2_734_R1_peak_6351_lociStitched	chr10	6491170	6494327	3	595	761.1527	216.5702	10872	0
1_MV411-DMSO-8h_2_734_R1_peak_33119_lociStitched	chr2	86274658	86275471	1	814	625.2783	80.7309	10873	0
2_MV411-DMSO-8h_2_734_R1_peak_60906_lociStitched	chr9	102069483	102070685	2	984	692.2318	147.7258	10874	0
2_MV411-DMSO-8h_2_734_R1_peak_1916_lociStitched	chr1	45608328	45609402	2	878	694.341	149.9304	10875	0
1_MV411-DMSO-8h_2_734_R1_peak_19675_lociStitched	chr15	66410736	66411407	1	672	617.991	73.6758	10876	0
1_MV411-DMSO-8h_2_734_R1_peak_43935_lociStitched	chr3	183845503	183846530	1	1028	567.8283	23.621	10877	0
2_MV411-DMSO-8h_2_734_R1_peak_7499_lociStitched	chr10	71986063	71987919	2	517	809.7728	265.5936	10878	0
1_MV411-DMSO-8h_2_734_R1_peak_45538_lociStitched	chr4	82432020	82433019	1	1000	659.6397	115.4844	10879	0
1_MV411-DMSO-8h_2_734_R1_peak_42246_lociStitched	chr3	72176804	72177542	1	739	605.3076	61.3278	10880	0
2_MV411-DMSO-8h_2_734_R1_peak_51758_lociStitched	chr6	49225266	49226495	2	1003	635.1472	91.1918	10881	0
3_MV411-DMSO-8h_2_734_R1_peak_2846_lociStitched	chr1	103575235	103576643	3	895	615.8592	71.9488	10882	0
1_MV411-DMSO-8h_2_734_R1_peak_63543_lociStitched	chrX	129604162	129604752	1	591	570.884	27.081	10883	0
2_MV411-DMSO-8h_2_734_R1_peak_2252_lociStitched	chr1	65393740	65396643	2	574	771.6174	227.8855	10884	0
1_MV411-DMSO-8h_2_734_R1_peak_26505_lociStitched	chr17	77182029	77183111	1	1083	650.9312	107.2262	10885	0
2_MV411-DMSO-8h_2_734_R1_peak_5057_lociStitched	chr1	206289395	206290487	2	626	543.1608	0	10886	0
1_MV411-DMSO-8h_2_734_R1_peak_7550_lociStitched	chr10	72676283	72677108	1	826	584.265	41.1675	10887	0
2_MV411-DMSO-8h_2_734_R1_peak_58727_lociStitched	chr8	114943581	114945892	2	487	789.8998	246.8148	10888	0
3_MV411-DMSO-8h_2_734_R1_peak_32527_lociStitched	chr2	62098925	62102879	3	1001	962.799	419.9148	10889	0
3_MV411-DMSO-8h_2_734_R1_peak_4591_lociStitched	chr1	185338680	185346445	3	625	1280.4485	738.4515	10890	0
3_MV411-DMSO-8h_2_734_R1_peak_4457_lociStitched	chr1	181647399	181661547	3	1130	2055.7044	1513.836	10891	0
3_MV411-DMSO-8h_2_734_R1_peak_26063_lociStitched	chr17	65784277	65785636	3	814	657.2124	115.3791	10892	0
1_MV411-DMSO-8h_2_734_R1_peak_4302_lociStitched	chr1	173429762	173430620	1	859	626.4258	84.5988	10893	0
1_MV411-DMSO-8h_2_734_R1_peak_61715_lociStitched	chr9	128732767	128733719	1	953	608.9944	67.3064	10894	0
1_MV411-DMSO-8h_2_734_R1_peak_63158_lociStitched	chrX	68894422	68895196	1	775	574.695	33.0498	10895	0
2_MV411-DMSO-8h_2_734_R1_peak_63719_lociStitched	chrX	150870658	150872237	2	634	586.9143	45.3173	10896	0
2_MV411-DMSO-8h_2_734_R1_peak_13922_lociStitched	chr12	76275342	76276287	2	797	653.94	112.3605	10897	0
2_MV411-DMSO-8h_2_734_R1_peak_32354_lociStitched	chr2	53220523	53221512	2	797	652.3444	110.8669	10898	0
2_MV411-DMSO-8h_2_734_R1_peak_55700_lociStitched	chr7	108210890	108211877	2	822	659.8095	118.3413	10899	0
2_MV411-DMSO-8h_2_734_R1_peak_50653_lociStitched	chr6	28212515	28213493	2	817	637.7538	96.333	10900	0
1_MV411-DMSO-8h_2_734_R1_peak_54574_lociStitched	chr7	44667000	44667782	1	783	608.4742	67.1738	10901	0
2_MV411-DMSO-8h_2_734_R1_peak_49744_lociStitched	chr6	2522163	2523054	2	693	618.9777	77.6952	10902	0
2_MV411-DMSO-8h_2_734_R1_peak_2171_lociStitched	chr1	59292332	59293461	2	882	728.5437	187.3011	10903	0
1_MV411-DMSO-8h_2_734_R1_peak_2568_lociStitched	chr1	89466371	89467198	1	828	616.115	74.9262	10904	0
2_MV411-DMSO-8h_2_734_R1_peak_21636_lociStitched	chr16	19293905	19294997	2	975	658.3668	117.39	10905	0
2_MV411-DMSO-8h_2_734_R1_peak_26655_lociStitched	chr17	78986581	78987622	2	925	628.0353	87.1317	10906	0
3_MV411-DMSO-8h_2_734_R1_peak_174_lociStitched	chr1	3811571	3815978	3	710	1042.6962	501.9573	10907	0
3_MV411-DMSO-8h_2_734_R1_peak_58620_lociStitched	chr8	107223035	107224226	3	875	707.8113	167.0973	10908	0
2_MV411-DMSO-8h_2_734_R1_peak_17478_lociStitched	chr14	69652581	69653476	2	646	630.1695	89.5	10909	0
2_MV411-DMSO-8h_2_734_R1_peak_5659_lociStitched	chr1	230753414	230755255	2	686	744.1322	203.7987	10910	0
3_MV411-DMSO-8h_2_734_R1_peak_52705_lociStitched	chr6	136609541	136611009	3	851	673.078	132.854	10911	0
3_MV411-DMSO-8h_2_734_R1_peak_60075_lociStitched	chr9	33429879	33431463	3	883	670.5072	130.5216	10912	0
2_MV411-DMSO-8h_2_734_R1_peak_38065_lociStitched	chr21	8228604	8233328	2	462	842.2892	302.336	10913	0
2_MV411-DMSO-8h_2_734_R1_peak_16788_lociStitched	chr14	23694285	23695180	2	779	624.531	84.667	10914	0
2_MV411-DMSO-8h_2_734_R1_peak_25833_lociStitched	chr17	60272806	60273894	2	938	667.9232	128.4928	10915	0
1_MV411-DMSO-8h_2_734_R1_peak_60020_lociStitched	chr9	31211151	31211648	1	498	590.0384	50.6443	10916	0
2_MV411-DMSO-8h_2_734_R1_peak_27084_lociStitched	chr18	9173361	9174497	2	926	673.1936	134.2752	10917	0
2_MV411-DMSO-8h_2_734_R1_peak_15318_lociStitched	chr13	18594417	18595420	2	740	556.2638	17.3519	10918	0
2_MV411-DMSO-8h_2_734_R1_peak_16976_lociStitched	chr14	39840638	39842214	2	675	626.1448	87.7832	10919	0
2_MV411-DMSO-8h_2_734_R1_peak_23196_lociStitched	chr16	87060264	87065723	2	801	1130.5589	592.3015	10920	0
2_MV411-DMSO-8h_2_734_R1_peak_32014_lociStitched	chr2	39783207	39786963	2	634	857.8704	319.6356	10921	0
3_MV411-DMSO-8h_2_734_R1_peak_25008_lociStitched	chr17	40372017	40373369	3	1040	696.956	158.86	10922	0
2_MV411-DMSO-8h_2_734_R1_peak_3048_lociStitched	chr1	111919811	111920931	2	815	643.328	105.616	10923	0
2_MV411-DMSO-8h_2_734_R1_peak_41763_lociStitched	chr3	49587315	49588254	2	732	653.2623	115.8726	10924	0
1_MV411-DMSO-8h_2_734_R1_peak_27986_lociStitched	chr18	75246854	75247960	1	1107	611.3968	74.102	10925	0
1_MV411-DMSO-8h_2_734_R1_peak_35076_lociStitched	chr2	211237292	211238211	1	920	618.5789	81.3315	10926	0
2_MV411-DMSO-8h_2_734_R1_peak_50261_lociStitched	chr6	15926434	15929775	2	802	978.5789	441.3461	10927	0
3_MV411-DMSO-8h_2_734_R1_peak_8725_lociStitched	chr10	122467226	122469754	3	847	827.6672	290.4672	10928	0
2_MV411-DMSO-8h_2_734_R1_peak_60922_lociStitched	chr9	104860179	104869043	2	590	1569.8144	1032.656	10929	0
1_MV411-DMSO-8h_2_734_R1_peak_3793_lociStitched	chr1	155070796	155071492	1	697	608.2344	71.2008	10930	0
1_MV411-DMSO-8h_2_734_R1_peak_36721_lociStitched	chr20	24684608	24685469	1	862	630.5103	93.5046	10931	0
2_MV411-DMSO-8h_2_734_R1_peak_53069_lociStitched	chr6	149766787	149767999	2	1007	635.088	98.4144	10932	0
1_MV411-DMSO-8h_2_734_R1_peak_60232_lociStitched	chr9	37146120	37146839	1	720	587.4949	50.9052	10933	0
1_MV411-DMSO-8h_2_734_R1_peak_57760_lociStitched	chr8	58842198	58842775	1	578	644.4513	108.0721	10934	0
2_MV411-DMSO-8h_2_734_R1_peak_12419_lociStitched	chr12	7658106	7659074	2	774	604.7096	68.3408	10935	0
3_MV411-DMSO-8h_2_734_R1_peak_42459_lociStitched	chr3	106560126	106561273	3	986	629.4736	93.1364	10936	0
3_MV411-DMSO-8h_2_734_R1_peak_15367_lociStitched	chr13	21133533	21135042	3	975	742.428	206.2803	10937	0
1_MV411-DMSO-8h_2_734_R1_peak_28612_lociStitched	chr19	6489582	6490262	1	681	684.012	148.104	10938	0
3_MV411-DMSO-8h_2_734_R1_peak_60201_lociStitched	chr9	36207583	36208693	3	895	684.093	148.185	10939	0
2_MV411-DMSO-8h_2_734_R1_peak_14247_lociStitched	chr12	102316814	102318027	2	1047	629.3044	93.5223	10940	0
2_MV411-DMSO-8h_2_734_R1_peak_44616_lociStitched	chr4	2857922	2859277	2	895	716.3885	180.6215	10941	0
2_MV411-DMSO-8h_2_734_R1_peak_42433_lociStitched	chr3	104286528	104292095	2	501	890.1633	354.6179	10942	0
2_MV411-DMSO-8h_2_734_R1_peak_7157_lociStitched	chr10	60282419	60283533	2	866	711.846	176.3462	10943	0
2_MV411-DMSO-8h_2_734_R1_peak_37459_lociStitched	chr20	48138929	48140076	2	867	623.5092	88.0896	10944	0
2_MV411-DMSO-8h_2_734_R1_peak_59849_lociStitched	chr9	16321386	16322329	2	740	652.3674	117.0263	10945	0
2_MV411-DMSO-8h_2_734_R1_peak_40024_lociStitched	chr22	42115072	42116359	2	831	692.406	157.1427	10946	0
2_MV411-DMSO-8h_2_734_R1_peak_13058_lociStitched	chr12	42468995	42470123	2	784	684.0192	149.0088	10947	0
2_MV411-DMSO-8h_2_734_R1_peak_12267_lociStitched	chr12	4117766	4118764	2	719	722.9512	188.123	10948	0
1_MV411-DMSO-8h_2_734_R1_peak_35606_lociStitched	chr2	232315853	232316682	1	830	628.1333	93.3454	10949	0
3_MV411-DMSO-8h_2_734_R1_peak_44072_lociStitched	chr3	186514758	186516080	3	976	646.458	111.709	10950	0
1_MV411-DMSO-8h_2_734_R1_peak_30618_lociStitched	chr19	49355565	49356315	1	751	655.95	121.275	10951	0
1_MV411-DMSO-8h_2_734_R1_peak_63163_lociStitched	chrX	70338308	70339065	1	758	544.0559	9.7653	10952	0
