#mp734-MV411_DMSO-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp734-MV411_DMSO-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 14575.053 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
8_MV411-DMSO-8h_2_734_R1_peak_290_lociStitched	chr1	8874017	8909120	8	9396	27057.3924	3271.5996	417	1
1_MV411-DMSO-8h_2_734_R1_peak_41713_lociStitched	chr3	49017507	49023363	1	5857	24526.6848	747.8112	418	1
1_MV411-DMSO-8h_2_734_R1_peak_15736_lociStitched	chr13	30462757	30467633	1	4877	24675.4856	907.4236	419	1
1_MV411-DMSO-8h_2_734_R1_peak_50758_lociStitched	chr6	30613586	30619479	1	5894	24346.3402	586.3535	420	1
6_MV411-DMSO-8h_2_734_R1_peak_8969_lociStitched	chr10	133276981	133318787	6	10793	28168.8828	4410.533	421	1
13_MV411-DMSO-8h_2_734_R1_peak_24895_lociStitched	chr17	38866908	38902555	13	15746	27890.2128	4184.9578	422	1
7_MV411-DMSO-8h_2_734_R1_peak_5786_lociStitched	chr1	234707556	234732328	7	10641	26909.8236	3245.132	423	1
19_MV411-DMSO-8h_2_734_R1_peak_36024_lociStitched	chr20	1802326	1858089	19	17495	30814.6338	7154.3929	424	1
6_MV411-DMSO-8h_2_734_R1_peak_18594_lociStitched	chr15	25848904	25870115	6	10995	25983.475	2341.6944	425	1
2_MV411-DMSO-8h_2_734_R1_peak_28277_lociStitched	chr19	1894537	1906215	2	9538	25467.3824	1862.641	426	1
8_MV411-DMSO-8h_2_734_R1_peak_12363_lociStitched	chr12	6603046	6645351	8	12662	28344.35	4788.926	427	1
6_MV411-DMSO-8h_2_734_R1_peak_9014_lociStitched	chr11	502120	518790	6	8543	25545.108	2023.738	428	1
3_MV411-DMSO-8h_2_734_R1_peak_30020_lociStitched	chr19	40748097	40762589	3	6482	26005.894	2495.5224	429	1
7_MV411-DMSO-8h_2_734_R1_peak_59476_lociStitched	chr8	141373266	141418748	7	12003	31646.3756	8145.8262	430	1
8_MV411-DMSO-8h_2_734_R1_peak_31716_lociStitched	chr2	28356255	28406717	8	12839	29161.9898	5742.5756	431	1
2_MV411-DMSO-8h_2_734_R1_peak_21012_lociStitched	chr16	1468631	1484149	2	7441	25140.7118	1738.016	432	1
15_MV411-DMSO-8h_2_734_R1_peak_24538_lociStitched	chr17	29681811	29727511	15	15773	27657.64	4259.24	433	1
1_MV411-DMSO-8h_2_734_R1_peak_50767_lociStitched	chr6	30715951	30722790	1	6840	24039.7689	671.5898	434	1
1_MV411-DMSO-8h_2_734_R1_peak_60792_lociStitched	chr9	97982133	97986710	1	4578	23777.515	442.1382	435	1
4_MV411-DMSO-8h_2_734_R1_peak_34980_lociStitched	chr2	206083488	206099933	4	8649	24769.459	1447.16	436	1
20_MV411-DMSO-8h_2_734_R1_peak_22878_lociStitched	chr16	75062061	75111780	20	16951	29170.1373	5876.7858	437	1
1_MV411-DMSO-8h_2_734_R1_peak_62171_lociStitched	chr9	137027130	137035676	1	8547	24307.3878	1022.1016	438	1
12_MV411-DMSO-8h_2_734_R1_peak_17994_lociStitched	chr14	90627491	90675466	12	15750	28214.0975	4941.425	439	1
3_MV411-DMSO-8h_2_734_R1_peak_51475_lociStitched	chr6	42774210	42784964	3	5548	24250.27	980.7648	440	1
4_MV411-DMSO-8h_2_734_R1_peak_32481_lociStitched	chr2	60547678	60557340	4	9174	24279.6398	1090.8398	441	1
6_MV411-DMSO-8h_2_734_R1_peak_24214_lociStitched	chr17	17661788	17695625	6	8029	27242.1687	4053.6726	442	1
17_MV411-DMSO-8h_2_734_R1_peak_4443_lociStitched	chr1	181099521	181153661	17	15070	29316.81	6144.89	443	1
6_MV411-DMSO-8h_2_734_R1_peak_34743_lociStitched	chr2	195646013	195659925	6	10561	24535.2032	1439.892	444	1
13_MV411-DMSO-8h_2_734_R1_peak_60684_lociStitched	chr9	93090586	93127865	13	17053	27441.0719	4346.7314	445	1
MV411-DMSO-8h_2_734_R1_peak_50502	chr6	26192622	26200800	1	8179	23755.4544	693.4944	446	1
3_MV411-DMSO-8h_2_734_R1_peak_59534_lociStitched	chr8	143276213	143292275	3	7915	25702.4124	2645.4114	447	1
22_MV411-DMSO-8h_2_734_R1_peak_19732_lociStitched	chr15	67073732	67121334	22	19127	28499.3174	5488.5106	448	1
10_MV411-DMSO-8h_2_734_R1_peak_29211_lociStitched	chr19	16063067	16086960	10	7823	26965.6398	3968.6273	449	1
4_MV411-DMSO-8h_2_734_R1_peak_13464_lociStitched	chr12	54276369	54290127	4	8562	24564.909	1606.9344	450	1
7_MV411-DMSO-8h_2_734_R1_peak_42008_lociStitched	chr3	53235144	53271795	7	11392	27374.6319	4456.7616	451	1
14_MV411-DMSO-8h_2_734_R1_peak_26003_lociStitched	chr17	64383921	64421262	14	14364	26668.9422	3767.7069	452	1
10_MV411-DMSO-8h_2_734_R1_peak_58810_lociStitched	chr8	119639003	119656027	10	11106	25522.3808	2722.1376	453	1
1_MV411-DMSO-8h_2_734_R1_peak_47226_lociStitched	chr5	43063568	43068655	1	5088	23442.4221	666.397	454	1
15_MV411-DMSO-8h_2_734_R1_peak_6923_lociStitched	chr10	42960246	43013591	15	15733	29014.3455	6246.6995	455	1
2_MV411-DMSO-8h_2_734_R1_peak_3915_lociStitched	chr1	156746512	156753591	2	6988	23541.2145	840.9852	456	1
6_MV411-DMSO-8h_2_734_R1_peak_6038_lociStitched	chr1	243710835	243733155	6	9562	24525.216	1839.168	457	1
6_MV411-DMSO-8h_2_734_R1_peak_63351_lociStitched	chrX	107701671	107721948	6	9987	23766.6717	1080.7641	458	1
15_MV411-DMSO-8h_2_734_R1_peak_28701_lociStitched	chr19	7332650	7384512	15	11277	30816.4004	8194.196	459	1
10_MV411-DMSO-8h_2_734_R1_peak_6319_lociStitched	chr10	6033077	6086499	10	16942	27117.0072	4546.2122	460	1
11_MV411-DMSO-8h_2_734_R1_peak_20627_lociStitched	chr15	90680804	90722183	11	12216	26946.0048	4390.3119	461	1
1_MV411-DMSO-8h_2_734_R1_peak_49690_lociStitched	chr5	181241724	181249003	1	7280	23343.753	815.248	462	1
7_MV411-DMSO-8h_2_734_R1_peak_51933_lociStitched	chr6	73511143	73524447	7	7576	23892.6536	1372.9728	463	1
12_MV411-DMSO-8h_2_734_R1_peak_12012_lociStitched	chr11	126336390	126359190	12	12267	25107.36	2642.52	464	1
7_MV411-DMSO-8h_2_734_R1_peak_10249_lociStitched	chr11	60363654	60393277	7	9515	25520.2145	3074.8674	465	1
2_MV411-DMSO-8h_2_734_R1_peak_25078_lociStitched	chr17	42009698	42026041	2	9378	24238.3033	1799.3643	466	1
6_MV411-DMSO-8h_2_734_R1_peak_38982_lociStitched	chr22	19937875	19948753	6	6043	23449.7046	1029.0588	467	1
7_MV411-DMSO-8h_2_734_R1_peak_53276_lociStitched	chr6	159033594	159063768	7	12678	25478.9256	3107.922	468	1
1_MV411-DMSO-8h_2_734_R1_peak_53197_lociStitched	chr6	156776460	156782910	1	6451	22980.705	617.265	469	1
4_MV411-DMSO-8h_2_734_R1_peak_54130_lociStitched	chr7	26197052	26205812	4	7385	23327.004	990.756	470	1
16_MV411-DMSO-8h_2_734_R1_peak_2740_lociStitched	chr1	94708818	94756751	16	17541	27604.6147	5296.5965	471	1
1_MV411-DMSO-8h_2_734_R1_peak_15953_lociStitched	chr13	36997804	37002314	1	4511	23279.267	998.514	472	1
17_MV411-DMSO-8h_2_734_R1_peak_36851_lociStitched	chr20	32497311	32555152	17	19298	28885.7954	6617.0104	473	1
2_MV411-DMSO-8h_2_734_R1_peak_31296_lociStitched	chr2	10119683	10126482	2	6596	22899.7119	652.0241	474	1
8_MV411-DMSO-8h_2_734_R1_peak_15070_lociStitched	chr12	123431948	123449724	8	12848	23985.1568	1759.824	475	1
6_MV411-DMSO-8h_2_734_R1_peak_28278_lociStitched	chr19	1922473	1943732	6	7601	25691.5015	3473.7206	476	1
10_MV411-DMSO-8h_2_734_R1_peak_50804_lociStitched	chr6	31550973	31565389	10	12405	23557.1856	1353.6624	477	1
12_MV411-DMSO-8h_2_734_R1_peak_38343_lociStitched	chr21	33197143	33218762	12	13012	24818.612	2628.8704	478	1
3_MV411-DMSO-8h_2_734_R1_peak_53666_lociStitched	chr7	2509866	2532056	3	10713	25198.964	3042.249	479	1
2_MV411-DMSO-8h_2_734_R1_peak_40355_lociStitched	chr22	50302148	50315184	2	8888	23644.6968	1585.1776	480	1
5_MV411-DMSO-8h_2_734_R1_peak_30525_lociStitched	chr19	48320573	48334514	5	9747	24465.0609	2410.3989	481	1
4_MV411-DMSO-8h_2_734_R1_peak_28309_lociStitched	chr19	2263508	2273840	4	8893	23738.8032	1686.1824	482	1
11_MV411-DMSO-8h_2_734_R1_peak_42108_lociStitched	chr3	58332278	58366666	11	14452	25275.18	3225.5944	483	1
15_MV411-DMSO-8h_2_734_R1_peak_41012_lociStitched	chr3	18193884	18226106	15	14187	25294.27	3260.8664	484	1
4_MV411-DMSO-8h_2_734_R1_peak_38560_lociStitched	chr21	37358034	37371276	4	6949	23394.6414	1374.5196	485	1
13_MV411-DMSO-8h_2_734_R1_peak_48571_lociStitched	chr5	139458565	139489016	13	11442	25386.9987	3373.9708	486	1
7_MV411-DMSO-8h_2_734_R1_peak_31069_lociStitched	chr19	56312900	56325237	7	8983	23920.2093	1923.3383	487	1
9_MV411-DMSO-8h_2_734_R1_peak_9482_lociStitched	chr11	14611619	14646960	9	10349	24706.8931	2710.6547	488	1
8_MV411-DMSO-8h_2_734_R1_peak_10956_lociStitched	chr11	72804445	72817005	8	10409	23296.288	1340.152	489	1
12_MV411-DMSO-8h_2_734_R1_peak_51445_lociStitched	chr6	42312914	42339845	12	14071	24870.7785	3000.1134	490	1
3_MV411-DMSO-8h_2_734_R1_peak_30454_lociStitched	chr19	46846166	46863200	3	8437	24758.919	2895.78	491	1
17_MV411-DMSO-8h_2_734_R1_peak_58681_lociStitched	chr8	113403113	113439931	17	14173	26324.87	4480.7506	492	1
6_MV411-DMSO-8h_2_734_R1_peak_53384_lociStitched	chr6	163398680	163418659	6	7585	24082.6866	2257.627	493	1
2_MV411-DMSO-8h_2_734_R1_peak_25522_lociStitched	chr17	50146809	50161614	2	6607	23538.4695	1715.8995	494	1
6_MV411-DMSO-8h_2_734_R1_peak_28206_lociStitched	chr19	1087018	1107572	6	9918	25203.3148	3448.9612	495	1
3_MV411-DMSO-8h_2_734_R1_peak_62051_lociStitched	chr9	134365496	134375872	3	7137	23098.0136	1385.196	496	1
11_MV411-DMSO-8h_2_734_R1_peak_8564_lociStitched	chr10	110843029	110874918	11	13062	25543.089	3839.4356	497	1
7_MV411-DMSO-8h_2_734_R1_peak_29191_lociStitched	chr19	15358567	15380789	7	8982	24955.306	3304.4114	498	1
15_MV411-DMSO-8h_2_734_R1_peak_9420_lociStitched	chr11	12148254	12187952	15	15568	26260.227	4632.7566	499	1
7_MV411-DMSO-8h_2_734_R1_peak_30168_lociStitched	chr19	42184566	42209291	7	10373	25543.3975	3948.5825	500	1
12_MV411-DMSO-8h_2_734_R1_peak_9078_lociStitched	chr11	1757645	1793324	12	15386	25792.3491	4199.4183	501	1
8_MV411-DMSO-8h_2_734_R1_peak_32391_lociStitched	chr2	55099772	55138199	8	11004	25769.1462	4192.3857	502	1
6_MV411-DMSO-8h_2_734_R1_peak_36040_lociStitched	chr20	1883319	1909566	6	7121	24656.4318	3091.8966	503	1
MV411-DMSO-8h_2_734_R1_peak_50818	chr6	31583720	31589773	1	6054	22328.3064	763.8886	504	1
10_MV411-DMSO-8h_2_734_R1_peak_31864_lociStitched	chr2	37634810	37675918	10	10154	25988.4776	4443.7748	505	1
10_MV411-DMSO-8h_2_734_R1_peak_17053_lociStitched	chr14	50037560	50065866	10	12262	24677.1708	3153.2884	506	1
8_MV411-DMSO-8h_2_734_R1_peak_35648_lociStitched	chr2	233221478	233252950	8	15309	24790.4944	3266.7936	507	1
22_MV411-DMSO-8h_2_734_R1_peak_35388_lociStitched	chr2	224881793	224954011	22	18495	28345.565	6846.2664	508	1
9_MV411-DMSO-8h_2_734_R1_peak_9516_lociStitched	chr11	16785738	16818251	9	13293	25330.8783	3856.0418	509	1
5_MV411-DMSO-8h_2_734_R1_peak_8274_lociStitched	chr10	100181258	100193061	5	8834	22550.8118	1089.4169	510	1
5_MV411-DMSO-8h_2_734_R1_peak_27891_lociStitched	chr18	63299316	63323034	5	11110	24346.527	2978.9808	511	1
14_MV411-DMSO-8h_2_734_R1_peak_25835_lociStitched	chr17	60371271	60399659	14	13234	23965.1496	2600.3408	512	1
22_MV411-DMSO-8h_2_734_R1_peak_48127_lociStitched	chr5	114402432	114436589	22	23635	24251.47	2889.6822	513	1
3_MV411-DMSO-8h_2_734_R1_peak_46983_lociStitched	chr5	32381914	32392368	3	10247	22364.2422	1008.811	514	1
8_MV411-DMSO-8h_2_734_R1_peak_56096_lociStitched	chr7	139095061	139134545	8	12978	25151.308	3822.0512	515	1
4_MV411-DMSO-8h_2_734_R1_peak_30749_lociStitched	chr19	50718291	50728453	4	7208	22908.1966	1636.082	516	1
4_MV411-DMSO-8h_2_734_R1_peak_54583_lociStitched	chr7	44974070	44983989	4	8269	22654.0041	1400.5628	517	1
6_MV411-DMSO-8h_2_734_R1_peak_63091_lociStitched	chrX	65595263	65611421	6	11875	21924.7902	680.2518	518	1
8_MV411-DMSO-8h_2_734_R1_peak_15822_lociStitched	chr13	32022413	32049735	8	11278	26939.492	5721.2268	519	1
7_MV411-DMSO-8h_2_734_R1_peak_58209_lociStitched	chr8	93688339	93706267	7	9455	23695.4376	2479.4424	520	1
10_MV411-DMSO-8h_2_734_R1_peak_50566_lociStitched	chr6	26533005	26578154	10	10694	25599.483	4397.5126	521	1
4_MV411-DMSO-8h_2_734_R1_peak_25286_lociStitched	chr17	45221003	45231492	4	9845	22746.4454	1547.1275	522	1
9_MV411-DMSO-8h_2_734_R1_peak_50200_lociStitched	chr6	14897969	14933033	9	10170	25084.7856	3892.104	523	1
8_MV411-DMSO-8h_2_734_R1_peak_1060_lociStitched	chr1	26618865	26649155	8	7306	23780.679	2595.853	524	1
12_MV411-DMSO-8h_2_734_R1_peak_49580_lociStitched	chr5	178525949	178562733	12	14199	24877.0192	3707.8272	525	1
8_MV411-DMSO-8h_2_734_R1_peak_4704_lociStitched	chr1	198917786	198937487	8	12443	22882.7115	1751.4189	526	1
12_MV411-DMSO-8h_2_734_R1_peak_37095_lociStitched	chr20	36929231	36969877	12	10781	25342.781	4243.4424	527	1
16_MV411-DMSO-8h_2_734_R1_peak_16716_lociStitched	chr14	22533080	22569071	16	13855	25312.4703	4225.3434	528	1
1_MV411-DMSO-8h_2_734_R1_peak_37415_lociStitched	chr20	47353874	47361082	1	7209	21980.0752	893.0712	529	1
5_MV411-DMSO-8h_2_734_R1_peak_23921_lociStitched	chr17	8192396	8227736	5	8891	24706.194	3647.088	530	1
10_MV411-DMSO-8h_2_734_R1_peak_53535_lociStitched	chr7	87821	144632	10	11193	27252.2367	6209.4423	531	1
16_MV411-DMSO-8h_2_734_R1_peak_23158_lociStitched	chr16	85898271	85948459	16	15386	26750.204	5746.526	532	1
7_MV411-DMSO-8h_2_734_R1_peak_14959_lociStitched	chr12	121620790	121665228	7	11003	25840.697	4857.0734	533	1
4_MV411-DMSO-8h_2_734_R1_peak_22356_lociStitched	chr16	54922161	54937002	4	8685	22319.3799	1350.531	534	1
17_MV411-DMSO-8h_2_734_R1_peak_49882_lociStitched	chr6	6856349	6900789	17	15969	25641.88	4675.088	535	1
9_MV411-DMSO-8h_2_734_R1_peak_36644_lociStitched	chr20	23047052	23064176	9	8213	22677.3132	1787.7456	536	1
3_MV411-DMSO-8h_2_734_R1_peak_13774_lociStitched	chr12	66233532	66247485	3	10581	22210.3854	1324.1397	537	1
1_MV411-DMSO-8h_2_734_R1_peak_59748_lociStitched	chr9	3524099	3529205	1	5107	21335.9316	458.0082	538	1
3_MV411-DMSO-8h_2_734_R1_peak_24621_lociStitched	chr17	31308010	31321701	3	11984	22143.8234	1302.0141	539	1
2_MV411-DMSO-8h_2_734_R1_peak_9551_lociStitched	chr11	18382135	18396991	2	6838	22252.8024	1421.7192	540	1
4_MV411-DMSO-8h_2_734_R1_peak_41362_lociStitched	chr3	40298302	40312298	4	10398	22250.8408	1444.3872	541	1
6_MV411-DMSO-8h_2_734_R1_peak_29072_lociStitched	chr19	13784819	13798046	6	10838	22997.7849	2199.6501	542	1
13_MV411-DMSO-8h_2_734_R1_peak_61224_lociStitched	chr9	112844885	112869351	13	12123	23780.952	3028.8908	543	1
14_MV411-DMSO-8h_2_734_R1_peak_59273_lociStitched	chr8	133217637	133257081	14	11827	27847.464	7103.8644	544	1
22_MV411-DMSO-8h_2_734_R1_peak_42899_lociStitched	chr3	127728484	127801389	22	18875	29358.8435	8617.371	545	1
3_MV411-DMSO-8h_2_734_R1_peak_31140_lociStitched	chr19	58569427	58576408	3	5614	22036.9227	1338.2577	546	1
9_MV411-DMSO-8h_2_734_R1_peak_46290_lociStitched	chr4	153650333	153666896	9	12894	22530.6489	1841.8056	547	1
4_MV411-DMSO-8h_2_734_R1_peak_22483_lociStitched	chr16	57535657	57550904	4	11441	22335.3303	1663.4477	548	1
7_MV411-DMSO-8h_2_734_R1_peak_23303_lociStitched	chr16	88781041	88801162	7	12271	22815.2019	2152.947	549	1
4_MV411-DMSO-8h_2_734_R1_peak_9720_lociStitched	chr11	34044478	34055670	4	6755	21759.4864	1101.2928	550	1
3_MV411-DMSO-8h_2_734_R1_peak_27982_lociStitched	chr18	75207335	75223742	3	6646	22462.8237	1812.9735	551	1
5_MV411-DMSO-8h_2_734_R1_peak_29751_lociStitched	chr19	34164598	34175899	5	5939	22137.5289	1524.5049	552	1
11_MV411-DMSO-8h_2_734_R1_peak_11748_lociStitched	chr11	118185038	118242146	11	14179	27080.6136	6521.7336	553	1
8_MV411-DMSO-8h_2_734_R1_peak_26876_lociStitched	chr17	82587775	82628338	8	9105	25254.5238	4713.4206	554	1
20_MV411-DMSO-8h_2_734_R1_peak_18056_lociStitched	chr14	91339656	91389250	20	15262	26180.6726	5738.0258	555	1
11_MV411-DMSO-8h_2_734_R1_peak_61556_lociStitched	chr9	125745611	125764199	11	13095	22207.0836	1765.86	556	1
MV411-DMSO-8h_2_734_R1_peak_63774	chrX	153968117	153975232	1	7116	20833.4315	403.4205	557	1
MV411-DMSO-8h_2_734_R1_peak_23302	chr16	88699447	88707395	1	7949	21386.4784	989.526	558	1
10_MV411-DMSO-8h_2_734_R1_peak_40534_lociStitched	chr3	5183665	5200411	10	11456	22136.5374	1739.9094	559	1
8_MV411-DMSO-8h_2_734_R1_peak_345_lociStitched	chr1	9626430	9657997	8	10645	23741.5407	3349.2587	560	1
6_MV411-DMSO-8h_2_734_R1_peak_46108_lociStitched	chr4	139167695	139191798	6	7114	22642.3582	2275.3232	561	1
9_MV411-DMSO-8h_2_734_R1_peak_29378_lociStitched	chr19	17738496	17765732	9	11947	24738.4588	4376.8252	562	1
16_MV411-DMSO-8h_2_734_R1_peak_36231_lociStitched	chr20	4956614	4999386	16	14826	24581.0684	4225.8736	563	1
8_MV411-DMSO-8h_2_734_R1_peak_43506_lociStitched	chr3	158791119	158814195	8	10182	22651.4016	2319.138	564	1
17_MV411-DMSO-8h_2_734_R1_peak_37737_lociStitched	chr20	53903949	53950100	17	14111	25179.9856	4882.7758	565	1
2_MV411-DMSO-8h_2_734_R1_peak_29951_lociStitched	chr19	39334826	39343673	2	8567	21679.5735	1400.4801	566	1
4_MV411-DMSO-8h_2_734_R1_peak_63348_lociStitched	chrX	107673138	107686644	4	9854	21184.161	906.2526	567	1
2_MV411-DMSO-8h_2_734_R1_peak_41690_lociStitched	chr3	48557090	48567183	2	9113	21670.6803	1405.9549	568	1
23_MV411-DMSO-8h_2_734_R1_peak_61928_lociStitched	chr9	131620453	131679186	23	16187	27140.5193	6877.6343	569	1
7_MV411-DMSO-8h_2_734_R1_peak_32097_lociStitched	chr2	42949342	42975665	7	9558	23556.4527	3327.2272	570	1
9_MV411-DMSO-8h_2_734_R1_peak_33291_lociStitched	chr2	98454249	98478526	9	8699	23116.5594	2898.6738	571	1
9_MV411-DMSO-8h_2_734_R1_peak_35548_lociStitched	chr2	231383157	231422137	9	14883	24444.358	4229.33	572	1
5_MV411-DMSO-8h_2_734_R1_peak_3543_lociStitched	chr1	150560770	150580771	5	8913	22287.1143	2076.1038	573	1
10_MV411-DMSO-8h_2_734_R1_peak_10694_lociStitched	chr11	66432387	66470071	10	12922	24181.8228	3986.9672	574	1
7_MV411-DMSO-8h_2_734_R1_peak_8426_lociStitched	chr10	103178376	103203245	7	11015	22459.1939	2275.5135	575	1
8_MV411-DMSO-8h_2_734_R1_peak_30216_lociStitched	chr19	43664334	43701947	8	8769	26475.7907	6326.5066	576	1
8_MV411-DMSO-8h_2_734_R1_peak_23102_lociStitched	chr16	85523467	85538382	8	8615	21999.625	1852.443	577	1
6_MV411-DMSO-8h_2_734_R1_peak_33399_lociStitched	chr2	101463195	101477489	6	8461	21786.9148	1676.6862	578	1
7_MV411-DMSO-8h_2_734_R1_peak_60162_lociStitched	chr9	35634333	35653597	7	12134	22109.2928	2005.3824	579	1
6_MV411-DMSO-8h_2_734_R1_peak_49491_lociStitched	chr5	177477975	177502966	6	11287	23349.0913	3273.821	580	1
9_MV411-DMSO-8h_2_734_R1_peak_53678_lociStitched	chr7	2631909	2646093	9	10684	21690.1728	1626.9048	581	1
16_MV411-DMSO-8h_2_734_R1_peak_60403_lociStitched	chr9	76558497	76610584	16	17606	22647.4276	2593.9326	582	1
6_MV411-DMSO-8h_2_734_R1_peak_53456_lociStitched	chr6	167079309	167096276	6	9828	21432.7144	1384.5072	583	1
13_MV411-DMSO-8h_2_734_R1_peak_4761_lociStitched	chr1	200879991	200908299	13	12423	23594.718	3569.6388	584	1
5_MV411-DMSO-8h_2_734_R1_peak_62982_lociStitched	chrX	49148501	49177608	5	9732	21501.3409	1484.457	585	1
2_MV411-DMSO-8h_2_734_R1_peak_40932_lociStitched	chr3	17738074	17748519	2	7326	21112.4785	1097.7695	586	1
8_MV411-DMSO-8h_2_734_R1_peak_38247_lociStitched	chr21	29063879	29081225	8	11360	21694.6422	1694.7042	587	1
4_MV411-DMSO-8h_2_734_R1_peak_35855_lociStitched	chr2	240610554	240628378	4	10789	22205.1392	2274.3424	588	1
5_MV411-DMSO-8h_2_734_R1_peak_56776_lociStitched	chr8	17898616	17928834	5	8515	24252.9668	4357.4356	589	1
4_MV411-DMSO-8h_2_734_R1_peak_19962_lociStitched	chr15	72774499	72797372	4	7367	22333.1972	2440.5491	590	1
2_MV411-DMSO-8h_2_734_R1_peak_46120_lociStitched	chr4	139294956	139303192	2	7996	20632.0036	825.2472	591	1
2_MV411-DMSO-8h_2_734_R1_peak_62734_lociStitched	chrX	38801360	38817844	2	7766	20497.854	721.9992	592	1
1_MV411-DMSO-8h_2_734_R1_peak_31057_lociStitched	chr19	55653061	55657927	1	4867	20509.2168	746.4444	593	1
3_MV411-DMSO-8h_2_734_R1_peak_54693_lociStitched	chr7	50303434	50314915	3	8423	21073.3755	1312.2783	594	1
5_MV411-DMSO-8h_2_734_R1_peak_61754_lociStitched	chr9	129333614	129352091	5	9984	22142.8368	2416.7916	595	1
13_MV411-DMSO-8h_2_734_R1_peak_35129_lociStitched	chr2	216475089	216502024	13	10945	22905.524	3186.4105	596	1
13_MV411-DMSO-8h_2_734_R1_peak_36242_lociStitched	chr20	5046358	5093480	13	12789	24522.2888	4820.5806	597	1
3_MV411-DMSO-8h_2_734_R1_peak_34192_lociStitched	chr2	156331368	156343330	3	6446	20691.8676	990.4536	598	1
14_MV411-DMSO-8h_2_734_R1_peak_35414_lociStitched	chr2	225003241	225031939	14	16404	22229.4708	2531.1636	599	1
10_MV411-DMSO-8h_2_734_R1_peak_4693_lociStitched	chr1	198656431	198696096	10	11163	23215.9245	3530.185	600	1
1_MV411-DMSO-8h_2_734_R1_peak_26776_lociStitched	chr17	81509735	81515858	1	6124	20352.852	671.0808	601	1
3_MV411-DMSO-8h_2_734_R1_peak_43019_lociStitched	chr3	129179622	129196588	3	6814	21037.84	1358.9766	602	1
6_MV411-DMSO-8h_2_734_R1_peak_686_lociStitched	chr1	19309588	19322471	6	11659	21182.2286	1507.311	603	1
10_MV411-DMSO-8h_2_734_R1_peak_54963_lociStitched	chr7	74631974	74661079	10	9529	22533.091	2861.0215	604	1
7_MV411-DMSO-8h_2_734_R1_peak_8792_lociStitched	chr10	124637581	124651463	7	10944	21258.8948	1601.9828	605	1
9_MV411-DMSO-8h_2_734_R1_peak_44597_lociStitched	chr4	2785435	2804674	9	11530	22222.9689	2587.6455	606	1
2_MV411-DMSO-8h_2_734_R1_peak_15556_lociStitched	chr13	27250490	27260019	2	5388	21225.8475	1598.0133	607	1
7_MV411-DMSO-8h_2_734_R1_peak_59667_lociStitched	chr9	208759	223486	7	10203	21248.1156	1639.1151	608	1
1_MV411-DMSO-8h_2_734_R1_peak_58421_lociStitched	chr8	100719187	100724681	1	5495	20358.5664	765.8636	609	1
6_MV411-DMSO-8h_2_734_R1_peak_51115_lociStitched	chr6	35705931	35732723	6	10720	22754.4456	3244.5112	610	1
2_MV411-DMSO-8h_2_734_R1_peak_22022_lociStitched	chr16	30182705	30187414	2	4573	20161.1126	668.2071	611	1
8_MV411-DMSO-8h_2_734_R1_peak_47730_lociStitched	chr5	78900100	78922093	8	9623	21660.9057	2194.9014	612	1
5_MV411-DMSO-8h_2_734_R1_peak_15477_lociStitched	chr13	24270378	24281729	5	9001	21429.5529	1983.0197	613	1
13_MV411-DMSO-8h_2_734_R1_peak_815_lociStitched	chr1	21903718	21940387	13	14523	23585.5008	4161.9315	614	1
4_MV411-DMSO-8h_2_734_R1_peak_23978_lociStitched	chr17	10012608	10034196	4	9468	21652.764	2236.5168	615	1
1_MV411-DMSO-8h_2_734_R1_peak_30448_lociStitched	chr19	46783669	46788661	1	4993	20499.1488	1098.24	616	1
9_MV411-DMSO-8h_2_734_R1_peak_965_lociStitched	chr1	25079688	25105205	9	11523	22559.5797	3159.0046	617	1
7_MV411-DMSO-8h_2_734_R1_peak_25633_lociStitched	chr17	56908142	56920585	7	8844	21032.4029	1673.5835	618	1
14_MV411-DMSO-8h_2_734_R1_peak_50437_lociStitched	chr6	25146601	25185462	14	14733	22690.9379	3357.5904	619	1
5_MV411-DMSO-8h_2_734_R1_peak_25322_lociStitched	chr17	46178136	46195714	5	6397	22000.6248	2699.9808	620	1
14_MV411-DMSO-8h_2_734_R1_peak_28622_lociStitched	chr19	6556673	6604133	14	13050	26530.14	7232.904	621	1
17_MV411-DMSO-8h_2_734_R1_peak_53945_lociStitched	chr7	17027595	17069900	17	13084	23259.289	3976.67	622	1
2_MV411-DMSO-8h_2_734_R1_peak_47225_lociStitched	chr5	43037770	43043600	2	5305	19972.997	729.333	623	1
MV411-DMSO-8h_2_734_R1_peak_25220	chr17	44216353	44222004	1	5652	19810.1456	601.2664	624	1
1_MV411-DMSO-8h_2_734_R1_peak_28396_lociStitched	chr19	3365188	3370790	1	5603	20289.8838	1112.5572	625	1
3_MV411-DMSO-8h_2_734_R1_peak_12649_lociStitched	chr12	13089995	13102902	3	7248	20473.0834	1297.1535	626	1
