GENE,MV411-DMSO,MV411-Mebendazole
PIH1D1,0.0,1.0
PPP2R3C,17.0,21.0
MCUB,0.0,0.0
STX17,7.0,12.0
PRPF39,10.0,14.0
MARCHF1,0.0,0.0
C14orf119,49.0,56.0
TTC38,4.0,4.0
PHIP,126.0,130.0
TMEM255A,0.0,0.0
HEATR3,3.0,2.0
C17orf80,29.0,34.0
FBXO34,45.0,71.0
USP47,34.0,37.0
SLC35A5,16.0,16.0
FKBP14,14.0,17.0
NOL8,161.0,157.0
PTCD3,53.0,59.0
CDCA4,27.0,28.0
TRMT12,22.0,28.0
PLEKHB2,83.0,89.0
VPS37C,9.0,11.0
REX1BD,1.0,1.0
NRDE2,2.0,2.0
MRPL20,22.0,19.0
ATG16L1,65.0,64.0
ZWILCH,16.0,18.0
GABPB1-IT1,36.0,43.0
WIPI1,0.0,0.0
ZCWPW1,0.0,0.0
PDPR,60.0,72.0
TMEM248,37.0,32.0
DET1,7.0,6.0
C9orf40,34.0,31.0
RNF31,2.0,1.0
55073,9.0,12.0
OXR1,41.0,44.0
UACA,0.0,0.0
TMEM45A,0.0,0.0
TAPBPL,0.0,1.0
IFT57,0.0,2.0
ARGLU1,45.0,45.0
KIF26B,0.0,0.0
SOBP,0.0,0.0
CCDC186,31.0,30.0
MED9,33.0,25.0
TMEM51,0.0,0.0
NTAQ1,12.0,10.0
GPATCH1,2.0,3.0
SAMD4B,16.0,15.0
EBLN2,6.0,5.0
WDR70,1.0,1.0
DMAC2,39.0,40.0
ATG2B,12.0,14.0
GPATCH2,17.0,18.0
BSDC1,19.0,38.0
AGGF1,13.0,9.0
MAGOHB,11.0,18.0
PLEKHJ1,19.0,22.0
DYNC2I1,0.0,1.0
XKR8,3.0,2.0
ARHGAP17,19.0,11.0
TMEM39B,0.0,1.0
PRPF38B,51.0,46.0
FANCL,11.0,11.0
AKIRIN2,15.0,18.0
CEP192,2.0,3.0
HEATR1,15.0,21.0
TRIM68,4.0,5.0
ANO10,0.0,0.0
RBM28,5.0,4.0
LARP1B,25.0,18.0
SRBD1,1.0,4.0
WRAP53,0.0,0.0
ANKZF1,2.0,2.0
ELP3,33.0,25.0
HAUS2,41.0,58.0
CDCA8,23.0,26.0
LRRC8D,12.0,11.0
THAP1,35.0,43.0
ZDHHC4,1.0,1.0
RBM23,23.0,34.0
UBR7,47.0,47.0
MTPAP,25.0,21.0
C19orf73,3.0,4.0
TMEM38B,7.0,8.0
DALRD3,2.0,1.0
SDAD1,15.0,20.0
MSTO1,7.0,5.0
ARMC1,46.0,53.0
DARS2,5.0,7.0
RFWD3,98.0,103.0
ARHGEF10L,0.0,1.0
TMEM33,44.0,45.0
PNPO,6.0,9.0
SHQ1,17.0,16.0
CEP55,8.0,11.0
CENPQ,10.0,7.0
MSL2,50.0,62.0
MRPS18A,5.0,7.0
PRMT6,27.0,25.0
TBCCD1,2.0,3.0
DNAAF2,1.0,3.0
MRPS10,30.0,30.0
INTS10,11.0,6.0
KLHL11,28.0,29.0
SEC61A2,6.0,7.0
RMDN3,6.0,9.0
MRM3,9.0,12.0
FAIM,0.0,0.0
SMG8,1.0,4.0
RNF220,24.0,19.0
RIF1,29.0,30.0
DZANK1,0.0,2.0
SLC25A36,64.0,72.0
VPS13D,7.0,5.0
RIC8B,12.0,17.0
NADSYN1,0.0,0.0
DNAJC17,0.0,0.0
PBRM1,30.0,30.0
EVA1B,0.0,0.0
RESF1,44.0,56.0
RPRD1A,46.0,60.0
APPL2,4.0,7.0
55199,4.0,8.0
MAP1S,0.0,0.0
LGI2,0.0,0.0
GOLPH3L,22.0,26.0
ZNF532,0.0,0.0
SBNO1,79.0,68.0
ARL8B,102.0,109.0
DCUN1D2,11.0,18.0
SETD5,49.0,51.0
ATAD3A,2.0,3.0
BBS7,1.0,2.0
RCBTB1,10.0,11.0
FANCI,11.0,11.0
NKAPD1,54.0,63.0
TMLHE,0.0,0.0
EXD2,5.0,7.0
MACO1,12.0,10.0
LRRC20,1.0,0.0
TRIM62,2.0,2.0
RAVER2,0.0,0.0
NAT10,12.0,10.0
LRRC1,0.0,1.0
PANK4,1.0,3.0
USP40,1.0,3.0
CCDC87,0.0,0.0
MOB1A,135.0,142.0
SMU1,13.0,23.0
UBA6,17.0,22.0
SLC38A7,3.0,7.0
OGFOD1,26.0,26.0
STEAP3,2.0,2.0
UQCC1,14.0,19.0
CCDC25,49.0,46.0
NEIL3,6.0,5.0
PACC1,16.0,12.0
YY1AP1,57.0,51.0
ELP2,0.0,1.0
PCMTD2,11.0,13.0
ASXL2,42.0,41.0
TYW1,16.0,18.0
TMEM39A,55.0,76.0
WDR41,16.0,20.0
ADI1,34.0,38.0
MRGBP,18.0,18.0
CFAP94,0.0,0.0
TMEM143,1.0,2.0
MAP11,5.0,6.0
TMEM19,1.0,5.0
ECHDC2,0.0,0.0
PSPC1,24.0,25.0
NUDT15,54.0,63.0
IMP3,78.0,90.0
PHF10,3.0,1.0
VPS53,8.0,17.0
PGM2,9.0,8.0
FGGY,0.0,0.0
QRSL1,13.0,25.0
ZNF654,25.0,25.0
CWF19L1,10.0,8.0
TMEM140,0.0,0.0
UBE2W,187.0,206.0
RBM41,32.0,34.0
C4orf19,0.0,0.0
RHOT1,8.0,7.0
BRF2,20.0,19.0
PPP6R3,49.0,43.0
UEVLD,7.0,3.0
FBXW7,35.0,46.0
KLHL26,5.0,5.0
TBC1D19,0.0,0.0
CCDC91,2.0,3.0
RNF121,4.0,5.0
BRIX1,37.0,42.0
PI4K2B,23.0,22.0
DDX19A,23.0,21.0
ZNF444,3.0,2.0
RFK,13.0,14.0
TMEM144,2.0,2.0
SLC29A3,5.0,4.0
RSAD1,13.0,8.0
AP5S1,6.0,9.0
TMA16,8.0,14.0
MIS18BP1,11.0,10.0
C5orf22,31.0,35.0
ABCF3,2.0,3.0
UFSP2,4.0,3.0
AGPAT5,73.0,86.0
LIN7C,51.0,60.0
RNLS,0.0,0.0
MNS1,0.0,0.0
BLOC1S4,17.0,8.0
ACER3,33.0,41.0
DRAM1,3.0,2.0
SYNJ2BP,4.0,3.0
SLC39A9,68.0,75.0
NIPSNAP3B,12.0,8.0
FBXL8,0.0,0.0
SHFL,2.0,2.0
WDR33,39.0,40.0
GIMAP5,4.0,2.0
LSG1,32.0,31.0
STRBP,6.0,5.0
SLC35C1,8.0,7.0
PLCXD1,13.0,9.0
ZGRF1,0.0,2.0
TCP11L1,3.0,3.0
ABHD10,27.0,25.0
COPRS,9.0,4.0
LAPTM4B,0.0,0.0
HJURP,10.0,9.0
SLC22A15,32.0,31.0
TBC1D2,1.0,1.0
STYK1,1.0,1.0
PI4K2A,5.0,5.0
TMEM63B,1.0,0.0
IMPACT,25.0,15.0
LGR4,12.0,18.0
PIDD1,0.0,0.0
55370,2.0,4.0
TMCO6,2.0,1.0
LRRC59,98.0,105.0
MCM10,39.0,41.0
NCBP3,38.0,43.0
ZNF331,0.0,0.0
GPALPP1,12.0,9.0
YOD1,35.0,40.0
AP1AR,10.0,9.0
STRADB,4.0,3.0
DHRS4-AS1,11.0,9.0
CSGALNACT2,45.0,62.0
DNAJA4,14.0,14.0
NDUFAF7,3.0,3.0
PARL,8.0,8.0
ETNK1,36.0,39.0
HES6,18.0,17.0
NOP10,48.0,53.0
MACROH2A2,0.0,0.0
SLC35E3,2.0,1.0
BATF3,0.0,1.0
SMPD3,0.0,0.0
ELAC1,3.0,5.0
TRIM36,6.0,6.0
DHTKD1,10.0,11.0
FEM1A,89.0,68.0
PIP4P2,4.0,4.0
MAML3,3.0,1.0
CDCA7L,22.0,14.0
IL17RB,0.0,0.0
RBM38,13.0,10.0
ENOSF1,24.0,32.0
PLXNA3,1.0,0.0
HAUS7,4.0,4.0
ZNF821,1.0,1.0
GALNT10,3.0,4.0
CNOT11,14.0,25.0
FOXRED1,1.0,2.0
CDV3,209.0,218.0
NAGK,0.0,0.0
SUPT20H,5.0,4.0
KIF27,0.0,0.0
UBE2Q1,28.0,23.0
MED29,36.0,39.0
BMP2K,0.0,4.0
VEZT,6.0,12.0
GOLGA2P5,1.0,2.0
OTUD5,8.0,8.0
ZCCHC8,25.0,11.0
RNPC3,1.0,2.0
DDX60,0.0,0.0
CDKN2AIP,106.0,133.0
TENT5A,23.0,16.0
KIF21A,0.0,0.0
ANKRD10,68.0,88.0
ZNF280C,14.0,17.0
VPS50,6.0,3.0
OTUB1,5.0,4.0
FERMT1,0.0,0.0
MTMR8,0.0,0.0
KIF16B,2.0,1.0
PRR5,1.0,1.0
TASP1,4.0,3.0
DOCK10,13.0,15.0
TRMT1,1.0,0.0
TTC27,1.0,1.0
THUMPD1,118.0,110.0
POMGNT1,2.0,1.0
ZDHHC7,22.0,20.0
AMBRA1,12.0,9.0
SMPD4,27.0,27.0
ZNF407,3.0,4.0
PNRC2,242.0,294.0
SLC39A4,7.0,5.0
LRRC40,7.0,4.0
G2E3,17.0,17.0
TBC1D22B,8.0,8.0
KRBOX4,6.0,2.0
DEPDC1,27.0,25.0
CHD7,8.0,7.0
FLVCR2,13.0,7.0
BTBD2,2.0,8.0
OSGEP,3.0,5.0
LYAR,4.0,3.0
RAB20,3.0,10.0
PIGV,3.0,2.0
NHP2,6.0,9.0
SLC48A1,17.0,20.0
TMEM127,37.0,31.0
NLRP2,0.0,0.0
INTS8,4.0,2.0
ZNF692,1.0,2.0
RNF126,15.0,16.0
ZNF416,3.0,3.0
PRPF40A,84.0,100.0
DDX27,4.0,3.0
HIF1AN,24.0,27.0
ZNF446,0.0,1.0
CDC37L1,21.0,20.0
URGCP,7.0,5.0
NPLOC4,15.0,24.0
DENND4C,7.0,17.0
GPATCH2L,100.0,154.0
MFN1,10.0,9.0
PEX26,9.0,9.0
PPP4R3A,48.0,51.0
SLC30A6,16.0,21.0
IWS1,7.0,6.0
RUFY2,15.0,16.0
SCYL2,18.0,24.0
KANSL3,34.0,39.0
RABL6,1.0,2.0
MREG,2.0,2.0
TRMU,2.0,3.0
YEATS2,24.0,23.0
PACS1,0.0,0.0
FRMD4A,0.0,0.0
LUC7L,5.0,9.0
NSUN5,8.0,5.0
RBM22,52.0,50.0
VAC14,1.0,1.0
RADIL,0.0,0.0
IARS2,7.0,8.0
MAP7D1,6.0,6.0
ARHGEF40,2.0,2.0
YJU2,7.0,5.0
POLR3B,6.0,10.0
CCDC88A,39.0,41.0
IPO9,40.0,47.0
NDC1,59.0,50.0
NECAP2,12.0,18.0
KBTBD4,8.0,7.0
FAR2,1.0,2.0
ZNF334,11.0,16.0
DOK4,1.0,0.0
LMBR1L,3.0,1.0
WDR11,2.0,3.0
POLR3E,15.0,16.0
SLF2,29.0,25.0
TSR1,88.0,60.0
IQCC,4.0,5.0
CEP72,3.0,1.0
ASF1B,17.0,18.0
INTS13,4.0,2.0
BTBD7,62.0,71.0
N4BP2,11.0,12.0
ATF7IP,53.0,64.0
FAM222B,12.0,9.0
C1orf112,1.0,2.0
HHAT,0.0,1.0
ZFP64,3.0,1.0
DNAJC11,15.0,18.0
VPS35,18.0,22.0
ARFGAP1,4.0,6.0
NAXD,36.0,32.0
ENAH,8.0,7.0
EDEM2,12.0,12.0
CHFR,5.0,3.0
COA1,20.0,25.0
AP5M1,11.0,15.0
NUP133,4.0,8.0
CNDP2,11.0,14.0
CCAR1,12.0,10.0
AGK,0.0,1.0
TMEM184C,14.0,15.0
SEPTIN11,27.0,20.0
TMEM30A,38.0,45.0
CDK5RAP2,18.0,25.0
INTS9,27.0,13.0
RCOR3,18.0,20.0
WDR12,4.0,6.0
DHX32,6.0,6.0
TTC17,22.0,24.0
EXOC1,8.0,9.0
IFT122,0.0,0.0
INAVA,0.0,0.0
H2AJ,4.0,9.0
NGLY1,15.0,9.0
EXOC2,9.0,10.0
PRR11,47.0,40.0
TBC1D23,16.0,26.0
TDP1,16.0,24.0
SAYSD1,2.0,3.0
MBD5,0.0,0.0
ZNF839,0.0,1.0
CFAP44,5.0,5.0
ERMARD,0.0,0.0
RIOK2,16.0,28.0
CMTR2,24.0,20.0
FGD6,1.0,1.0
TXLNG,48.0,53.0
LMBRD1,2.0,2.0
DEPDC1B,6.0,5.0
CSGALNACT1,2.0,3.0
LRIF1,20.0,25.0
MINDY1,0.0,0.0
DDX28,14.0,10.0
PCID2,10.0,7.0
MBNL3,26.0,27.0
METTL2B,7.0,11.0
CACNA2D3,0.0,1.0
DCP1A,47.0,47.0
ADAP2,0.0,0.0
TRERF1,4.0,9.0
FOXJ2,14.0,11.0
SPATA7,0.0,0.0
UTP6,10.0,9.0
BDP1,34.0,50.0
KDM3A,14.0,19.0
RNF130,1.0,0.0
VPS11,4.0,5.0
PAG1,88.0,110.0
PECR,1.0,1.0
DCAF6,1.0,4.0
SELENOS,15.0,10.0
GLT8D1,6.0,7.0
EMC3,3.0,4.0
CAND1,24.0,26.0
UBAP2,15.0,15.0
CENPJ,61.0,73.0
EAPP,29.0,35.0
CENPN,34.0,36.0
EAF2,2.0,1.0
WWC3,4.0,4.0
ARHGAP15,3.0,3.0
PPP2R2D,20.0,23.0
BRK1,25.0,25.0
ITFG2,8.0,3.0
CISD1,11.0,15.0
PLGRKT,0.0,0.0
USE1,2.0,1.0
PSENEN,4.0,6.0
TEX2,24.0,20.0
IDI2-AS1,0.0,1.0
ZC3H15,48.0,54.0
ACOT13,9.0,10.0
KIZ,0.0,0.0
TMEM165,9.0,8.0
BEX1,9.0,11.0
ACTR10,2.0,2.0
DBNDD2,5.0,6.0
ECHDC1,53.0,55.0
TMEM126B,4.0,2.0
HDAC8,3.0,3.0
ASH1L,35.0,49.0
CBWD1,2.0,1.0
PBK,5.0,11.0
GSDMB,0.0,0.0
WSB2,6.0,7.0
LMO3,0.0,0.0
GPRC5C,0.0,1.0
MYNN,15.0,22.0
ZNF395,16.0,22.0
UNC45A,2.0,1.0
ZNF302,16.0,21.0
THSD1,0.0,0.0
ACSS2,3.0,3.0
KMT2E,3.0,4.0
RNF114,35.0,39.0
CMAS,4.0,5.0
BIN3,10.0,13.0
APOBR,1.0,1.0
ERBIN,39.0,46.0
LANCL2,11.0,10.0
NXT2,9.0,9.0
CTTNBP2NL,5.0,9.0
RCC2,72.0,70.0
NKRF,8.0,11.0
INKA2,5.0,7.0
DMAP1,0.0,1.0
MYO5C,0.0,0.0
APOM,0.0,0.0
ZMAT5,0.0,2.0
LIN37,0.0,1.0
KLHL9,39.0,48.0
SEPTIN3,0.0,0.0
NDUFA12,19.0,21.0
NSFL1C,37.0,30.0
RAB5IF,77.0,69.0
SLC25A40,9.0,13.0
BCAP29,15.0,12.0
SLC50A1,2.0,3.0
KLHL7,1.0,4.0
NXF3,0.0,1.0
MYDGF,8.0,9.0
SMG9,10.0,8.0
BARX1,6.0,5.0
PDGFC,1.0,2.0
ALG1,6.0,6.0
UBFD1,16.0,17.0
KLHL4,0.0,0.0
TMEM234,2.0,4.0
PCDHGC5,13.0,7.0
PCDHGC4,13.0,7.0
PCDHGB7,13.0,7.0
PCDHGB6,13.0,7.0
PCDHGB5,13.0,7.0
PCDHGB3,13.0,7.0
PCDHGB2,13.0,7.0
PCDHGB1,13.0,7.0
PCDHGA11,13.0,7.0
PCDHGA10,13.0,7.0
PCDHGA9,13.0,7.0
PCDHGA7,13.0,7.0
PCDHGA6,13.0,7.0
PCDHGA5,13.0,7.0
PCDHGA4,13.0,7.0
PCDHGA3,13.0,7.0
PCDHGA2,13.0,7.0
PCDHGA1,13.0,7.0
PCDHB9,0.0,0.0
TEX15,1.0,0.0
TEX12,0.0,0.0
NSMCE3,12.0,13.0
ANKH,4.0,4.0
MOSPD1,6.0,5.0
MTFR1L,13.0,16.0
FAM214A,5.0,9.0
ZNF253,20.0,17.0
MRAP,0.0,0.0
YLPM1,2.0,5.0
CRTAM,0.0,0.0
RNF20,10.0,8.0
TMX4,24.0,21.0
MEPCE,21.0,19.0
CTNNBL1,1.0,1.0
C8orf44,8.0,5.0
GPCPD1,62.0,61.0
LRRC8A,8.0,10.0
KYAT3,4.0,4.0
WDR45B,33.0,32.0
SLC7A10,0.0,0.0
METTL3,5.0,5.0
PPAN,7.0,7.0
LTB4R2,0.0,2.0
CTPS2,1.0,3.0
EIF4ENIF1,4.0,4.0
KCNQ5,12.0,18.0
DNAJC12,0.0,1.0
CHST7,1.0,0.0
ERO1B,3.0,1.0
SLC2A9,0.0,0.0
DIABLO,14.0,18.0
INPP5E,2.0,5.0
BCCIP,44.0,38.0
EIF5A2,4.0,4.0
CLDND1,68.0,100.0
TWNK,46.0,37.0
NPDC1,0.0,0.0
POLE4,3.0,3.0
TRIM39,7.0,8.0
KCNK13,0.0,0.0
PANX2,0.0,0.0
SUCNR1,0.0,0.0
AKIP1,5.0,2.0
TMEM9B,15.0,14.0
NRIP3,12.0,19.0
SAR1A,85.0,111.0
CFAP298,22.0,12.0
SLC2A4RG,10.0,11.0
ZC3HAV1,87.0,95.0
SLAMF8,3.0,5.0
GPR137,0.0,1.0
SPHK2,1.0,4.0
GRIPAP1,0.0,2.0
EMC7,14.0,14.0
RAD18,32.0,40.0
CELF4,0.0,0.0
CDC42SE1,97.0,137.0
UGGT1,40.0,40.0
KCMF1,23.0,25.0
TM9SF3,79.0,83.0
MDM1,8.0,10.0
UBQLN4,16.0,16.0
AGPAT3,25.0,20.0
AGPAT4,19.0,23.0
WRNIP1,7.0,6.0
BDH2,1.0,3.0
ANKS1B,1.0,1.0
TMEM167B,58.0,61.0
NDUFA4L2,0.0,0.0
PNO1,19.0,27.0
SH3GLB2,0.0,0.0
C15orf39,4.0,8.0
THAP10,1.0,3.0
SPIRE1,1.0,1.0
STARD7,141.0,151.0
MAP3K7CL,0.0,0.0
IFT46,0.0,1.0
C1GALT1,24.0,28.0
EXOSC5,4.0,1.0
SMARCAD1,30.0,40.0
DHX33,29.0,32.0
SEMA3G,2.0,3.0
MCCC1,10.0,15.0
LXN,1.0,0.0
NCLN,7.0,13.0
GPR108,0.0,3.0
SPPL2B,2.0,1.0
FEM1C,26.0,46.0
DUS3L,1.0,1.0
SMCO4,0.0,0.0
PMEPA1,0.0,2.0
ARNTL2,6.0,4.0
DUSP22,9.0,5.0
HMCES,3.0,2.0
CMC2,12.0,14.0
ENY2,46.0,58.0
OLFML3,0.0,0.0
MRPS22,1.0,3.0
EMSY,15.0,16.0
MFF,10.0,9.0
SDR39U1,2.0,2.0
SMYD2,1.0,2.0
C5orf15,14.0,18.0
NT5M,0.0,0.0
NIT2,5.0,2.0
OTUD7B,7.0,6.0
WDR93,0.0,0.0
PARP6,6.0,7.0
ATXN7L3,29.0,27.0
CEACAM19,0.0,0.0
FAM20C,0.0,1.0
STOX2,18.0,27.0
PRDM8,4.0,2.0
PRDM10,7.0,12.0
PRDM11,0.0,1.0
POGLUT1,16.0,22.0
PSMG2,5.0,8.0
ADPRM,2.0,1.0
DTWD1,10.0,12.0
BBX,86.0,132.0
CDC42SE2,93.0,121.0
KIF15,5.0,9.0
TOMM22,107.0,110.0
CHPT1,0.0,0.0
TULP4,7.0,9.0
SLC12A9,1.0,0.0
COQ8A,12.0,9.0
CTNNBIP1,1.0,3.0
GSN-AS1,0.0,0.0
SDHAF3,5.0,6.0
YAE1,2.0,3.0
CCDC47,35.0,44.0
COQ9,13.0,13.0
CCNL1,38.0,60.0
CIAPIN1,17.0,21.0
VPS35L,0.0,0.0
PDXP,37.0,37.0
RSRP1,232.0,296.0
ANKMY2,7.0,5.0
RARS2,11.0,15.0
TWSG1,15.0,17.0
PLSCR3,0.0,0.0
UTP3,13.0,9.0
CHRNA10,1.0,0.0
PCBP4,0.0,0.0
57061,0.0,0.0
DDX24,25.0,28.0
KNL1,6.0,12.0
AGTRAP,2.0,0.0
ENTPD7,10.0,10.0
PCNP,21.0,30.0
PITHD1,18.0,20.0
RPGRIP1,0.0,0.0
PARP11,6.0,14.0
AVEN,3.0,4.0
C12orf4,23.0,24.0
TIGAR,19.0,25.0
PNPLA2,1.0,1.0
CYSLTR2,3.0,4.0
NAT14,6.0,7.0
PDSS2,5.0,5.0
REXO4,22.0,26.0
INTS12,1.0,4.0
CAMK1D,8.0,8.0
GOPC,65.0,56.0
LPAR5,1.0,2.0
NUP107,0.0,2.0
LYRM4,11.0,9.0
MRPL47,3.0,4.0
ATP13A1,3.0,2.0
CHMP1B,35.0,55.0
APMAP,7.0,6.0
RNPEPL1,1.0,3.0
RTN4,33.0,33.0
ADCK1,2.0,1.0
TMEM159,4.0,5.0
SCYL3,3.0,8.0
RALGAPB,51.0,49.0
LYRM1,4.0,5.0
SMIM8,3.0,5.0
SLC44A2,0.0,0.0
SMURF1,45.0,26.0
PHTF2,7.0,14.0
PELI2,14.0,12.0
PELI1,8.0,10.0
ASPHD2,2.0,1.0
ZNFX1,33.0,28.0
DOLPP1,12.0,16.0
CORO1B,0.0,1.0
VARS2,1.0,0.0
ZMIZ1,24.0,31.0
KIAA1191,26.0,29.0
ACTR3B,0.0,3.0
SLC39A10,13.0,12.0
ANKRD50,6.0,5.0
FAM219B,28.0,32.0
NIPAL3,3.0,5.0
RALGAPA2,10.0,12.0
THOC2,8.0,8.0
DENND11,22.0,19.0
SELENON,2.0,1.0
VN1R1,0.0,0.0
MCOLN1,0.0,0.0
ATP10A,2.0,2.0
ATP8B2,0.0,0.0
ATP10D,4.0,2.0
ZNF248,4.0,7.0
SLC45A4,19.0,19.0
SPRYD7,8.0,6.0
THAP11,13.0,14.0
TTC7A,23.0,21.0
ERGIC1,5.0,6.0
PPP4R3B,54.0,54.0
NHSL1,1.0,1.0
LYRM2,118.0,127.0
SNX14,0.0,2.0
LINC00869,25.0,28.0
DANCR,102.0,81.0
KAT14,8.0,5.0
PBXIP1,3.0,2.0
CBX8,4.0,3.0
RCN3,0.0,0.0
ZNF286A,44.0,41.0
SENP7,1.0,2.0
JPH3,0.0,0.0
ZNF304,13.0,10.0
MRS2,24.0,27.0
CLK4,15.0,18.0
RAB22A,38.0,41.0
CYP20A1,24.0,25.0
SPC25,0.0,0.0
ABHD6,0.0,0.0
NMRAL1,0.0,1.0
MIF4GD,3.0,4.0
SCYL1,2.0,1.0
AS3MT,0.0,0.0
TMIGD3,0.0,0.0
RHBDD2,0.0,1.0
C3orf14,5.0,8.0
WDR18,0.0,2.0
NDRG3,2.0,1.0
NDRG2,0.0,0.0
BIRC6,14.0,14.0
REXO1,2.0,3.0
KIAA1143,50.0,62.0
TMCC3,0.0,0.0
GATAD2B,29.0,29.0
PPM1H,0.0,0.0
ISY1,13.0,14.0
MYORG,1.0,0.0
AMIGO1,0.0,0.0
STRIP2,5.0,7.0
TBC1D24,8.0,10.0
SCAF4,6.0,5.0
LRRC47,11.0,10.0
ERMN,3.0,2.0
CNOT6,35.0,35.0
ZNF512B,2.0,1.0
ZNF490,15.0,18.0
PLEKHH1,0.0,0.0
GRAMD1B,11.0,18.0
USP31,40.0,39.0
PRR12,2.0,1.0
CRACD,0.0,0.0
NLN,39.0,44.0
ESYT2,43.0,52.0
ODF2L,9.0,5.0
AHRR,21.0,28.0
ARID1B,10.0,16.0
HEG1,12.0,13.0
RIMKLB,0.0,0.0
MRTFB,7.0,9.0
KIDINS220,20.0,20.0
MTA3,0.0,0.0
AARS2,3.0,7.0
MAVS,50.0,61.0
INTS2,34.0,39.0
XPO5,30.0,33.0
COG6,10.0,10.0
CASKIN2,0.0,0.0
ARHGAP31,0.0,0.0
SERINC1,64.0,73.0
STARD9,2.0,0.0
HECW2,0.0,0.0
RPTOR,3.0,4.0
CASKIN1,0.0,0.0
HACE1,5.0,3.0
NUFIP2,285.0,341.0
TBC1D14,23.0,38.0
MIB1,55.0,48.0
KIAA1328,1.0,1.0
ALPK3,0.0,0.0
WDR35,18.0,15.0
ZNF398,70.0,54.0
KLHL42,24.0,26.0
TXNDC16,4.0,2.0
PDP2,57.0,70.0
ZNF624,3.0,3.0
TAOK1,145.0,179.0
NCEH1,18.0,25.0
MICAL3,3.0,6.0
NLGN2,0.0,1.0
SEMA6A,0.0,0.0
USP35,1.0,1.0
STAMBPL1,0.0,0.0
IFT80,3.0,5.0
ARRDC3,20.0,10.0
CEP126,0.0,0.0
KLHL8,59.0,66.0
ZNF319,6.0,7.0
SIPA1L2,2.0,2.0
TRMT5,17.0,25.0
DOCK6,0.0,0.0
KIF17,0.0,0.0
CCDC191,1.0,1.0
FAM135A,0.0,2.0
PREX1,8.0,7.0
TMEM181,33.0,27.0
ARHGAP21,1.0,2.0
CRAMP1,29.0,28.0
CFAP97,25.0,39.0
RIC1,14.0,16.0
WDFY1,53.0,56.0
MRTFA,21.0,13.0
ZNF687,5.0,6.0
HOMEZ,5.0,3.0
BAHCC1,25.0,21.0
WDR48,17.0,23.0
FNIP2,1.0,3.0
USP36,24.0,25.0
PITPNM2,1.0,3.0
SLAIN2,24.0,39.0
DIP2B,32.0,34.0
RANBP10,15.0,17.0
FAM234B,8.0,8.0
RELCH,20.0,17.0
TSHZ3,2.0,3.0
VPS18,7.0,4.0
STIM2,10.0,15.0
ZBTB2,50.0,37.0
LRFN1,0.0,0.0
ZFAT,7.0,10.0
SH3RF1,6.0,8.0
EP400,18.0,24.0
ARHGAP23,3.0,2.0
CCDC146,0.0,0.0
POGK,58.0,63.0
USP28,3.0,6.0
DHX37,7.0,3.0
KIAA1522,0.0,0.0
PHF12,6.0,13.0
CIP2A,4.0,3.0
STRA6LP,1.0,1.0
UVSSA,1.0,2.0
GRAMD1A,0.0,1.0
HCN3,1.0,0.0
CALCOCO1,1.0,2.0
ZBTB4,13.0,17.0
PHRF1,2.0,0.0
PLEKHA4,0.0,0.0
RDH14,16.0,12.0
FBRSL1,2.0,2.0
EPB41L5,1.0,0.0
BEND3,7.0,4.0
RNF213,7.0,4.0
ZFP14,7.0,3.0
GPAM,17.0,14.0
ALS2,6.0,13.0
CHD8,5.0,8.0
ZBTB26,7.0,8.0
VAT1L,3.0,7.0
ZSWIM6,9.0,7.0
TNRC6C,1.0,5.0
KIAA1586,4.0,5.0
ZNF317,135.0,100.0
USP37,65.0,64.0
DDX55,44.0,41.0
FANCM,0.0,0.0
SHTN1,5.0,6.0
CPNE5,0.0,1.0
FAM160B1,14.0,15.0
NCKAP5L,0.0,1.0
CWC22,10.0,14.0
GBA2,3.0,3.0
WDFY4,2.0,2.0
DENND1A,4.0,2.0
MEAK7,0.0,1.0
MIER1,53.0,65.0
ZNF529,15.0,16.0
SFMBT2,97.0,133.0
SEMA4G,0.0,0.0
PRX,0.0,0.0
ANO8,0.0,0.0
GPR107,28.0,36.0
METTL14,27.0,31.0
EPG5,15.0,13.0
NCOA5,35.0,24.0
WDR19,1.0,1.0
SPTBN4,0.0,0.0
ZFYVE28,0.0,0.0
TRIB3,23.0,25.0
ANKRA2,1.0,0.0
RBAK,108.0,138.0
MARK4,4.0,3.0
SUGP1,0.0,1.0
GATAD1,20.0,25.0
RAB40C,2.0,6.0
POLD4,5.0,8.0
CCAR2,29.0,30.0
LSM2,15.0,14.0
CCNB1IP1,5.0,7.0
RAP2C,34.0,32.0
C6orf47,8.0,9.0
SLC4A5,0.0,0.0
ZNF410,47.0,42.0
SLC46A2,0.0,0.0
PTBP2,24.0,29.0
NFE4,1.0,0.0
CTDSP1,22.0,30.0
CXCL16,0.0,0.0
SQOR,3.0,4.0
MS4A7,25.0,42.0
TP53INP2,2.0,7.0
SRPRB,46.0,50.0
ENOPH1,18.0,16.0
RHOU,19.0,15.0
NLRC4,0.0,0.0
TRAPPC1,13.0,13.0
ZBED5,1.0,2.0
CREBZF,141.0,154.0
PCTP,9.0,5.0
ABHD17C,2.0,2.0
RPRD1B,35.0,35.0
ZNF71,0.0,0.0
ZNF77,2.0,3.0
INIP,22.0,26.0
JAM2,0.0,0.0
LY6G5B,4.0,6.0
PRUNE1,11.0,17.0
