GENE,MV411-DMSO,MV411-Mebendazole
POLR3E,230.0,242.0
SLF2,461.0,568.0
TSR1,1165.0,1271.0
IQCC,20.0,26.0
CEP72,29.0,35.0
ASF1B,446.0,397.0
INTS13,181.0,219.0
BTBD7,682.0,983.0
N4BP2,626.0,1046.0
ATF7IP,679.0,908.0
FAM222B,62.0,61.0
C1orf112,57.0,67.0
HHAT,31.0,29.0
ZFP64,44.0,41.0
DNAJC11,411.0,401.0
VPS35,1133.0,1732.0
ARFGAP1,164.0,157.0
NAXD,421.0,483.0
ENAH,133.0,215.0
EDEM2,381.0,362.0
CHFR,153.0,200.0
COA1,1018.0,1155.0
AP5M1,460.0,664.0
NUP133,333.0,454.0
CNDP2,915.0,905.0
CCAR1,542.0,762.0
AGK,53.0,83.0
TMEM184C,405.0,469.0
SEPTIN11,2811.0,3814.0
TMEM30A,2433.0,3849.0
CDK5RAP2,1754.0,1980.0
INTS9,604.0,568.0
RCOR3,272.0,429.0
WDR12,283.0,391.0
DHX32,521.0,697.0
TTC17,607.0,968.0
EXOC1,214.0,293.0
IFT122,6.0,8.0
INAVA,10.0,16.0
H2AJ,41.0,57.0
NGLY1,377.0,517.0
EXOC2,903.0,1176.0
PRR11,2138.0,2651.0
TBC1D23,446.0,729.0
TDP1,405.0,544.0
SAYSD1,112.0,152.0
MBD5,1.0,4.0
ZNF839,30.0,44.0
CFAP44,94.0,132.0
ERMARD,3.0,7.0
RIOK2,275.0,478.0
CMTR2,256.0,365.0
FGD6,9.0,10.0
TXLNG,848.0,1082.0
LMBRD1,79.0,120.0
DEPDC1B,283.0,446.0
CSGALNACT1,61.0,81.0
LRIF1,292.0,447.0
MINDY1,11.0,13.0
DDX28,54.0,56.0
PCID2,550.0,719.0
MBNL3,1735.0,2938.0
METTL2B,323.0,416.0
CACNA2D3,29.0,36.0
DCP1A,377.0,499.0
ADAP2,4.0,4.0
TRERF1,140.0,195.0
FOXJ2,107.0,122.0
SPATA7,2.0,6.0
UTP6,416.0,487.0
BDP1,472.0,845.0
KDM3A,223.0,353.0
RNF130,95.0,125.0
VPS11,70.0,82.0
PAG1,1810.0,2637.0
PECR,84.0,111.0
DCAF6,140.0,226.0
SELENOS,313.0,340.0
GLT8D1,225.0,272.0
EMC3,134.0,186.0
CAND1,755.0,1262.0
UBAP2,252.0,244.0
CENPJ,1577.0,2134.0
EAPP,764.0,994.0
CENPN,696.0,939.0
EAF2,123.0,146.0
WWC3,65.0,56.0
ARHGAP15,80.0,93.0
PPP2R2D,247.0,264.0
BRK1,2743.0,3233.0
ITFG2,91.0,83.0
CISD1,556.0,853.0
PLGRKT,64.0,96.0
USE1,32.0,57.0
PSENEN,213.0,328.0
TEX2,343.0,345.0
IDI2-AS1,530.0,461.0
ZC3H15,2210.0,2984.0
ACOT13,555.0,871.0
KIZ,7.0,9.0
TMEM165,465.0,845.0
BEX1,548.0,776.0
ACTR10,148.0,191.0
DBNDD2,158.0,169.0
ECHDC1,3779.0,5557.0
TMEM126B,294.0,436.0
HDAC8,449.0,589.0
ASH1L,179.0,254.0
CBWD1,127.0,170.0
PBK,554.0,829.0
GSDMB,3.0,7.0
WSB2,540.0,630.0
LMO3,2.0,3.0
GPRC5C,23.0,27.0
MYNN,149.0,305.0
ZNF395,514.0,561.0
UNC45A,46.0,35.0
ZNF302,161.0,180.0
THSD1,4.0,3.0
ACSS2,177.0,172.0
KMT2E,58.0,97.0
RNF114,702.0,931.0
CMAS,190.0,311.0
BIN3,197.0,255.0
APOBR,10.0,13.0
ERBIN,1119.0,1841.0
LANCL2,213.0,311.0
NXT2,1277.0,2137.0
CTTNBP2NL,38.0,53.0
RCC2,2208.0,2308.0
NKRF,128.0,182.0
INKA2,47.0,95.0
DMAP1,6.0,8.0
MYO5C,1.0,2.0
APOM,3.0,4.0
ZMAT5,46.0,65.0
LIN37,4.0,7.0
KLHL9,340.0,487.0
SEPTIN3,40.0,45.0
NDUFA12,1470.0,1617.0
NSFL1C,1095.0,991.0
RAB5IF,2209.0,2495.0
SLC25A40,389.0,754.0
BCAP29,673.0,1038.0
SLC50A1,222.0,262.0
KLHL7,92.0,145.0
NXF3,53.0,61.0
MYDGF,559.0,583.0
SMG9,88.0,93.0
BARX1,136.0,139.0
PDGFC,34.0,34.0
ALG1,325.0,326.0
UBFD1,466.0,535.0
KLHL4,1.0,2.0
TMEM234,29.0,38.0
PCDHGC5,131.0,140.0
PCDHGC4,131.0,140.0
PCDHGB7,131.0,140.0
PCDHGB6,131.0,140.0
PCDHGB5,131.0,140.0
PCDHGB3,131.0,140.0
PCDHGB2,131.0,140.0
PCDHGB1,131.0,140.0
PCDHGA11,131.0,143.0
PCDHGA10,131.0,140.0
PCDHGA9,131.0,140.0
PCDHGA7,131.0,140.0
PCDHGA6,131.0,140.0
PCDHGA5,131.0,140.0
PCDHGA4,131.0,140.0
PCDHGA3,131.0,140.0
PCDHGA2,131.0,140.0
PCDHGA1,131.0,140.0
PCDHB9,2.0,3.0
TEX15,99.0,136.0
TEX12,7.0,8.0
NSMCE3,107.0,125.0
ANKH,158.0,207.0
MOSPD1,150.0,232.0
MTFR1L,397.0,454.0
FAM214A,77.0,113.0
ZNF253,113.0,117.0
MRAP,33.0,27.0
YLPM1,74.0,77.0
CRTAM,2.0,3.0
RNF20,249.0,336.0
TMX4,1058.0,1455.0
MEPCE,177.0,176.0
CTNNBL1,55.0,62.0
C8orf44,51.0,65.0
GPCPD1,1191.0,1877.0
LRRC8A,69.0,88.0
KYAT3,250.0,332.0
WDR45B,528.0,643.0
SLC7A10,2.0,2.0
METTL3,111.0,129.0
PPAN,100.0,116.0
LTB4R2,23.0,27.0
CTPS2,156.0,186.0
EIF4ENIF1,35.0,50.0
KCNQ5,159.0,256.0
DNAJC12,21.0,41.0
CHST7,9.0,9.0
ERO1B,41.0,78.0
SLC2A9,12.0,23.0
DIABLO,473.0,654.0
INPP5E,35.0,41.0
BCCIP,1281.0,1565.0
EIF5A2,103.0,144.0
CLDND1,1193.0,2635.0
TWNK,360.0,318.0
NPDC1,19.0,21.0
POLE4,301.0,385.0
TRIM39,94.0,112.0
KCNK13,2.0,5.0
PANX2,0.0,2.0
SUCNR1,10.0,11.0
AKIP1,137.0,157.0
TMEM9B,609.0,857.0
NRIP3,352.0,433.0
SAR1A,2394.0,3279.0
CFAP298,1348.0,1497.0
SLC2A4RG,489.0,628.0
ZC3HAV1,1414.0,1562.0
SLAMF8,44.0,54.0
GPR137,16.0,18.0
SPHK2,47.0,50.0
GRIPAP1,68.0,116.0
EMC7,478.0,536.0
RAD18,987.0,1285.0
CELF4,2.0,1.0
CDC42SE1,1398.0,1980.0
UGGT1,851.0,1091.0
KCMF1,364.0,500.0
TM9SF3,3990.0,5736.0
MDM1,246.0,315.0
UBQLN4,513.0,505.0
AGPAT3,783.0,798.0
AGPAT4,122.0,174.0
WRNIP1,171.0,172.0
BDH2,65.0,104.0
ANKS1B,91.0,132.0
TMEM167B,778.0,1110.0
NDUFA4L2,31.0,34.0
PNO1,738.0,857.0
SH3GLB2,42.0,40.0
C15orf39,21.0,32.0
THAP10,38.0,48.0
SPIRE1,54.0,96.0
STARD7,4488.0,5190.0
MAP3K7CL,25.0,20.0
IFT46,36.0,39.0
C1GALT1,341.0,459.0
EXOSC5,138.0,146.0
SMARCAD1,659.0,815.0
DHX33,838.0,966.0
SEMA3G,31.0,29.0
MCCC1,1243.0,1442.0
LXN,40.0,56.0
NCLN,360.0,356.0
GPR108,99.0,120.0
SPPL2B,105.0,122.0
FEM1C,169.0,260.0
DUS3L,25.0,27.0
SMCO4,28.0,31.0
PMEPA1,9.0,20.0
ARNTL2,99.0,175.0
DUSP22,197.0,237.0
HMCES,84.0,106.0
CMC2,432.0,472.0
ENY2,2105.0,3034.0
OLFML3,2.0,2.0
MRPS22,88.0,159.0
EMSY,143.0,191.0
MFF,353.0,500.0
SDR39U1,143.0,194.0
SMYD2,249.0,354.0
C5orf15,920.0,1590.0
NT5M,22.0,31.0
NIT2,245.0,363.0
OTUD7B,58.0,62.0
WDR93,6.0,8.0
PARP6,65.0,65.0
ATXN7L3,384.0,419.0
CEACAM19,2.0,3.0
FAM20C,8.0,5.0
STOX2,130.0,188.0
PRDM8,13.0,20.0
PRDM10,136.0,240.0
PRDM11,5.0,6.0
POGLUT1,663.0,898.0
PSMG2,280.0,413.0
ADPRM,15.0,23.0
DTWD1,214.0,335.0
BBX,1621.0,2660.0
CDC42SE2,2647.0,4161.0
KIF15,141.0,192.0
TOMM22,2950.0,3746.0
CHPT1,11.0,13.0
TULP4,104.0,124.0
SLC12A9,51.0,62.0
COQ8A,278.0,292.0
CTNNBIP1,203.0,228.0
GSN-AS1,5.0,7.0
SDHAF3,418.0,631.0
YAE1,30.0,42.0
CCDC47,2197.0,2931.0
COQ9,344.0,337.0
CCNL1,231.0,353.0
CIAPIN1,387.0,463.0
VPS35L,15.0,22.0
PDXP,398.0,444.0
RSRP1,1251.0,1821.0
ANKMY2,189.0,247.0
RARS2,1315.0,1661.0
TWSG1,560.0,888.0
PLSCR3,39.0,50.0
UTP3,158.0,194.0
CHRNA10,4.0,3.0
PCBP4,6.0,14.0
57061,0.0,3.0
DDX24,483.0,640.0
KNL1,187.0,292.0
AGTRAP,158.0,194.0
ENTPD7,221.0,297.0
PCNP,2827.0,5372.0
PITHD1,670.0,803.0
RPGRIP1,30.0,35.0
PARP11,383.0,545.0
AVEN,177.0,186.0
C12orf4,489.0,672.0
TIGAR,298.0,453.0
PNPLA2,36.0,53.0
CYSLTR2,40.0,73.0
NAT14,153.0,176.0
PDSS2,303.0,405.0
REXO4,739.0,793.0
INTS12,28.0,43.0
CAMK1D,251.0,302.0
GOPC,812.0,1216.0
LPAR5,18.0,27.0
NUP107,87.0,134.0
LYRM4,957.0,1038.0
MRPL47,287.0,434.0
ATP13A1,15.0,25.0
CHMP1B,650.0,901.0
APMAP,439.0,506.0
RNPEPL1,39.0,57.0
RTN4,1837.0,1835.0
ADCK1,32.0,35.0
TMEM159,106.0,143.0
SCYL3,76.0,99.0
RALGAPB,528.0,600.0
LYRM1,533.0,720.0
SMIM8,174.0,294.0
SLC44A2,11.0,11.0
SMURF1,197.0,179.0
PHTF2,538.0,971.0
PELI2,254.0,383.0
PELI1,51.0,113.0
ASPHD2,36.0,35.0
ZNFX1,114.0,107.0
DOLPP1,150.0,178.0
CORO1B,47.0,58.0
VARS2,17.0,15.0
ZMIZ1,237.0,324.0
KIAA1191,623.0,673.0
ACTR3B,52.0,86.0
SLC39A10,733.0,1258.0
ANKRD50,57.0,69.0
FAM219B,322.0,400.0
NIPAL3,161.0,192.0
RALGAPA2,205.0,241.0
THOC2,356.0,537.0
DENND11,967.0,1195.0
SELENON,108.0,135.0
VN1R1,1.0,0.0
MCOLN1,5.0,4.0
ATP10A,26.0,41.0
ATP8B2,3.0,2.0
ATP10D,82.0,108.0
ZNF248,82.0,120.0
SLC45A4,399.0,435.0
SPRYD7,294.0,483.0
THAP11,149.0,164.0
TTC7A,390.0,458.0
ERGIC1,623.0,671.0
PPP4R3B,1604.0,2045.0
NHSL1,7.0,6.0
LYRM2,1859.0,2504.0
SNX14,73.0,105.0
LINC00869,681.0,855.0
DANCR,2209.0,2629.0
KAT14,71.0,64.0
PBXIP1,62.0,71.0
CBX8,13.0,24.0
RCN3,23.0,21.0
ZNF286A,436.0,480.0
SENP7,87.0,157.0
JPH3,2.0,5.0
ZNF304,30.0,31.0
MRS2,679.0,851.0
CLK4,81.0,205.0
RAB22A,469.0,595.0
CYP20A1,406.0,555.0
SPC25,123.0,207.0
ABHD6,10.0,8.0
NMRAL1,31.0,56.0
MIF4GD,287.0,362.0
SCYL1,28.0,35.0
AS3MT,5.0,5.0
TMIGD3,3.0,7.0
RHBDD2,42.0,44.0
C3orf14,161.0,269.0
WDR18,98.0,127.0
NDRG3,529.0,556.0
NDRG2,2.0,7.0
BIRC6,235.0,335.0
REXO1,33.0,37.0
KIAA1143,1442.0,1921.0
TMCC3,1.0,3.0
GATAD2B,299.0,358.0
PPM1H,2.0,5.0
ISY1,420.0,541.0
MYORG,8.0,8.0
AMIGO1,0.0,1.0
STRIP2,82.0,96.0
TBC1D24,111.0,133.0
SCAF4,34.0,44.0
LRRC47,215.0,226.0
ERMN,41.0,49.0
CNOT6,822.0,1104.0
ZNF512B,38.0,50.0
ZNF490,73.0,72.0
PLEKHH1,83.0,113.0
GRAMD1B,81.0,104.0
USP31,379.0,490.0
PRR12,20.0,30.0
CRACD,4.0,6.0
NLN,1940.0,2472.0
ESYT2,2550.0,3364.0
ODF2L,88.0,138.0
AHRR,407.0,534.0
ARID1B,113.0,185.0
HEG1,76.0,83.0
RIMKLB,10.0,9.0
MRTFB,77.0,97.0
KIDINS220,535.0,661.0
MTA3,6.0,10.0
AARS2,110.0,114.0
MAVS,882.0,980.0
INTS2,822.0,1163.0
XPO5,514.0,518.0
COG6,257.0,432.0
CASKIN2,3.0,3.0
ARHGAP31,4.0,6.0
SERINC1,2178.0,3114.0
STARD9,23.0,30.0
HECW2,7.0,12.0
RPTOR,71.0,93.0
CASKIN1,210.0,226.0
HACE1,299.0,427.0
NUFIP2,2609.0,3728.0
TBC1D14,579.0,587.0
MIB1,1413.0,2343.0
KIAA1328,36.0,41.0
ALPK3,2.0,3.0
WDR35,492.0,672.0
ZNF398,310.0,336.0
KLHL42,372.0,600.0
TXNDC16,125.0,187.0
PDP2,620.0,759.0
ZNF624,13.0,16.0
TAOK1,1264.0,2043.0
NCEH1,231.0,387.0
MICAL3,33.0,32.0
NLGN2,22.0,24.0
SEMA6A,4.0,10.0
USP35,10.0,13.0
STAMBPL1,3.0,7.0
IFT80,233.0,354.0
ARRDC3,57.0,39.0
CEP126,3.0,3.0
KLHL8,1591.0,2371.0
ZNF319,19.0,19.0
SIPA1L2,14.0,14.0
TRMT5,208.0,355.0
DOCK6,3.0,3.0
KIF17,5.0,7.0
CCDC191,21.0,34.0
FAM135A,48.0,67.0
PREX1,166.0,207.0
TMEM181,633.0,888.0
ARHGAP21,24.0,36.0
CRAMP1,151.0,166.0
CFAP97,1601.0,2662.0
RIC1,225.0,352.0
WDFY1,1981.0,3036.0
MRTFA,158.0,125.0
ZNF687,36.0,42.0
HOMEZ,32.0,29.0
BAHCC1,342.0,422.0
WDR48,525.0,737.0
FNIP2,25.0,40.0
USP36,266.0,280.0
PITPNM2,13.0,17.0
SLAIN2,521.0,856.0
DIP2B,735.0,961.0
RANBP10,159.0,193.0
FAM234B,142.0,182.0
RELCH,242.0,391.0
TSHZ3,36.0,39.0
VPS18,54.0,40.0
STIM2,151.0,226.0
ZBTB2,348.0,499.0
LRFN1,2.0,4.0
ZFAT,239.0,238.0
SH3RF1,49.0,63.0
EP400,235.0,282.0
ARHGAP23,23.0,29.0
CCDC146,14.0,14.0
POGK,778.0,829.0
USP28,141.0,213.0
DHX37,67.0,62.0
KIAA1522,9.0,12.0
PHF12,49.0,82.0
CIP2A,96.0,188.0
STRA6LP,16.0,16.0
UVSSA,70.0,75.0
GRAMD1A,9.0,19.0
HCN3,8.0,14.0
CALCOCO1,206.0,212.0
ZBTB4,109.0,137.0
PHRF1,23.0,10.0
PLEKHA4,3.0,2.0
RDH14,144.0,161.0
FBRSL1,101.0,109.0
EPB41L5,13.0,21.0
BEND3,42.0,32.0
RNF213,90.0,107.0
ZFP14,63.0,87.0
GPAM,259.0,319.0
ALS2,128.0,155.0
CHD8,61.0,72.0
ZBTB26,33.0,36.0
VAT1L,1025.0,1175.0
ZSWIM6,51.0,67.0
TNRC6C,39.0,52.0
KIAA1586,60.0,78.0
ZNF317,711.0,599.0
USP37,490.0,685.0
DDX55,377.0,443.0
FANCM,6.0,18.0
SHTN1,200.0,333.0
CPNE5,11.0,19.0
FAM160B1,157.0,224.0
NCKAP5L,7.0,13.0
CWC22,130.0,168.0
GBA2,28.0,48.0
WDFY4,30.0,31.0
DENND1A,66.0,93.0
MEAK7,40.0,44.0
MIER1,738.0,1259.0
ZNF529,249.0,296.0
SFMBT2,1013.0,1446.0
SEMA4G,4.0,7.0
PRX,4.0,4.0
ANO8,16.0,24.0
GPR107,566.0,667.0
METTL14,431.0,556.0
EPG5,79.0,115.0
NCOA5,359.0,326.0
WDR19,29.0,39.0
SPTBN4,1.0,1.0
ZFYVE28,8.0,7.0
TRIB3,185.0,227.0
ANKRA2,10.0,20.0
RBAK,467.0,694.0
MARK4,52.0,49.0
SUGP1,22.0,20.0
GATAD1,317.0,370.0
RAB40C,70.0,89.0
POLD4,261.0,319.0
CCAR2,521.0,459.0
LSM2,638.0,789.0
CCNB1IP1,149.0,195.0
RAP2C,941.0,1606.0
C6orf47,61.0,71.0
SLC4A5,627.0,904.0
ZNF410,482.0,624.0
SLC46A2,4.0,4.0
PTBP2,197.0,395.0
NFE4,23.0,32.0
CTDSP1,521.0,620.0
CXCL16,28.0,53.0
SQOR,172.0,209.0
MS4A7,1081.0,2160.0
TP53INP2,76.0,69.0
SRPRB,1714.0,2088.0
ENOPH1,898.0,1476.0
RHOU,204.0,288.0
NLRC4,2.0,3.0
TRAPPC1,1012.0,1058.0
ZBED5,11.0,18.0
CREBZF,1450.0,2112.0
PCTP,359.0,435.0
ABHD17C,55.0,48.0
RPRD1B,612.0,653.0
ZNF71,5.0,4.0
ZNF77,23.0,23.0
INIP,407.0,592.0
JAM2,7.0,13.0
LY6G5B,28.0,30.0
PRUNE1,189.0,299.0
ZNF250,37.0,46.0
OSTC,1791.0,2604.0
SCAF1,15.0,15.0
KMT2C,156.0,274.0
CACTIN,104.0,118.0
DLGAP3,3.0,7.0
EPS15L1,543.0,505.0
SELENOK,258.0,326.0
SINHCAF,2279.0,3996.0
RBM25,1647.0,2799.0
WIZ,147.0,187.0
MID1IP1,196.0,185.0
ABRACL,1314.0,2119.0
RRAGD,66.0,101.0
MYOZ1,3.0,4.0
SNX6,588.0,941.0
PGAP6,41.0,45.0
HIVEP3,41.0,54.0
TLNRD1,39.0,55.0
UBL5,1252.0,1898.0
SIGIRR,36.0,52.0
PRDM12,6.0,7.0
PLEKHA1,14.0,18.0
PLEKHA2,646.0,877.0
HRH4,5.0,4.0
SCPEP1,160.0,198.0
SENP2,433.0,597.0
GNB4,2169.0,3445.0
ZNF350,53.0,64.0
KLHL12,500.0,597.0
RXFP1,82.0,170.0
AFAP1,13.0,16.0
GPBP1L1,778.0,1129.0
MYG1,3.0,10.0
FAM3A,64.0,72.0
AVPI1,13.0,22.0
TSKS,6.0,13.0
SLC25A19,450.0,561.0
EXOC4,471.0,582.0
TGIF2,457.0,520.0
ELOVL5,1796.0,2737.0
SAV1,199.0,297.0
TRMT11,87.0,149.0
MRPS35,1830.0,2500.0
APOBEC3G,44.0,61.0
PPCDC,71.0,83.0
NIF3L1,268.0,257.0
CCDC90B,334.0,485.0
FASTKD5,92.0,103.0
CCDC81,4.0,4.0
AASDHPPT,1713.0,3043.0
AGBL5,1229.0,1273.0
LDAH,1264.0,1635.0
ELAC2,230.0,246.0
GUF1,1165.0,1571.0
SPCS3,6823.0,11225.0
NAA35,287.0,354.0
RINT1,127.0,175.0
SCOC,767.0,1250.0
DHX35,93.0,116.0
RIC8A,224.0,217.0
MIIP,23.0,33.0
ATG101,72.0,86.0
GAS5,1180.0,1539.0
PROK2,4.0,7.0
CELF6,2.0,9.0
EEFSEC,24.0,29.0
CELF5,2.0,4.0
SMAP1,291.0,382.0
TRAPPC11,421.0,549.0
ZFAND3,305.0,322.0
C14orf93,8.0,17.0
SLC22A23,18.0,27.0
BCORL1,6.0,4.0
SRR,1236.0,1342.0
ABHD4,15.0,16.0
MRPL17,398.0,455.0
FAM204A,452.0,788.0
RNF123,66.0,82.0
THADA,1433.0,1713.0
UBE2O,59.0,60.0
VIPAS39,125.0,149.0
HEATR6,71.0,60.0
NSUN3,25.0,39.0
FAM111A,651.0,824.0
MANBAL,123.0,151.0
GPATCH3,23.0,24.0
NAPB,210.0,306.0
SLC17A9,265.0,300.0
BLOC1S5,489.0,673.0
ELMO2,160.0,148.0
GALNT11,126.0,146.0
ZBED8,6.0,8.0
CHTF18,6.0,6.0
TNN,3.0,5.0
ZNF335,22.0,18.0
ANKEF1,16.0,21.0
XPNPEP3,747.0,1024.0
MRPS14,1019.0,1249.0
CXorf56,448.0,573.0
MCUR1,455.0,732.0
PCIF1,27.0,51.0
FAM217B,689.0,1107.0
GPSM3,246.0,259.0
NECAB3,12.0,26.0
FKBPL,1.0,3.0
CLSPN,472.0,526.0
PRDM15,197.0,232.0
FIGNL1,223.0,349.0
MYO1G,11.0,15.0
TSPYL2,23.0,41.0
RBM26,602.0,974.0
LHPP,41.0,60.0
SLC28A3,450.0,656.0
RBKS,15.0,19.0
PBLD,43.0,59.0
GOLPH3,2326.0,3522.0
CLSTN2,2.0,2.0
MCCC2,1053.0,1165.0
SNX16,32.0,78.0
POPDC2,3.0,9.0
SAMSN1,2.0,6.0
EPB41L4A,207.0,223.0
PARVG,442.0,578.0
CENPK,219.0,381.0
RTP4,19.0,11.0
CRLF2,4.0,10.0
MAGEF1,110.0,117.0
MOAP1,128.0,163.0
TMBIM1,223.0,247.0
VSIR,65.0,75.0
SLC39A8,1093.0,1517.0
DUS1L,151.0,155.0
RRAGC,192.0,222.0
NOD2,17.0,16.0
LIN7B,4.0,5.0
XYLT1,289.0,321.0
XYLT2,37.0,40.0
RBSN,153.0,168.0
PDF,393.0,340.0
KIF9,7.0,12.0
C17orf75,58.0,73.0
NCAPG,398.0,598.0
ERAP2,261.0,411.0
NECAB1,70.0,128.0
CARD9,88.0,123.0
OSGEPL1,72.0,80.0
DPEP2,2.0,3.0
P3H1,32.0,43.0
IRF2BPL,24.0,29.0
MMS19,156.0,125.0
DNAJC1,8.0,10.0
TFB2M,306.0,382.0
SEMA4A,99.0,85.0
PJA1,15.0,18.0
ROBO3,10.0,16.0
TOR3A,275.0,258.0
MLST8,124.0,185.0
HERPUD2,115.0,145.0
ATL2,1811.0,2495.0
MS4A6A,1234.0,1632.0
PDLIM2,59.0,75.0
TENT4B,250.0,458.0
RAB17,12.0,11.0
ZSCAN31,27.0,36.0
NOC3L,423.0,637.0
FBRS,152.0,151.0
RNF25,2.0,5.0
NSD1,503.0,584.0
COP1,137.0,206.0
LMBR1,643.0,784.0
XPO4,2123.0,3367.0
NFKBIZ,8.0,12.0
ARHGAP9,52.0,61.0
HS1BP3,30.0,42.0
AZI2,356.0,498.0
SIL1,10.0,18.0
IKZF4,79.0,97.0
IKZF5,1155.0,1738.0
MMP25,17.0,20.0
ZMAT3,181.0,240.0
GMCL1,255.0,414.0
GMCL2,134.0,171.0
ZNF106,1272.0,1597.0
MPP5,220.0,331.0
AKTIP,284.0,522.0
CDH24,14.0,15.0
RGS18,52.0,100.0
KLHL25,4.0,6.0
ARAP3,2.0,5.0
GZF1,149.0,181.0
TMEM267,377.0,587.0
TMEM168,499.0,773.0
MTMR14,121.0,156.0
SUSD1,43.0,40.0
DCLRE1C,886.0,1357.0
ATG3,436.0,534.0
INF2,52.0,63.0
POLR1E,320.0,308.0
SUDS3,1022.0,1462.0
TTC31,177.0,177.0
CIAO3,31.0,46.0
ZDHHC6,459.0,599.0
PCNX4,166.0,230.0
ACTR6,192.0,288.0
MRPS25,2325.0,2871.0
NOM1,392.0,442.0
CSMD1,13.0,24.0
64493,0.0,1.0
ALDH8A1,3.0,4.0
CLEC7A,6.0,14.0
GPR135,5.0,6.0
MOSPD3,6.0,9.0
GIGYF1,348.0,418.0
VPS16,19.0,25.0
MFSD14A,733.0,1190.0
CSRNP1,22.0,44.0
ANAPC1,322.0,375.0
GORASP1,208.0,264.0
COPS7B,335.0,368.0
NUCKS1,12403.0,16486.0
UNKL,171.0,197.0
WDR13,13.0,16.0
SMAP2,642.0,709.0
METTL17,70.0,85.0
ACBD3,423.0,615.0
MFSD1,2055.0,2822.0
PLPPR2,411.0,393.0
SMURF2,61.0,90.0
CCDC136,1.0,1.0
SMYD3,1083.0,1283.0
RUSF1,225.0,245.0
ATPAF1,352.0,450.0
TNS3,154.0,161.0
FAM160B2,65.0,82.0
PARP12,0.0,6.0
GAREM1,6.0,5.0
ZNF574,16.0,14.0
CREB3L2,606.0,621.0
S100PBP,294.0,416.0
IPPK,186.0,231.0
MEAF6,1472.0,1997.0
CCDC14,659.0,1215.0
ILRUN,522.0,590.0
ENGASE,55.0,78.0
PCED1A,11.0,25.0
C11orf1,111.0,162.0
RMND5B,57.0,70.0
FNDC3B,227.0,353.0
MTHFSD,195.0,192.0
MICAL1,10.0,17.0
CERK,639.0,715.0
AEN,316.0,325.0
RBM15,176.0,139.0
CRTC3,75.0,90.0
GINS3,343.0,446.0
TBC1D15,297.0,550.0
EPS8L2,0.0,1.0
LMF1,34.0,38.0
EXO5,1.0,2.0
IFT22,89.0,93.0
CEP85,317.0,371.0
DDX31,563.0,742.0
RMND5A,2035.0,2891.0
DEPTOR,282.0,383.0
IQCH,7.0,13.0
ARV1,316.0,405.0
NMNAT1,166.0,201.0
ELOVL1,446.0,498.0
KLC2,25.0,22.0
FBXL17,136.0,224.0
PORCN,8.0,16.0
GNPNAT1,1703.0,2380.0
ISL2,26.0,36.0
MARCHF7,1630.0,2704.0
SPATA20,33.0,35.0
YTHDC2,537.0,921.0
SLC13A3,20.0,35.0
TUT1,2.0,5.0
AIDA,313.0,459.0
USP46,461.0,564.0
NIBAN2,30.0,42.0
PLEKHG2,17.0,36.0
DCLRE1B,149.0,183.0
NABP1,103.0,236.0
ARMCX5,59.0,85.0
METTL4,112.0,169.0
RFX7,295.0,499.0
PAPOLG,194.0,251.0
C12orf43,381.0,402.0
LPIN3,6.0,12.0
RANBP17,3.0,4.0
CASD1,187.0,243.0
SLC30A5,641.0,1050.0
CCDC71,21.0,15.0
RASAL3,9.0,10.0
TTC23,72.0,97.0
MRPL14,196.0,257.0
STAG3L4,195.0,276.0
NT5DC2,56.0,90.0
CENPH,523.0,718.0
MRPS26,280.0,260.0
MRPS24,359.0,462.0
MRPS15,51.0,115.0
MRPS11,337.0,390.0
MRPS9,234.0,228.0
MRPS6,579.0,695.0
MRPS5,1513.0,1608.0
MRPL41,69.0,108.0
MRPL40,135.0,154.0
MRPL38,95.0,106.0
MRPL36,741.0,795.0
MRPL34,908.0,929.0
MRPL32,500.0,573.0
MRPL11,2294.0,2465.0
MRPL9,1275.0,1252.0
MRPL1,199.0,249.0
NDRG4,12.0,9.0
SLC26A6,15.0,20.0
PINK1,202.0,228.0
REEP1,9.0,16.0
GPBP1,557.0,869.0
ACD,3.0,14.0
RAPH1,7.0,10.0
TMEM237,112.0,149.0
NBEAL1,4.0,9.0
CFLAR-AS1,79.0,88.0
RTN4R,3.0,1.0
MRPL44,353.0,395.0
VPS33A,170.0,186.0
NOL6,242.0,221.0
TMEM135,363.0,619.0
JMJD4,55.0,64.0
KRI1,343.0,365.0
MARCKSL1,903.0,953.0
UPF3B,355.0,518.0
UPF3A,620.0,771.0
RSRC2,2335.0,3627.0
INTS3,117.0,138.0
WNK1,584.0,730.0
NADK,241.0,253.0
ZFP69B,6.0,7.0
SPATS2,55.0,78.0
ZSWIM4,22.0,29.0
ZNF649,0.0,0.0
MPPE1,197.0,219.0
COA7,668.0,790.0
PYCR3,140.0,157.0
UBE2Z,673.0,761.0
C8orf33,1102.0,1277.0
STK33,2.0,0.0
PLEKHA3,97.0,142.0
PHACTR4,229.0,319.0
BRD9,1168.0,1250.0
CAPRIN2,13.0,19.0
GRAMD2B,54.0,65.0
AACS,92.0,109.0
ZBTB10,172.0,331.0
KCTD14,2.0,2.0
ZNF747,49.0,57.0
DLK2,2.0,1.0
ANTKMT,21.0,26.0
FUNDC2,613.0,778.0
DDRGK1,60.0,74.0
