GENE,MV411-DMSO,MV411-Mebendazole
TMEM248,1051.6,1107.8
DET1,171.2,180.4
C9orf40,700.6,740.8
RNF31,9.2,9.0
55073,178.2,224.2
OXR1,1036.6,1427.4
UACA,46.2,50.0
TMEM45A,10.8,8.2
TAPBPL,31.6,31.0
IFT57,75.2,85.8
ARGLU1,1453.8,1852.8
KIF26B,3.8,3.8
SOBP,2.8,5.0
CCDC186,436.6,568.6
MED9,122.8,116.8
TMEM51,5.0,4.0
NTAQ1,469.4,513.4
GPATCH1,25.2,27.8
SAMD4B,265.0,320.4
EBLN2,15.4,17.4
WDR70,47.2,45.2
DMAC2,1355.0,1435.4
ATG2B,307.2,385.8
GPATCH2,277.6,385.0
BSDC1,348.6,463.2
AGGF1,300.4,350.8
MAGOHB,1143.2,1189.8
PLEKHJ1,468.6,484.0
DYNC2I1,25.0,22.2
XKR8,12.2,12.8
ARHGAP17,203.4,194.4
TMEM39B,21.6,31.0
PRPF38B,684.4,804.6
FANCL,523.0,588.4
AKIRIN2,128.0,129.4
CEP192,26.2,35.2
HEATR1,911.4,1115.0
TRIM68,61.8,64.6
ANO10,18.0,18.0
RBM28,156.2,156.8
LARP1B,408.6,546.2
SRBD1,135.0,184.6
WRAP53,1.8,2.6
ANKZF1,35.8,36.0
ELP3,447.8,435.4
HAUS2,1294.2,1518.4
CDCA8,411.4,388.6
LRRC8D,309.8,358.4
THAP1,606.8,743.0
ZDHHC4,34.8,38.2
RBM23,514.8,562.4
UBR7,1410.2,1518.4
MTPAP,436.6,474.2
C19orf73,11.0,12.6
TMEM38B,971.8,1462.2
DALRD3,181.4,179.2
SDAD1,542.4,635.2
MSTO1,67.4,76.0
ARMC1,2077.6,2650.4
DARS2,606.8,622.8
RFWD3,1368.0,1392.6
ARHGEF10L,3.0,4.0
TMEM33,2583.6,3109.2
PNPO,559.8,613.8
SHQ1,452.4,533.6
CEP55,503.0,580.6
CENPQ,86.8,104.4
MSL2,383.2,439.0
MRPS18A,265.2,297.8
PRMT6,435.2,487.2
TBCCD1,58.6,65.8
DNAAF2,37.4,47.2
MRPS10,1651.6,1912.2
INTS10,376.4,370.8
KLHL11,207.2,207.0
SEC61A2,193.6,253.4
RMDN3,208.6,199.4
MRM3,135.4,139.2
FAIM,15.0,21.2
SMG8,23.4,26.0
RNF220,477.8,492.2
RIF1,834.6,1157.0
DZANK1,20.6,22.6
SLC25A36,1778.6,2516.0
VPS13D,85.8,106.4
RIC8B,105.2,132.6
NADSYN1,38.2,40.8
DNAJC17,16.8,18.0
PBRM1,829.2,1056.8
EVA1B,2.8,5.4
RESF1,515.2,708.6
RPRD1A,2319.2,3298.6
APPL2,93.2,107.6
55199,106.6,110.2
MAP1S,4.0,7.4
LGI2,1.4,4.8
GOLPH3L,436.8,524.4
ZNF532,2.4,2.8
SBNO1,1481.8,1861.8
ARL8B,4138.6,4973.6
DCUN1D2,266.6,328.8
SETD5,441.0,531.4
ATAD3A,147.2,167.4
BBS7,70.2,87.8
RCBTB1,435.0,540.0
FANCI,493.6,541.0
NKAPD1,1324.8,1481.6
TMLHE,6.8,10.4
EXD2,152.6,153.0
MACO1,201.2,243.2
LRRC20,19.8,19.4
TRIM62,25.8,24.2
RAVER2,4.4,4.0
NAT10,435.8,407.6
LRRC1,8.8,15.2
PANK4,8.8,11.0
USP40,59.4,64.6
CCDC87,1.2,0.0
MOB1A,6036.8,7177.4
SMU1,845.4,1031.0
UBA6,1050.4,1329.2
SLC38A7,69.8,69.6
OGFOD1,917.4,1009.2
STEAP3,142.0,145.0
UQCC1,446.2,549.6
CCDC25,3222.6,3556.4
NEIL3,86.4,124.8
PACC1,253.0,263.4
YY1AP1,857.4,843.0
ELP2,57.4,90.0
PCMTD2,866.4,1067.8
ASXL2,400.0,481.8
TYW1,327.4,327.8
TMEM39A,1011.8,1188.4
WDR41,1198.0,1414.4
ADI1,3062.6,3343.8
MRGBP,414.8,410.4
CFAP94,4.8,7.2
TMEM143,81.6,69.8
MAP11,25.4,34.8
TMEM19,254.8,310.2
ECHDC2,13.8,14.6
PSPC1,3137.2,3312.6
NUDT15,2161.0,2470.0
IMP3,1077.8,1018.2
PHF10,296.0,327.2
VPS53,293.8,300.2
PGM2,761.8,899.4
FGGY,6.4,8.8
QRSL1,469.4,588.0
ZNF654,231.2,253.8
CWF19L1,367.8,397.2
TMEM140,293.4,274.8
UBE2W,1758.8,2463.2
RBM41,457.8,581.2
C4orf19,1.2,2.6
RHOT1,306.4,395.2
BRF2,80.8,77.2
PPP6R3,1661.8,2107.8
UEVLD,167.4,210.6
FBXW7,221.8,291.4
KLHL26,31.0,30.8
TBC1D19,6.4,6.8
CCDC91,314.6,386.8
RNF121,210.2,187.6
BRIX1,458.8,600.4
PI4K2B,1214.6,1541.2
DDX19A,529.6,541.2
ZNF444,89.0,112.4
RFK,600.4,834.8
TMEM144,129.2,161.8
SLC29A3,48.8,46.2
RSAD1,290.6,266.4
AP5S1,75.8,76.0
TMA16,679.8,898.8
MIS18BP1,565.8,829.6
C5orf22,972.2,1130.0
ABCF3,44.2,45.0
UFSP2,531.4,567.4
AGPAT5,3572.0,4175.4
LIN7C,1318.2,1785.2
RNLS,18.0,26.0
MNS1,43.0,53.0
BLOC1S4,99.8,66.8
ACER3,1276.4,1647.8
DRAM1,59.2,75.2
SYNJ2BP,95.4,131.6
SLC39A9,2977.8,3623.4
NIPSNAP3B,140.8,143.2
FBXL8,5.2,4.0
SHFL,91.0,106.4
WDR33,391.8,455.8
GIMAP5,13.0,15.6
LSG1,735.0,720.6
STRBP,1649.4,1758.8
SLC35C1,106.4,122.4
PLCXD1,338.8,347.4
ZGRF1,14.2,25.0
TCP11L1,33.6,42.0
ABHD10,899.8,1142.8
COPRS,272.6,281.8
LAPTM4B,2.8,1.6
HJURP,92.4,71.2
SLC22A15,266.8,378.4
TBC1D2,21.6,18.0
STYK1,6.4,7.6
PI4K2A,95.0,104.8
TMEM63B,12.0,11.8
IMPACT,1347.2,1631.6
LGR4,567.4,800.0
PIDD1,7.4,10.6
55370,19.2,21.6
TMCO6,48.0,46.4
LRRC59,4704.2,4468.4
MCM10,695.6,820.6
NCBP3,606.0,716.4
ZNF331,21.8,19.6
GPALPP1,544.2,617.4
YOD1,197.2,208.6
AP1AR,303.4,463.4
STRADB,200.0,208.0
DHRS4-AS1,346.4,382.0
CSGALNACT2,666.8,1106.6
DNAJA4,247.4,276.8
NDUFAF7,183.0,210.2
PARL,477.2,475.4
ETNK1,1442.2,1929.2
HES6,456.4,549.6
NOP10,1408.8,1552.2
MACROH2A2,3.4,2.4
SLC35E3,63.0,64.6
BATF3,37.2,35.0
SMPD3,28.4,34.0
ELAC1,71.0,78.4
TRIM36,55.4,70.0
DHTKD1,467.4,536.2
FEM1A,373.0,329.4
PIP4P2,94.0,160.4
MAML3,30.4,36.6
CDCA7L,1865.6,1992.4
IL17RB,23.2,34.6
RBM38,210.2,212.2
ENOSF1,3559.4,3597.8
PLXNA3,8.0,6.8
HAUS7,306.2,324.4
ZNF821,9.6,9.2
GALNT10,228.6,236.8
CNOT11,601.0,670.8
FOXRED1,88.6,105.4
CDV3,5020.0,5059.4
NAGK,6.6,7.0
SUPT20H,391.4,504.4
KIF27,4.4,7.4
UBE2Q1,403.0,429.8
MED29,677.4,753.6
BMP2K,51.0,65.8
VEZT,217.2,283.8
GOLGA2P5,34.2,39.0
OTUD5,175.2,185.4
ZCCHC8,189.0,196.4
RNPC3,47.8,60.6
DDX60,5.4,6.6
CDKN2AIP,724.8,868.8
TENT5A,107.4,91.4
KIF21A,0.6,1.8
ANKRD10,2000.6,2519.4
ZNF280C,137.4,162.6
VPS50,94.6,109.8
OTUB1,184.2,246.6
FERMT1,5.8,6.4
MTMR8,4.0,5.4
KIF16B,41.0,51.0
PRR5,46.0,49.6
TASP1,100.6,128.2
DOCK10,178.0,247.6
TRMT1,11.0,23.2
TTC27,30.6,44.6
THUMPD1,1311.8,1396.8
POMGNT1,60.6,63.8
ZDHHC7,285.6,278.4
AMBRA1,81.2,61.4
SMPD4,986.8,998.0
ZNF407,24.8,34.2
PNRC2,3746.4,4688.6
SLC39A4,217.8,341.8
LRRC40,396.8,527.2
G2E3,498.8,623.0
TBC1D22B,91.0,101.0
KRBOX4,93.8,109.2
DEPDC1,554.6,686.2
CHD7,69.8,91.6
FLVCR2,157.4,153.4
BTBD2,279.6,338.4
OSGEP,127.8,127.6
LYAR,162.6,189.2
RAB20,41.2,55.2
PIGV,58.8,65.4
NHP2,590.8,703.8
SLC48A1,174.8,180.0
TMEM127,375.8,385.6
NLRP2,5.4,3.6
INTS8,185.2,237.4
ZNF692,29.4,20.2
RNF126,242.4,276.4
ZNF416,6.8,5.6
PRPF40A,3376.4,4420.0
DDX27,114.4,138.2
HIF1AN,790.6,813.0
ZNF446,4.2,6.2
CDC37L1,88.2,99.2
URGCP,39.6,34.8
NPLOC4,438.6,471.4
DENND4C,417.0,599.8
GPATCH2L,1743.8,2161.8
MFN1,351.0,450.8
PEX26,353.2,345.8
PPP4R3A,628.4,641.6
SLC30A6,934.4,1117.2
IWS1,123.0,130.6
RUFY2,854.6,895.4
SCYL2,896.8,1323.6
KANSL3,504.6,545.0
RABL6,163.0,164.6
MREG,45.2,48.0
TRMU,45.2,65.6
YEATS2,181.6,193.4
PACS1,5.0,5.6
FRMD4A,68.4,89.8
LUC7L,114.2,131.8
NSUN5,95.8,110.6
RBM22,841.2,894.8
VAC14,29.4,38.4
RADIL,4.2,6.4
IARS2,616.2,621.6
MAP7D1,94.4,105.8
ARHGEF40,29.4,30.4
YJU2,84.2,90.4
POLR3B,117.4,134.8
CCDC88A,1841.0,2378.2
IPO9,887.2,1037.0
NDC1,5072.4,6043.4
NECAP2,460.8,487.4
KBTBD4,256.2,267.0
FAR2,114.0,156.8
ZNF334,175.2,210.0
DOK4,49.6,52.0
LMBR1L,19.4,22.2
WDR11,169.6,196.6
POLR3E,270.0,247.4
SLF2,512.2,537.8
TSR1,1270.8,1241.0
IQCC,32.2,26.2
CEP72,29.6,35.0
ASF1B,456.6,418.0
INTS13,205.0,211.0
BTBD7,825.0,966.4
N4BP2,734.0,997.2
ATF7IP,749.8,900.8
FAM222B,54.2,58.0
C1orf112,63.4,72.4
HHAT,32.4,29.2
ZFP64,38.6,41.2
DNAJC11,431.4,421.4
VPS35,1357.2,1715.6
ARFGAP1,162.2,171.8
NAXD,436.2,486.6
ENAH,164.6,207.2
EDEM2,369.2,382.2
CHFR,176.4,201.8
COA1,1044.6,1165.0
AP5M1,538.0,644.6
NUP133,376.0,437.4
CNDP2,971.2,925.2
CCAR1,671.8,792.2
AGK,67.6,82.4
TMEM184C,425.6,485.0
SEPTIN11,3332.0,3780.0
TMEM30A,2920.2,3705.4
CDK5RAP2,1898.0,1943.4
INTS9,598.0,575.2
RCOR3,330.8,411.8
WDR12,312.0,353.0
DHX32,620.0,665.2
TTC17,715.6,927.6
EXOC1,247.6,289.8
IFT122,6.6,7.0
INAVA,9.2,16.6
H2AJ,47.6,57.8
NGLY1,445.8,483.4
EXOC2,1038.0,1137.6
PRR11,2337.2,2556.2
TBC1D23,550.2,708.2
TDP1,475.0,537.2
SAYSD1,113.8,143.2
MBD5,2.0,2.6
ZNF839,38.4,46.0
CFAP44,104.4,122.0
ERMARD,3.8,7.2
RIOK2,331.8,453.0
CMTR2,297.4,359.6
FGD6,12.0,10.6
TXLNG,968.8,1098.6
LMBRD1,91.2,120.0
DEPDC1B,347.4,444.6
CSGALNACT1,60.0,73.4
LRIF1,346.0,425.2
MINDY1,12.8,11.8
DDX28,62.6,54.4
PCID2,621.6,695.2
MBNL3,2115.6,2770.6
METTL2B,382.2,404.6
CACNA2D3,30.0,37.4
DCP1A,405.2,490.0
ADAP2,3.0,3.6
TRERF1,142.2,179.6
FOXJ2,107.0,127.6
SPATA7,2.8,5.2
UTP6,478.4,498.0
BDP1,589.4,807.4
KDM3A,256.0,348.2
RNF130,125.2,131.0
VPS11,72.6,85.2
PAG1,2094.0,2589.8
PECR,94.4,104.8
DCAF6,185.4,220.6
SELENOS,350.4,339.8
GLT8D1,244.8,267.0
EMC3,154.4,185.8
CAND1,963.2,1206.6
UBAP2,243.6,248.8
CENPJ,1843.4,2063.6
EAPP,909.4,992.2
CENPN,779.0,923.0
EAF2,132.0,145.4
WWC3,68.2,63.2
ARHGAP15,84.6,93.4
PPP2R2D,263.8,273.4
BRK1,2963.6,3213.6
ITFG2,93.6,84.8
CISD1,645.2,857.0
PLGRKT,80.6,98.4
USE1,38.0,59.6
PSENEN,234.4,324.4
TEX2,361.6,348.6
IDI2-AS1,515.6,442.0
ZC3H15,2552.6,2887.0
ACOT13,647.0,842.6
KIZ,6.6,9.6
TMEM165,621.6,815.2
BEX1,640.6,782.4
ACTR10,162.6,181.2
DBNDD2,159.0,170.6
ECHDC1,4462.4,5351.0
TMEM126B,333.4,409.2
HDAC8,499.4,555.4
ASH1L,204.2,262.2
CBWD1,150.4,169.4
PBK,664.2,793.6
GSDMB,3.2,7.6
WSB2,557.6,630.8
LMO3,1.8,2.8
GPRC5C,23.6,29.2
MYNN,193.6,285.8
ZNF395,524.6,601.4
UNC45A,45.4,43.8
ZNF302,174.2,176.6
THSD1,4.8,3.6
ACSS2,186.6,181.0
KMT2E,66.2,94.2
RNF114,798.0,941.4
CMAS,220.4,287.8
BIN3,218.0,244.4
APOBR,11.8,15.2
ERBIN,1360.6,1727.0
LANCL2,252.0,291.0
NXT2,1576.6,2032.8
CTTNBP2NL,43.6,47.6
RCC2,2364.2,2539.4
NKRF,159.2,179.4
INKA2,49.0,87.4
DMAP1,5.6,7.8
MYO5C,2.6,2.4
APOM,2.8,5.8
ZMAT5,53.8,68.4
LIN37,3.6,7.0
KLHL9,422.4,479.2
SEPTIN3,40.0,52.2
NDUFA12,1576.2,1584.6
NSFL1C,1055.8,1045.2
RAB5IF,2337.6,2414.8
SLC25A40,496.4,705.0
BCAP29,793.0,995.4
SLC50A1,247.4,258.6
KLHL7,110.6,139.2
NXF3,55.6,64.2
MYDGF,576.0,615.0
SMG9,86.8,100.6
BARX1,144.6,149.8
PDGFC,35.0,36.2
ALG1,335.6,332.8
UBFD1,478.6,537.6
KLHL4,1.0,3.2
TMEM234,33.0,42.0
PCDHGC5,133.0,145.6
PCDHGC4,133.0,145.6
PCDHGB7,133.0,145.6
PCDHGB6,133.0,145.6
PCDHGB5,133.0,145.6
PCDHGB3,133.0,145.6
PCDHGB2,133.0,145.6
PCDHGB1,133.0,145.6
PCDHGA11,133.2,146.6
PCDHGA10,133.0,145.6
PCDHGA9,133.0,145.6
PCDHGA7,133.4,146.0
PCDHGA6,133.0,145.6
PCDHGA5,133.0,145.6
PCDHGA4,133.0,145.6
PCDHGA3,133.0,145.6
PCDHGA2,133.0,145.6
PCDHGA1,133.0,145.6
PCDHB9,2.2,2.8
TEX15,94.0,138.2
TEX12,8.0,7.8
NSMCE3,115.8,127.2
ANKH,158.6,205.4
MOSPD1,204.4,228.0
MTFR1L,444.2,465.2
FAM214A,92.6,113.8
ZNF253,133.8,113.8
MRAP,37.0,27.6
YLPM1,75.4,82.4
CRTAM,2.4,2.2
RNF20,284.0,325.8
TMX4,1186.0,1377.4
MEPCE,179.4,182.2
CTNNBL1,54.0,58.6
C8orf44,58.6,59.6
GPCPD1,1368.6,1815.2
LRRC8A,63.4,93.6
KYAT3,291.2,310.0
WDR45B,596.2,664.6
SLC7A10,2.8,1.6
METTL3,113.8,121.4
PPAN,112.0,122.6
LTB4R2,23.8,26.6
CTPS2,174.6,181.4
EIF4ENIF1,43.6,49.0
KCNQ5,190.6,240.2
DNAJC12,26.0,39.2
CHST7,9.6,9.4
ERO1B,48.4,77.0
SLC2A9,13.8,22.4
DIABLO,512.4,639.4
INPP5E,46.0,41.2
BCCIP,1380.0,1438.8
EIF5A2,120.6,148.6
CLDND1,1512.4,2488.4
TWNK,401.0,347.4
NPDC1,17.8,21.4
POLE4,338.4,395.8
TRIM39,96.8,105.2
KCNK13,3.0,4.6
PANX2,0.8,3.0
SUCNR1,9.4,9.8
AKIP1,155.0,161.6
TMEM9B,723.0,815.8
NRIP3,376.2,427.4
SAR1A,2734.4,3217.4
CFAP298,1452.8,1523.8
SLC2A4RG,500.6,631.2
ZC3HAV1,1532.2,1557.2
SLAMF8,52.6,55.2
GPR137,15.4,19.8
SPHK2,44.6,51.4
GRIPAP1,79.0,112.6
EMC7,534.8,528.2
RAD18,1099.0,1269.4
CELF4,2.4,1.6
CDC42SE1,1482.8,1977.0
UGGT1,989.2,1134.4
KCMF1,389.0,504.0
TM9SF3,4753.0,5588.6
MDM1,274.8,296.2
UBQLN4,526.0,555.6
AGPAT3,801.6,823.4
AGPAT4,136.0,172.2
WRNIP1,182.2,181.2
BDH2,73.0,101.8
ANKS1B,98.0,138.2
TMEM167B,903.4,1072.0
NDUFA4L2,28.4,33.8
PNO1,824.4,836.0
SH3GLB2,37.8,46.0
C15orf39,30.4,36.8
THAP10,38.0,46.2
SPIRE1,72.6,92.4
STARD7,4923.4,5349.2
MAP3K7CL,22.6,21.0
IFT46,45.2,38.0
C1GALT1,382.2,440.6
EXOSC5,150.6,150.8
SMARCAD1,703.2,822.2
DHX33,909.2,1003.6
SEMA3G,32.6,28.4
MCCC1,1352.2,1397.4
LXN,52.0,55.8
NCLN,375.8,400.2
GPR108,99.0,118.0
SPPL2B,119.2,120.4
FEM1C,180.2,249.6
DUS3L,26.2,28.4
SMCO4,32.6,31.2
PMEPA1,10.8,21.0
ARNTL2,129.2,167.8
DUSP22,210.4,243.0
HMCES,99.8,97.2
CMC2,462.6,484.6
ENY2,2385.0,2902.2
OLFML3,1.8,2.8
MRPS22,95.4,158.8
EMSY,158.2,193.4
MFF,410.6,485.6
SDR39U1,162.8,196.6
SMYD2,276.4,327.2
C5orf15,1143.6,1530.0
NT5M,25.6,29.0
NIT2,269.0,361.2
OTUD7B,68.0,59.2
WDR93,5.8,7.0
PARP6,68.4,58.8
ATXN7L3,395.4,442.4
CEACAM19,2.2,2.8
FAM20C,7.2,4.8
STOX2,131.2,182.4
PRDM8,15.8,19.4
PRDM10,159.6,244.8
PRDM11,4.4,6.4
POGLUT1,754.4,888.4
PSMG2,352.2,404.4
ADPRM,20.4,23.0
DTWD1,250.0,332.4
BBX,1949.2,2662.6
CDC42SE2,2978.8,3987.8
KIF15,154.6,182.6
TOMM22,3234.6,3810.0
CHPT1,8.6,12.4
TULP4,114.0,134.0
SLC12A9,53.2,59.0
COQ8A,285.6,312.4
CTNNBIP1,205.4,228.2
GSN-AS1,7.0,7.8
SDHAF3,463.0,617.8
YAE1,37.6,42.6
CCDC47,2521.6,2930.4
COQ9,362.8,360.0
CCNL1,266.8,339.2
CIAPIN1,451.2,460.8
VPS35L,18.2,22.8
PDXP,435.4,465.2
RSRP1,1527.8,1742.0
ANKMY2,228.2,238.6
RARS2,1517.0,1558.0
TWSG1,644.6,844.2
PLSCR3,43.6,50.0
UTP3,192.4,195.4
CHRNA10,6.2,4.6
PCBP4,7.0,13.0
57061,2.0,2.6
DDX24,534.4,638.0
KNL1,227.4,269.0
AGTRAP,174.2,194.0
ENTPD7,250.8,291.4
PCNP,3645.6,4972.2
PITHD1,723.0,818.4
RPGRIP1,29.2,37.8
PARP11,445.8,545.4
AVEN,187.4,190.2
C12orf4,561.2,651.0
TIGAR,339.8,439.6
PNPLA2,44.2,56.4
CYSLTR2,48.2,71.6
NAT14,148.0,173.4
PDSS2,361.2,409.8
REXO4,777.6,849.8
INTS12,36.4,42.0
CAMK1D,269.8,306.4
GOPC,974.4,1192.8
LPAR5,19.8,26.4
NUP107,94.2,135.2
LYRM4,1007.0,1082.2
MRPL47,338.8,421.4
ATP13A1,17.8,24.2
CHMP1B,735.0,890.2
APMAP,477.8,527.2
RNPEPL1,40.2,54.4
RTN4,1861.6,1921.8
ADCK1,29.6,34.4
TMEM159,110.4,141.6
SCYL3,78.8,92.2
RALGAPB,519.8,581.2
LYRM1,603.0,681.0
SMIM8,229.4,269.6
SLC44A2,11.6,10.8
SMURF1,188.6,191.2
PHTF2,643.6,930.0
PELI2,273.2,368.4
PELI1,66.4,106.8
ASPHD2,34.6,35.2
ZNFX1,127.8,100.6
DOLPP1,175.8,175.6
CORO1B,45.4,60.8
VARS2,20.0,14.4
ZMIZ1,255.6,310.4
KIAA1191,675.2,698.2
ACTR3B,67.2,83.4
SLC39A10,902.4,1225.2
ANKRD50,66.0,71.6
FAM219B,366.2,382.8
NIPAL3,159.0,189.8
RALGAPA2,213.4,243.8
THOC2,421.2,501.8
DENND11,1055.4,1208.0
SELENON,119.0,131.2
VN1R1,0.6,1.4
MCOLN1,5.4,5.2
ATP10A,29.0,41.8
ATP8B2,4.6,3.6
ATP10D,95.0,104.4
ZNF248,96.8,119.8
SLC45A4,404.2,475.6
SPRYD7,369.0,482.8
THAP11,162.8,160.8
TTC7A,410.2,489.8
ERGIC1,676.2,706.8
PPP4R3B,1882.2,2037.6
NHSL1,7.8,7.6
LYRM2,2142.8,2456.8
SNX14,79.0,100.6
LINC00869,734.8,834.6
DANCR,2434.6,2550.6
KAT14,77.4,67.4
PBXIP1,75.2,78.8
CBX8,14.2,25.0
RCN3,21.2,20.0
ZNF286A,484.2,487.8
SENP7,108.0,145.8
JPH3,3.0,5.6
ZNF304,35.0,27.6
MRS2,766.2,844.0
CLK4,86.8,213.2
RAB22A,528.6,571.6
CYP20A1,460.4,536.4
SPC25,155.4,211.8
ABHD6,10.2,9.8
NMRAL1,37.4,56.2
MIF4GD,304.8,344.4
SCYL1,28.0,34.6
AS3MT,6.4,5.8
TMIGD3,4.8,4.8
RHBDD2,45.4,43.2
C3orf14,202.6,253.8
WDR18,103.2,125.2
NDRG3,542.2,545.8
NDRG2,2.2,6.2
BIRC6,272.8,349.2
REXO1,27.4,37.4
KIAA1143,1631.4,1874.4
TMCC3,1.8,3.2
GATAD2B,298.8,351.6
PPM1H,5.2,5.6
ISY1,477.2,528.0
MYORG,10.2,7.6
AMIGO1,1.0,0.6
STRIP2,94.2,96.0
TBC1D24,114.6,133.4
SCAF4,33.6,45.4
LRRC47,225.8,222.4
ERMN,45.6,51.0
CNOT6,916.2,1076.0
ZNF512B,39.0,50.0
ZNF490,76.6,76.0
PLEKHH1,95.0,109.2
GRAMD1B,83.0,108.2
USP31,410.0,491.8
PRR12,21.4,28.8
CRACD,4.0,6.8
NLN,2204.8,2402.4
ESYT2,2910.0,3335.2
ODF2L,103.0,134.8
AHRR,463.6,519.0
ARID1B,145.2,181.0
HEG1,84.2,85.8
RIMKLB,8.8,10.4
MRTFB,90.6,93.4
KIDINS220,618.2,655.0
MTA3,6.2,10.6
AARS2,108.8,115.8
MAVS,961.8,1029.2
INTS2,925.0,1119.8
XPO5,520.2,527.8
COG6,339.6,433.6
CASKIN2,3.4,3.2
ARHGAP31,5.8,6.2
SERINC1,2497.0,3086.0
STARD9,32.6,29.8
HECW2,9.4,11.6
RPTOR,73.4,84.6
CASKIN1,205.8,236.2
HACE1,322.0,413.0
NUFIP2,2988.4,3714.6
TBC1D14,607.6,630.2
MIB1,1776.0,2247.0
KIAA1328,37.6,46.4
ALPK3,3.0,3.8
WDR35,549.0,660.8
ZNF398,350.6,343.8
KLHL42,427.0,588.0
TXNDC16,149.0,183.8
PDP2,659.8,751.4
ZNF624,15.6,15.6
TAOK1,1564.6,2005.2
NCEH1,282.0,391.6
MICAL3,38.6,33.2
NLGN2,23.0,24.2
SEMA6A,5.8,11.4
USP35,10.0,13.4
STAMBPL1,3.6,6.2
IFT80,257.8,343.4
ARRDC3,59.8,38.4
CEP126,2.2,2.8
KLHL8,1824.6,2309.8
ZNF319,17.0,18.6
SIPA1L2,13.6,16.0
TRMT5,273.8,361.8
DOCK6,2.6,4.2
KIF17,9.2,7.8
CCDC191,22.2,31.2
FAM135A,39.2,65.0
PREX1,176.6,206.0
TMEM181,744.6,870.8
ARHGAP21,27.4,35.8
CRAMP1,146.4,162.2
CFAP97,1933.0,2535.2
RIC1,271.6,345.8
WDFY1,2333.8,2923.8
MRTFA,170.0,128.4
ZNF687,34.4,40.0
HOMEZ,29.8,33.0
BAHCC1,369.8,416.0
WDR48,579.4,694.6
FNIP2,27.2,40.2
USP36,253.4,266.6
PITPNM2,14.4,17.2
SLAIN2,623.6,815.8
DIP2B,769.8,915.8
RANBP10,174.0,189.6
FAM234B,160.0,190.0
RELCH,288.8,375.0
TSHZ3,39.8,37.6
VPS18,53.0,40.8
STIM2,175.8,222.4
ZBTB2,386.4,478.0
LRFN1,2.0,5.0
ZFAT,234.2,245.6
SH3RF1,43.8,62.2
EP400,243.0,270.4
ARHGAP23,23.2,30.6
CCDC146,14.8,13.4
POGK,828.4,859.0
USP28,158.6,206.8
DHX37,63.0,63.8
KIAA1522,9.4,10.4
PHF12,51.0,73.6
CIP2A,140.0,189.8
STRA6LP,20.0,16.8
UVSSA,68.4,79.6
GRAMD1A,11.8,20.0
HCN3,12.4,13.8
CALCOCO1,224.0,221.8
ZBTB4,112.2,138.8
PHRF1,26.2,12.8
PLEKHA4,3.0,2.6
RDH14,159.0,156.2
FBRSL1,89.0,107.4
EPB41L5,12.8,21.0
BEND3,33.8,32.4
RNF213,95.0,108.4
ZFP14,76.8,82.0
GPAM,293.8,311.8
ALS2,145.6,151.2
CHD8,65.2,69.0
ZBTB26,33.4,33.2
VAT1L,1101.8,1207.6
ZSWIM6,52.2,77.4
TNRC6C,39.2,51.6
KIAA1586,72.6,77.6
ZNF317,754.8,621.2
USP37,593.4,682.4
DDX55,435.0,434.6
FANCM,11.8,15.8
SHTN1,243.6,305.4
CPNE5,11.6,18.6
FAM160B1,180.6,222.4
NCKAP5L,9.8,12.8
CWC22,141.8,171.8
GBA2,40.8,49.0
WDFY4,32.2,36.6
DENND1A,72.8,90.0
MEAK7,38.2,43.6
MIER1,896.4,1186.2
ZNF529,289.6,295.4
SFMBT2,1098.0,1489.4
SEMA4G,8.0,7.4
PRX,5.0,4.2
ANO8,13.8,20.4
GPR107,600.6,711.8
METTL14,521.2,543.4
EPG5,100.6,118.8
NCOA5,361.8,326.0
WDR19,33.8,38.2
SPTBN4,1.8,1.4
ZFYVE28,8.0,6.2
TRIB3,206.8,236.2
ANKRA2,11.8,22.2
RBAK,578.4,659.4
MARK4,53.0,57.4
SUGP1,20.2,20.8
GATAD1,358.4,379.4
RAB40C,85.0,86.0
POLD4,276.0,302.6
CCAR2,571.4,518.2
LSM2,644.2,742.4
CCNB1IP1,149.2,198.4
RAP2C,1202.0,1531.8
C6orf47,67.2,74.8
SLC4A5,665.8,865.0
ZNF410,535.2,618.2
SLC46A2,4.8,5.2
PTBP2,247.4,365.4
NFE4,26.6,28.6
CTDSP1,511.0,621.8
CXCL16,42.2,50.2
SQOR,187.0,210.2
MS4A7,1387.6,2090.0
TP53INP2,68.2,74.8
SRPRB,1893.6,2020.4
ENOPH1,1129.6,1430.4
RHOU,227.8,302.4
NLRC4,2.6,3.2
TRAPPC1,1018.2,1135.6
ZBED5,21.4,17.8
CREBZF,1691.6,2041.0
PCTP,398.6,428.4
ABHD17C,57.2,46.8
RPRD1B,647.2,663.2
ZNF71,5.0,3.2
ZNF77,28.2,24.2
INIP,504.6,588.4
JAM2,10.6,13.4
LY6G5B,30.6,29.8
PRUNE1,232.2,279.2
ZNF250,50.4,47.0
OSTC,2124.8,2586.2
SCAF1,14.6,16.4
KMT2C,182.4,260.2
CACTIN,100.0,111.2
DLGAP3,3.4,6.4
EPS15L1,542.2,559.2
SELENOK,300.0,322.4
SINHCAF,2588.4,3870.4
RBM25,2062.8,2653.0
WIZ,162.0,191.8
MID1IP1,207.0,201.6
ABRACL,1635.6,2032.4
