GENE,MV411-DMSO,MV411-Mebendazole
FBXW5,6.8,5.8
CCSER2,19.2,20.2
RETREG1,1.8,3.2
XRN1,26.4,25.6
ETAA1,2.4,1.8
ANKIB1,12.4,13.4
MIOS,2.2,4.6
ZFAND6,15.0,15.0
ARMCX6,5.8,4.6
MIEF1,80.6,61.2
TOLLIP,20.8,18.2
NLE1,14.6,11.4
RNF216,18.2,25.8
PIMREG,1.4,0.6
CHPF2,0.4,1.2
TRMT13,12.8,11.4
DGCR8,20.6,21.2
OTULINL,36.8,31.8
C11orf71,15.8,11.8
TMX3,54.8,50.8
PRMT7,0.0,0.8
HEATR5B,4.0,5.2
SMOX,0.6,1.2
TMCO1,51.8,44.8
RBM47,12.2,10.2
ZDHHC13,4.6,3.4
DHX29,4.2,1.2
ADAMTSL4,0.4,1.0
RHOF,5.4,6.8
EXOSC4,1.4,2.4
MTRF1L,24.2,23.2
PUS7,15.6,17.6
APBB1IP,2.2,3.2
CCDC93,77.0,64.8
WDR44,1.8,2.0
ANKRD16,4.4,4.2
ASNSD1,2.2,2.0
MIER2,5.0,4.8
USP53,1.2,2.0
MRPL50,31.4,26.8
CCHCR1,0.0,0.4
EXOC6,18.0,20.8
SHLD2,17.6,17.0
NDUFB11,4.2,4.6
FAM193B,8.8,12.8
DDIT4,26.4,43.2
RC3H2,4.6,1.6
TOMM7,9.8,6.6
MTMR12,17.2,19.4
SDK2,1.0,1.8
NECAB2,0.0,0.0
GNL3L,51.2,47.8
MIR4453HG,33.0,20.6
WDR5B,14.6,14.0
DDX49,4.8,5.2
ING3,26.4,20.0
SGTB,13.6,11.0
SPATA6,1.0,0.6
EGLN1,20.6,17.6
GNB1L,0.0,0.6
LZTFL1,34.6,27.0
MXRA8,0.0,0.0
NDFIP2,22.2,24.4
DDX56,8.2,9.8
INO80,72.4,59.8
CCNJ,19.4,11.0
FBXL19,2.8,1.6
VSIG10,0.4,0.6
ARL15,2.6,2.4
PAF1,35.6,38.2
PARP14,9.4,9.2
MAP10,3.2,2.8
MINDY2,11.6,16.0
TBC1D13,30.2,19.2
WDR74,1.0,4.0
TMEM106B,9.6,7.4
RSBN1,73.6,80.8
CRLS1,16.0,15.6
GTPBP2,13.2,16.6
CROT,1.0,2.4
ZNHIT6,36.8,37.0
P4HTM,0.0,0.2
MANSC1,0.0,0.0
RRN3,0.4,0.8
PDP1,45.2,42.4
GPN2,5.2,6.2
MARCHF5,16.8,14.4
OTUD4,83.4,81.4
TMED9,28.4,20.8
SLC35F2,26.6,26.8
RAB39A,3.6,4.6
MPHOSPH8,17.6,14.0
XAF1,27.4,49.0
LEPROT,35.4,25.8
LY6K,0.0,0.0
EPDR1,17.6,14.2
FNDC8,0.0,0.0
FAM20A,0.0,0.0
KLHDC4,0.4,0.8
PCSK4,0.0,0.0
GRAMD1C,0.0,0.0
ZRANB1,34.6,30.4
TRIM44,65.0,59.2
PPP1R12C,6.4,10.4
RNF111,17.2,11.8
NSMCE4A,1.0,0.2
ALKBH4,13.6,9.2
BORCS6,2.8,4.6
DNAJB12,29.4,27.2
TET2,36.8,37.8
KCTD9,48.2,45.8
TRPM4,3.4,2.8
MED18,21.2,15.6
MBTD1,39.2,41.4
KLHL24,19.6,16.8
HAUS6,66.4,66.6
TRIT1,33.2,23.8
CNNM2,2.0,0.4
AHI1,4.4,3.4
ZNF586,20.2,13.4
DYM,3.0,4.0
SAMD9,24.8,19.6
ZNF562,150.8,128.4
AFTPH,19.8,23.8
KLHL28,23.6,27.8
QPCTL,6.8,5.6
GATAD2A,27.8,22.6
AC090517.4,19.6,16.0
ZCCHC10,61.6,51.8
NDE1,14.4,16.8
ERCC6L,3.4,1.4
TRPM7,39.4,41.2
SWT1,1.4,2.0
GIN1,11.8,8.6
BCAS3,0.0,0.6
NUP62CL,0.0,0.0
VPS13C,20.0,21.6
GDAP2,18.8,13.4
BSPRY,0.0,0.0
WBP1L,39.2,26.8
LRRC49,0.2,0.6
APTX,39.2,32.4
BIVM,1.8,1.0
MFSD6,0.2,0.8
ESRP1,0.0,0.0
SIDT1,2.0,3.4
ARHGEF38,0.8,1.0
DEF8,1.2,3.2
FBXL12,30.6,23.8
ANKRD49,47.2,35.8
WDR55,16.2,12.8
TENT5C,11.6,9.8
GON4L,6.2,8.6
PGPEP1,11.4,16.4
ELP6,5.8,7.4
SNRK,62.8,60.0
CC2D1A,1.0,1.0
TOR4A,8.2,11.8
GPATCH4,65.8,68.4
TMEM214,20.0,11.8
TMEM104,3.2,5.0
EPS8L1,0.4,0.4
QRICH1,36.0,23.0
PIGG,4.2,3.4
CNTLN,9.8,10.8
DCAF16,41.0,36.2
ZCCHC2,20.6,18.4
DPP8,115.6,92.8
ST7L,3.2,4.2
BCOR,12.8,8.0
TEX10,2.8,1.2
ANKHD1,12.0,6.0
CWC25,114.4,104.2
RETSAT,8.6,6.6
UHRF1BP1,48.2,41.0
NSUN2,110.0,86.2
ALKBH5,28.4,26.0
INO80D,91.0,81.6
NCAPG2,21.2,13.6
MTMR10,21.0,18.2
RNF43,0.0,0.0
SLC66A1,11.2,12.6
ELOVL2,0.0,0.0
PXK,41.2,49.0
LAX1,0.0,0.4
CDKAL1,6.0,5.6
TTC19,36.0,26.4
MKS1,1.0,0.8
NSD3,31.0,23.2
TASOR2,9.4,6.2
SPDL1,11.0,7.6
SEMA4C,2.8,3.2
RPP25,18.6,17.2
FOCAD,1.8,2.0
YTHDF1,25.8,21.2
TMEM260,20.2,20.8
CMTM6,65.0,50.4
DNAAF5,5.0,6.2
DUS2,1.4,0.8
CHTF8,97.8,77.0
RASIP1,0.0,0.0
LIME1,0.2,3.2
ZSCAN32,34.2,26.0
UBE2R2,25.4,20.6
CHCHD3,50.2,44.2
BPNT2,74.8,58.6
TMEM161A,1.4,0.4
HAUS4,2.8,2.8
TRMT10C,27.2,15.6
EXD3,1.4,1.2
KANSL2,48.2,37.4
DUSP23,4.6,2.6
ADPRS,16.8,11.6
SOHLH2,2.6,2.8
SARS2,4.8,3.8
COMMD4,2.8,4.6
OCIAD1,14.8,9.6
RNF125,21.0,19.4
ABITRAM,37.0,30.2
SLC41A3,2.2,0.8
LPCAT2,12.8,11.0
MRPL16,9.8,9.6
SDHAF2,20.8,16.8
COMMD8,7.8,7.4
TRNAU1AP,1.8,2.8
ODR4,42.2,33.2
FAM120C,13.2,16.2
C1orf109,34.4,28.6
PARP16,1.4,1.0
TXNL4B,26.8,19.6
TMEM160,0.0,0.0
GEMIN8,1.6,1.8
SSH3,3.2,2.8
TIPIN,4.6,3.0
UCKL1,5.2,5.0
C1orf56,0.2,0.0
PIGX,4.2,8.4
TMEM70,83.6,62.8
HPF1,1.4,0.4
TTC12,0.0,0.2
BANP,0.6,0.4
INTS11,0.6,1.4
THG1L,11.8,8.4
C20orf27,7.8,3.6
SLC25A38,20.6,13.2
SLC35F6,6.4,5.6
C2orf42,6.0,5.2
NMRK1,1.6,1.4
CLN6,11.6,7.2
PINX1,22.4,25.2
HCFC1R1,1.6,2.0
ULK4,5.6,1.6
CZIB,14.6,10.4
ZNF770,50.4,43.0
C1orf159,1.6,1.4
ZSCAN2,6.8,5.8
GID8,46.2,38.0
OXSM,0.8,0.6
TESC,2.0,2.8
AURKAIP1,2.8,3.8
TMCO3,2.4,3.0
PAK1IP1,10.6,11.6
LAMTOR1,20.4,25.8
RMND1,11.2,6.4
TRMT61B,1.0,1.4
FAM118A,19.6,16.0
HERC6,0.2,0.4
FAM174C,9.6,10.4
PARPBP,12.8,9.8
PIH1D1,0.6,1.0
PPP2R3C,23.8,21.6
MCUB,0.0,0.0
STX17,13.2,11.8
PRPF39,12.4,12.6
MARCHF1,0.0,0.0
C14orf119,64.8,53.0
TTC38,8.0,5.0
PHIP,150.8,130.6
TMEM255A,0.6,0.2
HEATR3,4.4,2.6
C17orf80,39.0,32.4
FBXO34,56.0,57.6
USP47,44.4,40.0
SLC35A5,17.8,16.8
FKBP14,17.6,16.8
NOL8,203.0,164.8
PTCD3,63.8,55.8
CDCA4,31.2,27.8
TRMT12,35.8,32.8
PLEKHB2,102.4,84.6
VPS37C,11.0,9.4
REX1BD,1.0,1.4
NRDE2,2.0,2.4
MRPL20,25.4,17.4
ATG16L1,73.6,59.0
ZWILCH,17.2,16.8
GABPB1-IT1,36.6,39.2
WIPI1,0.0,0.2
ZCWPW1,0.0,0.0
PDPR,78.8,67.2
TMEM248,44.8,34.8
DET1,9.8,7.4
C9orf40,38.8,27.2
RNF31,1.6,1.2
55073,7.4,11.0
OXR1,47.6,41.4
UACA,0.8,0.4
TMEM45A,0.0,0.0
TAPBPL,0.8,1.2
IFT57,1.4,1.6
ARGLU1,52.8,45.8
KIF26B,0.0,0.0
SOBP,0.2,0.6
CCDC186,41.6,33.2
MED9,34.6,27.6
TMEM51,0.4,0.4
NTAQ1,15.0,9.8
GPATCH1,2.6,3.4
SAMD4B,15.0,17.8
EBLN2,7.6,4.4
WDR70,1.6,0.8
DMAC2,46.6,34.0
ATG2B,15.2,15.2
GPATCH2,23.0,19.6
BSDC1,24.8,38.0
AGGF1,16.2,13.0
MAGOHB,18.0,17.0
PLEKHJ1,21.8,20.6
DYNC2I1,0.4,0.6
XKR8,3.2,2.2
ARHGAP17,19.6,10.8
TMEM39B,0.6,1.4
PRPF38B,63.2,45.4
FANCL,10.4,10.4
AKIRIN2,15.8,19.4
CEP192,1.8,2.4
HEATR1,22.0,21.2
TRIM68,6.4,5.6
ANO10,0.0,0.2
RBM28,6.0,4.4
LARP1B,28.4,18.4
SRBD1,1.8,3.2
WRAP53,0.0,0.2
ANKZF1,2.0,2.4
ELP3,36.6,24.2
HAUS2,56.8,56.8
CDCA8,29.0,23.6
LRRC8D,14.8,15.0
THAP1,51.2,46.0
ZDHHC4,1.0,1.6
RBM23,30.4,34.8
UBR7,58.6,44.6
MTPAP,35.8,22.2
C19orf73,2.0,4.4
TMEM38B,6.8,8.8
DALRD3,2.4,1.4
SDAD1,19.8,18.4
MSTO1,7.6,4.8
ARMC1,55.8,57.2
DARS2,8.6,6.4
RFWD3,120.4,102.4
ARHGEF10L,0.0,0.8
TMEM33,56.6,43.4
PNPO,7.2,9.0
SHQ1,19.0,15.4
CEP55,14.0,10.2
CENPQ,13.0,9.0
MSL2,79.8,63.6
MRPS18A,5.6,9.0
PRMT6,31.4,24.4
TBCCD1,2.6,2.8
DNAAF2,1.6,2.6
MRPS10,36.6,28.6
INTS10,13.2,9.4
KLHL11,37.2,31.4
SEC61A2,7.6,6.8
RMDN3,11.0,9.0
MRM3,10.6,12.8
FAIM,0.2,0.2
SMG8,2.0,4.0
RNF220,24.6,21.8
RIF1,34.2,33.2
DZANK1,2.2,1.6
SLC25A36,85.6,71.6
VPS13D,9.0,6.0
RIC8B,14.2,16.6
NADSYN1,0.0,0.8
DNAJC17,0.0,0.4
PBRM1,34.6,33.6
EVA1B,0.0,0.2
RESF1,51.4,56.8
RPRD1A,55.8,61.2
APPL2,3.8,5.4
55199,5.4,7.8
MAP1S,0.2,0.4
LGI2,0.0,0.0
GOLPH3L,29.2,23.8
ZNF532,0.6,0.4
SBNO1,93.4,80.2
ARL8B,117.2,116.4
DCUN1D2,22.0,18.0
SETD5,56.6,53.8
ATAD3A,3.0,3.0
BBS7,1.2,2.2
RCBTB1,13.8,12.2
FANCI,8.2,10.6
NKAPD1,65.6,66.2
TMLHE,0.4,0.0
EXD2,5.4,6.6
MACO1,14.0,14.0
LRRC20,0.6,0.6
TRIM62,3.4,2.4
RAVER2,0.0,0.0
NAT10,22.2,11.0
LRRC1,1.2,1.2
PANK4,1.4,2.4
USP40,1.2,2.2
CCDC87,0.0,0.0
MOB1A,159.0,128.2
SMU1,14.4,20.8
UBA6,26.2,21.6
SLC38A7,5.2,7.2
OGFOD1,30.6,23.6
STEAP3,3.4,2.8
UQCC1,15.6,20.2
CCDC25,63.4,49.4
NEIL3,7.4,4.6
PACC1,26.8,12.0
YY1AP1,61.2,49.0
ELP2,1.2,1.4
PCMTD2,13.4,13.4
ASXL2,40.6,46.0
TYW1,21.2,16.6
TMEM39A,82.2,76.2
WDR41,19.4,20.2
ADI1,40.6,34.8
MRGBP,22.6,16.2
CFAP94,0.0,0.0
TMEM143,1.2,2.8
MAP11,5.0,6.2
TMEM19,2.4,4.8
ECHDC2,0.2,0.6
PSPC1,38.2,29.6
NUDT15,68.0,58.4
IMP3,102.2,82.0
PHF10,3.2,2.0
VPS53,14.4,16.0
PGM2,12.4,8.4
FGGY,0.0,0.2
QRSL1,12.8,22.2
ZNF654,33.8,25.8
CWF19L1,11.0,9.6
TMEM140,0.0,0.0
UBE2W,246.4,216.8
RBM41,34.0,35.4
C4orf19,0.0,0.0
RHOT1,12.4,6.6
BRF2,25.4,22.0
PPP6R3,52.6,50.8
UEVLD,5.8,4.4
FBXW7,51.4,43.8
KLHL26,7.2,4.6
TBC1D19,0.8,0.2
CCDC91,3.2,2.6
RNF121,6.2,4.8
BRIX1,46.2,42.8
PI4K2B,26.6,23.4
DDX19A,25.6,21.2
ZNF444,3.4,4.0
RFK,15.4,12.8
TMEM144,1.6,1.4
SLC29A3,5.0,3.8
RSAD1,17.0,9.4
AP5S1,8.6,7.6
TMA16,11.6,13.0
MIS18BP1,13.2,10.6
C5orf22,42.4,33.0
ABCF3,4.2,3.8
UFSP2,6.2,3.4
AGPAT5,106.0,80.8
LIN7C,72.2,53.8
RNLS,0.0,0.2
MNS1,0.2,0.4
BLOC1S4,18.2,10.0
ACER3,45.6,38.0
DRAM1,4.0,2.0
SYNJ2BP,3.6,3.2
SLC39A9,84.8,78.2
NIPSNAP3B,12.6,8.6
FBXL8,0.4,0.0
SHFL,3.4,1.8
WDR33,44.6,38.8
GIMAP5,3.4,2.4
LSG1,36.2,31.6
STRBP,5.8,5.2
SLC35C1,7.4,6.8
PLCXD1,14.6,11.0
ZGRF1,1.8,2.4
TCP11L1,3.0,3.0
ABHD10,29.2,26.2
COPRS,9.4,6.6
LAPTM4B,0.0,0.0
HJURP,10.2,8.6
SLC22A15,33.6,36.6
TBC1D2,1.4,1.4
STYK1,1.6,1.0
PI4K2A,8.0,7.2
TMEM63B,0.8,0.8
IMPACT,32.2,16.4
LGR4,12.4,17.6
PIDD1,0.6,0.2
55370,2.0,3.2
TMCO6,2.8,1.6
LRRC59,129.2,98.2
MCM10,39.6,39.6
NCBP3,45.2,40.8
ZNF331,0.2,0.6
GPALPP1,13.2,9.8
YOD1,45.2,37.8
AP1AR,9.8,9.0
STRADB,3.6,2.6
DHRS4-AS1,15.4,11.8
CSGALNACT2,60.6,71.2
DNAJA4,14.6,13.8
NDUFAF7,7.4,4.8
PARL,14.8,9.8
ETNK1,41.8,37.8
HES6,19.6,14.6
NOP10,58.6,52.0
MACROH2A2,0.0,0.0
SLC35E3,1.4,0.8
BATF3,0.0,1.0
SMPD3,0.0,0.0
ELAC1,4.6,5.0
TRIM36,5.4,7.8
DHTKD1,12.6,12.0
FEM1A,85.2,66.2
PIP4P2,4.0,3.2
MAML3,3.0,2.4
CDCA7L,26.2,15.4
IL17RB,0.0,0.0
RBM38,17.0,11.2
ENOSF1,29.4,33.6
PLXNA3,1.0,0.2
HAUS7,4.8,3.4
ZNF821,1.0,1.4
GALNT10,3.8,4.6
CNOT11,17.6,25.8
FOXRED1,1.4,1.8
CDV3,256.6,218.2
NAGK,0.6,0.0
SUPT20H,5.4,6.0
KIF27,0.4,0.8
UBE2Q1,35.8,25.2
MED29,38.2,40.8
BMP2K,2.8,3.6
VEZT,7.4,9.6
GOLGA2P5,1.6,1.2
OTUD5,7.8,9.4
ZCCHC8,21.0,13.2
RNPC3,3.8,4.4
DDX60,0.0,0.2
CDKN2AIP,143.8,127.0
TENT5A,28.6,15.6
KIF21A,0.0,0.0
ANKRD10,86.4,90.2
ZNF280C,19.4,17.2
VPS50,5.8,3.6
OTUB1,4.2,3.0
FERMT1,0.0,0.0
MTMR8,0.0,0.4
KIF16B,2.0,1.2
PRR5,0.6,1.0
TASP1,4.4,3.6
DOCK10,13.8,15.0
TRMT1,0.6,1.4
TTC27,1.4,1.2
THUMPD1,159.8,110.2
POMGNT1,1.6,1.4
ZDHHC7,25.2,21.2
AMBRA1,11.4,7.6
SMPD4,24.0,26.0
ZNF407,2.4,4.0
PNRC2,310.4,287.4
SLC39A4,7.0,7.2
LRRC40,7.2,3.4
G2E3,23.6,16.8
TBC1D22B,9.2,6.8
KRBOX4,5.4,2.4
DEPDC1,27.2,28.6
CHD7,8.8,8.2
FLVCR2,10.4,7.6
BTBD2,4.4,8.6
OSGEP,4.4,4.6
LYAR,4.6,4.4
RAB20,3.6,9.0
PIGV,2.8,2.0
NHP2,6.8,8.6
SLC48A1,21.0,18.2
TMEM127,37.2,30.8
NLRP2,0.0,0.2
INTS8,3.6,3.8
ZNF692,2.6,2.0
RNF126,18.0,14.6
ZNF416,2.2,3.2
PRPF40A,116.8,103.0
DDX27,4.4,5.2
HIF1AN,30.6,29.0
ZNF446,0.4,0.8
CDC37L1,17.2,16.6
URGCP,7.8,5.2
NPLOC4,19.8,23.0
DENND4C,9.0,14.6
GPATCH2L,130.8,144.4
MFN1,10.6,9.4
PEX26,14.8,8.8
PPP4R3A,67.8,48.2
SLC30A6,22.4,20.8
IWS1,10.6,6.0
RUFY2,17.2,13.8
SCYL2,21.0,26.6
KANSL3,32.4,40.0
RABL6,3.8,2.6
MREG,2.4,2.6
TRMU,3.0,2.8
YEATS2,32.0,20.8
PACS1,0.2,0.2
FRMD4A,0.2,0.0
LUC7L,5.4,7.8
NSUN5,8.2,6.4
RBM22,58.0,58.0
VAC14,0.6,1.2
RADIL,0.2,0.6
IARS2,9.4,8.0
MAP7D1,7.0,8.0
ARHGEF40,1.8,3.0
YJU2,7.0,6.2
POLR3B,8.4,8.6
CCDC88A,51.2,40.6
IPO9,46.4,50.4
NDC1,81.4,58.0
NECAP2,18.0,17.6
KBTBD4,10.4,6.4
FAR2,1.6,1.8
ZNF334,16.0,15.0
DOK4,1.2,0.8
LMBR1L,2.8,1.6
WDR11,4.4,2.8
POLR3E,19.4,16.2
SLF2,35.0,28.6
TSR1,95.0,62.6
IQCC,7.6,5.6
CEP72,2.2,1.2
ASF1B,21.8,17.2
INTS13,3.4,1.8
BTBD7,79.4,64.8
N4BP2,16.4,12.6
ATF7IP,56.2,58.0
FAM222B,11.8,12.2
C1orf112,1.2,2.0
HHAT,0.0,0.6
ZFP64,2.6,2.6
DNAJC11,18.8,14.6
VPS35,22.0,21.4
ARFGAP1,6.6,6.4
NAXD,41.0,32.8
ENAH,8.0,5.0
EDEM2,14.2,13.6
CHFR,5.8,2.4
COA1,25.6,21.4
AP5M1,14.6,14.2
NUP133,5.0,8.4
CNDP2,13.8,12.8
CCAR1,14.8,10.2
AGK,2.0,0.6
TMEM184C,19.2,16.0
SEPTIN11,33.6,23.0
TMEM30A,49.2,42.2
CDK5RAP2,27.2,25.6
INTS9,28.4,16.0
RCOR3,20.2,18.2
WDR12,5.4,5.2
DHX32,7.0,5.6
TTC17,27.8,27.6
EXOC1,9.6,7.4
IFT122,0.4,0.4
INAVA,0.8,1.0
H2AJ,5.4,7.8
NGLY1,23.6,12.2
EXOC2,10.8,12.0
PRR11,49.4,38.2
TBC1D23,16.6,22.4
TDP1,20.6,22.2
SAYSD1,2.6,3.6
MBD5,0.2,0.2
ZNF839,0.4,1.4
CFAP44,5.8,5.6
ERMARD,0.0,0.0
RIOK2,22.4,28.2
CMTR2,30.8,23.8
FGD6,3.4,1.8
TXLNG,61.6,51.8
LMBRD1,2.0,2.0
DEPDC1B,7.6,5.4
CSGALNACT1,2.8,3.4
LRIF1,24.6,25.2
MINDY1,0.6,0.4
DDX28,19.6,9.6
PCID2,14.2,8.2
MBNL3,26.8,32.6
METTL2B,12.4,11.6
CACNA2D3,0.8,0.8
DCP1A,53.2,52.0
ADAP2,0.0,0.2
TRERF1,5.6,10.0
FOXJ2,15.2,12.6
SPATA7,0.2,0.2
UTP6,13.0,9.2
BDP1,37.6,45.4
KDM3A,20.4,19.2
RNF130,0.8,0.4
VPS11,6.4,4.4
PAG1,110.0,111.4
PECR,1.0,0.6
DCAF6,3.2,3.4
SELENOS,19.2,12.4
GLT8D1,10.2,6.4
EMC3,4.8,3.8
CAND1,25.8,25.4
UBAP2,20.6,16.6
CENPJ,80.2,70.6
EAPP,33.2,29.8
CENPN,36.8,35.4
EAF2,1.8,0.6
WWC3,6.0,3.8
ARHGAP15,4.4,3.4
PPP2R2D,18.2,19.8
BRK1,34.6,25.8
ITFG2,9.0,4.0
CISD1,12.4,12.6
PLGRKT,0.4,0.4
USE1,1.6,0.8
PSENEN,4.4,5.8
TEX2,25.4,20.6
IDI2-AS1,1.0,1.4
ZC3H15,61.4,52.0
ACOT13,8.2,10.6
KIZ,0.0,0.4
TMEM165,10.4,7.8
BEX1,10.6,10.0
ACTR10,2.0,2.6
DBNDD2,5.6,5.2
ECHDC1,65.2,61.6
TMEM126B,4.0,3.4
HDAC8,4.2,4.4
ASH1L,43.6,52.4
CBWD1,3.6,1.2
PBK,10.8,12.8
GSDMB,0.2,0.0
WSB2,8.4,6.8
LMO3,0.0,0.0
GPRC5C,0.2,0.8
MYNN,17.6,20.2
ZNF395,16.2,20.6
UNC45A,2.6,1.6
ZNF302,21.2,18.6
THSD1,0.6,0.4
ACSS2,3.0,5.6
KMT2E,3.6,5.4
RNF114,48.6,38.2
CMAS,4.6,4.6
BIN3,11.6,12.6
APOBR,1.0,1.8
ERBIN,50.4,42.6
LANCL2,14.0,11.0
NXT2,10.4,10.4
CTTNBP2NL,7.0,7.0
RCC2,71.6,66.6
NKRF,11.2,10.0
INKA2,5.2,8.8
DMAP1,0.2,0.6
MYO5C,0.2,0.0
APOM,0.2,0.0
ZMAT5,1.0,1.2
LIN37,0.2,0.8
KLHL9,48.2,47.4
SEPTIN3,0.2,1.0
NDUFA12,21.4,17.6
NSFL1C,39.0,34.8
RAB5IF,80.0,65.8
SLC25A40,13.8,15.0
BCAP29,15.6,13.8
SLC50A1,2.2,3.2
KLHL7,2.4,4.2
NXF3,0.2,1.2
MYDGF,8.6,8.8
SMG9,9.4,7.0
BARX1,5.0,5.2
PDGFC,2.0,1.6
ALG1,7.2,7.6
UBFD1,16.2,15.8
KLHL4,0.0,0.0
TMEM234,1.6,3.2
PCDHGC5,12.8,7.0
PCDHGC4,12.8,7.0
PCDHGB7,12.8,7.0
PCDHGB6,12.8,7.0
PCDHGB5,12.8,7.0
PCDHGB3,12.8,7.0
PCDHGB2,12.8,7.0
PCDHGB1,12.8,7.0
PCDHGA11,12.8,7.0
PCDHGA10,12.8,7.0
PCDHGA9,12.8,7.0
PCDHGA7,12.8,7.0
PCDHGA6,12.8,7.0
PCDHGA5,12.8,7.0
PCDHGA4,12.8,7.0
PCDHGA3,12.8,7.0
PCDHGA2,12.8,7.0
PCDHGA1,12.8,7.0
PCDHB9,0.4,0.2
TEX15,1.4,0.4
TEX12,0.2,0.2
NSMCE3,12.2,14.6
ANKH,4.4,3.8
MOSPD1,6.4,5.2
MTFR1L,20.6,14.6
FAM214A,5.8,10.6
ZNF253,22.4,17.8
MRAP,0.0,0.0
YLPM1,4.8,5.0
CRTAM,0.2,0.4
RNF20,10.2,8.4
TMX4,30.8,24.2
MEPCE,21.4,21.6
CTNNBL1,1.2,1.8
C8orf44,7.4,4.6
GPCPD1,71.2,62.4
LRRC8A,7.6,9.0
KYAT3,5.0,3.8
WDR45B,41.8,34.0
SLC7A10,0.0,0.0
METTL3,6.4,5.6
PPAN,8.8,7.2
LTB4R2,0.4,2.4
CTPS2,2.6,3.0
EIF4ENIF1,5.4,4.2
KCNQ5,13.0,13.4
DNAJC12,0.4,1.0
CHST7,1.0,0.0
ERO1B,4.0,2.0
SLC2A9,0.0,0.2
DIABLO,22.4,16.2
INPP5E,3.4,4.4
BCCIP,46.8,38.8
EIF5A2,5.4,4.6
CLDND1,92.6,108.2
TWNK,63.0,40.2
NPDC1,0.0,0.2
POLE4,2.4,2.4
TRIM39,9.6,7.8
KCNK13,0.0,0.2
PANX2,0.0,0.0
SUCNR1,0.0,0.6
AKIP1,5.6,2.4
TMEM9B,22.4,16.2
NRIP3,18.6,19.6
SAR1A,106.2,100.0
CFAP298,22.2,13.4
SLC2A4RG,11.8,13.8
ZC3HAV1,108.4,98.6
SLAMF8,2.2,4.6
GPR137,0.4,1.0
SPHK2,1.2,3.6
GRIPAP1,0.6,2.0
EMC7,18.0,12.0
RAD18,40.4,38.4
CELF4,0.0,0.0
CDC42SE1,111.6,138.6
UGGT1,52.6,41.0
KCMF1,26.8,25.4
TM9SF3,105.8,88.8
MDM1,18.2,10.2
UBQLN4,18.0,15.4
AGPAT3,24.2,20.2
AGPAT4,16.6,20.2
WRNIP1,7.4,6.6
BDH2,2.0,2.6
ANKS1B,1.2,1.0
TMEM167B,75.4,61.0
NDUFA4L2,0.0,0.4
PNO1,28.2,26.4
SH3GLB2,0.4,0.0
C15orf39,7.6,9.4
THAP10,1.2,2.6
SPIRE1,1.4,1.2
STARD7,170.8,145.2
MAP3K7CL,0.4,0.2
IFT46,1.0,0.8
C1GALT1,25.0,26.8
EXOSC5,4.6,1.8
SMARCAD1,33.6,35.8
DHX33,37.0,33.2
SEMA3G,2.4,3.4
MCCC1,12.0,15.0
LXN,1.0,0.4
NCLN,10.6,13.2
GPR108,1.6,3.4
SPPL2B,3.0,2.0
FEM1C,31.8,37.0
DUS3L,2.2,1.4
SMCO4,0.6,0.4
PMEPA1,0.2,2.4
ARNTL2,5.4,4.4
DUSP22,9.4,5.6
HMCES,3.8,2.2
CMC2,21.2,13.8
ENY2,54.6,58.8
OLFML3,0.2,0.2
MRPS22,1.2,2.6
EMSY,19.4,16.8
MFF,11.4,8.6
SDR39U1,3.2,2.2
SMYD2,1.8,2.0
C5orf15,15.0,19.4
NT5M,1.0,0.4
NIT2,4.0,2.8
OTUD7B,10.6,6.0
WDR93,0.2,0.4
PARP6,7.4,7.0
ATXN7L3,29.8,26.0
CEACAM19,0.4,0.4
FAM20C,0.6,1.2
STOX2,17.4,25.6
PRDM8,4.6,2.2
PRDM10,11.0,13.2
PRDM11,1.0,0.8
POGLUT1,25.4,22.2
PSMG2,6.6,7.2
ADPRM,1.6,1.6
DTWD1,11.6,10.8
BBX,109.4,132.0
CDC42SE2,124.4,114.0
KIF15,6.6,6.6
TOMM22,131.0,102.6
CHPT1,0.0,0.0
TULP4,10.8,8.6
SLC12A9,1.4,0.8
COQ8A,14.6,10.0
CTNNBIP1,2.0,2.8
GSN-AS1,0.2,0.4
SDHAF3,4.8,5.0
YAE1,2.4,3.8
CCDC47,46.4,45.4
COQ9,18.4,12.4
CCNL1,59.6,54.2
CIAPIN1,19.4,19.4
VPS35L,0.2,0.0
PDXP,41.8,37.0
RSRP1,295.8,293.2
ANKMY2,11.4,5.0
RARS2,15.2,14.2
TWSG1,16.6,15.6
PLSCR3,0.4,0.6
UTP3,13.4,9.4
CHRNA10,2.8,0.8
PCBP4,0.0,0.4
57061,0.2,0.0
DDX24,29.4,30.0
KNL1,7.4,12.2
AGTRAP,1.4,1.4
ENTPD7,10.6,12.4
PCNP,26.8,31.0
PITHD1,29.4,20.4
RPGRIP1,0.0,0.0
PARP11,11.6,14.8
AVEN,4.2,4.2
C12orf4,28.6,23.4
TIGAR,23.8,26.0
PNPLA2,0.8,1.2
CYSLTR2,2.2,3.2
NAT14,6.8,7.2
PDSS2,7.2,4.0
REXO4,32.4,30.2
INTS12,1.4,3.4
CAMK1D,7.0,10.6
GOPC,76.0,51.4
LPAR5,1.6,2.0
NUP107,1.6,1.4
LYRM4,12.8,8.8
MRPL47,4.8,3.6
ATP13A1,2.8,2.6
CHMP1B,47.4,58.0
