Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr7	123615307	123615400	102724555	93	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr7	123621393	123621530	102724555	137	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr7	123622973	123623160	102724555	187	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr7	123624895	123624957	102724555	62	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr3	196930923	196934713	205564	3790	+	0.00596421471173	4.20751386779	1174	1006	6	47	3	0	-1.0	-1.0
chrX	135777446	135777635	101060211	189	-	0	0	58	0	0	0	0	0	-1.0	-1.0
chrX	135794708	135794897	101060211	189	-	0	0	58	0	0	0	0	0	-1.0	-1.0
chrX	135829250	135829439	101060211	189	-	0	0	58	0	0	0	0	0	-1.0	-1.0
chr12	116849448	116849484	84900	36	+	0	0	1	0	0	0	0	0	-1.0	-1.0
chr12	116852337	116853631	84900	1294	+	0.0	5.46081587096	338	1077	0	61	0	0	-1.0	-1.0
chr16	28963863	28966446	84901	2583	+	0.00591436006624	72.6019946122	751	12681	75	811	27	2	-1.0	-1.0
chr19	32878997	32879161	84902	164	-	0.0	1.07425885986	33	123	0	12	0	0	-1.0	-1.0
chr3	14112076	14112886	131474	810	-	0.00864691753403	66.425006168	260	12490	108	742	46	0	-1.0	-1.0
chr20	33791517	33792269	84905	752	+	0.0	4.74464329772	182	773	0	53	0	0	-1.0	-1.0
chr2	70295975	70297288	84908	1313	-	0.00761904761905	19.8737889074	385	4725	36	222	14	1	-1.0	-1.0
chr9	94931754	94933673	84909	1919	+	0.059880239521	0.805694144895	607	167	10	9	5	0	-1.0	-1.0
chr9	95082715	95082719	84909	4	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr9	95086681	95087218	84909	537	+	0.0659340659341	0.626651001585	148	182	12	7	6	0	-1.0	-1.0
chr17	65635539	65635974	201134	435	-	0	0	173	0	0	0	0	0	-1.0	-1.0
chr17	65637123	65637188	201134	65	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr17	65640963	65641065	201134	102	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr17	65689128	65689218	201134	90	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr17	65804392	65804435	201134	43	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr17	65826137	65826543	201134	406	-	0	0	92	0	0	0	0	0	-1.0	-1.0
chr18	9134279	9134345	4729	66	+	0.00511182108626	58.9947157207	22	10955	56	659	22	121	-1.0	-1.0
chr11	68036593	68036647	4728	54	+	0.0	37.1514522368	4	887	0	415	0	0	-1.0	-1.0
chrX	134769565	134772138	159090	2573	-	0.0123715663661	20.769004624	970	4769	59	232	13	0	-1.0	-1.0
chrX	134809373	134811181	159091	1808	+	0.2	0.089521571655	569	10	2	1	1	0	-1.0	-1.0
chrX	134821377	134822985	159091	1608	+	0.0	0.089521571655	513	13	0	1	0	0	-1.0	-1.0
chrX	134854111	134854611	159091	500	+	0	0	170	0	0	0	0	0	-1.0	-1.0
chr5	1815916	1816051	4726	135	+	0.000978942741839	345.016137159	30	50054	49	3854	17	1	-1.0	-1.0
chr1	161213941	161214394	4720	453	+	0.00402546257892	454.769584008	137	114521	461	5080	153	3	-1.0	-1.0
chr11	67612458	67612541	4723	83	+	0.0	58.5471078624	17	3589	0	654	0	1	-1.0	-1.0
chr11	47584481	47584563	4722	82	+	0.00383593980525	68.8420886027	24	10167	39	769	11	0	-1.0	-1.0
chr5	141189712	141191538	56127	1826	+	0	0	626	0	0	0	0	0	-1.0	-1.0
chr9	36864253	36864308	100616278	55	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr14	105858164	105858242	100616276	78	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr14_KI270846v1_alt	325933	326011	100616276	78	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr14_KI270846v1_alt	326160	326182	100616276	22	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr17	27293909	27293996	100616277	87	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr4	40502039	40502119	100616274	80	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr15	23562061	23562131	100616275	70	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr5	14825928	14826012	100616271	84	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr14	73595654	73595766	122970	112	+	0.0	0.984737288205	40	167	0	11	0	0	-1.0	-1.0
chr5	178932699	178933211	80108	512	+	0.0	0.447607858275	161	45	0	5	0	0	-1.0	-1.0
chr2	110211528	110211622	205251	94	-	0.0304568527919	1.70090986145	33	394	12	19	3	0	-1.0	-1.0
chr2	110212214	110212875	205251	661	-	0.0	0.447607858275	130	43	0	5	0	0	-1.0	-1.0
chr2	110214785	110214957	205251	172	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr2	110215676	110215807	205251	131	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr2	110216663	110216763	205251	100	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr2	110217658	110217788	205251	130	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr2	110219650	110219777	205251	127	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr2	110222736	110222940	205251	204	-	0	0	58	0	0	0	0	0	-1.0	-1.0
chr20	58160822	58161127	128602	305	+	0	0	79	0	0	0	0	0	-1.0	-1.0
chr3	142157526	142165770	256356	8244	-	0.0	12.3539768884	2605	1469	0	138	0	48	-1.0	-1.0
chr3	142170324	142170458	256356	134	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chr3	142171418	142171478	256356	60	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr3	142172352	142172456	256356	104	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr3	142177481	142177576	256356	95	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr3	142181460	142181565	256356	105	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr3	142182922	142183049	256356	127	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr3	142184710	142185793	256356	1083	-	0	0	356	0	0	0	0	0	-1.0	-1.0
chr3	142185928	142185989	256356	61	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr3	142186193	142186267	256356	74	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr3	142186451	142186513	256356	62	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr3	142187703	142187779	256356	76	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr3	142198801	142198933	256356	132	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr3	142204694	142204788	256356	94	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr3	142213525	142213601	256356	76	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr3	142215598	142215692	256356	94	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr3	142225308	142225607	256356	299	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chr1	111184310	111185102	10390	792	+	0.0	1.43234514648	294	332	0	16	0	0	-1.0	-1.0
chr15	68725974	68727805	10391	1831	+	0	0	446	0	0	0	0	0	-1.0	-1.0
chr7	30424526	30425637	10392	1111	-	0.0133168163518	16.6510123278	299	3229	43	186	16	0	-1.0	-1.0
chr4	144994574	144995603	10393	1029	-	0.0	0.35808628662	365	112	0	4	0	0	-1.0	-1.0
chr4	144999256	144999276	10393	20	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr4	145081659	145081750	10393	91	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr4	145098119	145098219	10393	100	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr11	57376768	57376849	10394	81	-	0.0	0.53712942993	12	24	0	6	0	0	-1.0	-1.0
chr8	13083362	13085810	10395	2448	-	0.0	0.268564714965	822	81	0	3	0	0	-1.0	-1.0
chr8	13304606	13305224	10395	618	-	0	0	224	0	0	0	0	0	-1.0	-1.0
chr4	42408374	42412915	10396	4541	-	0.0	2.05899614807	1594	650	0	23	0	0	-1.0	-1.0
chr8	133237170	133238877	10397	1707	-	0.00380980471678	374.916342091	452	81369	310	4188	122	0	-1.0	-1.0
chr20	36549249	36549823	10398	574	+	0.0	1.34282357483	84	128	0	15	0	0	-1.0	-1.0
chr5	181236927	181236976	10399	49	-	0.00111092824226	276.174048556	14	24304	27	3085	20	1	-1.0	-1.0
chr19	57254703	57262738	390980	8035	+	0.0141065830721	2.41708243469	3110	638	9	27	3	0	-1.0	-1.0
chr6	99531720	99533183	100130890	1463	+	0.0	1.25330200317	391	141	0	14	0	0	-1.0	-1.0
chr7	15200317	15201284	392636	967	-	0.0	0.71617257324	300	33	0	8	0	8	-1.0	-1.0
chr17	12917267	12917342	100616494	75	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr19	39433136	39433272	6217	136	-	0.00116811768786	1648.89782831	44	219156	256	18419	115	15	-1.0	-1.0
chr16	18782954	18783008	6210	54	-	0.000762776506484	267.75902082	17	22287	17	2991	16	2562	-1.0	-1.0
chr11	124635788	124636950	54414	1162	-	0.0	1.16378043152	344	240	0	13	0	0	-1.0	-1.0
chrX	71170097	71171201	54413	1104	+	0.0	0.17904314331	262	70	0	2	0	0	-1.0	-1.0
chr15	82536749	82536881	6218	132	-	0.000896536865735	1113.64835139	43	287774	258	12440	102	1724	-1.0	-1.0
chr15	82537921	82538042	6218	121	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr15	82538305	82538371	6218	66	-	0.0	1.61138828979	19	276	0	18	2	0	-1.0	-1.0
chr15	82538879	82538985	6218	106	-	0.0	0.89521571655	21	114	0	10	0	6	-1.0	-1.0
chr15	82539980	82540544	6218	564	-	0.0	12.2644553167	96	1187	0	137	0	4	-1.0	-1.0
chr15_KI270850v1_alt	325855	325987	6218	132	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270850v1_alt	327027	327148	6218	121	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270850v1_alt	327411	327477	6218	66	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270850v1_alt	327985	328091	6218	106	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270850v1_alt	329086	329650	6218	564	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr18	33746595	33751194	80816	4599	+	0	0	1510	0	0	0	0	0	-1.0	-1.0
chr4	174317383	174320331	80817	2948	+	0.0	0.53712942993	1054	126	0	6	0	0	-1.0	-1.0
chr4	174331595	174333380	80817	1785	+	0	0	578	0	0	0	0	0	-1.0	-1.0
chr17	41054498	41054839	728279	341	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr17_JH159146v1_alt	203890	204232	728279	342	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16	19309083	19310947	728276	1864	+	0	0	493	0	0	0	0	0	-1.0	-1.0
chr16	31224755	31225189	493829	434	+	0.0	1.16378043152	84	172	0	13	0	0	-1.0	-1.0
chr1	23359447	23361968	80818	2521	-	0.0740740740741	0.71617257324	823	216	16	8	8	0	-1.0	-1.0
chr2	231047021	231049712	257407	2691	+	0	0	732	0	0	0	0	0	-1.0	-1.0
chr17	77396983	77397054	100422851	71	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr9	124810412	124814891	169611	4479	+	0	0	1159	0	0	0	0	0	-1.0	-1.0
chr2	84819408	84819589	1768	181	+	0	0	60	0	0	0	0	0	-1.0	-1.0
chr6	39030392	39030798	1769	406	+	0	0	145	0	0	0	0	0	-1.0	-1.0
chr19	45783005	45784242	1762	1237	-	0.0	2.86469029296	262	499	0	32	0	0	-1.0	-1.0
chr10	68414063	68415105	1763	1042	-	0	0	421	0	0	0	0	0	-1.0	-1.0
chr10	68416706	68416855	1763	149	-	0.0	1.07425885986	47	228	0	12	0	0	-1.0	-1.0
chr10	68419033	68419213	1763	180	-	0	0	53	0	0	0	0	0	-1.0	-1.0
chr10	68419802	68419892	1763	90	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr10	68422224	68422429	1763	205	-	0.0	0.53712942993	61	132	0	6	0	0	-1.0	-1.0
chr10	68422514	68422604	1763	90	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr10	68422696	68422890	1763	194	-	0	0	64	0	0	0	0	0	-1.0	-1.0
chr10	68430435	68430540	1763	105	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr10	68431856	68431971	1763	115	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr10	68432205	68432315	1763	110	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr10	68432393	68432510	1763	117	-	0.0729166666667	0.71617257324	33	96	7	8	7	0	-1.0	-1.0
chr10	68437010	68437241	1763	231	-	0.0	1.43234514648	66	269	0	16	0	0	-1.0	-1.0
chr10	68442916	68443111	1763	195	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr10	68444920	68445083	1763	163	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr10	68446295	68446413	1763	118	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr10	68450027	68450247	1763	220	-	0	0	54	0	0	0	0	0	-1.0	-1.0
chr10	68459103	68459235	1763	132	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr10	68465666	68465812	1763	146	-	0.0	0.268564714965	36	48	0	3	0	0	-1.0	-1.0
chr10	68468122	68468306	1763	184	-	0	0	57	0	0	0	0	0	-1.0	-1.0
chr10	68469980	68470163	1763	183	-	0.0	0.984737288205	42	164	0	11	0	0	-1.0	-1.0
chr10	68471790	68471885	1763	95	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr10	68472053	68472121	1763	68	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr19	45769708	45770632	1760	924	-	0.0	0.447607858275	194	95	0	5	0	0	-1.0	-1.0
chr9	968139	969091	1761	952	+	0	0	338	0	0	0	0	0	-1.0	-1.0
chr5	13690328	13691983	1767	1655	-	0	0	541	0	0	0	0	0	-1.0	-1.0
chr12	30709551	30710443	65981	892	-	0.0	0.089521571655	263	13	0	1	0	0	-1.0	-1.0
chr6	26412530	26415216	11119	2686	+	0.0	4.74464329772	706	1175	0	53	0	0	-1.0	-1.0
chr6	26374367	26374373	11118	6	+	0	0	3	0	0	0	0	0	-1.0	-1.0
chr6	26374770	26374798	11118	28	+	0	0	6	0	0	0	0	0	-1.0	-1.0
chr6	26375514	26378320	11118	2806	+	0.0166366906475	13.6968004632	669	2224	37	153	11	61	-1.0	-1.0
chr12	119685789	119688231	11113	2442	-	0.00524246395806	11.1006748852	678	2289	12	124	4	0	-1.0	-1.0
chr7	27525439	27526213	11112	774	-	0	0	275	0	0	0	0	0	-1.0	-1.0
chr2	27086015	27086397	11117	382	+	0.0	1.96947457641	52	218	0	22	0	0	-1.0	-1.0
chr6	167039978	167042418	11116	2440	+	0.00768245838668	6.1769884442	846	1562	12	69	3	0	-1.0	-1.0
chr18	63804635	63805376	8710	741	+	0	0	264	0	0	0	0	0	-1.0	-1.0
chr17	7389084	7389773	8711	689	+	0	0	154	0	0	0	0	0	-1.0	-1.0
chrX	49687450	49687540	8712	90	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr12	42081845	42087785	283464	5940	-	0.0116640746501	15.8453181829	1965	3858	45	177	15	0	-1.0	-1.0
chr12	40570646	40570755	283463	109	+	0.0	0.71617257324	32	73	0	8	0	0	-1.0	-1.0
chr18	33851099	33852841	8715	1742	-	0	0	623	0	0	0	0	0	-1.0	-1.0
chr12	39692135	39692187	283461	52	+	0	0	20	0	0	0	0	0	-1.0	-1.0
chr12	39721251	39721916	283461	665	+	0	0	275	0	0	0	0	0	-1.0	-1.0
chr12	120969837	120972292	283460	2455	-	0	0	665	0	0	0	0	0	-1.0	-1.0
chr1	6461153	6461433	8718	280	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr1	6464110	6464370	8718	260	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr15	40331451	40335157	388115	3706	-	0.0	0.17904314331	847	32	0	2	0	0	-1.0	-1.0
chr5	126492956	126494161	65983	1205	+	0.0	0.447607858275	406	110	0	5	0	0	-1.0	-1.0
chr1	161046941	161047714	257106	773	-	0.00397088021178	31.0639853643	203	4533	18	347	9	4	-1.0	-1.0
chr2	110658149	110658249	106635550	100	-	0.122807017544	3.04373343627	20	342	42	34	17	0	-1.0	-1.0
chr10	19710334	19711288	101928834	954	-	0	0	287	0	0	0	0	0	-1.0	-1.0
chr10	19716798	19716890	101928834	92	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr10	19722113	19722225	101928834	112	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr10	19722329	19722422	101928834	93	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr10	19728404	19728550	101928834	146	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr11	76782580	76782856	101928837	276	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr11	76782990	76783062	101928837	72	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr17	59272887	59273021	284161	134	+	0	0	41	0	0	0	0	0	-1.0	-1.0
chr17	59273773	59275969	284161	2196	+	0.036036036036	0.984737288205	655	111	4	11	2	4	-1.0	-1.0
chr15	22610352	22610821	283796	469	-	0.00792507204611	18.172879046	90	2776	22	203	11	200	-1.0	-1.0
chr15	22611076	22611333	283796	257	-	0.0	0.35808628662	30	32	0	4	0	0	-1.0	-1.0
chr15	22611701	22611789	283796	88	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr15	22611984	22612092	283796	108	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr15	22612198	22612285	283796	87	-	0.0	0.089521571655	14	9	0	1	0	1	-1.0	-1.0
chr15	22613174	22613284	283796	110	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr15	22613379	22613464	283796	85	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr15	22613552	22613840	283796	288	-	0	0	62	0	0	0	0	0	-1.0	-1.0
chr15	22614693	22614774	283796	81	-	0.0	1.7904314331	16	220	0	20	0	20	-1.0	-1.0
chr15	22614955	22615015	283796	60	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr15	22615918	22616038	283796	120	-	0.0	1.16378043152	20	35	0	13	0	13	-1.0	-1.0
chr15	22617708	22617854	283796	146	-	0.0	0.53712942993	29	90	0	6	0	6	-1.0	-1.0
chr15_KI270851v1_alt	254688	255157	283796	469	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	255412	255669	283796	257	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	256037	256125	283796	88	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	256320	256428	283796	108	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	256534	256621	283796	87	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	257506	257616	283796	110	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	257711	257796	283796	85	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	257884	258172	283796	288	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	259025	259106	283796	81	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	259287	259347	283796	60	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	260250	260370	283796	120	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270851v1_alt	262040	262186	283796	146	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	980546	981015	283796	469	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	981270	981527	283796	257	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	981903	981991	283796	88	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	982186	982294	283796	108	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	982400	982487	283796	87	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	983535	983645	283796	110	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	983740	983825	283796	85	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	983913	984201	283796	288	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	985054	985135	283796	81	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	985316	985376	283796	60	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	986274	986394	283796	120	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr15_KI270905v1_alt	988063	988209	283796	146	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr9	138040502	138043001	101928786	2499	-	0	0	604	0	0	0	0	0	-1.0	-1.0
chr9	138043448	138043787	101928786	339	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chr9	138044878	138045071	101928786	193	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr12	71848293	71850983	729633	2690	-	0	0	733	0	0	0	0	0	-1.0	-1.0
chr1	76576855	76577207	256435	352	+	0.0	0.984737288205	107	403	0	11	0	0	-1.0	-1.0
chr1	76628806	76630984	256435	2178	+	0	0	715	0	0	0	0	0	-1.0	-1.0
chr17	18971067	18971358	644815	291	-	0.0	0.089521571655	48	11	0	1	0	0	-1.0	-1.0
chr5	80556754	80558474	340120	1720	-	0	0	610	0	0	0	0	0	-1.0	-1.0
chr4	69588416	69589371	574537	955	-	0	0	338	0	0	0	0	0	-1.0	-1.0
chr5	141511173	141512979	56109	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141385353	141385620	56108	267	+	0	0	103	0	0	0	0	0	-1.0	-1.0
chr5	141511173	141512979	56108	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141511173	141512979	56107	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141511173	141512979	56106	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141423741	141424086	56105	345	+	0	0	146	0	0	0	0	0	-1.0	-1.0
chr5	141511173	141512979	56105	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141511173	141512979	56104	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141511173	141512979	56103	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr5	141511173	141512979	56102	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr12	137410	137627	574538	217	-	0	0	70	0	0	0	0	0	-1.0	-1.0
chr12	138299	138452	574538	153	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr12	138550	138644	574538	94	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr12	140239	140370	574538	131	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr12	140647	140803	574538	156	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr12	140911	141244	574538	333	-	0	0	68	0	0	0	0	0	-1.0	-1.0
chr12	141333	142633	574538	1300	-	0	0	271	0	0	0	0	0	-1.0	-1.0
chr12	143238	143409	574538	171	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr12	144308	144569	574538	261	-	0	0	68	0	0	0	0	0	-1.0	-1.0
chr12	149078	149166	574538	88	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	131425	131642	574538	217	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	132314	132467	574538	153	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	132565	132659	574538	94	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	134254	134385	574538	131	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	134662	134818	574538	156	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	134926	135259	574538	333	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	135348	136648	574538	1300	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	137253	137424	574538	171	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	138323	138584	574538	261	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12_GL877875v1_alt	143093	143181	574538	88	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr5	141511173	141512979	56100	1806	+	0.0	1.52186671814	423	426	0	17	0	0	-1.0	-1.0
chr13	45192852	45193787	386618	935	-	0	0	275	0	0	0	0	0	-1.0	-1.0
chr4	44173902	44174789	386617	887	-	0	0	308	0	0	0	0	0	-1.0	-1.0
chr11	117195612	117196034	100652768	422	-	0.0	1.16378043152	82	269	0	13	0	0	-1.0	-1.0
chr11	117197007	117197146	100652768	139	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr11	117197229	117197404	100652768	175	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr11	117197785	117197907	100652768	122	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr11	117198318	117198436	100652768	118	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr11	117198736	117198788	100652768	52	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr11	117199850	117199912	100652768	62	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr11	117201760	117201914	100652768	154	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr2	99150834	99151465	150590	631	+	0	0	167	0	0	0	0	0	-1.0	-1.0
chr4	8476001	8476555	152992	554	+	0.0247787610619	4.11799229613	133	1130	28	46	14	0	-1.0	-1.0
chr5	179110850	179113866	9509	3016	-	0	0	788	0	0	0	0	0	-1.0	-1.0
chr5	179150679	179151128	9509	449	-	0.0	0.805694144895	108	108	0	9	0	0	-1.0	-1.0
chrX	52375591	52375683	9502	92	+	0	0	33	0	0	0	0	0	-1.0	-1.0
chrX	51901930	51901938	9500	8	+	0	0	3	0	0	0	0	0	-1.0	-1.0
chrX	51902145	51902356	9500	211	+	0.0	0.089521571655	73	21	0	1	0	0	-1.0	-1.0
chr17	212388	213851	9501	1463	-	0	0	381	0	0	0	0	0	-1.0	-1.0
chr17_GL383563v3_alt	157430	158892	9501	1462	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chrX	49833862	49834264	9506	402	+	0	0	152	0	0	0	0	0	-1.0	-1.0
chr1	161189728	161191137	9507	1409	-	0	0	410	0	0	0	0	0	-1.0	-1.0
chr7	101195730	101195945	346606	215	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chrX	12902816	12903985	349408	1169	-	0	0	311	0	0	0	0	0	-1.0	-1.0
chrX	12906189	12906251	349408	62	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chrX	12908215	12908333	349408	118	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chrX	12942217	12942334	349408	117	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chrX	12943177	12943300	349408	123	-	0.0	0.089521571655	28	8	0	1	0	1	-1.0	-1.0
chr6	143494811	143495706	2519	895	-	0.0	24.0813027752	296	7175	0	269	0	2	-1.0	-1.0
chr8	39743735	39744064	2515	329	-	0	0	119	0	0	0	0	0	-1.0	-1.0
chr8	39744829	39744859	2515	30	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chr8_KI270822v1_alt	494374	494703	2515	329	-	0	0	0	0	0	0	0	0	-1.0	-1.0
