Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr19	55245185	55245250	102466739	65	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr6	33318557	33318742	1616	185	-	0.00202889640332	74.599398533	54	32530	66	1798	31	0	-1.0	-1.0
chr6_GL000251v2_alt	4730042	4730229	1616	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr6_GL000252v2_alt	4562072	4562259	1616	187	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr6_GL000254v2_alt	4754492	4754676	1616	184	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr6_GL000255v2_alt	4512986	4513172	1616	186	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr12	132725666	132727241	23141	1575	-	0.000148434021078	24.894126318	499	13474	2	600	1	1	-1.0	-1.0
chrY	23129354	23131211	1617	1857	-	0	0	667	0	0	0	0	0	-1.0	-1.0
chrY	23135174	23135209	1617	35	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr17	4004444	4006889	23140	2445	-	0.00310834813499	10.3725526325	543	4504	14	250	5	0	-1.0	-1.0
chr16	16350559	16350608	101059953	49	+	0	0	12	0	0	0	0	0	-1.0	-1.0
chr16	16393923	16393972	101059953	49	+	0	0	12	0	0	0	0	0	-1.0	-1.0
chr16	18317918	18317967	101059953	49	+	0	0	27	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	791356	791405	101059953	49	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	2054965	2055014	101059953	49	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr5	164448421	164448639	101927835	218	-	0	0	53	0	0	0	0	0	-1.0	-1.0
chr5	164449231	164449413	101927835	182	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr5	164464798	164464862	101927835	64	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr5	164467346	164467402	101927835	56	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr4	73980824	73981203	5196	379	-	0	0	138	0	0	0	0	0	-1.0	-1.0
chrX	155347136	155348367	101927830	1231	-	0.0	0.04149021053	358	22	0	1	0	1	-1.0	-1.0
chrX	155351859	155351957	101927830	98	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chrX	155366647	155366710	101927830	63	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chrX	155373864	155374174	101927830	310	-	0.0	0.45639231583	74	196	0	11	0	11	-1.0	-1.0
chr6	136913526	136913934	5191	408	+	0.0	5.06180568467	148	2393	0	122	0	0	-1.0	-1.0
chr6	46159181	46161325	59084	2144	-	0	0	680	0	0	0	0	0	-1.0	-1.0
chr11	105137720	105138098	59082	378	-	0	0	122	0	0	0	0	0	-1.0	-1.0
chr11	105138811	105138812	59082	1	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19	3958452	3959100	1613	648	-	0.00220664589823	25.3090284233	110	7704	17	610	7	2	-1.0	-1.0
chr12	108900535	108900934	1610	399	+	0	0	88	0	0	0	0	0	-1.0	-1.0
chr5	10679229	10681055	1611	1826	-	0.000687106098659	71.4876327433	440	42206	29	1723	11	0	-1.0	-1.0
chr17	4745990	4746119	84225	129	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	21483386	21484900	84224	1514	+	0.0	3.44368747399	471	2334	0	83	0	66	-1.0	-1.0
chr2	27582527	27582722	84226	195	+	0	0	54	0	0	0	0	0	-1.0	-1.0
chrX	101345655	101346498	1678	843	-	0.00120714630613	16.4716135804	274	8284	10	397	5	13	-1.0	-1.0
chrX	101348037	101348386	1678	349	-	0.0	1.07874547378	89	427	0	26	0	0	-1.0	-1.0
chr2	109832963	109833019	84220	56	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr2	109855896	109857686	84220	1790	+	0	0	626	0	0	0	0	0	-1.0	-1.0
chr2	110513820	110515610	84220	1790	+	0	0	533	0	0	0	0	0	-1.0	-1.0
chr2	110538487	110538543	84220	56	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr2	112368387	112370177	84220	1790	+	0	0	532	0	0	0	0	0	-1.0	-1.0
chr3	197889074	197889579	84223	505	-	0.0	0.0829804210601	174	46	0	2	0	0	-1.0	-1.0
chr2	219425990	219426739	1674	749	+	0	0	123	0	0	0	0	0	-1.0	-1.0
chr19	863238	863569	1675	331	+	0.000223142990904	769.560424911	71	228553	51	18548	28	1	-1.0	-1.0
chr19_KI270868v1_alt	42117	42448	1675	331	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr1	10460545	10463033	1676	2488	-	0.0	14.8534953698	534	5117	0	358	0	0	-1.0	-1.0
chr1	3883741	3885429	1677	1688	+	0.0	10.4555330536	536	6801	0	252	0	0	-1.0	-1.0
chr16	57731258	57731455	84229	197	+	0.0	0.0829804210601	52	50	0	2	0	0	-1.0	-1.0
chr8	6924693	6924817	1671	124	-	0	0	40	0	0	0	0	0	-1.0	-1.0
chr8	6870575	6870680	1672	105	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr8	7896610	7896716	1673	106	+	0	0	20	0	0	0	0	0	-1.0	-1.0
chr7	156638365	156640654	129790	2289	-	0.0	0.539372736891	635	230	0	13	0	0	-1.0	-1.0
chr1	155320459	155320777	284618	318	-	0	0	75	0	0	0	0	0	-1.0	-1.0
chr1	108635150	108639327	284611	4177	+	0.0	0.0829804210601	1414	40	0	2	0	0	-1.0	-1.0
chr1	109495775	109500441	284613	4666	+	0.00739371534196	2.86282452657	1239	1082	8	69	3	0	-1.0	-1.0
chr1	109479548	109482142	284612	2594	+	0.0	0.705333579011	730	478	0	17	0	9	-1.0	-1.0
chr1	145959440	145960268	284615	828	-	0.0	0.49788252636	232	216	0	12	0	0	-1.0	-1.0
chr19	47702415	47703277	29998	862	+	0.0182868142445	1.74258884226	219	1039	19	42	5	0	-1.0	-1.0
chr7	127601622	127601797	29999	175	+	0	0	35	0	0	0	0	0	-1.0	-1.0
chr7	100399604	100399612	29992	8	+	0	0	1	0	0	0	0	0	-1.0	-1.0
chr7	100399784	100400099	29992	315	+	0.0	1.78407905279	65	681	0	43	0	0	-1.0	-1.0
chr6	34532530	34535223	29993	2693	+	0	0	574	0	0	0	0	0	-1.0	-1.0
chr7	100367377	100367831	29990	454	+	0.0013381369017	41.6146811616	112	19430	26	1003	10	0	-1.0	-1.0
chr9	135549330	135549331	29991	1	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr9	135549836	135549969	29991	133	+	0	0	18	0	0	0	0	0	-1.0	-1.0
chr19	47757005	47757066	29997	61	+	0.000158302991927	264.832013813	15	44219	7	6383	4	133	-1.0	-1.0
chr2	159318978	159320264	29994	1286	-	0.00498542397228	39.4157000035	469	23669	118	950	43	2	-1.0	-1.0
chr2	159693195	159695420	29994	2225	-	0.0	1.12023568431	601	369	0	27	0	0	-1.0	-1.0
chr2	159710716	159710894	29994	178	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr2	159712313	159712435	29994	122	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr3	8549894	8551274	29995	1380	+	0	0	368	0	0	0	0	0	-1.0	-1.0
chr3	8567598	8568125	29995	527	+	0	0	148	0	0	0	0	0	-1.0	-1.0
chr2	97083585	97083754	151313	169	-	0.0	3.7341189477	28	827	0	90	0	0	-1.0	-1.0
chr2	97089583	97090051	151313	468	-	0	0	158	0	0	0	0	0	-1.0	-1.0
chr19	48661406	48661676	126147	270	-	0	0	57	0	0	0	0	0	-1.0	-1.0
chr21	34142600	34143034	64968	434	+	0.000462891529085	52.0702142152	153	25924	12	1255	6	0	-1.0	-1.0
chr1	91260765	91261289	164045	524	-	0	0	201	0	0	0	0	0	-1.0	-1.0
chr2	95085390	95087581	64969	2191	-	0.00288234028823	44.3530350566	745	23245	67	1069	26	0	-1.0	-1.0
chr2	95090385	95090522	64969	137	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr2	95100473	95100536	64969	63	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr2	95100836	95100894	64969	58	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr2	95101676	95101723	64969	47	-	0.0	0.539372736891	16	208	0	13	0	0	-1.0	-1.0
chr2	95106422	95106457	64969	35	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr2	95108174	95108408	64969	234	-	0.00546597430992	12.1566316853	40	3659	20	293	5	0	-1.0	-1.0
chr2	95109915	95110041	64969	126	-	0.0	24.7281654759	19	3654	0	596	0	9	-1.0	-1.0
chr2	95115065	95115203	64969	138	-	0.0	5.39372736891	35	1841	0	130	0	0	-1.0	-1.0
chr2	95117864	95117945	64969	81	-	0.00842514581983	7.30227705329	24	3086	26	176	9	0	-1.0	-1.0
chr2	95121733	95122027	64969	294	-	0.0	0.995765052721	44	217	0	24	0	0	-1.0	-1.0
chr2	95599573	95599721	129868	148	+	0	0	51	0	0	0	0	0	-1.0	-1.0
chr5	115578495	115581314	100302736	2819	-	0.0	0.580862947421	880	334	0	14	0	0	-1.0	-1.0
chr7	5662431	5662565	100874342	134	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr7	5666609	5666704	100874342	95	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr7	5680353	5680461	100874342	108	-	0.0	0.33192168424	15	22	0	8	0	0	-1.0	-1.0
chr2	20590774	20591247	100874343	473	-	0	0	112	0	0	0	0	0	-1.0	-1.0
chr2	20592421	20592548	100874343	127	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr4	121667996	121668467	308	471	-	0.00161485668147	5.06180568467	161	2477	4	122	2	0	-1.0	-1.0
chr5	151100705	151101447	309	742	-	0.0	6.47247284269	185	2098	0	156	0	0	-1.0	-1.0
chr9	73170107	73170394	301	287	+	0.0	0.622353157951	94	287	0	15	0	0	-1.0	-1.0
chr15	60347150	60347629	302	479	-	0.0	17.7163198963	132	7611	0	427	0	100	-1.0	-1.0
chr4	153307468	153308811	303	1343	-	0	0	330	0	0	0	0	0	-1.0	-1.0
chr4	78610115	78610451	306	336	+	0	0	107	0	0	0	0	0	-1.0	-1.0
chr2	69825515	69826477	307	962	+	0.0	4.149021053	359	2413	0	100	0	0	-1.0	-1.0
chr19	4815923	4816238	148022	315	-	0.0122838944495	4.39796231618	83	2198	27	106	12	0	-1.0	-1.0
chr11	77216557	77217276	220032	719	-	0.0	0.20745105265	173	104	0	5	0	0	-1.0	-1.0
chr7	64974451	64978118	51351	3667	-	0.0	0.954274842191	1151	560	0	23	0	0	-1.0	-1.0
chr12	52768154	52768712	51350	558	-	0	0	156	0	0	0	0	0	-1.0	-1.0
chr21	14108813	14108992	149998	179	-	0	0	59	0	0	0	0	0	-1.0	-1.0
chr5	177437888	177438870	340037	982	-	0	0	257	0	0	0	0	0	-1.0	-1.0
chr5	177439913	177440031	340037	118	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr5	177444395	177444594	340037	199	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr5	177447643	177447944	340037	301	-	0	0	65	0	0	0	0	0	-1.0	-1.0
chr1	201380837	201381887	3898	1050	-	0	0	255	0	0	0	0	0	-1.0	-1.0
chr12	52308585	52309163	3892	578	+	0	0	143	0	0	0	0	0	-1.0	-1.0
chr1	173857705	173858544	55157	839	+	0.0	6.67992389534	277	2991	0	161	0	0	-1.0	-1.0
chr1	231332730	231335567	149371	2837	-	0.00417972831766	5.85011968474	1004	2871	12	141	6	0	-1.0	-1.0
chr1	231184098	231185013	149373	915	-	0	0	245	0	0	0	0	0	-1.0	-1.0
chr3	46668994	46671064	259173	2070	-	0.0	0.20745105265	448	80	0	5	0	0	-1.0	-1.0
chr3	46671487	46671584	259173	97	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr3	46671883	46672033	259173	150	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr3	46672139	46672201	259173	62	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr3	46673338	46673381	259173	43	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chr3	46674565	46675976	259173	1411	-	0	0	344	0	0	0	0	0	-1.0	-1.0
chr3	46676244	46676402	259173	158	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr3	46676641	46676738	259173	97	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr3	46676848	46677022	259173	174	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr3	46678258	46678389	259173	131	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr3	46679209	46679287	259173	78	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr3	46680429	46680541	259173	112	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr3	46681245	46681407	259173	162	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr3	46681503	46681598	259173	95	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr3	46682028	46682094	259173	66	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr3	46683129	46683326	259173	197	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr3	46683781	46683848	259173	67	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr3	46683988	46684047	259173	59	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr3	46685524	46685644	259173	120	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr3	46686307	46686439	259173	132	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr3	46686982	46687148	259173	166	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr3	46687618	46687684	259173	66	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr3	46688097	46688296	259173	199	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr3	46689337	46689465	259173	128	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr3	46693642	46693713	259173	71	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chrX	153861513	153862662	3897	1149	-	0	0	241	0	0	0	0	0	-1.0	-1.0
chr5	32601084	32604079	10923	2995	+	0.000490051945506	210.521328229	1124	122436	60	5074	26	114	-1.0	-1.0
chr7	151076620	151076724	10922	104	-	0.001147998032	79.4122629545	38	42683	49	1914	19	0	-1.0	-1.0
chr16	2253115	2254063	10921	948	-	0.00177572582793	89.9922666397	257	45052	80	2169	31	1007	-1.0	-1.0
chr16	2255584	2255726	10921	142	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr16	2262277	2262431	10921	154	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr16	2262739	2262842	10921	103	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr16	2263095	2263287	10921	192	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr16	2264175	2264331	10921	156	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr16	2267932	2268412	10921	480	-	0.0	0.539372736891	76	46	0	13	0	4	-1.0	-1.0
chr2	237097742	237098846	10920	1104	+	0.00145687645688	12.0321610537	402	6864	10	290	2	0	-1.0	-1.0
chr9	88475277	88478707	10927	3430	+	0.00161137168014	65.6375130585	1188	34753	56	1582	19	0	-1.0	-1.0
chr7	87908163	87909541	10926	1378	+	0.0	1.03725526325	440	589	0	25	0	1	-1.0	-1.0
chr6	122809408	122809719	10924	311	+	0.004329004329	0.746823789541	140	462	2	18	1	0	-1.0	-1.0
chr11	95068075	95071224	10929	3149	+	0.00167107645175	13.8162401065	1010	7181	12	333	4	2	-1.0	-1.0
chr18	9535937	9538108	10928	2171	+	0.00120670930373	42.7764070565	611	24861	30	1031	9	777	-1.0	-1.0
chrX	136665550	136668028	9459	2478	-	0.000686891814539	28.7112256868	754	17470	12	692	4	0	-1.0	-1.0
chr3	157146501	157146552	57018	51	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr3	157147555	157148240	57018	685	-	0.00955068374213	16.1396918962	256	9214	88	389	38	0	-1.0	-1.0
chr16	57428168	57429191	57019	1023	-	0.00113346557098	15.2683974751	307	7058	8	368	2	20	-1.0	-1.0
chr7	134541089	134541414	57016	325	+	0	0	99	0	0	0	0	0	-1.0	-1.0
chr15	82848976	82849714	9455	738	-	0.0	0.829804210601	207	348	0	20	0	0	-1.0	-1.0
chr5	79373823	79376190	9456	2367	-	0.00481430536451	6.7629043164	828	2908	14	163	7	0	-1.0	-1.0
chr6	96615772	96618624	9457	2852	+	0	0	836	0	0	0	0	0	-1.0	-1.0
chr6	6654627	6654983	9450	356	+	0.0	6.18204136898	85	3078	0	149	0	0	-1.0	-1.0
chr2	88556739	88557735	9451	996	-	0.00487981203687	9.95765052721	365	5533	27	240	9	0	-1.0	-1.0
chrX	79360383	79361088	9452	705	-	0.0	0.29043147371	289	154	0	7	0	0	-1.0	-1.0
chr1	235342772	235344529	9453	1757	+	0.00341614906832	7.50972810594	536	3220	11	181	3	0	-1.0	-1.0
chr2	177550152	177550765	150737	613	-	0.0	0.33192168424	229	206	0	8	0	0	-1.0	-1.0
chrX	22274269	22274459	158506	190	+	0	0	56	0	0	0	0	0	-1.0	-1.0
chr1	1385710	1387582	81669	1872	-	0.00327121332276	44.5604861093	443	20176	66	1074	26	6	-1.0	-1.0
chr1	1387776	1387869	81669	93	-	0.0	0.04149021053	13	9	0	1	0	0	-1.0	-1.0
chr1	1387953	1388065	81669	112	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr1	1388625	1388743	81669	118	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr1	1388949	1389047	81669	98	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr1	1390229	1390371	81669	142	-	0.0	0.04149021053	24	5	0	1	0	0	-1.0	-1.0
chr1	1390458	1390563	81669	105	-	0.0	0.788314000071	33	404	0	19	0	0	-1.0	-1.0
chr1	1390765	1392803	81669	2038	-	0.0	4.77137421095	637	2642	0	115	0	4	-1.0	-1.0
chr1	1393395	1393460	81669	65	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr1	1395393	1395514	81669	121	-	0.0	0.49788252636	32	150	0	12	0	0	-1.0	-1.0
chr1	1398232	1398342	81669	110	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr1	1398596	1398671	81669	75	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr1	1399018	1399338	81669	320	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr10	7750961	7756079	22944	5118	-	0.00900225056264	1.82556926332	1755	1333	12	44	6	0	-1.0	-1.0
chr10	7759889	7759990	22944	101	-	0.0	0.29043147371	27	105	0	7	0	0	-1.0	-1.0
chr10	7762456	7762556	22944	100	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr10	7763722	7763791	22944	69	-	0.0	0.24894126318	17	54	0	6	0	0	-1.0	-1.0
chr10	7766052	7766103	22944	51	-	0	0	7	0	0	0	0	0	-1.0	-1.0
chr10	7769215	7769345	22944	130	-	0.0	1.82556926332	23	449	0	44	0	0	-1.0	-1.0
chr10	7774830	7774891	22944	61	-	0.0251308900524	2.86282452657	16	955	24	69	6	0	-1.0	-1.0
chr10	7775750	7775799	22944	49	-	0.0	1.82556926332	10	427	0	44	0	0	-1.0	-1.0
chr10	7778837	7779019	22944	182	-	0.00947867298578	6.51396305322	27	1477	14	157	7	0	-1.0	-1.0
chr10	7780055	7780178	22944	123	-	0	0.04149021053	23	0	0	1	1	0	-1.0	-1.0
chr10	7780263	7780307	22944	44	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr10	7783080	7783175	22944	95	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr10	7787819	7788027	22944	208	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr11	70467855	70473439	22941	5584	-	0	0	1602	0	0	0	0	0	-1.0	-1.0
chr11	70490302	70490387	22941	85	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr11	70492334	70492465	22941	131	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr11	70500569	70500593	22941	24	-	0	0	2	0	0	0	0	0	-1.0	-1.0
chr11	70500750	70500756	22941	6	-	0	0	2	0	0	0	0	0	-1.0	-1.0
chr11	70502205	70502286	22941	81	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr11	70502795	70502931	22941	136	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr11	70659827	70659952	22941	125	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr11	70661595	70661840	22941	245	-	0	0	58	0	0	0	0	0	-1.0	-1.0
chr10	52316807	52317657	22943	850	+	0	0	300	0	0	0	0	0	-1.0	-1.0
chr5	10264783	10266412	22948	1629	+	0.00128338174159	294.580494763	524	162851	209	7100	60	0	-1.0	-1.0
chr9	111549721	111549772	22949	51	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr9	111562966	111563120	22949	154	-	0.0	12.0321610537	52	4752	0	290	0	0	-1.0	-1.0
chr8	109343481	109345960	56943	2479	+	0.000346274222548	139.531578013	833	75085	26	3363	11	0	-1.0	-1.0
chr16	80975801	80976092	56942	291	-	0.00150200267023	12.1151414748	94	5992	9	292	3	0	-1.0	-1.0
chr3	129304825	129305292	56941	467	+	0.0	7.21929663223	158	4937	0	174	0	0	-1.0	-1.0
chr6	348951	351355	56940	2404	+	0.0	66.6332781112	675	33179	0	1606	0	1	-1.0	-1.0
chr2	227357117	227357836	56947	719	+	0.0	16.596084212	250	7168	0	400	0	0	-1.0	-1.0
chr11	76550146	76552899	56946	2753	+	0.00587275693312	6.55545326375	924	3065	18	158	9	0	-1.0	-1.0
chr3	139357014	139357045	56945	31	+	0.0	4.48094273724	14	846	0	108	0	0	-1.0	-1.0
chr1	113981769	113982254	56944	485	+	0.0	0.829804210601	147	256	0	20	0	0	-1.0	-1.0
chr19	7619524	7619585	56949	61	-	0.0	0.20745105265	12	24	0	5	0	0	-1.0	-1.0
chr14	24439765	24440082	56948	317	-	0.0	15.2269072645	103	8375	0	367	0	0	-1.0	-1.0
chr16	19116069	19121630	162073	5561	+	0.0012677484787	8.21506168495	1711	3944	5	198	2	0	-1.0	-1.0
chr11	46320746	46321422	90993	676	+	0.0	0.0829804210601	158	36	0	2	0	0	-1.0	-1.0
chr8	144473450	144474116	90990	666	+	0.00233897085282	42.4029951617	134	11116	26	1022	13	0	-1.0	-1.0
chr16	29381317	29381445	728888	128	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr20	25763465	25763704	728882	239	-	0	0	77	0	0	0	0	0	-1.0	-1.0
chr20	25764893	25765001	728882	108	-	0	0	23	0	0	0	0	0	-1.0	-1.0
chr20	25769597	25774159	728882	4562	-	0	0	1245	0	0	0	0	0	-1.0	-1.0
chr20	25775109	25775312	728882	203	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr20	25786744	25786988	728882	244	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chr20	25796044	25796242	728882	198	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr20	25800819	25801291	728882	472	-	0.0	0.0829804210601	119	4	0	2	0	2	-1.0	-1.0
chr22	50549951	50551023	113730	1072	+	0.0	1.41066715802	260	684	0	34	0	0	-1.0	-1.0
chr19	35279256	35279821	7392	565	+	0.0	52.3606456889	125	24238	0	1262	0	11	-1.0	-1.0
chr7	123636981	123637880	142685	899	+	0	0	330	0	0	0	0	0	-1.0	-1.0
chrX	103499752	103499922	142684	170	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr11	107962372	107963482	54734	1110	+	0	0	361	0	0	0	0	0	-1.0	-1.0
chr3	57268350	57269618	142686	1268	-	0	0	415	0	0	0	0	0	-1.0	-1.0
chr3	57276527	57276549	142686	22	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr5	177595416	177596098	54732	682	+	0.00034723532742	940.375621663	177	529900	184	22665	76	3	-1.0	-1.0
chr11	107790990	107792614	54733	1624	-	0.00133451957295	5.80862947421	454	2248	3	140	1	0	-1.0	-1.0
chr1	160945025	160945139	142683	114	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chrX	64224191	64224334	142689	143	-	0.0	0.33192168424	36	96	0	8	0	0	-1.0	-1.0
chr2	218981086	218981666	54738	580	-	0	0	140	0	0	0	0	0	-1.0	-1.0
chr17	6773169	6775645	54739	2476	+	0.000737010195308	23.2345178968	539	8141	6	560	3	4	-1.0	-1.0
chr3	363372	364023	101927193	651	-	0	0	191	0	0	0	0	0	-1.0	-1.0
chr3	382566	382732	101927193	166	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr3	385702	385795	101927193	93	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr5	116367415	116370473	101927190	3058	-	0	0	1075	0	0	0	0	0	-1.0	-1.0
chr5	116372978	116373089	101927190	111	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr5	116374481	116374570	101927190	89	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr2	185719873	185720720	101927196	847	-	0	0	299	0	0	0	0	0	-1.0	-1.0
chr2	185729328	185729437	101927196	109	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr2	185736061	185736137	101927196	76	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr2	185738569	185738719	101927196	150	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr2	185738906	185739093	101927196	187	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr2	185740378	185740477	101927196	99	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr3	129087568	129091346	339122	3778	-	0.0	6.26502179004	780	3544	0	151	0	151	-1.0	-1.0
chr3	129092499	129092513	339122	14	-	0	0	5	0	0	0	0	0	-1.0	-1.0
chr3	129094985	129095032	339122	47	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr16	681666	682793	339123	1127	-	0.0	17.301417791	202	5685	0	417	0	0	-1.0	-1.0
chr12	55724545	55724742	5959	197	+	0.0	0.954274842191	47	319	0	23	0	0	-1.0	-1.0
chr8	36935920	36936126	157855	206	+	0	0	63	0	0	0	0	0	-1.0	-1.0
chr10	5154459	5155757	340811	1298	-	0	0	371	0	0	0	0	0	-1.0	-1.0
chr10	5157634	5157800	340811	166	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr10	5159882	5160005	340811	123	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr10	5160811	5160889	340811	78	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr10	5161711	5161767	340811	56	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr10	5161855	5161972	340811	117	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr10	5162852	5163020	340811	168	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr10	5185011	5185187	340811	176	-	0	0	42	0	0	0	0	0	-1.0	-1.0
chr7	40132742	40133058	136647	316	-	0.00277352716144	15.9322408435	125	10456	29	384	9	0	-1.0	-1.0
chr9	16203934	16204038	100129385	104	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr9	16215215	16215279	100129385	64	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr9	16215771	16215899	100129385	128	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr9	16276230	16276313	100129385	83	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr12	45905078	45908036	196528	2958	+	0.00640551860064	16.7205548436	1056	8118	52	403	21	10	-1.0	-1.0
chr19	14305457	14305675	105372288	218	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chr19	14320239	14320351	105372288	112	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr19	14325307	14325431	105372288	124	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr19	14363871	14363990	105372288	119	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr12	45429311	45432351	196527	3040	+	0.0	2.24047136862	978	1607	0	54	0	0	-1.0	-1.0
chr12	45439938	45440404	196527	466	+	0	0	178	0	0	0	0	0	-1.0	-1.0
