Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr7	102913085	102913215	222235	130	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr7	102926273	102926374	222235	101	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr7	102931880	102931933	222235	53	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr7	102963532	102963665	222235	133	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr7	102968021	102968117	222235	96	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr7	103025062	103025230	222235	168	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr7	103027448	103027558	222235	110	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr7	103028599	103028748	222235	149	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr7	103029350	103029418	222235	68	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr7	103055087	103055178	222235	91	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr7	103055643	103055747	222235	104	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr7	103074695	103074841	222235	146	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr7	102808402	102809225	222234	823	+	0.0	0.0491121240105	261	18	0	1	0	0	-1.0	-1.0
chr4	25120004	25123930	51091	3926	-	0.0	0.933130356199	1349	388	0	19	0	0	-1.0	-1.0
chr20	17493904	17494073	631	169	-	0.0	1.8662607124	54	707	0	38	0	0	-1.0	-1.0
chr1	156243162	156243332	632	170	+	0.0	0.343784868073	42	126	0	7	0	0	-1.0	-1.0
chr19	18249949	18250177	729966	228	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr19	18250311	18250472	729966	161	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr19	18252063	18252161	729966	98	-	0	0	14	0	0	0	0	0	-1.0	-1.0
chr19	18255219	18255419	729966	200	-	0	0	35	0	0	0	0	0	-1.0	-1.0
chr9	60920500	60920653	727905	153	+	0	0	54	0	0	0	0	0	-1.0	-1.0
chr9	61196130	61196283	727905	153	+	0	0	54	0	0	0	0	0	-1.0	-1.0
chr5	79131116	79132290	635	1174	+	0	0	350	0	0	0	0	0	-1.0	-1.0
chr5	178122001	178126106	23138	4105	+	0	0	884	0	0	0	0	0	-1.0	-1.0
chr22	17734139	17735579	637	1440	-	0.0018927444795	44.9375934696	376	14265	27	915	11	0	-1.0	-1.0
chr18	5392380	5393478	23136	1098	-	0.0	7.66149134563	380	3453	0	156	0	0	-1.0	-1.0
chr18	5394676	5394682	23136	6	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr6	106107486	106109939	639	2453	+	0.0	0.147336372031	835	69	0	3	0	0	-1.0	-1.0
chr17	7853521	7854800	23135	1279	+	0.0	3.19228806068	310	1196	0	65	0	1	-1.0	-1.0
chr3	51663420	51668660	23132	5240	+	0.00462333423987	29.1726016622	1534	7354	34	594	14	0	-1.0	-1.0
chrX	53936679	53939157	23133	2478	-	0.00226862354739	31.7755442348	713	21599	49	647	17	0	-1.0	-1.0
chrX	53942614	53943363	23133	749	-	0	0	254	0	0	0	0	0	-1.0	-1.0
chr11	64894531	64894972	23130	441	-	0.000380758979566	51.813290831	92	23637	9	1055	4	0	-1.0	-1.0
chr17	44395276	44397567	23131	2291	-	0.003130707018	9.08574294194	737	3833	12	185	4	0	-1.0	-1.0
chr12	52837803	52839112	196374	1309	-	0	0	356	0	0	0	0	0	-1.0	-1.0
chr1	82973882	82975118	101927498	1236	-	0	0	326	0	0	0	0	0	-1.0	-1.0
chr1	82979060	82979286	101927498	226	-	0	0	56	0	0	0	0	0	-1.0	-1.0
chr1	82984859	82984922	101927498	63	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr1	82986148	82986208	101927498	60	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr2	105097051	105097398	101927492	347	-	0	0	84	0	0	0	0	0	-1.0	-1.0
chr2	105098198	105098262	101927492	64	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr2	105099247	105099300	101927492	53	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr2	105102835	105102944	101927492	109	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr18	36660388	36660563	105372071	175	-	0	0	44	0	0	0	0	0	-1.0	-1.0
chr18	36660916	36661009	105372071	93	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr18	36663306	36663418	105372071	112	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr6	82169986	82171424	25998	1438	-	0.00052801795261	41.8435296569	521	15151	8	852	3	0	-1.0	-1.0
chr19	36014659	36016157	25999	1498	-	0.0	0.0491121240105	293	14	0	1	0	0	-1.0	-1.0
chr11	114449975	114450278	25996	303	+	0.0	12.7691522427	106	6248	0	260	0	0	-1.0	-1.0
chr3	42782907	42785270	25994	2363	-	0.00187039278248	41.2541841688	883	18178	34	840	12	144	-1.0	-1.0
chr2	241088401	241088402	25992	1	+	0	0	0	0	0	0	0	0	-1.0	-1.0
chr2	241091637	241094228	25992	2591	+	0	0	619	0	0	0	0	0	-1.0	-1.0
chr12	108589845	108591531	338773	1686	-	0	0	401	0	0	0	0	0	-1.0	-1.0
chr15	97971187	97973838	91947	2651	+	0.0151515151515	0.294672744063	856	132	2	6	1	0	-1.0	-1.0
chr19	35945019	35945195	79414	176	+	0.0	1.91537283641	32	438	0	39	0	0	-1.0	-1.0
chr17	41609778	41609934	3868	156	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr5	61152955	61153037	91942	82	+	0.0136842105263	7.31770647756	31	1900	26	149	7	0	-1.0	-1.0
chr3	111592899	111593544	79413	645	-	0	0	200	0	0	0	0	0	-1.0	-1.0
chr2	219236597	219237071	79411	474	-	0.0	2.94672744063	95	808	0	60	0	0	-1.0	-1.0
chr17	41582278	41582434	3861	156	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr17	41500980	41501343	3860	363	-	0	0	100	0	0	0	0	0	-1.0	-1.0
chr17	41513744	41514022	3866	278	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr15	97742615	97743483	91948	868	-	0	0	253	0	0	0	0	0	-1.0	-1.0
chr15	97758489	97758661	91948	172	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr15	97873952	97874429	91948	477	-	0	0	105	0	0	0	0	0	-1.0	-1.0
chr16	23388492	23388919	91949	427	-	0.0	5.45144576516	99	1348	0	111	0	0	-1.0	-1.0
chr14	69241100	69244020	55218	2920	+	0.0	0.589345488126	953	284	0	12	0	0	-1.0	-1.0
chr1	25498466	25500207	55219	1741	+	0.0	8.49639745381	595	3676	0	173	0	0	-1.0	-1.0
chr4	121824328	121825859	55212	1531	-	0.0	0.343784868073	559	172	0	7	0	0	-1.0	-1.0
chr4	121827726	121828140	55212	414	-	0.0	0.196448496042	144	76	0	4	0	0	-1.0	-1.0
chr13	49531945	49534121	55213	2176	-	0.00441501103753	0.933130356199	759	453	2	19	1	0	-1.0	-1.0
chr1	1534072	1534687	55210	615	+	0.000276899646953	148.858847876	117	43337	12	3031	4	0	-1.0	-1.0
chr3	109326140	109327987	55211	1847	-	0	0	657	0	0	0	0	0	-1.0	-1.0
chr11	112082972	112085150	55216	2178	+	0.0020964360587	6.38457612136	760	2862	6	130	3	0	-1.0	-1.0
chrX	155489010	155491534	55217	2524	-	0.0	9.77331267808	789	3641	0	199	0	199	-1.0	-1.0
chrX	155492534	155492564	55217	30	-	0	0	10	0	0	0	0	0	-1.0	-1.0
chr3	189956727	189957911	55214	1184	-	0	0	364	0	0	0	0	0	-1.0	-1.0
chr15	89316459	89317131	55215	672	+	0.00090106325464	51.3221695909	197	22196	20	1045	7	0	-1.0	-1.0
chr5	146340444	146340520	5459	76	+	0	0	14	0	0	0	0	0	-1.0	-1.0
chr1	153436994	153437057	645922	63	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr14	101560286	101560422	100302145	136	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr2	173221530	173227145	51776	5615	+	0.00488047808765	25.3418559894	1731	10040	49	516	16	0	-1.0	-1.0
chr2	173266750	173268009	51776	1259	+	0.00949240607514	28.141247058	413	10008	95	573	46	0	-1.0	-1.0
chr11	77666228	77666916	51773	688	-	0.0	1.52247584432	242	657	0	31	0	0	-1.0	-1.0
chr4	119186200	119187789	51778	1589	+	0	0	549	0	0	0	0	0	-1.0	-1.0
chr2	61141594	61143945	339803	2351	-	0.0	1.17869097625	691	356	0	24	0	0	-1.0	-1.0
chr2	61144772	61144975	339803	203	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chr3	46742090	46742349	377047	259	-	0	0	60	0	0	0	0	0	-1.0	-1.0
chr3	48443882	48444129	51372	247	+	0.000199416706135	339.020992044	88	160468	32	6903	15	5853	-1.0	-1.0
chr2	61164527	61164829	339804	302	+	0.0	0.0491121240105	90	10	0	1	0	0	-1.0	-1.0
chr1	25819953	25823606	646471	3653	-	0.0	0.196448496042	710	31	0	4	0	1	-1.0	-1.0
chr20	32029802	32029838	140706	36	+	0	0	8	0	0	0	0	0	-1.0	-1.0
chr20	32031000	32032181	140706	1181	+	0	0	231	0	0	0	0	0	-1.0	-1.0
chr12	125025430	125025803	140707	373	+	0.0	13.4567219789	90	3849	0	274	0	0	-1.0	-1.0
chr20	63974112	63975509	140700	1397	-	0.00218076084323	18.662607124	298	8254	18	380	6	0	-1.0	-1.0
chr20	63862950	63862988	140701	38	+	0	0	8	0	0	0	0	0	-1.0	-1.0
chr17	81228276	81228927	146705	651	-	0.00112391121101	18.3188222559	178	7118	8	373	4	0	-1.0	-1.0
chr19	15851993	15852110	102724279	117	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr1	204422629	204424851	5287	2222	-	0.0	1.96448496042	665	900	0	40	0	0	-1.0	-1.0
chr1	12031808	12032049	60672	241	+	0.000675846920672	45.5760510817	47	11837	8	928	4	0	-1.0	-1.0
chr22	39475806	39475939	104502417	133	-	0	0	37	0	0	0	0	0	-1.0	-1.0
chr22	39476457	39476822	104502417	365	-	0	0	69	0	0	0	0	0	-1.0	-1.0
chr3	128408259	128408646	60678	387	+	0.0	2.30826982849	66	535	0	47	0	0	-1.0	-1.0
chr3	133778620	133779006	7018	386	+	0	0	124	0	0	0	0	0	-1.0	-1.0
chr10	58395074	58399230	7019	4156	+	0.00206276705466	24.8507347493	1443	13574	28	506	8	0	-1.0	-1.0
chr9	35609742	35610041	7016	299	+	0.0	0.933130356199	59	227	0	19	0	0	-1.0	-1.0
chr16	69355560	69356897	7014	1337	-	0.00133333333333	34.8204959234	434	16500	22	709	11	1	-1.0	-1.0
chr5	1253171	1253727	7015	556	-	0.00498132004981	2.40649407651	105	803	4	49	2	0	-1.0	-1.0
chr3	169764609	169765060	7012	451	-	0.0	13.996955343	82	2437	0	285	0	0	-1.0	-1.0
chr8	73046137	73047752	7013	1615	+	0.0	27.7483500659	533	11912	0	565	0	279	-1.0	-1.0
chr9	27229232	27230178	7010	946	+	0	0	325	0	0	0	0	0	-1.0	-1.0
chr14	20365666	20368436	7011	2770	-	0.0	3.48696080474	808	1066	0	71	0	4	-1.0	-1.0
chr16	25236000	25239815	342357	3815	-	0.00494437577256	2.06270920844	1165	809	4	42	2	0	-1.0	-1.0
chr4	22327365	22327889	100505912	524	-	0.0	0.0491121240105	132	13	0	1	0	0	-1.0	-1.0
chr4	22329856	22330004	100505912	148	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr4	22335040	22335167	100505912	127	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr4	22339579	22339666	100505912	87	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr19	7631556	7631624	100131801	68	+	0.000366770584999	69.4936554748	20	10906	4	1415	4	1315	-1.0	-1.0
chr1	173873629	173873640	84614	11	+	0	0	2	0	0	0	0	0	-1.0	-1.0
chr1	173886124	173886636	84614	512	+	0.0	0.196448496042	132	92	0	4	0	0	-1.0	-1.0
chr17	41159653	41160190	84616	537	-	0	0	162	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	560536	562306	100505915	1770	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	562568	562774	100505915	206	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	566316	566537	100505915	221	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr16_KI270853v1_alt	574864	575265	100505915	401	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr20	63735919	63736142	84619	223	+	0.00340793957815	37.2761021239	42	10857	37	759	9	0	-1.0	-1.0
chr1	168400187	168402343	100505918	2156	-	0	0	543	0	0	0	0	0	-1.0	-1.0
chr1	168412792	168412936	100505918	144	-	0	0	38	0	0	0	0	0	-1.0	-1.0
chr1	168422129	168422204	100505918	75	-	0	0	18	0	0	0	0	0	-1.0	-1.0
chr1	168422589	168422656	100505918	67	-	0	0	13	0	0	0	0	0	-1.0	-1.0
chr18	13645657	13652754	753	7097	+	0.0	0.245560620052	2160	70	0	5	0	0	-1.0	-1.0
chr17	45246596	45246604	752	8	+	0	0	1	0	0	0	0	0	-1.0	-1.0
chr17	45246866	45247316	752	450	+	0.0	9.42952781001	85	2682	0	192	0	0	-1.0	-1.0
chr16	90028907	90029901	750	994	-	0	0	196	0	0	0	0	0	-1.0	-1.0
chr21	33432485	33432802	757	317	-	0.0	1.32602734828	67	405	0	27	0	0	-1.0	-1.0
chr21	33439213	33439297	757	84	-	0.0	0.0491121240105	22	13	0	1	0	0	-1.0	-1.0
chr21	33448781	33450863	757	2082	-	0.0	16.4034494195	709	9444	0	334	0	0	-1.0	-1.0
chr21	33455726	33455784	757	58	-	0.0	0.491121240105	26	180	0	10	0	0	-1.0	-1.0
chr21	33460412	33460505	757	93	-	0.0	0.196448496042	42	126	0	4	0	0	-1.0	-1.0
chr21	33465341	33465409	757	68	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr21	33467009	33467122	757	113	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr21	33468786	33468926	757	140	-	0.0	0.0491121240105	43	13	0	1	0	0	-1.0	-1.0
chr21	33479837	33480009	757	172	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	27057	27374	757	317	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	33785	33869	757	84	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	43353	45435	757	2082	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	50298	50356	757	58	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	54984	55077	757	93	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	59914	59982	757	68	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	61582	61695	757	113	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	63367	63507	757	140	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21_GL383581v2_alt	83966	84138	757	172	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr21	44328943	44330197	755	1254	-	0.000954653937947	63.0599672294	271	20950	20	1284	8	0	-1.0	-1.0
chr21	44849584	44851627	754	2043	-	0.000481695568401	25.9312014775	543	8304	4	528	2	0	-1.0	-1.0
chr21	44855209	44855256	754	47	-	0.0	2.84850319261	6	215	0	58	0	0	-1.0	-1.0
chr21	44856192	44856364	754	172	-	0.0	3.53607292875	27	554	0	72	0	0	-1.0	-1.0
chr21	44865394	44865447	754	53	-	0	0	11	0	0	0	0	0	-1.0	-1.0
chr21	44873501	44873903	754	402	-	0	0	64	0	0	0	0	0	-1.0	-1.0
chr8	85328228	85328559	759	331	-	0	0	122	0	0	0	0	0	-1.0	-1.0
chr22	43505616	43506920	758	1304	+	0.0	0.294672744063	338	144	0	6	0	0	-1.0	-1.0
chr8	41534304	41534410	102723729	106	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr8	41537070	41537310	102723729	240	-	0	0	66	0	0	0	0	0	-1.0	-1.0
chr8	41578305	41578368	102723729	63	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr9	130577349	130579494	100272217	2145	-	0.0285714285714	0.147336372031	576	70	2	3	1	0	-1.0	-1.0
chr12	45014755	45016285	440097	1530	-	0	0	508	0	0	0	0	0	-1.0	-1.0
chr12	31791184	31791758	440093	574	-	0.0518731988473	1.76803646438	209	694	36	36	11	0	-1.0	-1.0
chr7	117363221	117363595	136991	374	-	0	0	166	0	0	0	0	0	-1.0	-1.0
chr5	40692378	40693736	5734	1358	+	0.0156046814044	1.47336372031	451	769	12	30	4	0	-1.0	-1.0
chr1	78536430	78540701	5737	4271	+	0	0	1427	0	0	0	0	0	-1.0	-1.0
chr19	14472465	14472559	5731	94	-	0.0	0.0982242480209	11	18	0	2	0	0	-1.0	-1.0
chr9	136981578	136981742	5730	164	+	0.0	1.22780310026	29	274	0	25	0	0	-1.0	-1.0
chr1	70852352	70852859	5733	507	-	0	0	176	0	0	0	0	0	-1.0	-1.0
chr1	70862304	70862397	5733	93	-	0	0	24	0	0	0	0	0	-1.0	-1.0
chr1	70865688	70865833	5733	145	-	0	0	52	0	0	0	0	0	-1.0	-1.0
chr1	70869243	70869319	5733	76	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr1	70952431	70953059	5733	628	-	0	0	180	0	0	0	0	0	-1.0	-1.0
chr1	70953762	70953789	5733	27	-	0	0	2	0	0	0	0	0	-1.0	-1.0
chr1	70970780	70971729	5733	949	-	0	0	330	0	0	0	0	0	-1.0	-1.0
chr1	71005853	71012214	5733	6361	-	0	0	2193	0	0	0	0	0	-1.0	-1.0
chr1	71012304	71012484	5733	180	-	0	0	51	0	0	0	0	0	-1.0	-1.0
chr1	71046680	71047808	5733	1128	-	0	0	209	0	0	0	0	0	-1.0	-1.0
chr14	52327454	52328604	5732	1150	+	0.0	2.06270920844	376	893	0	42	0	0	-1.0	-1.0
chr20	45316811	45317824	11317	1013	+	0	0	242	0	0	0	0	0	-1.0	-1.0
chr19	18899513	18899678	11316	165	-	0.0	27.6992379419	24	5036	0	564	0	0	-1.0	-1.0
chr1	7985054	7985282	11315	228	+	0.0	187.460977348	63	59436	0	3817	0	0	-1.0	-1.0
chr17	74484126	74484798	11314	672	+	0.0	6.63013674141	152	2722	0	135	0	0	-1.0	-1.0
chr1	23794732	23795539	11313	807	+	0.000539007757025	143.996747599	193	85342	46	2932	19	221	-1.0	-1.0
chr1	116986967	116990358	5738	3391	+	0.0	5.25499726912	975	2416	0	107	0	0	-1.0	-1.0
chr1	150144796	150145327	11311	531	+	0.004500450045	4.96032452506	163	2222	10	101	5	0	-1.0	-1.0
chr17	9171067	9171842	101928266	775	-	0	0	207	0	0	0	0	0	-1.0	-1.0
chr17	9172793	9172881	101928266	88	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr17	9173207	9177826	101928266	4619	-	0	0	952	0	0	0	0	0	-1.0	-1.0
chr17	9178928	9179118	101928266	190	-	0	0	31	0	0	0	0	0	-1.0	-1.0
chr11	33698107	33698428	100131378	321	-	0	0	95	0	0	0	0	0	-1.0	-1.0
chr1	10442405	10442815	378708	410	+	0.0	33.1506837071	126	11295	0	675	0	0	-1.0	-1.0
chr14	49862550	49862849	378706	299	-	0.000817104725589	76.3202407123	54	22029	18	1554	6	1126	-1.0	-1.0
chr22	20198729	20199251	284865	522	-	0	0	115	0	0	0	0	0	-1.0	-1.0
chr22	20200054	20201326	284865	1272	-	0	0	258	0	0	0	0	0	-1.0	-1.0
chr22	20204332	20204499	284865	167	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr22	20204652	20204918	284865	266	-	0	0	43	0	0	0	0	0	-1.0	-1.0
chr3	152262615	152269072	401093	6457	-	0.0	1.47336372031	1815	522	0	30	0	0	-1.0	-1.0
chr3	152269427	152269626	401093	199	-	0	0	33	0	0	0	0	0	-1.0	-1.0
chr3	160226379	160228213	401097	1834	+	0.0	4.17453054089	557	1842	0	85	0	0	-1.0	-1.0
chr1	43699737	43700752	100132774	1015	-	0.0	0.687569736147	218	145	0	14	0	0	-1.0	-1.0
chr1	43702655	43702728	100132774	73	-	0	0	16	0	0	0	0	0	-1.0	-1.0
chr1	43703563	43703647	100132774	84	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	43704352	43704457	100132774	105	-	0	0	26	0	0	0	0	0	-1.0	-1.0
chr1	43707058	43707341	100132774	283	-	0	0	54	0	0	0	0	0	-1.0	-1.0
chr8	144529178	144530421	80728	1243	-	0	0	270	0	0	0	0	0	-1.0	-1.0
chr7	30548356	30550781	401320	2425	-	0.0371287128713	3.14317593667	689	1212	45	64	12	0	-1.0	-1.0
chr7	30552099	30552179	401320	80	-	0	0	29	0	0	0	0	0	-1.0	-1.0
chr7	30561465	30562128	401320	663	-	0.0	1.52247584432	163	355	0	31	0	0	-1.0	-1.0
chr7	30563730	30563998	401320	268	-	0	0	48	0	0	0	0	0	-1.0	-1.0
chr7	30568832	30568989	401320	157	-	0.0	0.785793984168	35	305	0	16	0	0	-1.0	-1.0
chr7	30576563	30576710	401320	147	-	0.0	0.491121240105	46	89	0	10	0	0	-1.0	-1.0
chr7	30577648	30577779	401320	131	-	0.0	0.343784868073	37	41	0	7	0	0	-1.0	-1.0
chr3	136855699	136855892	80723	193	+	0	0	78	0	0	0	0	0	-1.0	-1.0
chr12	111756473	111757107	80724	634	+	0.0	10.6573309103	150	2313	0	217	0	0	-1.0	-1.0
chr17	38530023	38533296	80725	3273	-	0	0	828	0	0	0	0	0	-1.0	-1.0
chr17_KI270857v1_alt	2565324	2568597	80725	3273	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr19	18257095	18257179	80726	84	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr7	2661739	2664802	80727	3063	+	0.00130749115521	44.9867055936	630	26004	34	916	13	0	-1.0	-1.0
chrX	112774876	112778566	154796	3690	-	0.0	0.0491121240105	1199	19	0	1	0	0	-1.0	-1.0
chr7	139544342	139544985	154790	643	+	0	0	140	0	0	0	0	0	-1.0	-1.0
chr7	139345704	139346319	154791	615	+	0.0013644633111	44.4955843535	182	13192	18	906	6	0	-1.0	-1.0
chr7	75320771	75320818	100101440	47	-	0.0210526315789	1.57158796834	17	380	8	32	4	32	-1.0	-1.0
chr7	75323868	75324054	100101440	186	-	0	0	44	0	0	0	0	0	-1.0	-1.0
chr7	75325363	75325476	100101440	113	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr7	75325642	75325729	100101440	87	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr7	75327623	75327763	100101440	140	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr7	75358943	75359038	100101440	95	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr3	32506282	32506389	102465247	107	-	0	0	32	0	0	0	0	0	-1.0	-1.0
chr5	151522086	151522148	102465246	62	-	0	0	17	0	0	0	0	0	-1.0	-1.0
chr3	161344791	161346092	165679	1301	-	0	0	451	0	0	0	0	0	-1.0	-1.0
chr6	35573584	35575834	2289	2250	-	0.000255950857435	45.8707238258	700	15628	4	934	2	0	-1.0	-1.0
chr6	35580556	35586975	2289	6419	-	0.0133333333333	2.65205469657	1988	675	9	54	6	0	-1.0	-1.0
chr1	172136878	172144835	100628315	7957	-	0	0	2648	0	0	0	0	0	-1.0	-1.0
chrX	40626920	40630162	159013	3242	-	0.00452079566004	7.36681860157	885	3318	15	150	5	0	-1.0	-1.0
chrX	40630613	40630614	159013	1	-	0	0	0	0	0	0	0	0	-1.0	-1.0
chr1	42746334	42746911	64175	577	-	0.00357142857143	16.3543372955	116	2800	10	333	4	0	-1.0	-1.0
chr16	67987389	67987505	64174	116	-	0.0	0.147336372031	27	30	0	3	0	0	-1.0	-1.0
chr2	189746659	189747168	64172	509	-	0.0	1.47336372031	170	641	0	30	0	0	-1.0	-1.0
chr2	189750549	189750577	64172	28	-	0	0	9	0	0	0	0	0	-1.0	-1.0
chr9	136363955	136364301	64170	346	-	0.0	1.47336372031	63	459	0	30	0	0	-1.0	-1.0
chr12	88049012	88049183	80184	171	-	0.0	0.0491121240105	71	3	0	1	0	0	-1.0	-1.0
chr8	33498508	33499172	80185	664	-	0.00462748727441	5.99167912928	208	2161	10	122	5	0	-1.0	-1.0
chr3	10017552	10018071	152302	519	-	0.0	1.47336372031	101	399	0	30	0	0	-1.0	-1.0
chr3	10023559	10023747	152302	188	-	0	0	45	0	0	0	0	0	-1.0	-1.0
chr3	10026040	10026136	152302	96	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr15	62304657	62304734	102465869	77	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr4	101240794	101240872	102465868	78	-	0	0	30	0	0	0	0	0	-1.0	-1.0
chr1	200342543	200343410	554279	867	-	0	0	285	0	0	0	0	0	-1.0	-1.0
chr1	200368664	200368871	554279	207	-	0	0	73	0	0	0	0	0	-1.0	-1.0
chr1	200371045	200371165	554279	120	-	0	0	27	0	0	0	0	0	-1.0	-1.0
chr1	200373092	200373169	554279	77	-	0	0	22	0	0	0	0	0	-1.0	-1.0
chr1	200373646	200373792	554279	146	-	0	0	54	0	0	0	0	0	-1.0	-1.0
chr8	6622123	6622220	102465861	97	-	0	0	28	0	0	0	0	0	-1.0	-1.0
chr11	23419104	23419190	102465860	86	-	0	0	25	0	0	0	0	0	-1.0	-1.0
chr12	87782885	87784711	400058	1826	-	0	0	415	0	0	0	0	0	-1.0	-1.0
chr3	52846462	52846552	102465866	90	-	0	0	15	0	0	0	0	0	-1.0	-1.0
chr7	34346511	34350847	404744	4336	-	0.0	0.147336372031	1393	45	0	3	0	0	-1.0	-1.0
chr7	34417578	34417672	404744	94	-	0	0	20	0	0	0	0	0	-1.0	-1.0
chr7	34569711	34569861	404744	150	-	0	0	36	0	0	0	0	0	-1.0	-1.0
chr7	34718861	34719808	404744	947	-	0	0	280	0	0	0	0	0	-1.0	-1.0
chr7	34723283	34723395	404744	112	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr7	34728736	34728816	404744	80	-	0	0	19	0	0	0	0	0	-1.0	-1.0
chr7	34758073	34758272	404744	199	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr7	34768341	34768440	404744	99	-	0	0	39	0	0	0	0	0	-1.0	-1.0
chr7	34834160	34834331	404744	171	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr2	36981000	36981489	54497	489	-	0.00237529691211	10.5591066623	188	3368	8	215	4	0	-1.0	-1.0
chr16	68357224	68357266	54496	42	+	0.0	6.53191249339	10	697	0	133	0	0	-1.0	-1.0
chr18	68673687	68676932	54495	3245	-	0.00416276407535	17.2874676517	1210	9609	40	352	10	0	-1.0	-1.0
chr11	114391447	114391564	54494	117	-	0	0	46	0	0	0	0	0	-1.0	-1.0
chr11	114398533	114399959	54494	1426	-	0.0	1.57158796834	495	542	0	32	0	0	-1.0	-1.0
chr5	172686925	172691530	54492	4605	+	0	0	1136	0	0	0	0	0	-1.0	-1.0
chr5	14610314	14616178	54491	5864	+	0.0	8.93840656991	1874	3814	0	182	0	0	-1.0	-1.0
chr4	69294535	69295050	54490	515	+	0	0	151	0	0	0	0	0	-1.0	-1.0
chr1	165724290	165728121	54499	3831	-	0.000531236719082	38.9950264643	1260	18824	10	794	5	2	-1.0	-1.0
chr1	165743166	165743311	54499	145	-	0	0	50	0	0	0	0	0	-1.0	-1.0
chr1	165752101	165752169	54499	68	-	0	0	28	0	0	0	0	0	-1.0	-1.0
