PeakID (cmd=annotatePeaks.pl M6_1_125_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_125_R1_peak_1554	chr22	46288360	46288584	+	97	NA	exon (TTC38, exon 11 of 15)	NA	8188	GTSE1-AS1								
M6_1_125_R1_peak_2082	chr7	73308798	73308987	+	97	NA	promoter-TSS (NSUN5)	NA	-25	NSUN5								
M6_1_125_R1_peak_1196	chr19	52527511	52527806	+	97	NA	promoter-TSS (ZNF808)	NA	2	ZNF808								
M6_1_125_R1_peak_2066	chr7	38909075	38909259	+	97	NA	promoter-TSS (VPS41)	NA	33	VPS41								
M6_1_125_R1_peak_651	chr14	71142583	71142798	+	96	NA	Intergenic	NA	167901	LOC102724015								
M6_1_125_R1_peak_814	chr16	26961550	26961751	+	96	NA	Intergenic	NA	-105248	C16orf82								
M6_1_125_R1_peak_131	chr1	150974698	150974919	+	96	NA	promoter-TSS (CERS2)	NA	195	CERS2								
M6_1_125_R1_peak_1250	chr2	36966553	36966949	+	96	NA	promoter-TSS (STRN)	NA	-279	STRN								
M6_1_125_R1_peak_511	chr12	57430922	57431262	+	96	NA	promoter-TSS (R3HDM2)	NA	-3593	INHBC								
M6_1_125_R1_peak_229	chr10	14659859	14660038	+	96	NA	intron (FAM107B, intron 2 of 5)	NA	-87759	FAM107B								
M6_1_125_R1_peak_1910	chr5	181246379	181246556	+	95	NA	promoter-TSS (CTC-338M12.4)	NA	-74	CTC-338M12.4								
M6_1_125_R1_peak_838	chr16	57690003	57690172	+	95	NA	TTS (GPR97)	NA	-4714	CCDC135								
M6_1_125_R1_peak_2310	chrX	30889275	30889684	+	95	NA	promoter-TSS (TAB3)	NA	-88	TAB3								
M6_1_125_R1_peak_1381	chr2	231545551	231545776	+	95	NA	Intergenic	NA	-15192	NMUR1								
M6_1_125_R1_peak_203	chr1	229068422	229068589	+	95	NA	Intergenic	NA	187799	LOC102723935								
M6_1_125_R1_peak_2142	chr8	22669099	22669283	+	95	NA	promoter-TSS (BIN3)	NA	-71	BIN3								
M6_1_125_R1_peak_74	chr1	44807819	44808037	+	95	NA	promoter-TSS (TCTEX1D4)	NA	-222	TCTEX1D4								
M6_1_125_R1_peak_92	chr1	63463353	63463527	+	95	NA	intron (ITGB3BP, intron 4 of 7)	NA	-24531	LOC102724319								
M6_1_125_R1_peak_367	chr11	64779041	64779281	+	95	NA	promoter-TSS (SF1)	NA	-317	SF1								
M6_1_125_R1_peak_1980	chr6	49463189	49463404	+	95	NA	promoter-TSS (CENPQ)	NA	32	MUT								
M6_1_125_R1_peak_1749	chr4	75990861	75991099	+	95	NA	promoter-TSS (SDAD1)	NA	-18	SDAD1								
M6_1_125_R1_peak_1669	chr3	160981329	160981523	+	95	NA	intron (PPM1L, intron 2 of 3)	NA	123714	B3GALNT1								
M6_1_125_R1_peak_124	chr1	150221550	150221815	+	95	NA	intron (ANP32E, intron 4 of 4)	NA	14472	ANP32E								
M6_1_125_R1_peak_2330	chrX	101390857	101391051	+	95	NA	promoter-TSS (RPL36A-HNRNPH2)	NA	64	RPL36A-HNRNPH2								
M6_1_125_R1_peak_900	chr17	7839160	7839380	+	95	NA	promoter-TSS (KDM6B)	NA	3479	KDM6B								
M6_1_125_R1_peak_794	chr16	4272158	4272430	+	95	NA	intron (TFAP4, intron 1 of 6)	NA	706	TFAP4								
M6_1_125_R1_peak_1966	chr6	36770014	36770194	+	95	NA	intron (CPNE5, intron 10 of 20)	NA	69340	CPNE5								
M6_1_125_R1_peak_614	chr13	111153610	111153767	+	95	NA	promoter-TSS (ARHGEF7)	NA	-87	LOC101060553								
M6_1_125_R1_peak_414	chr11	102452767	102453137	+	95	NA	promoter-TSS (LOC101928424)	NA	68	LOC101928424								
M6_1_125_R1_peak_179	chr1	192805991	192806171	+	95	NA	Intergenic	NA	-2958	RGS2								
M6_1_125_R1_peak_628	chr14	35121883	35122176	+	95	NA	promoter-TSS (KIAA0391)	NA	514	PPP2R3C								
M6_1_125_R1_peak_633	chr14	50813576	50813759	+	95	NA	intron (NIN, intron 2 of 27)	NA	17041	NIN								
M6_1_125_R1_peak_1687	chr3	184711975	184712227	+	95	NA	promoter-TSS (MAGEF1)	NA	-53	MAGEF1								
M6_1_125_R1_peak_1263	chr2	55617591	55618116	+	95	NA	promoter-TSS (SMEK2)	NA	-128	SMEK2								
M6_1_125_R1_peak_594	chr13	45341026	45341379	+	95	NA	promoter-TSS (TPT1)	NA	82	TPT1								
M6_1_125_R1_peak_1675	chr3	171328769	171329006	+	95	NA	intron (TNIK, intron 2 of 29)	NA	131521	TNIK								
M6_1_125_R1_peak_1414	chr20	5080416	5080665	+	95	NA	Intergenic	NA	32547	TMEM230								
M6_1_125_R1_peak_1371	chr2	219245391	219245554	+	95	NA	promoter-TSS (GLB1L)	NA	2	STK16								
M6_1_125_R1_peak_1520	chr22	28810843	28811020	+	95	NA	Intergenic	NA	-10359	XBP1								
M6_1_125_R1_peak_1515	chr22	21942478	21942721	+	95	NA	intron (PPM1F, intron 2 of 7)	NA	10279	PPM1F								
M6_1_125_R1_peak_244	chr10	32446855	32447084	+	94	NA	promoter-TSS (LOC101929431)	NA	887	CCDC7								
M6_1_125_R1_peak_8	chr1	2578349	2578513	+	94	NA	intron (RP3-395M20.9, intron 1 of 3)	NA	1376	RP3-395M20.9								
M6_1_125_R1_peak_567	chr12	123365120	123365352	+	94	NA	promoter-TSS (MIR8072)	NA	-393	MIR8072								
M6_1_125_R1_peak_2297	chrUn_KI270467v1	2197	3382	+	94	NA	NA	NA	NA	NA								
M6_1_125_R1_peak_539	chr12	98503809	98504168	+	94	NA	promoter-TSS (TRNAW5)	NA	-133	LOC643770								
M6_1_125_R1_peak_110	chr1	109790824	109791045	+	94	NA	Intergenic	NA	-26912	EPS8L3								
M6_1_125_R1_peak_1076	chr19	11559229	11559393	+	94	NA	promoter-TSS (LOC101928434)	NA	-75	ELOF1								
M6_1_125_R1_peak_623	chr14	24188838	24189048	+	94	NA	promoter-TSS (IPO4)	NA	-25	IPO4								
M6_1_125_R1_peak_204	chr1	230978908	230979125	+	94	NA	promoter-TSS (TTC13)	NA	-61	ARV1								
M6_1_125_R1_peak_1117	chr19	18571676	18571927	+	93	NA	promoter-TSS (UBA52)	NA	8035	UBA52								
M6_1_125_R1_peak_271	chr10	73991889	73992083	+	93	NA	Intergenic	NA	-6128	VCL								
M6_1_125_R1_peak_1932	chr6	24858285	24858470	+	92	NA	intron (FAM65B, intron 8 of 13)	NA	-59481	C6orf229								
M6_1_125_R1_peak_1771	chr4	109815366	109815573	+	92	NA	promoter-TSS (GAR1)	NA	-41	GAR1								
M6_1_125_R1_peak_1681	chr3	179604610	179604801	+	92	NA	promoter-TSS (MRPL47)	NA	-59	MRPL47								
M6_1_125_R1_peak_2263	chr9	122913243	122913454	+	92	NA	promoter-TSS (ZBTB6)	NA	-20	ZBTB6								
M6_1_125_R1_peak_118	chr1	116515141	116515379	+	92	NA	intron (CD58, intron 5 of 5)	NA	-40307	RP4-655J12.4								
M6_1_125_R1_peak_299	chr10	110376412	110376606	+	92	NA	Intergenic	NA	-71576	SMNDC1								
M6_1_125_R1_peak_589	chr13	40771154	40771332	+	92	NA	promoter-TSS (MRPS31)	NA	-32	MRPS31								
M6_1_125_R1_peak_1612	chr3	53167047	53167241	+	92	NA	intron (PRKCD, intron 2 of 18)	NA	5623	PRKCD								
M6_1_125_R1_peak_33	chr1	26501212	26501392	+	92	NA	Intergenic	NA	28891	HMGN2								
M6_1_125_R1_peak_718	chr15	58521551	58521868	+	92	NA	intron (LOC101928668, intron 1 of 1)	NA	398	LOC101928668								
M6_1_125_R1_peak_362	chr11	64240837	64241004	+	92	NA	promoter-TSS (FKBP2)	NA	-514	FKBP2								
M6_1_125_R1_peak_1135	chr19	36773005	36773180	+	92	NA	promoter-TSS (ZNF850)	NA	-278	ZNF850								
M6_1_125_R1_peak_1124	chr19	29680641	29680833	+	91	NA	Intergenic	NA	15300	PLEKHF1								
M6_1_125_R1_peak_1529	chr22	32723690	32723856	+	91	NA	intron (SYN3, intron 5 of 11)	NA	-77043	TIMP3								
M6_1_125_R1_peak_710	chr15	52569092	52569253	+	91	NA	promoter-TSS (ARPP19)	NA	-70	ARPP19								
M6_1_125_R1_peak_873	chr16	88977080	88977251	+	90	NA	promoter-TSS (CBFA2T3)	NA	-9	CBFA2T3								
M6_1_125_R1_peak_415	chr11	103109416	103109620	+	90	NA	promoter-TSS (DYNC2H1)	NA	87	DYNC2H1								
M6_1_125_R1_peak_2260	chr9	120714586	120714796	+	90	NA	promoter-TSS (MEGF9)	NA	-204	MEGF9								
M6_1_125_R1_peak_1437	chr20	36050918	36051118	+	90	NA	promoter-TSS (LINC00657)	NA	-58	LINC00657								
M6_1_125_R1_peak_1983	chr6	57089863	57090111	+	90	NA	promoter-TSS (ZNF451)	NA	-23	ZNF451								
M6_1_125_R1_peak_557	chr12	116910841	116911007	+	90	NA	promoter-TSS (FBXW8)	NA	-32	FBXW8								
M6_1_125_R1_peak_1405	chr20	1952935	1953226	+	90	NA	intron (RP4-684O24.5, intron 2 of 3)	NA	5834	RP4-684O24.5								
M6_1_125_R1_peak_698	chr15	42495065	42495252	+	90	NA	promoter-TSS (SNAP23)	NA	-102	SNAP23								
M6_1_125_R1_peak_301	chr10	117237414	117237672	+	90	NA	Intergenic	NA	-3530	SLC18A2								
M6_1_125_R1_peak_321	chr11	10581636	10581832	+	90	NA	intron (MRVI1, intron 19 of 20)	NA	-12916	LYVE1								
M6_1_125_R1_peak_717	chr15	58331887	58332236	+	90	NA	Intergenic	NA	-82081	LOC101928635								
M6_1_125_R1_peak_599	chr13	48492590	48492820	+	90	NA	intron (RCBTB2, intron 14 of 14)	NA	24939	RCBTB2								
M6_1_125_R1_peak_7	chr1	2548756	2548944	+	90	NA	Intergenic	NA	3995	LOC115110								
M6_1_125_R1_peak_25	chr1	21334249	21334506	+	90	NA	intron (ECE1, intron 1 of 18)	NA	11164	ECE1								
M6_1_125_R1_peak_2229	chr9	70438663	70438861	+	90	NA	Intergenic	NA	-24105	KLF9								
M6_1_125_R1_peak_227	chr10	12196085	12196305	+	90	NA	promoter-TSS (CDC123)	NA	19	CDC123								
M6_1_125_R1_peak_1177	chr19	47244138	47244440	+	90	NA	Intergenic	NA	-13374	CCDC9								
M6_1_125_R1_peak_1730	chr4	24979617	24979852	+	90	NA	intron (CCDC149, intron 1 of 12)	NA	-16002	LOC102723675								
M6_1_125_R1_peak_864	chr16	81500107	81500356	+	90	NA	intron (CMIP, intron 1 of 20)	NA	-33711	MIR7854								
M6_1_125_R1_peak_2017	chr6	140320795	140321010	+	90	NA	Intergenic	NA	115642	MIR3668								
M6_1_125_R1_peak_1460	chr20	56392371	56392610	+	89	NA	promoter-TSS (AURKA)	NA	-28	CSTF1								
M6_1_125_R1_peak_255	chr10	45418734	45418937	+	89	NA	intron (ALOX5, intron 4 of 12)	NA	34298	LOC102724323								
M6_1_125_R1_peak_723	chr15	60479135	60479295	+	89	NA	promoter-TSS (NARG2)	NA	-55	NARG2								
M6_1_125_R1_peak_757	chr15	90065089	90065358	+	89	NA	promoter-TSS (ZNF710)	NA	37253	IDH2								
M6_1_125_R1_peak_1023	chr18	55362258	55362530	+	89	NA	intron (TCF4, intron 6 of 19)	NA	-116827	MIR4529								
M6_1_125_R1_peak_1464	chr20	57628007	57628250	+	89	NA	Intergenic	NA	-7552	ZBP1								
M6_1_125_R1_peak_100	chr1	86774461	86774626	+	89	NA	Intergenic	NA	69973	SH3GLB1								
M6_1_125_R1_peak_1473	chr20	63970704	63970989	+	89	NA	promoter-TSS (ZNF512B)	NA	-976	ZNF512B								
M6_1_125_R1_peak_1862	chr5	132866505	132866677	+	89	NA	promoter-TSS (GDF9)	NA	-12	GDF9								
M6_1_125_R1_peak_1642	chr3	128123837	128124068	+	89	NA	promoter-TSS (RUVBL1)	NA	-29507	EEFSEC								
M6_1_125_R1_peak_1762	chr4	84966674	84966901	+	88	NA	promoter-TSS (WDFY3-AS2)	NA	-31	WDFY3-AS2								
M6_1_125_R1_peak_369	chr11	65084079	65084250	+	88	NA	promoter-TSS (CDCA5)	NA	-1	CDCA5								
M6_1_125_R1_peak_90	chr1	59292682	59292851	+	87	NA	Intergenic	NA	-4187	FGGY								
M6_1_125_R1_peak_529	chr12	89308826	89309105	+	87	NA	Intergenic	NA	43554	DUSP6								
M6_1_125_R1_peak_1346	chr2	191675915	191676092	+	87	NA	Intergenic	NA	-2133	NABP1								
M6_1_125_R1_peak_1590	chr3	44439820	44440026	+	87	NA	exon (ZNF445, exon 8 of 8)	NA	12221	LOC100506319								
M6_1_125_R1_peak_73	chr1	44721608	44721872	+	87	NA	TTS (RNU5F-1)	NA	161	RNU5F-1								
M6_1_125_R1_peak_116	chr1	113871675	113871870	+	87	NA	promoter-TSS (PTPN22)	NA	-19	PTPN22								
M6_1_125_R1_peak_2003	chr6	125302026	125302242	+	87	NA	promoter-TSS (HDDC2)	NA	7	HDDC2								
M6_1_125_R1_peak_1134	chr19	36573169	36573387	+	87	NA	promoter-TSS (ZNF529)	NA	17	ZNF529								
M6_1_125_R1_peak_712	chr15	55221310	55221471	+	87	NA	intron (RAB27A, intron 6 of 6)	NA	-24357	RSL24D1								
M6_1_125_R1_peak_954	chr17	50300933	50301154	+	87	NA	Intergenic	NA	26616	TMEM92								
M6_1_125_R1_peak_1340	chr2	177240037	177240206	+	87	NA	intron (NFE2L2, intron 1 of 4)	NA	15889	MIR3128								
M6_1_125_R1_peak_931	chr17	38825220	38825441	+	86	NA	promoter-TSS (CWC25)	NA	20	CWC25								
M6_1_125_R1_peak_2104	chr7	105012511	105012873	+	86	NA	exon (KMT2E-AS1, exon 1 of 1)	NA	1449	KMT2E-AS1								
M6_1_125_R1_peak_542	chr12	100128242	100128408	+	85	NA	intron (UHRF1BP1L, intron 1 of 19)	NA	14499	UHRF1BP1L								
M6_1_125_R1_peak_1063	chr19	8349680	8349850	+	85	NA	Intergenic	NA	-11732	KANK3								
M6_1_125_R1_peak_9	chr1	3316666	3316922	+	85	NA	intron (PRDM16, intron 3 of 16)	NA	-137831	ARHGEF16								
M6_1_125_R1_peak_1873	chr5	141320203	141320422	+	85	NA	promoter-TSS (LOC101926922)	NA	472	TAF7								
M6_1_125_R1_peak_1204	chr19	55117630	55117926	+	85	NA	promoter-TSS (PPP1R12C)	NA	-178	PPP1R12C								
M6_1_125_R1_peak_2308	chrX	19990969	19991311	+	85	NA	promoter-TSS (CXorf23)	NA	-1361	LOC729609								
M6_1_125_R1_peak_1996	chr6	108559933	108560156	+	85	NA	promoter-TSS (FOXO3)	NA	-822	FOXO3								
M6_1_125_R1_peak_1652	chr3	134485896	134486240	+	85	NA	promoter-TSS (CEP63)	NA	-47	ANAPC13								
M6_1_125_R1_peak_581	chr13	27043329	27043520	+	85	NA	Intergenic	NA	128472	USP12								
M6_1_125_R1_peak_135	chr1	153357644	153357831	+	85	NA	promoter-TSS (S100A9)	NA	-117	S100A9								
M6_1_125_R1_peak_1443	chr20	38804943	38805167	+	85	NA	promoter-TSS (PPP1R16B)	NA	-650	PPP1R16B								
M6_1_125_R1_peak_1048	chr19	2950033	2950192	+	85	NA	Intergenic	NA	-5158	ZNF77								
M6_1_125_R1_peak_2111	chr7	108569645	108569899	+	85	NA	promoter-TSS (DNAJB9)	NA	-4	THAP5								
M6_1_125_R1_peak_686	chr14	104815972	104816200	+	85	NA	Intergenic	NA	-5115	LINC00638								
M6_1_125_R1_peak_1517	chr22	24482656	24482813	+	85	NA	intron (ADORA2A-AS1, intron 1 of 7)	NA	12081	ADORA2A-AS1								
M6_1_125_R1_peak_400	chr11	76588434	76588744	+	85	NA	Intergenic	NA	38245	LOC101928813								
M6_1_125_R1_peak_1821	chr5	52800075	52800302	+	85	NA	exon (PELO, exon 2 of 3)	NA	11886	ITGA1								
M6_1_125_R1_peak_2315	chrX	49079816	49080045	+	85	NA	promoter-TSS (WDR45)	NA	-25	WDR45								
M6_1_125_R1_peak_2298	chrX	1239749	1239952	+	85	NA	Intergenic	NA	-24982	CSF2RA								
M6_1_125_R1_peak_1602	chr3	49806305	49806485	+	84	NA	promoter-TSS (MIR5193)	NA	-150	MIR5193								
M6_1_125_R1_peak_1997	chr6	109381633	109382098	+	84	NA	intron (CD164, intron 1 of 4)	NA	694	CD164								
M6_1_125_R1_peak_1122	chr19	19516072	19516258	+	84	NA	promoter-TSS (TSSK6)	NA	-45	NDUFA13								
M6_1_125_R1_peak_1676	chr3	172074683	172074856	+	84	NA	intron (FNDC3B, intron 1 of 25)	NA	35141	FNDC3B								
M6_1_125_R1_peak_1632	chr3	120095658	120095868	+	84	NA	Intergenic	NA	-1871	GSK3B								
M6_1_125_R1_peak_575	chr12	132687406	132687568	+	84	NA	promoter-TSS (POLE)	NA	37	POLE								
M6_1_125_R1_peak_2128	chr7	150754104	150754392	+	84	NA	Intergenic	NA	16900	GIMAP5								
M6_1_125_R1_peak_998	chr17	82231905	82232155	+	84	NA	promoter-TSS (SLC16A3)	NA	-3744	SLC16A3								
M6_1_125_R1_peak_675	chr14	95137213	95137401	+	84	NA	promoter-TSS (DICER1)	NA	637	MIR3173								
M6_1_125_R1_peak_1755	chr4	82373948	82374275	+	84	NA	promoter-TSS (LOC101928963)	NA	-115	HNRNPD								
M6_1_125_R1_peak_331	chr11	34046097	34046367	+	84	NA	intron (LOC101929918, intron 2 of 2)	NA	4943	LOC101929918								
M6_1_125_R1_peak_1965	chr6	36755836	36756019	+	84	NA	intron (CPNE5, intron 13 of 20)	NA	58076	RAB44								
M6_1_125_R1_peak_680	chr14	102592015	102592180	+	84	NA	promoter-TSS (RCOR1)	NA	52443	MIR4309								
M6_1_125_R1_peak_1631	chr3	120094196	120094524	+	84	NA	promoter-TSS (GSK3B)	NA	-468	GSK3B								
M6_1_125_R1_peak_349	chr11	61333098	61333309	+	84	NA	promoter-TSS (DAK)	NA	9	DDB1								
M6_1_125_R1_peak_2340	chrY	2841476	2841638	+	84	NA	promoter-TSS (RPS4Y1)	NA	-25	RPS4Y1								
M6_1_125_R1_peak_3	chr1	2148775	2148968	+	84	NA	intron (PRKCZ, intron 7 of 17)	NA	-3592	LOC101929017								
M6_1_125_R1_peak_2137	chr8	11201390	11201741	+	84	NA	promoter-TSS (XKR6)	NA	-199	XKR6								
M6_1_125_R1_peak_2074	chr7	44490586	44490811	+	84	NA	promoter-TSS (NUDCD3)	NA	88	NUDCD3								
M6_1_125_R1_peak_523	chr12	68364932	68365222	+	84	NA	Intergenic	NA	-16430	LOC100507195								
M6_1_125_R1_peak_282	chr10	97365760	97365984	+	84	NA	intron (RRP12, intron 27 of 31)	NA	-31171	FRAT2								
M6_1_125_R1_peak_942	chr17	43360883	43361265	+	84	NA	Intergenic	NA	27824	LINC00910								
M6_1_125_R1_peak_1516	chr22	23676157	23676316	+	84	NA	intron (GUSBP11, intron 10 of 11)	NA	-14625	RGL4								
M6_1_125_R1_peak_1987	chr6	85593975	85594157	+	84	NA	promoter-TSS (SNX14)	NA	-155	SNX14								
M6_1_125_R1_peak_1570	chr3	10189601	10189829	+	84	NA	intron (IRAK2, intron 2 of 12)	NA	24836	IRAK2								
M6_1_125_R1_peak_63	chr1	37996702	37996894	+	84	NA	TTS (FHL3)	NA	-6457	SF3A3								
M6_1_125_R1_peak_185	chr1	201983220	201983414	+	84	NA	promoter-TSS (RNPEP)	NA	458	RNPEP								
M6_1_125_R1_peak_666	chr14	81416296	81416454	+	84	NA	intron (STON2, intron 1 of 5)	NA	10837	STON2								
M6_1_125_R1_peak_1467	chr20	62302746	62303002	+	84	NA	promoter-TSS (ADRM1)	NA	-22	ADRM1								
M6_1_125_R1_peak_350	chr11	61362208	61362390	+	84	NA	promoter-TSS (CYB561A3)	NA	-16	CYB561A3								
M6_1_125_R1_peak_1733	chr4	39638943	39639185	+	84	NA	promoter-TSS (SMIM14)	NA	-203	SMIM14								
M6_1_125_R1_peak_1811	chr5	36876555	36876815	+	84	NA	promoter-TSS (NIPBL)	NA	9	LOC646719								
M6_1_125_R1_peak_1658	chr3	142578758	142579063	+	84	NA	promoter-TSS (ATR)	NA	-117	ATR								
M6_1_125_R1_peak_1338	chr2	161160932	161161188	+	84	NA	intron (TANK, intron 1 of 7)	NA	24105	TANK								
M6_1_125_R1_peak_24	chr1	21175461	21175666	+	84	NA	promoter-TSS (EIF4G3)	NA	-117727	RP5-1071N3.1								
M6_1_125_R1_peak_346	chr11	59810756	59810923	+	84	NA	promoter-TSS (MRPL16)	NA	33	MRPL16								
M6_1_125_R1_peak_1382	chr2	231604750	231604958	+	84	NA	Intergenic	NA	11990	C2orf57								
M6_1_125_R1_peak_1424	chr20	19222669	19222932	+	84	NA	intron (SLC24A3, intron 1 of 16)	NA	10154	SLC24A3								
M6_1_125_R1_peak_1846	chr5	91179852	91180166	+	84	NA	intron (LOC102724662, intron 2 of 2)	NA	22622	LOC102724662								
M6_1_125_R1_peak_1441	chr20	38303995	38304218	+	84	NA	promoter-TSS (BPI)	NA	-44	BPI								
M6_1_125_R1_peak_720	chr15	59300469	59300635	+	84	NA	intron (MYO1E, intron 1 of 27)	NA	72320	MYO1E								
M6_1_125_R1_peak_1051	chr19	3332350	3332607	+	84	NA	Intergenic	NA	-34089	NFIC								
M6_1_125_R1_peak_2078	chr7	50217840	50218132	+	84	NA	Intergenic	NA	-86796	IKZF1								
M6_1_125_R1_peak_2145	chr8	25198947	25199132	+	84	NA	intron (DOCK5, intron 1 of 50)	NA	14253	DOCK5								
M6_1_125_R1_peak_1330	chr2	138501629	138501888	+	84	NA	promoter-TSS (SPOPL)	NA	-120	SPOPL								
M6_1_125_R1_peak_1714	chr4	499121	499306	+	84	NA	promoter-TSS (ZNF721)	NA	13	PIGG								
M6_1_125_R1_peak_1187	chr19	49987218	49987417	+	84	NA	intron (VRK3, intron 12 of 12)	NA	17662	SIGLEC16								
M6_1_125_R1_peak_705	chr15	45038001	45038397	+	84	NA	intron (SORD, intron 1 of 8)	NA	15095	SORD								
M6_1_125_R1_peak_1499	chr21	44920890	44921104	+	83	NA	promoter-TSS (ITGB2-AS1)	NA	-38	ITGB2-AS1								
M6_1_125_R1_peak_1417	chr20	5750305	5750637	+	83	NA	promoter-TSS (C20orf196)	NA	-6358	C20orf196								
M6_1_125_R1_peak_1603	chr3	50227536	50227728	+	83	NA	TTS (MIR5787)	NA	196	MIR5787								
M6_1_125_R1_peak_553	chr12	111428926	111429144	+	83	NA	intron (SH2B3, intron 2 of 7)	NA	23087	SH2B3								
M6_1_125_R1_peak_2227	chr9	37592517	37592698	+	82	NA	promoter-TSS (TOMM5)	NA	32	TOMM5								
M6_1_125_R1_peak_59	chr1	36406483	36406700	+	82	NA	Intergenic	NA	-8699	LSM10								
M6_1_125_R1_peak_2105	chr7	105232987	105233218	+	82	NA	intron (SRPK2, intron 2 of 15)	NA	166065	SRPK2								
M6_1_125_R1_peak_2294	chrUn_GL000224v1	15986	16145	+	82	NA	Intergenic	NA	-35058	LOC100287610								
M6_1_125_R1_peak_2268	chr9	127783143	127783354	+	82	NA	Intergenic	NA	-2631	MIR3960								
M6_1_125_R1_peak_1149	chr19	40750383	40750570	+	82	NA	promoter-TSS (C19orf54)	NA	-378	SNRPA								
M6_1_125_R1_peak_1285	chr2	74849249	74849484	+	82	NA	intron (HK2, intron 1 of 17)	NA	15191	HK2								
M6_1_125_R1_peak_1715	chr4	1301075	1301307	+	81	NA	TTS (LOC101928676)	NA	4598	LOC101928676								
M6_1_125_R1_peak_1885	chr5	151093728	151093908	+	81	NA	Intergenic	NA	-6632	TNIP1								
M6_1_125_R1_peak_1088	chr19	13846637	13846841	+	81	NA	Intergenic	NA	-10124	MIR23A								
M6_1_125_R1_peak_1029	chr18	75656154	75656324	+	81	NA	Intergenic	NA	56164	LOC100505853								
M6_1_125_R1_peak_781	chr16	2842611	2842789	+	81	NA	promoter-TSS (PRSS30P)	NA	51	PRSS30P								
M6_1_125_R1_peak_1573	chr3	11274035	11274192	+	81	NA	intron (ATG7, intron 1 of 18)	NA	1789	ATG7								
M6_1_125_R1_peak_855	chr16	74296148	74296354	+	81	NA	promoter-TSS (PSMD7)	NA	-524	PSMD7								
M6_1_125_R1_peak_2131	chr7	155206389	155206546	+	81	NA	Intergenic	NA	-56975	LOC102723715								
M6_1_125_R1_peak_1140	chr19	38878166	38878367	+	81	NA	promoter-TSS (RINL)	NA	13	RINL								
M6_1_125_R1_peak_659	chr14	76151776	76151945	+	80	NA	promoter-TSS (GPATCH2L)	NA	-2494	GPATCH2L								
M6_1_125_R1_peak_1083	chr19	13104421	13104599	+	80	NA	TTS (TRMT1)	NA	-2592	LYL1								
M6_1_125_R1_peak_1959	chr6	34273325	34273561	+	80	NA	Intergenic	NA	-4148	LOC102723521								
M6_1_125_R1_peak_386	chr11	66843301	66843478	+	80	NA	promoter-TSS (RCE1)	NA	-23	RCE1								
M6_1_125_R1_peak_880	chr16	89722139	89722296	+	80	NA	promoter-TSS (ZNF276)	NA	1849	ZNF276								
M6_1_125_R1_peak_1470	chr20	63707892	63708208	+	80	NA	promoter-TSS (ARFRP1)	NA	-37	ARFRP1								
M6_1_125_R1_peak_344	chr11	57741218	57741719	+	80	NA	TTS (TMX2)	NA	218	C11orf31								
M6_1_125_R1_peak_2243	chr9	92325285	92325579	+	80	NA	promoter-TSS (NOL8)	NA	-44	NOL8								
M6_1_125_R1_peak_2044	chr7	1188764	1189046	+	80	NA	Intergenic	NA	28531	AC091729.9								
M6_1_125_R1_peak_395	chr11	74783648	74783857	+	80	NA	intron (RNF169, intron 1 of 5)	NA	34884	RNF169								
M6_1_125_R1_peak_1367	chr2	218399775	218400001	+	79	NA	exon (CTDSP1, exon 1 of 7)	NA	133	CTDSP1								
M6_1_125_R1_peak_2094	chr7	99500211	99500391	+	78	NA	promoter-TSS (ZNF394)	NA	1	ZNF394								
M6_1_125_R1_peak_2153	chr8	30720173	30720393	+	78	NA	intron (GSR, intron 1 of 11)	NA	7686	GSR								
M6_1_125_R1_peak_1671	chr3	167734869	167735114	+	78	NA	promoter-TSS (SERPINI1)	NA	-89	PDCD10								
M6_1_125_R1_peak_1915	chr6	3023856	3024042	+	78	NA	exon (HTATSF1P2, exon 1 of 1)	NA	822	HTATSF1P2								
M6_1_125_R1_peak_209	chr1	234724053	234724221	+	78	NA	promoter-TSS (LINC01132)	NA	95	LINC01132								
M6_1_125_R1_peak_1428	chr20	31610670	31610935	+	78	NA	Intergenic	NA	3616	MIR3193								
M6_1_125_R1_peak_1697	chr3	194306448	194306663	+	78	NA	intron (LINC00887, intron 1 of 2)	NA	6249	LINC00887								
M6_1_125_R1_peak_1120	chr19	19192115	19192278	+	78	NA	promoter-TSS (RFXANK)	NA	395	MEF2BNB-MEF2B								
M6_1_125_R1_peak_1163	chr19	44113278	44113452	+	78	NA	promoter-TSS (ZNF225)	NA	-30	ZNF225								
M6_1_125_R1_peak_1544	chr22	40346398	40346602	+	78	NA	promoter-TSS (ADSL)	NA	0	ADSL								
M6_1_125_R1_peak_1059	chr19	6100364	6100686	+	77	NA	intron (RFX2, intron 1 of 16)	NA	10128	RFX2								
M6_1_125_R1_peak_177	chr1	184559475	184559676	+	77	NA	intron (C1orf21, intron 3 of 5)	NA	19651	LOC102724857								
M6_1_125_R1_peak_270	chr10	73865853	73866024	+	77	NA	intron (CAMK2G, intron 2 of 20)	NA	8644	CAMK2G								
