PeakID (cmd=annotatePeaks.pl M6_1_123_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_123_R1_peak_5314	chr17	36011210	36011602	+	96	NA	Intergenic	NA	6602	CCL23								
M6_1_123_R1_peak_5264	chr17	28982415	28982688	+	96	NA	intron (SEZ6, intron 1 of 16)	NA	23512	SEZ6								
M6_1_123_R1_peak_520	chr1	71881648	71881927	+	96	NA	intron (NEGR1, intron 2 of 6)	NA	-44775	NEGR1-IT1								
M6_1_123_R1_peak_2045	chr11	21626062	21626318	+	96	NA	Intergenic	NA	-453479	LOC102723370								
M6_1_123_R1_peak_3499	chr13	102845579	102845993	+	96	NA	promoter-TSS (ERCC5)	NA	-55	ERCC5								
M6_1_123_R1_peak_3929	chr14	100192722	100193390	+	96	NA	Intergenic	NA	-33381	DEGS2								
M6_1_123_R1_peak_4291	chr15	78872648	78873107	+	96	NA	promoter-TSS (MORF4L1)	NA	-112	MORF4L1								
M6_1_123_R1_peak_1467	chr10	32256685	32256957	+	96	NA	Intergenic	NA	90397	EPC1								
M6_1_123_R1_peak_11345	chr7	11767194	11767513	+	96	NA	intron (THSD7A, intron 1 of 25)	NA	64844	THSD7A								
M6_1_123_R1_peak_9699	chr4	88284631	88284959	+	96	NA	promoter-TSS (PPM1K)	NA	-109	RP11-10L7.1								
M6_1_123_R1_peak_6201	chr19	10405445	10405758	+	96	NA	Intergenic	NA	-2006	CDC37								
M6_1_123_R1_peak_9411	chr3	197749681	197750137	+	96	NA	promoter-TSS (FYTTD1)	NA	-64	KIAA0226								
M6_1_123_R1_peak_1380	chr10	12181411	12181689	+	96	NA	intron (NUDT5, intron 3 of 9)	NA	14594	NUDT5								
M6_1_123_R1_peak_6868	chr2	11344452	11344843	+	96	NA	promoter-TSS (ROCK2)	NA	-62	ROCK2								
M6_1_123_R1_peak_2031	chr11	18012946	18013299	+	96	NA	promoter-TSS (SERGEF)	NA	40	SERGEF								
M6_1_123_R1_peak_2739	chr12	26846087	26846308	+	96	NA	Intergenic	NA	-13000	ITPR2								
M6_1_123_R1_peak_5311	chr17	35809057	35809579	+	96	NA	promoter-TSS (TAF15)	NA	-137	TAF15								
M6_1_123_R1_peak_11190	chr6	149545935	149546448	+	96	NA	promoter-TSS (PPIL4)	NA	-89	PPIL4								
M6_1_123_R1_peak_9114	chr3	130111414	130111729	+	96	NA	promoter-TSS (FAM86HP)	NA	-138	FAM86HP								
M6_1_123_R1_peak_3510	chr13	109786460	109787053	+	96	NA	promoter-TSS (IRS2)	NA	-189	IRS2								
M6_1_123_R1_peak_543	chr1	85276290	85276843	+	96	NA	exon (BCL10, exon 1 of 3)	NA	208	LOC646626								
M6_1_123_R1_peak_10443	chr5	172765236	172765567	+	96	NA	Intergenic	NA	5799	DUSP1								
M6_1_123_R1_peak_2601	chr12	990958	991428	+	96	NA	promoter-TSS (RAD52)	NA	-45	ERC1								
M6_1_123_R1_peak_7632	chr2	212957708	212957996	+	96	NA	Intergenic	NA	-31516	MIR4776-2								
M6_1_123_R1_peak_7409	chr2	138501743	138502137	+	96	NA	promoter-TSS (SPOPL)	NA	58	SPOPL								
M6_1_123_R1_peak_198	chr1	24322316	24322534	+	96	NA	promoter-TSS (GRHL3)	NA	3103	GRHL3								
M6_1_123_R1_peak_10119	chr5	82278238	82278670	+	96	NA	promoter-TSS (RPS23)	NA	-38	RPS23								
M6_1_123_R1_peak_8140	chr20	63942185	63942442	+	96	NA	promoter-TSS (MIR1914)	NA	398	MIR647								
M6_1_123_R1_peak_8248	chr21	39079670	39079941	+	96	NA	Intergenic	NA	-68546	LOC102724740								
M6_1_123_R1_peak_10044	chr5	61162320	61162664	+	96	NA	promoter-TSS (SMIM15)	NA	-17	SMIM15								
M6_1_123_R1_peak_835	chr1	160343148	160343385	+	96	NA	promoter-TSS (NCSTN)	NA	-7	NCSTN								
M6_1_123_R1_peak_8133	chr20	63686516	63686763	+	96	NA	intron (RTEL1-TNFRSF6B, intron 16 of 37)	NA	-10012	TNFRSF6B								
M6_1_123_R1_peak_9580	chr4	47368250	47368514	+	96	NA	intron (GABRB1, intron 5 of 8)	NA	95283	COMMD8								
M6_1_123_R1_peak_9035	chr3	112740959	112741229	+	96	NA	intron (RP11-572C15.5, intron 2 of 4)	NA	8225	RP11-572C15.5								
M6_1_123_R1_peak_6137	chr19	6536191	6536522	+	96	NA	TTS (TNFSF9)	NA	7794	TNFSF9								
M6_1_123_R1_peak_2648	chr12	6635378	6635627	+	96	NA	intron (LPAR5, intron 1 of 1)	NA	629	LPAR5								
M6_1_123_R1_peak_5175	chr17	8965650	8965884	+	96	NA	promoter-TSS (LOC101928235)	NA	-59	LOC101928235								
M6_1_123_R1_peak_2171	chr11	61816863	61817302	+	96	NA	promoter-TSS (FADS1)	NA	-25	FADS1								
M6_1_123_R1_peak_5906	chr18	49360663	49360905	+	96	NA	intron (DYM, intron 6 of 16)	NA	99920	DYM								
M6_1_123_R1_peak_9379	chr3	195906794	195907150	+	96	NA	intron (TNK2, intron 1 of 14)	NA	-19937	TNK2								
M6_1_123_R1_peak_2993	chr12	89709225	89709839	+	96	NA	promoter-TSS (ATP2B1)	NA	577	LINC00936								
M6_1_123_R1_peak_2838	chr12	52662370	52662652	+	96	NA	Intergenic	NA	-10336	KRT2								
M6_1_123_R1_peak_6631	chr19	47303983	47304241	+	96	NA	Intergenic	NA	-3952	LOC102723962								
M6_1_123_R1_peak_12430	chr9	22035668	22035933	+	96	NA	intron (CDKN2B-AS1, intron 3 of 12)	NA	-26487	CDKN2B								
M6_1_123_R1_peak_4458	chr16	679778	680086	+	96	NA	promoter-TSS (STUB1)	NA	-183	STUB1								
M6_1_123_R1_peak_1658	chr10	87546284	87546569	+	96	NA	intron (MINPP1, intron 4 of 4)	NA	41960	MINPP1								
M6_1_123_R1_peak_11213	chr6	154733199	154733564	+	96	NA	promoter-TSS (SCAF8)	NA	3	SCAF8								
M6_1_123_R1_peak_230	chr1	26363873	26364150	+	96	NA	intron (ZNF683, intron 4 of 6)	NA	-9881	AIM1L								
M6_1_123_R1_peak_5350	chr17	38976196	38976510	+	96	NA	Intergenic	NA	-8951	FBXO47								
M6_1_123_R1_peak_12091	chr8	65951558	65952057	+	96	NA	Intergenic	NA	-69749	DNAJC5B								
M6_1_123_R1_peak_7509	chr2	177265907	177266146	+	96	NA	promoter-TSS (NFE2L2)	NA	-2137	NFE2L2								
M6_1_123_R1_peak_5900	chr18	47953615	47953833	+	96	NA	Intergenic	NA	-22531	SMAD2								
M6_1_123_R1_peak_5156	chr17	8069089	8069387	+	96	NA	Intergenic	NA	18465	ALOX12B								
M6_1_123_R1_peak_1097	chr1	206612336	206612612	+	96	NA	promoter-TSS (EIF2D)	NA	77	EIF2D								
M6_1_123_R1_peak_5893	chr18	46104188	46104434	+	96	NA	promoter-TSS (ATP5A1)	NA	-21	HAUS1								
M6_1_123_R1_peak_1226	chr1	231528316	231528692	+	96	NA	promoter-TSS (TSNAX)	NA	-149	TSNAX-DISC1								
M6_1_123_R1_peak_7349	chr2	113886468	113886782	+	96	NA	intron (AC104653.1, intron 1 of 4)	NA	-3973	ACTR3								
M6_1_123_R1_peak_6768	chr19	55117517	55117928	+	96	NA	promoter-TSS (PPP1R12C)	NA	-122	PPP1R12C								
M6_1_123_R1_peak_12031	chr8	42153388	42153672	+	96	NA	promoter-TSS (AP3M2)	NA	584	AP3M2								
M6_1_123_R1_peak_7428	chr2	149587609	149587871	+	96	NA	promoter-TSS (MMADHC)	NA	76	MMADHC								
M6_1_123_R1_peak_2432	chr11	88345500	88345739	+	96	NA	Intergenic	NA	-7846	CTSC								
M6_1_123_R1_peak_11284	chr7	1819651	1819937	+	96	NA	intron (MAD1L1, intron 18 of 18)	NA	-18792	LOC100128374								
M6_1_123_R1_peak_7741	chr2	234483635	234484297	+	96	NA	Intergenic	NA	13087	ARL4C								
M6_1_123_R1_peak_4881	chr16	69330482	69330839	+	96	NA	promoter-TSS (PDF)	NA	-65	PDF								
M6_1_123_R1_peak_949	chr1	181022865	181023323	+	96	NA	promoter-TSS (STX6)	NA	27	STX6								
M6_1_123_R1_peak_9768	chr4	123600015	123600297	+	96	NA	Intergenic	NA	-91235	TRNAC16								
M6_1_123_R1_peak_13021	chrX	48800821	48801787	+	96	NA	promoter-TSS (HDAC6)	NA	-375	HDAC6								
M6_1_123_R1_peak_4477	chr16	1782587	1783044	+	96	NA	promoter-TSS (NUBP2)	NA	-235	SPSB3								
M6_1_123_R1_peak_5997	chr19	1069248	1069563	+	96	NA	intron (HMHA1, intron 2 of 22)	NA	3482	HMHA1								
M6_1_123_R1_peak_5478	chr17	49677803	49678323	+	96	NA	promoter-TSS (SPOP)	NA	100	SPOP								
M6_1_123_R1_peak_2406	chr11	77994538	77995065	+	96	NA	promoter-TSS (INTS4)	NA	-130	INTS4								
M6_1_123_R1_peak_1066	chr1	203607282	203607626	+	96	NA	Intergenic	NA	-19333	ATP2B4								
M6_1_123_R1_peak_9423	chr4	1009545	1009993	+	96	NA	Intergenic	NA	-2695	FGFRL1								
M6_1_123_R1_peak_10803	chr6	36493892	36494165	+	96	NA	exon (STK38, exon 14 of 14)	NA	-51139	PXT1								
M6_1_123_R1_peak_9956	chr5	32585767	32586163	+	96	NA	intron (SUB1, intron 1 of 4)	NA	466	SUB1								
M6_1_123_R1_peak_11466	chr7	41874192	41874499	+	96	NA	Intergenic	NA	-171237	INHBA								
M6_1_123_R1_peak_7596	chr2	201093602	201093833	+	96	NA	Intergenic	NA	21978	NDUFB3								
M6_1_123_R1_peak_12139	chr8	90467757	90468021	+	96	NA	Intergenic	NA	-107883	LOC101926899								
M6_1_123_R1_peak_3105	chr12	109573463	109573815	+	96	NA	promoter-TSS (MVK)	NA	-56	MVK								
M6_1_123_R1_peak_4139	chr15	59689183	59689608	+	96	NA	promoter-TSS (BNIP2)	NA	134	BNIP2								
M6_1_123_R1_peak_6954	chr2	28751511	28752038	+	96	NA	promoter-TSS (PPP1CB)	NA	14	PPP1CB								
M6_1_123_R1_peak_11509	chr7	55365852	55366390	+	96	NA	exon (LANCL2, exon 1 of 9)	NA	673	LANCL2								
M6_1_123_R1_peak_1798	chr10	114060517	114060771	+	96	NA	Intergenic	NA	16597	ADRB1								
M6_1_123_R1_peak_9354	chr3	191631566	191631795	+	96	NA	Intergenic	NA	170517	PYDC2								
M6_1_123_R1_peak_5021	chr16	89489155	89489527	+	96	NA	intron (ANKRD11, intron 1 of 13)	NA	15735	LOC101927863								
M6_1_123_R1_peak_6516	chr19	40576676	40576958	+	96	NA	promoter-TSS (SHKBP1)	NA	-34	SHKBP1								
M6_1_123_R1_peak_4607	chr16	15650048	15650336	+	96	NA	promoter-TSS (NDE1)	NA	6898	MIR484								
M6_1_123_R1_peak_4640	chr16	21650640	21650831	+	96	NA	intron (IGSF6, intron 1 of 5)	NA	1931	IGSF6								
M6_1_123_R1_peak_4604	chr16	15154722	15155221	+	96	NA	promoter-TSS (MIR3180-4)	NA	-4	MIR3180-4								
M6_1_123_R1_peak_4805	chr16	57244921	57245229	+	96	NA	promoter-TSS (ARL2BP)	NA	-51	ARL2BP								
M6_1_123_R1_peak_628	chr1	108746355	108746814	+	96	NA	promoter-TSS (STXBP3)	NA	-79	STXBP3								
M6_1_123_R1_peak_11641	chr7	100158644	100158921	+	96	NA	promoter-TSS (C7orf43)	NA	-103	C7orf43								
M6_1_123_R1_peak_8510	chr22	39840153	39840492	+	96	NA	intron (ENTHD1, intron 2 of 5)	NA	52690	ENTHD1								
M6_1_123_R1_peak_8177	chr21	29228368	29228708	+	96	NA	intron (LINC00189, intron 1 of 1)	NA	35044	LINC00189								
M6_1_123_R1_peak_11522	chr7	66296129	66296521	+	96	NA	intron (TPST1, intron 3 of 3)	NA	91049	TPST1								
M6_1_123_R1_peak_9530	chr4	16237727	16238010	+	96	NA	intron (TAPT1-AS1, intron 1 of 2)	NA	11205	TAPT1-AS1								
M6_1_123_R1_peak_6573	chr19	44890474	44891282	+	96	NA	promoter-TSS (TOMM40)	NA	-342	TOMM40								
M6_1_123_R1_peak_7456	chr2	159574239	159574526	+	96	NA	intron (BAZ2B, intron 1 of 35)	NA	-40921	LOC643072								
M6_1_123_R1_peak_6831	chr2	1995985	1996233	+	96	NA	intron (MYT1L, intron 1 of 21)	NA	1198	MYT1L								
M6_1_123_R1_peak_8122	chr20	62926281	62926639	+	96	NA	promoter-TSS (DIDO1)	NA	11492	DIDO1								
M6_1_123_R1_peak_9382	chr3	196104796	196105019	+	96	NA	Intergenic	NA	-22746	TFRC								
M6_1_123_R1_peak_2097	chr11	44574586	44574904	+	96	NA	intron (CD82, intron 1 of 9)	NA	9154	CD82								
M6_1_123_R1_peak_9850	chr4	169098517	169098798	+	96	NA	intron (SH3RF1, intron 11 of 11)	NA	-88373	CBR4								
M6_1_123_R1_peak_7083	chr2	61434372	61434674	+	96	NA	intron (USP34, intron 1 of 79)	NA	-17146	SNORA70B								
M6_1_123_R1_peak_7377	chr2	127701221	127701592	+	96	NA	exon (SFT2D3, exon 1 of 1)	NA	383	SFT2D3								
M6_1_123_R1_peak_3764	chr14	69697043	69697356	+	96	NA	intron (KIAA0247, intron 2 of 5)	NA	-69896	SRSF5								
M6_1_123_R1_peak_8378	chr22	26503122	26503388	+	96	NA	intron (TFIP11, intron 7 of 14)	NA	9216	TFIP11								
M6_1_123_R1_peak_4498	chr16	2537767	2538098	+	96	NA	promoter-TSS (PDPK1)	NA	-32	PDPK1								
M6_1_123_R1_peak_1833	chr10	121737927	121738160	+	96	NA	Intergenic	NA	-139604	FGFR2								
M6_1_123_R1_peak_8732	chr3	25783309	25783614	+	96	NA	promoter-TSS (NGLY1)	NA	37	NGLY1								
M6_1_123_R1_peak_123	chr1	15617252	15617526	+	96	NA	promoter-TSS (DDI2)	NA	-69	DDI2								
M6_1_123_R1_peak_7614	chr2	206159343	206159703	+	96	NA	promoter-TSS (EEF1B2)	NA	-4	NDUFS1								
M6_1_123_R1_peak_2999	chr12	90253861	90254096	+	96	NA	Intergenic	NA	-421344	LOC102724834								
M6_1_123_R1_peak_9558	chr4	38663702	38664133	+	96	NA	promoter-TSS (KLF3)	NA	-252	KLF3								
M6_1_123_R1_peak_8308	chr22	16790111	16790438	+	96	NA	intron (XKR3, intron 3 of 3)	NA	31420	XKR3								
M6_1_123_R1_peak_1533	chr10	63236453	63236722	+	96	NA	intron (JMJD1C, intron 2 of 24)	NA	51841	LOC102724807								
M6_1_123_R1_peak_8689	chr3	15859773	15860091	+	96	NA	promoter-TSS (ANKRD28)	NA	-386	ANKRD28								
M6_1_123_R1_peak_6816	chr19	58401218	58401675	+	96	NA	Intergenic	NA	5356	LOC646862								
M6_1_123_R1_peak_2188	chr11	62599219	62599499	+	96	NA	intron (MTA2, intron 3 of 17)	NA	2481	MTA2								
M6_1_123_R1_peak_7868	chr20	8394362	8394590	+	96	NA	intron (PLCB1, intron 3 of 32)	NA	262211	PLCB1								
M6_1_123_R1_peak_2944	chr12	67630771	67631056	+	96	NA	Intergenic	NA	-17819	DYRK2								
M6_1_123_R1_peak_12079	chr8	63038707	63039679	+	96	NA	promoter-TSS (GGH)	NA	-142	GGH								
M6_1_123_R1_peak_8287	chr21	44865675	44865913	+	96	NA	intron (PTTG1IP, intron 1 of 5)	NA	8109	PTTG1IP								
M6_1_123_R1_peak_1122	chr1	210731281	210731522	+	96	NA	intron (KCNH1, intron 10 of 10)	NA	402021	KCNH1-IT1								
M6_1_123_R1_peak_8422	chr22	30968800	30969598	+	96	NA	promoter-TSS (TUG1)	NA	-449	TUG1								
M6_1_123_R1_peak_63	chr1	6602819	6603090	+	96	NA	promoter-TSS (KLHL21)	NA	-85	KLHL21								
M6_1_123_R1_peak_2194	chr11	62709470	62709834	+	96	NA	promoter-TSS (BSCL2)	NA	-33	BSCL2								
M6_1_123_R1_peak_9798	chr4	140156581	140156977	+	96	NA	Intergenic	NA	-2700	MAML3								
M6_1_123_R1_peak_9332	chr3	186515161	186515479	+	96	NA	Intergenic	NA	-21659	RP11-48F14.1								
M6_1_123_R1_peak_655	chr1	111507338	111507927	+	96	NA	intron (ADORA3, intron 1 of 5)	NA	33650	C1orf162								
M6_1_123_R1_peak_5577	chr17	64326565	64326909	+	96	NA	intron (PECAM1, intron 13 of 13)	NA	-63414	TEX2								
M6_1_123_R1_peak_10957	chr6	81128785	81129043	+	96	NA	Intergenic	NA	366241	LOC101928742								
M6_1_123_R1_peak_9313	chr3	184248843	184249090	+	96	NA	promoter-TSS (ECE2)	NA	5	ALG3								
M6_1_123_R1_peak_10597	chr6	12060818	12061059	+	96	NA	intron (HIVEP1, intron 1 of 9)	NA	48447	HIVEP1								
M6_1_123_R1_peak_2183	chr11	62397978	62398257	+	96	NA	Intergenic	NA	13667	LOC102723765								
M6_1_123_R1_peak_13008	chrX	45758310	45758594	+	96	NA	Intergenic	NA	-11358	MIR222								
M6_1_123_R1_peak_12383	chr9	3012856	3013112	+	96	NA	Intergenic	NA	-168605	RP11-32F11.2								
M6_1_123_R1_peak_10050	chr5	62509967	62510229	+	96	NA	intron (IPO11, intron 19 of 29)	NA	-68637	LRRC70								
M6_1_123_R1_peak_5304	chr17	35448196	35448432	+	96	NA	promoter-TSS (SLFN13)	NA	55	SLFN13								
M6_1_123_R1_peak_8752	chr3	33440240	33440707	+	96	NA	promoter-TSS (UBP1)	NA	-463	UBP1								
M6_1_123_R1_peak_9560	chr4	38758264	38758530	+	96	NA	Intergenic	NA	24593	TLR10								
M6_1_123_R1_peak_3351	chr13	44577216	44577507	+	96	NA	promoter-TSS (TSC22D1)	NA	-796	TSC22D1								
M6_1_123_R1_peak_2240	chr11	65027601	65027916	+	96	NA	intron (SNX15, intron 1 of 7)	NA	350	SNX15								
M6_1_123_R1_peak_4583	chr16	11362059	11362289	+	96	NA	Intergenic	NA	-12854	LOC101927071								
M6_1_123_R1_peak_3281	chr13	28268714	28268972	+	96	NA	intron (PAN3, intron 7 of 13)	NA	36342	RNU6-82P								
M6_1_123_R1_peak_8316	chr22	17980648	17980912	+	96	NA	TTS (MIR648)	NA	166	MIR648								
M6_1_123_R1_peak_2652	chr12	6745701	6745955	+	96	NA	Intergenic	NA	7642	MLF2								
M6_1_123_R1_peak_12460	chr9	34522844	34523180	+	96	NA	promoter-TSS (ENHO)	NA	27	ENHO								
M6_1_123_R1_peak_2393	chr11	74783576	74783894	+	96	NA	intron (RNF169, intron 1 of 5)	NA	34867	RNF169								
M6_1_123_R1_peak_9008	chr3	100087265	100087545	+	96	NA	intron (FILIP1L, intron 1 of 5)	NA	-98419	TMEM30C								
M6_1_123_R1_peak_11721	chr7	117124779	117125084	+	96	NA	intron (ST7, intron 3 of 15)	NA	20661	ST7-AS2								
M6_1_123_R1_peak_6310	chr19	15641905	15642231	+	96	NA	intron (CYP4F3, intron 1 of 10)	NA	1171	CYP4F3								
M6_1_123_R1_peak_5961	chr18	77114500	77115106	+	96	NA	intron (MBP, intron 1 of 7)	NA	-97704	MBP								
M6_1_123_R1_peak_9394	chr3	196568525	196568777	+	96	NA	promoter-TSS (FBXO45)	NA	105	WDR53								
M6_1_123_R1_peak_12979	chrX	21839420	21839742	+	96	NA	promoter-TSS (MBTPS2)	NA	43	MBTPS2								
M6_1_123_R1_peak_12726	chr9	123268192	123268688	+	96	NA	exon (STRBP, exon 1 of 19)	NA	-84117	STRBP								
M6_1_123_R1_peak_10261	chr5	134140539	134140779	+	96	NA	intron (TCF7, intron 5 of 9)	NA	25052	TCF7								
M6_1_123_R1_peak_8920	chr3	53114038	53114246	+	96	NA	intron (RFT1, intron 6 of 10)	NA	16322	RFT1								
M6_1_123_R1_peak_3235	chr12	132471097	132471495	+	96	NA	Intergenic	NA	2958	MUC8								
M6_1_123_R1_peak_11217	chr6	157021414	157021838	+	96	NA	intron (ARID1B, intron 5 of 19)	NA	-241895	MIR4466								
M6_1_123_R1_peak_765	chr1	154403488	154403737	+	96	NA	exon (LOC101928101, exon 2 of 2)	NA	-1622	IL6R								
M6_1_123_R1_peak_12422	chr9	20622394	20622725	+	96	NA	promoter-TSS (MLLT3)	NA	-16	MLLT3								
M6_1_123_R1_peak_2496	chr11	116984610	116984918	+	96	NA	intron (SIK3, intron 1 of 23)	NA	113540	SIK3								
M6_1_123_R1_peak_10280	chr5	138032798	138033226	+	96	NA	exon (FAM13B, exon 1 of 23)	NA	101	FAM13B								
M6_1_123_R1_peak_3225	chr12	127559779	127560026	+	96	NA	Intergenic	NA	76217	RP11-526P6.1								
M6_1_123_R1_peak_1466	chr10	32029961	32030200	+	96	NA	intron (KIF5B, intron 14 of 25)	NA	26363	KIF5B								
M6_1_123_R1_peak_19	chr1	1630386	1630588	+	96	NA	exon (MIB2, exon 21 of 21)	NA	-1694	MMP23B								
M6_1_123_R1_peak_12036	chr8	42842967	42843631	+	96	NA	promoter-TSS (THAP1)	NA	32	THAP1								
M6_1_123_R1_peak_9733	chr4	105060621	105060935	+	96	NA	Intergenic	NA	84795	LOC101929491								
M6_1_123_R1_peak_8330	chr22	20117127	20117602	+	96	NA	promoter-TSS (TRMT2A)	NA	-38	RANBP1								
M6_1_123_R1_peak_8710	chr3	18556597	18556852	+	96	NA	intron (LOC101927777, intron 2 of 2)	NA	-28909	LOC101927805								
M6_1_123_R1_peak_9721	chr4	101205994	101206279	+	96	NA	intron (PPP3CA, intron 1 of 11)	NA	34736	MIR8066								
M6_1_123_R1_peak_9627	chr4	73730964	73731189	+	95	NA	Intergenic	NA	-9430	IL8								
M6_1_123_R1_peak_4821	chr16	58265556	58265796	+	95	NA	intron (CCDC113, intron 5 of 7)	NA	15740	CCDC113								
M6_1_123_R1_peak_2379	chr11	73376173	73376433	+	95	NA	promoter-TSS (RELT)	NA	-57	RELT								
M6_1_123_R1_peak_10723	chr6	31541946	31542387	+	95	NA	promoter-TSS (SNORD84)	NA	309	DDX39B								
M6_1_123_R1_peak_9130	chr3	134606484	134606805	+	95	NA	intron (KY, intron 10 of 10)	NA	8820	LOC101927568								
M6_1_123_R1_peak_2561	chr11	126346053	126346341	+	95	NA	TTS (DCPS)	NA	9390	ST3GAL4-AS1								
M6_1_123_R1_peak_10980	chr6	87907675	87907922	+	95	NA	intron (LOC101928911, intron 2 of 4)	NA	122938	LOC101928911								
M6_1_123_R1_peak_4748	chr16	31142225	31142562	+	95	NA	intron (PRSS36, intron 10 of 14)	NA	-6563	PRSS8								
M6_1_123_R1_peak_9209	chr3	153221715	153222093	+	95	NA	Intergenic	NA	59692	RAP2B								
M6_1_123_R1_peak_4483	chr16	2023256	2023525	+	95	NA	Intergenic	NA	3870	NPW								
M6_1_123_R1_peak_9809	chr4	145180447	145180900	+	95	NA	promoter-TSS (OTUD4)	NA	-62	OTUD4								
M6_1_123_R1_peak_6628	chr19	47274005	47274465	+	95	NA	promoter-TSS (PRR24)	NA	-650	PRR24								
M6_1_123_R1_peak_12838	chr9	132799041	132799295	+	95	NA	intron (AK8, intron 10 of 12)	NA	79146	AK8								
M6_1_123_R1_peak_12132	chr8	86508582	86508855	+	95	NA	promoter-TSS (RMDN1)	NA	-32	RMDN1								
M6_1_123_R1_peak_5355	chr17	39637028	39637334	+	95	NA	promoter-TSS (STARD3)	NA	8683	PPP1R1B								
M6_1_123_R1_peak_10768	chr6	33692815	33693039	+	95	NA	intron (ITPR3, intron 55 of 57)	NA	-5225	MIR3934								
M6_1_123_R1_peak_6386	chr19	18419187	18419587	+	95	NA	promoter-TSS (SSBP4)	NA	51	SSBP4								
M6_1_123_R1_peak_9814	chr4	147689089	147689361	+	95	NA	Intergenic	NA	-5096	PRMT9								
M6_1_123_R1_peak_10183	chr5	111507361	111507627	+	95	NA	intron (STARD4, intron 1 of 5)	NA	-4732	STARD4-AS1								
M6_1_123_R1_peak_4884	chr16	69385899	69386187	+	95	NA	promoter-TSS (TERF2)	NA	-58	TERF2								
M6_1_123_R1_peak_6708	chr19	51367477	51368279	+	95	NA	intron (CLDND2, intron 3 of 4)	NA	1125	CLDND2								
M6_1_123_R1_peak_200	chr1	24642772	24643194	+	95	NA	promoter-TSS (SRRM1)	NA	-210	SRRM1								
M6_1_123_R1_peak_10976	chr6	87589939	87590229	+	95	NA	promoter-TSS (ORC3)	NA	-52	ORC3								
M6_1_123_R1_peak_801	chr1	156282626	156282952	+	95	NA	promoter-TSS (SMG5)	NA	-1490	TMEM79								
M6_1_123_R1_peak_2495	chr11	116853606	116853844	+	95	NA	intron (SIK3, intron 20 of 23)	NA	-16103	APOA1								
M6_1_123_R1_peak_6347	chr19	17110080	17110346	+	95	NA	intron (MYO9B, intron 1 of 38)	NA	8570	MYO9B								
M6_1_123_R1_peak_5231	chr17	20073479	20073692	+	95	NA	promoter-TSS (SPECC1)	NA	-82409	SPECC1								
M6_1_123_R1_peak_8435	chr22	31692250	31692497	+	94	NA	intron (PRR14L, intron 7 of 8)	NA	57761	PRR14L								
M6_1_123_R1_peak_11926	chr8	21764918	21765189	+	94	NA	intron (GFRA2, intron 1 of 6)	NA	49845	GFRA2								
M6_1_123_R1_peak_1728	chr10	101042691	101042942	+	94	NA	Intergenic	NA	11577	SFXN3								
M6_1_123_R1_peak_9110	chr3	129238955	129239279	+	94	NA	Intergenic	NA	-10493	COPG1								
M6_1_123_R1_peak_361	chr1	38990986	38991439	+	94	NA	promoter-TSS (AKIRIN1)	NA	-32	AKIRIN1								
M6_1_123_R1_peak_7359	chr2	120252820	120253475	+	94	NA	promoter-TSS (RALB)	NA	-309	RALB								
M6_1_123_R1_peak_2982	chr12	79935068	79935479	+	94	NA	promoter-TSS (PPP1R12A)	NA	182	PPP1R12A								
M6_1_123_R1_peak_9794	chr4	140053814	140054038	+	94	NA	intron (MAML3, intron 1 of 4)	NA	-5059	LOC101927544								
M6_1_123_R1_peak_6774	chr19	55339190	55339928	+	94	NA	promoter-TSS (SUV420H2)	NA	-294	SUV420H2								
M6_1_123_R1_peak_6590	chr19	45507270	45507554	+	94	NA	promoter-TSS (VASP)	NA	-30	VASP								
M6_1_123_R1_peak_8792	chr3	42600341	42600844	+	94	NA	promoter-TSS (NKTR)	NA	-74	NKTR								
M6_1_123_R1_peak_11503	chr7	50610733	50611005	+	94	NA	intron (GRB10, intron 10 of 15)	NA	-49798	DDC								
M6_1_123_R1_peak_9490	chr4	8252717	8253007	+	94	NA	Intergenic	NA	-16900	HTRA3								
M6_1_123_R1_peak_9409	chr3	197554717	197555012	+	94	NA	intron (BDH1, intron 1 of 7)	NA	1123	BDH1								
M6_1_123_R1_peak_10205	chr5	117812915	117813205	+	94	NA	Intergenic	NA	-111950	LOC102467224								
M6_1_123_R1_peak_4530	chr16	3578887	3579183	+	94	NA	Intergenic	NA	-1644	NLRC3								
M6_1_123_R1_peak_6026	chr19	1885336	1885683	+	94	NA	promoter-TSS (ABHD17A)	NA	10	ABHD17A								
M6_1_123_R1_peak_4024	chr15	40368108	40368429	+	94	NA	exon (DISP2, exon 8 of 8)	NA	10035	DISP2								
M6_1_123_R1_peak_8347	chr22	21867631	21867992	+	94	NA	promoter-TSS (MAPK1)	NA	-131	MAPK1								
M6_1_123_R1_peak_11285	chr7	1882822	1883337	+	94	NA	intron (MAD1L1, intron 18 of 18)	NA	-38870	MIR4655								
M6_1_123_R1_peak_3786	chr14	73458489	73458874	+	94	NA	promoter-TSS (NUMB)	NA	-99	NUMB								
M6_1_123_R1_peak_10917	chr6	53359072	53359572	+	94	NA	Intergenic	NA	-21705	ELOVL5								
