PeakID (cmd=annotatePeaks.pl SKNO1_1_633_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_633_R1_peak_10561	chr19	57746667	57746856	+	95	NA	promoter-TSS (ZNF776)	NA	-35	ZNF776								
SKNO1_1_633_R1_peak_4522	chr12	52197987	52198202	+	95	NA	Intergenic	NA	-12396	KRT80								
SKNO1_1_633_R1_peak_18864	chr8	38134487	38134673	+	95	NA	intron (ASH2L, intron 13 of 14)	NA	16685	STAR								
SKNO1_1_633_R1_peak_7489	chr16	53207718	53208047	+	95	NA	promoter-TSS (CHD9)	NA	152889	CHD9								
SKNO1_1_633_R1_peak_8360	chr17	47189173	47189552	+	95	NA	promoter-TSS (MYL4)	NA	-63	CDC27								
SKNO1_1_633_R1_peak_18464	chr7	108294731	108294975	+	95	NA	intron (NRCAM, intron 3 of 30)	NA	129539	LOC102724363								
SKNO1_1_633_R1_peak_16167	chr5	126776555	126776906	+	95	NA	promoter-TSS (LMNB1)	NA	107	LMNB1								
SKNO1_1_633_R1_peak_2162	chr10	6642924	6643172	+	95	NA	Intergenic	NA	55222	LOC101928130								
SKNO1_1_633_R1_peak_17607	chr6	138092773	138092957	+	95	NA	intron (PERP, intron 2 of 2)	NA	14658	PERP								
SKNO1_1_633_R1_peak_9982	chr19	32421939	32422378	+	95	NA	intron (DPY19L3, intron 3 of 18)	NA	16409	DPY19L3								
SKNO1_1_633_R1_peak_5958	chr14	56195253	56195486	+	95	NA	intron (PELI2, intron 2 of 5)	NA	76733	PELI2								
SKNO1_1_633_R1_peak_9105	chr18	14132362	14132646	+	95	NA	promoter-TSS (ZNF519)	NA	-8016	ZNF519								
SKNO1_1_633_R1_peak_5675	chr13	106372327	106372492	+	95	NA	Intergenic	NA	-4154	LINC00460								
SKNO1_1_633_R1_peak_4782	chr12	89528553	89528829	+	95	NA	intron (LOC102724782, intron 3 of 3)	NA	-2429	POC1B								
SKNO1_1_633_R1_peak_6858	chr15	73956773	73957054	+	95	NA	Intergenic	NA	-29127	LOXL1-AS1								
SKNO1_1_633_R1_peak_11285	chr2	100463172	100463344	+	95	NA	Intergenic	NA	-7224	NMS								
SKNO1_1_633_R1_peak_7809	chr16	87858122	87858352	+	95	NA	intron (SLC7A5, intron 1 of 9)	NA	11257	SLC7A5								
SKNO1_1_633_R1_peak_16975	chr6	30742868	30743160	+	95	NA	promoter-TSS (FLOT1)	NA	-104	FLOT1								
SKNO1_1_633_R1_peak_2907	chr10	116682362	116682590	+	95	NA	intron (HSPA12A, intron 8 of 12)	NA	-12517	C10orf82								
SKNO1_1_633_R1_peak_14092	chr3	61561483	61561800	+	95	NA	promoter-TSS (PTPRG)	NA	67	PTPRG								
SKNO1_1_633_R1_peak_19816	chr9	81610363	81610581	+	95	NA	intron (TLE1, intron 14 of 20)	NA	77977	TLE1								
SKNO1_1_633_R1_peak_6199	chr14	88613557	88613760	+	95	NA	TTS (ZC3H14)	NA	50595	ZC3H14								
SKNO1_1_633_R1_peak_17395	chr6	105453429	105453605	+	95	NA	Intergenic	NA	-50393	PREP								
SKNO1_1_633_R1_peak_17709	chr6	149060323	149060628	+	95	NA	intron (UST, intron 7 of 7)	NA	95766	LOC101928683								
SKNO1_1_633_R1_peak_11317	chr2	102801183	102801407	+	95	NA	intron (TMEM182, intron 4 of 4)	NA	39264	TMEM182								
SKNO1_1_633_R1_peak_14748	chr3	190513523	190514006	+	95	NA	promoter-TSS (IL1RAP)	NA	-287	IL1RAP								
SKNO1_1_633_R1_peak_7660	chr16	72008477	72008777	+	95	NA	promoter-TSS (DHODH)	NA	-174	DHODH								
SKNO1_1_633_R1_peak_4080	chr12	751225	751451	+	95	NA	Intergenic	NA	-1255	WNK1								
SKNO1_1_633_R1_peak_1109	chr1	118990201	118990398	+	95	NA	promoter-TSS (TBX15)	NA	-2051	TBX15								
SKNO1_1_633_R1_peak_86	chr1	3857191	3857595	+	95	NA	promoter-TSS (CEP104)	NA	126	DFFB								
SKNO1_1_633_R1_peak_18677	chr8	10417443	10417608	+	95	NA	intron (MSRA, intron 5 of 5)	NA	-55897	LOC101929191								
SKNO1_1_633_R1_peak_20149	chr9	126860392	126860701	+	95	NA	promoter-TSS (ZBTB34)	NA	-146	ZBTB34								
SKNO1_1_633_R1_peak_10717	chr2	16482608	16482776	+	95	NA	Intergenic	NA	91481	LOC101928129								
SKNO1_1_633_R1_peak_11392	chr2	112799306	112799596	+	95	NA	Intergenic	NA	-14057	IL1A								
SKNO1_1_633_R1_peak_14217	chr3	111311784	111312052	+	95	NA	Intergenic	NA	-230200	CD96								
SKNO1_1_633_R1_peak_14789	chr3	194583823	194584113	+	95	NA	promoter-TSS (TMEM44-AS1)	NA	-300	TMEM44-AS1								
SKNO1_1_633_R1_peak_9879	chr19	17765219	17765424	+	95	NA	intron (FCHO1, intron 5 of 27)	NA	10654	FCHO1								
SKNO1_1_633_R1_peak_18776	chr8	23761630	23761831	+	95	NA	Intergenic	NA	-34771	LOC101929258								
SKNO1_1_633_R1_peak_14372	chr3	129827837	129828030	+	95	NA	exon (TMCC1, exon 4 of 7)	NA	-65938	TMCC1-AS1								
SKNO1_1_633_R1_peak_8309	chr17	44106051	44106266	+	95	NA	intron (HDAC5, intron 3 of 27)	NA	17165	HDAC5								
SKNO1_1_633_R1_peak_1677	chr1	203295891	203296092	+	95	NA	Intergenic	NA	8955	RP11-134P9.3								
SKNO1_1_633_R1_peak_13627	chr3	14371859	14372071	+	95	NA	Intergenic	NA	-19397	RP11-536I6.1								
SKNO1_1_633_R1_peak_14204	chr3	107065371	107065611	+	95	NA	Intergenic	NA	175147	LINC00882								
SKNO1_1_633_R1_peak_9333	chr18	70246021	70246211	+	95	NA	Intergenic	NA	-40442	RTTN								
SKNO1_1_633_R1_peak_13586	chr3	10248318	10248912	+	95	NA	exon (TATDN2, exon 1 of 8)	NA	122	TATDN2								
SKNO1_1_633_R1_peak_1851	chr1	225428847	225429048	+	95	NA	promoter-TSS (LBR)	NA	-881	LBR								
SKNO1_1_633_R1_peak_3308	chr11	57652282	57652488	+	95	NA	Intergenic	NA	-2441	YPEL4								
SKNO1_1_633_R1_peak_14827	chr3	196127587	196127795	+	95	NA	Intergenic	NA	-14945	LINC00885								
SKNO1_1_633_R1_peak_4206	chr12	7109116	7109420	+	95	NA	promoter-TSS (C1RL)	NA	5	C1RL								
SKNO1_1_633_R1_peak_20	chr1	1261044	1261414	+	95	NA	intron (UBE2J2, intron 1 of 4)	NA	12615	UBE2J2								
SKNO1_1_633_R1_peak_20183	chr9	128072111	128072348	+	95	NA	intron (SLC25A25, intron 1 of 9)	NA	4029	SLC25A25								
SKNO1_1_633_R1_peak_6751	chr15	64883214	64883433	+	95	NA	Intergenic	NA	-28579	ANKDD1A								
SKNO1_1_633_R1_peak_18245	chr7	74293173	74293387	+	95	NA	intron (CLIP2, intron 1 of 16)	NA	3805	CLIP2								
SKNO1_1_633_R1_peak_14943	chr4	5033309	5033631	+	95	NA	Intergenic	NA	11762	LOC101928329								
SKNO1_1_633_R1_peak_8505	chr17	59565482	59565724	+	95	NA	promoter-TSS (DHX40)	NA	24	DHX40								
SKNO1_1_633_R1_peak_4604	chr12	56581902	56582177	+	95	NA	intron (RBMS2, intron 8 of 13)	NA	54332	BAZ2A								
SKNO1_1_633_R1_peak_608	chr1	42335173	42335434	+	95	NA	promoter-TSS (FOXJ3)	NA	-71	FOXJ3								
SKNO1_1_633_R1_peak_17858	chr7	2698983	2699291	+	95	NA	intron (AMZ1, intron 1 of 5)	NA	19615	AMZ1								
SKNO1_1_633_R1_peak_8327	chr17	45031585	45031789	+	95	NA	exon (DCAKD, exon 5 of 5)	NA	19830	DCAKD								
SKNO1_1_633_R1_peak_3706	chr11	77127173	77127435	+	95	NA	promoter-TSS (MYO7A)	NA	-952	MYO7A								
SKNO1_1_633_R1_peak_12230	chr20	3165423	3165656	+	95	NA	exon (LZTS3, exon 4 of 5)	NA	-5629	UBOX5								
SKNO1_1_633_R1_peak_7579	chr16	67279016	67279316	+	95	NA	promoter-TSS (PLEKHG4)	NA	1656	PLEKHG4								
SKNO1_1_633_R1_peak_1416	chr1	161772515	161772719	+	95	NA	intron (ATF6, intron 1 of 15)	NA	6297	ATF6								
SKNO1_1_633_R1_peak_2467	chr10	61286786	61287018	+	95	NA	Intergenic	NA	-165488	RP11-809M12.1								
SKNO1_1_633_R1_peak_4934	chr12	109461244	109461475	+	95	NA	intron (KCTD10, intron 2 of 6)	NA	15975	KCTD10								
SKNO1_1_633_R1_peak_13403	chr22	42444052	42444345	+	95	NA	Intergenic	NA	-1446	LOC101927344								
SKNO1_1_633_R1_peak_14650	chr3	183244262	183244531	+	95	NA	intron (MCF2L2, intron 15 of 29)	NA	-20985	B3GNT5								
SKNO1_1_633_R1_peak_4347	chr12	26452600	26452817	+	95	NA	intron (ITPR2, intron 45 of 56)	NA	-237931	LOC101928554								
SKNO1_1_633_R1_peak_15559	chr4	153433203	153433461	+	95	NA	Intergenic	NA	-33014	KIAA0922								
SKNO1_1_633_R1_peak_12244	chr20	4108771	4108998	+	95	NA	Intergenic	NA	-11058	LOC101929155								
SKNO1_1_633_R1_peak_11649	chr2	171210826	171211132	+	94	NA	intron (TLK1, intron 1 of 20)	NA	-111725	LOC102724136								
SKNO1_1_633_R1_peak_11760	chr2	190407793	190408076	+	94	NA	promoter-TSS (MFSD6)	NA	-25393	MFSD6								
SKNO1_1_633_R1_peak_4912	chr12	108514970	108515271	+	94	NA	promoter-TSS (FICD)	NA	-154	FICD								
SKNO1_1_633_R1_peak_3426	chr11	64226750	64227018	+	94	NA	promoter-TSS (TRPT1)	NA	626	NUDT22								
SKNO1_1_633_R1_peak_4840	chr12	96237792	96237994	+	94	NA	intron (ELK3, intron 3 of 5)	NA	43464	ELK3								
SKNO1_1_633_R1_peak_17513	chr6	130602443	130602643	+	94	NA	Intergenic	NA	-224862	SMLR1								
SKNO1_1_633_R1_peak_15105	chr4	40206567	40206780	+	94	NA	intron (RHOH, intron 1 of 2)	NA	9766	RHOH								
SKNO1_1_633_R1_peak_4030	chr11	128718913	128719256	+	94	NA	intron (FLI1, intron 1 of 9)	NA	-23061	SENCR								
SKNO1_1_633_R1_peak_17521	chr6	131917264	131917585	+	94	NA	Intergenic	NA	33954	CTGF								
SKNO1_1_633_R1_peak_12608	chr20	50818397	50818562	+	94	NA	intron (BCAS4, intron 2 of 4)	NA	23585	BCAS4								
SKNO1_1_633_R1_peak_19940	chr9	97922302	97922632	+	94	NA	promoter-TSS (C9orf156)	NA	60	C9orf156								
SKNO1_1_633_R1_peak_3262	chr11	46392713	46392933	+	94	NA	Intergenic	NA	-6266	CHRM4								
SKNO1_1_633_R1_peak_16246	chr5	134902235	134902460	+	94	NA	TTS (TXNDC15)	NA	-2773	PCBD2								
SKNO1_1_633_R1_peak_8659	chr17	72719573	72720090	+	94	NA	intron (SLC39A11, intron 7 of 7)	NA	-79359	LINC00511								
SKNO1_1_633_R1_peak_13972	chr3	49918278	49918468	+	94	NA	intron (MON1A, intron 1 of 5)	NA	11639	MON1A								
SKNO1_1_633_R1_peak_6253	chr14	92750588	92750777	+	94	NA	Intergenic	NA	-2052	LGMN								
SKNO1_1_633_R1_peak_17518	chr6	131281609	131281889	+	94	NA	exon (AKAP7, exon 2 of 2)	NA	31590	AKAP7								
SKNO1_1_633_R1_peak_19182	chr8	110674020	110674322	+	94	NA	Intergenic	NA	353266	RP11-946L20.2								
SKNO1_1_633_R1_peak_6209	chr14	89954462	89954876	+	94	NA	promoter-TSS (TDP1)	NA	108	EFCAB11								
SKNO1_1_633_R1_peak_11475	chr2	128316482	128316661	+	94	NA	intron (HS6ST1, intron 1 of 1)	NA	2026	HS6ST1								
SKNO1_1_633_R1_peak_7754	chr16	85055490	85055716	+	94	NA	intron (KIAA0513, intron 1 of 12)	NA	27852	KIAA0513								
SKNO1_1_633_R1_peak_11449	chr2	122186829	122187250	+	94	NA	Intergenic	NA	407739	LOC101927801								
SKNO1_1_633_R1_peak_16194	chr5	131379668	131379924	+	94	NA	intron (CDC42SE2, intron 2 of 4)	NA	-71227	LOC101927670								
SKNO1_1_633_R1_peak_17830	chr7	2100327	2100527	+	94	NA	intron (MAD1L1, intron 9 of 16)	NA	132466	MAD1L1								
SKNO1_1_633_R1_peak_14143	chr3	72821129	72821385	+	94	NA	intron (SHQ1, intron 6 of 10)	NA	27190	SHQ1								
SKNO1_1_633_R1_peak_17816	chr7	1234901	1235223	+	94	NA	intron (UNCX, intron 2 of 2)	NA	2044	UNCX								
SKNO1_1_633_R1_peak_14950	chr4	5870791	5871035	+	94	NA	intron (CRMP1, intron 1 of 13)	NA	22139	CRMP1								
SKNO1_1_633_R1_peak_8366	chr17	47694359	47694587	+	94	NA	promoter-TSS (TBKBP1)	NA	394	TBKBP1								
SKNO1_1_633_R1_peak_19615	chr9	21802411	21802615	+	94	NA	promoter-TSS (MTAP)	NA	-123	MTAP								
SKNO1_1_633_R1_peak_5184	chr12	132439557	132439814	+	94	NA	intron (LOC101928629, intron 4 of 4)	NA	34569	MUC8								
SKNO1_1_633_R1_peak_6631	chr15	50352626	50352803	+	94	NA	exon (FLJ10038, exon 1 of 1)	NA	-1460	GABPB1-AS1								
SKNO1_1_633_R1_peak_4473	chr12	49369895	49370112	+	94	NA	intron (SPATS2, intron 1 of 13)	NA	-19171	LOC100335030								
SKNO1_1_633_R1_peak_3012	chr10	132447679	132447901	+	94	NA	exon (C10orf91, exon 3 of 3)	NA	2580	C10orf91								
SKNO1_1_633_R1_peak_13022	chr21	46153306	46153536	+	94	NA	intron (FTCD, intron 2 of 13)	NA	2171	FTCD								
SKNO1_1_633_R1_peak_1450	chr1	167936100	167936337	+	94	NA	promoter-TSS (DCAF6)	NA	-400	DCAF6								
SKNO1_1_633_R1_peak_5979	chr14	60327512	60327678	+	94	NA	Intergenic	NA	4399	LOC101927729								
SKNO1_1_633_R1_peak_18926	chr8	53177286	53177496	+	94	NA	Intergenic	NA	74306	OPRK1								
SKNO1_1_633_R1_peak_14077	chr3	57983796	57984080	+	94	NA	Intergenic	NA	-24482	FLNB								
SKNO1_1_633_R1_peak_8086	chr17	19387461	19387646	+	94	NA	promoter-TSS (MFAP4)	NA	-334	MFAP4								
SKNO1_1_633_R1_peak_14	chr1	1158118	1158363	+	94	NA	Intergenic	NA	-8884	MIR200B								
SKNO1_1_633_R1_peak_5554	chr13	74133802	74134125	+	94	NA	promoter-TSS (KLF12)	NA	-1882	KLF12								
SKNO1_1_633_R1_peak_12251	chr20	4760699	4760925	+	94	NA	Intergenic	NA	-20144	PRNT								
SKNO1_1_633_R1_peak_3874	chr11	116853610	116853826	+	94	NA	intron (SIK3, intron 21 of 24)	NA	-16119	APOA1								
SKNO1_1_633_R1_peak_2336	chr10	31137063	31137630	+	94	NA	Intergenic	NA	-50537	LOC101929352								
SKNO1_1_633_R1_peak_14170	chr3	99895331	99895584	+	94	NA	intron (FILIP1L, intron 4 of 4)	NA	-19254	FILIP1L								
SKNO1_1_633_R1_peak_17076	chr6	35259462	35259808	+	94	NA	promoter-TSS (ZNF76)	NA	147	ZNF76								
SKNO1_1_633_R1_peak_13228	chr22	31286310	31286620	+	94	NA	intron (PIK3IP1, intron 4 of 4)	NA	6069	PIK3IP1								
SKNO1_1_633_R1_peak_1010	chr1	108661337	108661609	+	94	NA	promoter-TSS (HENMT1)	NA	-370	HENMT1								
SKNO1_1_633_R1_peak_12346	chr20	23143144	23143410	+	94	NA	Intergenic	NA	-10641	LINC00656								
SKNO1_1_633_R1_peak_10848	chr2	37344987	37345243	+	94	NA	intron (QPCT, intron 1 of 6)	NA	505	QPCT								
SKNO1_1_633_R1_peak_2503	chr10	69087910	69088114	+	94	NA	promoter-TSS (SRGN)	NA	-60	SRGN								
SKNO1_1_633_R1_peak_10701	chr2	15311537	15311797	+	94	NA	intron (NBAS, intron 38 of 51)	NA	249681	NBAS								
SKNO1_1_633_R1_peak_2197	chr10	11851987	11852209	+	94	NA	exon (PROSER2, exon 2 of 4)	NA	1891	PROSER2								
SKNO1_1_633_R1_peak_2600	chr10	75111339	75111602	+	94	NA	promoter-TSS (SAMD8)	NA	-231	SAMD8								
SKNO1_1_633_R1_peak_11982	chr2	219279242	219279531	+	94	NA	promoter-TSS (DNAJB2)	NA	68	DNAJB2								
SKNO1_1_633_R1_peak_8907	chr17	81031107	81031529	+	94	NA	exon (BAIAP2-AS1, exon 2 of 2)	NA	3401	BAIAP2-AS1								
SKNO1_1_633_R1_peak_17070	chr6	34888952	34889378	+	94	NA	promoter-TSS (ANKS1A)	NA	-108	ANKS1A								
SKNO1_1_633_R1_peak_16058	chr5	98309939	98310121	+	94	NA	Intergenic	NA	-459594	RGMB								
SKNO1_1_633_R1_peak_816	chr1	67430716	67430907	+	94	NA	promoter-TSS (SERBP1)	NA	-371	SERBP1								
SKNO1_1_633_R1_peak_16190	chr5	131170627	131170884	+	94	NA	promoter-TSS (LYRM7)	NA	-193	LYRM7								
SKNO1_1_633_R1_peak_12561	chr20	47710668	47710883	+	94	NA	intron (SULF2, intron 3 of 20)	NA	75841	SULF2								
SKNO1_1_633_R1_peak_12807	chr21	19529262	19529420	+	94	NA	Intergenic	NA	-769529	AL109763.2								
SKNO1_1_633_R1_peak_1214	chr1	153339790	153339998	+	94	NA	intron (PGLYRP4, intron 7 of 8)	NA	8669	PGLYRP4								
SKNO1_1_633_R1_peak_6167	chr14	77761032	77761247	+	94	NA	promoter-TSS (SNW1)	NA	45	SNW1								
SKNO1_1_633_R1_peak_8690	chr17	74748361	74748564	+	94	NA	promoter-TSS (SLC9A3R1)	NA	-150	SLC9A3R1								
SKNO1_1_633_R1_peak_9340	chr18	74499141	74499581	+	94	NA	promoter-TSS (CNDP2)	NA	1029	CNDP2								
SKNO1_1_633_R1_peak_15771	chr5	40388468	40388620	+	94	NA	Intergenic	NA	-291386	PTGER4								
SKNO1_1_633_R1_peak_13622	chr3	13485223	13485426	+	94	NA	intron (HDAC11, intron 3 of 6)	NA	5153	HDAC11								
SKNO1_1_633_R1_peak_13628	chr3	14377850	14378066	+	94	NA	Intergenic	NA	-24618	SLC6A6								
SKNO1_1_633_R1_peak_17827	chr7	2019721	2019951	+	94	NA	intron (MAD1L1, intron 10 of 16)	NA	-175627	MIR4655								
SKNO1_1_633_R1_peak_15914	chr5	69509368	69509520	+	94	NA	exon (OCLN, exon 3 of 9)	NA	17152	OCLN								
SKNO1_1_633_R1_peak_771	chr1	59674533	59674801	+	94	NA	intron (FGGY, intron 15 of 16)	NA	58624	MIR4711								
SKNO1_1_633_R1_peak_2802	chr10	101588153	101588439	+	94	NA	promoter-TSS (DPCD)	NA	-36	DPCD								
SKNO1_1_633_R1_peak_2592	chr10	74058149	74058372	+	94	NA	intron (VCL, intron 2 of 20)	NA	60182	VCL								
SKNO1_1_633_R1_peak_6442	chr15	27418818	27418999	+	94	NA	intron (GABRG3, intron 5 of 9)	NA	-257666	AC136896.1								
SKNO1_1_633_R1_peak_13413	chr22	42892704	42892948	+	94	NA	intron (PACSIN2, intron 3 of 10)	NA	21388	LOC101927393								
SKNO1_1_633_R1_peak_104	chr1	6490627	6491058	+	94	NA	promoter-TSS (PLEKHG5)	NA	-5373	PLEKHG5								
SKNO1_1_633_R1_peak_6045	chr14	68820666	68820859	+	94	NA	Intergenic	NA	-24519	ZFP36L1								
SKNO1_1_633_R1_peak_6174	chr14	79051058	79051330	+	94	NA	intron (NRXN3, intron 12 of 16)	NA	-228145	NRXN3								
SKNO1_1_633_R1_peak_1041	chr1	110338475	110338715	+	94	NA	promoter-TSS (RBM15)	NA	576	RP5-1074L1.1								
SKNO1_1_633_R1_peak_16158	chr5	124739023	124739265	+	94	NA	intron (ZNF608, intron 1 of 8)	NA	9658	ZNF608								
SKNO1_1_633_R1_peak_15928	chr5	74035630	74035864	+	94	NA	Intergenic	NA	272578	LOC102503429								
SKNO1_1_633_R1_peak_18463	chr7	108203700	108203904	+	94	NA	intron (NRCAM, intron 13 of 30)	NA	38488	LOC102724363								
SKNO1_1_633_R1_peak_11867	chr2	201880020	201880235	+	94	NA	exon (CDK15, exon 12 of 14)	NA	56295	LOC102723977								
SKNO1_1_633_R1_peak_3034	chr10	133530563	133530794	+	94	NA	intron (CYP2E1, intron 2 of 8)	NA	3315	CYP2E1								
SKNO1_1_633_R1_peak_3471	chr11	65181671	65181842	+	94	NA	promoter-TSS (LOC728975)	NA	-419	LOC728975								
SKNO1_1_633_R1_peak_5	chr1	905345	905568	+	94	NA	Intergenic	NA	-5967	LOC284600								
SKNO1_1_633_R1_peak_4841	chr12	96376005	96376262	+	94	NA	intron (CDK17, intron 1 of 15)	NA	23271	CDK17								
SKNO1_1_633_R1_peak_11186	chr2	84907127	84907389	+	94	NA	TTS (TMSB10)	NA	1619	TMSB10								
SKNO1_1_633_R1_peak_7713	chr16	81495749	81496009	+	94	NA	intron (CMIP, intron 1 of 20)	NA	-38023	MIR7854								
SKNO1_1_633_R1_peak_1356	chr1	159012549	159012897	+	94	NA	intron (IFI16, intron 1 of 10)	NA	2831	IFI16								
SKNO1_1_633_R1_peak_14763	chr3	193716197	193716405	+	94	NA	Intergenic	NA	-33239	LOC102724808								
SKNO1_1_633_R1_peak_1713	chr1	205679822	205680049	+	94	NA	promoter-TSS (SLC45A3)	NA	567	SLC45A3								
SKNO1_1_633_R1_peak_788	chr1	64966593	64966797	+	94	NA	promoter-TSS (JAK1)	NA	215	JAK1								
SKNO1_1_633_R1_peak_14686	chr3	184712861	184713093	+	94	NA	promoter-TSS (MAGEF1)	NA	-929	MAGEF1								
SKNO1_1_633_R1_peak_6243	chr14	92613120	92613307	+	94	NA	intron (RIN3, intron 3 of 9)	NA	99432	RIN3								
SKNO1_1_633_R1_peak_1319	chr1	156445920	156446122	+	94	NA	intron (C1orf61, intron 1 of 5)	NA	-16629	C1orf61								
SKNO1_1_633_R1_peak_7154	chr15	101294657	101295020	+	94	NA	intron (SNRPA1, intron 1 of 7)	NA	417	SNRPA1								
SKNO1_1_633_R1_peak_4103	chr12	2064201	2064412	+	94	NA	intron (CACNA1C, intron 1 of 46)	NA	11056	CACNA1C								
SKNO1_1_633_R1_peak_10535	chr19	55661978	55662162	+	94	NA	intron (U2AF2, intron 5 of 11)	NA	8020	U2AF2								
SKNO1_1_633_R1_peak_4938	chr12	109888658	109888913	+	94	NA	Intergenic	NA	-8297	GLTP								
SKNO1_1_633_R1_peak_19277	chr8	126558299	126558512	+	94	NA	promoter-TSS (FAM84B)	NA	-372	FAM84B								
SKNO1_1_633_R1_peak_2036	chr1	244970729	244970971	+	94	NA	exon (LOC101928068, exon 1 of 2)	NA	491	LOC101928068								
SKNO1_1_633_R1_peak_8865	chr17	79800525	79800724	+	94	NA	Intergenic	NA	-3508	CBX8								
SKNO1_1_633_R1_peak_6935	chr15	78103935	78104183	+	94	NA	TTS (CIB2)	NA	11474	SH2D7								
SKNO1_1_633_R1_peak_15908	chr5	69093864	69094238	+	94	NA	exon (SLC30A5, exon 1 of 15)	NA	102	SLC30A5								
SKNO1_1_633_R1_peak_13921	chr3	47802852	47803215	+	94	NA	promoter-TSS (DHX30)	NA	124	DHX30								
SKNO1_1_633_R1_peak_9692	chr19	11766724	11767340	+	94	NA	promoter-TSS (ZNF441)	NA	32	ZNF441								
SKNO1_1_633_R1_peak_766	chr1	59084285	59084558	+	94	NA	intron (RP4-794H19.4, intron 3 of 3)	NA	62386	HSD52								
SKNO1_1_633_R1_peak_15394	chr4	86554727	86555005	+	94	NA	Intergenic	NA	-12314	MIR4452								
SKNO1_1_633_R1_peak_17306	chr6	73653213	73653392	+	94	NA	exon (SLC17A5, exon 1 of 11)	NA	-7783	SLC17A5								
SKNO1_1_633_R1_peak_19153	chr8	104758891	104759087	+	94	NA	Intergenic	NA	-169965	LRP12								
SKNO1_1_633_R1_peak_18209	chr7	72292862	72293165	+	94	NA	intron (CALN1, intron 2 of 6)	NA	-14203	CALN1								
SKNO1_1_633_R1_peak_18953	chr8	58898367	58898545	+	94	NA	intron (TOX, intron 3 of 8)	NA	220752	TOX								
SKNO1_1_633_R1_peak_3906	chr11	118652671	118652905	+	94	NA	intron (PHLDB1, intron 20 of 22)	NA	8740	MIR6716								
SKNO1_1_633_R1_peak_4838	chr12	96195646	96195843	+	94	NA	intron (ELK3, intron 1 of 4)	NA	1315	ELK3								
SKNO1_1_633_R1_peak_10521	chr19	55494317	55494848	+	94	NA	intron (SSC5D, intron 7 of 12)	NA	6079	SSC5D								
SKNO1_1_633_R1_peak_18279	chr7	76428903	76429127	+	94	NA	intron (ZP3, intron 2 of 8)	NA	4060	ZP3								
SKNO1_1_633_R1_peak_10734	chr2	20439647	20439844	+	94	NA	Intergenic	NA	-7329	RHOB								
SKNO1_1_633_R1_peak_7089	chr15	91660250	91660613	+	94	NA	Intergenic	NA	-193388	SLCO3A1								
SKNO1_1_633_R1_peak_11711	chr2	178320279	178320490	+	94	NA	exon (OSBPL6, exon 1 of 24)	NA	-93275	AC009948.5								
SKNO1_1_633_R1_peak_3317	chr11	58575764	58576035	+	94	NA	promoter-TSS (LPXN)	NA	18	LPXN								
SKNO1_1_633_R1_peak_7054	chr15	90388017	90388280	+	94	NA	promoter-TSS (IQGAP1)	NA	-124	IQGAP1								
SKNO1_1_633_R1_peak_6828	chr15	70200559	70200904	+	94	NA	Intergenic	NA	-102814	TLE3								
SKNO1_1_633_R1_peak_14749	chr3	190533455	190533666	+	93	NA	intron (IL1RAP, intron 1 of 10)	NA	19509	IL1RAP								
SKNO1_1_633_R1_peak_14725	chr3	187139386	187139598	+	93	NA	promoter-TSS (RPL39L)	NA	-17	RPL39L								
SKNO1_1_633_R1_peak_16170	chr5	126972479	126972887	+	93	NA	intron (MARCH3, intron 1 of 3)	NA	57909	MARCH3								
SKNO1_1_633_R1_peak_10405	chr19	50728170	50728596	+	93	NA	Intergenic	NA	5035	CLEC11A								
SKNO1_1_633_R1_peak_2507	chr10	69229402	69229591	+	93	NA	intron (HKDC1, intron 2 of 17)	NA	2991	RP11-227H15.4								
SKNO1_1_633_R1_peak_19598	chr9	19748705	19748915	+	93	NA	intron (SLC24A2, intron 2 of 9)	NA	38209	SLC24A2								
SKNO1_1_633_R1_peak_1125	chr1	121516548	121516837	+	93	NA	Intergenic	NA	-2420	EMBP1								
SKNO1_1_633_R1_peak_3682	chr11	75508221	75508475	+	93	NA	intron (GDPD5, intron 1 of 16)	NA	-30590	GDPD5								
SKNO1_1_633_R1_peak_14400	chr3	132723058	132723283	+	93	NA	promoter-TSS (NPHP3)	NA	-711	NPHP3								
SKNO1_1_633_R1_peak_17280	chr6	57317527	57317742	+	93	NA	promoter-TSS (PRIM2)	NA	17	PRIM2								
SKNO1_1_633_R1_peak_2118	chr10	2014057	2014264	+	93	NA	exon (LINC00700, exon 1 of 3)	NA	188	LINC00700								
SKNO1_1_633_R1_peak_755	chr1	58754878	58755114	+	93	NA	Intergenic	NA	29117	JUN								
SKNO1_1_633_R1_peak_1473	chr1	171486179	171486380	+	93	NA	intron (PRRC2C, intron 1 of 32)	NA	766	PRRC2C								
SKNO1_1_633_R1_peak_12499	chr20	41143012	41143373	+	93	NA	intron (PLCG1, intron 1 of 31)	NA	-5192	RP1-1J6.2								
SKNO1_1_633_R1_peak_10807	chr2	28365301	28365488	+	93	NA	Intergenic	NA	-27518	FOSL2								
