PeakID (cmd=annotatePeaks.pl SKNO1_1_230_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_230_R1_peak_21500	chr3	185824867	185825312	+	128	NA	promoter-TSS (IGF2BP2)	NA	-50	IGF2BP2								
SKNO1_1_230_R1_peak_14409	chr19	13861977	13862536	+	128	NA	Intergenic	NA	-12507	MIR181C								
SKNO1_1_230_R1_peak_20177	chr3	33113730	33114607	+	128	NA	exon (CRTAP, exon 1 of 7)	NA	210	CRTAP								
SKNO1_1_230_R1_peak_26024	chr7	1044000	1044562	+	128	NA	intron (C7orf50, intron 2 of 4)	NA	-10577	GPR146								
SKNO1_1_230_R1_peak_16723	chr2	126655736	126656276	+	128	NA	promoter-TSS (GYPC)	NA	-26811	GYPC								
SKNO1_1_230_R1_peak_16129	chr2	63506353	63506656	+	128	NA	intron (WDPCP, intron 1 of 17)	NA	-68479	WDPCP								
SKNO1_1_230_R1_peak_5958	chr11	134224019	134225110	+	128	NA	promoter-TSS (VPS26B)	NA	-32	NCAPD3								
SKNO1_1_230_R1_peak_13545	chr18	45825424	45825884	+	128	NA	promoter-TSS (SIGLEC15)	NA	74	SIGLEC15								
SKNO1_1_230_R1_peak_8764	chr14	70043071	70043380	+	128	NA	TTS (SLC8A3)	NA	145845	SLC8A3								
SKNO1_1_230_R1_peak_704	chr1	31939814	31940214	+	128	NA	Intergenic	NA	-1635	PTP4A2								
SKNO1_1_230_R1_peak_21742	chr3	197791349	197791792	+	128	NA	intron (LRCH3, intron 1 of 20)	NA	329	LRCH3								
SKNO1_1_230_R1_peak_7081	chr12	104546639	104546903	+	128	NA	intron (CHST11, intron 1 of 2)	NA	-44874	MIR3922								
SKNO1_1_230_R1_peak_12869	chr17	77280894	77281341	+	128	NA	promoter-TSS (SEPT9)	NA	115937	MIR4316								
SKNO1_1_230_R1_peak_6169	chr12	8018570	8019300	+	128	NA	Intergenic	NA	-15140	FOXJ2								
SKNO1_1_230_R1_peak_18976	chr21	43958370	43959392	+	128	NA	intron (AGPAT3, intron 2 of 9)	NA	-53480	TRAPPC10								
SKNO1_1_230_R1_peak_18817	chr21	34946526	34946816	+	128	NA	intron (RUNX1, intron 2 of 8)	NA	63015	LOC101928240								
SKNO1_1_230_R1_peak_20606	chr3	53881983	53882372	+	128	NA	promoter-TSS (ACTR8)	NA	-11	ACTR8								
SKNO1_1_230_R1_peak_14189	chr19	8664262	8664521	+	128	NA	Intergenic	NA	34439	ACTL9								
SKNO1_1_230_R1_peak_8691	chr14	64990255	64990798	+	128	NA	intron (FNTB, intron 1 of 11)	NA	3737	FNTB								
SKNO1_1_230_R1_peak_17479	chr2	221517782	221518075	+	128	NA	intron (EPHA4, intron 3 of 17)	NA	54353	EPHA4								
SKNO1_1_230_R1_peak_28914	chr9	88076510	88077115	+	128	NA	intron (LOC102724156, intron 2 of 2)	NA	-4016	LOC102724156								
SKNO1_1_230_R1_peak_19226	chr22	23859234	23859579	+	128	NA	intron (SLC2A11, intron 1 of 11)	NA	1553	SLC2A11								
SKNO1_1_230_R1_peak_4963	chr11	62108943	62109304	+	128	NA	Intergenic	NA	-14850	INCENP								
SKNO1_1_230_R1_peak_8184	chr13	102999431	102999860	+	128	NA	Intergenic	NA	67201	SLC10A2								
SKNO1_1_230_R1_peak_9299	chr14	106348966	106349288	+	128	NA	Intergenic	NA	-52484	LOC102723479								
SKNO1_1_230_R1_peak_9086	chr14	95267354	95267612	+	128	NA	intron (CLMN, intron 1 of 12)	NA	52421	CLMN								
SKNO1_1_230_R1_peak_11358	chr16	87909282	87909671	+	128	NA	intron (CA5A, intron 2 of 6)	NA	27030	CA5A								
SKNO1_1_230_R1_peak_8062	chr13	78604821	78605146	+	128	NA	intron (RNF219-AS1, intron 3 of 5)	NA	-1423	POU4F1								
SKNO1_1_230_R1_peak_7148	chr12	109900113	109900739	+	128	NA	promoter-TSS (TCHP)	NA	152	TCHP								
SKNO1_1_230_R1_peak_7146	chr12	109828081	109828502	+	128	NA	intron (TRPV4, intron 1 of 15)	NA	-5059	MIR4497								
SKNO1_1_230_R1_peak_19042	chr21	46635098	46635579	+	128	NA	promoter-TSS (PRMT2)	NA	-257	PRMT2								
SKNO1_1_230_R1_peak_26198	chr7	7640609	7641164	+	128	NA	exon (RPA3, exon 5 of 8)	NA	175	RPA3-AS1								
SKNO1_1_230_R1_peak_10979	chr16	66552452	66553134	+	128	NA	exon (CKLF-CMTM1, exon 1 of 4)	NA	230	CKLF								
SKNO1_1_230_R1_peak_12782	chr17	75753720	75754184	+	128	NA	exon (ITGB4, exon 33 of 41)	NA	11247	GALK1								
SKNO1_1_230_R1_peak_11325	chr16	87304968	87305328	+	128	NA	intron (C16orf95, intron 4 of 4)	NA	12272	C16orf95								
SKNO1_1_230_R1_peak_24624	chr6	15410744	15411156	+	128	NA	intron (JARID2, intron 3 of 17)	NA	-114641	LOC102724490								
SKNO1_1_230_R1_peak_10319	chr15	99565051	99565378	+	128	NA	promoter-TSS (MEF2A)	NA	-714	MEF2A								
SKNO1_1_230_R1_peak_6251	chr12	12349816	12350480	+	128	NA	promoter-TSS (MANSC1)	NA	87	MANSC1								
SKNO1_1_230_R1_peak_12995	chr17	79796842	79798180	+	128	NA	promoter-TSS (CBX8)	NA	-395	CBX8								
SKNO1_1_230_R1_peak_8593	chr14	54902197	54903046	+	128	NA	exon (GCH1, exon 1 of 6)	NA	264	GCH1								
SKNO1_1_230_R1_peak_2757	chr1	226717272	226717801	+	128	NA	intron (ITPKB, intron 2 of 2)	NA	21639	ITPKB								
SKNO1_1_230_R1_peak_16525	chr2	104656466	104656799	+	128	NA	Intergenic	NA	-47126	LOC101927383								
SKNO1_1_230_R1_peak_218	chr1	9626084	9626524	+	128	NA	Intergenic	NA	-3585	PIK3CD								
SKNO1_1_230_R1_peak_1359	chr1	90717570	90717823	+	128	NA	promoter-TSS (BARHL2)	NA	-459	BARHL2								
SKNO1_1_230_R1_peak_15847	chr2	29012275	29012752	+	128	NA	intron (FAM179A, intron 7 of 19)	NA	31215	FAM179A								
SKNO1_1_230_R1_peak_24682	chr6	22025853	22026254	+	128	NA	intron (CASC15, intron 7 of 11)	NA	121140	CASC14								
SKNO1_1_230_R1_peak_4722	chr11	36289346	36289714	+	128	NA	promoter-TSS (COMMD9)	NA	-81	COMMD9								
SKNO1_1_230_R1_peak_7537	chr13	19958170	19958737	+	128	NA	promoter-TSS (ZMYM2)	NA	885	ZMYM2								
SKNO1_1_230_R1_peak_26004	chr7	601460	602205	+	128	NA	intron (PRKAR1B, intron 6 of 10)	NA	-1013	AC147651.4								
SKNO1_1_230_R1_peak_7661	chr13	28611525	28611945	+	128	NA	Intergenic	NA	-47269	POMP								
SKNO1_1_230_R1_peak_7793	chr13	40402371	40402735	+	128	NA	intron (LINC00598, intron 5 of 5)	NA	78453	LINC00598								
SKNO1_1_230_R1_peak_17801	chr20	1619984	1620571	+	128	NA	promoter-TSS (SIRPB1)	NA	-13231	RP11-77C3.3								
SKNO1_1_230_R1_peak_3491	chr10	45422676	45423055	+	127	NA	intron (ALOX5, intron 4 of 12)	NA	30268	LOC102724323								
SKNO1_1_230_R1_peak_18001	chr20	19937697	19937995	+	127	NA	intron (RIN2, intron 2 of 10)	NA	49581	RIN2								
SKNO1_1_230_R1_peak_27505	chr8	29350937	29351329	+	127	NA	promoter-TSS (DUSP4)	NA	-383	DUSP4								
SKNO1_1_230_R1_peak_12975	chr17	78882503	78883386	+	127	NA	intron (TIMP2, intron 1 of 4)	NA	20273	LOC100653515								
SKNO1_1_230_R1_peak_29800	chr9	137316080	137316448	+	127	NA	intron (EXD3, intron 17 of 17)	NA	-14013	NRARP								
SKNO1_1_230_R1_peak_11475	chr16	89505484	89505773	+	127	NA	promoter-TSS (LOC101927863)	NA	-552	LOC101927863								
SKNO1_1_230_R1_peak_14243	chr19	10428021	10428389	+	127	NA	intron (PDE4A, intron 1 of 14)	NA	11432	PDE4A								
SKNO1_1_230_R1_peak_28947	chr9	89536310	89536739	+	127	NA	Intergenic	NA	-56936	SEMA4D								
SKNO1_1_230_R1_peak_29667	chr9	135990457	135990789	+	127	NA	Intergenic	NA	-29243	UBAC1								
SKNO1_1_230_R1_peak_1054	chr1	50977310	50978089	+	127	NA	exon (C1orf185, exon 2 of 7)	NA	7729	CDKN2C								
SKNO1_1_230_R1_peak_20196	chr3	36912515	36912902	+	127	NA	intron (TRANK1, intron 1 of 23)	NA	32238	TRANK1								
SKNO1_1_230_R1_peak_5706	chr11	117232435	117232868	+	127	NA	promoter-TSS (RNF214)	NA	-1457	RNF214								
SKNO1_1_230_R1_peak_12143	chr17	43367714	43368209	+	127	NA	Intergenic	NA	20937	LINC00910								
SKNO1_1_230_R1_peak_25863	chr6	149852246	149852568	+	127	NA	intron (LRP11, intron 2 of 6)	NA	11941	LRP11								
SKNO1_1_230_R1_peak_14945	chr19	40443116	40443494	+	127	NA	promoter-TSS (SERTAD3)	NA	-707	SERTAD3								
SKNO1_1_230_R1_peak_25421	chr6	89145879	89146792	+	127	NA	promoter-TSS (PM20D2)	NA	1354	LOC101929004								
SKNO1_1_230_R1_peak_9379	chr15	34038526	34039519	+	127	NA	promoter-TSS (AVEN)	NA	-31952	AVEN								
SKNO1_1_230_R1_peak_29650	chr9	134405317	134405822	+	127	NA	intron (RXRA, intron 2 of 9)	NA	26120	MIR4669								
SKNO1_1_230_R1_peak_19123	chr22	20155250	20155888	+	127	NA	Intergenic	NA	-5661	LOC388849								
SKNO1_1_230_R1_peak_21492	chr3	185175676	185176045	+	127	NA	intron (EHHADH-AS1, intron 1 of 6)	NA	12959	EHHADH-AS1								
SKNO1_1_230_R1_peak_6078	chr12	4794540	4794837	+	127	NA	Intergenic	NA	-14488	KCNA6								
SKNO1_1_230_R1_peak_22194	chr4	52638730	52639060	+	127	NA	intron (USP46, intron 1 of 8)	NA	17697	USP46								
SKNO1_1_230_R1_peak_11076	chr16	69339328	69339837	+	127	NA	promoter-TSS (COG8)	NA	41	COG8								
SKNO1_1_230_R1_peak_12584	chr17	64985819	64986669	+	127	NA	Intergenic	NA	-10659	AMZ2P1								
SKNO1_1_230_R1_peak_12099	chr17	42288158	42289673	+	127	NA	intron (STAT5A, intron 2 of 19)	NA	859	STAT5A								
SKNO1_1_230_R1_peak_19399	chr22	35371797	35372196	+	127	NA	Intergenic	NA	-9071	HMOX1								
SKNO1_1_230_R1_peak_21635	chr3	194768988	194769572	+	127	NA	intron (AC090505.6, intron 3 of 3)	NA	60859	AC090505.6								
SKNO1_1_230_R1_peak_21238	chr3	151169765	151170234	+	127	NA	intron (MED12L, intron 10 of 42)	NA	33202	GPR171								
SKNO1_1_230_R1_peak_21545	chr3	187742956	187743647	+	127	NA	intron (BCL6, intron 1 of 9)	NA	-6804	BCL6								
SKNO1_1_230_R1_peak_22222	chr4	53994363	53994731	+	126	NA	Intergenic	NA	-7265	RPL21P44								
SKNO1_1_230_R1_peak_6655	chr12	54227953	54228306	+	126	NA	Intergenic	NA	3347	MIR3198-2								
SKNO1_1_230_R1_peak_9712	chr15	63448204	63448555	+	126	NA	Intergenic	NA	17062	LOC102723355								
SKNO1_1_230_R1_peak_15060	chr19	44748039	44748975	+	126	NA	promoter-TSS (BCL3)	NA	-214	BCL3								
SKNO1_1_230_R1_peak_27435	chr8	23068971	23069311	+	126	NA	promoter-TSS (TNFRSF10B)	NA	46	TNFRSF10B								
SKNO1_1_230_R1_peak_8794	chr14	72439720	72440098	+	126	NA	intron (RGS6, intron 2 of 15)	NA	-76957	MIR7843								
SKNO1_1_230_R1_peak_28677	chr9	35072007	35072856	+	126	NA	exon (VCP, exon 1 of 17)	NA	311	VCP								
SKNO1_1_230_R1_peak_13565	chr18	47930441	47931275	+	126	NA	promoter-TSS (SMAD2)	NA	288	SMAD2								
SKNO1_1_230_R1_peak_4096	chr10	102132779	102133269	+	126	NA	promoter-TSS (PPRC1)	NA	-12	PPRC1								
SKNO1_1_230_R1_peak_27360	chr8	19096353	19096842	+	126	NA	Intergenic	NA	148925	RP11-1080G15.1								
SKNO1_1_230_R1_peak_16085	chr2	60376104	60376575	+	126	NA	Intergenic	NA	11106	MIR4432								
SKNO1_1_230_R1_peak_21015	chr3	128426448	128426935	+	126	NA	Intergenic	NA	-36903	DNAJB8-AS1								
SKNO1_1_230_R1_peak_26006	chr7	618418	618859	+	126	NA	intron (PRKAR1B, intron 4 of 10)	NA	15793	AC147651.4								
SKNO1_1_230_R1_peak_17585	chr2	231640851	231641211	+	126	NA	Intergenic	NA	48167	C2orf57								
SKNO1_1_230_R1_peak_11988	chr17	38799559	38800026	+	126	NA	promoter-TSS (PIP4K2B)	NA	113	PIP4K2B								
SKNO1_1_230_R1_peak_18975	chr21	43922092	43922484	+	126	NA	intron (AGPAT3, intron 2 of 9)	NA	39784	AGPAT3								
SKNO1_1_230_R1_peak_12604	chr17	66468378	66469228	+	126	NA	intron (PRKCA, intron 2 of 9)	NA	-53018	RP11-4F22.2								
SKNO1_1_230_R1_peak_5372	chr11	71499002	71499333	+	126	NA	intron (NADSYN1, intron 20 of 20)	NA	25659	MIR6754								
SKNO1_1_230_R1_peak_19577	chr22	40370798	40371275	+	126	NA	intron (SGSM3, intron 1 of 21)	NA	469	SGSM3								
SKNO1_1_230_R1_peak_26528	chr7	50304316	50305224	+	126	NA	promoter-TSS (IKZF1)	NA	-12	IKZF1								
SKNO1_1_230_R1_peak_1105	chr1	54406344	54406680	+	126	NA	promoter-TSS (SSBP3)	NA	-117	SSBP3								
SKNO1_1_230_R1_peak_6301	chr12	19439308	19439717	+	126	NA	promoter-TSS (AEBP2)	NA	-162	AEBP2								
SKNO1_1_230_R1_peak_14223	chr19	10235997	10236464	+	126	NA	Intergenic	NA	5817	MIR4322								
SKNO1_1_230_R1_peak_21590	chr3	193842875	193843236	+	126	NA	Intergenic	NA	151183	DPPA2P3								
SKNO1_1_230_R1_peak_4020	chr10	97334939	97335354	+	125	NA	promoter-TSS (FRAT2)	NA	-445	FRAT2								
SKNO1_1_230_R1_peak_13034	chr17	80424271	80424521	+	125	NA	intron (ENDOV, intron 5 of 8)	NA	4969	MIR4730								
SKNO1_1_230_R1_peak_14879	chr19	38647388	38647761	+	125	NA	promoter-TSS (ACTN4)	NA	-42	ACTN4								
SKNO1_1_230_R1_peak_18329	chr20	46359365	46359705	+	125	NA	intron (SLC35C2, intron 1 of 9)	NA	4923	SLC35C2								
SKNO1_1_230_R1_peak_5201	chr11	66277368	66277823	+	125	NA	promoter-TSS (CNIH2)	NA	-606	CNIH2								
SKNO1_1_230_R1_peak_3887	chr10	86558102	86558481	+	125	NA	Intergenic	NA	-36470	WAPAL								
SKNO1_1_230_R1_peak_22593	chr4	94451600	94452156	+	125	NA	promoter-TSS (PDLIM5)	NA	-9	PDLIM5								
SKNO1_1_230_R1_peak_23832	chr5	135425653	135425971	+	125	NA	Intergenic	NA	21536	C5orf20								
SKNO1_1_230_R1_peak_13755	chr18	77131028	77131503	+	125	NA	intron (MBP, intron 1 of 7)	NA	-114166	MBP								
SKNO1_1_230_R1_peak_18416	chr20	50387883	50388163	+	125	NA	Intergenic	NA	-66681	RP11-290F20.2								
SKNO1_1_230_R1_peak_6804	chr12	64404143	64405156	+	125	NA	exon (XPOT, exon 1 of 25)	NA	276	XPOT								
SKNO1_1_230_R1_peak_3853	chr10	79445236	79445832	+	125	NA	promoter-TSS (ZCCHC24)	NA	86	ZCCHC24								
SKNO1_1_230_R1_peak_19270	chr22	25627511	25627804	+	125	NA	intron (ADRBK2, intron 2 of 20)	NA	62653	ADRBK2								
SKNO1_1_230_R1_peak_16209	chr2	68762806	68763094	+	125	NA	intron (ARHGAP25, intron 1 of 10)	NA	-11851	ARHGAP25								
SKNO1_1_230_R1_peak_13058	chr17	80823026	80823482	+	125	NA	intron (RPTOR, intron 9 of 33)	NA	-17622	RP11-28G8.1								
SKNO1_1_230_R1_peak_20127	chr3	30198220	30198581	+	125	NA	Intergenic	NA	-174684	LOC101927995								
SKNO1_1_230_R1_peak_1346	chr1	89799544	89799800	+	125	NA	Intergenic	NA	10868	LOC101927975								
SKNO1_1_230_R1_peak_25831	chr6	148682972	148683459	+	125	NA	Intergenic	NA	-63920	UST								
SKNO1_1_230_R1_peak_7659	chr13	28568349	28568694	+	125	NA	Intergenic	NA	-73393	FLT1								
SKNO1_1_230_R1_peak_8403	chr14	24188223	24188601	+	125	NA	TTS (TM9SF1)	NA	506	IPO4								
SKNO1_1_230_R1_peak_29104	chr9	104873207	104873612	+	125	NA	intron (ABCA1, intron 5 of 36)	NA	-44783	LOC102724761								
SKNO1_1_230_R1_peak_19097	chr22	19663481	19663847	+	125	NA	Intergenic	NA	-50800	SEPT5								
SKNO1_1_230_R1_peak_9116	chr14	100076117	100076476	+	125	NA	intron (EVL, intron 1 of 12)	NA	33218	MIR151B								
SKNO1_1_230_R1_peak_5642	chr11	111878911	111879205	+	125	NA	promoter-TSS (C11orf1)	NA	-166	C11orf1								
SKNO1_1_230_R1_peak_8198	chr13	106535637	106536120	+	125	NA	promoter-TSS (EFNB2)	NA	-838	EFNB2								
SKNO1_1_230_R1_peak_22010	chr4	15410875	15411220	+	125	NA	intron (C1QTNF7, intron 1 of 2)	NA	36496	C1QTNF7								
SKNO1_1_230_R1_peak_13241	chr17	83062547	83062850	+	125	NA	Intergenic	NA	-10888	B3GNTL1								
SKNO1_1_230_R1_peak_15904	chr2	38875804	38876202	+	125	NA	promoter-TSS (DHX57)	NA	41	MORN2								
SKNO1_1_230_R1_peak_14802	chr19	35744923	35745271	+	125	NA	promoter-TSS (PSENEN)	NA	345	U2AF1L4								
SKNO1_1_230_R1_peak_21874	chr4	3414435	3414747	+	124	NA	intron (RGS12, intron 5 of 16)	NA	-27408	HGFAC								
SKNO1_1_230_R1_peak_6611	chr12	52198574	52198834	+	124	NA	Intergenic	NA	-6704	KRT80								
SKNO1_1_230_R1_peak_19055	chr22	17359511	17359827	+	124	NA	Intergenic	NA	-10115	CECR2								
SKNO1_1_230_R1_peak_29470	chr9	129271037	129271486	+	124	NA	Intergenic	NA	-11187	RP11-344B5.2								
SKNO1_1_230_R1_peak_4810	chr11	47139095	47139399	+	124	NA	intron (C11orf49, intron 4 of 8)	NA	37878	ARFGAP2								
SKNO1_1_230_R1_peak_18911	chr21	42010318	42011036	+	124	NA	promoter-TSS (ZBTB21)	NA	-290	ZBTB21								
SKNO1_1_230_R1_peak_2944	chr1	241847852	241848160	+	124	NA	promoter-TSS (EXO1)	NA	-725	EXO1								
SKNO1_1_230_R1_peak_7329	chr12	121793575	121794572	+	124	NA	promoter-TSS (RHOF)	NA	-385	RHOF								
SKNO1_1_230_R1_peak_15130	chr19	45864071	45864322	+	124	NA	promoter-TSS (FOXA3)	NA	-64	FOXA3								
SKNO1_1_230_R1_peak_18564	chr20	62628190	62628645	+	124	NA	Intergenic	NA	-14026	SLCO4A1								
SKNO1_1_230_R1_peak_28376	chr8	143545761	143546129	+	124	NA	intron (ZC3H3, intron 3 of 16)	NA	7549	ZC3H3								
SKNO1_1_230_R1_peak_26560	chr7	64999396	64999912	+	124	NA	intron (ERV3-1, intron 1 of 1)	NA	7092	ERV3-1								
SKNO1_1_230_R1_peak_21474	chr3	184314363	184315171	+	124	NA	promoter-TSS (EIF4G1)	NA	272	EIF4G1								
SKNO1_1_230_R1_peak_28365	chr8	143383645	143383934	+	124	NA	exon (RHPN1, exon 15 of 15)	NA	14916	RHPN1								
SKNO1_1_230_R1_peak_2889	chr1	234771617	234771977	+	124	NA	Intergenic	NA	-11747	PP2672								
SKNO1_1_230_R1_peak_15081	chr19	45091446	45091930	+	124	NA	TTS (GEMIN7)	NA	-1485	PPP1R37								
SKNO1_1_230_R1_peak_20335	chr3	45567728	45568178	+	124	NA	Intergenic	NA	-58408	LARS2-AS1								
SKNO1_1_230_R1_peak_14086	chr19	6100153	6100776	+	124	NA	intron (RFX2, intron 1 of 17)	NA	10189	RFX2								
SKNO1_1_230_R1_peak_28116	chr8	124450571	124450942	+	124	NA	promoter-TSS (TRMT12)	NA	-51	TRMT12								
SKNO1_1_230_R1_peak_27549	chr8	35867869	35868073	+	124	NA	Intergenic	NA	-157651	LOC101929550								
SKNO1_1_230_R1_peak_28088	chr8	123041911	123042648	+	124	NA	exon (DERL1, exon 1 of 8)	NA	144	DERL1								
SKNO1_1_230_R1_peak_17918	chr20	8050262	8050575	+	124	NA	Intergenic	NA	-30672	TMX4								
SKNO1_1_230_R1_peak_2045	chr1	161217437	161217692	+	124	NA	intron (FCER1G, intron 1 of 4)	NA	2267	FCER1G								
SKNO1_1_230_R1_peak_17552	chr2	230866930	230867618	+	124	NA	intron (ITM2C, intron 1 of 4)	NA	2676	ITM2C								
SKNO1_1_230_R1_peak_11375	chr16	88457032	88457289	+	124	NA	intron (ZFPM1, intron 1 of 9)	NA	3554	ZFPM1								
SKNO1_1_230_R1_peak_28774	chr9	69759965	69760346	+	124	NA	promoter-TSS (PTAR1)	NA	-117	PTAR1								
SKNO1_1_230_R1_peak_7951	chr13	51584219	51584508	+	124	NA	promoter-TSS (WDFY2)	NA	-94	WDFY2								
SKNO1_1_230_R1_peak_27483	chr8	27405425	27405772	+	124	NA	intron (PTK2B, intron 2 of 30)	NA	-27772	MIR6842								
SKNO1_1_230_R1_peak_24898	chr6	31729224	31729864	+	124	NA	exon (DDAH2, exon 1 of 7)	NA	270	DDAH2								
SKNO1_1_230_R1_peak_13339	chr18	9758748	9759124	+	124	NA	intron (RAB31, intron 1 of 6)	NA	50705	RAB31								
SKNO1_1_230_R1_peak_23844	chr5	136132575	136133101	+	124	NA	promoter-TSS (SMAD5)	NA	-9	SMAD5								
SKNO1_1_230_R1_peak_7144	chr12	109714122	109714570	+	124	NA	promoter-TSS (FAM222A)	NA	-36	FAM222A								
SKNO1_1_230_R1_peak_15227	chr19	48364062	48364418	+	124	NA	promoter-TSS (SYNGR4)	NA	-62	SYNGR4								
SKNO1_1_230_R1_peak_18298	chr20	44642487	44642747	+	124	NA	intron (ADA, intron 1 of 10)	NA	9044	ADA								
SKNO1_1_230_R1_peak_14209	chr19	9930807	9931093	+	124	NA	intron (OLFM2, intron 1 of 5)	NA	-17245	OLFM2								
SKNO1_1_230_R1_peak_20862	chr3	112074892	112075251	+	124	NA	intron (TMPRSS7, intron 12 of 15)	NA	-11264	C3orf52								
SKNO1_1_230_R1_peak_12472	chr17	59892965	59893417	+	124	NA	promoter-TSS (TUBD1)	NA	145	RPS6KB1								
SKNO1_1_230_R1_peak_20812	chr3	105367627	105368112	+	124	NA	intron (ALCAM, intron 1 of 2)	NA	1156	ALCAM								
SKNO1_1_230_R1_peak_23227	chr5	57028203	57028470	+	124	NA	Intergenic	NA	-76206	MIER3								
SKNO1_1_230_R1_peak_14150	chr19	8002338	8002702	+	124	NA	intron (ELAVL1, intron 1 of 6)	NA	3092	ELAVL1								
SKNO1_1_230_R1_peak_14785	chr19	35213944	35214422	+	124	NA	Intergenic	NA	14542	FAM187B								
SKNO1_1_230_R1_peak_6191	chr12	8949583	8950060	+	124	NA	promoter-TSS (M6PR)	NA	-60	M6PR								
SKNO1_1_230_R1_peak_13133	chr17	81711738	81712185	+	124	NA	promoter-TSS (SLC25A10)	NA	-275	SLC25A10								
SKNO1_1_230_R1_peak_5662	chr11	113138209	113138490	+	124	NA	intron (NCAM1, intron 1 of 19)	NA	135552	NCAM1-AS1								
SKNO1_1_230_R1_peak_5422	chr11	73309217	73309468	+	124	NA	exon (ARHGEF17, exon 1 of 21)	NA	2987	ARHGEF17								
SKNO1_1_230_R1_peak_26581	chr7	66631371	66631936	+	124	NA	intron (KCTD7, intron 1 of 3)	NA	2772	KCTD7								
SKNO1_1_230_R1_peak_16571	chr2	109143920	109144224	+	124	NA	intron (SH3RF3, intron 1 of 9)	NA	-2484	MIR4265								
SKNO1_1_230_R1_peak_7156	chr12	110100400	110100689	+	124	NA	Intergenic	NA	-23791	IFT81								
SKNO1_1_230_R1_peak_25520	chr6	110859256	110859751	+	124	NA	intron (AMD1, intron 1 of 8)	NA	44882	AMD1								
SKNO1_1_230_R1_peak_19444	chr22	37228305	37228719	+	124	NA	intron (RAC2, intron 5 of 5)	NA	15787	RAC2								
SKNO1_1_230_R1_peak_16545	chr2	105517266	105517596	+	124	NA	Intergenic	NA	93128	LOC285000								
SKNO1_1_230_R1_peak_23267	chr5	60820650	60821021	+	124	NA	intron (ELOVL7, intron 1 of 9)	NA	23439	ELOVL7								
SKNO1_1_230_R1_peak_12116	chr17	42561977	42562271	+	124	NA	promoter-TSS (COASY)	NA	-6	COASY								
SKNO1_1_230_R1_peak_24358	chr5	179771376	179771709	+	123	NA	intron (MAML1, intron 4 of 4)	NA	-20173	LOC101928482								
SKNO1_1_230_R1_peak_685	chr1	31181568	31181928	+	123	NA	intron (NKAIN1, intron 6 of 6)	NA	57148	LOC102723848								
SKNO1_1_230_R1_peak_9697	chr15	59689161	59689640	+	123	NA	promoter-TSS (BNIP2)	NA	129	BNIP2								
SKNO1_1_230_R1_peak_20900	chr3	115784025	115784872	+	123	NA	Intergenic	NA	161144	GAP43								
SKNO1_1_230_R1_peak_11848	chr17	28041186	28041797	+	123	NA	promoter-TSS (NLK)	NA	-1171	NLK								
SKNO1_1_230_R1_peak_12089	chr17	42133063	42133309	+	123	NA	intron (RAB5C, intron 1 of 6)	NA	10448	HSPB9								
SKNO1_1_230_R1_peak_12274	chr17	48026475	48026814	+	123	NA	intron (COPZ2, intron 8 of 8)	NA	10550	MIR152								
SKNO1_1_230_R1_peak_28559	chr9	17177500	17177845	+	123	NA	intron (CNTLN, intron 2 of 25)	NA	42655	CNTLN								
SKNO1_1_230_R1_peak_15897	chr2	38602958	38603667	+	123	NA	promoter-TSS (HNRNPLL)	NA	-277	HNRNPLL								
SKNO1_1_230_R1_peak_17799	chr20	1491326	1491653	+	123	NA	promoter-TSS (SIRPB2)	NA	98	SIRPB2								
SKNO1_1_230_R1_peak_14843	chr19	36838285	36838634	+	123	NA	promoter-TSS (ZNF790)	NA	374	ZNF790								
SKNO1_1_230_R1_peak_19265	chr22	24871735	24872059	+	123	NA	intron (SGSM1, intron 12 of 24)	NA	65728	SGSM1								
SKNO1_1_230_R1_peak_4317	chr10	123008903	123009314	+	123	NA	promoter-TSS (IKZF5)	NA	195	ACADSB								
SKNO1_1_230_R1_peak_3027	chr1	248288451	248288730	+	123	NA	Intergenic	NA	6988	OR2T12								
SKNO1_1_230_R1_peak_8269	chr13	113562395	113562773	+	123	NA	Intergenic	NA	-22758	TFDP1								
SKNO1_1_230_R1_peak_10752	chr16	30527280	30527650	+	123	NA	promoter-TSS (ZNF768)	NA	-876	ZNF768								
SKNO1_1_230_R1_peak_19910	chr3	9862589	9862854	+	123	NA	Intergenic	NA	17530	CIDEC								
SKNO1_1_230_R1_peak_14206	chr19	9818540	9818981	+	123	NA	exon (FBXL12, exon 1 of 4)	NA	665	FBXL12								
SKNO1_1_230_R1_peak_15837	chr2	28625109	28625463	+	123	NA	intron (PLB1, intron 50 of 57)	NA	110939	LOC100505774								
SKNO1_1_230_R1_peak_22178	chr4	48341085	48341699	+	123	NA	promoter-TSS (SLAIN2)	NA	-204	SLAIN2								
SKNO1_1_230_R1_peak_20123	chr3	28348509	28349473	+	123	NA	promoter-TSS (ZCWPW2)	NA	136	AZI2								
SKNO1_1_230_R1_peak_10751	chr16	30526572	30526986	+	123	NA	promoter-TSS (ZNF768)	NA	-190	ZNF768								
