PeakID (cmd=annotatePeaks.pl SKNO1_1_233_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_233_R1_peak_13423	chr6	49646376	49646601	+	89	NA	Intergenic	NA	-9614	RHAG								
SKNO1_1_233_R1_peak_6966	chr17	82051775	82052041	+	89	NA	promoter-TSS (GPS1)	NA	11	GPS1								
SKNO1_1_233_R1_peak_13144	chr6	27893311	27893572	+	89	NA	promoter-TSS (HIST1H2BO)	NA	16	HIST1H2BO								
SKNO1_1_233_R1_peak_2609	chr11	60854199	60854575	+	89	NA	intron (PTGDR2, intron 1 of 1)	NA	1584	PTGDR2								
SKNO1_1_233_R1_peak_15384	chr9	78103899	78104330	+	89	NA	Intergenic	NA	-72665	GNAQ								
SKNO1_1_233_R1_peak_464	chr1	37989893	37990402	+	89	NA	promoter-TSS (SF3A3)	NA	-58	SF3A3								
SKNO1_1_233_R1_peak_8444	chr2	26810251	26810529	+	89	NA	Intergenic	NA	24376	CENPA								
SKNO1_1_233_R1_peak_5941	chr16	71884384	71884680	+	89	NA	promoter-TSS (ZNF821)	NA	277	ZNF821								
SKNO1_1_233_R1_peak_5432	chr15	80152550	80153222	+	89	NA	promoter-TSS (FAH)	NA	-5	FAH								
SKNO1_1_233_R1_peak_9440	chr2	232315511	232315890	+	89	NA	intron (DIS3L2, intron 14 of 20)	NA	-62834	ALPP								
SKNO1_1_233_R1_peak_12267	chr5	40386276	40386580	+	89	NA	Intergenic	NA	-293502	PTGER4								
SKNO1_1_233_R1_peak_9307	chr2	207711419	207711651	+	89	NA	promoter-TSS (CCNYL1)	NA	-239	CCNYL1								
SKNO1_1_233_R1_peak_14597	chr8	27774246	27774576	+	89	NA	promoter-TSS (ESCO2)	NA	-130	ESCO2								
SKNO1_1_233_R1_peak_3708	chr12	74537677	74538007	+	89	NA	promoter-TSS (ATXN7L3B)	NA	71	ATXN7L3B								
SKNO1_1_233_R1_peak_649	chr1	65254393	65254750	+	89	NA	Intergenic	NA	-10123	DNAJC6								
SKNO1_1_233_R1_peak_5781	chr16	48536429	48536760	+	89	NA	Intergenic	NA	73620	N4BP1								
SKNO1_1_233_R1_peak_7297	chr19	1021025	1021391	+	89	NA	promoter-TSS (TMEM259)	NA	-34	TMEM259								
SKNO1_1_233_R1_peak_7783	chr19	18941252	18941506	+	89	NA	promoter-TSS (HOMER3)	NA	-1075	HOMER3								
SKNO1_1_233_R1_peak_11773	chr4	40289681	40289995	+	89	NA	Intergenic	NA	-5273	LOC101930098								
SKNO1_1_233_R1_peak_9098	chr2	171248216	171248540	+	89	NA	Intergenic	NA	-74326	LOC102724136								
SKNO1_1_233_R1_peak_12649	chr5	138242008	138242397	+	89	NA	Intergenic	NA	-28859	CDC23								
SKNO1_1_233_R1_peak_14575	chr8	23288000	23288218	+	89	NA	promoter-TSS (R3HCC1)	NA	180	R3HCC1								
SKNO1_1_233_R1_peak_14212	chr7	77122371	77122569	+	89	NA	promoter-TSS (CCDC146)	NA	-147	CCDC146								
SKNO1_1_233_R1_peak_11553	chr3	196568522	196568828	+	89	NA	promoter-TSS (FBXO45)	NA	-133	WDR53								
SKNO1_1_233_R1_peak_12666	chr5	139341621	139342470	+	89	NA	promoter-TSS (PAIP2)	NA	-389	PAIP2								
SKNO1_1_233_R1_peak_3838	chr12	109093461	109093740	+	89	NA	promoter-TSS (ALKBH2)	NA	-112	ALKBH2								
SKNO1_1_233_R1_peak_10235	chr22	21816648	21817304	+	89	NA	intron (MAPK1, intron 1 of 8)	NA	50704	MAPK1								
SKNO1_1_233_R1_peak_9821	chr20	48722196	48722594	+	89	NA	intron (PREX1, intron 5 of 39)	NA	105488	PREX1								
SKNO1_1_233_R1_peak_5127	chr15	43777310	43777691	+	89	NA	promoter-TSS (ELL3)	NA	-196	ELL3								
SKNO1_1_233_R1_peak_11180	chr3	130111502	130112029	+	89	NA	promoter-TSS (FAM86HP)	NA	-332	FAM86HP								
SKNO1_1_233_R1_peak_1402	chr1	207496122	207496337	+	89	NA	promoter-TSS (CR1)	NA	101	CR1								
SKNO1_1_233_R1_peak_1073	chr1	156741110	156741482	+	89	NA	promoter-TSS (MRPL24)	NA	-165	MRPL24								
SKNO1_1_233_R1_peak_7678	chr19	16197761	16198066	+	89	NA	promoter-TSS (AP1M1)	NA	59	AP1M1								
SKNO1_1_233_R1_peak_10881	chr3	49723993	49724263	+	89	NA	promoter-TSS (GMPPB)	NA	-154	GMPPB								
SKNO1_1_233_R1_peak_10707	chr3	27171213	27171533	+	89	NA	intron (NEK10, intron 30 of 38)	NA	198040	NEK10								
SKNO1_1_233_R1_peak_621	chr1	58598064	58598341	+	89	NA	Intergenic	NA	-20708	TACSTD2								
SKNO1_1_233_R1_peak_3819	chr12	106357641	106357884	+	89	NA	promoter-TSS (POLR3B)	NA	69	POLR3B								
SKNO1_1_233_R1_peak_12330	chr5	56909766	56910022	+	89	NA	promoter-TSS (SETD9)	NA	634	SETD9								
SKNO1_1_233_R1_peak_360	chr1	28505844	28506214	+	89	NA	promoter-TSS (RCC1)	NA	86	SNHG3								
SKNO1_1_233_R1_peak_13402	chr6	44257392	44257747	+	89	NA	promoter-TSS (SLC35B2)	NA	2	SLC35B2								
SKNO1_1_233_R1_peak_5909	chr16	69424366	69424901	+	89	NA	promoter-TSS (CYB5B)	NA	38	CYB5B								
SKNO1_1_233_R1_peak_15428	chr9	89422205	89422477	+	89	NA	intron (SEMA4D, intron 2 of 20)	NA	75650	SEMA4D								
SKNO1_1_233_R1_peak_10579	chr3	4394119	4394421	+	89	NA	intron (SUMF1, intron 7 of 8)	NA	73012	SUMF1								
SKNO1_1_233_R1_peak_6172	chr17	6640906	6641202	+	89	NA	promoter-TSS (KIAA0753)	NA	152	TXNDC17								
SKNO1_1_233_R1_peak_11297	chr3	157088697	157089507	+	89	NA	promoter-TSS (LINC00881)	NA	-779	LINC00881								
SKNO1_1_233_R1_peak_9764	chr20	40991517	40991819	+	89	NA	Intergenic	NA	-37154	TOP1								
SKNO1_1_233_R1_peak_7163	chr18	47150281	47150653	+	89	NA	promoter-TSS (HDHD2)	NA	-12579	HDHD2								
SKNO1_1_233_R1_peak_5247	chr15	64438706	64438959	+	89	NA	intron (TRIP4, intron 11 of 12)	NA	-29551	LOC102723384								
SKNO1_1_233_R1_peak_7229	chr18	62186879	62187201	+	89	NA	promoter-TSS (KIAA1468)	NA	16	PIGN								
SKNO1_1_233_R1_peak_6415	chr17	44186674	44186976	+	89	NA	promoter-TSS (TMUB2)	NA	-108	ASB16-AS1								
SKNO1_1_233_R1_peak_14491	chr8	6690479	6690677	+	89	NA	intron (LOC102723801, intron 1 of 2)	NA	17649	LOC102723801								
SKNO1_1_233_R1_peak_5565	chr15	98956447	98956769	+	89	NA	intron (IGF1R, intron 20 of 21)	NA	49048	PGPEP1L								
SKNO1_1_233_R1_peak_12466	chr5	90529465	90530214	+	89	NA	promoter-TSS (LYSMD3)	NA	-255	LYSMD3								
SKNO1_1_233_R1_peak_14581	chr8	26134159	26134424	+	89	NA	Intergenic	NA	-89167	EBF2								
SKNO1_1_233_R1_peak_2960	chr11	87097441	87097744	+	89	NA	intron (TMEM135, intron 4 of 13)	NA	59504	TMEM135								
SKNO1_1_233_R1_peak_2149	chr10	92756177	92756695	+	89	NA	Intergenic	NA	66512	HHEX								
SKNO1_1_233_R1_peak_613	chr1	54604600	54604837	+	89	NA	intron (ACOT11, intron 12 of 16)	NA	18456	FAM151A								
SKNO1_1_233_R1_peak_6021	chr16	85570449	85571210	+	89	NA	intron (GSE1, intron 1 of 14)	NA	107746	GSE1								
SKNO1_1_233_R1_peak_11146	chr3	128075649	128076127	+	89	NA	Intergenic	NA	23519	SEC61A1								
SKNO1_1_233_R1_peak_14289	chr7	100126856	100127340	+	89	NA	exon (MBLAC1, exon 1 of 2)	NA	404	MBLAC1								
SKNO1_1_233_R1_peak_447	chr1	36322714	36323139	+	89	NA	TTS (SH3D21)	NA	1228	EVA1B								
SKNO1_1_233_R1_peak_11248	chr3	148991267	148991529	+	89	NA	promoter-TSS (GYG1)	NA	-10	GYG1								
SKNO1_1_233_R1_peak_4606	chr14	49633814	49634502	+	89	NA	exon (DNAAF2, exon 1 of 2)	NA	1072	DNAAF2								
SKNO1_1_233_R1_peak_6824	chr17	77083698	77083922	+	89	NA	Intergenic	NA	-4833	LINC00338								
SKNO1_1_233_R1_peak_1349	chr1	203327467	203328175	+	89	NA	Intergenic	NA	22285	BTG2								
SKNO1_1_233_R1_peak_2439	chr11	14765245	14765532	+	89	NA	intron (PDE3B, intron 1 of 14)	NA	121743	PDE3B								
SKNO1_1_233_R1_peak_9609	chr20	17505461	17505829	+	89	NA	intron (BFSP1, intron 7 of 9)	NA	53315	BFSP1								
SKNO1_1_233_R1_peak_11537	chr3	195906849	195907370	+	89	NA	intron (TNK2, intron 1 of 15)	NA	-11548	TNK2								
SKNO1_1_233_R1_peak_1703	chr10	4825946	4826253	+	89	NA	promoter-TSS (AKR1E2)	NA	-78	AKR1E2								
SKNO1_1_233_R1_peak_14271	chr7	99375148	99375617	+	89	NA	intron (ARPC1B, intron 1 of 9)	NA	-1956	ARPC1B								
SKNO1_1_233_R1_peak_4623	chr14	50336028	50336400	+	89	NA	exon (CDKL1, exon 20 of 20)	NA	6281	CDKL1								
SKNO1_1_233_R1_peak_14583	chr8	26383241	26383725	+	89	NA	intron (BNIP3L, intron 1 of 5)	NA	476	BNIP3L								
SKNO1_1_233_R1_peak_14825	chr8	94823123	94823422	+	89	NA	promoter-TSS (INTS8)	NA	-18	INTS8								
SKNO1_1_233_R1_peak_7350	chr19	3141949	3142280	+	89	NA	exon (AC005264.2, exon 4 of 4)	NA	5921	GNA15								
SKNO1_1_233_R1_peak_674	chr1	70410807	70411179	+	89	NA	promoter-TSS (CTH)	NA	-225	CTH								
SKNO1_1_233_R1_peak_5597	chr16	352777	353258	+	89	NA	promoter-TSS (AXIN1)	NA	-329	AXIN1								
SKNO1_1_233_R1_peak_3346	chr12	11855662	11855930	+	89	NA	intron (ETV6, intron 4 of 7)	NA	168280	LOC101928186								
SKNO1_1_233_R1_peak_7811	chr19	32580910	32581266	+	89	NA	promoter-TSS (PDCD5)	NA	-79	PDCD5								
SKNO1_1_233_R1_peak_11606	chr4	1715494	1715817	+	89	NA	TTS (TMEM129)	NA	-3352	SLBP								
SKNO1_1_233_R1_peak_340	chr1	27599244	27599465	+	89	NA	intron (AHDC1, intron 2 of 8)	NA	4278	AHDC1								
SKNO1_1_233_R1_peak_15535	chr9	110870028	110870264	+	89	NA	Intergenic	NA	169097	LPAR1								
SKNO1_1_233_R1_peak_11697	chr4	13654195	13654494	+	89	NA	promoter-TSS (LINC01182)	NA	-835	LINC01182								
SKNO1_1_233_R1_peak_13840	chr7	928539	928899	+	89	NA	intron (ADAP1, intron 2 of 10)	NA	25964	ADAP1								
SKNO1_1_233_R1_peak_3448	chr12	41932522	41932761	+	89	NA	Intergenic	NA	168477	LOC101927038								
SKNO1_1_233_R1_peak_11713	chr4	15778922	15779292	+	89	NA	intron (CD38, intron 1 of 5)	NA	809	CD38								
SKNO1_1_233_R1_peak_4885	chr14	90658773	90659012	+	89	NA	intron (TTC7B, intron 10 of 22)	NA	16263	RP11-1078H9.5								
SKNO1_1_233_R1_peak_2291	chr10	112446912	112447264	+	89	NA	promoter-TSS (VTI1A)	NA	54	VTI1A								
SKNO1_1_233_R1_peak_13327	chr6	37083648	37083901	+	89	NA	Intergenic	NA	70749	FGD2								
SKNO1_1_233_R1_peak_6200	chr17	8222880	8223219	+	89	NA	promoter-TSS (TRNAD17)	NA	-145	TRNAP8								
SKNO1_1_233_R1_peak_4559	chr14	30559085	30559311	+	89	NA	promoter-TSS (G2E3)	NA	75	G2E3								
SKNO1_1_233_R1_peak_4785	chr14	74084547	74084890	+	89	NA	promoter-TSS (LIN52)	NA	-225	ALDH6A1								
SKNO1_1_233_R1_peak_10897	chr3	50299148	50299800	+	89	NA	promoter-TSS (HYAL3)	NA	-53	NAT6								
SKNO1_1_233_R1_peak_5527	chr15	91660140	91660388	+	89	NA	Intergenic	NA	-193555	SLCO3A1								
SKNO1_1_233_R1_peak_13848	chr7	1460748	1461155	+	89	NA	Intergenic	NA	-1478	MICALL2								
SKNO1_1_233_R1_peak_155	chr1	11926311	11926712	+	89	NA	promoter-TSS (KIAA2013)	NA	-83	KIAA2013								
SKNO1_1_233_R1_peak_8222	chr19	51621314	51621551	+	89	NA	intron (SIGLEC5, intron 8 of 8)	NA	9042	SIGLEC5								
SKNO1_1_233_R1_peak_7975	chr19	42068769	42069021	+	89	NA	intron (GRIK5, intron 1 of 20)	NA	1231	GRIK5								
SKNO1_1_233_R1_peak_5609	chr16	1120040	1120658	+	89	NA	Intergenic	NA	-24105	C1QTNF8								
SKNO1_1_233_R1_peak_6685	chr17	67245235	67245584	+	89	NA	promoter-TSS (HELZ)	NA	-178	HELZ								
SKNO1_1_233_R1_peak_3344	chr12	11773764	11774285	+	89	NA	intron (ETV6, intron 2 of 7)	NA	86508	LOC101928186								
SKNO1_1_233_R1_peak_1446	chr1	212791744	212791995	+	89	NA	promoter-TSS (NSL1)	NA	41	TATDN3								
SKNO1_1_233_R1_peak_5221	chr15	59689161	59689500	+	89	NA	exon (BNIP2, exon 1 of 11)	NA	199	BNIP2								
SKNO1_1_233_R1_peak_9320	chr2	214809163	214809572	+	89	NA	promoter-TSS (AC072062.1)	NA	344	BARD1								
SKNO1_1_233_R1_peak_14887	chr8	104589093	104589512	+	89	NA	promoter-TSS (LRP12)	NA	-278	LRP12								
SKNO1_1_233_R1_peak_3639	chr12	57752276	57752717	+	89	NA	promoter-TSS (CDK4)	NA	-49	CDK4								
SKNO1_1_233_R1_peak_11892	chr4	67638102	67638465	+	89	NA	intron (UBA6, intron 19 of 32)	NA	62888	UBA6								
SKNO1_1_233_R1_peak_15885	chrX	2707405	2707810	+	89	NA	intron (CD99, intron 1 of 8)	NA	16420	CD99								
SKNO1_1_233_R1_peak_11763	chr4	39182312	39182591	+	89	NA	promoter-TSS (WDR19)	NA	47	WDR19								
SKNO1_1_233_R1_peak_1777	chr10	16817421	16817891	+	89	NA	promoter-TSS (RSU1)	NA	-202	RSU1								
SKNO1_1_233_R1_peak_2076	chr10	78397842	78398080	+	89	NA	Intergenic	NA	130633	LINC00595								
SKNO1_1_233_R1_peak_7794	chr19	19406329	19406725	+	89	NA	intron (GATAD2A, intron 1 of 11)	NA	-22709	GATAD2A								
SKNO1_1_233_R1_peak_648	chr1	65230917	65231329	+	89	NA	exon (AK4, exon 6 of 6)	NA	-33571	DNAJC6								
SKNO1_1_233_R1_peak_3828	chr12	108632025	108632260	+	89	NA	promoter-TSS (SELPLG)	NA	1752	SELPLG								
SKNO1_1_233_R1_peak_2180	chr10	97318792	97319431	+	89	NA	promoter-TSS (FRAT1)	NA	-154	FRAT1								
SKNO1_1_233_R1_peak_15657	chr9	127786499	127786820	+	89	NA	TTS (MIR2861)	NA	633	CDK9								
SKNO1_1_233_R1_peak_731	chr1	89821269	89821814	+	89	NA	promoter-TSS (LRRC8D)	NA	527	LRRC8D								
SKNO1_1_233_R1_peak_439	chr1	35718746	35719203	+	89	NA	exon (C1orf216, exon 1 of 2)	NA	215	C1orf216								
SKNO1_1_233_R1_peak_12536	chr5	115296242	115296947	+	89	NA	promoter-TSS (CCDC112)	NA	-304	CCDC112								
SKNO1_1_233_R1_peak_2710	chr11	64856554	64856969	+	89	NA	intron (EHD1, intron 3 of 4)	NA	-12192	CDC42BPG								
SKNO1_1_233_R1_peak_15357	chr9	70494248	70494566	+	89	NA	Intergenic	NA	-79750	KLF9								
SKNO1_1_233_R1_peak_10434	chr22	39959483	39959852	+	89	NA	intron (GRAP2, intron 3 of 7)	NA	-35282	FAM83F								
SKNO1_1_233_R1_peak_26	chr1	1434247	1434662	+	89	NA	exon (LOC102724312, exon 2 of 3)	NA	-1069	VWA1								
SKNO1_1_233_R1_peak_11135	chr3	126731120	126731429	+	89	NA	intron (CHCHD6, intron 3 of 7)	NA	26769	CHCHD6								
SKNO1_1_233_R1_peak_13288	chr6	35140937	35141415	+	89	NA	intron (TCP11, intron 1 of 10)	NA	220	TCP11								
SKNO1_1_233_R1_peak_5373	chr15	74869937	74870309	+	89	NA	intron (SCAMP2, intron 1 of 9)	NA	3242	SCAMP2								
SKNO1_1_233_R1_peak_11425	chr3	184711738	184712206	+	89	NA	promoter-TSS (MAGEF1)	NA	76	MAGEF1								
SKNO1_1_233_R1_peak_4158	chr13	30371649	30372011	+	89	NA	intron (LINC00426, intron 2 of 4)	NA	2069	LINC00426								
SKNO1_1_233_R1_peak_1337	chr1	202810647	202810982	+	89	NA	promoter-TSS (PCAT6)	NA	-132	PCAT6								
SKNO1_1_233_R1_peak_12083	chr4	110032642	110032871	+	89	NA	Intergenic	NA	40431	RNU6-35P								
SKNO1_1_233_R1_peak_4390	chr13	94549297	94550022	+	89	NA	promoter-TSS (TRNAF6)	NA	63	TRNAF6								
SKNO1_1_233_R1_peak_5053	chr15	38130754	38131005	+	89	NA	Intergenic	NA	90630	RP11-1008C21.1								
SKNO1_1_233_R1_peak_2282	chr10	110460530	110460781	+	89	NA	Intergenic	NA	-37212	DUSP5								
SKNO1_1_233_R1_peak_9640	chr20	23357948	23358360	+	89	NA	promoter-TSS (RP3-322G13.5)	NA	-27	RP3-322G13.5								
SKNO1_1_233_R1_peak_10824	chr3	46349880	46350090	+	89	NA	Intergenic	NA	-3759	CCR2								
SKNO1_1_233_R1_peak_11321	chr3	167734884	167735159	+	89	NA	promoter-TSS (PDCD10)	NA	-215	PDCD10								
SKNO1_1_233_R1_peak_701	chr1	85201374	85201798	+	89	NA	promoter-TSS (SYDE2)	NA	-541	SYDE2								
SKNO1_1_233_R1_peak_13502	chr6	85593426	85594137	+	88	NA	exon (SNX14, exon 1 of 26)	NA	351	SNX14								
SKNO1_1_233_R1_peak_6470	chr17	47970574	47971239	+	88	NA	promoter-TSS (CDK5RAP3)	NA	-50	CDK5RAP3								
SKNO1_1_233_R1_peak_7302	chr19	1069198	1069430	+	88	NA	intron (HMHA1, intron 2 of 22)	NA	-7320	HMHA1								
SKNO1_1_233_R1_peak_11622	chr4	2787279	2787645	+	88	NA	Intergenic	NA	-24757	SH3BP2								
SKNO1_1_233_R1_peak_12956	chr6	3068151	3069107	+	88	NA	promoter-TSS (RIPK1)	NA	-861	RIPK1								
SKNO1_1_233_R1_peak_14707	chr8	54744153	54744428	+	88	NA	Intergenic	NA	-36618	LOC100287651								
SKNO1_1_233_R1_peak_15785	chr9	134407197	134407513	+	88	NA	exon (RXRA, exon 1 of 9)	NA	27906	MIR4669								
SKNO1_1_233_R1_peak_6454	chr17	45640132	45640369	+	88	NA	intron (CRHR1-IT1, intron 1 of 2)	NA	1275	CRHR1-IT1								
SKNO1_1_233_R1_peak_4348	chr13	75549355	75549912	+	88	NA	promoter-TSS (UCHL3)	NA	-117	UCHL3								
SKNO1_1_233_R1_peak_11664	chr4	6909186	6909909	+	88	NA	promoter-TSS (TBC1D14)	NA	-44619	TBC1D14								
SKNO1_1_233_R1_peak_13767	chr6	146543421	146543733	+	88	NA	promoter-TSS (RAB32)	NA	-115	RAB32								
SKNO1_1_233_R1_peak_9707	chr20	34111861	34112393	+	88	NA	exon (EIF2S2, exon 1 of 9)	NA	109	EIF2S2								
SKNO1_1_233_R1_peak_7048	chr18	9735299	9735620	+	88	NA	intron (RAB31, intron 1 of 6)	NA	27228	RAB31								
SKNO1_1_233_R1_peak_4548	chr14	24332175	24332472	+	88	NA	intron (ADCY4, intron 4 of 25)	NA	2748	ADCY4								
SKNO1_1_233_R1_peak_738	chr1	90730469	90730735	+	88	NA	Intergenic	NA	-13365	BARHL2								
SKNO1_1_233_R1_peak_13230	chr6	31907383	31907660	+	88	NA	intron (C2, intron 1 of 13)	NA	-5529	ZBTB12								
SKNO1_1_233_R1_peak_10715	chr3	30606355	30606860	+	88	NA	promoter-TSS (TGFBR2)	NA	105	TGFBR2								
SKNO1_1_233_R1_peak_11770	chr4	40196755	40197155	+	88	NA	promoter-TSS (RHOH)	NA	3988	RHOH								
SKNO1_1_233_R1_peak_2091	chr10	79323220	79323557	+	88	NA	Intergenic	NA	-24078	PPIF								
SKNO1_1_233_R1_peak_8846	chr2	101516975	101517642	+	88	NA	Intergenic	NA	-42605	RFX8								
SKNO1_1_233_R1_peak_1489	chr1	222773030	222773437	+	88	NA	Intergenic	NA	35247	FAM177B								
SKNO1_1_233_R1_peak_14927	chr8	116085935	116086228	+	88	NA	intron (LINC00536, intron 7 of 13)	NA	238978	LINC00536								
SKNO1_1_233_R1_peak_9650	chr20	24992500	24992854	+	88	NA	exon (APMAP, exon 1 of 9)	NA	297	APMAP								
SKNO1_1_233_R1_peak_4569	chr14	34873589	34873915	+	88	NA	intron (BAZ1A, intron 2 of 25)	NA	1895	BAZ1A								
SKNO1_1_233_R1_peak_5536	chr15	92899963	92900416	+	88	NA	promoter-TSS (CHD2)	NA	-132	CHD2								
SKNO1_1_233_R1_peak_1179	chr1	169604719	169605178	+	88	NA	intron (SELP, intron 9 of 16)	NA	-18417	F5								
SKNO1_1_233_R1_peak_7250	chr18	74147610	74148615	+	88	NA	promoter-TSS (FBXO15)	NA	-348	FBXO15								
SKNO1_1_233_R1_peak_3156	chr11	125625711	125626195	+	88	NA	promoter-TSS (CHEK1)	NA	4	CHEK1								
SKNO1_1_233_R1_peak_8416	chr2	20446897	20447110	+	88	NA	promoter-TSS (RHOB)	NA	-71	RHOB								
SKNO1_1_233_R1_peak_15461	chr9	93453427	93453780	+	88	NA	promoter-TSS (FAM120AOS)	NA	-11	FAM120AOS								
SKNO1_1_233_R1_peak_7511	chr19	10403356	10403828	+	88	NA	promoter-TSS (MIR1181)	NA	3	CDC37								
SKNO1_1_233_R1_peak_673	chr1	70354783	70355019	+	88	NA	promoter-TSS (HHLA3)	NA	91	HHLA3								
SKNO1_1_233_R1_peak_3019	chr11	111229708	111230043	+	88	NA	Intergenic	NA	-26107	C11orf53								
SKNO1_1_233_R1_peak_12925	chr5	181105736	181106028	+	88	NA	Intergenic	NA	-3557	TRNAV9								
SKNO1_1_233_R1_peak_12725	chr5	145854692	145854983	+	88	NA	Intergenic	NA	18131	GRXCR2								
SKNO1_1_233_R1_peak_1856	chr10	31928708	31929014	+	88	NA	promoter-TSS (ARHGAP12)	NA	15	ARHGAP12								
SKNO1_1_233_R1_peak_1133	chr1	161766146	161766540	+	88	NA	promoter-TSS (LOC102724329)	NA	23	ATF6								
SKNO1_1_233_R1_peak_8069	chr19	46629721	46630070	+	88	NA	Intergenic	NA	4787	GNG8								
SKNO1_1_233_R1_peak_2931	chr11	77820723	77821148	+	88	NA	promoter-TSS (AAMDC)	NA	-66	RSF1								
SKNO1_1_233_R1_peak_14482	chr8	949645	949931	+	88	NA	intron (DLGAP2, intron 1 of 13)	NA	-158953	LOC102723691								
SKNO1_1_233_R1_peak_3169	chr11	126468149	126468501	+	88	NA	intron (KIRREL3, intron 5 of 15)	NA	112577	ST3GAL4								
SKNO1_1_233_R1_peak_4001	chr12	124453575	124453914	+	88	NA	intron (NCOR2, intron 8 of 47)	NA	113720	NCOR2								
SKNO1_1_233_R1_peak_11618	chr4	2535439	2535806	+	88	NA	Intergenic	NA	66554	RNF4								
SKNO1_1_233_R1_peak_10428	chr22	39519750	39520854	+	88	NA	promoter-TSS (ATF4)	NA	-262	ATF4								
SKNO1_1_233_R1_peak_2312	chr10	119165318	119165712	+	88	NA	promoter-TSS (SFXN4)	NA	177	SFXN4								
SKNO1_1_233_R1_peak_15758	chr9	133185011	133185323	+	88	NA	Intergenic	NA	-1653	LOC101928193								
SKNO1_1_233_R1_peak_10425	chr22	39399572	39399917	+	88	NA	promoter-TSS (TAB1)	NA	-10	TAB1								
SKNO1_1_233_R1_peak_11698	chr4	13982096	13982334	+	88	NA	Intergenic	NA	-129753	LINC01085								
SKNO1_1_233_R1_peak_15102	chr8	143246502	143247036	+	88	NA	promoter-TSS (ZFP41)	NA	-52	ZFP41								
SKNO1_1_233_R1_peak_5252	chr15	64702984	64703424	+	88	NA	promoter-TSS (OAZ2)	NA	59	OAZ2								
SKNO1_1_233_R1_peak_16145	chrX	153724370	153724849	+	88	NA	promoter-TSS (BCAP31)	NA	-226	BCAP31								
SKNO1_1_233_R1_peak_3376	chr12	16148911	16149212	+	88	NA	Intergenic	NA	-121759	LOC102724185								
SKNO1_1_233_R1_peak_8998	chr2	135531301	135532127	+	88	NA	promoter-TSS (ZRANB3)	NA	-984	ZRANB3								
SKNO1_1_233_R1_peak_12265	chr5	39469209	39469530	+	88	NA	Intergenic	NA	-7071	LOC101926921								
SKNO1_1_233_R1_peak_14270	chr7	99374609	99374927	+	88	NA	promoter-TSS (ARPC1B)	NA	-2570	ARPC1B								
SKNO1_1_233_R1_peak_10362	chr22	36493909	36494133	+	88	NA	intron (FOXRED2, intron 7 of 8)	NA	-12381	TXN2								
SKNO1_1_233_R1_peak_11429	chr3	185559019	185559267	+	88	NA	Intergenic	NA	-6562	LIPH								
SKNO1_1_233_R1_peak_13102	chr6	26064588	26064830	+	88	NA	Intergenic	NA	-8238	HIST1H1C								
SKNO1_1_233_R1_peak_13747	chr6	143598326	143598727	+	88	NA	Intergenic	NA	-36475	RP11-436I24.1								
SKNO1_1_233_R1_peak_9939	chr20	62651273	62651685	+	88	NA	exon (LOC101928465, exon 2 of 2)	NA	542	LOC101928465								
SKNO1_1_233_R1_peak_6378	chr17	42609211	42609864	+	88	NA	promoter-TSS (FAM134C)	NA	-110	FAM134C								
SKNO1_1_233_R1_peak_13977	chr7	23299192	23299575	+	88	NA	promoter-TSS (MALSU1)	NA	62	MALSU1								
SKNO1_1_233_R1_peak_5068	chr15	40039054	40039339	+	88	NA	promoter-TSS (SRP14-AS1)	NA	-8	SRP14								
SKNO1_1_233_R1_peak_2774	chr11	65989139	65989352	+	88	NA	Intergenic	NA	-12834	BANF1								
SKNO1_1_233_R1_peak_9072	chr2	165953735	165954395	+	88	NA	promoter-TSS (TTC21B)	NA	-227	TTC21B								
SKNO1_1_233_R1_peak_7222	chr18	59990502	59990799	+	88	NA	Intergenic	NA	90690	PMAIP1								
SKNO1_1_233_R1_peak_11792	chr4	48047383	48047692	+	88	NA	Intergenic	NA	30763	NIPAL1								
SKNO1_1_233_R1_peak_13274	chr6	34182715	34182991	+	88	NA	Intergenic	NA	-55938	HMGA1								
SKNO1_1_233_R1_peak_4282	chr13	48976122	48976735	+	88	NA	promoter-TSS (FNDC3A)	NA	-181	FNDC3A								
SKNO1_1_233_R1_peak_5479	chr15	88638615	88638956	+	88	NA	promoter-TSS (ISG20)	NA	3112	ISG20								
SKNO1_1_233_R1_peak_8096	chr19	47243074	47243459	+	88	NA	Intergenic	NA	-12072	BBC3								
SKNO1_1_233_R1_peak_1360	chr1	204465972	204466381	+	88	NA	intron (PIK3C2B, intron 2 of 32)	NA	27747	PIK3C2B								
SKNO1_1_233_R1_peak_12013	chr4	85818785	85819045	+	88	NA	intron (ARHGAP24, intron 1 of 7)	NA	-27445	LOC101929015								
SKNO1_1_233_R1_peak_9371	chr2	219245287	219245589	+	88	NA	promoter-TSS (GLB1L)	NA	-41	STK16								
SKNO1_1_233_R1_peak_2200	chr10	100185902	100186231	+	88	NA	promoter-TSS (ERLIN1)	NA	-89	ERLIN1								
