PeakID (cmd=annotatePeaks.pl SKNO1_1_232_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_232_R1_peak_6878	chr22	37230137	37230353	+	76	NA	intron (RAC2, intron 5 of 5)	NA	14014	RAC2								
SKNO1_1_232_R1_peak_4344	chr17	50478646	50478957	+	76	NA	promoter-TSS (RSAD1)	NA	-28	RSAD1								
SKNO1_1_232_R1_peak_1125	chr10	3781456	3781675	+	76	NA	intron (KLF6, intron 2 of 3)	NA	3716	KLF6								
SKNO1_1_232_R1_peak_10316	chr9	36666096	36666337	+	76	NA	intron (MELK, intron 14 of 17)	NA	93354	MELK								
SKNO1_1_232_R1_peak_10298	chr9	34179012	34179307	+	76	NA	promoter-TSS (UBAP1)	NA	154	UBAP1								
SKNO1_1_232_R1_peak_9804	chr8	23074419	23074725	+	76	NA	intron (RP11-875O11.2, intron 1 of 2)	NA	-5385	TNFRSF10B								
SKNO1_1_232_R1_peak_10473	chr9	114592415	114592722	+	76	NA	exon (ATP6V1G1, exon 2 of 3)	NA	4854	ATP6V1G1								
SKNO1_1_232_R1_peak_7049	chr3	14397604	14397876	+	76	NA	Intergenic	NA	-4836	SLC6A6								
SKNO1_1_232_R1_peak_6768	chr22	17773980	17774619	+	76	NA	promoter-TSS (BID)	NA	196	BID								
SKNO1_1_232_R1_peak_5397	chr19	48738750	48738942	+	76	NA	promoter-TSS (RASIP1)	NA	2041	RASIP1								
SKNO1_1_232_R1_peak_7274	chr3	72258836	72259079	+	76	NA	Intergenic	NA	107700	LINC00870								
SKNO1_1_232_R1_peak_7491	chr3	158672499	158672735	+	76	NA	promoter-TSS (LXN)	NA	76	LXN								
SKNO1_1_232_R1_peak_1956	chr11	76602482	76602694	+	76	NA	Intergenic	NA	24246	LOC101928813								
SKNO1_1_232_R1_peak_4466	chr17	66221190	66221497	+	76	NA	intron (APOH, intron 4 of 7)	NA	8095	APOH								
SKNO1_1_232_R1_peak_5828	chr2	85703429	85703721	+	76	NA	Intergenic	NA	9273	GNLY								
SKNO1_1_232_R1_peak_5908	chr2	112627335	112627721	+	76	NA	Intergenic	NA	16652	FLJ42351								
SKNO1_1_232_R1_peak_5503	chr19	57599750	57599948	+	76	NA	promoter-TSS (ZNF530)	NA	-37	ZNF530								
SKNO1_1_232_R1_peak_8558	chr5	151150551	151150784	+	76	NA	intron (ANXA6, intron 1 of 25)	NA	-9012	ANXA6								
SKNO1_1_232_R1_peak_7757	chr4	6783392	6783711	+	76	NA	intron (KIAA0232, intron 1 of 8)	NA	67436	BLOC1S4								
SKNO1_1_232_R1_peak_2714	chr12	124914416	124915084	+	76	NA	promoter-TSS (MIR5188)	NA	291	UBC								
SKNO1_1_232_R1_peak_3598	chr15	75454429	75454683	+	76	NA	intron (SIN3A, intron 1 of 20)	NA	-2810	SIN3A								
SKNO1_1_232_R1_peak_7624	chr3	191008033	191008327	+	76	NA	Intergenic	NA	-115779	GMNC								
SKNO1_1_232_R1_peak_9171	chr6	135532662	135532950	+	76	NA	intron (LINC00271, intron 1 of 3)	NA	35005	LINC00271								
SKNO1_1_232_R1_peak_3655	chr15	85624450	85624761	+	75	NA	intron (AKAP13, intron 1 of 28)	NA	-98401	LOC101929656								
SKNO1_1_232_R1_peak_6964	chr22	46499188	46499377	+	75	NA	intron (CELSR1, intron 1 of 34)	NA	37888	CELSR1								
SKNO1_1_232_R1_peak_4544	chr17	75778197	75778415	+	75	NA	exon (H3F3B, exon 4 of 4)	NA	1473	H3F3B								
SKNO1_1_232_R1_peak_7022	chr3	9749838	9750135	+	75	NA	promoter-TSS (OGG1)	NA	42	OGG1								
SKNO1_1_232_R1_peak_5900	chr2	112001519	112001729	+	75	NA	intron (MERTK, intron 11 of 18)	NA	-53642	TMEM87B								
SKNO1_1_232_R1_peak_7842	chr4	40733654	40734006	+	75	NA	Intergenic	NA	-16067	NSUN7								
SKNO1_1_232_R1_peak_1142	chr10	6163779	6164065	+	75	NA	intron (PFKFB3, intron 1 of 14)	NA	11675	MIR3155A								
SKNO1_1_232_R1_peak_7211	chr3	50590512	50590786	+	75	NA	Intergenic	NA	20960	CISH								
SKNO1_1_232_R1_peak_2738	chr12	132489733	132490124	+	75	NA	promoter-TSS (FBRSL1)	NA	-527	FBRSL1								
SKNO1_1_232_R1_peak_2834	chr13	40789227	40789585	+	75	NA	promoter-TSS (SLC25A15)	NA	-5	SLC25A15								
SKNO1_1_232_R1_peak_372	chr1	52033634	52033939	+	75	NA	promoter-TSS (KTI12)	NA	14	KTI12								
SKNO1_1_232_R1_peak_6579	chr20	62182700	62183075	+	75	NA	promoter-TSS (MTG2)	NA	-9917	MTG2								
SKNO1_1_232_R1_peak_9776	chr8	19084841	19085134	+	75	NA	Intergenic	NA	160535	RP11-1080G15.1								
SKNO1_1_232_R1_peak_4486	chr17	68346478	68346768	+	75	NA	intron (ARSG, intron 3 of 12)	NA	-68197	SLC16A6								
SKNO1_1_232_R1_peak_10089	chr8	127759700	127759939	+	75	NA	Intergenic	NA	23750	MYC								
SKNO1_1_232_R1_peak_9173	chr6	135568419	135568691	+	75	NA	intron (LINC00271, intron 1 of 3)	NA	70754	LINC00271								
SKNO1_1_232_R1_peak_5608	chr2	24971867	24972261	+	75	NA	promoter-TSS (DNAJC27)	NA	30	DNAJC27								
SKNO1_1_232_R1_peak_3161	chr14	71324826	71325213	+	75	NA	Intergenic	NA	-14428	LOC102724015								
SKNO1_1_232_R1_peak_8157	chr5	6833132	6833356	+	75	NA	Intergenic	NA	-5364	MIR4278								
SKNO1_1_232_R1_peak_10120	chr8	133297067	133297864	+	75	NA	promoter-TSS (NDRG1)	NA	-161	NDRG1								
SKNO1_1_232_R1_peak_275	chr1	36224256	36224598	+	75	NA	promoter-TSS (THRAP3)	NA	-34955	THRAP3								
SKNO1_1_232_R1_peak_3404	chr15	42626214	42626524	+	75	NA	intron (STARD9, intron 3 of 33)	NA	50710	STARD9								
SKNO1_1_232_R1_peak_10396	chr9	89529754	89530039	+	75	NA	Intergenic	NA	-75116	GADD45G								
SKNO1_1_232_R1_peak_4447	chr17	64776779	64777242	+	75	NA	intron (LOC146880, intron 3 of 12)	NA	-3749	MIR6080								
SKNO1_1_232_R1_peak_1144	chr10	6473339	6473730	+	75	NA	intron (PRKCQ, intron 12 of 17)	NA	40080	LOC102723695								
SKNO1_1_232_R1_peak_9221	chr6	139871334	139871587	+	75	NA	Intergenic	NA	100387	LOC100132735								
SKNO1_1_232_R1_peak_1394	chr10	78137544	78137765	+	75	NA	Intergenic	NA	103894	RPS24								
SKNO1_1_232_R1_peak_1767	chr11	62612484	62612784	+	75	NA	promoter-TSS (ROM1)	NA	-107	ROM1								
SKNO1_1_232_R1_peak_3540	chr15	69583682	69583905	+	75	NA	Intergenic	NA	22073	RP11-279F6.1								
SKNO1_1_232_R1_peak_8852	chr6	31541729	31542236	+	75	NA	promoter-TSS (SNORD84)	NA	493	DDX39B								
SKNO1_1_232_R1_peak_5833	chr2	86781431	86781647	+	74	NA	Intergenic	NA	10175	CD8A								
SKNO1_1_232_R1_peak_2221	chr12	6873153	6873475	+	74	NA	promoter-TSS (SPSB2)	NA	47	SPSB2								
SKNO1_1_232_R1_peak_5556	chr2	9423347	9423776	+	74	NA	promoter-TSS (CPSF3)	NA	-316	ITGB1BP1								
SKNO1_1_232_R1_peak_5880	chr2	102736596	102736964	+	74	NA	promoter-TSS (MFSD9)	NA	102	MFSD9								
SKNO1_1_232_R1_peak_170	chr1	25809640	25809849	+	74	NA	exon (SEPN1, exon 6 of 12)	NA	9568	SEPN1								
SKNO1_1_232_R1_peak_5371	chr19	47113179	47113612	+	74	NA	promoter-TSS (ZC3H4)	NA	-291	ZC3H4								
SKNO1_1_232_R1_peak_7056	chr3	15099061	15099328	+	74	NA	promoter-TSS (ZFYVE20)	NA	-13233	ZFYVE20								
SKNO1_1_232_R1_peak_10412	chr9	92765192	92765542	+	74	NA	promoter-TSS (BICD2)	NA	-566	BICD2								
SKNO1_1_232_R1_peak_10522	chr9	125126205	125126476	+	74	NA	intron (SCAI, intron 2 of 18)	NA	17219	SCAI								
SKNO1_1_232_R1_peak_4423	chr17	63700246	63700737	+	74	NA	promoter-TSS (LIMD2)	NA	153	LOC729683								
SKNO1_1_232_R1_peak_3742	chr16	807763	807997	+	74	NA	intron (PRR25, intron 2 of 2)	NA	2437	PRR25								
SKNO1_1_232_R1_peak_4319	chr17	48908288	48908608	+	74	NA	promoter-TSS (UBE2Z)	NA	79	UBE2Z								
SKNO1_1_232_R1_peak_1520	chr10	103983527	103983869	+	74	NA	intron (SLK, intron 1 of 18)	NA	16513	SLK								
SKNO1_1_232_R1_peak_5831	chr2	86417947	86418150	+	74	NA	Intergenic	NA	-23413	KDM3A								
SKNO1_1_232_R1_peak_2924	chr13	78659095	78659427	+	74	NA	promoter-TSS (RNF219)	NA	-16184	RNF219								
SKNO1_1_232_R1_peak_3331	chr14	105630932	105631167	+	74	NA	Intergenic	NA	-9154	MIR8071-2								
SKNO1_1_232_R1_peak_5912	chr2	112690820	112691153	+	74	NA	Intergenic	NA	14768	LOC102724955								
SKNO1_1_232_R1_peak_2923	chr13	78649832	78650255	+	74	NA	intron (RNF219, intron 1 of 5)	NA	-6966	RNF219								
SKNO1_1_232_R1_peak_10534	chr9	127561845	127562061	+	74	NA	promoter-TSS (FAM129B)	NA	17054	FAM129B								
SKNO1_1_232_R1_peak_4302	chr17	47693986	47694272	+	74	NA	promoter-TSS (TBKBP1)	NA	68	TBKBP1								
SKNO1_1_232_R1_peak_1458	chr10	96758560	96758798	+	74	NA	Intergenic	NA	8413	RPL13AP5								
SKNO1_1_232_R1_peak_97	chr1	15835736	15836085	+	74	NA	exon (FLJ37453, exon 2 of 2)	NA	-11954	SPEN								
SKNO1_1_232_R1_peak_1725	chr11	57432745	57433087	+	74	NA	Intergenic	NA	-5768	SLC43A3								
SKNO1_1_232_R1_peak_2047	chr11	117016244	117016547	+	74	NA	intron (SIK3, intron 1 of 23)	NA	82020	SIK3								
SKNO1_1_232_R1_peak_10448	chr9	108816180	108816369	+	74	NA	Intergenic	NA	39721	ACTL7B								
SKNO1_1_232_R1_peak_6804	chr22	24156137	24156349	+	74	NA	intron (CABIN1, intron 28 of 35)	NA	-25233	SUSD2								
SKNO1_1_232_R1_peak_9345	chr7	2863590	2864022	+	74	NA	intron (LOC102723871, intron 1 of 1)	NA	1947	LOC102723871								
SKNO1_1_232_R1_peak_9913	chr8	55864430	55864675	+	74	NA	Intergenic	NA	-69682	LYN								
SKNO1_1_232_R1_peak_6350	chr20	6635062	6635508	+	74	NA	Intergenic	NA	-132813	BMP2								
SKNO1_1_232_R1_peak_358	chr1	47235499	47235688	+	74	NA	Intergenic	NA	-4284	TAL1								
SKNO1_1_232_R1_peak_3369	chr15	34367313	34367608	+	74	NA	promoter-TSS (LPCAT4)	NA	-264	LPCAT4								
SKNO1_1_232_R1_peak_8455	chr5	132420978	132421341	+	74	NA	intron (C5orf56, intron 2 of 3)	NA	3011	LOC101927732								
SKNO1_1_232_R1_peak_7923	chr4	59933147	59933452	+	74	NA	Intergenic	NA	-989320	MIR548AG1								
SKNO1_1_232_R1_peak_5119	chr19	15844479	15844740	+	74	NA	Intergenic	NA	15662	UCA1								
SKNO1_1_232_R1_peak_5539	chr2	6865603	6865832	+	74	NA	exon (CMPK2, exon 1 of 4)	NA	918	CMPK2								
SKNO1_1_232_R1_peak_5276	chr19	39970799	39971210	+	74	NA	promoter-TSS (PSMC4)	NA	-1	PSMC4								
SKNO1_1_232_R1_peak_545	chr1	111755513	111755883	+	74	NA	promoter-TSS (FAM212B)	NA	99	FAM212B								
SKNO1_1_232_R1_peak_973	chr1	226644079	226644363	+	74	NA	intron (ITPKB, intron 4 of 7)	NA	30847	ITPKB-IT1								
SKNO1_1_232_R1_peak_6896	chr22	37686228	37686427	+	74	NA	promoter-TSS (NOL12)	NA	-10	NOL12								
SKNO1_1_232_R1_peak_9774	chr8	18197386	18197623	+	74	NA	intron (NAT1, intron 2 of 4)	NA	-12605	NAT1								
SKNO1_1_232_R1_peak_290	chr1	37996679	37996868	+	74	NA	TTS (FHL3)	NA	-6684	SF3A3								
SKNO1_1_232_R1_peak_4377	chr17	58333090	58333724	+	74	NA	intron (BZRAP1-AS1, intron 1 of 3)	NA	-2104	MIR142								
SKNO1_1_232_R1_peak_8750	chr6	14498573	14498822	+	74	NA	intron (LOC101928331, intron 2 of 2)	NA	66768	LOC101928331								
SKNO1_1_232_R1_peak_2976	chr13	109392552	109392800	+	74	NA	Intergenic	NA	-197811	LOC101927627								
SKNO1_1_232_R1_peak_5471	chr19	55097935	55098169	+	74	NA	intron (PPP1R12C, intron 6 of 21)	NA	17660	EPS8L1								
SKNO1_1_232_R1_peak_7008	chr3	4986885	4987236	+	74	NA	Intergenic	NA	7648	BHLHE40								
SKNO1_1_232_R1_peak_7212	chr3	50590895	50591201	+	74	NA	Intergenic	NA	20561	CISH								
SKNO1_1_232_R1_peak_9480	chr7	44097484	44097695	+	74	NA	promoter-TSS (LOC102724964)	NA	-839	LOC102724964								
SKNO1_1_232_R1_peak_4079	chr16	89093634	89093933	+	74	NA	promoter-TSS (ACSF3)	NA	-42765	ACSF3								
SKNO1_1_232_R1_peak_6306	chr20	1811140	1811437	+	74	NA	Intergenic	NA	-31542	LOC100289473								
SKNO1_1_232_R1_peak_8609	chr5	172765363	172765595	+	74	NA	Intergenic	NA	5721	DUSP1								
SKNO1_1_232_R1_peak_9597	chr7	99380082	99380515	+	74	NA	intron (ARPC1B, intron 1 of 9)	NA	2960	ARPC1B								
SKNO1_1_232_R1_peak_1006	chr1	230972842	230973273	+	74	NA	intron (TTC13, intron 1 of 20)	NA	5815	TTC13								
SKNO1_1_232_R1_peak_1368	chr10	73167855	73168309	+	74	NA	promoter-TSS (FAM149B1)	NA	13	ECD								
SKNO1_1_232_R1_peak_2010	chr11	104934724	104935036	+	74	NA	Intergenic	NA	-16705	LOC643733								
SKNO1_1_232_R1_peak_4255	chr17	42706840	42707045	+	74	NA	intron (EZH1, intron 15 of 20)	NA	1204	MIR6780A								
SKNO1_1_232_R1_peak_5436	chr19	51547751	51548243	+	74	NA	Intergenic	NA	-16141	SIGLEC6								
SKNO1_1_232_R1_peak_1076	chr1	245260826	245261133	+	73	NA	intron (KIF26B, intron 2 of 14)	NA	105994	KIF26B								
SKNO1_1_232_R1_peak_5801	chr2	73285197	73285423	+	73	NA	promoter-TSS (LOC101927826)	NA	-882	LOC101927826								
SKNO1_1_232_R1_peak_6621	chr21	14550296	14550526	+	73	NA	intron (SAMSN1, intron 2 of 8)	NA	-31791	SAMSN1-AS1								
SKNO1_1_232_R1_peak_9490	chr7	44995211	44995462	+	73	NA	intron (LOC102723334, intron 2 of 2)	NA	4420	LOC102723334								
SKNO1_1_232_R1_peak_1847	chr11	65928214	65928403	+	73	NA	Intergenic	NA	9051	DRAP1								
SKNO1_1_232_R1_peak_10676	chr9	137461933	137462208	+	73	NA	intron (PNPLA7, intron 30 of 33)	NA	-2714	NSMF								
SKNO1_1_232_R1_peak_3975	chr16	71895231	71895533	+	73	NA	promoter-TSS (IST1)	NA	-111	IST1								
SKNO1_1_232_R1_peak_8605	chr5	172322162	172322697	+	73	NA	Intergenic	NA	-80018	UBTD2								
SKNO1_1_232_R1_peak_9785	chr8	21483957	21484412	+	73	NA	Intergenic	NA	185945	RP11-24P4.1								
SKNO1_1_232_R1_peak_7807	chr4	25784012	25784201	+	73	NA	intron (SEL1L3, intron 14 of 23)	NA	-77911	LOC102723733								
SKNO1_1_232_R1_peak_9321	chr7	1569936	1570239	+	73	NA	promoter-TSS (PSMG3-AS1)	NA	14	PSMG3-AS1								
SKNO1_1_232_R1_peak_6585	chr20	62602976	62603239	+	73	NA	Intergenic	NA	38174	MIR133A2								
SKNO1_1_232_R1_peak_10378	chr9	87518854	87519045	+	73	NA	intron (DAPK1, intron 2 of 25)	NA	20414	DAPK1								
SKNO1_1_232_R1_peak_5071	chr19	12919214	12919459	+	73	NA	promoter-TSS (MIR5695)	NA	-64	SYCE2								
SKNO1_1_232_R1_peak_2928	chr13	79522598	79522814	+	73	NA	intron (NDFIP2, intron 2 of 7)	NA	-35606	LOC102724065								
SKNO1_1_232_R1_peak_7894	chr4	55346235	55346763	+	73	NA	exon (SRD5A3, exon 1 of 5)	NA	257	SRD5A3								
SKNO1_1_232_R1_peak_2588	chr12	105386388	105386681	+	73	NA	Intergenic	NA	55898	C12orf75								
SKNO1_1_232_R1_peak_3030	chr14	24094457	24094689	+	73	NA	exon (NRL, exon 1 of 4)	NA	435	PCK2								
SKNO1_1_232_R1_peak_5086	chr19	13790464	13790738	+	73	NA	Intergenic	NA	-4843	ZSWIM4								
SKNO1_1_232_R1_peak_279	chr1	36373815	36374045	+	73	NA	intron (STK40, intron 1 of 11)	NA	11997	STK40								
SKNO1_1_232_R1_peak_7336	chr3	119293999	119294404	+	73	NA	promoter-TSS (ARHGAP31)	NA	-88	ARHGAP31								
SKNO1_1_232_R1_peak_4251	chr17	42415181	42415385	+	73	NA	intron (PTRF, intron 1 of 1)	NA	8037	PTRF								
SKNO1_1_232_R1_peak_6907	chr22	38754960	38755183	+	73	NA	promoter-TSS (SUN2)	NA	391	SUN2								
SKNO1_1_232_R1_peak_4317	chr17	48841422	48841617	+	73	NA	intron (CALCOCO2, intron 1 of 11)	NA	10531	CALCOCO2								
SKNO1_1_232_R1_peak_7455	chr3	149145918	149146210	+	73	NA	intron (HPS3, intron 5 of 12)	NA	16480	HPS3								
SKNO1_1_232_R1_peak_3410	chr15	43793901	43794096	+	73	NA	promoter-TSS (MIR1282)	NA	-239	MIR1282								
SKNO1_1_232_R1_peak_9513	chr7	66921040	66921229	+	73	NA	promoter-TSS (TMEM248)	NA	-1015	TMEM248								
SKNO1_1_232_R1_peak_1065	chr1	244428382	244428630	+	73	NA	intron (ADSS, intron 4 of 12)	NA	23628	ADSS								
SKNO1_1_232_R1_peak_9457	chr7	38335696	38335923	+	73	NA	intron (LOC102724797, intron 2 of 2)	NA	4704	LOC102724797								
SKNO1_1_232_R1_peak_10667	chr9	137034543	137034784	+	73	NA	exon (C9orf139, exon 3 of 3)	NA	-1823	FUT7								
SKNO1_1_232_R1_peak_10286	chr9	33153924	33154138	+	73	NA	intron (B4GALT1, intron 1 of 4)	NA	-12917	RP11-326F20.5								
SKNO1_1_232_R1_peak_6719	chr21	42465015	42465348	+	73	NA	Intergenic	NA	31173	RSPH1								
SKNO1_1_232_R1_peak_2838	chr13	42040307	42040669	+	73	NA	intron (DGKH, intron 1 of 29)	NA	79319	VWA8-AS1								
SKNO1_1_232_R1_peak_5752	chr2	64636379	64636767	+	73	NA	exon (SERTAD2, exon 2 of 2)	NA	17339	SERTAD2								
SKNO1_1_232_R1_peak_9196	chr6	137866923	137867350	+	73	NA	promoter-TSS (TNFAIP3)	NA	-52	TNFAIP3								
SKNO1_1_232_R1_peak_686	chr1	156748649	156749024	+	73	NA	intron (HDGF, intron 1 of 5)	NA	2915	HDGF								
SKNO1_1_232_R1_peak_2658	chr12	119258120	119258360	+	73	NA	Intergenic	NA	45140	LINC00934								
SKNO1_1_232_R1_peak_3437	chr15	50908496	50908779	+	73	NA	promoter-TSS (AP4E1)	NA	-656	AP4E1								
SKNO1_1_232_R1_peak_10397	chr9	89536314	89536612	+	73	NA	Intergenic	NA	-68549	GADD45G								
SKNO1_1_232_R1_peak_9647	chr7	106112226	106112706	+	72	NA	promoter-TSS (SYPL1)	NA	-121	SYPL1								
SKNO1_1_232_R1_peak_4656	chr17	81160266	81160549	+	72	NA	promoter-TSS (AATK)	NA	-5100	AATK-AS1								
SKNO1_1_232_R1_peak_3149	chr14	69701934	69702178	+	72	NA	intron (KIAA0247, intron 2 of 5)	NA	-65039	SRSF5								
SKNO1_1_232_R1_peak_1307	chr10	50624527	50624966	+	72	NA	promoter-TSS (SGMS1)	NA	-115187	ASAH2B								
SKNO1_1_232_R1_peak_10717	chrX	2630596	2630806	+	72	NA	intron (CD99P1, intron 8 of 8)	NA	-15354	LINC00102								
SKNO1_1_232_R1_peak_1215	chr10	23095259	23095574	+	72	NA	promoter-TSS (MSRB2)	NA	-82	MSRB2								
SKNO1_1_232_R1_peak_3190	chr14	75230555	75230966	+	72	NA	Intergenic	NA	-48018	FOS								
SKNO1_1_232_R1_peak_3803	chr16	17343096	17343410	+	72	NA	intron (XYLT1, intron 2 of 11)	NA	127628	XYLT1								
SKNO1_1_232_R1_peak_4996	chr19	8832167	8832718	+	72	NA	promoter-TSS (ZNF558)	NA	-146	ZNF558								
SKNO1_1_232_R1_peak_6460	chr20	37095964	37096253	+	72	NA	promoter-TSS (RBL1)	NA	-108	RBL1								
SKNO1_1_232_R1_peak_3539	chr15	69576165	69576445	+	72	NA	Intergenic	NA	14585	RP11-279F6.1								
SKNO1_1_232_R1_peak_5018	chr19	10339578	10339866	+	72	NA	promoter-TSS (ICAM3)	NA	-53	ICAM3								
SKNO1_1_232_R1_peak_3792	chr16	11672916	11673149	+	72	NA	intron (SNN, intron 1 of 1)	NA	4599	SNN								
SKNO1_1_232_R1_peak_950	chr1	221166983	221167263	+	72	NA	Intergenic	NA	89285	LOC101929750								
SKNO1_1_232_R1_peak_7300	chr3	100611175	100611390	+	72	NA	intron (GPR128, intron 1 of 15)	NA	-24256	GPR128								
SKNO1_1_232_R1_peak_3717	chr15	95988274	95988605	+	72	NA	Intergenic	NA	146172	LOC101927192								
SKNO1_1_232_R1_peak_2630	chr12	111929329	111929711	+	72	NA	Intergenic	NA	30457	ADAM1A								
SKNO1_1_232_R1_peak_4230	chr17	40582359	40582589	+	72	NA	Intergenic	NA	-16990	CCR7								
SKNO1_1_232_R1_peak_308	chr1	40713126	40713355	+	72	NA	intron (NFYC, intron 3 of 14)	NA	-20979	NFYC-AS1								
SKNO1_1_232_R1_peak_4625	chr17	79797086	79797297	+	72	NA	promoter-TSS (CBX8)	NA	-75	CBX8								
SKNO1_1_232_R1_peak_3760	chr16	3008123	3008476	+	72	NA	Intergenic	NA	-4157	CLDN9								
SKNO1_1_232_R1_peak_10868	chrX	129781317	129781548	+	72	NA	intron (SASH3, intron 1 of 6)	NA	1516	SASH3								
SKNO1_1_232_R1_peak_2321	chr12	29285393	29285696	+	72	NA	intron (RP11-996F15.2, intron 5 of 6)	NA	32304	RP11-996F15.2								
SKNO1_1_232_R1_peak_9715	chr7	149028331	149028650	+	72	NA	exon (PDIA4, exon 1 of 10)	NA	200	PDIA4								
SKNO1_1_232_R1_peak_9923	chr8	58801497	58801808	+	72	NA	Intergenic	NA	-141807	NSMAF								
SKNO1_1_232_R1_peak_9283	chr6	157323496	157323753	+	72	NA	exon (TMEM242, exon 1 of 4)	NA	597	TMEM242								
SKNO1_1_232_R1_peak_3855	chr16	30092677	30092927	+	72	NA	promoter-TSS (TBX6)	NA	-865	TBX6								
SKNO1_1_232_R1_peak_6342	chr20	4822581	4822860	+	72	NA	intron (RASSF2, intron 1 of 11)	NA	-19302	RASSF2								
SKNO1_1_232_R1_peak_9708	chr7	143375457	143375687	+	72	NA	intron (FAM131B, intron 1 of 6)	NA	5631	LOC100507507								
SKNO1_1_232_R1_peak_6199	chr2	223957331	223957562	+	72	NA	promoter-TSS (MRPL44)	NA	42	MRPL44								
SKNO1_1_232_R1_peak_3995	chr16	78099395	78099655	+	72	NA	promoter-TSS (WWOX)	NA	-129	WWOX								
SKNO1_1_232_R1_peak_386	chr1	54547021	54547285	+	72	NA	promoter-TSS (ACOT11)	NA	-981	ACOT11								
SKNO1_1_232_R1_peak_8754	chr6	15108257	15108479	+	72	NA	Intergenic	NA	140328	JARID2-AS1								
SKNO1_1_232_R1_peak_6223	chr2	230439713	230439957	+	72	NA	intron (SP100, intron 2 of 14)	NA	23679	SP100								
SKNO1_1_232_R1_peak_9206	chr6	139113221	139113558	+	72	NA	Intergenic	NA	-21723	HECA								
SKNO1_1_232_R1_peak_3761	chr16	3074978	3075244	+	72	NA	Intergenic	NA	9799	IL32								
SKNO1_1_232_R1_peak_961	chr1	224434061	224434414	+	72	NA	promoter-TSS (WDR26)	NA	62	WDR26								
SKNO1_1_232_R1_peak_7635	chr3	194095523	194095847	+	72	NA	Intergenic	NA	17410	LOC102724877								
SKNO1_1_232_R1_peak_1389	chr10	77836392	77836636	+	72	NA	intron (DLG5, intron 7 of 31)	NA	-53374	LOC101929347								
SKNO1_1_232_R1_peak_10734	chrX	14029731	14030063	+	72	NA	promoter-TSS (GEMIN8)	NA	19	GEMIN8								
SKNO1_1_232_R1_peak_7625	chr3	191246112	191246351	+	72	NA	intron (OSTN, intron 2 of 2)	NA	46981	OSTN								
SKNO1_1_232_R1_peak_3235	chr14	89681573	89681884	+	72	NA	Intergenic	NA	-47899	LOC102723683								
SKNO1_1_232_R1_peak_1012	chr1	231530034	231530353	+	72	NA	intron (TSNAX-DISC1, intron 2 of 10)	NA	1540	TSNAX-DISC1								
SKNO1_1_232_R1_peak_1728	chr11	57509565	57509842	+	72	NA	intron (SLC43A1, intron 1 of 13)	NA	6016	SLC43A1								
SKNO1_1_232_R1_peak_2058	chr11	118316685	118316999	+	72	NA	TTS (CD3E)	NA	12262	CD3E								
SKNO1_1_232_R1_peak_9162	chr6	134632941	134633145	+	72	NA	Intergenic	NA	74319	LOC101928277								
SKNO1_1_232_R1_peak_10760	chrX	40172544	40173057	+	72	NA	exon (LOC102724413, exon 2 of 3)	NA	1118	LOC102724413								
SKNO1_1_232_R1_peak_12	chr1	1692769	1693224	+	72	NA	promoter-TSS (SLC35E2B)	NA	-192	SLC35E2B								
SKNO1_1_232_R1_peak_2616	chr12	110888760	110889006	+	72	NA	intron (CCDC63, intron 7 of 10)	NA	31717	MYL2								
SKNO1_1_232_R1_peak_5671	chr2	42961537	42961977	+	72	NA	Intergenic	NA	77790	LOC102723854								
SKNO1_1_232_R1_peak_7020	chr3	9731272	9731662	+	72	NA	promoter-TSS (BRPF1)	NA	-283	BRPF1								
SKNO1_1_232_R1_peak_8369	chr5	95048689	95049008	+	72	NA	intron (MCTP1, intron 1 of 22)	NA	-10677	MCTP1								
SKNO1_1_232_R1_peak_10882	chrX	132858039	132858248	+	72	NA	intron (HS6ST2, intron 2 of 4)	NA	100735	HS6ST2								
SKNO1_1_232_R1_peak_959	chr1	224169047	224169425	+	72	NA	Intergenic	NA	-13972	DEGS1								
SKNO1_1_232_R1_peak_3417	chr15	45038116	45038321	+	72	NA	intron (SORD, intron 1 of 8)	NA	15114	SORD								
SKNO1_1_232_R1_peak_3759	chr16	2867979	2868372	+	72	NA	promoter-TSS (LOC101929566)	NA	-557	LOC101929566								
SKNO1_1_232_R1_peak_537	chr1	110963511	110963856	+	72	NA	exon (LRIF1, exon 1 of 4)	NA	261	LRIF1								
SKNO1_1_232_R1_peak_6157	chr2	214103656	214103969	+	72	NA	promoter-TSS (LOC101928084)	NA	-853	LOC101928084								
SKNO1_1_232_R1_peak_2920	chr13	77563225	77563441	+	72	NA	intron (SCEL, intron 4 of 31)	NA	27659	SCEL								
SKNO1_1_232_R1_peak_4459	chr17	65130829	65131063	+	72	NA	Intergenic	NA	-6392	RGS9								
SKNO1_1_232_R1_peak_10783	chrX	45903676	45903974	+	72	NA	Intergenic	NA	-54353	FLJ25917								
SKNO1_1_232_R1_peak_4704	chr17	83194076	83194298	+	72	NA	Intergenic	NA	32313	LOC100505909								
