PeakID (cmd=annotatePeaks.pl SKNO1_1_231_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_231_R1_peak_9274	chr6	160101504	160101813	+	113	NA	intron (IGF2R, intron 45 of 47)	NA	8576	LOC729603								
SKNO1_1_231_R1_peak_3597	chr15	77002846	77003131	+	112	NA	intron (PSTPIP1, intron 1 of 14)	NA	7864	PSTPIP1								
SKNO1_1_231_R1_peak_10372	chr9	81788290	81788568	+	112	NA	Intergenic	NA	98716	RP11-154D17.1								
SKNO1_1_231_R1_peak_423	chr1	93079013	93079282	+	112	NA	promoter-TSS (MTF2)	NA	-88	MTF2								
SKNO1_1_231_R1_peak_9977	chr8	96893889	96894132	+	112	NA	intron (CPQ, intron 5 of 8)	NA	248783	CPQ								
SKNO1_1_231_R1_peak_746	chr1	183584287	183584498	+	112	NA	intron (NCF2, intron 2 of 13)	NA	6212	NCF2								
SKNO1_1_231_R1_peak_5739	chr2	149069403	149069720	+	112	NA	intron (LYPD6B, intron 1 of 4)	NA	-48665	LYPD6B								
SKNO1_1_231_R1_peak_10697	chrX	15321451	15321741	+	112	NA	exon (PIGA, exon 5 of 5)	NA	-5932	ASB11								
SKNO1_1_231_R1_peak_2696	chr13	20402299	20402548	+	112	NA	Intergenic	NA	31423	MIR4499								
SKNO1_1_231_R1_peak_2552	chr12	105236243	105236560	+	112	NA	promoter-TSS (APPL2)	NA	-252	APPL2								
SKNO1_1_231_R1_peak_1926	chr11	105181629	105181994	+	112	NA	Intergenic	NA	-42077	CARD18								
SKNO1_1_231_R1_peak_8383	chr5	126052246	126052479	+	112	NA	Intergenic	NA	-127215	LOC102546228								
SKNO1_1_231_R1_peak_1007	chr1	234975133	234975421	+	112	NA	Intergenic	NA	94541	LOC731656								
SKNO1_1_231_R1_peak_395	chr1	88874040	88874300	+	112	NA	intron (GTF2B, intron 2 of 6)	NA	17448	GTF2B								
SKNO1_1_231_R1_peak_962	chr1	229250338	229250758	+	112	NA	intron (LOC102723935, intron 1 of 2)	NA	5756	LOC102723935								
SKNO1_1_231_R1_peak_1757	chr11	64318546	64318786	+	112	NA	promoter-TSS (TRMT112)	NA	578	PRDX5								
SKNO1_1_231_R1_peak_8640	chr6	7145673	7146083	+	112	NA	intron (RREB1, intron 1 of 12)	NA	38281	RREB1								
SKNO1_1_231_R1_peak_10792	chrX	66006066	66006446	+	112	NA	Intergenic	NA	-12614	MIR223								
SKNO1_1_231_R1_peak_9456	chr7	40733701	40733940	+	112	NA	intron (SUGCT, intron 13 of 14)	NA	-186749	LOC101928716								
SKNO1_1_231_R1_peak_10371	chr9	81597093	81597482	+	112	NA	intron (TLE1, intron 14 of 19)	NA	91162	TLE1								
SKNO1_1_231_R1_peak_9	chr1	1587174	1587396	+	112	NA	Intergenic	NA	-12416	SSU72								
SKNO1_1_231_R1_peak_8291	chr5	96961074	96961368	+	112	NA	intron (LNPEP, intron 1 of 17)	NA	-25134	LOC101929747								
SKNO1_1_231_R1_peak_10719	chrX	23871873	23872228	+	112	NA	intron (APOO, intron 3 of 7)	NA	35845	APOO								
SKNO1_1_231_R1_peak_7217	chr3	152299030	152299274	+	112	NA	promoter-TSS (MBNL1)	NA	-29526	MBNL1-AS1								
SKNO1_1_231_R1_peak_1165	chr10	19728325	19728659	+	112	NA	promoter-TSS (RP11-354E11.2)	NA	58	RP11-354E11.2								
SKNO1_1_231_R1_peak_1274	chr10	50440539	50440754	+	112	NA	intron (SGMS1, intron 5 of 7)	NA	183331	SGMS1								
SKNO1_1_231_R1_peak_5252	chr2	26610005	26610384	+	112	NA	intron (CIB4, intron 3 of 6)	NA	31149	CIB4								
SKNO1_1_231_R1_peak_624	chr1	156751197	156751421	+	112	NA	intron (HDGF, intron 1 of 3)	NA	923	HDGF								
SKNO1_1_231_R1_peak_2817	chr13	42367777	42368135	+	112	NA	Intergenic	NA	95804	AKAP11								
SKNO1_1_231_R1_peak_1580	chr11	9551961	9552288	+	112	NA	Intergenic	NA	-22563	WEE1								
SKNO1_1_231_R1_peak_1720	chr11	59866467	59866675	+	112	NA	promoter-TSS (TCN1)	NA	-3	TCN1								
SKNO1_1_231_R1_peak_2616	chr12	120602472	120602687	+	112	NA	Intergenic	NA	-21185	POP5								
SKNO1_1_231_R1_peak_384	chr1	86616898	86617200	+	112	NA	Intergenic	NA	-17227	CLCA3P								
SKNO1_1_231_R1_peak_2283	chr12	46430490	46430771	+	112	NA	intron (RP11-96H19.1, intron 2 of 2)	NA	46975	RP11-96H19.1								
SKNO1_1_231_R1_peak_1406	chr10	88027505	88027775	+	112	NA	Intergenic	NA	163958	PTEN								
SKNO1_1_231_R1_peak_7561	chr4	39151166	39151499	+	112	NA	Intergenic	NA	-31195	WDR19								
SKNO1_1_231_R1_peak_9918	chr8	70148029	70148277	+	112	NA	intron (NCOA2, intron 12 of 22)	NA	-76826	PRDM14								
SKNO1_1_231_R1_peak_5234	chr2	17791665	17791895	+	112	NA	Intergenic	NA	-24739	MSGN1								
SKNO1_1_231_R1_peak_8306	chr5	102313950	102314353	+	112	NA	Intergenic	NA	-17602	SLCO4C1								
SKNO1_1_231_R1_peak_1842	chr11	73351199	73351510	+	112	NA	intron (ARHGEF17, intron 2 of 20)	NA	-25041	RELT								
SKNO1_1_231_R1_peak_1590	chr11	14765179	14765501	+	112	NA	intron (PDE3B, intron 1 of 15)	NA	121617	PDE3B								
SKNO1_1_231_R1_peak_7230	chr3	155581626	155581857	+	112	NA	intron (PLCH1, intron 5 of 23)	NA	122467	PLCH1								
SKNO1_1_231_R1_peak_9777	chr8	21985173	21985543	+	112	NA	intron (XPO7, intron 12 of 27)	NA	-38752	NPM2								
SKNO1_1_231_R1_peak_834	chr1	202976758	202976981	+	112	NA	Intergenic	NA	-9593	CYB5R1								
SKNO1_1_231_R1_peak_4608	chr18	23837628	23837886	+	112	NA	intron (LAMA3, intron 25 of 73)	NA	148159	LAMA3								
SKNO1_1_231_R1_peak_7619	chr4	54708419	54708654	+	112	NA	intron (KIT, intron 6 of 20)	NA	50608	KIT								
SKNO1_1_231_R1_peak_10274	chr9	27491250	27491525	+	112	NA	intron (MOB3B, intron 1 of 3)	NA	-32927	IFNK								
SKNO1_1_231_R1_peak_2323	chr12	51318965	51319195	+	112	NA	intron (BIN2, intron 1 of 12)	NA	5074	BIN2								
SKNO1_1_231_R1_peak_956	chr1	228084455	228084693	+	112	NA	intron (ARF1, intron 1 of 4)	NA	1424	ARF1								
SKNO1_1_231_R1_peak_5893	chr2	195337681	195337909	+	112	NA	Intergenic	NA	-319333	SLC39A10								
SKNO1_1_231_R1_peak_8398	chr5	128038704	128038937	+	112	NA	intron (LINC01184, intron 2 of 2)	NA	-34798	LOC101929964								
SKNO1_1_231_R1_peak_10331	chr9	70419904	70420454	+	112	NA	Intergenic	NA	-5522	KLF9								
SKNO1_1_231_R1_peak_567	chr1	150579766	150579988	+	112	NA	promoter-TSS (MCL1)	NA	-139	MCL1								
SKNO1_1_231_R1_peak_6076	chr20	1619994	1620250	+	112	NA	promoter-TSS (SIRPB1)	NA	-13386	RP11-77C3.3								
SKNO1_1_231_R1_peak_5513	chr2	83221352	83221564	+	112	NA	Intergenic	NA	-301356	LOC101928031								
SKNO1_1_231_R1_peak_6910	chr3	48993899	48994119	+	112	NA	intron (P4HTM, intron 2 of 8)	NA	4101	P4HTM								
SKNO1_1_231_R1_peak_8681	chr6	13762603	13762915	+	112	NA	Intergenic	NA	-51195	RANBP9								
SKNO1_1_231_R1_peak_1575	chr11	6607237	6607568	+	112	NA	intron (ILK, intron 2 of 11)	NA	3592	ILK								
SKNO1_1_231_R1_peak_3374	chr15	30624288	30624577	+	112	NA	intron (LOC101927579, intron 1 of 2)	NA	1300	LOC101927579								
SKNO1_1_231_R1_peak_237	chr1	40138998	40139251	+	112	NA	Intergenic	NA	-22245	RLF								
SKNO1_1_231_R1_peak_4656	chr18	45723012	45723216	+	112	NA	promoter-TSS (SLC14A1)	NA	-1037	SLC14A1								
SKNO1_1_231_R1_peak_801	chr1	198776629	198776940	+	112	NA	Intergenic	NA	82198	MIR181B1								
SKNO1_1_231_R1_peak_3838	chr16	53503310	53503547	+	112	NA	promoter-TSS (AKTIP)	NA	-170	AKTIP								
SKNO1_1_231_R1_peak_8207	chr5	75095443	75095759	+	112	NA	intron (ANKRD31, intron 21 of 24)	NA	-64702	GCNT4								
SKNO1_1_231_R1_peak_10820	chrX	78574329	78574624	+	112	NA	Intergenic	NA	84852	ZCCHC5								
SKNO1_1_231_R1_peak_3485	chr15	56918526	56918838	+	112	NA	promoter-TSS (TCF12)	NA	47	TCF12								
SKNO1_1_231_R1_peak_10532	chr9	124481122	124481360	+	112	NA	TTS (NR5A1)	NA	25916	NR5A1								
SKNO1_1_231_R1_peak_9003	chr6	89352796	89353035	+	112	NA	promoter-TSS (UBE2J1)	NA	-15	UBE2J1								
SKNO1_1_231_R1_peak_1192	chr10	26844654	26845039	+	112	NA	intron (ABI1, intron 1 of 11)	NA	16241	ABI1								
SKNO1_1_231_R1_peak_10261	chr9	21104750	21105015	+	112	NA	Intergenic	NA	-26938	IFNB1								
SKNO1_1_231_R1_peak_5380	chr2	54570945	54571255	+	112	NA	intron (SPTBN1, intron 1 of 34)	NA	41878	RPL23AP32								
SKNO1_1_231_R1_peak_631	chr1	158649138	158649476	+	112	NA	intron (SPTA1, intron 25 of 51)	NA	37409	SPTA1								
SKNO1_1_231_R1_peak_9814	chr8	29825000	29825283	+	112	NA	intron (RP11-94H18.1, intron 1 of 2)	NA	3363	RP11-94H18.1								
SKNO1_1_231_R1_peak_10226	chr9	2228161	2228447	+	112	NA	Intergenic	NA	160949	LOC102723835								
SKNO1_1_231_R1_peak_4475	chr17	78737392	78737689	+	112	NA	promoter-TSS (CYTH1)	NA	-9828	CYTH1								
SKNO1_1_231_R1_peak_8579	chr5	177307027	177307377	+	112	NA	TTS (PRELID1)	NA	3440	PRELID1								
SKNO1_1_231_R1_peak_4268	chr17	55963110	55963381	+	112	NA	Intergenic	NA	-190230	ANKFN1								
SKNO1_1_231_R1_peak_10605	chr9	133558174	133558447	+	112	NA	intron (ADAMTSL2, intron 11 of 18)	NA	26146	ADAMTSL2								
SKNO1_1_231_R1_peak_5383	chr2	54669874	54670117	+	112	NA	TTS (SPTBN1)	NA	140773	RPL23AP32								
SKNO1_1_231_R1_peak_9394	chr7	26664964	26665281	+	112	NA	intron (SKAP2, intron 12 of 12)	NA	26037	C7orf71								
SKNO1_1_231_R1_peak_3022	chr13	113817576	113817815	+	112	NA	intron (GAS6-AS1, intron 1 of 4)	NA	2085	GAS6-AS1								
SKNO1_1_231_R1_peak_5531	chr2	87542610	87542957	+	112	NA	Intergenic	NA	-59235	LOC101928152								
SKNO1_1_231_R1_peak_4911	chr19	15843656	15844194	+	112	NA	Intergenic	NA	14978	UCA1								
SKNO1_1_231_R1_peak_2646	chr12	123393155	123393441	+	112	NA	intron (SETD8, intron 2 of 6)	NA	9141	SETD8								
SKNO1_1_231_R1_peak_7289	chr3	172751277	172751521	+	112	NA	intron (ECT2, intron 1 of 23)	NA	748	ECT2								
SKNO1_1_231_R1_peak_662	chr1	161083595	161083796	+	112	NA	intron (PVRL4, intron 1 of 7)	NA	5871	PVRL4								
SKNO1_1_231_R1_peak_9401	chr7	29866687	29866936	+	112	NA	intron (WIPF3, intron 2 of 8)	NA	59823	WIPF3								
SKNO1_1_231_R1_peak_1965	chr11	116928609	116928806	+	111	NA	intron (SIK3, intron 3 of 23)	NA	-91108	APOA1								
SKNO1_1_231_R1_peak_9655	chr7	116859400	116859690	+	111	NA	Intergenic	NA	-2964	CAPZA2								
SKNO1_1_231_R1_peak_10087	chr8	124197930	124198493	+	111	NA	intron (RP11-37N22.1, intron 2 of 2)	NA	-26689	FER1L6-AS2								
SKNO1_1_231_R1_peak_1443	chr10	95122803	95123041	+	111	NA	Intergenic	NA	-53425	CYP2C8								
SKNO1_1_231_R1_peak_1438	chr10	93386984	93387211	+	111	NA	intron (MYOF, intron 19 of 54)	NA	95090	MYOF								
SKNO1_1_231_R1_peak_1094	chr10	5976012	5976276	+	111	NA	intron (IL15RA, intron 1 of 7)	NA	2434	IL15RA								
SKNO1_1_231_R1_peak_6801	chr3	30604138	30604441	+	111	NA	Intergenic	NA	-2360	TGFBR2								
SKNO1_1_231_R1_peak_1285	chr10	59709505	59709777	+	111	NA	exon (SLC16A9, exon 1 of 6)	NA	250	SLC16A9								
SKNO1_1_231_R1_peak_8888	chr6	42409617	42409896	+	111	NA	intron (TRERF1, intron 2 of 17)	NA	42449	TRERF1								
SKNO1_1_231_R1_peak_9105	chr6	133402038	133402378	+	111	NA	intron (EYA4, intron 3 of 18)	NA	-148614	LOC102724752								
SKNO1_1_231_R1_peak_1299	chr10	62681318	62681575	+	111	NA	Intergenic	NA	-123310	ADO								
SKNO1_1_231_R1_peak_10377	chr9	83714443	83714708	+	111	NA	Intergenic	NA	-6322	UBQLN1								
SKNO1_1_231_R1_peak_9472	chr7	44980761	44981035	+	111	NA	intron (LOC101928927, intron 2 of 2)	NA	-1793	MYO1G								
SKNO1_1_231_R1_peak_4976	chr19	33188888	33189159	+	111	NA	Intergenic	NA	-5670	LRP3								
SKNO1_1_231_R1_peak_6276	chr20	51541344	51541656	+	110	NA	intron (NFATC2, intron 1 of 10)	NA	1219	NFATC2								
SKNO1_1_231_R1_peak_7816	chr4	86935481	86935759	+	110	NA	promoter-TSS (LOC100506746)	NA	618	AFF1								
SKNO1_1_231_R1_peak_4235	chr17	48441374	48441659	+	110	NA	Intergenic	NA	-3317	LOC101927166								
SKNO1_1_231_R1_peak_3231	chr14	75182943	75183157	+	110	NA	Intergenic	NA	-6404	TMED10								
SKNO1_1_231_R1_peak_8626	chr6	5273156	5273558	+	110	NA	intron (FARS2, intron 2 of 7)	NA	12031	FARS2								
SKNO1_1_231_R1_peak_191	chr1	31873012	31873240	+	110	NA	Intergenic	NA	-57075	SPOCD1								
SKNO1_1_231_R1_peak_10419	chr9	92964166	92964424	+	110	NA	exon (FGD3, exon 1 of 18)	NA	16976	FGD3								
SKNO1_1_231_R1_peak_6823	chr3	32406536	32406809	+	110	NA	intron (CMTM7, intron 1 of 3)	NA	15001	CMTM7								
SKNO1_1_231_R1_peak_4153	chr17	38976280	38976472	+	110	NA	Intergenic	NA	-8974	FBXO47								
SKNO1_1_231_R1_peak_8130	chr5	55856602	55857110	+	110	NA	intron (IL31RA, intron 3 of 17)	NA	5477	IL31RA								
SKNO1_1_231_R1_peak_906	chr1	212683341	212683587	+	110	NA	Intergenic	NA	16521	BATF3								
SKNO1_1_231_R1_peak_9963	chr8	95179172	95179412	+	110	NA	Intergenic	NA	37082	C8orf69								
SKNO1_1_231_R1_peak_3897	chr16	69481864	69482089	+	110	NA	Intergenic	NA	57381	CYB5B								
SKNO1_1_231_R1_peak_2493	chr12	93569779	93570005	+	110	NA	promoter-TSS (SOCS2)	NA	-507	SOCS2								
SKNO1_1_231_R1_peak_2240	chr12	29216275	29216611	+	110	NA	intron (FAR2, intron 1 of 11)	NA	-7180	FAR2								
SKNO1_1_231_R1_peak_6967	chr3	58051275	58051542	+	110	NA	intron (FLNB, intron 1 of 44)	NA	42988	FLNB								
SKNO1_1_231_R1_peak_62	chr1	12150380	12150751	+	110	NA	Intergenic	NA	-16438	TNFRSF1B								
SKNO1_1_231_R1_peak_8446	chr5	137695586	137695981	+	110	NA	intron (KLHL3, intron 2 of 12)	NA	40307	KLHL3								
SKNO1_1_231_R1_peak_7680	chr4	61996988	61997202	+	110	NA	intron (LPHN3, intron 10 of 14)	NA	104435	LPHN3								
SKNO1_1_231_R1_peak_3363	chr15	22838479	22838814	+	110	NA	promoter-TSS (NIPA2)	NA	-15	NIPA2								
SKNO1_1_231_R1_peak_5116	chr19	49876520	49876864	+	110	NA	promoter-TSS (TBC1D17)	NA	695	AKT1S1								
SKNO1_1_231_R1_peak_6223	chr20	43752620	43752823	+	110	NA	Intergenic	NA	-25719	GTSF1L								
SKNO1_1_231_R1_peak_6482	chr21	44920834	44921076	+	110	NA	promoter-TSS (ITGB2-AS1)	NA	-13	ITGB2								
SKNO1_1_231_R1_peak_10436	chr9	97924432	97924658	+	110	NA	Intergenic	NA	-1975	C9orf156								
SKNO1_1_231_R1_peak_9013	chr6	93689396	93689700	+	110	NA	Intergenic	NA	-17535	TSG1								
SKNO1_1_231_R1_peak_8651	chr6	10598096	10598370	+	110	NA	intron (GCNT2, intron 1 of 2)	NA	76898	GCNT2								
SKNO1_1_231_R1_peak_552	chr1	148388377	148388673	+	110	NA	TTS (MIR6077-2)	NA	243	MIR6077-2								
SKNO1_1_231_R1_peak_6667	chr22	50061617	50061916	+	110	NA	intron (MLC1, intron 11 of 12)	NA	-3559	TTLL8								
SKNO1_1_231_R1_peak_833	chr1	202968981	202969198	+	110	NA	Intergenic	NA	-1813	CYB5R1								
SKNO1_1_231_R1_peak_3666	chr15	90818238	90818483	+	110	NA	Intergenic	NA	-54523	FURIN								
SKNO1_1_231_R1_peak_6810	chr3	31227127	31227375	+	110	NA	Intergenic	NA	-305387	STT3B								
SKNO1_1_231_R1_peak_2087	chr12	2878529	2878752	+	110	NA	intron (RHNO1, intron 1 of 1)	NA	1441	RHNO1								
SKNO1_1_231_R1_peak_5414	chr2	62305556	62305982	+	110	NA	Intergenic	NA	99887	MIR5192								
SKNO1_1_231_R1_peak_5755	chr2	158142636	158142958	+	110	NA	Intergenic	NA	-23853	CCDC148-AS1								
SKNO1_1_231_R1_peak_8514	chr5	150130074	150130328	+	110	NA	intron (PDGFRB, intron 8 of 21)	NA	-16829	CSF1R								
SKNO1_1_231_R1_peak_7058	chr3	108312171	108312395	+	110	NA	intron (HHLA2, intron 1 of 9)	NA	9798	HHLA2								
SKNO1_1_231_R1_peak_6703	chr3	8357190	8357422	+	110	NA	intron (LMCD1-AS1, intron 3 of 3)	NA	-121268	LOC102723609								
SKNO1_1_231_R1_peak_9886	chr8	59150978	59151283	+	110	NA	Intergenic	NA	31868	LOC100505501								
SKNO1_1_231_R1_peak_11	chr1	1775677	1775944	+	110	NA	intron (NADK, intron 1 of 13)	NA	4704	NADK								
SKNO1_1_231_R1_peak_1369	chr10	78743184	78743403	+	109	NA	Intergenic	NA	324155	ZMIZ1-AS1								
SKNO1_1_231_R1_peak_1553	chr10	128063062	128063587	+	109	NA	intron (PTPRE, intron 10 of 20)	NA	62880	MKI67								
SKNO1_1_231_R1_peak_5644	chr2	119122747	119122976	+	109	NA	Intergenic	NA	36034	C1QL2								
SKNO1_1_231_R1_peak_10065	chr8	118108744	118109025	+	109	NA	intron (EXT1, intron 1 of 10)	NA	2935	EXT1								
SKNO1_1_231_R1_peak_1973	chr11	117945076	117945334	+	109	NA	Intergenic	NA	-15752	TMPRSS13								
SKNO1_1_231_R1_peak_7406	chr3	194661511	194661735	+	109	NA	intron (LSG1, intron 5 of 13)	NA	10854	LSG1								
SKNO1_1_231_R1_peak_3528	chr15	65790690	65790999	+	109	NA	intron (DENND4A, intron 1 of 32)	NA	-71526	MIR4511								
SKNO1_1_231_R1_peak_1356	chr10	74169013	74169311	+	109	NA	intron (ADK, intron 1 of 9)	NA	17977	ADK								
SKNO1_1_231_R1_peak_5362	chr2	47300742	47301000	+	109	NA	intron (AC073283.4, intron 1 of 2)	NA	-34444	BCYRN1								
SKNO1_1_231_R1_peak_526	chr1	117612668	117613026	+	109	NA	intron (FAM46C, intron 1 of 1)	NA	6865	FAM46C								
SKNO1_1_231_R1_peak_10418	chr9	92312927	92313285	+	109	NA	intron (NOL8, intron 8 of 17)	NA	12228	NOL8								
SKNO1_1_231_R1_peak_7405	chr3	194599021	194599258	+	109	NA	intron (TMEM44, intron 7 of 8)	NA	14871	TMEM44-AS1								
SKNO1_1_231_R1_peak_6526	chr22	24473291	24473636	+	109	NA	intron (ADORA2A-AS1, intron 2 of 6)	NA	21352	ADORA2A-AS1								
SKNO1_1_231_R1_peak_8644	chr6	7661475	7661755	+	109	NA	Intergenic	NA	-65163	BMP6								
SKNO1_1_231_R1_peak_1903	chr11	96220362	96220618	+	109	NA	intron (MAML2, intron 1 of 4)	NA	-120957	MIR1260B								
SKNO1_1_231_R1_peak_10403	chr9	89502081	89502404	+	109	NA	Intergenic	NA	-46279	SEMA4D								
SKNO1_1_231_R1_peak_3333	chr14	101895255	101895528	+	109	NA	intron (PPP2R5C, intron 10 of 15)	NA	-69137	DYNC1H1								
SKNO1_1_231_R1_peak_7673	chr4	59034574	59034872	+	109	NA	Intergenic	NA	1543868	LOC102724598								
SKNO1_1_231_R1_peak_514	chr1	116496416	116496696	+	109	NA	Intergenic	NA	-17694	RP4-655J12.4								
SKNO1_1_231_R1_peak_7472	chr4	4943867	4944381	+	109	NA	intron (LOC101928306, intron 2 of 2)	NA	23316	LOC101928306								
SKNO1_1_231_R1_peak_1585	chr11	10858157	10858483	+	109	NA	promoter-TSS (ZBED5)	NA	103	ZBED5-AS1								
SKNO1_1_231_R1_peak_6977	chr3	61484017	61484323	+	109	NA	Intergenic	NA	-77404	PTPRG								
SKNO1_1_231_R1_peak_8491	chr5	145854633	145854969	+	109	NA	Intergenic	NA	18167	GRXCR2								
SKNO1_1_231_R1_peak_6345	chr21	14546199	14546536	+	109	NA	promoter-TSS (SAMSN1)	NA	-35835	SAMSN1-AS1								
SKNO1_1_231_R1_peak_2933	chr13	78604900	78605171	+	109	NA	intron (RNF219-AS1, intron 3 of 5)	NA	-1475	POU4F1								
SKNO1_1_231_R1_peak_1811	chr11	68722252	68722470	+	109	NA	intron (MTL5, intron 5 of 9)	NA	29159	MTL5								
SKNO1_1_231_R1_peak_5492	chr2	74206089	74206397	+	109	NA	intron (MTHFD2, intron 3 of 8)	NA	7680	MTHFD2								
SKNO1_1_231_R1_peak_2576	chr12	110661485	110661827	+	109	NA	intron (HVCN1, intron 2 of 6)	NA	37032	HVCN1								
SKNO1_1_231_R1_peak_2334	chr12	52203278	52203483	+	109	NA	Intergenic	NA	7475	C12orf80								
SKNO1_1_231_R1_peak_250	chr1	41862642	41862977	+	109	NA	intron (HIVEP3, intron 1 of 2)	NA	-233988	HIVEP3								
SKNO1_1_231_R1_peak_4557	chr18	3771434	3771754	+	109	NA	intron (DLGAP1, intron 3 of 11)	NA	102857	DLGAP1								
SKNO1_1_231_R1_peak_4531	chr17	83125614	83125841	+	109	NA	Intergenic	NA	5876	LOC102723913								
SKNO1_1_231_R1_peak_6088	chr20	3090623	3091027	+	109	NA	Intergenic	NA	-6101	AVP								
SKNO1_1_231_R1_peak_5067	chr19	45171365	45171621	+	109	NA	intron (TRAPPC6A, intron 1 of 5)	NA	6750	TRAPPC6A								
SKNO1_1_231_R1_peak_8412	chr5	131747242	131747585	+	109	NA	intron (FNIP1, intron 1 of 16)	NA	49650	FNIP1								
SKNO1_1_231_R1_peak_10120	chr8	128048900	128049185	+	108	NA	promoter-TSS (MIR1207)	NA	-110	MIR1207								
SKNO1_1_231_R1_peak_5488	chr2	74072553	74072774	+	108	NA	intron (TET3, intron 3 of 10)	NA	69523	TET3								
SKNO1_1_231_R1_peak_1732	chr11	62025454	62025855	+	108	NA	Intergenic	NA	-5550	LOC102723745								
SKNO1_1_231_R1_peak_3429	chr15	42495975	42496190	+	108	NA	intron (SNAP23, intron 1 of 6)	NA	822	SNAP23								
SKNO1_1_231_R1_peak_6630	chr22	41413866	41414117	+	108	NA	Intergenic	NA	34239	TOB2								
SKNO1_1_231_R1_peak_8616	chr6	2718716	2718944	+	108	NA	intron (MYLK4, intron 2 of 12)	NA	32090	MYLK4								
SKNO1_1_231_R1_peak_2995	chr13	106374363	106374585	+	108	NA	Intergenic	NA	-2089	LINC00460								
SKNO1_1_231_R1_peak_4408	chr17	74751731	74751971	+	107	NA	intron (SLC9A3R1, intron 1 of 5)	NA	3238	MIR3615								
SKNO1_1_231_R1_peak_3448	chr15	50119222	50119420	+	107	NA	promoter-TSS (ATP8B4)	NA	-99	ATP8B4								
SKNO1_1_231_R1_peak_3567	chr15	70509153	70509509	+	107	NA	Intergenic	NA	77275	LOC101929151								
SKNO1_1_231_R1_peak_4799	chr19	5850764	5850997	+	107	NA	intron (AC024592.9, intron 1 of 3)	NA	594	FUT3								
SKNO1_1_231_R1_peak_3713	chr15	101451935	101452125	+	107	NA	intron (PCSK6, intron 1 of 19)	NA	37954	PCSK6								
SKNO1_1_231_R1_peak_5365	chr2	48251022	48251277	+	107	NA	Intergenic	NA	-2478	LOC102724008								
SKNO1_1_231_R1_peak_5713	chr2	143068575	143068818	+	107	NA	Intergenic	NA	-60699	ARHGAP15								
SKNO1_1_231_R1_peak_2926	chr13	77460182	77460523	+	107	NA	Intergenic	NA	-75342	SCEL								
SKNO1_1_231_R1_peak_8425	chr5	132529367	132529592	+	107	NA	Intergenic	NA	27384	IL5								
SKNO1_1_231_R1_peak_3370	chr15	27973974	27974332	+	107	NA	intron (OCA2, intron 14 of 23)	NA	125184	OCA2								
SKNO1_1_231_R1_peak_6183	chr20	32035081	32035336	+	107	NA	Intergenic	NA	-3633	LOC101929636								
SKNO1_1_231_R1_peak_8612	chr6	2161778	2162244	+	107	NA	intron (GMDS, intron 1 of 10)	NA	83623	GMDS								
SKNO1_1_231_R1_peak_5698	chr2	136022863	136023074	+	107	NA	Intergenic	NA	-37316	DARS								
SKNO1_1_231_R1_peak_4560	chr18	8835751	8836024	+	107	NA	Intergenic	NA	118516	SOGA2								
SKNO1_1_231_R1_peak_6287	chr20	53652374	53652583	+	107	NA	Intergenic	NA	-69381	ZNF217								
SKNO1_1_231_R1_peak_5481	chr2	72535688	72535923	+	107	NA	intron (EXOC6B, intron 8 of 21)	NA	290243	EXOC6B								
SKNO1_1_231_R1_peak_316	chr1	59666212	59666415	+	107	NA	intron (FGGY, intron 10 of 13)	NA	66978	MIR4711								
SKNO1_1_231_R1_peak_4569	chr18	9828288	9828576	+	107	NA	intron (RAB31, intron 5 of 6)	NA	-57294	TXNDC2								
SKNO1_1_231_R1_peak_1451	chr10	96695395	96695671	+	107	NA	intron (PIK3AP1, intron 2 of 16)	NA	5374	PIK3AP1								
SKNO1_1_231_R1_peak_3648	chr15	89143588	89143897	+	107	NA	intron (ABHD2, intron 3 of 10)	NA	55320	ABHD2								
SKNO1_1_231_R1_peak_1030	chr1	244801322	244801672	+	107	NA	Intergenic	NA	-33840	COX20								
SKNO1_1_231_R1_peak_228	chr1	38213699	38213989	+	107	NA	intron (RP11-214L19.1, intron 1 of 3)	NA	923	RP11-214L19.1								
SKNO1_1_231_R1_peak_8038	chr5	32540400	32540680	+	107	NA	Intergenic	NA	-44959	SUB1								
SKNO1_1_231_R1_peak_2627	chr12	121840254	121840436	+	107	NA	intron (HPD, intron 14 of 15)	NA	18518	HPD								
SKNO1_1_231_R1_peak_1101	chr10	6348276	6348660	+	107	NA	Intergenic	NA	-1121	DKFZp667F0711								
SKNO1_1_231_R1_peak_1755	chr11	64305104	64305408	+	107	NA	promoter-TSS (ESRRA)	NA	-272	ESRRA								
SKNO1_1_231_R1_peak_2752	chr13	30052102	30052453	+	107	NA	Intergenic	NA	107344	LINC00384								
SKNO1_1_231_R1_peak_7381	chr3	188607880	188608251	+	107	NA	intron (LPP, intron 5 of 10)	NA	-39399	LPP-AS1								
SKNO1_1_231_R1_peak_10620	chr9	136546183	136546440	+	107	NA	promoter-TSS (MIR4674)	NA	-52	MIR4674								
