PeakID (cmd=annotatePeaks.pl M6_1_127_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_127_R1_peak_7227	chr9	35605077	35605421	+	107	NA	promoter-TSS (TESK1)	NA	-35	TESK1								
M6_1_127_R1_peak_132	chr1	22052496	22052829	+	107	NA	promoter-TSS (CDC42)	NA	35	CDC42								
M6_1_127_R1_peak_7327	chr9	110256512	110257002	+	107	NA	promoter-TSS (TXN)	NA	-152	TXN								
M6_1_127_R1_peak_5466	chr3	50616894	50617142	+	107	NA	promoter-TSS (MAPKAPK3)	NA	5156	MAPKAPK3								
M6_1_127_R1_peak_1365	chr11	73982804	73983485	+	107	NA	promoter-TSS (UCP2)	NA	-300	UCP2								
M6_1_127_R1_peak_6806	chr7	100626562	100626913	+	107	NA	intron (TFR2, intron 18 of 18)	NA	14353	MOSPD3								
M6_1_127_R1_peak_6504	chr6	117602396	117602719	+	107	NA	promoter-TSS (GOPC)	NA	-15	GOPC								
M6_1_127_R1_peak_834	chr10	58385222	58385504	+	107	NA	exon (TFAM, exon 1 of 8)	NA	220	TFAM								
M6_1_127_R1_peak_6896	chr7	151083198	151083649	+	107	NA	promoter-TSS (TMUB1)	NA	-97	TMUB1								
M6_1_127_R1_peak_3461	chr19	991371	992042	+	107	NA	intron (WDR18, intron 7 of 9)	NA	7378	WDR18								
M6_1_127_R1_peak_4539	chr2	96265956	96266272	+	107	NA	promoter-TSS (TMEM127)	NA	-32	CIAO1								
M6_1_127_R1_peak_424	chr1	112395987	112396500	+	107	NA	promoter-TSS (CTTNBP2NL)	NA	60	CTTNBP2NL								
M6_1_127_R1_peak_2496	chr16	3028188	3028457	+	107	NA	TTS (THOC6)	NA	-4036	HCFC1R1								
M6_1_127_R1_peak_2640	chr16	31108225	31108503	+	107	NA	promoter-TSS (BCKDK)	NA	70	BCKDK								
M6_1_127_R1_peak_2126	chr14	91836447	91836724	+	107	NA	promoter-TSS (TC2N)	NA	30951	TC2N								
M6_1_127_R1_peak_1751	chr12	113185321	113185783	+	107	NA	promoter-TSS (DDX54)	NA	26	RITA1								
M6_1_127_R1_peak_2218	chr15	40160900	40161099	+	107	NA	promoter-TSS (BUB1B)	NA	-10	BUB1B								
M6_1_127_R1_peak_1876	chr13	40666585	40667018	+	107	NA	promoter-TSS (FOXO1)	NA	-204	FOXO1								
M6_1_127_R1_peak_3725	chr19	12484606	12484966	+	107	NA	promoter-TSS (ZNF709)	NA	32	ZNF709								
M6_1_127_R1_peak_5796	chr4	75673177	75673598	+	107	NA	promoter-TSS (G3BP2)	NA	-43131	CDKL2								
M6_1_127_R1_peak_7379	chr9	127715512	127716148	+	107	NA	promoter-TSS (TTC16)	NA	-173	PTRH1								
M6_1_127_R1_peak_1869	chr13	31161983	31162490	+	107	NA	promoter-TSS (HSPH1)	NA	-215	HSPH1								
M6_1_127_R1_peak_745	chr1	247104297	247104539	+	107	NA	promoter-TSS (ZNF669)	NA	-46	ZNF669								
M6_1_127_R1_peak_5611	chr3	150546454	150546715	+	107	NA	promoter-TSS (EIF2A)	NA	57	SERP1								
M6_1_127_R1_peak_5665	chr3	194672346	194672758	+	107	NA	promoter-TSS (LSG1)	NA	-75	LSG1								
M6_1_127_R1_peak_910	chr10	95693906	95694169	+	107	NA	promoter-TSS (TCTN3)	NA	106	TCTN3								
M6_1_127_R1_peak_1382	chr11	78574878	78575075	+	107	NA	promoter-TSS (NARS2)	NA	-112	NARS2								
M6_1_127_R1_peak_786	chr10	22003705	22003927	+	107	NA	promoter-TSS (DNAJC1)	NA	-95	DNAJC1								
M6_1_127_R1_peak_6380	chr6	37819020	37819810	+	107	NA	promoter-TSS (ZFAND3)	NA	-442	ZFAND3								
M6_1_127_R1_peak_7000	chr8	48008282	48008493	+	107	NA	promoter-TSS (UBE2V2)	NA	-26479	UBE2V2								
M6_1_127_R1_peak_6245	chr6	11537315	11537809	+	106	NA	promoter-TSS (TMEM170B)	NA	-665	TMEM170B								
M6_1_127_R1_peak_1793	chr12	121888573	121888877	+	106	NA	promoter-TSS (PSMD9)	NA	-6	PSMD9								
M6_1_127_R1_peak_7465	chr9	136410537	136410808	+	106	NA	promoter-TSS (SDCCAG3)	NA	-76	SDCCAG3								
M6_1_127_R1_peak_3726	chr19	12495224	12495519	+	106	NA	Intergenic	NA	-10553	ZNF709								
M6_1_127_R1_peak_493	chr1	154220613	154221023	+	106	NA	promoter-TSS (UBAP2L)	NA	-21	C1orf43								
M6_1_127_R1_peak_2168	chr14	103529043	103529278	+	106	NA	promoter-TSS (TRMT61A)	NA	-12	TRMT61A								
M6_1_127_R1_peak_5270	chr22	42581962	42582189	+	106	NA	promoter-TSS (RRP7B)	NA	-64	RRP7B								
M6_1_127_R1_peak_1021	chr11	208600	208906	+	106	NA	promoter-TSS (MIR6743)	NA	-588	MIR6743								
M6_1_127_R1_peak_2256	chr15	44536645	44537185	+	106	NA	promoter-TSS (EIF3J-AS1)	NA	8	EIF3J-AS1								
M6_1_127_R1_peak_1678	chr12	77065523	77065821	+	106	NA	promoter-TSS (E2F7)	NA	-92	E2F7								
M6_1_127_R1_peak_2407	chr15	100341987	100342218	+	105	NA	promoter-TSS (ADAMTS17)	NA	-149	ADAMTS17								
M6_1_127_R1_peak_1376	chr11	76381054	76381368	+	105	NA	promoter-TSS (PRKRIR)	NA	-114	LOC100506127								
M6_1_127_R1_peak_6638	chr7	23299165	23299452	+	105	NA	promoter-TSS (MALSU1)	NA	-13	MALSU1								
M6_1_127_R1_peak_1044	chr11	819770	820269	+	105	NA	intron (PNPLA2, intron 2 of 8)	NA	449	PNPLA2								
M6_1_127_R1_peak_1005	chr10	132249038	132249331	+	105	NA	intron (STK32C, intron 1 of 11)	NA	-3229	STK32C								
M6_1_127_R1_peak_1624	chr12	55926835	55927275	+	104	NA	promoter-TSS (WIBG)	NA	858	WIBG								
M6_1_127_R1_peak_4620	chr2	151409747	151410134	+	104	NA	promoter-TSS (RIF1)	NA	31	RIF1								
M6_1_127_R1_peak_6799	chr7	100479373	100479629	+	104	NA	promoter-TSS (TSC22D4)	NA	-222	TSC22D4								
M6_1_127_R1_peak_7222	chr9	35072646	35072930	+	104	NA	promoter-TSS (VCP)	NA	-46	VCP								
M6_1_127_R1_peak_627	chr1	201955265	201955614	+	104	NA	promoter-TSS (TIMM17A)	NA	-52	TIMM17A								
M6_1_127_R1_peak_3565	chr19	4342713	4343184	+	104	NA	promoter-TSS (STAP2)	NA	-618	MPND								
M6_1_127_R1_peak_1111	chr11	18634287	18634624	+	104	NA	promoter-TSS (SPTY2D1)	NA	18	SPTY2D1								
M6_1_127_R1_peak_2816	chr16	89816569	89816842	+	104	NA	promoter-TSS (FANCA)	NA	-48	FANCA								
M6_1_127_R1_peak_3097	chr17	42998195	42998465	+	104	NA	promoter-TSS (RPL27)	NA	-99	RPL27								
M6_1_127_R1_peak_2920	chr17	7650680	7650964	+	104	NA	promoter-TSS (ATP1B2)	NA	-114	ATP1B2								
M6_1_127_R1_peak_661	chr1	209806112	209806351	+	104	NA	promoter-TSS (IRF6)	NA	-56	IRF6								
M6_1_127_R1_peak_4087	chr19	45640935	45641560	+	104	NA	promoter-TSS (C19orf83)	NA	-400	C19orf83								
M6_1_127_R1_peak_4457	chr2	61177216	61177578	+	104	NA	promoter-TSS (AHSA2)	NA	-1077	AHSA2								
M6_1_127_R1_peak_2728	chr16	68843335	68843611	+	104	NA	promoter-TSS (TANGO6)	NA	-133	TANGO6								
M6_1_127_R1_peak_6882	chr7	144835950	144836282	+	104	NA	promoter-TSS (TPK1)	NA	-63	TPK1								
M6_1_127_R1_peak_3224	chr17	68035304	68035708	+	104	NA	promoter-TSS (KPNA2)	NA	-226	KPNA2								
M6_1_127_R1_peak_4181	chr19	49451779	49452043	+	104	NA	promoter-TSS (PIH1D1)	NA	93	PIH1D1								
M6_1_127_R1_peak_6337	chr6	32971966	32972428	+	103	NA	promoter-TSS (BRD2)	NA	1309	BRD2								
M6_1_127_R1_peak_6788	chr7	100100585	100100917	+	103	NA	promoter-TSS (AP4M1)	NA	-1129	AP4M1								
M6_1_127_R1_peak_997	chr10	128210242	128210531	+	103	NA	Intergenic	NA	-75562	LINC01163								
M6_1_127_R1_peak_7047	chr8	94553469	94553712	+	103	NA	promoter-TSS (KIAA1429)	NA	-72	KIAA1429								
M6_1_127_R1_peak_7285	chr9	93058440	93058850	+	103	NA	promoter-TSS (SUSD3)	NA	-43	SUSD3								
M6_1_127_R1_peak_4034	chr19	42242932	42243418	+	103	NA	promoter-TSS (GSK3A)	NA	-591	GSK3A								
M6_1_127_R1_peak_4860	chr20	32358700	32359078	+	103	NA	promoter-TSS (LOC100996873)	NA	-219	ASXL1								
M6_1_127_R1_peak_7339	chr9	113410420	113410857	+	103	NA	promoter-TSS (C9orf43)	NA	-71	C9orf43								
M6_1_127_R1_peak_7467	chr9	136512828	136513115	+	103	NA	intron (NOTCH1, intron 15 of 33)	NA	6654	MIR4673								
M6_1_127_R1_peak_1556	chr12	46383306	46383633	+	102	NA	promoter-TSS (RP11-96H19.1)	NA	-3926	RP11-96H19.1								
M6_1_127_R1_peak_1385	chr11	85647837	85648085	+	102	NA	promoter-TSS (TMEM126A)	NA	42	TMEM126A								
M6_1_127_R1_peak_2327	chr15	74781832	74782182	+	102	NA	promoter-TSS (CSK)	NA	-77	CSK								
M6_1_127_R1_peak_4781	chr2	241701335	241701618	+	102	NA	promoter-TSS (ING5)	NA	-570	ING5								
M6_1_127_R1_peak_971	chr10	110567534	110567824	+	102	NA	promoter-TSS (SMC3)	NA	-12	SMC3								
M6_1_127_R1_peak_1303	chr11	66843276	66843708	+	102	NA	promoter-TSS (RCE1)	NA	80	RCE1								
M6_1_127_R1_peak_6198	chr5	179811295	179811526	+	102	NA	intron (SQSTM1, intron 1 of 8)	NA	4407	SQSTM1								
M6_1_127_R1_peak_569	chr1	167935923	167936354	+	102	NA	promoter-TSS (DCAF6)	NA	-421	DCAF6								
M6_1_127_R1_peak_2405	chr15	99926184	99926563	+	102	NA	Intergenic	NA	-34946	LOC102724973								
M6_1_127_R1_peak_2761	chr16	78099317	78099776	+	102	NA	promoter-TSS (WWOX)	NA	116	WWOX								
M6_1_127_R1_peak_869	chr10	73495520	73495875	+	102	NA	promoter-TSS (LOC101929145)	NA	-55	LOC101929145								
M6_1_127_R1_peak_7528	chrX	17737168	17737533	+	102	NA	promoter-TSS (SCML1)	NA	-121	SCML1								
M6_1_127_R1_peak_2840	chr17	1684815	1685127	+	102	NA	promoter-TSS (PRPF8)	NA	-89	PRPF8								
M6_1_127_R1_peak_7364	chr9	125143389	125143763	+	102	NA	promoter-TSS (SCAI)	NA	-17	SCAI								
M6_1_127_R1_peak_4796	chr20	610232	610505	+	102	NA	promoter-TSS (TCF15)	NA	-102	TCF15								
M6_1_127_R1_peak_1592	chr12	51951413	51951651	+	102	NA	promoter-TSS (ACVR1B)	NA	-135	ACVR1B								
M6_1_127_R1_peak_4386	chr2	25982413	25982759	+	102	NA	promoter-TSS (KIF3C)	NA	-12	KIF3C								
M6_1_127_R1_peak_6422	chr6	52284776	52285011	+	102	NA	promoter-TSS (MCM3)	NA	-12	MCM3								
M6_1_127_R1_peak_2182	chr14	104795176	104795436	+	102	NA	promoter-TSS (AKT1)	NA	-778	AKT1								
M6_1_127_R1_peak_5468	chr3	51391064	51391392	+	102	NA	promoter-TSS (RBM15B)	NA	-40	RBM15B								
M6_1_127_R1_peak_621	chr1	200669389	200669634	+	102	NA	promoter-TSS (RP11-92G12.3)	NA	30	RP11-92G12.3								
M6_1_127_R1_peak_4651	chr2	177264664	177264923	+	102	NA	promoter-TSS (NFE2L2)	NA	-904	NFE2L2								
M6_1_127_R1_peak_2752	chr16	75148863	75149145	+	102	NA	exon (ZFP1, exon 2 of 5)	NA	477	ZFP1								
M6_1_127_R1_peak_1982	chr14	23469519	23469771	+	102	NA	promoter-TSS (NGDN)	NA	-44	NGDN								
M6_1_127_R1_peak_4829	chr20	16573385	16573673	+	102	NA	promoter-TSS (KIF16B)	NA	-95	KIF16B								
M6_1_127_R1_peak_301	chr1	44029900	44030561	+	102	NA	intron (SLC6A9, intron 1 of 11)	NA	-12890	SLC6A9								
M6_1_127_R1_peak_1417	chr11	111878787	111879552	+	102	NA	promoter-TSS (C11orf1)	NA	-55	C11orf1								
M6_1_127_R1_peak_5863	chr4	119212368	119212755	+	102	NA	promoter-TSS (USP53)	NA	-66	USP53								
M6_1_127_R1_peak_586	chr1	174999297	174999671	+	102	NA	promoter-TSS (CACYBP)	NA	49	CACYBP								
M6_1_127_R1_peak_7013	chr8	63038775	63039036	+	102	NA	exon (GGH, exon 1 of 9)	NA	146	GGH								
M6_1_127_R1_peak_393	chr1	95233920	95234227	+	102	NA	promoter-TSS (RP11-57H12.3)	NA	-82	RWDD3								
M6_1_127_R1_peak_7046	chr8	93917359	93917681	+	102	NA	promoter-TSS (PDP1)	NA	665	PDP1								
M6_1_127_R1_peak_486	chr1	153727641	153728141	+	102	NA	promoter-TSS (INTS3)	NA	-159	INTS3								
M6_1_127_R1_peak_5887	chr4	143513264	143513788	+	102	NA	promoter-TSS (SMARCA5)	NA	63	SMARCA5								
M6_1_127_R1_peak_5176	chr22	31489779	31490072	+	102	NA	promoter-TSS (EIF4ENIF1)	NA	-359	EIF4ENIF1								
M6_1_127_R1_peak_6203	chr5	180292016	180292294	+	102	NA	promoter-TSS (MAPK9)	NA	-196	MAPK9								
M6_1_127_R1_peak_2710	chr16	67660110	67660433	+	102	NA	promoter-TSS (PARD6A)	NA	489	ACD								
M6_1_127_R1_peak_2583	chr16	27867681	27867941	+	102	NA	intron (GSG1L, intron 2 of 5)	NA	20346	GSG1L								
M6_1_127_R1_peak_867	chr10	73252501	73252857	+	102	NA	promoter-TSS (MRPS16)	NA	14	MRPS16								
M6_1_127_R1_peak_4621	chr2	151828365	151828683	+	102	NA	promoter-TSS (ARL5A)	NA	-29	ARL5A								
M6_1_127_R1_peak_7079	chr8	108248614	108248900	+	102	NA	promoter-TSS (EIF3E)	NA	-27	EIF3E								
M6_1_127_R1_peak_3745	chr19	13102644	13103092	+	102	NA	promoter-TSS (LYL1)	NA	277	LYL1								
M6_1_127_R1_peak_4077	chr19	45444309	45444581	+	102	NA	intron (ERCC1, intron 1 of 8)	NA	7791	MIR6088								
M6_1_127_R1_peak_6689	chr7	44986577	44986805	+	102	NA	promoter-TSS (SNHG15)	NA	-31	SNHG15								
M6_1_127_R1_peak_7314	chr9	100098996	100099347	+	102	NA	promoter-TSS (ERP44)	NA	-49	INVS								
M6_1_127_R1_peak_7093	chr8	123396445	123396809	+	102	NA	promoter-TSS (ATAD2)	NA	-162	ATAD2								
M6_1_127_R1_peak_1835	chr12	132475128	132475604	+	102	NA	Intergenic	NA	-1112	MUC8								
M6_1_127_R1_peak_2392	chr15	90935057	90935461	+	102	NA	promoter-TSS (UNC45A)	NA	-2690	HDDC3								
M6_1_127_R1_peak_66	chr1	7954072	7954303	+	102	NA	Intergenic	NA	-7735	PARK7								
M6_1_127_R1_peak_2151	chr14	100240254	100240660	+	102	NA	intron (YY1, intron 1 of 4)	NA	1692	YY1								
M6_1_127_R1_peak_6414	chr6	44246251	44246673	+	102	NA	promoter-TSS (HSP90AB1)	NA	-496	HSP90AB1								
M6_1_127_R1_peak_5952	chr5	31532112	31532373	+	102	NA	promoter-TSS (C5orf22)	NA	-50	C5orf22								
M6_1_127_R1_peak_7077	chr8	103415127	103415474	+	101	NA	promoter-TSS (SLC25A32)	NA	35	SLC25A32								
M6_1_127_R1_peak_5967	chr5	41904065	41904411	+	101	NA	promoter-TSS (C5orf51)	NA	-130	C5orf51								
M6_1_127_R1_peak_459	chr1	150236023	150236347	+	101	NA	promoter-TSS (ANP32E)	NA	-29	ANP32E								
M6_1_127_R1_peak_2409	chr15	100602196	100602522	+	101	NA	promoter-TSS (ASB7)	NA	-191	ASB7								
M6_1_127_R1_peak_4059	chr19	44770563	44770884	+	101	NA	Intergenic	NA	-7168	CBLC								
M6_1_127_R1_peak_7105	chr8	132775080	132775490	+	101	NA	promoter-TSS (PHF20L1)	NA	-103	PHF20L1								
M6_1_127_R1_peak_2877	chr17	4948437	4948796	+	101	NA	exon (PFN1, exon 1 of 3)	NA	470	PFN1								
M6_1_127_R1_peak_2886	chr17	5584434	5584665	+	101	NA	promoter-TSS (NLRP1)	NA	-37	NLRP1								
M6_1_127_R1_peak_3305	chr17	81683714	81684013	+	101	NA	promoter-TSS (HGS)	NA	61	ARL16								
M6_1_127_R1_peak_828	chr10	50624475	50624835	+	101	NA	promoter-TSS (SGMS1)	NA	-678	SGMS1								
M6_1_127_R1_peak_357	chr1	58784030	58784249	+	101	NA	promoter-TSS (JUN)	NA	-26	JUN								
M6_1_127_R1_peak_1578	chr12	49828274	49828718	+	101	NA	promoter-TSS (BCDIN3D-AS1)	NA	-47	BCDIN3D-AS1								
M6_1_127_R1_peak_3121	chr17	44385318	44385682	+	101	NA	intron (ITGA2B, intron 4 of 29)	NA	4005	ITGA2B								
M6_1_127_R1_peak_475	chr1	151281948	151282574	+	101	NA	promoter-TSS (ZNF687)	NA	277	ZNF687								
M6_1_127_R1_peak_7385	chr9	127897345	127897599	+	101	NA	promoter-TSS (ST6GALNAC6)	NA	-64	ST6GALNAC6								
M6_1_127_R1_peak_5166	chr22	30387090	30387585	+	101	NA	promoter-TSS (RNF215)	NA	-24	RNF215								
M6_1_127_R1_peak_6165	chr5	176388612	176389323	+	101	NA	promoter-TSS (NOP16)	NA	184	HIGD2A								
M6_1_127_R1_peak_4816	chr20	4015444	4015764	+	101	NA	promoter-TSS (RNF24)	NA	-60	RNF24								
M6_1_127_R1_peak_4881	chr20	34704493	34704843	+	101	NA	intron (TP53INP2, intron 1 of 4)	NA	324	TP53INP2								
M6_1_127_R1_peak_6070	chr5	132963301	132964007	+	101	NA	promoter-TSS (AFF4)	NA	-20	AFF4								
M6_1_127_R1_peak_4046	chr19	43527100	43527435	+	101	NA	promoter-TSS (ETHE1)	NA	-23	ETHE1								
M6_1_127_R1_peak_2022	chr14	49620623	49620892	+	101	NA	promoter-TSS (MGAT2)	NA	-14	MGAT2								
M6_1_127_R1_peak_5162	chr22	30266794	30267005	+	100	NA	promoter-TSS (OSM)	NA	-59	OSM								
M6_1_127_R1_peak_7008	chr8	59119693	59119968	+	100	NA	promoter-TSS (LOC100505501)	NA	568	LOC100505501								
M6_1_127_R1_peak_3366	chr18	12904010	12904243	+	100	NA	Intergenic	NA	-19788	PTPN2								
M6_1_127_R1_peak_6892	chr7	150974516	150974738	+	100	NA	intron (KCNH2, intron 2 of 8)	NA	-18798	KCNH2								
M6_1_127_R1_peak_555	chr1	161612425	161612633	+	100	NA	promoter-TSS (TRNAL3)	NA	-500	TRNAL3								
M6_1_127_R1_peak_7016	chr8	66432290	66432574	+	100	NA	promoter-TSS (ADHFE1)	NA	-51	ADHFE1								
M6_1_127_R1_peak_5814	chr4	82900603	82901157	+	100	NA	promoter-TSS (THAP9-AS1)	NA	36	THAP9-AS1								
M6_1_127_R1_peak_4228	chr19	51366370	51366646	+	100	NA	promoter-TSS (ETFB)	NA	-90	ETFB								
M6_1_127_R1_peak_7477	chr9	136866224	136866486	+	100	NA	promoter-TSS (EDF1)	NA	-19	EDF1								
M6_1_127_R1_peak_3696	chr19	11421723	11422122	+	100	NA	intron (CCDC151, intron 10 of 12)	NA	-2580	RGL3								
M6_1_127_R1_peak_2644	chr16	31180585	31180914	+	100	NA	intron (FUS, intron 1 of 13)	NA	594	FUS								
M6_1_127_R1_peak_5830	chr4	88593069	88593343	+	100	NA	intron (HERC3, intron 1 of 25)	NA	783	HERC3								
M6_1_127_R1_peak_5603	chr3	142149473	142149789	+	100	NA	promoter-TSS (TFDP2)	NA	-138	TFDP2								
M6_1_127_R1_peak_262	chr1	37692237	37692470	+	100	NA	promoter-TSS (C1orf109)	NA	-48	CDCA8								
M6_1_127_R1_peak_1234	chr11	64803097	64803415	+	100	NA	promoter-TSS (MAP4K2)	NA	-8	MAP4K2								
M6_1_127_R1_peak_4895	chr20	36436277	36436582	+	100	NA	intron (DLGAP4, intron 3 of 12)	NA	-25039	DLGAP4								
M6_1_127_R1_peak_3351	chr18	5296128	5296409	+	100	NA	promoter-TSS (ZBTB14)	NA	-73	ZBTB14								
M6_1_127_R1_peak_4132	chr19	48321245	48321577	+	100	NA	intron (CCDC114, intron 1 of 15)	NA	462	CCDC114								
M6_1_127_R1_peak_1120	chr11	30322836	30323107	+	100	NA	promoter-TSS (ARL14EP)	NA	-8410	ARL14EP								
M6_1_127_R1_peak_2966	chr17	17840091	17840351	+	100	NA	Intergenic	NA	-3210	SREBF1								
M6_1_127_R1_peak_146	chr1	23838600	23838827	+	100	NA	Intergenic	NA	-13254	HMGCL								
M6_1_127_R1_peak_4414	chr2	32063463	32064111	+	100	NA	exon (SPAST, exon 1 of 16)	NA	176	SPAST								
M6_1_127_R1_peak_2230	chr15	40953211	40953574	+	100	NA	promoter-TSS (CHAC1)	NA	-46	CHAC1								
M6_1_127_R1_peak_1486	chr12	4320884	4321232	+	100	NA	promoter-TSS (C12orf5)	NA	-151	C12orf5								
M6_1_127_R1_peak_7195	chr9	19230238	19230469	+	100	NA	promoter-TSS (DENND4C)	NA	-412	DENND4C								
M6_1_127_R1_peak_6384	chr6	39725380	39725622	+	100	NA	promoter-TSS (KIF6)	NA	-96	KIF6								
M6_1_127_R1_peak_7505	chrUn_GL000219v1	99590	99797	+	100	NA	promoter-TSS (LOC283788)	NA	-51	LOC283788								
M6_1_127_R1_peak_515	chr1	155273372	155273716	+	100	NA	promoter-TSS (CLK2)	NA	-54	CLK2								
M6_1_127_R1_peak_3102	chr17	43368179	43368459	+	100	NA	Intergenic	NA	20579	LINC00910								
M6_1_127_R1_peak_6072	chr5	133051774	133052007	+	100	NA	promoter-TSS (HSPA4)	NA	-80	HSPA4								
M6_1_127_R1_peak_616	chr1	197146619	197146898	+	100	NA	promoter-TSS (ASPM)	NA	-64	ASPM								
M6_1_127_R1_peak_2233	chr15	41332494	41332862	+	100	NA	promoter-TSS (NUSAP1)	NA	-57	OIP5								
M6_1_127_R1_peak_6417	chr6	44313265	44313510	+	100	NA	promoter-TSS (AARS2)	NA	-61	AARS2								
M6_1_127_R1_peak_1430	chr11	117986180	117986450	+	100	NA	promoter-TSS (IL10RA)	NA	-76	IL10RA								
M6_1_127_R1_peak_5172	chr22	31084808	31085130	+	100	NA	promoter-TSS (SMTN)	NA	3651	SMTN								
M6_1_127_R1_peak_6029	chr5	95646550	95646939	+	100	NA	promoter-TSS (RFESD)	NA	-135	RFESD								
M6_1_127_R1_peak_250	chr1	36088726	36089110	+	100	NA	promoter-TSS (ADPRHL2)	NA	66	ADPRHL2								
M6_1_127_R1_peak_2381	chr15	89334687	89335081	+	100	NA	promoter-TSS (POLG)	NA	-89	POLG								
M6_1_127_R1_peak_2286	chr15	64381528	64381714	+	100	NA	promoter-TSS (KIAA0101)	NA	-111	KIAA0101								
M6_1_127_R1_peak_2117	chr14	89417159	89417346	+	100	NA	promoter-TSS (FOXN3-AS1)	NA	-102	FOXN3-AS1								
M6_1_127_R1_peak_4699	chr2	216412220	216412476	+	100	NA	promoter-TSS (SMARCAL1)	NA	-162	SMARCAL1								
M6_1_127_R1_peak_5565	chr3	128123838	128124111	+	100	NA	promoter-TSS (RUVBL1)	NA	-146	RUVBL1								
M6_1_127_R1_peak_5503	chr3	66220702	66221086	+	100	NA	promoter-TSS (SLC25A26)	NA	108	SLC25A26								
M6_1_127_R1_peak_4157	chr19	48810930	48811195	+	100	NA	promoter-TSS (BCAT2)	NA	1	BCAT2								
M6_1_127_R1_peak_2563	chr16	20741773	20741993	+	100	NA	promoter-TSS (THUMPD1)	NA	201	THUMPD1								
M6_1_127_R1_peak_4401	chr2	27771559	27771795	+	99	NA	promoter-TSS (MRPL33)	NA	-40	MRPL33								
M6_1_127_R1_peak_7172	chr8	144798830	144799256	+	99	NA	intron (ZNF517, intron 1 of 5)	NA	167	ZNF517								
M6_1_127_R1_peak_6616	chr7	6348848	6349108	+	99	NA	promoter-TSS (FAM220A)	NA	-19	FAM220A								
M6_1_127_R1_peak_4280	chr19	55082491	55082958	+	99	NA	intron (EPS8L1, intron 7 of 14)	NA	2332	EPS8L1								
M6_1_127_R1_peak_4730	chr2	226791522	226791900	+	99	NA	TTS (IRS1)	NA	8118	IRS1								
M6_1_127_R1_peak_7073	chr8	102806387	102806767	+	99	NA	Intergenic	NA	57584	AZIN1								
M6_1_127_R1_peak_5533	chr3	112561691	112562220	+	99	NA	promoter-TSS (SLC35A5)	NA	8	ATG3								
M6_1_127_R1_peak_2024	chr14	49688161	49688401	+	99	NA	promoter-TSS (POLE2)	NA	99	POLE2								
M6_1_127_R1_peak_4955	chr20	57718580	57718818	+	99	NA	Intergenic	NA	-7163	PMEPA1								
M6_1_127_R1_peak_3152	chr17	49192856	49193148	+	99	NA	TTS (TRNAQ2)	NA	474	TRNAQ2								
M6_1_127_R1_peak_3684	chr19	11089259	11089528	+	99	NA	promoter-TSS (LDLR)	NA	31	LDLR								
M6_1_127_R1_peak_833	chr10	58334865	58335123	+	99	NA	promoter-TSS (UBE2D1)	NA	15	UBE2D1								
M6_1_127_R1_peak_1211	chr11	63813238	63813541	+	99	NA	promoter-TSS (C11orf84)	NA	-62	C11orf84								
M6_1_127_R1_peak_6008	chr5	76403007	76403278	+	99	NA	promoter-TSS (IQGAP2)	NA	205925	LOC101929109								
M6_1_127_R1_peak_5607	chr3	143971574	143972094	+	99	NA	promoter-TSS (C3orf58)	NA	36	C3orf58								
M6_1_127_R1_peak_2503	chr16	3264329	3264629	+	99	NA	exon (LINC00921, exon 1 of 2)	NA	711	LINC00921								
M6_1_127_R1_peak_1230	chr11	64712399	64712934	+	99	NA	intron (NRXN2, intron 1 of 21)	NA	32790	RASGRP2								
M6_1_127_R1_peak_2000	chr14	31026438	31026929	+	99	NA	promoter-TSS (STRN3)	NA	-282	STRN3								
M6_1_127_R1_peak_6517	chr6	132512991	132513392	+	99	NA	promoter-TSS (STX7)	NA	7	STX7								
M6_1_127_R1_peak_5680	chr3	196568529	196568888	+	99	NA	promoter-TSS (WDR53)	NA	48	WDR53								
M6_1_127_R1_peak_5262	chr22	41998601	41998932	+	99	NA	promoter-TSS (WBP2NL)	NA	-69	LOC102723706								
M6_1_127_R1_peak_4733	chr2	229922176	229922557	+	99	NA	promoter-TSS (TRIP12)	NA	-125	FBXO36								
M6_1_127_R1_peak_6331	chr6	32148740	32149087	+	99	NA	exon (PRRT1, exon 4 of 4)	NA	3028	PRRT1								
M6_1_127_R1_peak_4964	chr20	59940193	59940530	+	99	NA	promoter-TSS (FAM217B)	NA	-28	FAM217B								
M6_1_127_R1_peak_4349	chr2	9423167	9423640	+	99	NA	promoter-TSS (ITGB1BP1)	NA	-158	ITGB1BP1								
M6_1_127_R1_peak_2063	chr14	63543330	63543509	+	99	NA	promoter-TSS (PPP2R5E)	NA	-58	PPP2R5E								
M6_1_127_R1_peak_1548	chr12	34022196	34022503	+	99	NA	promoter-TSS (ALG10)	NA	-84	ALG10								
M6_1_127_R1_peak_617	chr1	198156723	198157073	+	99	NA	promoter-TSS (NEK7)	NA	-80	NEK7								
M6_1_127_R1_peak_3111	chr17	44141795	44142049	+	99	NA	promoter-TSS (C17orf53)	NA	16	C17orf53								
