PeakID (cmd=annotatePeaks.pl M6_2_302_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_2_302_R1_peak_3519	chr1	235938793	235939039	+	83	NA	Intergenic	NA	-71989	LYST								
M6_2_302_R1_peak_8967	chr12	111438657	111438863	+	83	NA	intron (SH2B3, intron 2 of 7)	NA	32812	SH2B3								
M6_2_302_R1_peak_15589	chr17	69947493	69947714	+	83	NA	Intergenic	NA	-33647	LOC102723487								
M6_2_302_R1_peak_7705	chr12	14257717	14257999	+	83	NA	Intergenic	NA	-160110	ATF7IP								
M6_2_302_R1_peak_29544	chr5	159342719	159343387	+	83	NA	intron (AC008697.1, intron 2 of 4)	NA	11535	AC008697.1								
M6_2_302_R1_peak_13997	chr16	88663074	88663280	+	83	NA	promoter-TSS (SNAI3-AS1)	NA	-188	MVD								
M6_2_302_R1_peak_5232	chr10	114547671	114547878	+	83	NA	exon (ABLIM1, exon 5 of 24)	NA	-142996	AFAP1L2								
M6_2_302_R1_peak_2195	chr1	155858916	155859275	+	83	NA	promoter-TSS (SYT11)	NA	-374	SYT11								
M6_2_302_R1_peak_23857	chr22	50342259	50342532	+	83	NA	promoter-TSS (PPP6R2)	NA	-922	PPP6R2								
M6_2_302_R1_peak_4648	chr10	73953774	73954066	+	83	NA	Intergenic	NA	-31143	C10orf55								
M6_2_302_R1_peak_3088	chr1	208135532	208135722	+	83	NA	intron (PLXNA2, intron 4 of 30)	NA	108693	PLXNA2								
M6_2_302_R1_peak_2386	chr1	161612369	161612633	+	83	NA	promoter-TSS (TRNAL3)	NA	-472	TRNAL3								
M6_2_302_R1_peak_36693	chr9	124242764	124243029	+	83	NA	Intergenic	NA	-43392	NEK6								
M6_2_302_R1_peak_35246	chr8	127814724	127814954	+	83	NA	Intergenic	NA	18877	MIR1204								
M6_2_302_R1_peak_3374	chr1	230150181	230150549	+	83	NA	intron (GALNT2, intron 1 of 15)	NA	83156	GALNT2								
M6_2_302_R1_peak_8460	chr12	68611609	68611842	+	83	NA	intron (RAP1B, intron 1 of 5)	NA	886	RAP1B								
M6_2_302_R1_peak_18864	chr2	25756512	25756877	+	83	NA	intron (ASXL2, intron 5 of 8)	NA	38033	ASXL2								
M6_2_302_R1_peak_23053	chr21	44870503	44870901	+	83	NA	intron (PTTG1IP, intron 1 of 5)	NA	3201	PTTG1IP								
M6_2_302_R1_peak_22886	chr21	37218239	37218477	+	83	NA	intron (DSCR9, intron 2 of 2)	NA	9855	DSCR9								
M6_2_302_R1_peak_24213	chr3	25460851	25461528	+	83	NA	intron (RARB, intron 1 of 7)	NA	32926	RARB								
M6_2_302_R1_peak_27772	chr4	165222737	165222977	+	83	NA	intron (KLHL2, intron 2 of 13)	NA	12838	KLHL2								
M6_2_302_R1_peak_36800	chr9	128128061	128128460	+	83	NA	promoter-TSS (PTGES2)	NA	202	PTGES2								
M6_2_302_R1_peak_3207	chr1	221706949	221707189	+	83	NA	intron (DUSP10, intron 1 of 2)	NA	30391	DUSP10								
M6_2_302_R1_peak_17932	chr19	38930138	38930906	+	83	NA	promoter-TSS (MRPS12)	NA	374	SARS2								
M6_2_302_R1_peak_33515	chr7	119944081	119944272	+	83	NA	Intergenic	NA	-329492	KCND2								
M6_2_302_R1_peak_28011	chr5	10445418	10445834	+	83	NA	intron (ROPN1L, intron 1 of 5)	NA	3764	ROPN1L								
M6_2_302_R1_peak_290	chr1	12420245	12420481	+	83	NA	intron (VPS13D, intron 65 of 69)	NA	-86883	SNORA59A								
M6_2_302_R1_peak_33661	chr7	135167969	135168273	+	83	NA	intron (C7orf49, intron 2 of 3)	NA	2705	C7orf49								
M6_2_302_R1_peak_390	chr1	19081569	19081768	+	83	NA	intron (UBR4, intron 104 of 107)	NA	-125336	IFFO2								
M6_2_302_R1_peak_30843	chr6	37630379	37630778	+	83	NA	Intergenic	NA	66458	MDGA1								
M6_2_302_R1_peak_10603	chr14	49892845	49893289	+	83	NA	promoter-TSS (ARF6)	NA	49	ARF6								
M6_2_302_R1_peak_22637	chr21	15333999	15334259	+	83	NA	Intergenic	NA	78794	LOC101927745								
M6_2_302_R1_peak_574	chr1	26471306	26471675	+	83	NA	promoter-TSS (HMGN2)	NA	-921	HMGN2								
M6_2_302_R1_peak_15796	chr17	77440671	77440970	+	83	NA	intron (SEPT9, intron 1 of 9)	NA	-3884	LOC100996273								
M6_2_302_R1_peak_4869	chr10	91923665	91924195	+	83	NA	promoter-TSS (BTAF1)	NA	161	BTAF1								
M6_2_302_R1_peak_36740	chr9	126497990	126498250	+	83	NA	intron (MVB12B, intron 9 of 9)	NA	-87616	NRON								
M6_2_302_R1_peak_13326	chr16	30065082	30065823	+	83	NA	promoter-TSS (ALDOA)	NA	-10551	PPP4C								
M6_2_302_R1_peak_247	chr1	11730329	11730675	+	83	NA	Intergenic	NA	-5583	AGTRAP								
M6_2_302_R1_peak_5666	chr11	9601697	9601921	+	83	NA	Intergenic	NA	27122	WEE1								
M6_2_302_R1_peak_34929	chr8	100764039	100764265	+	83	NA	Intergenic	NA	-41670	PABPC1								
M6_2_302_R1_peak_6949	chr11	104074068	104074409	+	83	NA	intron (PDGFD, intron 1 of 6)	NA	37658	DDI1								
M6_2_302_R1_peak_11419	chr14	103315401	103315656	+	83	NA	Intergenic	NA	-18474	EIF5								
M6_2_302_R1_peak_13978	chr16	87868447	87868651	+	83	NA	intron (SLC7A5, intron 1 of 9)	NA	945	SLC7A5								
M6_2_302_R1_peak_14124	chr17	1577170	1577540	+	83	NA	intron (SLC43A2, intron 12 of 13)	NA	-14539	PITPNA								
M6_2_302_R1_peak_35306	chr8	132760557	132760813	+	83	NA	promoter-TSS (TMEM71)	NA	-14673	PHF20L1								
M6_2_302_R1_peak_13687	chr16	68668361	68668809	+	83	NA	intron (CDH3, intron 2 of 15)	NA	24337	CDH3								
M6_2_302_R1_peak_5585	chr11	3841600	3841781	+	83	NA	promoter-TSS (RHOG)	NA	-848	RHOG								
M6_2_302_R1_peak_8907	chr12	109461155	109461454	+	83	NA	intron (KCTD10, intron 2 of 6)	NA	16056	KCTD10								
M6_2_302_R1_peak_30914	chr6	42332972	42333207	+	83	NA	intron (TRERF1, intron 3 of 17)	NA	-115194	MRPS10								
M6_2_302_R1_peak_17538	chr19	16584557	16584957	+	83	NA	intron (MED26, intron 1 of 2)	NA	-12375	SLC35E1								
M6_2_302_R1_peak_22696	chr21	26845369	26845631	+	83	NA	promoter-TSS (ADAMTS1)	NA	-91	ADAMTS1								
M6_2_302_R1_peak_36431	chr9	107282834	107283556	+	83	NA	promoter-TSS (RAD23B)	NA	-858	RAD23B								
M6_2_302_R1_peak_4767	chr10	80487690	80488101	+	83	NA	intron (TSPAN14, intron 1 of 8)	NA	2282	TSPAN14								
M6_2_302_R1_peak_15897	chr17	80681859	80682079	+	83	NA	intron (RPTOR, intron 3 of 33)	NA	123663	RP11-28G8.1								
M6_2_302_R1_peak_12941	chr16	4973202	4973457	+	83	NA	intron (SEC14L5, intron 2 of 15)	NA	15012	SEC14L5								
M6_2_302_R1_peak_22415	chr20	53510697	53510892	+	83	NA	Intergenic	NA	14964	LOC101927744								
M6_2_302_R1_peak_6488	chr11	66267484	66267775	+	83	NA	promoter-TSS (RAB1B)	NA	-956	RAB1B								
M6_2_302_R1_peak_2476	chr1	168469592	168469969	+	83	NA	intron (RP5-968D22.3, intron 4 of 4)	NA	25864	RP5-968D22.3								
M6_2_302_R1_peak_14658	chr17	28644024	28644317	+	83	NA	promoter-TSS (KIAA0100)	NA	984	KIAA0100								
M6_2_302_R1_peak_22958	chr21	39183190	39183630	+	83	NA	TTS (BRWD1)	NA	104	PSMG1								
M6_2_302_R1_peak_31120	chr6	65700641	65700932	+	83	NA	intron (EYS, intron 1 of 42)	NA	-87093	SLC25A51P1								
M6_2_302_R1_peak_5657	chr11	9384519	9384894	+	83	NA	promoter-TSS (IPO7)	NA	84	IPO7								
M6_2_302_R1_peak_5333	chr10	124036056	124036311	+	83	NA	intron (CHST15, intron 5 of 7)	NA	57424	CHST15								
M6_2_302_R1_peak_20568	chr2	161992545	161992873	+	83	NA	exon (DPP4, exon 26 of 26)	NA	81349	DPP4								
M6_2_302_R1_peak_20620	chr2	169105470	169105677	+	83	NA	Intergenic	NA	24466	DHRS9								
M6_2_302_R1_peak_22878	chr21	36966648	36966870	+	83	NA	promoter-TSS (HLCS)	NA	-120	HLCS								
M6_2_302_R1_peak_2120	chr1	154157750	154158021	+	83	NA	TTS (TPM3)	NA	-3025	NUP210L								
M6_2_302_R1_peak_16256	chr18	13353445	13353620	+	83	NA	intron (LDLRAD4, intron 1 of 5)	NA	74002	LDLRAD4-AS1								
M6_2_302_R1_peak_17195	chr19	9818596	9818817	+	83	NA	intron (FBXL12, intron 1 of 2)	NA	719	FBXL12								
M6_2_302_R1_peak_33291	chr7	100372294	100372610	+	83	NA	promoter-TSS (PILRA)	NA	-993	PILRA								
M6_2_302_R1_peak_28886	chr5	107389224	107389403	+	83	NA	intron (EFNA5, intron 2 of 4)	NA	281572	EFNA5								
M6_2_302_R1_peak_25260	chr3	119562326	119562533	+	83	NA	Intergenic	NA	-2795	CD80								
M6_2_302_R1_peak_11101	chr14	81208534	81208797	+	83	NA	intron (GTF2A1, intron 2 of 8)	NA	-5831	SNORA79								
M6_2_302_R1_peak_19362	chr2	58240860	58241251	+	83	NA	intron (FANCL, intron 1 of 13)	NA	326	FANCL								
M6_2_302_R1_peak_36022	chr9	76571304	76571534	+	83	NA	Intergenic	NA	112267	GCNT1								
M6_2_302_R1_peak_32717	chr7	38310526	38311040	+	83	NA	Intergenic	NA	-20322	LOC102724797								
M6_2_302_R1_peak_10810	chr14	64467117	64467327	+	83	NA	intron (AKAP5, intron 1 of 1)	NA	1723	AKAP5								
M6_2_302_R1_peak_3159	chr1	214281782	214282092	+	83	NA	intron (SMYD2, intron 1 of 11)	NA	715	SMYD2								
M6_2_302_R1_peak_29715	chr5	173920367	173920663	+	83	NA	intron (CPEB4, intron 2 of 7)	NA	32187	CPEB4								
M6_2_302_R1_peak_23564	chr22	37741234	37741514	+	83	NA	intron (TRIOBP, intron 11 of 23)	NA	4581	LOC102724378								
M6_2_302_R1_peak_22492	chr20	59042794	59043035	+	83	NA	promoter-TSS (SLMO2)	NA	-68	SLMO2								
M6_2_302_R1_peak_9693	chr13	44918620	44918820	+	83	NA	promoter-TSS (TRNAE7)	NA	-722	TRNAE7								
M6_2_302_R1_peak_25584	chr3	141482329	141482556	+	83	NA	Intergenic	NA	-47278	RASA2								
M6_2_302_R1_peak_28699	chr5	81896840	81897118	+	83	NA	Intergenic	NA	-75046	ATG10								
M6_2_302_R1_peak_11242	chr14	92121693	92122473	+	83	NA	promoter-TSS (NDUFB1)	NA	129	CPSF2								
M6_2_302_R1_peak_17551	chr19	17090487	17090756	+	83	NA	intron (MYO9B, intron 1 of 39)	NA	-11022	MYO9B								
M6_2_302_R1_peak_28172	chr5	36389275	36389572	+	83	NA	Intergenic	NA	-87514	RANBP3L								
M6_2_302_R1_peak_21370	chr2	230864718	230864943	+	83	NA	promoter-TSS (ITM2C)	NA	-120	ITM2C								
M6_2_302_R1_peak_9408	chr13	24618388	24618746	+	83	NA	Intergenic	NA	38359	TPTE2P6								
M6_2_302_R1_peak_376	chr1	17355907	17356198	+	83	NA	exon (PADI4, exon 12 of 16)	NA	-16194	PADI6								
M6_2_302_R1_peak_1904	chr1	117655210	117655428	+	83	NA	Intergenic	NA	49337	FAM46C								
M6_2_302_R1_peak_21488	chr2	238382413	238382601	+	83	NA	intron (TRAF3IP1, intron 15 of 16)	NA	-44478	ASB1								
M6_2_302_R1_peak_31423	chr6	110512921	110513152	+	83	NA	Intergenic	NA	-36395	SLC22A16								
M6_2_302_R1_peak_16574	chr18	59927464	59927847	+	83	NA	Intergenic	NA	27695	PMAIP1								
M6_2_302_R1_peak_32390	chr7	15848370	15848573	+	83	NA	Intergenic	NA	132953	LOC101927558								
M6_2_302_R1_peak_16271	chr18	21117944	21118149	+	83	NA	Intergenic	NA	-6195	ROCK1								
M6_2_302_R1_peak_645	chr1	27904534	27904768	+	83	NA	intron (RPA2, intron 4 of 8)	NA	10093	RPA2								
M6_2_302_R1_peak_4054	chr10	22333230	22333714	+	83	NA	Intergenic	NA	-11973	SPAG6								
M6_2_302_R1_peak_27450	chr4	120830334	120830536	+	83	NA	intron (PRDM5, intron 3 of 15)	NA	92423	PRDM5								
M6_2_302_R1_peak_21429	chr2	233385798	233386043	+	83	NA	intron (DGKD, intron 1 of 22)	NA	31417	DGKD								
M6_2_302_R1_peak_17638	chr19	18417480	18417865	+	83	NA	Intergenic	NA	-1197	SSBP4								
M6_2_302_R1_peak_32791	chr7	43869488	43869695	+	83	NA	promoter-TSS (MRPS24)	NA	-45	MRPS24								
M6_2_302_R1_peak_19678	chr2	73828855	73829514	+	83	NA	promoter-TSS (STAMBP)	NA	186	STAMBP								
M6_2_302_R1_peak_4344	chr10	48684673	48684991	+	83	NA	promoter-TSS (WDFY4)	NA	-7446	WDFY4								
M6_2_302_R1_peak_32857	chr7	50093189	50093378	+	83	NA	promoter-TSS (ZPBP)	NA	-19	ZPBP								
M6_2_302_R1_peak_29483	chr5	154189728	154190185	+	83	NA	promoter-TSS (GALNT10)	NA	-779	GALNT10								
M6_2_302_R1_peak_31268	chr6	89829626	89830082	+	83	NA	promoter-TSS (CASP8AP2)	NA	-46	CASP8AP2								
M6_2_302_R1_peak_16119	chr18	3595880	3596119	+	83	NA	intron (DLGAP1-AS1, intron 2 of 2)	NA	1885	DLGAP1-AS1								
M6_2_302_R1_peak_32257	chr7	3300973	3301246	+	83	NA	promoter-TSS (SDK1)	NA	-339	SDK1								
M6_2_302_R1_peak_31063	chr6	53064803	53065044	+	83	NA	promoter-TSS (FBXO9)	NA	-31	LOC102724620								
M6_2_302_R1_peak_1015	chr1	43389665	43390045	+	83	NA	promoter-TSS (SZT2)	NA	-43	MED8								
M6_2_302_R1_peak_8917	chr12	110008000	110008339	+	83	NA	intron (ANKRD13A, intron 1 of 14)	NA	8739	ANKRD13A								
M6_2_302_R1_peak_691	chr1	29179678	29180156	+	83	NA	intron (SRSF4, intron 1 of 7)	NA	2208	SRSF4								
M6_2_302_R1_peak_28654	chr5	78985220	78985545	+	83	NA	promoter-TSS (ARSB)	NA	-72	ARSB								
M6_2_302_R1_peak_24133	chr3	16884802	16885170	+	83	NA	promoter-TSS (PLCL2)	NA	27	PLCL2								
M6_2_302_R1_peak_31952	chr6	152152157	152152374	+	83	NA	intron (SYNE1, intron 132 of 146)	NA	344586	ESR1								
M6_2_302_R1_peak_30092	chr6	11439940	11440143	+	83	NA	Intergenic	NA	-98186	TMEM170B								
M6_2_302_R1_peak_2782	chr1	192477736	192477969	+	83	NA	Intergenic	NA	-97875	RGS1								
M6_2_302_R1_peak_25043	chr3	84547994	84548199	+	83	NA	Intergenic	NA	321479	LINC00971								
M6_2_302_R1_peak_2353	chr1	161097537	161097808	+	83	NA	promoter-TSS (KLHDC9)	NA	-719	KLHDC9								
M6_2_302_R1_peak_15826	chr17	78263156	78263655	+	83	NA	exon (RP11-219G17.4, exon 6 of 7)	NA	15087	RP11-219G17.4								
M6_2_302_R1_peak_9614	chr13	40789315	40789712	+	83	NA	exon (SLC25A15, exon 1 of 7)	NA	102	SLC25A15								
M6_2_302_R1_peak_34338	chr8	37873597	37874110	+	83	NA	intron (RAB11FIP1, intron 3 of 5)	NA	-23940	BRF2								
M6_2_302_R1_peak_1448	chr1	82578410	82578685	+	83	NA	Intergenic	NA	406375	RP11-170N11.1								
M6_2_302_R1_peak_15880	chr17	80092945	80093168	+	83	NA	intron (CCDC40, intron 11 of 13)	NA	-5772	MIR1268B								
M6_2_302_R1_peak_23963	chr3	9410265	9410490	+	83	NA	intron (SETD5, intron 1 of 24)	NA	12658	SETD5								
M6_2_302_R1_peak_18223	chr19	47107739	47107921	+	83	NA	intron (ZC3H4, intron 2 of 14)	NA	5922	ZC3H4								
M6_2_302_R1_peak_32696	chr7	37671940	37672150	+	83	NA	intron (GPR141, intron 1 of 1)	NA	-68349	GPR141								
M6_2_302_R1_peak_28522	chr5	67971794	67972011	+	83	NA	Intergenic	NA	178747	RP11-434D9.1								
M6_2_302_R1_peak_30181	chr6	14758403	14758700	+	83	NA	Intergenic	NA	97098	LOC102724463								
M6_2_302_R1_peak_32008	chr6	156777844	156778215	+	83	NA	promoter-TSS (ARID1B)	NA	99	ARID1B								
M6_2_302_R1_peak_16855	chr19	1864089	1864580	+	83	NA	promoter-TSS (KLF16)	NA	-769	KLF16								
M6_2_302_R1_peak_24564	chr3	46976506	46977158	+	83	NA	promoter-TSS (CCDC12)	NA	-65	CCDC12								
M6_2_302_R1_peak_5794	chr11	17274017	17274276	+	83	NA	intron (NUCB2, intron 2 of 16)	NA	-2570	NUCB2								
M6_2_302_R1_peak_35986	chr9	73144046	73144251	+	83	NA	Intergenic	NA	-7717	ANXA1								
M6_2_302_R1_peak_9891	chr13	62984558	62984733	+	83	NA	Intergenic	NA	-752790	OR7E156P								
M6_2_302_R1_peak_30727	chr6	34671362	34671666	+	83	NA	intron (C6orf106, intron 1 of 4)	NA	25336	C6orf106								
M6_2_302_R1_peak_7944	chr12	40807985	40808183	+	83	NA	intron (CNTN1, intron 1 of 15)	NA	115642	CNTN1								
M6_2_302_R1_peak_34796	chr8	89837116	89837361	+	83	NA	Intergenic	NA	-64630	OSGIN2								
M6_2_302_R1_peak_25538	chr3	137220185	137220424	+	83	NA	Intergenic	NA	258767	IL20RB								
M6_2_302_R1_peak_34730	chr8	78826364	78826643	+	83	NA	Intergenic	NA	-20980	IL7								
M6_2_302_R1_peak_8640	chr12	93178535	93178712	+	83	NA	intron (LOC102724933, intron 2 of 2)	NA	4257	LOC102724933								
M6_2_302_R1_peak_26671	chr4	23945365	23945580	+	83	NA	intron (PPARGC1A, intron 1 of 12)	NA	-55395	PPARGC1A								
M6_2_302_R1_peak_21113	chr2	210170053	210170574	+	83	NA	exon (KANSL1L, exon 1 of 15)	NA	1031	KANSL1L								
M6_2_302_R1_peak_31397	chr6	109382344	109382574	+	83	NA	promoter-TSS (CD164)	NA	100	CD164								
M6_2_302_R1_peak_19800	chr2	86035958	86036287	+	83	NA	intron (POLR1A, intron 27 of 33)	NA	-12254	LOC90784								
M6_2_302_R1_peak_4702	chr10	77173755	77174058	+	83	NA	intron (KCNMA1, intron 5 of 30)	NA	33141	RP11-180I22.2								
M6_2_302_R1_peak_30187	chr6	14921890	14922540	+	83	NA	Intergenic	NA	260762	LOC102724463								
M6_2_302_R1_peak_29977	chr6	5865473	5865716	+	83	NA	Intergenic	NA	138450	NRN1								
M6_2_302_R1_peak_30697	chr6	33419934	33420178	+	83	NA	promoter-TSS (SYNGAP1)	NA	-14	SYNGAP1								
M6_2_302_R1_peak_2320	chr1	160326424	160326820	+	83	NA	intron (COPA, intron 6 of 32)	NA	9357	SUMO1P3								
M6_2_302_R1_peak_26618	chr4	15655155	15655669	+	83	NA	promoter-TSS (FBXL5)	NA	925	FBXL5								
M6_2_302_R1_peak_7245	chr11	124758405	124758686	+	83	NA	promoter-TSS (LOC101929340)	NA	16	LOC101929340								
M6_2_302_R1_peak_15735	chr17	75997320	75997620	+	83	NA	intron (TEN1, intron 3 of 3)	NA	-3436	CDK3								
M6_2_302_R1_peak_19733	chr2	75647057	75647299	+	83	NA	exon (MRPL19, exon 2 of 7)	NA	395	MRPL19								
M6_2_302_R1_peak_27564	chr4	139606583	139606866	+	83	NA	Intergenic	NA	16508	LOC101927490								
M6_2_302_R1_peak_6474	chr11	65922578	65922802	+	83	NA	Intergenic	NA	3433	DRAP1								
M6_2_302_R1_peak_28343	chr5	54224067	54224374	+	83	NA	intron (ARL15, intron 1 of 4)	NA	58317	ARL15								
M6_2_302_R1_peak_8785	chr12	103929649	103930225	+	83	NA	promoter-TSS (MIR3652)	NA	274	GNN								
M6_2_302_R1_peak_6697	chr11	74459669	74459899	+	83	NA	intron (KCNE3, intron 2 of 2)	NA	7771	KCNE3								
M6_2_302_R1_peak_20277	chr2	131104401	131104706	+	83	NA	promoter-TSS (PLEKHB2)	NA	-776	PLEKHB2								
M6_2_302_R1_peak_33419	chr7	106660068	106660333	+	83	NA	exon (CCDC71L, exon 1 of 1)	NA	988	CCDC71L								
M6_2_302_R1_peak_20117	chr2	112841533	112841910	+	83	NA	Intergenic	NA	-4942	IL1B								
M6_2_302_R1_peak_21	chr1	1213459	1213711	+	83	NA	exon (TNFRSF4, exon 2 of 5)	NA	553	TNFRSF4								
M6_2_302_R1_peak_37422	chrX	40933827	40934176	+	83	NA	Intergenic	NA	-100805	LOC100132831								
M6_2_302_R1_peak_29613	chr5	169637085	169637524	+	83	NA	promoter-TSS (DOCK2)	NA	57	DOCK2								
M6_2_302_R1_peak_31361	chr6	108074531	108074989	+	83	NA	promoter-TSS (OSTM1)	NA	-41	OSTM1								
M6_2_302_R1_peak_13818	chr16	77111063	77111382	+	83	NA	Intergenic	NA	-79697	MON1B								
M6_2_302_R1_peak_4326	chr10	47165887	47166211	+	83	NA	Intergenic	NA	-44911	LOC101929216								
M6_2_302_R1_peak_5660	chr11	9551889	9552230	+	83	NA	Intergenic	NA	-22628	WEE1								
M6_2_302_R1_peak_32867	chr7	50274323	50274544	+	83	NA	Intergenic	NA	-30349	IKZF1								
M6_2_302_R1_peak_8534	chr12	76559626	76560112	+	83	NA	promoter-TSS (OSBPL8)	NA	-64	OSBPL8								
M6_2_302_R1_peak_27359	chr4	107913275	107913496	+	83	NA	exon (SGMS2, exon 6 of 6)	NA	-18176	CYP2U1								
M6_2_302_R1_peak_11959	chr15	63097136	63097343	+	83	NA	Intergenic	NA	-24567	LACTB								
M6_2_302_R1_peak_565	chr1	26288568	26288957	+	83	NA	intron (UBXN11, intron 4 of 10)	NA	9040	SH3BGRL3								
M6_2_302_R1_peak_19765	chr2	85470830	85471086	+	83	NA	Intergenic	NA	36914	SH2D6								
M6_2_302_R1_peak_17586	chr19	17721151	17721332	+	83	NA	intron (MAP1S, intron 2 of 6)	NA	1747	MAP1S								
M6_2_302_R1_peak_25612	chr3	142850852	142851083	+	83	NA	intron (PCOLCE2, intron 2 of 8)	NA	38236	PCOLCE2								
M6_2_302_R1_peak_24799	chr3	54357381	54357566	+	83	NA	intron (CACNA2D3, intron 3 of 36)	NA	234880	CACNA2D3								
M6_2_302_R1_peak_10340	chr14	21923841	21924139	+	83	NA	Intergenic	NA	258907	OR4E2								
M6_2_302_R1_peak_33880	chr7	150435345	150435628	+	83	NA	intron (LINC00996, intron 1 of 3)	NA	1832	LINC00996								
M6_2_302_R1_peak_2582	chr1	179025551	179025957	+	83	NA	promoter-TSS (FAM20B)	NA	-185	FAM20B								
M6_2_302_R1_peak_26529	chr4	6942130	6942465	+	83	NA	intron (TBC1D14, intron 2 of 12)	NA	32046	TBC1D14								
M6_2_302_R1_peak_3085	chr1	207974204	207974387	+	83	NA	Intergenic	NA	-62957	CD34								
M6_2_302_R1_peak_15689	chr17	75290100	75290427	+	83	NA	promoter-TSS (SLC25A19)	NA	-814	SLC25A19								
M6_2_302_R1_peak_25278	chr3	120637906	120638117	+	83	NA	intron (HGD, intron 12 of 12)	NA	41730	NDUFB4								
M6_2_302_R1_peak_1514	chr1	87004952	87005150	+	83	NA	intron (HS2ST1, intron 1 of 4)	NA	90399	HS2ST1								
M6_2_302_R1_peak_33173	chr7	90613116	90613405	+	83	NA	intron (CDK14, intron 3 of 15)	NA	-79314	CDK14								
M6_2_302_R1_peak_31890	chr6	147194910	147195212	+	83	NA	intron (STXBP5-AS1, intron 1 of 10)	NA	-9335	STXBP5								
M6_2_302_R1_peak_12973	chr16	10514773	10514968	+	83	NA	Intergenic	NA	44270	EMP2								
M6_2_302_R1_peak_9265	chr12	124995379	124995556	+	83	NA	intron (BRI3BP, intron 1 of 2)	NA	1819	BRI3BP								
M6_2_302_R1_peak_13890	chr16	84601821	84602002	+	83	NA	intron (COTL1, intron 2 of 3)	NA	16185	COTL1								
M6_2_302_R1_peak_35872	chr9	36765854	36766148	+	83	NA	Intergenic	NA	57598	MIR4475								
M6_2_302_R1_peak_32851	chr7	48088451	48089539	+	83	NA	promoter-TSS (UPP1)	NA	-217	UPP1								
M6_2_302_R1_peak_11744	chr15	45198318	45199081	+	83	NA	promoter-TSS (TRNAH1)	NA	-22	TRNAH1								
M6_2_302_R1_peak_26827	chr4	41939038	41939246	+	83	NA	intron (TMEM33, intron 3 of 7)	NA	4022	TMEM33								
M6_2_302_R1_peak_9920	chr13	71613440	71613615	+	83	NA	intron (DACH1, intron 3 of 10)	NA	253665	DACH1								
M6_2_302_R1_peak_27456	chr4	121256405	121256721	+	83	NA	Intergenic	NA	-29097	TNIP3								
M6_2_302_R1_peak_25467	chr3	130093768	130094046	+	83	NA	intron (ALG1L2, intron 4 of 7)	NA	12076	ALG1L2								
M6_2_302_R1_peak_37982	chrY	21174688	21175090	+	83	NA	Intergenic	NA	211471	CYorf17								
M6_2_302_R1_peak_18166	chr19	45506416	45506714	+	83	NA	promoter-TSS (VASP)	NA	-865	VASP								
M6_2_302_R1_peak_37723	chrX	111681031	111681304	+	83	NA	promoter-TSS (ALG13)	NA	-37062	ALG13								
M6_2_302_R1_peak_32528	chr7	25951164	25951447	+	83	NA	Intergenic	NA	-1362	MIR148A								
M6_2_302_R1_peak_813	chr1	35268518	35268728	+	83	NA	promoter-TSS (ZMYM4)	NA	-239	ZMYM4								
M6_2_302_R1_peak_29237	chr5	139342368	139342611	+	83	NA	promoter-TSS (PAIP2)	NA	657	PAIP2								
M6_2_302_R1_peak_36014	chr9	76394910	76395256	+	83	NA	promoter-TSS (RFK)	NA	-555	RFK								
M6_2_302_R1_peak_25161	chr3	107367558	107367809	+	83	NA	Intergenic	NA	-9658	CCDC54								
M6_2_302_R1_peak_25670	chr3	149752449	149752677	+	83	NA	promoter-TSS (COMMD2)	NA	-63	COMMD2								
M6_2_302_R1_peak_23391	chr22	30040990	30041193	+	83	NA	intron (LOC101929664, intron 2 of 3)	NA	34037	MIR6818								
M6_2_302_R1_peak_25070	chr3	97821654	97822080	+	83	NA	promoter-TSS (LOC101929298)	NA	-67	CRYBG3								
M6_2_302_R1_peak_27455	chr4	121168967	121169292	+	83	NA	intron (TNIP3, intron 3 of 12)	NA	58337	TNIP3								
M6_2_302_R1_peak_32032	chr6	158004340	158004606	+	83	NA	intron (SYNJ2, intron 1 of 26)	NA	3366	SYNJ2-IT1								
M6_2_302_R1_peak_877	chr1	37845847	37846178	+	83	NA	intron (MTF1, intron 2 of 10)	NA	13608	MTF1								
M6_2_302_R1_peak_31138	chr6	72821018	72821356	+	83	NA	intron (KCNQ5, intron 1 of 12)	NA	146566	MIR4282								
M6_2_302_R1_peak_21885	chr20	20393138	20393412	+	83	NA	intron (RALGAPA2, intron 38 of 38)	NA	25154	INSM1								
M6_2_302_R1_peak_32076	chr6	159693344	159693694	+	83	NA	promoter-TSS (SOD2)	NA	-198	SOD2								
M6_2_302_R1_peak_674	chr1	28590253	28590465	+	83	NA	Intergenic	NA	-1841	RAB42								
M6_2_302_R1_peak_4088	chr10	25047844	25048205	+	83	NA	intron (ENKUR, intron 2 of 5)	NA	31445	THNSL1								
M6_2_302_R1_peak_34264	chr8	29263041	29263277	+	83	NA	promoter-TSS (KIF13B)	NA	144	KIF13B								
M6_2_302_R1_peak_25370	chr3	127732333	127732534	+	83	NA	intron (MGLL, intron 3 of 7)	NA	59495	ABTB1								
