PeakID (cmd=annotatePeaks.pl SKNO1_2_637_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_2_637_R1_peak_5575	chr15	83092407	83092770	+	170	NA	Intergenic	NA	-14991	TM6SF1								
SKNO1_2_637_R1_peak_15630	chr9	22158983	22159309	+	170	NA	Intergenic	NA	-87790	LOC102724137								
SKNO1_2_637_R1_peak_486	chr1	39799209	39799500	+	170	NA	Intergenic	NA	10372	LOC101929536								
SKNO1_2_637_R1_peak_3476	chr12	19273952	19274207	+	170	NA	intron (PLEKHA5, intron 10 of 31)	NA	68754	PLEKHA5								
SKNO1_2_637_R1_peak_1434	chr1	207848240	207848515	+	170	NA	Intergenic	NA	-25674	LOC101929385								
SKNO1_2_637_R1_peak_2765	chr11	63503524	63503797	+	170	NA	Intergenic	NA	-4327	LGALS12								
SKNO1_2_637_R1_peak_5403	chr15	66630819	66631289	+	170	NA	Intergenic	NA	-65075	LCTL								
SKNO1_2_637_R1_peak_9965	chr20	35953801	35954106	+	170	NA	exon (SCAND1, exon 2 of 2)	NA	673	SCAND1								
SKNO1_2_637_R1_peak_14664	chr7	100049684	100049889	+	170	NA	promoter-TSS (ZSCAN21)	NA	-1820	ZSCAN21								
SKNO1_2_637_R1_peak_5432	chr15	69340671	69340915	+	170	NA	intron (PAQR5, intron 2 of 8)	NA	26390	PAQR5								
SKNO1_2_637_R1_peak_8394	chr19	54189530	54190030	+	170	NA	promoter-TSS (TSEN34)	NA	102	MBOAT7								
SKNO1_2_637_R1_peak_7710	chr19	10402474	10402704	+	170	NA	TTS (MIR1181)	NA	949	MIR1181								
SKNO1_2_637_R1_peak_330	chr1	27001831	27002171	+	170	NA	Intergenic	NA	8297	TRNP1								
SKNO1_2_637_R1_peak_6772	chr17	59209812	59210158	+	170	NA	promoter-TSS (SMG8)	NA	-25	SMG8								
SKNO1_2_637_R1_peak_7429	chr18	54852776	54853122	+	170	NA	intron (RAB27B, intron 1 of 5)	NA	24472	RAB27B								
SKNO1_2_637_R1_peak_365	chr1	28668612	28668836	+	170	NA	promoter-TSS (GMEB1)	NA	-4	GMEB1								
SKNO1_2_637_R1_peak_1708	chr10	329894	330152	+	170	NA	intron (DIP2C, intron 25 of 33)	NA	40024	DIP2C								
SKNO1_2_637_R1_peak_12012	chr4	15681426	15681902	+	170	NA	promoter-TSS (FAM200B)	NA	-48	LOC102723602								
SKNO1_2_637_R1_peak_8510	chr1_KI270713v1_random	21697	22070	+	170	NA	Intergenic	NA	6945	TRNAN-GUU-7								
SKNO1_2_637_R1_peak_9897	chr20	25090783	25091054	+	170	NA	Intergenic	NA	-8539	VSX1								
SKNO1_2_637_R1_peak_7034	chr17	77441395	77441879	+	170	NA	intron (SEPT9, intron 1 of 9)	NA	-3067	LOC100996273								
SKNO1_2_637_R1_peak_9489	chr2	201125632	201125894	+	170	NA	intron (CFLAR, intron 1 of 9)	NA	7292	LOC102724614								
SKNO1_2_637_R1_peak_6572	chr17	41679105	41679499	+	170	NA	Intergenic	NA	-9573	EIF1								
SKNO1_2_637_R1_peak_2287	chr10	101588114	101588404	+	170	NA	promoter-TSS (DPCD)	NA	-12	POLL								
SKNO1_2_637_R1_peak_4403	chr13	50713932	50714207	+	170	NA	intron (DLEU7, intron 1 of 1)	NA	-1328	LOC102723697								
SKNO1_2_637_R1_peak_8620	chr2	23927045	23927249	+	170	NA	promoter-TSS (ATAD2B)	NA	-39	ATAD2B								
SKNO1_2_637_R1_peak_7427	chr18	54805985	54806306	+	170	NA	intron (RAB27B, intron 2 of 6)	NA	-22332	RAB27B								
SKNO1_2_637_R1_peak_13700	chr6	42048604	42049006	+	170	NA	promoter-TSS (CCND3)	NA	-1719	TAF8								
SKNO1_2_637_R1_peak_14591	chr7	77328202	77328515	+	170	NA	TTS (GSAP)	NA	-49972	LOC102723791								
SKNO1_2_637_R1_peak_6200	chr16	85378321	85378584	+	170	NA	intron (GSE1, intron 2 of 15)	NA	-66547	LOC101928502								
SKNO1_2_637_R1_peak_11267	chr3	56682761	56683146	+	170	NA	exon (FAM208A, exon 1 of 24)	NA	-18907	FAM208A								
SKNO1_2_637_R1_peak_3916	chr12	100128163	100128535	+	170	NA	intron (UHRF1BP1L, intron 1 of 20)	NA	14475	UHRF1BP1L								
SKNO1_2_637_R1_peak_10768	chr22	44160591	44160810	+	170	NA	intron (PARVB, intron 12 of 13)	NA	10043	TRNAU2								
SKNO1_2_637_R1_peak_14668	chr7	100101764	100102037	+	170	NA	promoter-TSS (MCM7)	NA	40	MCM7								
SKNO1_2_637_R1_peak_13112	chr5	150846695	150846942	+	170	NA	exon (IRGM, exon 1 of 2)	NA	295	IRGM								
SKNO1_2_637_R1_peak_5462	chr15	72783625	72783898	+	170	NA	promoter-TSS (ADPGK)	NA	-28	ADPGK								
SKNO1_2_637_R1_peak_7963	chr19	19460783	19461049	+	170	NA	intron (GATAD2A, intron 1 of 11)	NA	3803	GATAD2A								
SKNO1_2_637_R1_peak_3090	chr11	107565393	107565757	+	170	NA	intron (ALKBH8, intron 1 of 11)	NA	158	ALKBH8								
SKNO1_2_637_R1_peak_3373	chr12	6606489	6606732	+	170	NA	intron (CHD4, intron 1 of 39)	NA	829	CHD4								
SKNO1_2_637_R1_peak_119	chr1	8525943	8526175	+	170	NA	promoter-TSS (RERE)	NA	101265	LOC102724552								
SKNO1_2_637_R1_peak_5342	chr15	58749571	58750098	+	170	NA	promoter-TSS (ADAM10)	NA	144	ADAM10								
SKNO1_2_637_R1_peak_4782	chr14	59585881	59586392	+	170	NA	Intergenic	NA	-9305	CCDC175								
SKNO1_2_637_R1_peak_3847	chr12	89235691	89236008	+	170	NA	Intergenic	NA	116670	DUSP6								
SKNO1_2_637_R1_peak_9755	chr20	757632	757933	+	170	NA	Intergenic	NA	18233	SLC52A3								
SKNO1_2_637_R1_peak_10633	chr22	36387037	36387346	+	170	NA	intron (MYH9, intron 1 of 40)	NA	827	MYH9								
SKNO1_2_637_R1_peak_2902	chr11	67353257	67353695	+	170	NA	exon (POLD4, exon 1 of 4)	NA	120	POLD4								
SKNO1_2_637_R1_peak_15388	chr8	132675528	132675953	+	170	NA	promoter-TSS (LRRC6)	NA	-123	LRRC6								
SKNO1_2_637_R1_peak_5003	chr14	93074381	93074731	+	170	NA	intron (ITPK1, intron 3 of 10)	NA	7104	ITPK1-AS1								
SKNO1_2_637_R1_peak_15089	chr8	43056090	43056689	+	170	NA	promoter-TSS (FNTA)	NA	90	FNTA								
SKNO1_2_637_R1_peak_7084	chr17	79781595	79782135	+	170	NA	exon (CBX2, exon 4 of 4)	NA	3102	CBX2								
SKNO1_2_637_R1_peak_3843	chr12	88805790	88805994	+	169	NA	Intergenic	NA	213800	RP11-13A1.1								
SKNO1_2_637_R1_peak_9794	chr20	3045865	3046115	+	169	NA	promoter-TSS (MRPS26)	NA	-39	MRPS26								
SKNO1_2_637_R1_peak_12635	chr5	50667568	50668308	+	169	NA	intron (PARP8, intron 2 of 23)	NA	1679	PARP8								
SKNO1_2_637_R1_peak_2028	chr10	63630475	63630729	+	169	NA	promoter-TSS (LOC101929846)	NA	-75	LOC101929846								
SKNO1_2_637_R1_peak_10733	chr22	41468916	41469191	+	169	NA	promoter-TSS (ACO2)	NA	-72	ACO2								
SKNO1_2_637_R1_peak_4459	chr13	75537790	75538012	+	169	NA	promoter-TSS (COMMD6)	NA	-29	COMMD6								
SKNO1_2_637_R1_peak_15246	chr8	102653730	102654323	+	169	NA	promoter-TSS (KLF10)	NA	-62	KLF10								
SKNO1_2_637_R1_peak_11021	chr3	31213929	31214368	+	169	NA	Intergenic	NA	-318490	STT3B								
SKNO1_2_637_R1_peak_312	chr1	26378168	26378464	+	169	NA	Intergenic	NA	-5541	ZNF683								
SKNO1_2_637_R1_peak_4409	chr13	51534473	51534692	+	169	NA	Intergenic	NA	-18017	MIR4703								
SKNO1_2_637_R1_peak_9806	chr20	3889696	3889971	+	169	NA	promoter-TSS (PANK2)	NA	-1411	PANK2								
SKNO1_2_637_R1_peak_3191	chr11	121544999	121545250	+	169	NA	intron (SORL1, intron 13 of 47)	NA	92921	SORL1								
SKNO1_2_637_R1_peak_2656	chr11	47248738	47249075	+	169	NA	promoter-TSS (NR1H3)	NA	0	ACP2								
SKNO1_2_637_R1_peak_2460	chr10	133261828	133262020	+	169	NA	TTS (ADAM8)	NA	-14039	MIR202HG								
SKNO1_2_637_R1_peak_8377	chr19	52189750	52190422	+	169	NA	exon (PPP2R1A, exon 1 of 15)	NA	284	PPP2R1A								
SKNO1_2_637_R1_peak_14487	chr7	50093124	50093398	+	169	NA	promoter-TSS (ZPBP)	NA	3	ZPBP								
SKNO1_2_637_R1_peak_5230	chr15	41544145	41544405	+	169	NA	promoter-TSS (RPAP1)	NA	-25	RPAP1								
SKNO1_2_637_R1_peak_6304	chr16	90008910	90009163	+	169	NA	intron (DBNDD1, intron 2 of 3)	NA	1085	DBNDD1								
SKNO1_2_637_R1_peak_14765	chr7	115024383	115024609	+	169	NA	Intergenic	NA	-94242	LOC102724386								
SKNO1_2_637_R1_peak_9492	chr2	201258077	201258539	+	169	NA	promoter-TSS (CASP8)	NA	24838	CASP8								
SKNO1_2_637_R1_peak_2643	chr11	46367670	46367928	+	169	NA	intron (DGKZ, intron 4 of 31)	NA	-8603	MIR4688								
SKNO1_2_637_R1_peak_3381	chr12	6745727	6746185	+	168	NA	Intergenic	NA	6960	MLF2								
SKNO1_2_637_R1_peak_8118	chr19	39996843	39997137	+	168	NA	promoter-TSS (ZNF546)	NA	-46	ZNF546								
SKNO1_2_637_R1_peak_14462	chr7	43649779	43650130	+	168	NA	promoter-TSS (COA1)	NA	-14944	LOC101928860								
SKNO1_2_637_R1_peak_15973	chr9	121213092	121213421	+	168	NA	Intergenic	NA	-11169	RAB14								
SKNO1_2_637_R1_peak_11081	chr3	40309404	40309922	+	168	NA	promoter-TSS (EIF1B)	NA	-19	EIF1B								
SKNO1_2_637_R1_peak_1961	chr10	43690106	43690298	+	168	NA	Intergenic	NA	-41324	ZNF32								
SKNO1_2_637_R1_peak_4999	chr14	92702684	92702891	+	168	NA	Intergenic	NA	45843	LGMN								
SKNO1_2_637_R1_peak_12020	chr4	17577038	17577533	+	168	NA	promoter-TSS (LAP3)	NA	-19	LAP3								
SKNO1_2_637_R1_peak_3110	chr11	112211603	112211886	+	168	NA	intron (BCO2, intron 7 of 10)	NA	-14621	PTS								
SKNO1_2_637_R1_peak_13141	chr5	158846051	158846288	+	168	NA	intron (EBF1, intron 6 of 15)	NA	201513	LOC101927713								
SKNO1_2_637_R1_peak_1527	chr1	226002136	226002605	+	168	NA	Intergenic	NA	-2972	SDE2								
SKNO1_2_637_R1_peak_5012	chr14	93962753	93963080	+	168	NA	intron (ASB2, intron 2 of 9)	NA	-5495	ASB2								
SKNO1_2_637_R1_peak_10317	chr21	35103010	35103388	+	168	NA	Intergenic	NA	-63773	RUNX1-IT1								
SKNO1_2_637_R1_peak_14568	chr7	74617522	74617759	+	168	NA	Intergenic	NA	-69887	GTF2I								
SKNO1_2_637_R1_peak_8727	chr2	42961524	42961975	+	168	NA	Intergenic	NA	77798	LOC102723854								
SKNO1_2_637_R1_peak_6000	chr16	57577785	57578058	+	168	NA	TTS (GPR114)	NA	35201	GPR114								
SKNO1_2_637_R1_peak_12926	chr5	127723592	127723903	+	168	NA	intron (LINC01183, intron 2 of 6)	NA	20367	LINC01183								
SKNO1_2_637_R1_peak_9878	chr20	22684744	22685024	+	168	NA	Intergenic	NA	-77367	LOC101929685								
SKNO1_2_637_R1_peak_7476	chr18	76709829	76710056	+	168	NA	Intergenic	NA	-71045	LOC101927651								
SKNO1_2_637_R1_peak_7622	chr19	6279829	6280163	+	168	NA	promoter-TSS (MLLT1)	NA	-162	MLLT1								
SKNO1_2_637_R1_peak_3623	chr12	50085066	50085502	+	168	NA	promoter-TSS (SMARCD1)	NA	84	SMARCD1								
SKNO1_2_637_R1_peak_7062	chr17	78725714	78726045	+	168	NA	intron (CYTH1, intron 1 of 12)	NA	1833	CYTH1								
SKNO1_2_637_R1_peak_3517	chr12	29160294	29160579	+	168	NA	intron (FAR2, intron 1 of 11)	NA	-63187	FAR2								
SKNO1_2_637_R1_peak_370	chr1	29181772	29182275	+	168	NA	promoter-TSS (SRSF4)	NA	-26	SRSF4								
SKNO1_2_637_R1_peak_10813	chr22	49925520	49926165	+	168	NA	TTS (CRELD2)	NA	7212	CRELD2								
SKNO1_2_637_R1_peak_7893	chr19	17406297	17406535	+	168	NA	promoter-TSS (BST2)	NA	-768	BST2								
SKNO1_2_637_R1_peak_16068	chr9	128244960	128245284	+	168	NA	promoter-TSS (MIR199B)	NA	-92	MIR3154								
SKNO1_2_637_R1_peak_860	chr1	109669634	109669888	+	168	NA	intron (GSTM2, intron 5 of 7)	NA	1739	GSTM2								
SKNO1_2_637_R1_peak_10912	chr3	11272296	11272565	+	168	NA	promoter-TSS (ATG7)	NA	106	ATG7								
SKNO1_2_637_R1_peak_12771	chr5	79514519	79514756	+	168	NA	promoter-TSS (HOMER1)	NA	-801	HOMER1								
SKNO1_2_637_R1_peak_16248	chr9	137205519	137205841	+	168	NA	promoter-TSS (NDOR1)	NA	13	NDOR1								
SKNO1_2_637_R1_peak_10631	chr22	36377228	36377459	+	168	NA	intron (MYH9, intron 1 of 40)	NA	10675	MYH9								
SKNO1_2_637_R1_peak_2703	chr11	59144587	59145051	+	168	NA	promoter-TSS (FAM111A)	NA	40	FAM111A								
SKNO1_2_637_R1_peak_3543	chr12	42024309	42024540	+	168	NA	Intergenic	NA	120447	GXYLT1								
SKNO1_2_637_R1_peak_15856	chr9	95462530	95462886	+	168	NA	promoter-TSS (LOC100507346)	NA	-901	LOC100507346								
SKNO1_2_637_R1_peak_12845	chr5	100535181	100535485	+	168	NA	promoter-TSS (FAM174A)	NA	-14	FAM174A								
SKNO1_2_637_R1_peak_9926	chr20	32358010	32358343	+	168	NA	promoter-TSS (ASXL1)	NA	6	LOC100996873								
SKNO1_2_637_R1_peak_11056	chr3	36993351	36993766	+	168	NA	promoter-TSS (MLH1)	NA	-211	MLH1								
SKNO1_2_637_R1_peak_7841	chr19	15844490	15844831	+	168	NA	Intergenic	NA	15713	UCA1								
SKNO1_2_637_R1_peak_7010	chr17	76716105	76716374	+	168	NA	exon (JMJD6, exon 7 of 7)	NA	-9817	METTL23								
SKNO1_2_637_R1_peak_10329	chr21	36511509	36511781	+	168	NA	intron (CLDN14, intron 1 of 2)	NA	-45204	CLDN14								
SKNO1_2_637_R1_peak_8946	chr2	74849115	74849494	+	168	NA	intron (HK2, intron 1 of 17)	NA	15129	HK2								
SKNO1_2_637_R1_peak_8625	chr2	24917271	24917451	+	168	NA	intron (ADCY3, intron 2 of 22)	NA	2372	ADCY3								
SKNO1_2_637_R1_peak_5645	chr15	91349259	91349496	+	168	NA	Intergenic	NA	-113962	RP11-661P17.1								
SKNO1_2_637_R1_peak_595	chr1	52033744	52033987	+	168	NA	promoter-TSS (KTI12)	NA	-65	KTI12								
SKNO1_2_637_R1_peak_5585	chr15	84658299	84658532	+	168	NA	exon (NMB, exon 1 of 3)	NA	156	NMB								
SKNO1_2_637_R1_peak_5538	chr15	78757182	78757476	+	168	NA	Intergenic	NA	5292	LOC646938								
SKNO1_2_637_R1_peak_7820	chr19	14434824	14435127	+	168	NA	intron (PKN1, intron 1 of 21)	NA	-5299	PKN1								
SKNO1_2_637_R1_peak_10766	chr22	44026622	44027298	+	168	NA	intron (PARVB, intron 1 of 11)	NA	-54697	PARVB								
SKNO1_2_637_R1_peak_258	chr1	23403948	23404152	+	168	NA	intron (TCEA3, intron 4 of 9)	NA	20718	TCEA3								
SKNO1_2_637_R1_peak_14022	chr6	136365821	136366064	+	168	NA	exon (MAP7, exon 9 of 17)	NA	-75297	BCLAF1								
SKNO1_2_637_R1_peak_2309	chr10	102796456	102796710	+	168	NA	intron (WBP1L, intron 1 of 3)	NA	-36084	LOC102724307								
SKNO1_2_637_R1_peak_15298	chr8	116874688	116874964	+	168	NA	promoter-TSS (MIR3610)	NA	40	RAD21								
SKNO1_2_637_R1_peak_3959	chr12	108313863	108314092	+	168	NA	intron (CMKLR1, intron 1 of 2)	NA	25340	CMKLR1								
SKNO1_2_637_R1_peak_4410	chr13	51583868	51584486	+	168	NA	promoter-TSS (WDFY2)	NA	-280	WDFY2								
SKNO1_2_637_R1_peak_353	chr1	28088470	28088748	+	168	NA	promoter-TSS (EYA3)	NA	52	EYA3								
SKNO1_2_637_R1_peak_4760	chr14	55191486	55191816	+	168	NA	promoter-TSS (DLGAP5)	NA	27	DLGAP5								
SKNO1_2_637_R1_peak_7432	chr18	57077851	57078141	+	168	NA	Intergenic	NA	-5877	LINC-ROR								
SKNO1_2_637_R1_peak_354	chr1	28115312	28115494	+	168	NA	Intergenic	NA	-26742	EYA3								
SKNO1_2_637_R1_peak_6167	chr16	81796016	81796268	+	168	NA	intron (PLCG2, intron 2 of 32)	NA	16848	PLCG2								
SKNO1_2_637_R1_peak_8060	chr19	36127907	36128333	+	168	NA	Intergenic	NA	-12006	CAPNS1								
SKNO1_2_637_R1_peak_862	chr1	109797766	109798000	+	168	NA	Intergenic	NA	-33861	EPS8L3								
SKNO1_2_637_R1_peak_4200	chr12	133080113	133080391	+	168	NA	promoter-TSS (ZNF140)	NA	-167	ZNF140								
SKNO1_2_637_R1_peak_15766	chr9	79883122	79883361	+	168	NA	Intergenic	NA	-106668	RP11-394O9.1								
SKNO1_2_637_R1_peak_901	chr1	114780362	114780854	+	168	NA	promoter-TSS (SIKE1)	NA	79	SIKE1								
SKNO1_2_637_R1_peak_11697	chr3	177679675	177679959	+	168	NA	intron (LINC00578, intron 3 of 3)	NA	-85736	LOC101928711								
SKNO1_2_637_R1_peak_847	chr1	108746424	108746648	+	168	NA	promoter-TSS (STXBP3)	NA	-127	STXBP3								
SKNO1_2_637_R1_peak_8239	chr19	45994945	45995264	+	168	NA	promoter-TSS (CCDC61)	NA	-1270	CCDC61								
SKNO1_2_637_R1_peak_8119	chr19	40056042	40056306	+	168	NA	promoter-TSS (ZNF780B)	NA	6	ZNF780B								
SKNO1_2_637_R1_peak_2878	chr11	66480270	66480658	+	167	NA	promoter-TSS (LOC101928069)	NA	-62	LOC101928069								
SKNO1_2_637_R1_peak_8586	chr2	12192758	12193134	+	167	NA	intron (AC096559.1, intron 3 of 5)	NA	-6192	MIR3681								
SKNO1_2_637_R1_peak_7105	chr17	80586562	80586899	+	167	NA	intron (RPTOR, intron 1 of 29)	NA	41905	RPTOR								
SKNO1_2_637_R1_peak_11461	chr3	126487173	126487433	+	167	NA	intron (UROC1, intron 19 of 20)	NA	-11373	ZXDC								
SKNO1_2_637_R1_peak_14043	chr6	137698607	137698997	+	167	NA	Intergenic	NA	25288	LOC102723649								
SKNO1_2_637_R1_peak_11569	chr3	141738927	141739352	+	167	NA	intron (RNF7, intron 1 of 1)	NA	930	RNF7								
SKNO1_2_637_R1_peak_3086	chr11	104705769	104706125	+	167	NA	Intergenic	NA	-133350	LOC102723895								
SKNO1_2_637_R1_peak_11486	chr3	128556915	128557169	+	167	NA	Intergenic	NA	19044	C3orf27								
SKNO1_2_637_R1_peak_2679	chr11	57335608	57336004	+	167	NA	promoter-TSS (SSRP1)	NA	71	SSRP1								
SKNO1_2_637_R1_peak_3930	chr12	102061993	102062214	+	167	NA	promoter-TSS (CCDC53)	NA	-60	CCDC53								
SKNO1_2_637_R1_peak_7323	chr18	26090778	26091091	+	167	NA	promoter-TSS (SS18)	NA	278	SS18								
SKNO1_2_637_R1_peak_11156	chr3	47781746	47782139	+	167	NA	promoter-TSS (SMARCC1)	NA	-27	SMARCC1								
SKNO1_2_637_R1_peak_10418	chr21	44914197	44914512	+	167	NA	intron (ITGB2, intron 1 of 15)	NA	6588	ITGB2								
SKNO1_2_637_R1_peak_7199	chr17	82604197	82604483	+	167	NA	exon (FOXK2, exon 8 of 8)	NA	10918	LOC102723820								
SKNO1_2_637_R1_peak_1701	chr1	247906764	247906975	+	167	NA	Intergenic	NA	-10792	OR2T8								
SKNO1_2_637_R1_peak_11075	chr3	39260987	39261216	+	167	NA	TTS (LOC102724104)	NA	20634	CX3CR1								
SKNO1_2_637_R1_peak_319	chr1	26692312	26692662	+	167	NA	exon (LOC101928728, exon 2 of 2)	NA	-3544	ARID1A								
SKNO1_2_637_R1_peak_10629	chr22	36211305	36211580	+	167	NA	Intergenic	NA	-6609	APOL4								
SKNO1_2_637_R1_peak_268	chr1	23958988	23959353	+	167	NA	promoter-TSS (PNRC2)	NA	-641	PNRC2								
SKNO1_2_637_R1_peak_11037	chr3	32814413	32814661	+	167	NA	Intergenic	NA	2823	YPLR6490								
SKNO1_2_637_R1_peak_5423	chr15	68206053	68206305	+	167	NA	promoter-TSS (CALML4)	NA	-69	CALML4								
SKNO1_2_637_R1_peak_15807	chr9	89477778	89478108	+	167	NA	intron (SEMA4D, intron 1 of 16)	NA	-72022	SEMA4D								
SKNO1_2_637_R1_peak_10480	chr22	20155358	20155649	+	166	NA	Intergenic	NA	-5595	LOC388849								
SKNO1_2_637_R1_peak_11745	chr3	184405130	184405322	+	166	NA	Intergenic	NA	25013	CHRD								
SKNO1_2_637_R1_peak_15473	chr8	142726517	142726772	+	166	NA	promoter-TSS (THEM6)	NA	329	LOC100288181								
SKNO1_2_637_R1_peak_13074	chr5	142977657	142977917	+	166	NA	intron (ARHGAP26, intron 11 of 17)	NA	-108877	ARHGAP26-AS1								
SKNO1_2_637_R1_peak_5078	chr14	103921463	103921793	+	166	NA	promoter-TSS (C14orf2)	NA	-62	C14orf2								
SKNO1_2_637_R1_peak_11440	chr3	122416059	122416648	+	166	NA	promoter-TSS (WDR5B)	NA	147	LOC102723582								
SKNO1_2_637_R1_peak_4221	chr13	20924938	20925133	+	166	NA	Intergenic	NA	-22261	XPO4								
SKNO1_2_637_R1_peak_14067	chr6	139361251	139361487	+	166	NA	Intergenic	NA	13281	CITED2								
SKNO1_2_637_R1_peak_3728	chr12	57111267	57111505	+	166	NA	promoter-TSS (STAT6)	NA	27	STAT6								
SKNO1_2_637_R1_peak_10372	chr21	42051915	42052223	+	166	NA	Intergenic	NA	-19248	UMODL1								
SKNO1_2_637_R1_peak_11865	chr3	196528797	196529047	+	166	NA	Intergenic	NA	-13556	C3orf43								
SKNO1_2_637_R1_peak_13892	chr6	106547011	106547362	+	166	NA	intron (AIM1, intron 11 of 19)	NA	-44998	LOC101927405								
SKNO1_2_637_R1_peak_1349	chr1	201448177	201448413	+	166	NA	Intergenic	NA	-18157	LOC101929367								
SKNO1_2_637_R1_peak_2663	chr11	47400091	47400468	+	166	NA	promoter-TSS (MIR4487)	NA	-691	MIR4487								
SKNO1_2_637_R1_peak_198	chr1	16644514	16644802	+	166	NA	promoter-TSS (LOC101927663)	NA	424	LOC101927663								
SKNO1_2_637_R1_peak_6552	chr17	40338895	40339383	+	166	NA	intron (RARA, intron 2 of 6)	NA	3551	RARA-AS1								
SKNO1_2_637_R1_peak_6073	chr16	68264075	68264534	+	166	NA	promoter-TSS (SLC7A6)	NA	-212	SLC7A6								
SKNO1_2_637_R1_peak_565	chr1	45785575	45785852	+	166	NA	Intergenic	NA	-34908	IPP								
SKNO1_2_637_R1_peak_11716	chr3	182795398	182795698	+	166	NA	intron (ATP11B, intron 1 of 29)	NA	2044	ATP11B								
SKNO1_2_637_R1_peak_1676	chr1	246182161	246182427	+	166	NA	intron (SMYD3, intron 5 of 11)	NA	71301	LOC101928089								
SKNO1_2_637_R1_peak_640	chr1	58898920	58899315	+	166	NA	exon (LINC01135, exon 2 of 2)	NA	84698	LOC101926907								
SKNO1_2_637_R1_peak_1142	chr1	160375732	160376226	+	165	NA	Intergenic	NA	8908	NHLH1								
SKNO1_2_637_R1_peak_11175	chr3	48898825	48899108	+	165	NA	promoter-TSS (SLC25A20)	NA	27	SLC25A20								
SKNO1_2_637_R1_peak_11729	chr3	183825660	183826005	+	165	NA	promoter-TSS (MAP6D1)	NA	-227	MAP6D1								
SKNO1_2_637_R1_peak_11944	chr4	4290072	4290345	+	165	NA	promoter-TSS (LYAR)	NA	11	ZBTB49								
SKNO1_2_637_R1_peak_7394	chr18	48781331	48781620	+	165	NA	intron (CTIF, intron 10 of 12)	NA	110827	MIR4743								
SKNO1_2_637_R1_peak_13874	chr6	96521601	96521889	+	165	NA	promoter-TSS (UFL1)	NA	-81	UFL1								
SKNO1_2_637_R1_peak_4474	chr13	78497894	78498106	+	165	NA	intron (RNF219-AS1, intron 3 of 5)	NA	105560	POU4F1								
SKNO1_2_637_R1_peak_7844	chr19	16070510	16070831	+	165	NA	intron (TPM4, intron 1 of 8)	NA	3163	TPM4								
SKNO1_2_637_R1_peak_525	chr1	42759208	42759469	+	165	NA	exon (LEPRE1, exon 3 of 15)	NA	7746	LEPRE1								
SKNO1_2_637_R1_peak_6520	chr17	38728292	38728564	+	165	NA	exon (MLLT6, exon 19 of 19)	NA	-1829	CISD3								
SKNO1_2_637_R1_peak_12792	chr5	87267665	87268207	+	165	NA	promoter-TSS (RASA1)	NA	-988	RASA1								
SKNO1_2_637_R1_peak_7083	chr17	79777595	79777868	+	165	NA	promoter-TSS (CBX2)	NA	-1032	CBX2								
SKNO1_2_637_R1_peak_253	chr1	22089916	22090154	+	165	NA	exon (CDC42, exon 6 of 6)	NA	37408	CDC42								
SKNO1_2_637_R1_peak_13054	chr5	141320578	141320907	+	165	NA	promoter-TSS (TAF7)	NA	42	TAF7								
SKNO1_2_637_R1_peak_1371	chr1	202968920	202969179	+	165	NA	Intergenic	NA	-1773	CYB5R1								
SKNO1_2_637_R1_peak_9346	chr2	172513935	172514327	+	165	NA	Intergenic	NA	-17681	LOC101926931								
SKNO1_2_637_R1_peak_9429	chr2	190678506	190678782	+	165	NA	intron (NAB1, intron 4 of 6)	NA	29522	NAB1								
SKNO1_2_637_R1_peak_5093	chr14	105065372	105065667	+	165	NA	promoter-TSS (GPR132)	NA	31	GPR132								
SKNO1_2_637_R1_peak_12242	chr4	75512727	75512961	+	165	NA	intron (RCHY1, intron 1 of 7)	NA	1586	RCHY1								
SKNO1_2_637_R1_peak_3213	chr11	124673792	124674036	+	165	NA	promoter-TSS (SPA17)	NA	-40	SIAE								
SKNO1_2_637_R1_peak_6573	chr17	41688933	41689527	+	165	NA	intron (EIF1, intron 1 of 3)	NA	355	EIF1								
SKNO1_2_637_R1_peak_8925	chr2	74185987	74186241	+	165	NA	Intergenic	NA	-7246	MOB1A								
SKNO1_2_637_R1_peak_706	chr1	74198172	74198454	+	164	NA	promoter-TSS (LRRIQ3)	NA	101	FPGT-TNNI3K								
SKNO1_2_637_R1_peak_9612	chr2	226772642	226772961	+	164	NA	intron (IRS1, intron 1 of 1)	NA	27028	IRS1								
SKNO1_2_637_R1_peak_7517	chr19	947749	948022	+	164	NA	intron (ARID3A, intron 3 of 8)	NA	18044	ARID3A								
SKNO1_2_637_R1_peak_7385	chr18	46596173	46596474	+	164	NA	intron (LOXHD1, intron 8 of 39)	NA	5340	LOXHD1								
SKNO1_2_637_R1_peak_14778	chr7	118288190	118288423	+	164	NA	intron (LOC102724495, intron 1 of 2)	NA	28445	LOC102724495								
SKNO1_2_637_R1_peak_925	chr1	120415672	120415963	+	164	NA	Intergenic	NA	8705	LOC101929788								
SKNO1_2_637_R1_peak_2512	chr11	6481243	6481561	+	164	NA	promoter-TSS (ARFIP2)	NA	-45	TIMM10B								
