PeakID (cmd=annotatePeaks.pl M6_1_124_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_124_R1_peak_1527	chr3	50298436	50298757	+	89	NA	intron (NAT6, intron 1 of 1)	NA	825	NAT6								
M6_1_124_R1_peak_1899	chr6	110475339	110475550	+	89	NA	intron (SLC22A16, intron 1 of 7)	NA	989	SLC22A16								
M6_1_124_R1_peak_2160	chr9	89310733	89311193	+	89	NA	promoter-TSS (CKS2)	NA	-235	CKS2								
M6_1_124_R1_peak_1044	chr19	7348979	7349166	+	89	NA	exon (ARHGEF18, exon 1 of 30)	NA	180	ARHGEF18								
M6_1_124_R1_peak_823	chr16	29995644	29995858	+	89	NA	promoter-TSS (INO80E)	NA	345	HIRIP3								
M6_1_124_R1_peak_777	chr15	99279180	99279457	+	89	NA	intron (LRRC28, intron 3 of 8)	NA	21793	HSP90B2P								
M6_1_124_R1_peak_893	chr17	18183266	18183556	+	89	NA	promoter-TSS (ALKBH5)	NA	-142	ALKBH5								
M6_1_124_R1_peak_1373	chr20	31675902	31676163	+	89	NA	intron (BCL2L1, intron 2 of 2)	NA	38150	COX4I2								
M6_1_124_R1_peak_393	chr11	73154248	73154475	+	89	NA	Intergenic	NA	-12263	FCHSD2								
M6_1_124_R1_peak_359	chr11	61834606	61834789	+	89	NA	intron (FADS2, intron 1 of 11)	NA	-17640	FADS1								
M6_1_124_R1_peak_2030	chr7	144842375	144842668	+	89	NA	Intergenic	NA	-159551	TPK1								
M6_1_124_R1_peak_1656	chr4	47444111	47444313	+	89	NA	Intergenic	NA	19447	COMMD8								
M6_1_124_R1_peak_154	chr1	182259367	182259691	+	89	NA	intron (GS1-122H1.2, intron 2 of 2)	NA	54532	GS1-122H1.2								
M6_1_124_R1_peak_1087	chr19	16258439	16258774	+	89	NA	Intergenic	NA	60752	AP1M1								
M6_1_124_R1_peak_1597	chr3	158352617	158352906	+	89	NA	intron (RSRC1, intron 4 of 8)	NA	218305	RP11-538P18.2								
M6_1_124_R1_peak_2014	chr7	125661762	125661995	+	89	NA	Intergenic	NA	224022	LOC100506664								
M6_1_124_R1_peak_172	chr1	203674050	203674248	+	89	NA	intron (ATP2B4, intron 1 of 21)	NA	47362	ATP2B4								
M6_1_124_R1_peak_1169	chr19	54389594	54389851	+	89	NA	Intergenic	NA	-24608	LAIR1								
M6_1_124_R1_peak_1396	chr20	62603801	62603998	+	88	NA	Intergenic	NA	-38544	SLCO4A1								
M6_1_124_R1_peak_709	chr15	40160939	40161166	+	88	NA	promoter-TSS (BUB1B)	NA	43	BUB1B								
M6_1_124_R1_peak_258	chr10	70576020	70576328	+	88	NA	Intergenic	NA	26601	PRF1								
M6_1_124_R1_peak_153	chr1	182193899	182194169	+	88	NA	Intergenic	NA	120027	GS1-122H1.2								
M6_1_124_R1_peak_1149	chr19	47389289	47389658	+	87	NA	Intergenic	NA	30055	MEIS3								
M6_1_124_R1_peak_1120	chr19	38315714	38315938	+	87	NA	promoter-TSS (YIF1B)	NA	140	YIF1B								
M6_1_124_R1_peak_1847	chr6	30717177	30717449	+	87	NA	promoter-TSS (MDC1)	NA	-230	MDC1								
M6_1_124_R1_peak_1413	chr21	37267364	37267814	+	87	NA	promoter-TSS (DSCR3)	NA	535	DSCR3								
M6_1_124_R1_peak_886	chr17	8295427	8295623	+	87	NA	promoter-TSS (SLC25A35)	NA	-134	SLC25A35								
M6_1_124_R1_peak_1676	chr4	83034772	83035018	+	87	NA	promoter-TSS (COPS4)	NA	-191	COPS4								
M6_1_124_R1_peak_1329	chr2	218287847	218288057	+	86	NA	promoter-TSS (TMBIM1)	NA	4590	TMBIM1								
M6_1_124_R1_peak_30	chr1	26786938	26787295	+	86	NA	promoter-TSS (PIGV)	NA	-1072	PIGV								
M6_1_124_R1_peak_42	chr1	32013362	32013655	+	86	NA	promoter-TSS (KHDRBS1)	NA	-186	KHDRBS1								
M6_1_124_R1_peak_1182	chr2	8545064	8545292	+	86	NA	Intergenic	NA	38614	AC011747.4								
M6_1_124_R1_peak_700	chr14	105021193	105021400	+	86	NA	promoter-TSS (CDCA4)	NA	-208	CDCA4								
M6_1_124_R1_peak_1246	chr2	73071237	73071488	+	86	NA	promoter-TSS (SFXN5)	NA	380	SFXN5								
M6_1_124_R1_peak_563	chr12	123383975	123384212	+	86	NA	promoter-TSS (SETD8)	NA	-64	SETD8								
M6_1_124_R1_peak_297	chr10	117411368	117411705	+	86	NA	Intergenic	NA	-26007	LOC101927731								
M6_1_124_R1_peak_1670	chr4	78599920	78600165	+	86	NA	intron (ANXA3, intron 10 of 12)	NA	-45952	LINC01094								
M6_1_124_R1_peak_404	chr11	93718295	93718483	+	85	NA	intron (KIAA1731, intron 18 of 29)	NA	-3125	SCARNA9								
M6_1_124_R1_peak_2188	chr9	122446798	122447104	+	85	NA	Intergenic	NA	-22139	OR1J2								
M6_1_124_R1_peak_89	chr1	100846482	100846814	+	84	NA	Intergenic	NA	48135	EXTL2								
M6_1_124_R1_peak_1075	chr19	14382028	14382287	+	84	NA	intron (CD97, intron 1 of 18)	NA	1013	CD97								
M6_1_124_R1_peak_1124	chr19	38831733	38831916	+	84	NA	promoter-TSS (ECH1)	NA	33	ECH1								
M6_1_124_R1_peak_26	chr1	25430686	25430939	+	84	NA	promoter-TSS (TMEM57)	NA	-85	TMEM57								
M6_1_124_R1_peak_1165	chr19	54137376	54137775	+	84	NA	promoter-TSS (CNOT3)	NA	-145	CNOT3								
M6_1_124_R1_peak_1507	chr3	30747685	30747999	+	84	NA	intron (GADL1, intron 14 of 14)	NA	141193	TGFBR2								
M6_1_124_R1_peak_1013	chr18	79507086	79507352	+	84	NA	intron (NFATC1, intron 9 of 9)	NA	16127	LOC102723506								
M6_1_124_R1_peak_2085	chr8	102238680	102238923	+	83	NA	promoter-TSS (RRM2B)	NA	317	RRM2B								
M6_1_124_R1_peak_125	chr1	155688608	155688844	+	83	NA	promoter-TSS (YY1AP1)	NA	306	YY1AP1								
M6_1_124_R1_peak_281	chr10	100511057	100511292	+	83	NA	intron (SEC31B, intron 3 of 25)	NA	8664	SEC31B								
M6_1_124_R1_peak_891	chr17	17206394	17206680	+	83	NA	promoter-TSS (PLD6)	NA	-205	PLD6								
M6_1_124_R1_peak_2016	chr7	129054770	129055306	+	83	NA	promoter-TSS (TPI1P2)	NA	106	TNPO3								
M6_1_124_R1_peak_1565	chr3	128123752	128124065	+	83	NA	promoter-TSS (RUVBL1)	NA	30001	RUVBL1								
M6_1_124_R1_peak_1347	chr2	239223071	239223317	+	83	NA	intron (HDAC4, intron 2 of 25)	NA	-27737	MGC16025								
M6_1_124_R1_peak_1811	chr5	181222909	181223180	+	83	NA	promoter-TSS (TRIM41)	NA	-247	TRIM41								
M6_1_124_R1_peak_2117	chr8	144104209	144104427	+	83	NA	promoter-TSS (MAF1)	NA	-81	SHARPIN								
M6_1_124_R1_peak_1323	chr2	208266180	208266466	+	83	NA	promoter-TSS (PIKFYVE)	NA	11090	IDH1-AS1								
M6_1_124_R1_peak_1788	chr5	149940117	149940378	+	82	NA	intron (PDE6A, intron 1 of 21)	NA	4546	PDE6A								
M6_1_124_R1_peak_729	chr15	63834287	63834556	+	82	NA	promoter-TSS (HERC1)	NA	36589	MIR422A								
M6_1_124_R1_peak_881	chr17	7456480	7456736	+	82	NA	exon (CHRNB1, exon 11 of 11)	NA	11521	CHRNB1								
M6_1_124_R1_peak_1014	chr19	695415	695635	+	82	NA	promoter-TSS (PRSS57)	NA	-64	PRSS57								
M6_1_124_R1_peak_112	chr1	150186803	150187083	+	82	NA	Intergenic	NA	36963	PLEKHO1								
M6_1_124_R1_peak_2064	chr8	60792898	60793172	+	82	NA	intron (CHD7, intron 3 of 37)	NA	-16226	CHD7								
M6_1_124_R1_peak_1906	chr6	135195486	135195871	+	82	NA	intron (MYB, intron 8 of 13)	NA	14363	MYB								
M6_1_124_R1_peak_1511	chr3	38164942	38165270	+	82	NA	promoter-TSS (OXSR1)	NA	340	LOC101928234								
M6_1_124_R1_peak_1911	chr6	139219442	139219696	+	82	NA	Intergenic	NA	-51791	LOC102723690								
M6_1_124_R1_peak_2060	chr8	49110358	49110609	+	82	NA	Intergenic	NA	56147	C8orf22								
M6_1_124_R1_peak_22	chr1	23980214	23980563	+	82	NA	promoter-TSS (SRSF10)	NA	75	SRSF10								
M6_1_124_R1_peak_1325	chr2	210171229	210171454	+	82	NA	promoter-TSS (KANSL1L)	NA	-687	KANSL1L								
M6_1_124_R1_peak_1375	chr20	35085629	35085837	+	82	NA	intron (TRPC4AP, intron 1 of 18)	NA	7082	TRPC4AP								
M6_1_124_R1_peak_1886	chr6	57089699	57090102	+	82	NA	promoter-TSS (ZNF451)	NA	-130	ZNF451								
M6_1_124_R1_peak_1674	chr4	79678460	79678750	+	82	NA	Intergenic	NA	82063	LOC101928918								
M6_1_124_R1_peak_854	chr16	83727059	83727332	+	82	NA	intron (CDH13, intron 9 of 12)	NA	78932	LOC102724163								
M6_1_124_R1_peak_1558	chr3	109269975	109270176	+	82	NA	Intergenic	NA	46442	DPPA2								
M6_1_124_R1_peak_389	chr11	69449733	69450056	+	82	NA	Intergenic	NA	24204	LOC102724265								
M6_1_124_R1_peak_1541	chr3	71208413	71208592	+	82	NA	intron (FOXP1, intron 2 of 15)	NA	-77561	FOXP1								
M6_1_124_R1_peak_1432	chr22	17106952	17107191	+	82	NA	intron (IL17RA, intron 11 of 12)	NA	14252	CECR6								
M6_1_124_R1_peak_1762	chr5	130324177	130324433	+	82	NA	Intergenic	NA	419609	CHSY3								
M6_1_124_R1_peak_1714	chr5	35160827	35161005	+	82	NA	intron (PRLR, intron 1 of 9)	NA	-42794	PRLR								
M6_1_124_R1_peak_2143	chr9	69019934	69020170	+	81	NA	Intergenic	NA	-5929	PRKACG								
M6_1_124_R1_peak_1436	chr22	19419700	19419981	+	81	NA	intron (HIRA, intron 1 of 24)	NA	11856	HIRA								
M6_1_124_R1_peak_704	chr15	31266340	31266706	+	81	NA	Intergenic	NA	-35693	RP11-16E12.2								
M6_1_124_R1_peak_2120	chr9	2657567	2657748	+	81	NA	Intergenic	NA	-35284	VLDLR-AS1								
M6_1_124_R1_peak_277	chr10	96720471	96720724	+	81	NA	promoter-TSS (PIK3AP1)	NA	-19690	PIK3AP1								
M6_1_124_R1_peak_2098	chr8	125942035	125942368	+	81	NA	exon (LINC00861, exon 2 of 2)	NA	8996	LINC00861								
M6_1_124_R1_peak_1767	chr5	133932765	133932972	+	81	NA	Intergenic	NA	35847	C5orf15								
M6_1_124_R1_peak_549	chr12	119667760	119668082	+	81	NA	promoter-TSS (PRKAB1)	NA	57	PRKAB1								
M6_1_124_R1_peak_1356	chr20	3889134	3889361	+	81	NA	promoter-TSS (PANK2)	NA	408	PANK2								
M6_1_124_R1_peak_766	chr15	90034379	90034615	+	81	NA	intron (ZNF710, intron 1 of 3)	NA	-10736	ZNF710								
M6_1_124_R1_peak_1298	chr2	172513940	172514188	+	80	NA	Intergenic	NA	-17614	LOC101926931								
M6_1_124_R1_peak_1084	chr19	16112882	16113077	+	80	NA	intron (RAB8A, intron 1 of 7)	NA	1299	RAB8A								
M6_1_124_R1_peak_1067	chr19	13069701	13069909	+	80	NA	intron (NFIX, intron 2 of 10)	NA	33340	LYL1								
M6_1_124_R1_peak_1710	chr5	10353507	10353697	+	80	NA	promoter-TSS (MARCH6)	NA	-37	MARCH6								
M6_1_124_R1_peak_1525	chr3	49786600	49786790	+	80	NA	promoter-TSS (IP6K1)	NA	-155	IP6K1								
M6_1_124_R1_peak_1979	chr7	74254440	74254810	+	80	NA	promoter-TSS (RFC2)	NA	-236	RFC2								
M6_1_124_R1_peak_20	chr1	22451808	22452031	+	79	NA	promoter-TSS (ZBTB40)	NA	68	ZBTB40								
M6_1_124_R1_peak_1628	chr3	196181941	196182135	+	79	NA	Intergenic	NA	-22877	LOC102723473								
M6_1_124_R1_peak_2087	chr8	102887073	102887257	+	79	NA	Intergenic	NA	22982	LOC100506753								
M6_1_124_R1_peak_2170	chr9	110051049	110051312	+	79	NA	intron (AKAP2, intron 1 of 3)	NA	2582	AKAP2								
M6_1_124_R1_peak_1720	chr5	43603909	43604138	+	79	NA	promoter-TSS (NNT-AS1)	NA	-793	NNT-AS1								
M6_1_124_R1_peak_2021	chr7	138257498	138257926	+	79	NA	Intergenic	NA	133954	MIR4468								
M6_1_124_R1_peak_825	chr16	30445835	30446038	+	79	NA	promoter-TSS (SEPHS2)	NA	39	SEPHS2								
M6_1_124_R1_peak_454	chr12	11648698	11648944	+	79	NA	Intergenic	NA	-1033	ETV6								
M6_1_124_R1_peak_1723	chr5	56123794	56124048	+	79	NA	promoter-TSS (LOC101928419)	NA	-224	LOC101928419								
M6_1_124_R1_peak_1475	chr22	40044123	40044468	+	79	NA	promoter-TSS (TNRC6B)	NA	-522	TNRC6B								
M6_1_124_R1_peak_1694	chr4	139083043	139083224	+	79	NA	intron (ELF2, intron 4 of 9)	NA	1281	ELF2								
M6_1_124_R1_peak_792	chr16	11094290	11094571	+	79	NA	intron (CLEC16A, intron 19 of 22)	NA	149936	CLEC16A								
M6_1_124_R1_peak_749	chr15	75335933	75336112	+	79	NA	promoter-TSS (COMMD4)	NA	26	COMMD4								
M6_1_124_R1_peak_151	chr1	181088466	181088697	+	79	NA	promoter-TSS (IER5)	NA	79	IER5								
M6_1_124_R1_peak_785	chr16	1244943	1245133	+	79	NA	Intergenic	NA	4361	TPSAB1								
M6_1_124_R1_peak_1983	chr7	87331087	87331311	+	79	NA	intron (TP53TG1, intron 2 of 2)	NA	14293	TP53TG1								
M6_1_124_R1_peak_734	chr15	70084547	70084827	+	79	NA	intron (TLE3, intron 3 of 18)	NA	-5279	MIR629								
M6_1_124_R1_peak_71	chr1	65293095	65293311	+	79	NA	intron (LOC102724416, intron 2 of 2)	NA	15475	LOC102724416								
M6_1_124_R1_peak_1793	chr5	154653935	154654243	+	79	NA	Intergenic	NA	-31738	MIR1303								
M6_1_124_R1_peak_791	chr16	11052437	11052738	+	79	NA	intron (CLEC16A, intron 18 of 22)	NA	108093	CLEC16A								
M6_1_124_R1_peak_278	chr10	96831783	96832003	+	79	NA	promoter-TSS (LCOR)	NA	-1062	LCOR								
M6_1_124_R1_peak_2071	chr8	67064238	67064438	+	79	NA	promoter-TSS (CSPP1)	NA	-19	CSPP1								
M6_1_124_R1_peak_1573	chr3	129230320	129230524	+	79	NA	Intergenic	NA	-19188	COPG1								
M6_1_124_R1_peak_214	chr1	246782419	246782663	+	79	NA	intron (KIF28P, intron 16 of 22)	NA	-7076	LOC149134								
M6_1_124_R1_peak_1894	chr6	89321599	89321875	+	79	NA	Intergenic	NA	-6438	GABRR2								
M6_1_124_R1_peak_447	chr12	9367268	9367466	+	79	NA	promoter-TSS (LOC101930452)	NA	-27	LOC101930452								
M6_1_124_R1_peak_844	chr16	68074816	68075144	+	79	NA	intron (DUS2, intron 12 of 15)	NA	-10386	NFATC3								
M6_1_124_R1_peak_424	chr11	126311676	126311853	+	79	NA	intron (DCPS, intron 2 of 5)	NA	8012	DCPS								
M6_1_124_R1_peak_1097	chr19	18204186	18204427	+	79	NA	promoter-TSS (RAB3A)	NA	-242	RAB3A								
M6_1_124_R1_peak_183	chr1	207873439	207873850	+	79	NA	Intergenic	NA	37694	CD34								
M6_1_124_R1_peak_2164	chr9	91085583	91085780	+	79	NA	Intergenic	NA	-10549	LOC100129316								
M6_1_124_R1_peak_1256	chr2	101308825	101309061	+	79	NA	promoter-TSS (RNF149)	NA	-227	RNF149								
M6_1_124_R1_peak_1126	chr19	38849938	38850210	+	79	NA	promoter-TSS (HNRNPL)	NA	259	HNRNPL								
M6_1_124_R1_peak_1266	chr2	113902062	113902244	+	79	NA	intron (ACTR3, intron 1 of 11)	NA	-11161	AC104653.1								
M6_1_124_R1_peak_2165	chr9	91193713	91193928	+	79	NA	Intergenic	NA	-74792	LOC100507103								
M6_1_124_R1_peak_907	chr17	36082741	36083081	+	79	NA	intron (LOC102724850, intron 2 of 2)	NA	7249	CCL3								
M6_1_124_R1_peak_344	chr11	44568875	44569126	+	79	NA	intron (CD82, intron 1 of 9)	NA	2722	CD82								
M6_1_124_R1_peak_1485	chr3	4831168	4831401	+	79	NA	intron (ITPR1, intron 56 of 57)	NA	75217	BHLHE40-AS1								
M6_1_124_R1_peak_2070	chr8	66870632	66870898	+	79	NA	promoter-TSS (MCMDC2)	NA	16	MCMDC2								
M6_1_124_R1_peak_174	chr1	204516223	204516444	+	79	NA	promoter-TSS (MDM4)	NA	-46	MDM4								
M6_1_124_R1_peak_1207	chr2	32768369	32768686	+	79	NA	intron (TTC27, intron 12 of 18)	NA	-56916	LINC00486								
M6_1_124_R1_peak_1389	chr20	50338692	50338937	+	79	NA	Intergenic	NA	-17472	RP11-290F20.2								
M6_1_124_R1_peak_62	chr1	54053213	54053448	+	79	NA	promoter-TSS (MIR4781)	NA	108	TMEM59								
M6_1_124_R1_peak_1783	chr5	143002573	143003006	+	79	NA	intron (ARHGAP26, intron 11 of 22)	NA	-133879	ARHGAP26-AS1								
M6_1_124_R1_peak_1517	chr3	45631575	45631837	+	79	NA	promoter-TSS (LIMD1)	NA	-4194	LIMD1								
M6_1_124_R1_peak_840	chr16	59042419	59042617	+	79	NA	Intergenic	NA	-308161	GOT2								
M6_1_124_R1_peak_1466	chr22	37285032	37285250	+	79	NA	intron (CYTH4, intron 1 of 12)	NA	2687	CYTH4								
M6_1_124_R1_peak_1773	chr5	138242044	138242267	+	78	NA	Intergenic	NA	-28812	CDC23								
M6_1_124_R1_peak_674	chr14	75063918	75064115	+	78	NA	promoter-TSS (ACYP1)	NA	-4906	ZC2HC1C								
M6_1_124_R1_peak_2076	chr8	90197418	90197634	+	78	NA	Intergenic	NA	-23962	LINC00534								
M6_1_124_R1_peak_64	chr1	58524501	58524785	+	78	NA	intron (OMA1, intron 7 of 8)	NA	22131	OMA1								
M6_1_124_R1_peak_1596	chr3	157174757	157175023	+	78	NA	exon (LOC101928236, exon 2 of 4)	NA	493	LOC101928236								
M6_1_124_R1_peak_681	chr14	77407245	77407477	+	78	NA	intron (NOXRED1, intron 4 of 6)	NA	15695	NOXRED1								
M6_1_124_R1_peak_788	chr16	4802927	4803137	+	78	NA	promoter-TSS (ROGDI)	NA	-399	ROGDI								
M6_1_124_R1_peak_684	chr14	90803850	90804053	+	78	NA	intron (TTC7B, intron 1 of 22)	NA	12466	TTC7B								
M6_1_124_R1_peak_425	chr11	126392617	126392926	+	78	NA	intron (ST3GAL4, intron 1 of 10)	NA	34569	ST3GAL4								
M6_1_124_R1_peak_2121	chr9	2844232	2844467	+	78	NA	promoter-TSS (KIAA0020)	NA	-219	KIAA0020								
M6_1_124_R1_peak_671	chr14	73753443	73753756	+	78	NA	intron (ELMSAN1, intron 2 of 13)	NA	-5148	MIR4505								
M6_1_124_R1_peak_476	chr12	46660751	46660938	+	78	NA	Intergenic	NA	165153	SLC38A4								
M6_1_124_R1_peak_113	chr1	150233983	150234269	+	78	NA	intron (ANP32E, intron 1 of 5)	NA	2030	ANP32E								
M6_1_124_R1_peak_1537	chr3	58349832	58350072	+	78	NA	intron (PXK, intron 1 of 14)	NA	17062	PXK								
M6_1_124_R1_peak_1100	chr19	18831714	18831941	+	78	NA	promoter-TSS (UPF1)	NA	-108	UPF1								
M6_1_124_R1_peak_402	chr11	85752880	85753141	+	78	NA	intron (SYTL2, intron 1 of 17)	NA	4831	SYTL2								
M6_1_124_R1_peak_1815	chr6	4018706	4018983	+	78	NA	Intergenic	NA	-2485	PRPF4B								
M6_1_124_R1_peak_1034	chr19	4867603	4867840	+	78	NA	promoter-TSS (PLIN3)	NA	47	PLIN3								
M6_1_124_R1_peak_1294	chr2	162006410	162006634	+	78	NA	intron (DPP4, intron 22 of 25)	NA	68020	DPP4								
M6_1_124_R1_peak_417	chr11	120339603	120339825	+	78	NA	intron (ARHGEF12, intron 1 of 40)	NA	2805	ARHGEF12								
M6_1_124_R1_peak_2144	chr9	69216018	69216213	+	78	NA	intron (TJP2, intron 2 of 22)	NA	70411	TJP2								
M6_1_124_R1_peak_2	chr1	1375415	1375596	+	78	NA	promoter-TSS (AURKAIP1)	NA	-305	AURKAIP1								
M6_1_124_R1_peak_590	chr13	46377612	46377787	+	78	NA	intron (KIAA0226L, intron 2 of 14)	NA	9801	KIAA0226L								
M6_1_124_R1_peak_1988	chr7	93232153	93232328	+	78	NA	promoter-TSS (CCDC132)	NA	-100	CCDC132								
M6_1_124_R1_peak_573	chr13	28268700	28269135	+	78	NA	intron (PAN3, intron 7 of 13)	NA	36416	RNU6-82P								
M6_1_124_R1_peak_1675	chr4	80007026	80007230	+	78	NA	intron (ANTXR2, intron 12 of 16)	NA	66195	ANTXR2								
M6_1_124_R1_peak_1711	chr5	10505564	10505839	+	78	NA	intron (LOC389273, intron 2 of 2)	NA	-2973	RP11-1C1.4								
M6_1_124_R1_peak_2238	chrX	48696623	48696838	+	78	NA	promoter-TSS (SUV39H1)	NA	1176	SUV39H1								
M6_1_124_R1_peak_1195	chr2	26068647	26068900	+	78	NA	intron (RAB10, intron 1 of 5)	NA	34913	RAB10								
M6_1_124_R1_peak_17	chr1	19476954	19477243	+	78	NA	intron (CAPZB, intron 1 of 8)	NA	-24882	CAPZB								
M6_1_124_R1_peak_2048	chr8	26391078	26391374	+	78	NA	intron (BNIP3L, intron 1 of 5)	NA	8219	BNIP3L								
M6_1_124_R1_peak_1973	chr7	65953098	65953290	+	78	NA	intron (VKORC1L1, intron 2 of 2)	NA	29036	GUSB								
M6_1_124_R1_peak_1437	chr22	19723281	19723535	+	78	NA	promoter-TSS (GP1BB)	NA	-135	GP1BB								
M6_1_124_R1_peak_2234	chrX	41084484	41084732	+	78	NA	Intergenic	NA	-1009	USP9X								
M6_1_124_R1_peak_630	chr14	21269521	21269854	+	78	NA	promoter-TSS (HNRNPC)	NA	-262	HNRNPC								
M6_1_124_R1_peak_137	chr1	161013848	161014202	+	78	NA	intron (F11R, intron 1 of 9)	NA	7318	F11R								
M6_1_124_R1_peak_107	chr1	116606189	116606389	+	78	NA	intron (IGSF3, intron 4 of 9)	NA	11062	IGSF3								
M6_1_124_R1_peak_1239	chr2	65227567	65227881	+	78	NA	promoter-TSS (ACTR2)	NA	29	ACTR2								
M6_1_124_R1_peak_238	chr10	30818051	30818312	+	78	NA	Intergenic	NA	125907	SVILP1								
M6_1_124_R1_peak_1787	chr5	147805107	147805404	+	78	NA	Intergenic	NA	-22407	JAKMIP2								
M6_1_124_R1_peak_1887	chr6	72911801	72912008	+	77	NA	intron (KCNQ5, intron 1 of 12)	NA	55849	MIR4282								
M6_1_124_R1_peak_624	chr13	109790168	109790382	+	77	NA	Intergenic	NA	-3708	IRS2								
M6_1_124_R1_peak_21	chr1	23019367	23019608	+	77	NA	promoter-TSS (KDM1A)	NA	43	KDM1A								
M6_1_124_R1_peak_1584	chr3	138686758	138686973	+	77	NA	intron (PIK3CB, intron 16 of 23)	NA	72494	PIK3CB								
M6_1_124_R1_peak_670	chr14	73458594	73458886	+	77	NA	promoter-TSS (NUMB)	NA	-160	NUMB								
M6_1_124_R1_peak_1883	chr6	49646273	49646499	+	77	NA	Intergenic	NA	-9512	RHAG								
M6_1_124_R1_peak_1054	chr19	10928573	10928803	+	77	NA	promoter-TSS (YIPF2)	NA	-21	YIPF2								
M6_1_124_R1_peak_1192	chr2	20051665	20051861	+	76	NA	exon (LAPTM4A, exon 1 of 7)	NA	265	LAPTM4A								
M6_1_124_R1_peak_399	chr11	75815009	75815251	+	76	NA	promoter-TSS (UVRAG)	NA	-37	UVRAG								
M6_1_124_R1_peak_2037	chr7	157401892	157402113	+	76	NA	intron (DNAJB6, intron 8 of 8)	NA	-64229	AC006372.4								
M6_1_124_R1_peak_2173	chr9	112181211	112181552	+	76	NA	Intergenic	NA	-6084	SUSD1								
M6_1_124_R1_peak_1392	chr20	57410165	57410406	+	76	NA	TTS (RBM38)	NA	18887	RBM38								
M6_1_124_R1_peak_1377	chr20	36873567	36873824	+	76	NA	Intergenic	NA	-2472	TLDC2								
M6_1_124_R1_peak_1399	chr20	63904239	63904434	+	76	NA	intron (DNAJC5, intron 1 of 4)	NA	9234	DNAJC5								
M6_1_124_R1_peak_984	chr18	1464482	1464672	+	76	NA	Intergenic	NA	-104948	LINC00470								
M6_1_124_R1_peak_1802	chr5	175671127	175671340	+	76	NA	intron (HRH2, intron 3 of 4)	NA	13389	HRH2								
M6_1_124_R1_peak_551	chr12	120540479	120540850	+	76	NA	intron (RNF10, intron 2 of 17)	NA	6356	RNF10								
M6_1_124_R1_peak_1907	chr6	135323148	135323549	+	76	NA	intron (AHI1, intron 24 of 28)	NA	84128	MIR548A2								
M6_1_124_R1_peak_641	chr14	38078525	38078742	+	76	NA	Intergenic	NA	-129366	SSTR1								
M6_1_124_R1_peak_596	chr13	49996637	49996841	+	76	NA	promoter-TSS (MIR3613)	NA	-268	TRIM13								
M6_1_124_R1_peak_484	chr12	50050705	50051001	+	76	NA	Intergenic	NA	-22732	ASIC1								
M6_1_124_R1_peak_914	chr17	39852376	39852571	+	76	NA	intron (IKZF3, intron 1 of 6)	NA	11715	IKZF3								
M6_1_124_R1_peak_909	chr17	36192382	36192608	+	76	NA	Intergenic	NA	4253	CCL3L3								
M6_1_124_R1_peak_434	chr12	591507	591804	+	76	NA	intron (NINJ2, intron 1 of 3)	NA	71934	NINJ2								
M6_1_124_R1_peak_724	chr15	50260561	50260799	+	75	NA	intron (HDC, intron 2 of 11)	NA	5285	HDC								
M6_1_124_R1_peak_1735	chr5	76542934	76543124	+	75	NA	intron (IQGAP2, intron 2 of 35)	NA	66038	LOC101929109								
M6_1_124_R1_peak_1792	chr5	151771657	151772360	+	75	NA	promoter-TSS (LOC100652758)	NA	83	G3BP1								
M6_1_124_R1_peak_1827	chr6	14734774	14734990	+	75	NA	Intergenic	NA	73429	LOC102724463								
M6_1_124_R1_peak_1064	chr19	12551520	12551762	+	75	NA	promoter-TSS (ZNF564)	NA	-99	ZNF564								
M6_1_124_R1_peak_1885	chr6	56955810	56956036	+	75	NA	intron (BEND6, intron 1 of 3)	NA	948	BEND6								
M6_1_124_R1_peak_912	chr17	39451177	39451385	+	75	NA	promoter-TSS (MED1)	NA	-7	MED1								
M6_1_124_R1_peak_2166	chr9	98120126	98120324	+	74	NA	promoter-TSS (TRIM14)	NA	-9162	TRIM14								
M6_1_124_R1_peak_1484	chr3	4752131	4752392	+	74	NA	promoter-TSS (EGOT)	NA	-671	EGOT								
M6_1_124_R1_peak_116	chr1	151282040	151282256	+	74	NA	promoter-TSS (ZNF687)	NA	-167	ZNF687								
M6_1_124_R1_peak_133	chr1	159924515	159924741	+	74	NA	promoter-TSS (TAGLN2)	NA	-77	TAGLN2								
M6_1_124_R1_peak_1030	chr19	3950830	3951065	+	73	NA	Intergenic	NA	10565	MIR637								
M6_1_124_R1_peak_351	chr11	57424730	57425026	+	73	NA	intron (SLC43A3, intron 4 of 13)	NA	2270	SLC43A3								
M6_1_124_R1_peak_410	chr11	106022313	106022637	+	73	NA	promoter-TSS (MSANTD4)	NA	-8449	MSANTD4								
M6_1_124_R1_peak_1000	chr18	45687300	45687514	+	73	NA	Intergenic	NA	-36716	SLC14A1								
M6_1_124_R1_peak_1431	chr22	17098535	17098722	+	73	NA	intron (IL17RA, intron 3 of 12)	NA	13669	IL17RA								
