GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
CNTN4,7.0,6.0,21.0,15.0
SH3D19,5.0,8.0,10.0,7.0
NFXL1,1455.0,1557.0,1515.5,1144.0
PAQR3,1035.0,1115.0,1073.0,900.0
SHISA3,0.0,0.0,2.0,2.0
SCFD2,428.0,454.0,467.0,355.0
FAM218A,3.0,4.0,9.5,19.0
THAP6,753.0,698.0,725.0,553.0
KLB,24.0,21.0,23.5,18.0
FAM53A,7.0,9.0,16.0,12.0
PPM1K,735.0,753.0,671.5,1472.0
TRMT44,48.0,43.0,38.5,34.0
RASGEF1B,1.0,1.0,2.5,16.0
SLC38A9,1436.0,1436.0,1714.5,1263.0
CREBRF,335.0,311.0,307.5,302.0
CEP120,924.0,917.0,881.5,829.0
TMEM167A,11627.0,11219.0,11036.5,9335.0
MBLAC2,1775.0,1603.0,1331.0,763.0
TMEM161B,2036.0,2009.0,1828.0,1450.0
SRFBP1,321.0,332.0,336.5,235.0
ZMAT2,3109.0,3137.0,2990.5,3107.0
ARSK,165.0,189.0,136.5,121.0
TTC23L,5.0,7.0,6.0,5.0
CCDC112,273.0,187.0,192.5,153.0
PRELID2,407.0,375.0,211.0,179.0
PLAC8L1,5.0,5.0,4.0,1.0
RNF145,1225.0,1151.0,870.5,1200.0
SNRNP48,1442.0,1461.0,1458.0,1166.0
CNKSR3,19.0,28.0,4.0,6.0
SLC2A12,159.0,159.0,151.0,136.0
MBOAT1,298.0,318.0,284.0,278.0
BVES-AS1,10.0,16.0,2.0,5.0
CCDC167,313.0,353.0,318.5,346.0
RUNDC3B,8.0,13.0,12.0,14.0
BMT2,609.0,542.0,578.0,594.0
AC099548.2,4.0,3.0,8.5,4.0
FMC1,158.0,154.0,168.0,149.0
AMOT,6.0,11.0,20.5,23.0
VKORC1L1,3213.0,3374.0,2901.5,2282.0
AMOTL1,1274.0,1329.0,1039.5,727.0
IQUB,6.0,7.0,6.0,5.0
KCTD7,47.0,49.0,27.0,59.0
GIMAP8,187.0,209.0,318.0,641.0
ZNF425,18.0,29.0,31.5,33.0
155060,318.0,394.0,441.0,356.0
ZNF746,163.0,191.0,203.5,164.0
AMZ1,1.0,4.0,5.5,5.0
METTL27,1.0,3.0,1.0,2.0
VPS37D,2.0,2.0,0.5,2.0
RBM33,1322.0,1395.0,1582.5,1497.0
157247,495.0,570.0,608.0,463.0
PRAG1,52.0,55.0,68.5,94.0
CDCA2,1882.0,2149.0,2047.5,2885.0
TMEM65,1524.0,1477.0,2617.0,1478.0
RDH10,716.0,828.0,463.0,343.0
ANKRD46,1413.0,1399.0,1466.0,1186.0
ESCO2,2271.0,2425.0,2292.5,2583.0
FBXO16,23.0,23.0,10.0,17.0
MIR124-1HG,1193.0,1334.0,1672.5,2206.0
LRATD2,25.0,35.0,58.0,38.0
C8orf37,272.0,368.0,357.0,330.0
VPS13B,565.0,619.0,655.0,609.0
FAM87A,2.0,4.0,3.5,2.0
TDRP,2.0,4.0,3.0,4.0
ERICH1,391.0,342.0,361.0,285.0
FAM91A1,9322.0,8416.0,7056.0,5817.0
MCMDC2,4972.0,5350.0,4476.0,4002.0
CLVS1,758.0,727.0,522.5,559.0
SBSPON,62.0,84.0,88.5,74.0
CAMSAP1,326.0,296.0,236.5,253.0
157983,66.0,92.0,63.5,89.0
LINC00032,0.0,1.0,2.5,4.0
C9orf163,2.0,2.0,2.5,2.0
MAMDC4,3.0,4.0,4.5,4.0
TTLL11,8.0,8.0,13.0,5.0
HSD17B7P2,4.0,6.0,5.5,4.0
TTC39B,17.0,21.0,24.5,22.0
TRMT10B,174.0,214.0,204.5,247.0
TTC16,20.0,20.0,18.5,19.0
LINC02603,59.0,50.0,70.0,77.0
FAM120AOS,1945.0,2210.0,2314.0,2268.0
KIAA2026,80.0,67.0,83.0,68.0
SHOC1,6.0,6.0,9.5,7.0
KIAA1958,472.0,506.0,618.5,532.0
TSTD2,797.0,904.0,945.0,743.0
ZNF782,58.0,106.0,124.5,117.0
PRUNE2,117.0,133.0,58.5,68.0
USP27X-AS1,3.0,6.0,4.5,7.0
FAAH2,2.0,1.0,0.0,0.0
ZXDB,133.0,127.0,136.5,128.0
MOSPD2,558.0,568.0,487.5,481.0
RIBC1,2.0,3.0,2.0,2.0
RHOXF1,7.0,6.0,4.5,5.0
NKAPP1,570.0,577.0,842.0,562.0
CXorf65,21.0,21.0,13.5,7.0
ZDHHC15,0.0,1.0,0.0,3.0
USP51,43.0,40.0,36.0,33.0
158960,157.0,147.0,106.0,95.0
CXorf38,875.0,988.0,957.0,990.0
FAM122B,2250.0,2139.0,2322.5,2380.0
FAM122C,150.0,162.0,184.5,247.0
USP54,403.0,549.0,687.5,416.0
SLC35G1,211.0,164.0,118.5,127.0
CFAP58,11.0,11.0,14.0,13.0
LDHAL6A,11.0,10.0,12.0,7.0
TMTC2,2.0,5.0,6.0,4.0
CLEC12A,186.0,164.0,40.0,22.0
CLECL1,467.0,614.0,710.5,726.0
TMTC3,389.0,359.0,303.0,287.0
ALDH1L2,1456.0,1993.0,1158.5,1002.0
DENND5B,1.0,1.0,3.5,8.0
TAMALIN,2.0,1.0,1.5,1.0
PPTC7,940.0,981.0,949.5,867.0
DGKH,1506.0,1664.0,1989.5,1892.0
CCDC122,9.0,17.0,16.5,29.0
GPR180,2257.0,1916.0,1371.0,1176.0
FAM71D,0.0,0.0,2.0,0.0
TMEM229B,52.0,57.0,19.0,59.0
ACTN1-AS1,1.0,1.0,7.0,1.0
SYNE3,8.0,26.0,21.0,15.0
REM2,1.0,1.0,0.5,3.0
SAMD15,2.0,5.0,4.0,1.0
NOP9,2169.0,2289.0,2658.0,1948.0
EML5,117.0,122.0,121.5,103.0
DNAAF4,4.0,6.0,8.0,4.0
161635,471.0,489.0,493.5,424.0
ODF3L1,0.0,1.0,1.5,3.0
PGBD4,9.0,17.0,23.0,9.0
ADAL,286.0,310.0,351.5,319.0
FSIP1,7.0,3.0,4.5,3.0
ZFPM1,13.0,14.0,13.5,11.0
ITPRIPL2,10.0,10.0,1.0,4.0
ZFP1,740.0,824.0,892.5,670.0
MFSD6L,0.0,0.0,2.0,1.0
SLFN5,46.0,58.0,106.0,160.0
RETREG3,861.0,927.0,954.0,1000.0
TMEM92,1.0,2.0,0.0,3.0
PHOSPHO1,3.0,4.0,1.5,3.0
RHBDL3,1.0,1.0,2.5,19.0
FBXO39,5.0,2.0,1.5,3.0
162632,2.0,85.0,1356.5,964.0
ZNF519,363.0,363.0,256.0,242.0
C18orf54,845.0,794.0,1020.5,949.0
ZNF610,1.0,2.0,3.0,1.0
ZNF320,4.0,3.0,5.5,6.0
ZNF497,36.0,54.0,53.5,38.0
ZNF550,22.0,23.0,6.5,7.0
ZNF296,6.0,9.0,11.5,8.0
DEDD2,414.0,411.0,508.0,542.0
OR7D2,2.0,2.0,2.0,2.0
ZNF579,41.0,49.0,58.5,42.0
ZNF791,237.0,279.0,292.5,481.0
ZNF564,157.0,143.0,199.5,229.0
ZNF709,4.0,1.0,5.0,6.0
ZNF114,59.0,59.0,50.0,35.0
ZNF567,17.0,20.0,42.5,42.0
ZNF383,18.0,23.0,36.5,30.0
ZNF781,1.0,1.0,5.5,2.0
EID2,420.0,378.0,448.0,541.0
ZNF780B,447.0,563.0,784.0,806.0
PRR22,6.0,7.0,3.5,3.0
ZNF100,576.0,529.0,429.0,324.0
DENND1B,2145.0,2244.0,3499.5,2088.0
TOR1AIP2,2664.0,2676.0,2369.0,2350.0
CITED4,125.0,111.0,139.5,87.0
LEXM,0.0,2.0,0.0,1.0
SASS6,1311.0,1166.0,1206.0,954.0
SDE2,559.0,517.0,575.0,396.0
CNST,911.0,883.0,796.0,594.0
PAQR7,24.0,23.0,52.5,37.0
CCDC116,7.0,8.0,9.5,6.0
CABP7,247.0,254.0,200.5,220.0
TMPRSS6,0.0,2.0,1.5,0.0
APOBEC3H,4.0,3.0,2.0,4.0
LONRF2,6.0,14.0,13.0,32.0
CCDC138,291.0,247.0,281.5,229.0
ADGRF3,31.0,38.0,39.0,38.0
OXER1,6.0,6.0,0.5,13.0
UBXN2A,462.0,511.0,435.5,437.0
DQX1,5.0,6.0,3.5,2.0
PARP15,186.0,222.0,358.5,370.0
GPR156,0.0,1.0,1.5,0.0
RNF168,444.0,452.0,404.5,451.0
SPATA5,1008.0,1003.0,1020.0,812.0
BBS12,22.0,26.0,21.0,27.0
ADGRA3,155.0,130.0,131.0,72.0
MMAA,239.0,268.0,365.5,225.0
ZBTB49,5.0,4.0,9.0,9.0
TIGD2,53.0,48.0,59.0,42.0
SGMS2,1.0,2.0,2.0,3.0
MIER3,672.0,689.0,592.0,657.0
UGT3A2,81.0,87.0,278.0,55.0
TENT2,2591.0,2405.0,2277.5,2163.0
DCP2,7540.0,7253.0,6945.0,7064.0
LIX1,2.0,2.0,1.0,2.0
ZNF366,7.0,12.0,4.0,13.0
FAM151B,8.0,11.0,7.0,11.0
PRSS35,0.0,0.0,0.0,4.0
LCA5,9.0,18.0,38.0,24.0
TXLNB,33.0,30.0,21.5,38.0
ZNF92,475.0,471.0,600.0,526.0
THAP5,903.0,919.0,948.0,922.0
CCDC71L,208.0,222.0,167.5,250.0
ZNF800,750.0,686.0,629.0,623.0
TMEM64,619.0,541.0,522.5,341.0
ZNF596,78.0,90.0,90.0,99.0
STKLD1,23.0,20.0,26.5,17.0
QSOX2,445.0,469.0,453.0,378.0
ZNF169,43.0,55.0,40.0,35.0
TCEANC,38.0,48.0,57.5,67.0
ARX,2.0,2.0,12.5,12.0
TMEM273,134.0,165.0,102.0,272.0
FUT11,173.0,192.0,188.5,261.0
170393,17.0,23.0,23.5,27.0
PWWP2B,63.0,74.0,57.0,57.0
SSBP4,330.0,329.0,323.0,266.0
170487,9.0,5.0,5.5,8.0
DHX36,417.0,445.0,451.0,403.0
GIMAP1,47.0,51.0,49.0,71.0
S100Z,3.0,1.0,1.0,1.0
COMMD6,2860.0,2916.0,2338.5,2496.0
ADAMTS17,6.0,9.0,13.0,8.0
PPP1R18,669.0,803.0,789.5,927.0
ZNF431,324.0,344.0,467.0,396.0
ZNF721,184.0,219.0,749.5,737.0
ANKRD24,2.0,1.0,0.5,3.0
ZNF384,741.0,847.0,853.0,853.0
171022,2.0,3.0,3.5,9.0
ASXL1,464.0,493.0,598.5,468.0
SYNPO2,3.0,3.0,1.0,3.0
SPACA4,0.0,1.0,2.5,2.0
RHOV,7.0,7.0,1.0,2.0
DSTNP2,504.0,518.0,445.5,493.0
NLRP6,2.0,4.0,0.5,1.0
AP006621.3,61.0,62.0,61.5,62.0
ZNF675,116.0,106.0,117.0,97.0
CLYBL,199.0,160.0,145.0,117.0
SPTSSA,4537.0,4045.0,3472.0,3154.0
PTCRA,2.0,3.0,1.0,9.0
POLR3H,1782.0,1859.0,1782.0,1539.0
ABHD3,840.0,752.0,826.0,994.0
PGAM5,1671.0,1615.0,1811.0,1321.0
HIGD2A,1258.0,1370.0,1204.0,1238.0
AGO3,60.0,64.0,81.0,74.0
AGO4,1386.0,1504.0,1416.5,1380.0
SCAMP5,141.0,181.0,143.0,244.0
LINC00189,0.0,0.0,0.0,0.0
PRXL2C,616.0,567.0,612.0,511.0
ZNF367,574.0,623.0,872.0,719.0
METTL15,1153.0,1101.0,1114.0,1052.0
MPZL3,229.0,231.0,172.5,359.0
IMMP1L,354.0,333.0,325.5,298.0
RILPL2,3484.0,3388.0,3368.0,2803.0
AMN1,527.0,529.0,352.5,540.0
METTL7B,94.0,105.0,144.5,130.0
ZFC3H1,969.0,1048.0,1011.0,1076.0
PLBD2,57.0,80.0,92.0,75.0
EEF2KMT,717.0,717.0,663.5,426.0
PIANP,3.0,5.0,9.5,9.0
DCP1B,482.0,689.0,612.5,572.0
ANO6,2420.0,2290.0,2327.0,2386.0
ARID2,1435.0,1511.0,1388.5,1842.0
PAOX,25.0,16.0,27.5,25.0
LINC00638,39.0,43.0,38.0,42.0
ADCY4,1.0,0.0,1.5,2.0
196913,11.0,19.0,8.5,40.0
FAM227B,113.0,83.0,94.5,80.0
DNM1P46,10.0,8.0,3.0,3.0
LCTL,1150.0,1216.0,1128.5,1150.0
UBR1,873.0,932.0,986.5,873.0
PATL2,5.0,2.0,4.5,7.0
SNAI3-AS1,51.0,67.0,36.0,64.0
LDHD,7.0,4.0,3.5,5.0
FCSK,42.0,47.0,53.5,56.0
MLKL,360.0,455.0,344.5,462.0
ZNF778,29.0,32.0,33.0,20.0
ACSF3,104.0,118.0,98.0,94.0
WDR90,48.0,44.0,43.0,37.0
EME2,1.0,2.0,4.0,2.0
NLRC3,362.0,453.0,766.5,1023.0
NSMCE1,301.0,323.0,275.5,291.0
ZNF48,73.0,72.0,75.0,76.0
MCEMP1,289.0,279.0,246.5,338.0
ZNF627,342.0,353.0,454.5,376.0
DAND5,1.0,3.0,1.0,1.0
ZNF585A,655.0,760.0,824.5,981.0
CADM4,13.0,26.0,47.0,40.0
THAP8,49.0,58.0,57.0,72.0
U2AF1L4,302.0,355.0,354.0,396.0
NIBAN3,9.0,16.0,278.0,159.0
ADM5,7.0,6.0,10.0,5.0
ALG14,445.0,427.0,343.0,351.0
FAM76A,253.0,287.0,344.5,311.0
TMEM201,151.0,179.0,179.5,117.0
FAAP20,234.0,218.0,167.5,191.0
CC2D1B,151.0,164.0,167.0,240.0
NBPF11,255.0,304.0,391.5,348.0
NUDT17,41.0,56.0,36.0,50.0
TXLNA,1195.0,1426.0,1700.5,1381.0
C1orf100,2.0,2.0,1.5,2.0
SPAG17,252.0,267.0,279.0,166.0
SLFNL1,3.0,5.0,7.5,7.0
KRTCAP2,206.0,236.0,184.0,163.0
CRTC2,121.0,125.0,129.0,149.0
TMEM51-AS1,8.0,12.0,12.5,5.0
IBA57,136.0,178.0,184.5,185.0
FAM209A,2.0,1.0,2.5,4.0
LINC00656,3.0,5.0,4.0,12.0
LINC00528,63.0,74.0,79.0,132.0
RNF215,30.0,24.0,30.5,28.0
APOBEC3A,431.0,447.0,343.0,653.0
APOBEC3F,8.0,8.0,2.5,7.0
ALMS1P1,4.0,3.0,4.0,4.0
TET3,803.0,884.0,977.0,873.0
ANKRD23,17.0,25.0,22.0,33.0
APLF,92.0,92.0,138.5,144.0
PIKFYVE,2991.0,3061.0,3423.0,2411.0
KRTCAP3,10.0,9.0,14.5,14.0
TMEM17,94.0,102.0,102.0,86.0
SPRED2,334.0,373.0,429.0,377.0
TIGD1,5.0,4.0,7.0,7.0
ALG1L,5.0,8.0,9.0,5.0
KCTD6,101.0,88.0,81.0,100.0
ARL13B,564.0,614.0,644.5,567.0
DHFR2,726.0,718.0,687.0,642.0
RPL22L1,7194.0,6891.0,5847.0,3597.0
SLC51A,6.0,8.0,3.5,4.0
FBXO45,3503.0,3072.0,2652.0,2032.0
KLHDC8B,0.0,2.0,2.5,2.0
MUC20,2.0,3.0,1.0,2.0
CEP112,0.0,0.0,0.0,1.0
TVP23C,67.0,94.0,77.0,74.0
CENPV,1062.0,1112.0,1032.5,720.0
FLCN,242.0,240.0,218.5,219.0
PLD6,1132.0,1028.0,1003.0,422.0
ARHGAP27,250.0,292.0,331.0,598.0
ZNF385C,30.0,27.0,34.0,38.0
SAMD14,1.0,2.0,4.0,4.0
LYRM9,47.0,45.0,38.5,60.0
SLC16A13,20.0,22.0,14.5,19.0
CENPX,507.0,499.0,486.0,338.0
LRRC45,25.0,24.0,31.5,29.0
SLC39A11,1540.0,1490.0,1256.5,929.0
AMZ2P1,186.0,202.0,195.5,229.0
TRIM65,1454.0,1299.0,1296.0,1118.0
UNC13D,104.0,103.0,127.5,120.0
RDM1,77.0,98.0,35.5,67.0
SPNS3,109.0,112.0,131.0,101.0
FBXO15,9.0,10.0,5.0,11.0
RAB12,318.0,318.0,208.0,294.0
ZBTB7C,0.0,0.0,0.0,0.0
ZNF584,646.0,628.0,692.0,374.0
HACD2,267.0,334.0,318.0,359.0
STT3B,11034.0,11053.0,9841.0,9302.0
PDE12,1487.0,1450.0,1394.0,1139.0
DENND6A,1224.0,1301.0,1353.5,1291.0
C4orf46,2600.0,2373.0,2260.5,1513.0
TMEM154,1611.0,1985.0,2080.5,1512.0
LINC00504,16.0,29.0,92.5,81.0
SMIM14,324.0,296.0,412.0,668.0
TMEM192,1934.0,1887.0,1833.0,1351.0
RWDD4,982.0,926.0,905.0,736.0
PRIMPOL,194.0,202.0,200.5,245.0
TAPT1,452.0,490.0,463.5,429.0
202020,6523.0,6850.0,6031.5,5772.0
SPATA24,8.0,9.0,15.5,14.0
DNAJC18,239.0,262.0,247.5,220.0
202181,136.0,178.0,255.0,191.0
CCDC125,1250.0,1315.0,1081.0,988.0
GAPT,35.0,46.0,101.0,112.0
CMYA5,8.0,8.0,2.5,2.0
OSTCP1,122.0,113.0,111.0,118.0
TRIM39-RPP21,28.0,19.0,18.5,25.0
PAXIP1-AS1,297.0,315.0,348.0,314.0
TMEM184A,223.0,243.0,321.5,206.0
ADCK5,15.0,13.0,30.5,21.0
TSNARE1,276.0,266.0,255.0,235.0
TUBB,34332.0,36329.0,40561.0,34450.0
R3HCC1,229.0,196.0,284.0,180.0
HTRA4,1.0,1.0,1.5,2.0
TMEM268,429.0,451.0,570.0,564.0
C9orf72,1417.0,1390.0,1026.5,844.0
CCDC171,3.0,6.0,4.5,2.0
NAIF1,178.0,182.0,173.0,196.0
FAM219A,76.0,111.0,114.0,151.0
CCDC107,302.0,332.0,458.5,604.0
ANKS6,318.0,330.0,497.0,344.0
SUSD3,30.0,34.0,47.0,29.0
SLC25A43,894.0,954.0,848.0,719.0
RTL3,33.0,48.0,35.5,68.0
INTS6L,723.0,741.0,585.5,791.0
ZNF449,95.0,102.0,105.0,104.0
VMA21,5599.0,5066.0,5190.0,4304.0
HIPK1,2152.0,2225.0,2046.0,1978.0
MTLN,262.0,249.0,255.0,191.0
C2orf69,756.0,728.0,656.5,562.0
DIPK2A,499.0,454.0,324.0,290.0
SENP5,1332.0,1523.0,1363.0,1181.0
USF3,755.0,792.0,745.5,829.0
LVRN,4.0,6.0,2.0,3.0
SLC36A1,459.0,543.0,461.0,488.0
DHRSX,188.0,208.0,271.0,248.0
SAMD9L,78.0,93.0,52.0,77.0
ATAD3C,1.0,4.0,1.0,3.0
USP12,5262.0,5493.0,5469.0,4506.0
219347,8.0,9.0,14.0,21.0
MTIF3,622.0,646.0,828.5,586.0
YPEL4,3.0,2.0,6.5,4.0
MED19,342.0,330.0,336.0,381.0
ZCCHC24,280.0,297.0,386.0,481.0
ENKUR,11.0,4.0,7.5,7.0
UNC5B,64.0,68.0,71.5,157.0
PROSER2-AS1,11.0,9.0,13.5,13.0
STOX1,17.0,18.0,14.5,10.0
FAM241B,7.0,9.0,54.0,45.0
TYSND1,346.0,330.0,280.5,155.0
ZNF25,786.0,706.0,483.0,408.0
CCNY,1233.0,1279.0,1150.5,1077.0
C11orf45,32.0,47.0,18.0,12.0
HYLS1,262.0,260.0,294.0,271.0
TMEM218,1252.0,1258.0,1266.0,1377.0
SLC37A2,171.0,223.0,90.0,391.0
TBCEL,616.0,667.0,620.5,617.0
MRPL21,430.0,439.0,389.0,263.0
TPCN2,145.0,190.0,182.0,151.0
MPEG1,345.0,647.0,598.5,3027.0
PATL1,753.0,872.0,1136.0,968.0
VWCE,0.0,1.0,1.5,2.0
CYB561A3,385.0,435.0,382.5,469.0
PPP1R32,3.0,4.0,5.5,8.0
GDPD4,4.0,10.0,5.5,8.0
DDIAS,122.0,134.0,127.5,101.0
LTO1,206.0,232.0,236.0,193.0
LRTOMT,2076.0,2140.0,2031.0,2273.0
DLEU7,16.0,27.0,11.5,16.0
FAM124A,29.0,24.0,8.0,9.0
SKA1,987.0,1099.0,1230.0,1541.0
OTUD1,9.0,7.0,14.0,22.0
OAF,335.0,306.0,99.0,89.0
TIGD3,4.0,2.0,2.5,5.0
220429,71.0,99.0,99.5,92.0
220594,22.0,29.0,48.0,47.0
AC132008.2,257.0,358.0,373.0,416.0
FABP5P3,6.0,8.0,8.5,8.0
CBWD5,481.0,469.0,475.0,327.0
220906,1521.0,1637.0,1412.5,2030.0
ZNF438,785.0,893.0,875.0,467.0
SLC16A9,11.0,13.0,1.0,3.0
MARCHF8,229.0,299.0,261.0,308.0
ZNF22-AS1,392.0,470.0,552.5,437.0
HNRNPA3,22515.0,21723.0,21155.5,19388.0
RASGEF1A,4.0,3.0,2.5,2.0
REEP3,986.0,1046.0,1455.5,2249.0
JMJD1C,7683.0,9583.0,10298.0,10145.0
RPP38-DT,0.0,1.0,2.5,2.0
NSUN6,329.0,260.0,307.0,276.0
ARL5B,458.0,510.0,459.5,375.0
LRRN4CL,1.0,2.0,2.5,2.0
HNRNPUL2,1777.0,2033.0,2108.5,2294.0
ALKBH3,238.0,235.0,211.0,187.0
EEF1AKMT1,1652.0,1687.0,3159.5,2295.0
SKA3,2121.0,2407.0,4247.0,3265.0
MICU2,1731.0,1463.0,2676.0,2714.0
SPATA13,604.0,668.0,940.0,1095.0
CPNE2,92.0,99.0,74.5,103.0
ADGRG5,448.0,565.0,456.0,831.0
PRSS54,10.0,12.0,4.5,4.0
CES5A,0.0,1.0,0.0,3.0
AK9,79.0,94.0,115.0,95.0
NT5DC1,219.0,196.0,183.5,187.0
ZUP1,47.0,34.0,46.5,34.0
TBC1D32,257.0,294.0,325.0,340.0
BEND6,404.0,466.0,542.0,549.0
C6orf223,214.0,288.0,182.0,517.0
RSPH9,3.0,5.0,5.5,6.0
ADCY10P1,120.0,132.0,118.5,80.0
OARD1,1378.0,1311.0,1152.0,1121.0
AL353579.1,15.0,13.0,9.5,15.0
FGD2,38.0,55.0,40.0,110.0
C6orf89,1542.0,1857.0,1628.5,1806.0
SMIM29,38.0,32.0,29.5,31.0
LEMD2,263.0,268.0,263.5,274.0
ZBTB9,136.0,138.0,155.0,116.0
ZBTB12,27.0,38.0,38.0,16.0
C6orf136,51.0,53.0,53.0,49.0
KDM1B,1071.0,1143.0,1294.5,909.0
PHACTR1,107.0,131.0,104.5,121.0
SMIM13,883.0,810.0,660.5,622.0
SYCP2L,50.0,51.0,19.5,25.0
ZSCAN25,213.0,206.0,219.5,201.0
FAM200A,76.0,80.0,76.5,91.0
POLR1F,4088.0,3776.0,3764.5,2542.0
HOXA11-AS,28.0,38.0,93.0,101.0
JAZF1,14.0,23.0,18.0,19.0
PPP1R35,58.0,72.0,79.5,49.0
GPC2,5.0,6.0,12.5,6.0
BRAT1,45.0,66.0,43.0,48.0
FOXK1,446.0,514.0,540.0,441.0
DAGLB,304.0,321.0,321.0,300.0
CCZ1B,375.0,366.0,344.0,330.0
THSD7A,385.0,362.0,227.0,60.0
TMED4,1830.0,1930.0,1968.5,2052.0
MTURN,99.0,116.0,68.5,126.0
RSBN1L,261.0,206.0,226.5,187.0
LRWD1,14.0,19.0,17.5,8.0
FAM185A,75.0,78.0,49.5,58.0
FBXL13,364.0,523.0,404.0,698.0
NAPEPLD,1324.0,1311.0,1139.0,847.0
ATXN7L1,176.0,213.0,149.0,116.0
LNX2,350.0,328.0,449.0,376.0
ADGRG3,8.0,7.0,0.5,2.0
UNC5CL,20.0,16.0,11.5,12.0
KCTD20,5618.0,6437.0,7744.5,7332.0
SCUBE3,9.0,9.0,10.0,9.0
ZSCAN23,8.0,10.0,10.5,6.0
NKAPL,11.0,11.0,12.0,11.0
222699,30.0,42.0,46.0,51.0
222901,46212.0,46130.0,37525.0,34173.0
SLC29A4,8.0,8.0,0.5,1.0
ZNRF2,1030.0,1010.0,1003.5,1117.0
SPDYA,481.0,500.0,418.0,397.0
MS4A6E,1.0,1.0,1.0,0.0
CNPY4,187.0,181.0,184.5,192.0
ATP6V1C2,9883.0,9512.0,10056.5,7564.0
CNOT6L,2812.0,2906.0,3091.0,2759.0
246181,56.0,82.0,84.5,71.0
CDC26,31.0,30.0,19.5,24.0
RNASEH1,679.0,651.0,724.0,579.0
AFG1L,72.0,91.0,77.0,84.0
C21orf91-OT1,39.0,44.0,46.5,29.0
STAC3,1011.0,1079.0,1147.0,1442.0
PELI3,74.0,81.0,125.5,81.0
POLR2J2,519.0,497.0,447.5,479.0
246754,3.0,3.0,6.5,2.0
TMEM9,575.0,638.0,523.5,736.0
ZNF396,19.0,31.0,13.5,21.0
NEIL2,344.0,284.0,261.5,210.0
STXBP4,211.0,245.0,277.0,188.0
FNDC5,2.0,4.0,7.5,5.0
HCG27,21.0,22.0,12.5,25.0
CUTALP,288.0,330.0,78.0,128.0
LINC00612,0.0,0.0,0.0,0.0
PRR14L,1111.0,1349.0,1267.0,1148.0
SERHL2,23.0,30.0,38.0,25.0
RICTOR,2394.0,2359.0,2441.0,2069.0
IPMK,775.0,713.0,651.5,561.0
ZBTB38,70.0,96.0,44.0,49.0
SLC25A30,2353.0,2191.0,2587.0,1351.0
LCLAT1,1121.0,1110.0,1059.0,829.0
GPATCH11,2654.0,3145.0,3267.5,2572.0
ZNF620,25.0,29.0,30.5,35.0
ANKRD18A,7.0,14.0,14.0,16.0
MMS22L,1143.0,1241.0,1458.0,1096.0
253724,32.0,34.0,34.0,27.0
WASHC2C,354.0,327.0,290.0,306.0
EBF3,286.0,275.0,286.0,153.0
WDR27,50.0,45.0,34.5,37.0
CERS6,7022.0,7381.0,6065.0,4776.0
MSRB3,0.0,0.0,4.5,0.0
ZDHHC20,5274.0,5265.0,11026.5,9809.0
253868,0.0,0.0,0.0,5.0
YTHDF3,3474.0,3427.0,3488.5,3064.0
RALGAPA1,260.0,294.0,274.5,262.0
CACNA1G-AS1,0.0,1.0,1.0,1.0
KCTD13,214.0,260.0,231.0,193.0
ASPHD1,39.0,31.0,31.0,24.0
ETFBKMT,8.0,13.0,15.5,13.0
METAP1D,459.0,468.0,358.0,252.0
UBN2,898.0,1084.0,1003.0,939.0
BRWD3,1156.0,1185.0,1138.5,1064.0
254100,7.0,6.0,7.5,11.0
EHBP1L1,17.0,16.0,14.0,22.0
SNX32,4.0,6.0,0.0,0.0
NIFK-AS1,358.0,356.0,331.0,336.0
FBXO33,1157.0,1122.0,1115.5,1014.0
TSGA10IP,1.0,0.0,0.0,1.0
RNF169,1391.0,1471.0,1439.5,1211.0
BPIFC,0.0,0.0,3.5,1.0
LCORL,2221.0,2153.0,2141.0,2834.0
CNIH2,1.0,2.0,0.5,3.0
ZDHHC24,57.0,60.0,44.0,54.0
MCM9,248.0,238.0,287.5,287.0
PROSER2,188.0,189.0,197.0,148.0
SLC41A1,269.0,317.0,205.0,180.0
LPCAT4,93.0,103.0,92.0,67.0
NUDT8,127.0,124.0,57.5,47.0
MIR9-3HG,129.0,127.0,75.0,46.0
LYG2,1.0,1.0,0.0,2.0
TMEM256,239.0,236.0,210.5,247.0
ZDHHC23,503.0,501.0,619.5,385.0
AC107959.4,3.0,3.0,1.0,2.0
CALHM1,0.0,0.0,0.0,4.0
MPV17L,0.0,20.0,391.0,205.0
TMEM86B,27.0,34.0,35.0,29.0
CBARP,1.0,0.0,1.5,0.0
TAC4,1.0,2.0,3.5,0.0
CASC2,12.0,20.0,13.0,10.0
TMCO4,126.0,143.0,113.0,108.0
IGFBP7-AS1,36.0,47.0,33.0,16.0
255167,2.0,1.0,2.0,0.0
CSNK1G2-AS1,0.0,2.0,0.5,0.0
MCOLN2,191.0,169.0,132.5,60.0
LRRC57,497.0,611.0,587.0,648.0
EPGN,5.0,2.0,6.0,5.0
MBLAC1,6.0,9.0,5.0,6.0
TCP11L2,10.0,19.0,21.0,27.0
ZNF718,256.0,282.0,337.5,286.0
TEX49,0.0,1.0,0.5,2.0
RNF144B,48.0,58.0,64.0,56.0
TOLLIP-AS1,9.0,12.0,9.0,10.0
