GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
KCTD15,39.0,37.0,31.5,26.0
SECISBP2,21.0,19.0,22.5,27.0
NOC4L,0.0,0.0,0.5,2.0
ALG8,1.0,3.0,1.5,2.0
TRPM8,0.0,0.0,0.0,0.0
PRRG4,25.0,33.0,45.0,40.0
ASPSCR1,0.0,0.0,0.0,0.0
TMEM223,39.0,32.0,34.5,33.0
ATG9A,6.0,12.0,16.5,16.0
METTL16,89.0,76.0,78.5,95.0
FTO,17.0,16.0,29.5,27.0
ELOVL6,0.0,0.0,0.0,0.0
FASTKD3,70.0,78.0,57.5,66.0
TMEM109,24.0,33.0,27.5,35.0
C2orf49,46.0,58.0,62.5,65.0
DSCC1,26.0,25.0,33.5,39.0
DCTPP1,69.0,70.0,70.0,56.0
C1orf50,3.0,5.0,5.0,4.0
CCDC86,33.0,32.0,32.0,25.0
LBHD1,76.0,69.0,64.5,78.0
MLPH,0.0,0.0,0.0,0.0
WDR77,32.0,31.0,26.5,27.0
SLC25A23,10.0,10.0,14.0,18.0
SMIM7,138.0,150.0,138.0,152.0
ALG12,2.0,1.0,2.0,2.0
ZNF426,86.0,85.0,7.5,16.0
TMUB2,14.0,16.0,12.5,17.0
TRAPPC6A,1.0,0.0,0.0,0.0
METTL22,0.0,0.0,0.0,0.0
CHAC1,12.0,9.0,8.5,7.0
C9orf16,3.0,3.0,2.0,4.0
C11orf49,2.0,1.0,2.0,0.0
TAF1D,241.0,238.0,236.5,190.0
RNF26,16.0,18.0,16.0,22.0
MAPKAP1,16.0,20.0,18.5,22.0
DHX58,0.0,0.0,0.5,1.0
NDUFAF5,2.0,3.0,4.0,6.0
TMEM185B,82.0,83.0,90.0,86.0
APOO,3.0,1.0,0.0,2.0
RETREG2,21.0,14.0,24.0,19.0
DERL1,241.0,221.0,171.5,229.0
CCDC28B,1.0,1.0,1.0,1.0
PHF23,42.0,42.0,30.0,43.0
MBOAT7,8.0,10.0,5.0,13.0
PPDPF,1.0,3.0,3.5,2.0
CHCHD7,68.0,78.0,103.0,90.0
FKRP,11.0,8.0,12.0,14.0
MMP28,0.0,0.0,0.0,0.0
ZSCAN5A,9.0,12.0,13.5,8.0
DHRS11,1.0,4.0,4.0,1.0
TNIP2,16.0,13.0,12.5,11.0
PLEKHF1,14.0,10.0,6.0,3.0
MFSD11,1.0,1.0,0.0,3.0
GNPTAB,6.0,20.0,19.5,31.0
NOL12,25.0,24.0,34.5,26.0
TMEM243,9.0,13.0,11.0,16.0
LENG1,2.0,1.0,1.0,1.0
LILRA6,0.0,0.0,0.0,0.0
C1orf35,15.0,13.0,16.0,13.0
PRR15L,0.0,0.0,0.0,0.0
RBM42,4.0,7.0,4.0,8.0
CENPO,26.0,31.0,35.0,44.0
C19orf57,0.0,0.0,0.0,0.0
CRELD2,1.0,0.0,0.5,0.0
ZNF343,25.0,31.0,25.0,16.0
FBXL15,2.0,0.0,2.0,1.0
ZNF576,8.0,12.0,11.0,14.0
THTPA,1.0,2.0,2.5,5.0
EFHD2,20.0,34.0,28.0,30.0
TTPAL,22.0,31.0,28.5,36.0
BRCC3,40.0,50.0,62.0,38.0
TMEM43,46.0,51.0,43.0,49.0
IRX3,97.0,90.0,107.0,52.0
THOC6,0.0,0.0,0.0,0.0
ZNF557,100.0,143.0,155.5,158.0
MMEL1,0.0,0.0,0.0,0.0
DCAF10,59.0,69.0,88.0,69.0
CPLANE2,0.0,0.0,0.0,0.0
ZXDC,62.0,80.0,76.5,91.0
HMGN5,3.0,3.0,2.5,2.0
GLB1L,0.0,0.0,0.5,0.0
KREMEN2,0.0,0.0,0.0,0.0
LRFN3,0.0,0.0,0.0,0.0
CYBC1,43.0,44.0,53.0,39.0
HAUS3,0.0,0.0,2.0,0.0
LRRC2,0.0,0.0,0.0,0.0
FYCO1,44.0,48.0,52.0,54.0
WDR25,0.0,1.0,1.5,1.0
PAGR1,24.0,34.0,32.0,43.0
ULBP3,25.0,19.0,10.5,7.0
RIPOR1,1.0,2.0,1.5,1.0
MAIP1,8.0,7.0,15.0,11.0
GCC1,26.0,25.0,30.5,47.0
ATP13A3,67.0,77.0,87.0,68.0
TTC13,10.0,9.0,13.5,12.0
ABHD8,0.0,0.0,0.0,0.0
NKAP,1.0,3.0,3.5,3.0
CDC73,40.0,46.0,40.0,45.0
SLC52A2,6.0,7.0,7.5,6.0
TMEM231,3.0,2.0,0.0,1.0
CORO7,1.0,2.0,4.5,7.0
CHPF,3.0,2.0,2.5,1.0
CARS2,4.0,1.0,1.5,3.0
MRPL24,3.0,7.0,4.0,6.0
ARMH3,15.0,17.0,12.5,18.0
MUL1,30.0,24.0,24.0,33.0
SAP130,10.0,13.0,10.5,13.0
OBI1,91.0,97.0,87.5,92.0
CEP97,33.0,30.0,47.5,44.0
TCTN1,4.0,4.0,6.0,4.0
ADIPOR2,214.0,195.0,268.5,220.0
PGBD5,2.0,1.0,0.5,4.0
FAM118B,10.0,8.0,9.0,5.0
VCPKMT,49.0,55.0,56.5,71.0
NAA16,24.0,28.0,35.5,34.0
TANGO6,9.0,7.0,6.5,9.0
HMBOX1,16.0,15.0,15.5,18.0
RNASEH2B,6.0,13.0,10.0,9.0
SNRNP25,22.0,23.0,18.5,31.0
ARMT1,10.0,9.0,10.0,21.0
TNFAIP8L2,73.0,71.0,56.5,62.0
OGFRL1,7.0,7.0,5.0,8.0
SH3TC2,0.0,0.0,0.0,0.0
OCEL1,2.0,1.0,1.5,4.0
C1orf54,0.0,0.0,0.5,1.0
EFL1,47.0,67.0,62.5,58.0
SCRN3,4.0,4.0,5.5,6.0
CCDC121,1.0,3.0,5.5,5.0
ARMC7,9.0,7.0,6.5,7.0
TMEM53,1.0,2.0,2.0,3.0
C22orf46,24.0,36.0,30.0,35.0
ROGDI,1.0,2.0,6.0,5.0
CHMP6,3.0,2.0,1.5,2.0
SRD5A3,14.0,21.0,24.0,25.0
PANK3,27.0,49.0,52.0,46.0
AKIRIN1,112.0,140.0,160.5,182.0
MCPH1,75.0,91.0,88.0,128.0
MAP7D3,12.0,12.0,13.5,16.0
USB1,15.0,14.0,25.0,23.0
RHBDF2,1.0,3.0,5.5,3.0
TMEM204,0.0,0.0,0.0,0.0
HECTD3,7.0,5.0,7.0,9.0
RPAP3,6.0,8.0,7.5,7.0
ARHGAP10,0.0,1.0,0.0,1.0
DYNC2H1,0.0,0.0,0.0,2.0
PPP1R3B,8.0,14.0,19.0,38.0
NEIL1,0.0,0.0,0.0,0.0
HSPBAP1,3.0,2.0,1.0,2.0
ICE2,38.0,36.0,33.0,44.0
DHX40,21.0,23.0,15.0,19.0
PLEKHF2,100.0,98.0,94.5,96.0
79667,0.0,0.0,0.0,0.0
PARP8,347.0,321.0,431.0,412.0
C3orf52,0.0,0.0,0.0,0.0
TUT7,19.0,19.0,19.0,24.0
NLRX1,1.0,4.0,1.5,5.0
FN3KRP,3.0,7.0,8.0,10.0
ZNF329,8.0,6.0,0.0,0.0
FASTKD1,46.0,56.0,57.5,54.0
OGFOD2,3.0,4.0,1.0,4.0
SMC6,27.0,27.0,25.0,30.0
RTL10,44.0,64.0,65.0,52.0
CENPU,112.0,124.0,135.0,133.0
ZDHHC14,3.0,4.0,6.0,13.0
MSANTD2,3.0,6.0,6.0,10.0
SAP30L,10.0,13.0,20.5,22.0
79686,37.0,44.0,45.0,61.0
GAL3ST4,0.0,0.0,0.0,0.0
QTRT2,61.0,84.0,81.0,88.0
ZNF322,24.0,24.0,17.5,14.0
YRDC,150.0,164.0,146.5,141.0
MANEA,13.0,17.0,18.5,24.0
GALNT12,0.0,0.0,0.0,0.0
ZC2HC1C,0.0,0.0,0.0,0.0
RIOX1,16.0,21.0,23.0,14.0
ZYG11B,22.0,24.0,23.5,39.0
OGFOD3,4.0,9.0,5.5,4.0
C11orf80,0.0,0.0,0.5,0.0
LRRK1,12.0,14.0,16.5,18.0
PRKRIP1,33.0,38.0,34.5,36.0
NOL9,40.0,47.0,49.0,41.0
COLGALT1,126.0,142.0,160.5,130.0
IPO4,23.0,27.0,26.5,15.0
GTDC1,10.0,10.0,8.5,8.0
IGFLR1,0.0,0.0,0.0,0.0
CCDC51,5.0,7.0,6.0,6.0
NPEPL1,0.0,0.0,0.0,0.0
PPCS,57.0,65.0,83.5,89.0
TBL1XR1,149.0,143.0,147.0,161.0
AAGAB,30.0,47.0,61.0,60.0
VPS37B,22.0,25.0,15.5,30.0
ANKRD55,2.0,1.0,0.5,0.0
SUV39H2,17.0,14.0,18.5,20.0
ZNF768,3.0,3.0,1.0,0.0
THAP9,4.0,7.0,7.0,10.0
WDR59,5.0,8.0,5.0,6.0
LIN28A,0.0,0.0,0.0,0.0
PALB2,15.0,13.0,12.5,10.0
SH3D21,0.0,0.0,0.0,0.0
NARS2,9.0,8.0,10.5,5.0
E2F8,7.0,9.0,10.5,23.0
KCTD17,0.0,0.0,0.0,0.0
TBC1D17,0.0,0.0,0.0,0.0
TEFM,1.0,1.0,0.5,1.0
BBS10,6.0,7.0,11.0,18.0
TTLL7,0.0,0.0,0.0,0.0
CCDC7,0.0,1.0,0.0,0.0
ZNF419,13.0,18.0,26.5,28.0
CLIP4,0.0,0.0,0.0,0.0
SLC25A22,6.0,4.0,4.0,7.0
ZFAND1,62.0,104.0,86.5,85.0
SNIP1,60.0,57.0,59.5,90.0
ASB13,21.0,20.0,15.5,12.0
DHRS12,3.0,2.0,0.5,4.0
ZNF668,1.0,3.0,2.0,2.0
GEMIN7,35.0,31.0,26.0,31.0
ISOC2,27.0,22.0,17.0,10.0
ELMO3,0.0,0.0,0.0,0.0
KATNBL1,15.0,15.0,18.0,18.0
TXNDC15,5.0,3.0,6.0,8.0
MCTP1,6.0,8.0,7.5,6.0
GRTP1,0.0,0.0,0.0,0.0
ACBD4,1.0,1.0,1.0,1.0
MICALL2,0.0,0.0,0.0,0.0
CCDC82,6.0,10.0,16.5,16.0
LRRC31,0.0,0.0,0.0,0.0
SUGCT,0.0,0.0,0.0,0.0
KLHL36,9.0,6.0,13.5,11.0
CLMN,0.0,1.0,0.0,0.0
FBXO31,12.0,16.0,21.0,15.0
GSDMD,0.0,0.0,1.0,2.0
SPRING1,25.0,31.0,33.5,46.0
ALG9,5.0,9.0,14.0,11.0
ZNF408,2.0,1.0,2.5,2.0
ARMC5,13.0,12.0,14.0,6.0
CARF,5.0,4.0,8.0,9.0
SHCBP1,51.0,47.0,48.0,60.0
HHIPL2,0.0,0.0,0.0,0.0
HPS6,8.0,5.0,3.5,11.0
VASH2,0.0,0.0,0.0,0.0
GSTCD,9.0,11.0,10.0,11.0
TTC21B,3.0,5.0,9.5,11.0
PTCD2,8.0,5.0,7.0,6.0
SLTM,408.0,425.0,449.0,491.0
MMRN2,0.0,0.0,0.0,0.0
EHMT1,7.0,12.0,11.5,20.0
AGMAT,0.0,0.0,0.0,0.0
NIPAL2,21.0,29.0,33.0,38.0
MOB3B,12.0,11.0,11.0,48.0
ZNF552,9.0,11.0,9.0,18.0
DNAI4,0.0,0.0,0.0,0.0
CAMKMT,2.0,1.0,0.5,1.0
CLMP,0.0,0.0,0.0,0.0
METTL8,23.0,45.0,43.5,42.0
NAA40,9.0,13.0,11.0,11.0
ZMYM1,5.0,5.0,5.0,6.0
KDM8,6.0,6.0,3.5,5.0
QSER1,65.0,59.0,92.5,87.0
GEMIN6,2.0,5.0,4.5,5.0
PEAK1,16.0,16.0,24.5,23.0
LONRF3,1.0,5.0,1.0,0.0
PIP4K2C,17.0,23.0,15.5,16.0
TMC5,0.0,2.0,0.0,1.0
CCDC102B,0.0,0.0,0.0,0.0
NHEJ1,9.0,10.0,9.0,13.0
AGBL2,0.0,0.0,0.0,0.0
ZBTB3,4.0,1.0,2.5,6.0
ZDHHC11,2.0,3.0,3.0,1.0
RNF122,11.0,16.0,13.5,19.0
MFSD13A,1.0,0.0,0.0,3.0
CSPP1,19.0,18.0,15.5,17.0
TLCD3A,4.0,2.0,3.0,2.0
EPHX3,0.0,0.0,0.5,0.0
LINC00115,7.0,7.0,6.0,6.0
SNX22,1.0,0.0,0.0,0.0
79857,0.0,0.0,0.0,0.0
NEK11,0.0,0.0,0.0,0.0
ZNF669,9.0,9.0,9.5,8.0
RBFA,18.0,22.0,16.5,14.0
TREML2,12.0,14.0,10.5,18.0
BORA,73.0,72.0,55.5,99.0
TCTN2,0.0,0.0,1.0,0.0
ALG13,12.0,12.0,25.5,23.0
CPSF7,91.0,120.0,122.0,159.0
BAALC,0.0,0.0,0.0,0.0
RPAP2,12.0,13.0,15.0,6.0
CBLL1,38.0,60.0,69.5,56.0
NUDT18,9.0,8.0,11.0,10.0
RABEP2,2.0,1.0,0.0,1.0
UBA5,17.0,30.0,31.0,27.0
DCAKD,9.0,11.0,11.5,15.0
CCDC134,2.0,2.0,1.0,1.0
ZC3H14,19.0,19.0,15.0,29.0
PODNL1,0.0,0.0,0.0,0.0
HDAC11,0.0,0.0,0.0,0.0
CAAP1,15.0,15.0,19.5,20.0
PLBD1,0.0,0.0,0.0,0.0
LPCAT1,85.0,120.0,108.5,121.0
RIN3,2.0,3.0,0.5,2.0
ZNF671,1.0,7.0,16.5,14.0
MCMBP,106.0,132.0,128.5,174.0
GGNBP2,16.0,23.0,24.5,23.0
ZNF672,16.0,13.0,11.0,12.0
ATP8B4,83.0,80.0,51.5,69.0
THNSL1,1.0,1.0,0.0,0.0
RPP21,0.0,0.0,1.5,0.0
ZNF613,2.0,0.0,2.0,1.0
PRR5L,2.0,8.0,8.0,40.0
CYBRD1,42.0,45.0,25.5,45.0
NUP85,3.0,2.0,0.5,1.0
NAA60,13.0,16.0,10.5,11.0
TMC7,0.0,0.0,0.0,0.0
MORN1,1.0,5.0,3.5,1.0
PYROXD1,54.0,50.0,61.0,78.0
ACTR5,6.0,10.0,6.5,10.0
ATAD5,7.0,11.0,15.5,18.0
MAGIX,1.0,1.0,0.0,2.0
SETD6,22.0,26.0,21.0,19.0
MRM1,12.0,13.0,17.0,6.0
ADM2,8.0,7.0,2.5,2.0
SPEF2,4.0,3.0,2.5,2.0
MAP6D1,10.0,10.0,12.0,11.0
DOK3,20.0,14.0,46.5,17.0
KIAA0319L,9.0,9.0,4.5,10.0
COQ8B,3.0,2.0,2.0,5.0
CCNP,0.0,0.0,1.0,0.0
SLC35E1,59.0,58.0,49.5,47.0
ZNF696,21.0,17.0,32.5,27.0
L2HGDH,10.0,14.0,10.5,14.0
C10orf95,3.0,1.0,1.0,1.0
DHDDS,25.0,19.0,19.0,20.0
PLPPR3,0.0,0.0,0.0,0.0
NOL10,90.0,102.0,110.5,73.0
PDZD7,1.0,2.0,4.0,1.0
ERMP1,25.0,40.0,27.0,52.0
PAQR6,3.0,7.0,5.5,7.0
DENND1C,4.0,1.0,3.5,2.0
CEP76,33.0,40.0,24.0,30.0
JADE1,159.0,150.0,111.5,122.0
DENND2D,5.0,10.0,14.0,17.0
DNAJC22,0.0,0.0,0.0,0.0
ABCA11P,2.0,7.0,19.0,17.0
SCD5,2.0,0.0,2.0,2.0
WDR76,9.0,14.0,19.5,21.0
ATAT1,5.0,7.0,12.5,8.0
ZNF767P,11.0,15.0,14.0,14.0
GRHL2,0.0,0.0,0.0,0.0
TRMT2B,2.0,2.0,4.5,7.0
DSN1,50.0,54.0,47.5,71.0
DNAJB14,80.0,102.0,105.5,116.0
TTC26,7.0,10.0,12.0,6.0
PLEKHH3,1.0,2.0,0.0,2.0
STN1,3.0,5.0,4.0,12.0
79992,0.0,2.0,1.5,3.0
ELOVL7,0.0,0.0,0.0,0.0
79999,2.0,0.0,0.0,1.0
PCNX2,0.0,0.0,0.0,0.0
ESRP2,0.0,0.0,0.0,0.0
DOCK5,65.0,77.0,94.0,91.0
TRAPPC13,15.0,11.0,13.5,16.0
C10orf88,17.0,12.0,21.5,19.0
TMEM156,4.0,3.0,2.0,4.0
RMI1,25.0,25.0,32.0,35.0
PSME3IP1,21.0,37.0,37.5,45.0
PHC3,94.0,112.0,134.0,185.0
MINDY3,21.0,19.0,19.5,25.0
WWC2,8.0,7.0,3.0,3.0
DGLUCY,5.0,4.0,4.5,4.0
NAA25,78.0,88.0,104.5,83.0
UBTD1,0.0,0.0,1.5,0.0
FOXRED2,17.0,13.0,19.0,30.0
TMEM62,6.0,6.0,4.0,6.0
MYO15B,0.0,0.0,0.5,1.0
NRSN2,0.0,0.0,0.0,0.0
SLC8B1,4.0,5.0,3.5,2.0
PANK2,28.0,26.0,30.5,45.0
FBXL18,4.0,7.0,1.5,4.0
ZNF556,0.0,3.0,8.0,7.0
80035,5.0,3.0,5.5,7.0
FAM106A,0.0,0.0,0.0,0.0
CEBPA-DT,11.0,6.0,7.5,8.0
PGAP1,8.0,11.0,19.5,22.0
LRRTM4,0.0,0.0,0.0,0.0
ATF7IP2,26.0,30.0,38.5,39.0
DCAF17,30.0,52.0,44.5,49.0
CCDC15,3.0,3.0,1.5,2.0
HEXA-AS1,1.0,2.0,1.0,1.0
TUBA4B,0.0,0.0,0.0,0.0
80094,12.0,9.0,9.0,14.0
ZNF606,3.0,3.0,15.5,14.0
MZT2B,3.0,2.0,3.0,2.0
ZFP2,1.0,1.0,1.0,0.0
ZNF614,63.0,56.0,7.0,11.0
BAIAP2L2,0.0,0.0,0.0,0.0
PIF1,3.0,4.0,9.5,16.0
VCPIP1,92.0,96.0,82.5,106.0
BBOF1,0.0,0.0,0.5,1.0
TRIM46,0.0,0.0,0.0,0.0
CCDC170,1.0,6.0,2.0,7.0
LRRC8E,0.0,0.0,0.0,0.0
RPF1,20.0,24.0,34.0,40.0
ZNF703,2.0,2.0,1.0,4.0
PTGES2,1.0,3.0,6.0,3.0
SIKE1,87.0,96.0,105.0,111.0
THOC7,14.0,11.0,11.5,13.0
UXS1,31.0,31.0,35.0,22.0
SLC66A2,6.0,7.0,7.0,6.0
ZC3H12A,18.0,18.0,21.0,17.0
ASRGL1,3.0,1.0,0.0,0.0
CENPT,0.0,0.0,0.5,0.0
EDC3,15.0,18.0,15.0,17.0
80154,0.0,4.0,0.0,0.0
NAA15,113.0,163.0,145.0,104.0
PGGHG,2.0,2.0,0.0,2.0
PRR36,0.0,0.0,0.0,0.0
ABHD18,10.0,11.0,10.5,17.0
CTC1,8.0,15.0,10.0,12.0
IFT74,1.0,2.0,0.5,2.0
DBF4B,2.0,7.0,4.0,5.0
TEDC2,1.0,0.0,1.0,0.0
MYO19,23.0,21.0,12.5,23.0
CEP290,2.0,2.0,3.0,2.0
TTI2,7.0,14.0,10.5,10.0
TMEM134,0.0,2.0,0.5,0.0
TMEM254,4.0,3.0,3.0,4.0
RNF34,21.0,29.0,28.5,38.0
MUS81,12.0,16.0,12.5,17.0
FUZ,1.0,2.0,1.5,2.0
FBXO11,51.0,56.0,67.5,87.0
CHD9,67.0,76.0,81.5,117.0
FHOD3,0.0,0.0,0.0,0.0
OPA3,47.0,69.0,51.0,59.0
SPG11,16.0,15.0,12.0,18.0
PROSER1,57.0,72.0,106.0,112.0
ARMC9,1.0,1.0,0.5,1.0
CCDC92,3.0,3.0,3.5,4.0
TM2D3,20.0,19.0,22.0,36.0
80215,9.0,6.0,3.0,7.0
ALPK1,9.0,9.0,7.5,10.0
NAA50,195.0,196.0,200.0,237.0
COQ10B,77.0,76.0,65.5,87.0
ACSF2,2.0,3.0,1.5,2.0
TARS2,7.0,10.0,7.0,12.0
RAB11FIP1,122.0,136.0,211.5,464.0
NUBPL,9.0,10.0,10.5,12.0
PAAF1,8.0,7.0,6.5,4.0
ORAI2,29.0,23.0,18.0,16.0
RUFY1,6.0,4.0,5.0,4.0
CXorf21,633.0,577.0,765.0,429.0
WDR26,120.0,121.0,145.5,255.0
FAAP100,1.0,2.0,2.5,3.0
PIGZ,0.0,1.0,2.0,0.0
ELL3,3.0,1.0,3.0,0.0
CEP63,12.0,8.0,14.5,9.0
SLC35F5,13.0,15.0,12.5,28.0
FAM214B,22.0,14.0,27.0,29.0
C16orf70,13.0,18.0,7.5,16.0
TRIM45,1.0,0.0,0.0,2.0
ZNF430,91.0,100.0,103.5,132.0
EDEM3,222.0,199.0,196.5,179.0
HSD3B7,2.0,0.0,0.5,0.0
ITPKC,11.0,14.0,11.5,10.0
GRPEL1,158.0,194.0,178.0,146.0
SCUBE1,0.0,0.0,0.0,0.0
CDK5RAP3,5.0,5.0,5.0,9.0
MTERF2,0.0,1.0,0.0,0.0
PLEKHO2,31.0,42.0,27.5,41.0
WDCP,58.0,71.0,48.0,62.0
TRABD,17.0,14.0,14.0,19.0
MED28,19.0,31.0,30.0,39.0
80307,0.0,0.0,0.0,0.0
FLAD1,15.0,11.0,13.0,12.0
PDGFD,0.0,0.0,1.5,1.0
KLHL15,94.0,82.0,111.0,123.0
TET1,3.0,5.0,3.5,8.0
LRRC27,0.0,1.0,1.0,1.0
EPC1,109.0,108.0,123.0,146.0
CPEB4,25.0,18.0,27.5,24.0
ZKSCAN3,6.0,11.0,10.5,6.0
GKAP1,0.0,0.0,0.0,0.0
CEP70,5.0,9.0,18.5,8.0
CCDC68,0.0,1.0,0.5,1.0
PUS1,9.0,12.0,8.0,9.0
ABTB1,0.0,0.0,0.0,0.0
WNT10A,0.0,0.0,0.0,0.0
ULBP2,1.0,1.0,0.0,1.0
ULBP1,13.0,13.0,13.0,13.0
DNAJC5,26.0,29.0,30.5,49.0
KCNIP4,0.0,0.0,0.0,0.0
WDR82,124.0,151.0,152.0,186.0
PABPC1L,0.0,0.0,0.5,1.0
PNPLA3,5.0,4.0,1.0,3.0
TRAF3IP3,11.0,15.0,9.5,28.0
DCAF11,23.0,21.0,25.5,27.0
ZSCAN16,16.0,22.0,21.0,34.0
REEP4,27.0,24.0,22.0,20.0
COASY,21.0,22.0,19.0,19.0
WDR61,5.0,1.0,3.0,2.0
LPAL2,5.0,7.0,12.5,14.0
TNKS2,78.0,71.0,77.5,88.0
RNF39,0.0,0.0,0.0,0.0
PDCD1LG2,0.0,1.0,0.5,2.0
CD276,6.0,3.0,3.5,18.0
UBXN6,6.0,9.0,6.0,8.0
TSGA10,0.0,0.0,0.0,0.0
AKNA,14.0,13.0,27.5,25.0
PBX4,2.0,4.0,1.5,1.0
ACAD10,2.0,2.0,1.0,3.0
IQCN,0.0,0.0,0.0,0.0
TTYH3,11.0,17.0,17.5,19.0
ARHGAP39,0.0,0.0,0.0,0.0
MPIG6B,0.0,0.0,0.0,0.0
LY6G5C,0.0,0.0,0.0,0.0
PRR3,62.0,77.0,77.0,88.0
THUMPD2,168.0,161.0,160.5,207.0
TSEN2,7.0,17.0,20.5,12.0
AARSD1,3.0,3.0,1.0,1.0
PRR7,0.0,0.0,0.0,0.0
KHDC1,0.0,1.0,0.0,0.0
80761,0.0,0.0,0.0,0.0
NDFIP1,23.0,13.0,14.0,13.0
SPX,0.0,0.0,0.0,0.0
THAP7,0.0,3.0,2.0,1.0
STARD5,0.0,2.0,2.0,2.0
CPTP,4.0,6.0,4.0,2.0
LIMD2,39.0,39.0,24.5,43.0
TMEM177,22.0,25.0,19.5,12.0
B9D2,1.0,3.0,0.5,0.0
CYB5B,71.0,71.0,76.0,73.0
ZNF34,3.0,4.0,3.0,6.0
COL18A1,0.0,0.0,0.0,0.0
INTS5,2.0,1.0,3.0,2.0
CMIP,8.0,19.0,21.5,32.0
CEP44,12.0,17.0,23.0,18.0
ZNF436,19.0,32.0,29.5,32.0
EEPD1,4.0,8.0,4.5,25.0
DDHD1,53.0,62.0,61.5,64.0
BHLHB9,0.0,1.0,2.5,0.0
DUSP16,2.0,4.0,1.0,1.0
ZFP91,153.0,211.0,236.5,310.0
APOL6,87.0,87.0,100.0,119.0
APOL4,34.0,42.0,52.5,108.0
APOL3,0.0,0.0,0.5,0.0
SH3BP5L,9.0,10.0,9.0,10.0
GRIP2,0.0,0.0,0.0,0.0
KDM7A,1.0,2.0,0.0,0.0
SETD7,147.0,181.0,177.5,203.0
LNPK,30.0,34.0,19.5,31.0
ZNRD1ASP,1.0,1.0,2.0,3.0
EGFL8,1.0,2.0,0.0,0.0
80868,0.0,0.0,0.0,0.0
ILKAP,1.0,3.0,3.0,5.0
NPL,0.0,4.0,2.0,2.0
TMPRSS5,0.0,0.0,0.0,0.0
TUBB1,0.0,0.0,0.0,0.0
SLC25A32,162.0,182.0,175.5,193.0
CLPTM1L,13.0,13.0,18.0,16.0
POLR2M,35.0,44.0,53.5,76.0
PTDSS2,1.0,3.0,3.0,4.0
GPR63,4.0,4.0,4.0,3.0
SYNC,11.0,22.0,12.0,22.0
DCSTAMP,0.0,0.0,0.0,0.0
HM13,13.0,21.0,26.5,26.0
MOB2,5.0,1.0,2.5,4.0
ITFG1,3.0,6.0,9.0,8.0
SLC38A1,151.0,135.0,30.0,64.0
TMX1,53.0,49.0,59.5,47.0
LRRC3,1.0,3.0,1.5,1.0
GDPD5,1.0,2.0,3.0,2.0
FBXO38,18.0,16.0,16.5,24.0
TDRD3,9.0,7.0,9.0,10.0
VOPP1,6.0,5.0,6.0,13.0
CYRIA,19.0,22.0,25.5,40.0
RCC1L,6.0,7.0,8.0,9.0
YIPF5,29.0,28.0,31.5,31.0
INTS14,61.0,74.0,63.5,95.0
FAM117A,13.0,16.0,26.0,15.0
TRIM11,46.0,37.0,34.5,35.0
LMAN2L,7.0,11.0,7.0,10.0
C1orf21,6.0,5.0,0.5,3.0
NDEL1,18.0,20.0,15.0,27.0
CSRNP2,24.0,30.0,37.0,39.0
TXNDC5,159.0,186.0,165.5,114.0
ACTL8,0.0,0.0,0.0,0.0
CLPB,4.0,7.0,5.5,6.0
MIR600HG,7.0,10.0,12.0,10.0
PDRG1,43.0,49.0,57.5,45.0
ANKRD13C,27.0,30.0,28.0,56.0
APOLD1,31.0,28.0,26.5,50.0
CCDC130,2.0,4.0,2.0,2.0
GFOD2,14.0,20.0,23.0,15.0
PLA2G12A,5.0,3.0,6.0,8.0
CDADC1,7.0,10.0,7.5,6.0
TRIM8,22.0,22.0,22.0,39.0
URM1,48.0,48.0,40.5,50.0
FIP1L1,8.0,11.0,12.5,10.0
SNX27,31.0,34.0,36.5,51.0
FAM83D,11.0,11.0,6.0,17.0
ANP32E,132.0,150.0,157.0,179.0
NIPA2,69.0,62.0,75.5,66.0
TMEM163,0.0,2.0,1.0,1.0
ACSBG2,0.0,0.0,0.0,0.0
CAB39L,3.0,8.0,7.0,9.0
ITM2C,17.0,21.0,19.5,43.0
TSPAN14,15.0,14.0,7.0,19.0
CDT1,50.0,55.0,52.0,46.0
KAZALD1,10.0,8.0,8.5,9.0
UNC93B1,7.0,9.0,6.0,4.0
DIAPH3,15.0,11.0,10.0,18.0
TRMT1L,7.0,8.0,6.0,14.0
TSC22D4,8.0,9.0,8.5,6.0
TSSK3,0.0,0.0,0.0,0.0
MAP1LC3B,49.0,43.0,38.0,64.0
CCNL2,111.0,152.0,105.0,165.0
VMP1,187.0,157.0,136.5,103.0
C6orf62,136.0,128.0,128.0,174.0
ISCA1,57.0,46.0,44.5,43.0
REXO5,2.0,3.0,6.5,5.0
81698,1.0,1.0,2.0,1.0
DOCK8,54.0,60.0,63.5,106.0
PPP1R14C,14.0,11.0,10.5,16.0
TRIM7,0.0,0.0,0.0,0.0
TIGD6,4.0,5.0,7.0,5.0
RNF170,42.0,41.0,37.0,60.0
TLR10,0.0,0.0,0.0,1.0
ADAMTS10,0.0,0.0,0.0,0.0
NETO2,35.0,29.0,26.5,19.0
VANGL1,7.0,8.0,8.5,9.0
TRIM56,36.0,42.0,64.5,75.0
SBF2,5.0,8.0,6.0,9.0
RNF146,19.0,14.0,16.5,22.0
SPRY4,2.0,1.0,3.0,2.0
