#mp70-MV411-H3K27ac-r2 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp70-MV411-H3K27ac-r2_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp70.MV411.H3K27ac.r2.mLb.clN.sorted.bam
#Using cutoff of 8383.3764 for Super-Enhancers
#Created on May 29 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp70.MV411.H3K27ac.r2.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
MV411_1_70_R1_peak_57857	chr19	39441138	39441647	1	510	353.8059	96.5573	13257	0
2_MV411_1_70_R1_peak_82726_lociStitched	chr3	66651755	66652576	2	430	318.1375	61.0003	13258	0
MV411_1_70_R1_peak_102023	chr7	150414604	150415067	1	464	316.8309	59.727	13259	0
MV411_1_70_R1_peak_72468	chr20	62451938	62452474	1	537	292.12	35.0544	13260	0
MV411_1_70_R1_peak_77131	chr22	37204392	37204880	1	489	320.7136	63.684	13261	0
1_MV411_1_70_R1_peak_109016_lociStitched	chr9	90958290	90958848	1	559	262.539	5.5242	13262	0
1_MV411_1_70_R1_peak_29084_lociStitched	chr13	47903783	47904278	1	496	259.083	2.079	13263	0
MV411_1_70_R1_peak_20575	chr11	67395894	67396408	1	515	319.0398	62.0398	13264	0
MV411_1_70_R1_peak_82469	chr3	52849456	52849975	1	520	306.3657	49.5126	13265	0
MV411_1_70_R1_peak_106998	chr8	141424544	141425084	1	541	345.33	88.506	13266	0
2_MV411_1_70_R1_peak_85005_lociStitched	chr3	193834193	193835794	2	406	391.2844	134.484	13267	0
1_MV411_1_70_R1_peak_87511_lociStitched	chr4	102455043	102455591	1	549	300.3588	43.566	13268	0
MV411_1_70_R1_peak_98072	chr7	2251599	2252130	1	532	277.3944	20.6028	13269	0
2_MV411_1_70_R1_peak_96571_lociStitched	chr6	158895548	158896635	2	374	336.1004	79.351	13270	0
MV411_1_70_R1_peak_83459	chr3	126469335	126469945	1	611	326.289	69.54	13271	0
2_MV411_1_70_R1_peak_52104_lociStitched	chr18	50464609	50466325	2	610	440.3256	183.612	13272	0
MV411_1_70_R1_peak_27457	chr12	121779568	121780084	1	517	296.5452	39.8352	13273	0
MV411_1_70_R1_peak_72643	chr20	62729996	62730418	1	423	294.6404	37.9378	13274	0
1_MV411_1_70_R1_peak_62950_lociStitched	chr2	64767969	64768387	1	419	324.4516	67.7996	13275	0
MV411_1_70_R1_peak_66654	chr2	218392285	218392760	1	476	276.2125	19.6175	13276	0
MV411_1_70_R1_peak_53272	chr19	980258	980608	1	351	291.305	34.755	13277	0
1_MV411_1_70_R1_peak_38452_lociStitched	chr16	8929004	8929503	1	500	301.5457	45.0098	13278	0
1_MV411_1_70_R1_peak_24672_lociStitched	chr12	26114070	26114423	1	354	287.0596	30.5345	13279	0
2_MV411_1_70_R1_peak_23109_lociStitched	chr11	123203161	123211795	2	609	1055.0748	798.645	13280	0
MV411_1_70_R1_peak_54340	chr19	4546082	4546529	1	448	336.9933	80.6388	13281	0
MV411_1_70_R1_peak_33009	chr14	105845661	105846083	1	423	283.9216	27.641	13282	0
MV411_1_70_R1_peak_55265	chr19	10365046	10365531	1	486	289.3025	33.0285	13283	0
MV411_1_70_R1_peak_88401	chr5	1100368	1100859	1	492	331.7196	75.5649	13284	0
2_MV411_1_70_R1_peak_92339_lociStitched	chr6	1286959	1289419	2	537	457.068	200.982	13285	0
MV411_1_70_R1_peak_53328	chr19	1107614	1108078	1	465	332.0848	76.0032	13286	0
2_MV411_1_70_R1_peak_8850_lociStitched	chr1	199094495	199095155	2	561	353.628	97.548	13287	0
MV411_1_70_R1_peak_98472	chr7	5479848	5480260	1	413	276.9052	20.8472	13288	0
2_MV411_1_70_R1_peak_109678_lociStitched	chr9	108848797	108849904	2	525	330.8823	74.8332	13289	0
1_MV411_1_70_R1_peak_6995_lociStitched	chr1	118216635	118217225	1	591	341.61	85.668	13290	0
MV411_1_70_R1_peak_20116	chr11	65389064	65389574	1	511	322.728	66.81	13291	0
MV411_1_70_R1_peak_53762	chr19	2341108	2341535	1	428	308.8918	52.9907	13292	0
MV411_1_70_R1_peak_55280	chr19	10411732	10412215	1	484	352.3485	96.4551	13293	0
1_MV411_1_70_R1_peak_41531_lociStitched	chr16	79628862	79629393	1	532	314.0334	58.1445	13294	0
1_MV411_1_70_R1_peak_52376_lociStitched	chr18	63893980	63894405	1	426	300.645	44.795	13295	0
MV411_1_70_R1_peak_106919	chr8	141281754	141282197	1	444	332.9145	77.2149	13296	0
MV411_1_70_R1_peak_81806	chr3	50201916	50202315	1	400	284.5269	28.9275	13297	0
1_MV411_1_70_R1_peak_63822_lociStitched	chr2	95017046	95017607	1	562	280.7805	25.1889	13298	0
MV411_1_70_R1_peak_110096	chr9	114416042	114416388	1	347	290.64	35.0498	13299	0
MV411_1_70_R1_peak_72416	chr20	62364238	62364703	1	466	322.152	66.588	13300	0
2_MV411_1_70_R1_peak_93521_lociStitched	chr6	29994196	29994891	2	469	328.735	73.1835	13301	0
MV411_1_70_R1_peak_16684	chr11	353819	354388	1	570	297.9284	42.3905	13302	0
2_MV411_1_70_R1_peak_93422_lociStitched	chr6	27478977	27479538	2	430	329.3631	73.8276	13303	0
MV411_1_70_R1_peak_107603	chr8	143454962	143455466	1	505	362.1744	106.7472	13304	0
MV411_1_70_R1_peak_112594	chr9	136193681	136194117	1	437	308.688	53.3664	13305	0
2_MV411_1_70_R1_peak_29912_lociStitched	chr14	47743830	47744653	2	379	281.6306	26.336	13306	0
MV411_1_70_R1_peak_345	chr1	2021547	2022033	1	487	332.667	77.4684	13307	0
MV411_1_70_R1_peak_78847	chr22	46103667	46104227	1	561	315.672	60.536	13308	0
1_MV411_1_70_R1_peak_69339_lociStitched	chr20	18412317	18412787	1	471	293.374	38.258	13309	0
MV411_1_70_R1_peak_53187	chr19	782241	782697	1	457	352.3968	97.4928	13310	0
MV411_1_70_R1_peak_107804	chr8	143903906	143904379	1	474	321.4981	66.693	13311	0
1_MV411_1_70_R1_peak_113638_lociStitched	chrX	34786504	34786998	1	495	269.971	15.3634	13312	0
MV411_1_70_R1_peak_82095	chr3	51992048	51992564	1	517	285.1416	30.5988	13313	0
1_MV411_1_70_R1_peak_100038_lociStitched	chr7	73647881	73648387	1	507	302.082	47.7664	13314	0
1_MV411_1_70_R1_peak_93529_lociStitched	chr6	30102200	30102556	1	357	270.204	15.9844	13315	0
MV411_1_70_R1_peak_37476	chr16	576459	576910	1	452	284.4457	30.3974	13316	0
2_MV411_1_70_R1_peak_31713_lociStitched	chr14	94522643	94523538	2	497	316.0245	62.0235	13317	0
MV411_1_70_R1_peak_20890	chr11	69079804	69080317	1	514	275.6349	21.6486	13318	0
2_MV411_1_70_R1_peak_5313_lociStitched	chr1	44484630	44485536	2	406	329.784	75.8322	13319	0
1_MV411_1_70_R1_peak_98058_lociStitched	chr7	2171355	2171911	1	557	311.2488	57.3236	13320	0
MV411_1_70_R1_peak_112788	chr9	136591573	136592052	1	480	294.2976	40.4755	13321	0
2_MV411_1_70_R1_peak_80603_lociStitched	chr3	23723768	23724414	2	448	304.2014	50.388	13322	0
MV411_1_70_R1_peak_74232	chr21	44305043	44305527	1	485	315.6164	62.0004	13323	0
MV411_1_70_R1_peak_112360	chr9	134459449	134459872	1	424	305.3637	51.7752	13324	0
1_MV411_1_70_R1_peak_105737_lociStitched	chr8	119612037	119612501	1	465	309.3024	55.7728	13325	0
1_MV411_1_70_R1_peak_65546_lociStitched	chr2	142868226	142868729	1	504	297.8766	44.4149	13326	0
1_MV411_1_70_R1_peak_104817_lociStitched	chr8	55141950	55142384	1	435	298.2014	44.7454	13327	0
2_MV411_1_70_R1_peak_91365_lociStitched	chr5	172338195	172338887	2	439	342.7476	89.4756	13328	0
MV411_1_70_R1_peak_72996	chr20	63883319	63883762	1	444	297.4302	44.1671	13329	0
1_MV411_1_70_R1_peak_28798_lociStitched	chr13	28778096	28778621	1	526	355.425	102.165	13330	0
1_MV411_1_70_R1_peak_84241_lociStitched	chr3	141402048	141402739	1	692	323.4571	70.2056	13331	0
MV411_1_70_R1_peak_62341	chr2	43169078	43169580	1	503	354.0606	100.8518	13332	0
MV411_1_70_R1_peak_97604	chr7	988520	989003	1	484	296.1756	42.987	13333	0
2_MV411_1_70_R1_peak_56997_lociStitched	chr19	28654813	28655297	2	397	327.91	74.7296	13334	0
MV411_1_70_R1_peak_112205	chr9	134236035	134236437	1	403	304.5954	51.4158	13335	0
2_MV411_1_70_R1_peak_33251_lociStitched	chr15	29087774	29088424	2	442	301.405	48.23	13336	0
MV411_1_70_R1_peak_107823	chr8	143933024	143933518	1	495	364.4732	111.3476	13337	0
MV411_1_70_R1_peak_19785	chr11	64344126	64344549	1	424	282.141	29.0178	13338	0
MV411_1_70_R1_peak_109154	chr9	93055472	93055939	1	468	304.484	51.37	13339	0
1_MV411_1_70_R1_peak_109656_lociStitched	chr9	107739698	107740151	1	454	297.9381	44.9376	13340	0
MV411_1_70_R1_peak_72490	chr20	62488295	62488858	1	564	330.5936	77.6377	13341	0
MV411_1_70_R1_peak_72636	chr20	62715272	62715708	1	437	318.062	65.1384	13342	0
2_MV411_1_70_R1_peak_71787_lociStitched	chr20	51334235	51334887	2	509	328.934	76.0884	13343	0
MV411_1_70_R1_peak_70074	chr20	32632362	32632976	1	615	291.036	38.2522	13344	0
2_MV411_1_70_R1_peak_57070_lociStitched	chr19	29844521	29845018	2	408	335.5744	82.8499	13345	0
MV411_1_70_R1_peak_93889	chr6	33688037	33688530	1	494	298.0678	45.4053	13346	0
MV411_1_70_R1_peak_107626	chr8	143503537	143503908	1	372	326.48	73.829	13347	0
MV411_1_70_R1_peak_75364	chr22	20241089	20241431	1	343	283.4154	30.8142	13348	0
2_MV411_1_70_R1_peak_11794_lociStitched	chr10	27482027	27482638	2	544	299.3289	46.7415	13349	0
MV411_1_70_R1_peak_107581	chr8	143425531	143425941	1	411	287.615	35.26	13350	0
2_MV411_1_70_R1_peak_114377_lociStitched	chrX	136665994	136666620	2	491	293.4688	41.1282	13351	0
1_MV411_1_70_R1_peak_56996_lociStitched	chr19	28632435	28632850	1	416	303.946	51.7505	13352	0
MV411_1_70_R1_peak_112722	chr9	136379738	136380210	1	473	262.432	10.2896	13353	0
MV411_1_70_R1_peak_16687	chr11	360771	361254	1	484	289.7517	37.7223	13354	0
MV411_1_70_R1_peak_54958	chr19	7695215	7695715	1	501	341.6	89.6	13355	0
MV411_1_70_R1_peak_53543	chr19	1839449	1839909	1	461	314.732	62.744	13356	0
MV411_1_70_R1_peak_678	chr1	2603226	2603621	1	396	275.394	23.4235	13357	0
1_MV411_1_70_R1_peak_66905_lociStitched	chr2	229402758	229403323	1	566	289.506	37.5725	13358	0
2_MV411_1_70_R1_peak_65522_lociStitched	chr2	136381647	136382169	2	474	313.2522	61.335	13359	0
MV411_1_70_R1_peak_32848	chr14	105253446	105253954	1	509	317.1952	65.278	13360	0
1_MV411_1_70_R1_peak_39882_lociStitched	chr16	31025385	31025899	1	515	293.8538	41.9424	13361	0
1_MV411_1_70_R1_peak_83373_lociStitched	chr3	125933200	125933660	1	461	269.744	17.94	13362	0
1_MV411_1_70_R1_peak_7049_lociStitched	chr1	121222280	121222704	1	425	254.9936	3.2648	13363	0
MV411_1_70_R1_peak_321	chr1	1964591	1965004	1	414	260.9747	9.2512	13364	0
MV411_1_70_R1_peak_107768	chr8	143822786	143823312	1	527	343.8988	92.2078	13365	0
MV411_1_70_R1_peak_2054	chr1	12152895	12153414	1	520	302.058	50.3949	13366	0
2_MV411_1_70_R1_peak_1530_lociStitched	chr1	8329627	8330181	2	483	294.6172	43.0458	13367	0
1_MV411_1_70_R1_peak_98999_lociStitched	chr7	32589754	32590227	1	474	284.6041	33.0627	13368	0
MV411_1_70_R1_peak_53253	chr19	949095	949510	1	416	330.257	78.7255	13369	0
MV411_1_70_R1_peak_42100	chr16	85583213	85583722	1	510	285.5999	34.103	13370	0
1_MV411_1_70_R1_peak_87455_lociStitched	chr4	95571856	95572359	1	504	275.4428	23.9931	13371	0
2_MV411_1_70_R1_peak_106610_lociStitched	chr8	138268336	138276144	2	496	1282.0736	1030.656	13372	0
2_MV411_1_70_R1_peak_43241_lociStitched	chr16	90078331	90082528	2	495	781.4814	530.0811	13373	0
MV411_1_70_R1_peak_53174	chr19	753748	754099	1	352	267.1461	15.9003	13374	0
MV411_1_70_R1_peak_70055	chr20	32600230	32600746	1	517	322.5516	71.3112	13375	0
MV411_1_70_R1_peak_72392	chr20	62321788	62322227	1	440	272.8824	21.6427	13376	0
MV411_1_70_R1_peak_16744	chr11	472195	472707	1	513	321.8432	70.6048	13377	0
MV411_1_70_R1_peak_68137	chr2	240631982	240632488	1	507	311.3418	60.1128	13378	0
MV411_1_70_R1_peak_107691	chr8	143592011	143592456	1	446	354.932	103.7295	13379	0
MV411_1_70_R1_peak_43575	chr17	1756468	1756902	1	435	273.9842	22.785	13380	0
1_MV411_1_70_R1_peak_113433_lociStitched	chrX	4240491	4241058	1	568	276.2991	25.1181	13381	0
MV411_1_70_R1_peak_57830	chr19	39385210	39385665	1	456	308.581	57.5575	13382	0
1_MV411_1_70_R1_peak_62843_lociStitched	chr2	61694255	61694652	1	398	268.5705	17.5474	13383	0
MV411_1_70_R1_peak_20101	chr11	65359526	65360036	1	511	295.749	44.727	13384	0
MV411_1_70_R1_peak_59793	chr19	50489674	50490265	1	592	332.2602	81.2625	13385	0
2_MV411_1_70_R1_peak_52514_lociStitched	chr18	75125814	75127568	2	423	455.163	204.1656	13386	0
MV411_1_70_R1_peak_102168	chr7	151428448	151428903	1	456	309.4	58.422	13387	0
MV411_1_70_R1_peak_76507	chr22	30269221	30269607	1	387	284.096	33.1574	13388	0
MV411_1_70_R1_peak_112585	chr9	136181962	136182548	1	587	292.414	41.4888	13389	0
MV411_1_70_R1_peak_544	chr1	2347184	2347636	1	453	266.1828	15.368	13390	0
1_MV411_1_70_R1_peak_103221_lociStitched	chr8	13856461	13856988	1	528	330.5344	79.7878	13391	0
2_MV411_1_70_R1_peak_43756_lociStitched	chr17	3720312	3720878	2	514	339.883	89.2582	13392	0
MV411_1_70_R1_peak_42086	chr16	85564373	85564896	1	524	327.4503	76.8287	13393	0
2_MV411_1_70_R1_peak_76647_lociStitched	chr22	32137742	32143652	2	505	718.656	468.072	13394	0
MV411_1_70_R1_peak_53317	chr19	1085856	1086338	1	483	379.7678	129.2242	13395	0
MV411_1_70_R1_peak_107908	chr8	144112269	144112640	1	372	325.1815	74.6452	13396	0
2_MV411_1_70_R1_peak_27028_lociStitched	chr12	113803283	113815100	2	702	1336.5027	1085.9823	13397	0
MV411_1_70_R1_peak_72487	chr20	62486327	62486773	1	447	316.3924	65.9188	13398	0
MV411_1_70_R1_peak_49150	chr17	74767809	74768288	1	480	323.7082	73.3349	13399	0
MV411_1_70_R1_peak_79433	chr22	50445008	50445527	1	520	307.3518	56.9862	13400	0
MV411_1_70_R1_peak_112589	chr9	136187925	136188416	1	492	316.5477	66.1868	13401	0
MV411_1_70_R1_peak_72671	chr20	62780208	62780673	1	466	309.4575	59.1015	13402	0
MV411_1_70_R1_peak_56778	chr19	19104848	19105348	1	501	297.45	47.1	13403	0
2_MV411_1_70_R1_peak_33563_lociStitched	chr15	40314354	40315074	2	445	260.28	9.936	13404	0
MV411_1_70_R1_peak_16697	chr11	376860	377388	1	529	289.4496	39.1248	13405	0
1_MV411_1_70_R1_peak_105653_lociStitched	chr8	104864042	104864490	1	449	299.7568	49.4592	13406	0
MV411_1_70_R1_peak_81937	chr3	50432181	50432693	1	513	303.6672	53.4528	13407	0
MV411_1_70_R1_peak_107611	chr8	143478364	143478830	1	467	308.4454	58.3432	13408	0
MV411_1_70_R1_peak_72961	chr20	63823956	63824558	1	603	337.12	87.0492	13409	0
MV411_1_70_R1_peak_95184	chr6	43838452	43838825	1	374	302.5776	52.5184	13410	0
MV411_1_70_R1_peak_53222	chr19	867308	867710	1	403	338.283	88.239	13411	0
MV411_1_70_R1_peak_58700	chr19	44868637	44868960	1	324	278.6521	28.6178	13412	0
MV411_1_70_R1_peak_72960	chr20	63822607	63823103	1	497	306.4288	56.3952	13413	0
2_MV411_1_70_R1_peak_57013_lociStitched	chr19	29014937	29015699	2	421	377.3424	127.3302	13414	0
MV411_1_70_R1_peak_42730	chr16	88458578	88459057	1	480	293.0043	43.0621	13415	0
1_MV411_1_70_R1_peak_9006_lociStitched	chr1	201676020	201676640	1	621	323.702	73.78	13416	0
1_MV411_1_70_R1_peak_28744_lociStitched	chr13	28166665	28167034	1	370	356.7492	106.8624	13417	0
1_MV411_1_70_R1_peak_76962_lociStitched	chr22	36659115	36659530	1	416	284.9805	35.1505	13418	0
MV411_1_70_R1_peak_83446	chr3	126422117	126422559	1	443	297.1566	47.3382	13419	0
MV411_1_70_R1_peak_112583	chr9	136177598	136178031	1	434	268.5899	19.0087	13420	0
MV411_1_70_R1_peak_20314	chr11	65929063	65929530	1	468	279.4995	29.9814	13421	0
MV411_1_70_R1_peak_42734	chr16	88462869	88463277	1	409	305.3472	55.8552	13422	0
MV411_1_70_R1_peak_107003	chr8	141428147	141428667	1	521	333.528	84.136	13423	0
MV411_1_70_R1_peak_70107	chr20	32690249	32690657	1	409	263.4048	14.0352	13424	0
MV411_1_70_R1_peak_49921	chr17	78443496	78443956	1	461	300.656	51.29	13425	0
MV411_1_70_R1_peak_113121	chr9	137383518	137383941	1	424	296.9037	47.5452	13426	0
MV411_1_70_R1_peak_107993	chr8	144423247	144423729	1	483	324.9644	75.7704	13427	0
MV411_1_70_R1_peak_59551	chr19	49584894	49585345	1	452	330.9438	81.7663	13428	0
MV411_1_70_R1_peak_95183	chr6	43836333	43836914	1	582	308.3948	59.262	13429	0
2_MV411_1_70_R1_peak_31783_lociStitched	chr14	96252323	96253043	2	500	336.456	87.336	13430	0
2_MV411_1_70_R1_peak_45797_lociStitched	chr17	30211026	30211894	2	422	308.14	59.024	13431	0
MV411_1_70_R1_peak_4593	chr1	37438347	37438870	1	524	349.9916	100.8867	13432	0
MV411_1_70_R1_peak_72516	chr20	62515427	62515835	1	409	273.6048	24.6024	13433	0
MV411_1_70_R1_peak_75074	chr22	19155247	19155759	1	513	322.2528	73.2672	13434	0
1_MV411_1_70_R1_peak_66014_lociStitched	chr2	187510683	187511237	1	555	316.334	67.4218	13435	0
MV411_1_70_R1_peak_88280	chr5	551586	552167	1	582	274.5225	25.6221	13436	0
MV411_1_70_R1_peak_93928	chr6	33763860	33764294	1	435	275.6334	26.7778	13437	0
MV411_1_70_R1_peak_81894	chr3	50369656	50370163	1	508	316.0131	67.2282	13438	0
MV411_1_70_R1_peak_80884	chr3	39177558	39177952	1	395	261.5766	12.805	13439	0
MV411_1_70_R1_peak_67684	chr2	238122604	238123150	1	547	332.0772	83.3742	13440	0
MV411_1_70_R1_peak_48556	chr17	64455842	64456253	1	412	301.0575	52.3614	13441	0
1_MV411_1_70_R1_peak_23888_lociStitched	chr12	2616068	2616638	1	571	269.04	20.349	13442	0
2_MV411_1_70_R1_peak_14710_lociStitched	chr10	97707289	97707948	2	569	294.7048	46.0641	13443	0
1_MV411_1_70_R1_peak_38896_lociStitched	chr16	15639244	15639654	1	411	274.536	25.912	13444	0
2_MV411_1_70_R1_peak_52113_lociStitched	chr18	51153965	51160165	2	558	956.66	708.04	13445	0
MV411_1_70_R1_peak_93863	chr6	33571235	33571708	1	474	303.4295	54.8207	13446	0
2_MV411_1_70_R1_peak_6352_lociStitched	chr1	93588950	93589597	2	543	311.1423	62.5649	13447	0
MV411_1_70_R1_peak_112790	chr9	136593022	136593409	1	388	281.2329	32.7015	13448	0
2_MV411_1_70_R1_peak_82245_lociStitched	chr3	52253961	52254804	2	469	350.0979	101.5815	13449	0
2_MV411_1_70_R1_peak_52931_lociStitched	chr18	79690720	79691345	2	542	321	72.5	13450	0
MV411_1_70_R1_peak_42885	chr16	88778638	88779083	1	446	268.7355	20.292	13451	0
MV411_1_70_R1_peak_45017	chr17	17762328	17762756	1	429	308.6736	60.3052	13452	0
2_MV411_1_70_R1_peak_80964_lociStitched	chr3	41028884	41029617	2	514	281.7652	33.4248	13453	0
2_MV411_1_70_R1_peak_101200_lociStitched	chr7	105011051	105011563	2	428	296.2944	48.0256	13454	0
2_MV411_1_70_R1_peak_105557_lociStitched	chr8	102675862	102676513	2	418	318.7947	70.5684	13455	0
MV411_1_70_R1_peak_41995	chr16	85436933	85437323	1	391	281.775	33.579	13456	0
MV411_1_70_R1_peak_112966	chr9	136979725	136980189	1	465	313.2464	65.0992	13457	0
MV411_1_70_R1_peak_107485	chr8	143251260	143251513	1	254	305.0927	56.9503	13458	0
MV411_1_70_R1_peak_14810	chr10	101008788	101009279	1	492	296.6622	48.5599	13459	0
MV411_1_70_R1_peak_49840	chr17	78287150	78287540	1	391	306.618	58.539	13460	0
MV411_1_70_R1_peak_53284	chr19	1016184	1016578	1	395	299.7552	51.7322	13461	0
MV411_1_70_R1_peak_82131	chr3	52048380	52048778	1	399	276.3314	28.3376	13462	0
MV411_1_70_R1_peak_502	chr1	2303891	2304325	1	435	295.7276	47.74	13463	0
1_MV411_1_70_R1_peak_47436_lociStitched	chr17	48837812	48838155	1	344	267.9173	19.9626	13464	0
MV411_1_70_R1_peak_90092	chr5	135427454	135427952	1	499	319.2678	71.3136	13465	0
MV411_1_70_R1_peak_91298	chr5	170378853	170379368	1	516	295.713	47.792	13466	0
MV411_1_70_R1_peak_50271	chr17	80209510	80210000	1	491	289.688	41.846	13467	0
1_MV411_1_70_R1_peak_87875_lociStitched	chr4	153433394	153433727	1	334	277.8219	30.0366	13468	0
2_MV411_1_70_R1_peak_26166_lociStitched	chr12	82965433	82966072	2	551	320.5863	72.846	13469	0
3_MV411_1_70_R1_peak_108117_lociStitched	chr9	2573122	2583430	3	709	1290.5616	1043.1696	13470	0
4_MV411_1_70_R1_peak_2877_lociStitched	chr1	21225983	21237177	4	1187	1327.6084	1080.221	13471	0
MV411_1_70_R1_peak_66624	chr2	218328035	218328453	1	419	293.1016	45.7292	13472	0
MV411_1_70_R1_peak_20882	chr11	69059112	69059641	1	530	310.5759	63.3742	13473	0
MV411_1_70_R1_peak_65560	chr2	144505598	144506163	1	566	293.9695	46.782	13474	0
MV411_1_70_R1_peak_44979	chr17	17703680	17704111	1	432	279.288	32.1095	13475	0
MV411_1_70_R1_peak_94377	chr6	36747791	36748199	1	409	268.9944	21.828	13476	0
2_MV411_1_70_R1_peak_89996_lociStitched	chr5	134580288	134581440	2	405	331.3152	84.2112	13477	0
MV411_1_70_R1_peak_57836	chr19	39395922	39396379	1	458	317.4322	70.4237	13478	0
1_MV411_1_70_R1_peak_93476_lociStitched	chr6	28104752	28105109	1	358	296.8098	49.8372	13479	0
MV411_1_70_R1_peak_83466	chr3	126481307	126481783	1	477	302.5456	55.692	13480	0
MV411_1_70_R1_peak_58198	chr19	41405738	41406245	1	508	332.1864	85.3788	13481	0
MV411_1_70_R1_peak_82092	chr3	51990388	51990956	1	569	288.0328	41.2368	13482	0
MV411_1_70_R1_peak_58613	chr19	44683690	44684151	1	462	336.4839	89.7106	13483	0
MV411_1_70_R1_peak_68894	chr20	3711266	3711655	1	390	303.6534	56.9107	13484	0
MV411_1_70_R1_peak_112745	chr9	136528766	136529275	1	510	290.0791	43.4177	13485	0
1_MV411_1_70_R1_peak_18369_lociStitched	chr11	34044821	34045261	1	441	284.724	38.148	13486	0
MV411_1_70_R1_peak_80889	chr3	39185005	39185521	1	517	316.5144	69.9696	13487	0
MV411_1_70_R1_peak_54233	chr19	4115261	4115639	1	379	295.029	48.6486	13488	0
MV411_1_70_R1_peak_58540	chr19	43762334	43762635	1	302	269.2746	22.9061	13489	0
MV411_1_70_R1_peak_32679	chr14	104742023	104742478	1	456	323.8235	77.4865	13490	0
MV411_1_70_R1_peak_70041	chr20	32580699	32581147	1	449	329.1904	82.88	13491	0
MV411_1_70_R1_peak_112947	chr9	136959828	136960193	1	366	275.502	29.273	13492	0
MV411_1_70_R1_peak_20319	chr11	65943063	65943534	1	472	306.621	60.4764	13493	0
MV411_1_70_R1_peak_50438	chr17	81038029	81038553	1	525	320.1116	73.9888	13494	0
MV411_1_70_R1_peak_32795	chr14	105138107	105138552	1	446	279.4155	33.3305	13495	0
2_MV411_1_70_R1_peak_84458_lociStitched	chr3	167115055	167115644	2	527	257.5108	11.5444	13496	0
MV411_1_70_R1_peak_43800	chr17	3885831	3886335	1	505	344.2824	98.3304	13497	0
1_MV411_1_70_R1_peak_39999_lociStitched	chr16	35599129	35599568	1	440	296.5445	50.6167	13498	0
MV411_1_70_R1_peak_112681	chr9	136333927	136334401	1	475	265.5348	19.7184	13499	0
MV411_1_70_R1_peak_112257	chr9	134318602	134319025	1	424	285.8634	40.1004	13500	0
MV411_1_70_R1_peak_106964	chr8	141376972	141377348	1	377	369.6832	123.9672	13501	0
MV411_1_70_R1_peak_40481	chr16	56917317	56917728	1	412	307.3869	61.6911	13502	0
MV411_1_70_R1_peak_91762	chr5	177308777	177309161	1	385	281.7024	36.0192	13503	0
MV411_1_70_R1_peak_88412	chr5	1115069	1115576	1	508	292.0827	46.4412	13504	0
1_MV411_1_70_R1_peak_91127_lociStitched	chr5	157497844	157498183	1	340	278.0817	32.4423	13505	0
MV411_1_70_R1_peak_88459	chr5	1183730	1184142	1	413	290.0068	44.3724	13506	0
2_MV411_1_70_R1_peak_19623_lociStitched	chr11	63763983	63764610	2	465	320.5851	74.9892	13507	0
MV411_1_70_R1_peak_40461	chr16	56897108	56897556	1	449	314.496	68.9472	13508	0
MV411_1_70_R1_peak_80892	chr3	39188848	39189362	1	515	322.792	77.2542	13509	0
MV411_1_70_R1_peak_42717	chr16	88436454	88436902	1	449	278.1184	32.6144	13510	0
MV411_1_70_R1_peak_40676	chr16	57661718	57662136	1	419	285.4104	40.0026	13511	0
MV411_1_70_R1_peak_107992	chr8	144418981	144419472	1	492	326.024	80.6713	13512	0
MV411_1_70_R1_peak_103505	chr8	22116921	22117308	1	388	320.3199	75.0393	13513	0
MV411_1_70_R1_peak_88431	chr5	1141899	1142315	1	417	275.8912	30.6176	13514	0
MV411_1_70_R1_peak_70271	chr20	35259683	35260147	1	465	276.776	31.5056	13515	0
MV411_1_70_R1_peak_53045	chr19	484565	485119	1	555	344.2556	98.9998	13516	0
MV411_1_70_R1_peak_39910	chr16	31130903	31131315	1	413	327.0868	81.9056	13517	0
MV411_1_70_R1_peak_70068	chr20	32625151	32625714	1	564	295.4061	50.2759	13518	0
MV411_1_70_R1_peak_72863	chr20	63556921	63557309	1	389	279.5152	34.4156	13519	0
2_MV411_1_70_R1_peak_92854_lociStitched	chr6	13229529	13230064	2	475	306.0735	61.0435	13520	0
MV411_1_70_R1_peak_82145	chr3	52071785	52072346	1	562	328.0728	83.0841	13521	0
MV411_1_70_R1_peak_27590	chr12	122988520	122989005	1	486	293.8615	48.888	13522	0
MV411_1_70_R1_peak_47476	chr17	49442255	49442571	1	317	262.0904	17.1272	13523	0
MV411_1_70_R1_peak_53097	chr19	575066	575505	1	440	313.7533	68.7913	13524	0
1_MV411_1_70_R1_peak_95525_lociStitched	chr6	68040289	68040712	1	424	261.3717	16.4124	13525	0
MV411_1_70_R1_peak_62336	chr2	43158233	43158558	1	326	272.675	27.7225	13526	0
MV411_1_70_R1_peak_30659	chr14	73726164	73726628	1	465	309.9056	64.96	13527	0
2_MV411_1_70_R1_peak_61694_lociStitched	chr2	26947767	26948572	2	445	322.8855	78.0045	13528	0
2_MV411_1_70_R1_peak_51285_lociStitched	chr18	8766231	8767102	2	442	326.9734	82.1353	13529	0
