REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp702-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
1_MV411_DMSO_8h_2_702_R1_peak_11171_lociStitched	chr12	69926988	69927822	1	835	336.0186	52.542
1_MV411_DMSO_8h_2_702_R1_peak_33624_lociStitched	chr3	65405672	65406506	1	835	341.0226	54.4602
1_MV411_DMSO_8h_2_702_R1_peak_40121_lociStitched	chr6	7915175	7916009	1	835	347.4444	118.2612
1_MV411_DMSO_8h_2_702_R1_peak_20668_lociStitched	chr17	60941028	60941862	1	835	367.5438	130.8546
1_MV411_DMSO_8h_2_702_R1_peak_44695_lociStitched	chr7	115910798	115911632	1	835	326.3442	31.8588
1_MV411_DMSO_8h_2_702_R1_peak_38866_lociStitched	chr5	134544784	134545618	1	835	380.6376	88.404
1_MV411_DMSO_8h_2_702_R1_peak_35462_lociStitched	chr3	196665663	196666496	1	834	337.5316	124.117
1_MV411_DMSO_8h_2_702_R1_peak_10806_lociStitched	chr12	53093781	53094614	1	834	559.9426	108.7065
1_MV411_DMSO_8h_2_702_R1_peak_29518_lociStitched	chr20	35143960	35144792	1	833	536.4736	92.2688
1_MV411_DMSO_8h_2_702_R1_peak_18798_lociStitched	chr17	739541	740373	1	833	505.1904	86.6112
1_MV411_DMSO_8h_2_702_R1_peak_42423_lociStitched	chr6	144659208	144660040	1	833	417.9136	73.5488
1_MV411_DMSO_8h_2_702_R1_peak_49039_lociStitched	chr9	110302786	110303618	1	833	275.3088	62.2336
1_MV411_DMSO_8h_2_702_R1_peak_38639_lociStitched	chr5	115132245	115133077	1	833	426.2336	122.2208
1_MV411_DMSO_8h_2_702_R1_peak_27457_lociStitched	chr2	170973275	170974106	1	832	516.1341	107.9469
MV411_DMSO_8h_2_702_R1_peak_22579	chr19	1907268	1908099	1	832	411.9267	132.2121
1_MV411_DMSO_8h_2_702_R1_peak_49231_lociStitched	chr9	117783022	117783853	1	832	661.5591	69.804
1_MV411_DMSO_8h_2_702_R1_peak_32777_lociStitched	chr3	27632677	27633508	1	832	667.4592	92.9058
1_MV411_DMSO_8h_2_702_R1_peak_37142_lociStitched	chr4	163497217	163498048	1	832	300.4065	66.6462
1_MV411_DMSO_8h_2_702_R1_peak_41410_lociStitched	chr6	52063466	52064296	1	831	805.1	111.967
1_MV411_DMSO_8h_2_702_R1_peak_24257_lociStitched	chr19	47503502	47504332	1	831	443.22	100.347
1_MV411_DMSO_8h_2_702_R1_peak_50229_lociStitched	chrX	21438571	21439401	1	831	302.867	10.292
1_MV411_DMSO_8h_2_702_R1_peak_38108_lociStitched	chr5	68331482	68332312	1	831	474.594	84.162
1_MV411_DMSO_8h_2_702_R1_peak_27060_lociStitched	chr2	135494298	135495128	1	831	301.788	104.746
1_MV411_DMSO_8h_2_702_R1_peak_50899_lociStitched	chrX	121808622	121809452	1	831	388.772	38.761
1_MV411_DMSO_8h_2_702_R1_peak_6171_lociStitched	chr10	77971102	77971931	1	830	591.1599	92.1848
MV411_DMSO_8h_2_702_R1_peak_40549	chr6	26006914	26007743	1	830	257.4045	75.6877
1_MV411_DMSO_8h_2_702_R1_peak_50295_lociStitched	chrX	33969864	33970693	1	830	514.3945	17.5748
1_MV411_DMSO_8h_2_702_R1_peak_24569_lociStitched	chr19	54417992	54418821	1	830	601.3566	129.9043
1_MV411_DMSO_8h_2_702_R1_peak_40314_lociStitched	chr6	14596033	14596862	1	830	478.0014	99.7287
1_MV411_DMSO_8h_2_702_R1_peak_34597_lociStitched	chr3	149224674	149225503	1	830	340.1387	61.0144
1_MV411_DMSO_8h_2_702_R1_peak_7581_lociStitched	chr11	13303813	13304641	1	829	722.9268	96.5448
1_MV411_DMSO_8h_2_702_R1_peak_7864_lociStitched	chr11	35212347	35213175	1	829	519.2388	57.8772
1_MV411_DMSO_8h_2_702_R1_peak_34200_lociStitched	chr3	125835635	125836463	1	829	350.244	73.7748
1_MV411_DMSO_8h_2_702_R1_peak_35273_lociStitched	chr3	189637520	189638348	1	829	325.7352	47.9412
1_MV411_DMSO_8h_2_702_R1_peak_27806_lociStitched	chr2	198371888	198372716	1	829	481.8132	82.5516
1_MV411_DMSO_8h_2_702_R1_peak_5972_lociStitched	chr10	71299106	71299934	1	829	411.0192	87.8508
1_MV411_DMSO_8h_2_702_R1_peak_31873_lociStitched	chr22	40982258	40983086	1	829	491.5836	71.7876
1_MV411_DMSO_8h_2_702_R1_peak_13378_lociStitched	chr13	114222305	114223133	1	829	461.196	36.7632
1_MV411_DMSO_8h_2_702_R1_peak_14884_lociStitched	chr14	103198971	103199798	1	828	423.8375	73.7684
1_MV411_DMSO_8h_2_702_R1_peak_44885_lociStitched	chr7	131264776	131265603	1	828	282.1724	65.9946
2_MV411_DMSO_8h_2_702_R1_peak_48_lociStitched	chr1	1586301	1587128	2	569	299.0432	67.814
1_MV411_DMSO_8h_2_702_R1_peak_19944_lociStitched	chr17	39209372	39210198	1	827	712.5902	104.2412
1_MV411_DMSO_8h_2_702_R1_peak_13341_lociStitched	chr13	112183566	112184392	1	827	353.6106	32.8748
1_MV411_DMSO_8h_2_702_R1_peak_46690_lociStitched	chr8	89974413	89975239	1	827	357.0798	93.5858
1_MV411_DMSO_8h_2_702_R1_peak_14699_lociStitched	chr14	94341545	94342370	1	826	665.94	136.5375
1_MV411_DMSO_8h_2_702_R1_peak_7483_lociStitched	chr11	9689222	9690047	1	826	363.825	111.6225
1_MV411_DMSO_8h_2_702_R1_peak_42356_lociStitched	chr6	140572086	140572911	1	826	311.2725	91.4925
1_MV411_DMSO_8h_2_702_R1_peak_14446_lociStitched	chr14	85296052	85296877	1	826	250.7175	59.3175
1_MV411_DMSO_8h_2_702_R1_peak_25188_lociStitched	chr2	28102487	28103311	1	825	316.4984	110.2512
1_MV411_DMSO_8h_2_702_R1_peak_37280_lociStitched	chr4	184230023	184230847	1	825	593.28	56.032
2_MV411_DMSO_8h_2_702_R1_peak_3875_lociStitched	chr1	192225541	192226365	2	494	281.1488	78.5272
1_MV411_DMSO_8h_2_702_R1_peak_49045_lociStitched	chr9	110847389	110848213	1	825	370.3056	47.9568
1_MV411_DMSO_8h_2_702_R1_peak_8308_lociStitched	chr11	62370695	62371519	1	825	366.268	64.7664
1_MV411_DMSO_8h_2_702_R1_peak_45878_lociStitched	chr8	29443894	29444717	1	824	411.1708	127.1535
1_MV411_DMSO_8h_2_702_R1_peak_7734_lociStitched	chr11	30788542	30789365	1	824	415.615	76.3744
1_MV411_DMSO_8h_2_702_R1_peak_44948_lociStitched	chr7	135761588	135762411	1	824	556.4303	112.0926
1_MV411_DMSO_8h_2_702_R1_peak_38163_lociStitched	chr5	72372230	72373053	1	824	259.8211	58.1861
1_MV411_DMSO_8h_2_702_R1_peak_14222_lociStitched	chr14	74076390	74077213	1	824	249.2867	59.4206
1_MV411_DMSO_8h_2_702_R1_peak_32598_lociStitched	chr3	15768566	15769389	1	824	275.0466	53.9065
1_MV411_DMSO_8h_2_702_R1_peak_21506_lociStitched	chr17_GL000205v2_random	140055	140878	1	824	936.0802	32.5908
1_MV411_DMSO_8h_2_702_R1_peak_10510_lociStitched	chr12	42097751	42098574	1	824	528.1191	72.1771
1_MV411_DMSO_8h_2_702_R1_peak_44681_lociStitched	chr7	114111984	114112807	1	824	267.1458	63.2887
1_MV411_DMSO_8h_2_702_R1_peak_27595_lociStitched	chr2	177783861	177784684	1	824	402.7762	107.6484
1_MV411_DMSO_8h_2_702_R1_peak_37762_lociStitched	chr5	37552432	37553254	1	823	352.3914	51.2928
1_MV411_DMSO_8h_2_702_R1_peak_46661_lociStitched	chr8	85467763	85468585	1	823	358.7208	107.4354
1_MV411_DMSO_8h_2_702_R1_peak_49230_lociStitched	chr9	117744574	117745396	1	823	830.7954	84.5838
1_MV411_DMSO_8h_2_702_R1_peak_12352_lociStitched	chr12	131984886	131985708	1	823	585.3462	96.6672
1_MV411_DMSO_8h_2_702_R1_peak_4945_lociStitched	chr1	244299334	244300156	1	823	431.961	63.9516
1_MV411_DMSO_8h_2_702_R1_peak_20638_lociStitched	chr17	60134864	60135685	1	822	571.3339	132.7557
1_MV411_DMSO_8h_2_702_R1_peak_82_lociStitched	chr1	2170077	2170898	1	822	555.8991	93.5119
MV411_DMSO_8h_2_702_R1_peak_18988	chr17	4747890	4748711	1	822	258.0403	52.2977
1_MV411_DMSO_8h_2_702_R1_peak_16753_lociStitched	chr15	99452544	99453364	1	821	403.194	88.232
1_MV411_DMSO_8h_2_702_R1_peak_8130_lociStitched	chr11	57396419	57397239	1	821	319.964	86.674
1_MV411_DMSO_8h_2_702_R1_peak_28012_lociStitched	chr2	209985863	209986683	1	821	832.546	95.12
1_MV411_DMSO_8h_2_702_R1_peak_50640_lociStitched	chrX	71052559	71053379	1	821	658.87	66.912
1_MV411_DMSO_8h_2_702_R1_peak_40468_lociStitched	chr6	20256082	20256901	1	820	697.4604	50.2047
1_MV411_DMSO_8h_2_702_R1_peak_9747_lociStitched	chr12	109434	110253	1	820	379.6884	67.7313
1_MV411_DMSO_8h_2_702_R1_peak_8706_lociStitched	chr11	70315302	70316121	1	820	382.1454	92.7927
1_MV411_DMSO_8h_2_702_R1_peak_38511_lociStitched	chr5	100313356	100314175	1	820	283.4559	55.0368
1_MV411_DMSO_8h_2_702_R1_peak_4398_lociStitched	chr1	219907052	219907870	1	819	399.9202	100.1232
1_MV411_DMSO_8h_2_702_R1_peak_23651_lociStitched	chr19	31408245	31409063	1	819	530.3912	72.4748
1_MV411_DMSO_8h_2_702_R1_peak_11911_lociStitched	chr12	116185573	116186391	1	819	371.2902	85.5628
1_MV411_DMSO_8h_2_702_R1_peak_24800_lociStitched	chr2	8659052	8659870	1	819	299.5516	65.3582
1_MV411_DMSO_8h_2_702_R1_peak_14547_lociStitched	chr14	90399826	90400644	1	819	440.7384	105.522
1_MV411_DMSO_8h_2_702_R1_peak_18756_lociStitched	chr16	89956815	89957633	1	819	527.8554	125.0722
1_MV411_DMSO_8h_2_702_R1_peak_42093_lociStitched	chr6	127483818	127484635	1	818	377.9442	61.275
1_MV411_DMSO_8h_2_702_R1_peak_45192_lociStitched	chr7	151271259	151272076	1	818	573.6157	83.9059
1_MV411_DMSO_8h_2_702_R1_peak_19711_lociStitched	chr17	30938935	30939752	1	818	334.2347	21.5688
1_MV411_DMSO_8h_2_702_R1_peak_37026_lociStitched	chr4	149675769	149676586	1	818	735.7085	116.3408
MV411_DMSO_8h_2_702_R1_peak_31057	chr22	17131118	17131935	1	818	395.1012	78.1052
1_MV411_DMSO_8h_2_702_R1_peak_13158_lociStitched	chr13	75674747	75675564	1	818	340.1988	16.6668
1_MV411_DMSO_8h_2_702_R1_peak_45404_lociStitched	chr8	6547357	6548174	1	818	698.0448	68.7914
2_MV411_DMSO_8h_2_702_R1_peak_12226_lociStitched	chr12	123681405	123682222	2	493	237.1751	71.5692
MV411_DMSO_8h_2_702_R1_peak_388	chr1	12125340	12126156	1	817	369.8112	87.8832
1_MV411_DMSO_8h_2_702_R1_peak_29691_lociStitched	chr20	40470669	40471485	1	817	524.6064	85.4352
1_MV411_DMSO_8h_2_702_R1_peak_30330_lociStitched	chr20	63508880	63509696	1	817	407.184	63.8112
1_MV411_DMSO_8h_2_702_R1_peak_47392_lociStitched	chr8	128041896	128042712	1	817	337.1712	125.0928
1_MV411_DMSO_8h_2_702_R1_peak_28734_lociStitched	chr20	1776550	1777366	1	817	474.2592	76.296
1_MV411_DMSO_8h_2_702_R1_peak_21556_lociStitched	chr18	3340056	3340872	1	817	302.0016	89.1888
1_MV411_DMSO_8h_2_702_R1_peak_27678_lociStitched	chr2	188234702	188235518	1	817	578.6256	108.2832
1_MV411_DMSO_8h_2_702_R1_peak_35046_lociStitched	chr3	180456342	180457157	1	816	352.6505	82.967
1_MV411_DMSO_8h_2_702_R1_peak_37875_lociStitched	chr5	43772967	43773782	1	816	424.615	100.082
1_MV411_DMSO_8h_2_702_R1_peak_15011_lociStitched	chr15	24877746	24878561	1	816	300.1645	77.9955
1_MV411_DMSO_8h_2_702_R1_peak_42620_lociStitched	chr6	156886147	156886962	1	816	482.643	64.548
1_MV411_DMSO_8h_2_702_R1_peak_28263_lociStitched	chr2	224983287	224984102	1	816	255.1765	84.271
1_MV411_DMSO_8h_2_702_R1_peak_39949_lociStitched	chr6	2521936	2522751	1	816	509.1305	55.909
1_MV411_DMSO_8h_2_702_R1_peak_41766_lociStitched	chr6	105400193	105401007	1	815	341.1474	100.2848
1_MV411_DMSO_8h_2_702_R1_peak_33933_lociStitched	chr3	109256971	109257785	1	815	309.2386	89.2144
1_MV411_DMSO_8h_2_702_R1_peak_11989_lociStitched	chr12	118237231	118238045	1	815	827.2682	98.494
1_MV411_DMSO_8h_2_702_R1_peak_42284_lociStitched	chr6	138521581	138522395	1	815	351.0782	44.1188
1_MV411_DMSO_8h_2_702_R1_peak_41379_lociStitched	chr6	45822287	45823101	1	815	435.2458	94.7496
1_MV411_DMSO_8h_2_702_R1_peak_40452_lociStitched	chr6	18215657	18216471	1	815	351.7294	74.074
1_MV411_DMSO_8h_2_702_R1_peak_4592_lociStitched	chr1	228445583	228446396	1	814	364.1427	84.3894
1_MV411_DMSO_8h_2_702_R1_peak_28984_lociStitched	chr20	8475336	8476149	1	814	293.2491	70.6497
1_MV411_DMSO_8h_2_702_R1_peak_42903_lociStitched	chr7	469057	469870	1	814	592.7583	100.1616
1_MV411_DMSO_8h_2_702_R1_peak_31536_lociStitched	chr22	31829433	31830246	1	814	262.3551	66.7473
1_MV411_DMSO_8h_2_702_R1_peak_36076_lociStitched	chr4	47122312	47123125	1	814	372.0288	32.1948
1_MV411_DMSO_8h_2_702_R1_peak_12031_lociStitched	chr12	120110479	120111292	1	814	527.8809	138.2913
1_MV411_DMSO_8h_2_702_R1_peak_39347_lociStitched	chr5	151059928	151060741	1	814	371.9475	125.2833
1_MV411_DMSO_8h_2_702_R1_peak_31285_lociStitched	chr22	24053191	24054003	1	813	393.82	66.5028
1_MV411_DMSO_8h_2_702_R1_peak_50370_lociStitched	chrX	40281512	40282324	1	813	479.7296	84.854
1_MV411_DMSO_8h_2_702_R1_peak_21558_lociStitched	chr18	3493431	3494242	1	812	544.6676	76.5584
1_MV411_DMSO_8h_2_702_R1_peak_41127_lociStitched	chr6	37840098	37840909	1	812	347.2702	80.0457
1_MV411_DMSO_8h_2_702_R1_peak_44459_lociStitched	chr7	100916029	100916840	1	812	425.4506	57.2566
1_MV411_DMSO_8h_2_702_R1_peak_20464_lociStitched	chr17	54324651	54325462	1	812	357.2455	49.1466
1_MV411_DMSO_8h_2_702_R1_peak_38491_lociStitched	chr5	97009617	97010427	1	811	324.891	81.486
1_MV411_DMSO_8h_2_702_R1_peak_20035_lociStitched	chr17	41108300	41109110	1	811	423.306	20.655
1_MV411_DMSO_8h_2_702_R1_peak_40123_lociStitched	chr6	7954708	7955518	1	811	405.324	81.324
2_MV411_DMSO_8h_2_702_R1_peak_5902_lociStitched	chr10	69146139	69146949	2	493	236.034	58.239
1_MV411_DMSO_8h_2_702_R1_peak_47112_lociStitched	chr8	114996705	114997515	1	811	506.655	73.467
1_MV411_DMSO_8h_2_702_R1_peak_51039_lociStitched	chrX	142977828	142978638	1	811	391.554	31.428
MV411_DMSO_8h_2_702_R1_peak_20563	chr17	58305709	58306519	1	811	346.032	104.976
1_MV411_DMSO_8h_2_702_R1_peak_2769_lociStitched	chr1	145465660	145466470	1	811	546.426	39.447
1_MV411_DMSO_8h_2_702_R1_peak_35994_lociStitched	chr4	39353308	39354118	1	811	592.353	75.411
1_MV411_DMSO_8h_2_702_R1_peak_29797_lociStitched	chr20	45842304	45843113	1	810	578.1923	119.3275
1_MV411_DMSO_8h_2_702_R1_peak_17082_lociStitched	chr16	8927554	8928363	1	810	394.3066	84.5405
1_MV411_DMSO_8h_2_702_R1_peak_46059_lociStitched	chr8	41174355	41175164	1	810	695.74	96.1901
1_MV411_DMSO_8h_2_702_R1_peak_43708_lociStitched	chr7	44448804	44449613	1	810	358.4679	64.72
1_MV411_DMSO_8h_2_702_R1_peak_32477_lociStitched	chr3	12553639	12554447	1	809	1221.6152	119.18
1_MV411_DMSO_8h_2_702_R1_peak_22303_lociStitched	chr18	64695885	64696692	1	808	342.975	55.4409
1_MV411_DMSO_8h_2_702_R1_peak_38647_lociStitched	chr5	115541959	115542766	1	808	340.7154	71.6616
1_MV411_DMSO_8h_2_702_R1_peak_32708_lociStitched	chr3	19729157	19729963	1	807	352.0608	97.8484
1_MV411_DMSO_8h_2_702_R1_peak_6334_lociStitched	chr10	86939075	86939881	1	807	332.5556	15.8782
1_MV411_DMSO_8h_2_702_R1_peak_37939_lociStitched	chr5	54223835	54224641	1	807	274.846	78.6656
1_MV411_DMSO_8h_2_702_R1_peak_6117_lociStitched	chr10	74300017	74300823	1	807	463.853	79.6328
MV411_DMSO_8h_2_702_R1_peak_23301	chr19	16104793	16105599	1	807	460.8708	95.5916
1_MV411_DMSO_8h_2_702_R1_peak_50336_lociStitched	chrX	39427411	39428216	1	806	308.5565	32.7635
1_MV411_DMSO_8h_2_702_R1_peak_11848_lociStitched	chr12	112446374	112447179	1	806	341.159	74.382
1_MV411_DMSO_8h_2_702_R1_peak_1745_lociStitched	chr1	58539624	58540429	1	806	308.3955	52.325
1_MV411_DMSO_8h_2_702_R1_peak_23566_lociStitched	chr19	20776241	20777045	1	805	1126.8864	94.2288
1_MV411_DMSO_8h_2_702_R1_peak_2981_lociStitched	chr1	151783917	151784721	1	805	261.1392	84.018
1_MV411_DMSO_8h_2_702_R1_peak_12723_lociStitched	chr13	30627754	30628558	1	805	468.8124	124.5396
1_MV411_DMSO_8h_2_702_R1_peak_48069_lociStitched	chr9	25964346	25965150	1	805	444.2904	89.4852
1_MV411_DMSO_8h_2_702_R1_peak_13290_lociStitched	chr13	104984414	104985218	1	805	286.7868	15.5172
1_MV411_DMSO_8h_2_702_R1_peak_16920_lociStitched	chr16	2128482	2129286	1	805	424.1904	37.6272
1_MV411_DMSO_8h_2_702_R1_peak_29791_lociStitched	chr20	45596822	45597625	1	804	373.7162	95.2358
1_MV411_DMSO_8h_2_702_R1_peak_44896_lociStitched	chr7	132941240	132942043	1	804	333.9677	113.7851
1_MV411_DMSO_8h_2_702_R1_peak_11105_lociStitched	chr12	66210703	66211506	1	804	411.136	54.3631
1_MV411_DMSO_8h_2_702_R1_peak_2337_lociStitched	chr1	101111941	101112744	1	804	267.2384	73.5548
1_MV411_DMSO_8h_2_702_R1_peak_25807_lociStitched	chr2	59726075	59726878	1	804	306.8263	72.5109
1_MV411_DMSO_8h_2_702_R1_peak_36860_lociStitched	chr4	129326926	129327729	1	804	369.7012	75.9638
1_MV411_DMSO_8h_2_702_R1_peak_31075_lociStitched	chr22	17529176	17529979	1	804	843.0697	66.8096
1_MV411_DMSO_8h_2_702_R1_peak_26302_lociStitched	chr2	83875581	83876383	1	803	685.7902	108.27
1_MV411_DMSO_8h_2_702_R1_peak_39251_lociStitched	chr5	147436669	147437471	1	803	857.1776	93.433
1_MV411_DMSO_8h_2_702_R1_peak_31096_lociStitched	chr22	17841970	17842771	1	802	411.5538	116.3853
1_MV411_DMSO_8h_2_702_R1_peak_44385_lociStitched	chr7	99602738	99603539	1	802	374.7078	68.5656
1_MV411_DMSO_8h_2_702_R1_peak_12094_lociStitched	chr12	121313978	121314779	1	802	316.5552	79.0587
1_MV411_DMSO_8h_2_702_R1_peak_28281_lociStitched	chr2	226030750	226031551	1	802	463.6188	63.9198
1_MV411_DMSO_8h_2_702_R1_peak_41334_lociStitched	chr6	44431377	44432178	1	802	381.0357	85.1463
1_MV411_DMSO_8h_2_702_R1_peak_34948_lociStitched	chr3	172391823	172392624	1	802	374.7879	77.8572
1_MV411_DMSO_8h_2_702_R1_peak_3847_lociStitched	chr1	187072445	187073245	1	801	384.24	52.08
1_MV411_DMSO_8h_2_702_R1_peak_7039_lociStitched	chr10	124037645	124038445	1	801	371.2	89.04
1_MV411_DMSO_8h_2_702_R1_peak_31801_lociStitched	chr22	39212537	39213337	1	801	609.36	132.16
1_MV411_DMSO_8h_2_702_R1_peak_5428_lociStitched	chr10	28890561	28891361	1	801	360.88	57.52
1_MV411_DMSO_8h_2_702_R1_peak_18613_lociStitched	chr16	87235892	87236692	1	801	393.36	120.48
1_MV411_DMSO_8h_2_702_R1_peak_11977_lociStitched	chr12	117333427	117334227	1	801	366.64	77.2
1_MV411_DMSO_8h_2_702_R1_peak_22211_lociStitched	chr18	61972274	61973074	1	801	786.0	126.88
1_MV411_DMSO_8h_2_702_R1_peak_50772_lociStitched	chrX	104342894	104343694	1	801	427.76	23.6
1_MV411_DMSO_8h_2_702_R1_peak_48029_lociStitched	chr9	21047158	21047958	1	801	335.04	73.84
1_MV411_DMSO_8h_2_702_R1_peak_4017_lociStitched	chr1	201650071	201650871	1	801	524.32	125.84
1_MV411_DMSO_8h_2_702_R1_peak_6614_lociStitched	chr10	100282908	100283708	1	801	298.72	64.08
1_MV411_DMSO_8h_2_702_R1_peak_46961_lociStitched	chr8	102528517	102529317	1	801	668.0	123.76
2_MV411_DMSO_8h_2_702_R1_peak_11038_lociStitched	chr12	59471572	59472372	2	514	248.72	67.04
1_MV411_DMSO_8h_2_702_R1_peak_43514_lociStitched	chr7	36057372	36058172	1	801	476.56	111.44
1_MV411_DMSO_8h_2_702_R1_peak_45606_lociStitched	chr8	20062301	20063100	1	800	517.1927	47.7003
1_MV411_DMSO_8h_2_702_R1_peak_48296_lociStitched	chr9	37146054	37146853	1	800	630.6507	53.8526
1_MV411_DMSO_8h_2_702_R1_peak_12700_lociStitched	chr13	29847410	29848209	1	800	576.3187	167.9498
1_MV411_DMSO_8h_2_702_R1_peak_2715_lociStitched	chr1	121270847	121271645	1	799	314.6514	0.0
1_MV411_DMSO_8h_2_702_R1_peak_36873_lociStitched	chr4	133628865	133629662	1	798	245.7948	56.7464
1_MV411_DMSO_8h_2_702_R1_peak_5238_lociStitched	chr10	13633747	13634544	1	798	314.9744	79.4609
1_MV411_DMSO_8h_2_702_R1_peak_2763_lociStitched	chr1	145156577	145157374	1	798	415.7152	9.564
1_MV411_DMSO_8h_2_702_R1_peak_21865_lociStitched	chr18	30464899	30465696	1	798	343.8258	46.1463
1_MV411_DMSO_8h_2_702_R1_peak_3800_lociStitched	chr1	184212756	184213553	1	798	488.0828	88.0685
1_MV411_DMSO_8h_2_702_R1_peak_39945_lociStitched	chr6	2221531	2222328	1	798	355.5417	50.3704
1_MV411_DMSO_8h_2_702_R1_peak_28831_lociStitched	chr20	3878267	3879064	1	798	291.7817	34.4304
1_MV411_DMSO_8h_2_702_R1_peak_29479_lociStitched	chr20	34436993	34437790	1	798	351.9552	61.2893
1_MV411_DMSO_8h_2_702_R1_peak_33906_lociStitched	chr3	107524903	107525700	1	798	553.3571	66.2307
1_MV411_DMSO_8h_2_702_R1_peak_13443_lociStitched	chr14	21191609	21192406	1	798	341.5145	108.4717
1_MV411_DMSO_8h_2_702_R1_peak_31831_lociStitched	chr22	40289728	40290524	1	797	415.7508	125.8476
1_MV411_DMSO_8h_2_702_R1_peak_19431_lociStitched	chr17	18860449	18861245	1	797	272.7892	57.8692
1_MV411_DMSO_8h_2_702_R1_peak_9689_lociStitched	chr11	128830567	128831363	1	797	440.188	73.63
1_MV411_DMSO_8h_2_702_R1_peak_43016_lociStitched	chr7	2792102	2792898	1	797	416.706	61.2124
1_MV411_DMSO_8h_2_702_R1_peak_47149_lociStitched	chr8	117989336	117990132	1	797	519.0716	117.8876
1_MV411_DMSO_8h_2_702_R1_peak_11045_lociStitched	chr12	62251036	62251832	1	797	468.7644	82.1472
1_MV411_DMSO_8h_2_702_R1_peak_25409_lociStitched	chr2	39037817	39038613	1	797	352.3892	76.814
1_MV411_DMSO_8h_2_702_R1_peak_9556_lociStitched	chr11	122808300	122809096	1	797	469.0032	90.9032
1_MV411_DMSO_8h_2_702_R1_peak_48309_lociStitched	chr9	37432173	37432969	1	797	395.4528	90.5052
1_MV411_DMSO_8h_2_702_R1_peak_40146_lociStitched	chr6	10297729	10298524	1	796	408.63	64.7925
1_MV411_DMSO_8h_2_702_R1_peak_38137_lociStitched	chr5	70400980	70401775	1	796	805.2555	10.2555
1_MV411_DMSO_8h_2_702_R1_peak_47488_lociStitched	chr8	130465097	130465892	1	796	420.6345	134.5935
1_MV411_DMSO_8h_2_702_R1_peak_31740_lociStitched	chr22	38147441	38148235	1	795	404.94	92.1834
1_MV411_DMSO_8h_2_702_R1_peak_37452_lociStitched	chr5	6607123	6607917	1	795	437.891	71.9364
2_MV411_DMSO_8h_2_702_R1_peak_33492_lociStitched	chr3	53518810	53519604	2	495	263.8462	37.715
1_MV411_DMSO_8h_2_702_R1_peak_15507_lociStitched	chr15	50247619	50248413	1	795	467.9836	94.4066
1_MV411_DMSO_8h_2_702_R1_peak_11346_lociStitched	chr12	92108714	92109508	1	795	386.7574	91.0718
1_MV411_DMSO_8h_2_702_R1_peak_51093_lociStitched	chrX	153032387	153033180	1	794	342.8932	24.6623
1_MV411_DMSO_8h_2_702_R1_peak_46112_lociStitched	chr8	42708653	42709446	1	794	544.2359	133.7791
1_MV411_DMSO_8h_2_702_R1_peak_29715_lociStitched	chr20	41615792	41616584	1	793	295.0992	77.7744
1_MV411_DMSO_8h_2_702_R1_peak_22860_lociStitched	chr19	6753053	6753845	1	793	1066.6656	199.1088
1_MV411_DMSO_8h_2_702_R1_peak_3747_lociStitched	chr1	182652733	182653525	1	793	420.6312	72.5472
1_MV411_DMSO_8h_2_702_R1_peak_45890_lociStitched	chr8	29790393	29791185	1	793	675.3384	120.7008
1_MV411_DMSO_8h_2_702_R1_peak_1735_lociStitched	chr1	56255756	56256548	1	793	407.4048	85.6152
1_MV411_DMSO_8h_2_702_R1_peak_8368_lociStitched	chr11	63725243	63726034	1	792	393.127	14.5544
1_MV411_DMSO_8h_2_702_R1_peak_26667_lociStitched	chr2	105682484	105683275	1	792	300.9755	57.9803
1_MV411_DMSO_8h_2_702_R1_peak_48592_lociStitched	chr9	90188982	90189773	1	792	300.7382	54.1044
1_MV411_DMSO_8h_2_702_R1_peak_1156_lociStitched	chr1	33143580	33144371	1	792	358.0066	89.6994
1_MV411_DMSO_8h_2_702_R1_peak_32384_lociStitched	chr3	9589921	9590711	1	791	442.242	114.55
1_MV411_DMSO_8h_2_702_R1_peak_39486_lociStitched	chr5	160438773	160439563	1	791	292.063	66.755
1_MV411_DMSO_8h_2_702_R1_peak_24920_lociStitched	chr2	14072168	14072958	1	791	298.541	100.172
1_MV411_DMSO_8h_2_702_R1_peak_21218_lociStitched	chr17	78154886	78155675	1	790	339.5067	70.6944
1_MV411_DMSO_8h_2_702_R1_peak_23652_lociStitched	chr19	32017845	32018634	1	790	347.7123	96.3369
1_MV411_DMSO_8h_2_702_R1_peak_13210_lociStitched	chr13	89982297	89983086	1	790	322.3854	48.2079
2_MV411_DMSO_8h_2_702_R1_peak_35011_lociStitched	chr3	178618455	178619243	2	534	286.9108	51.9292
1_MV411_DMSO_8h_2_702_R1_peak_20701_lociStitched	chr17	62703761	62704549	1	789	698.8772	79.5092
1_MV411_DMSO_8h_2_702_R1_peak_8396_lociStitched	chr11	64181323	64182111	1	789	367.3656	110.3988
1_MV411_DMSO_8h_2_702_R1_peak_46350_lociStitched	chr8	59300734	59301522	1	789	609.4392	117.0968
1_MV411_DMSO_8h_2_702_R1_peak_6052_lociStitched	chr10	72676233	72677021	1	789	467.2052	32.5444
1_MV411_DMSO_8h_2_702_R1_peak_32088_lociStitched	chr22	45774791	45775579	1	789	315.8304	59.1788
