,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
DHRS4,1.0,0.0,1.6666666666666667,0.0,0.6666666666666666
BRD8,38.333333333333336,18.0,15.666666666666666,2.5,26.666666666666668
MTMR11,4.333333333333333,0.0,1.6666666666666667,0.0,0.0
BLCAP,10.333333333333334,3.6666666666666665,24.333333333333332,0.0,8.5
MAN1A2,3.3333333333333335,2.0,0.0,0.0,1.1666666666666667
TRAFD1,4.666666666666667,1.3333333333333333,1.6666666666666667,0.0,5.833333333333333
TXNL4A,27.666666666666668,6.666666666666667,14.666666666666666,4.0,18.833333333333332
PNPLA6,0.6666666666666666,0.0,0.0,0.0,0.0
SUGT1,12.0,5.333333333333333,0.3333333333333333,0.0,4.5
PAPOLA,33.0,13.333333333333334,16.666666666666668,6.0,30.166666666666668
TCERG1,14.666666666666666,12.0,17.0,11.5,13.5
MAGED2,2.3333333333333335,0.0,0.0,0.0,0.0
EHMT2,3.3333333333333335,2.0,2.6666666666666665,0.0,2.0
COPS8,4.333333333333333,2.0,7.0,0.0,4.166666666666667
RNPS1,56.333333333333336,29.333333333333332,47.0,6.0,51.5
FASTK,50.0,15.666666666666666,35.666666666666664,2.0,34.0
SUB1,79.66666666666667,25.666666666666668,47.333333333333336,6.0,44.166666666666664
SMPDL3A,5.0,0.3333333333333333,0.0,0.0,0.8333333333333334
DBF4,11.0,0.3333333333333333,3.0,0.0,2.3333333333333335
SPIN1,111.0,21.333333333333332,65.66666666666667,25.5,50.5
RALBP1,41.666666666666664,10.0,18.0,3.5,27.333333333333332
SRSF8,17.333333333333332,2.0,9.0,0.0,7.833333333333333
MORF4L1,98.33333333333333,8.333333333333334,79.66666666666667,0.0,34.833333333333336
PRDX3,12.0,2.0,10.0,0.5,11.333333333333334
EHD1,24.0,19.666666666666668,21.0,0.0,26.166666666666668
AFG3L2,57.333333333333336,32.333333333333336,59.0,5.0,51.666666666666664
POP1,43.333333333333336,6.666666666666667,40.333333333333336,5.0,18.0
MSL3,10.333333333333334,0.0,3.6666666666666665,0.0,1.5
C11orf58,19.0,4.0,5.666666666666667,0.0,12.333333333333334
KDELR1,103.33333333333333,17.666666666666668,65.66666666666667,5.0,42.166666666666664
SF3A3,16.333333333333332,6.333333333333333,5.333333333333333,3.0,11.5
AP3M2,84.66666666666667,31.666666666666668,76.66666666666667,1.5,91.83333333333333
STARD3,11.333333333333334,8.333333333333334,10.333333333333334,2.5,14.0
HNRNPA0,158.66666666666666,95.0,125.33333333333333,9.0,148.5
BTG3,32.0,7.333333333333333,22.333333333333332,7.5,18.166666666666668
CBX1,5.0,0.3333333333333333,4.0,2.5,3.0
SEC61B,11.333333333333334,3.6666666666666665,16.333333333333332,1.0,9.666666666666666
TOMM34,37.666666666666664,3.3333333333333335,16.666666666666668,3.0,13.833333333333334
PDIA5,2.6666666666666665,3.3333333333333335,1.3333333333333333,0.5,3.6666666666666665
SERINC3,20.666666666666668,2.6666666666666665,9.0,2.0,7.666666666666667
OS9,3.3333333333333335,0.0,0.0,0.5,1.5
PNRC1,71.33333333333333,9.0,27.666666666666668,1.0,56.0
TMED2,13.666666666666666,3.6666666666666665,6.666666666666667,0.0,10.833333333333334
LMAN2,24.0,9.666666666666666,21.333333333333332,0.5,20.666666666666668
ERP29,162.0,39.333333333333336,135.0,21.0,65.66666666666667
STIP1,29.0,25.333333333333332,24.333333333333332,0.5,34.333333333333336
ACOT2,13.666666666666666,2.3333333333333335,8.333333333333334,0.0,9.833333333333334
RAB40B,0.6666666666666666,0.0,0.0,0.0,0.0
EBNA1BP2,12.333333333333334,2.0,3.6666666666666665,0.0,8.666666666666666
CKAP4,10.0,0.0,5.0,0.0,0.5
YWHAQ,47.666666666666664,9.666666666666666,18.666666666666668,3.0,27.0
TMED10,67.0,31.0,53.0,3.0,40.833333333333336
ASCC3,52.666666666666664,13.0,24.333333333333332,3.5,24.5
UQCR11,71.0,13.666666666666666,42.333333333333336,3.5,23.0
CLP1,13.666666666666666,3.0,6.333333333333333,2.5,9.166666666666666
COPS6,1.6666666666666667,0.0,1.3333333333333333,0.0,2.3333333333333335
RAB32,3.6666666666666665,0.0,0.6666666666666666,0.0,1.6666666666666667
MAPRE2,1.6666666666666667,1.3333333333333333,9.0,4.5,4.333333333333333
CCNI,81.0,24.666666666666668,36.666666666666664,0.5,63.166666666666664
KCNQ1OT1,60.666666666666664,19.0,22.333333333333332,1.5,46.833333333333336
GCN1,51.666666666666664,26.666666666666668,30.666666666666668,6.5,52.166666666666664
COPS5,12.333333333333334,14.0,17.333333333333332,0.0,15.5
METAP2,39.666666666666664,29.0,16.0,9.0,27.333333333333332
IMMT,30.333333333333332,2.6666666666666665,20.666666666666668,5.5,14.333333333333334
SF3B2,13.0,8.0,10.666666666666666,0.0,13.333333333333334
ILVBL,4.333333333333333,0.3333333333333333,3.3333333333333335,1.5,2.8333333333333335
SLC27A5,0.3333333333333333,0.0,0.0,0.0,0.0
SLC27A4,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
SLC27A3,27.0,1.6666666666666667,5.333333333333333,0.0,5.666666666666667
SLC27A2,4.333333333333333,5.333333333333333,4.333333333333333,5.5,3.8333333333333335
KIF2C,20.666666666666668,12.666666666666666,23.333333333333332,1.0,20.5
LILRB4,12.0,1.0,1.3333333333333333,3.5,2.1666666666666665
CCDC85B,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666
GLIPR1,1.6666666666666667,0.0,3.3333333333333335,0.5,0.8333333333333334
TLK2,31.333333333333332,17.666666666666668,18.0,10.0,18.333333333333332
KDELR2,19.333333333333332,4.0,4.0,0.5,8.0
ATF7,6.333333333333333,0.0,5.333333333333333,2.5,1.5
SNRNP27,4.0,1.0,1.6666666666666667,0.0,4.0
TMED1,5.666666666666667,4.333333333333333,0.3333333333333333,0.0,6.833333333333333
LIAS,4.333333333333333,1.0,3.3333333333333335,0.5,2.5
IFT27,1.6666666666666667,0.0,1.0,2.5,0.3333333333333333
RAB35,37.666666666666664,16.333333333333332,19.666666666666668,1.0,25.333333333333332
LILRA1,2.0,0.0,0.0,0.0,0.5
LILRA2,3.0,0.3333333333333333,3.3333333333333335,1.0,0.16666666666666666
RAB31,38.0,46.0,37.666666666666664,18.0,41.666666666666664
ADAP1,4.0,0.6666666666666666,7.0,2.5,1.5
DSTN,5.0,1.6666666666666667,4.0,2.0,3.8333333333333335
RIPK3,1.3333333333333333,0.0,0.0,0.0,0.5
GTF2A1L,1.0,0.3333333333333333,0.0,0.0,0.16666666666666666
STON1,12.0,1.6666666666666667,3.3333333333333335,0.0,2.1666666666666665
GUSBP14,48.666666666666664,67.33333333333333,52.333333333333336,37.5,71.33333333333333
PIM2,158.33333333333334,42.0,98.66666666666667,2.0,109.83333333333333
B4GAT1,8.666666666666666,0.6666666666666666,4.0,1.5,0.8333333333333334
GUSBP15,8.333333333333334,0.0,0.0,0.0,0.16666666666666666
TENT4A,8.0,4.333333333333333,5.666666666666667,1.0,10.333333333333334
ADRM1,11.333333333333334,9.333333333333334,14.333333333333334,0.0,11.166666666666666
NUDT21,22.333333333333332,4.0,18.666666666666668,5.0,10.666666666666666
CPSF6,30.0,4.0,13.333333333333334,3.0,15.666666666666666
OGFR,61.0,9.0,38.333333333333336,2.5,21.0
DDX52,13.0,4.666666666666667,15.333333333333334,6.5,12.666666666666666
ABHD2,17.666666666666668,13.666666666666666,5.333333333333333,14.0,12.833333333333334
WWP1,41.333333333333336,9.0,10.0,8.5,12.833333333333334
WWP2,8.0,6.333333333333333,16.666666666666668,0.0,7.166666666666667
DUS4L,6.0,2.3333333333333335,2.3333333333333335,0.5,3.5
CNTRL,11.333333333333334,11.333333333333334,9.0,4.0,8.833333333333334
UBE2C,276.3333333333333,68.0,218.66666666666666,27.5,121.5
SNRNP35,46.0,4.333333333333333,18.333333333333332,0.0,7.333333333333333
DEPP1,7.666666666666667,0.0,1.3333333333333333,0.0,2.0
CYB561D2,8.333333333333334,1.3333333333333333,1.3333333333333333,0.0,5.666666666666667
TMEM115,8.333333333333334,0.6666666666666666,6.666666666666667,2.5,5.833333333333333
DUSP14,5.666666666666667,1.0,0.3333333333333333,0.5,4.0
TOPBP1,30.666666666666668,0.0,16.333333333333332,4.0,10.333333333333334
TRIOBP,16.0,3.6666666666666665,10.333333333333334,15.0,12.0
RER1,16.0,4.0,14.0,1.5,13.666666666666666
DNAJB4,8.666666666666666,1.6666666666666667,1.3333333333333333,2.0,7.166666666666667
DIDO1,30.0,10.0,14.0,4.0,16.666666666666668
WDR5,84.66666666666667,59.666666666666664,67.0,16.0,71.0
SPACA9,0.0,0.0,2.3333333333333335,0.0,0.0
ADAMTS13,0.0,0.0,0.0,0.0,0.5
CACFD1,0.0,0.0,0.0,0.0,0.16666666666666666
NUP42,20.666666666666668,1.0,5.333333333333333,3.0,5.666666666666667
HNRNPUL1,84.33333333333333,42.333333333333336,53.0,24.0,50.666666666666664
ATE1,26.333333333333332,14.333333333333334,9.666666666666666,6.5,16.166666666666668
RPP14,43.666666666666664,7.666666666666667,23.0,2.0,25.333333333333332
KRR1,49.666666666666664,5.666666666666667,31.666666666666668,6.0,22.0
KATNA1,18.0,9.333333333333334,18.333333333333332,2.5,10.5
PRDM4,12.333333333333334,2.3333333333333335,12.333333333333334,7.0,14.666666666666666
HIBADH,0.0,1.3333333333333333,0.6666666666666666,0.0,1.0
CIT,14.666666666666666,12.666666666666666,9.666666666666666,8.0,14.333333333333334
FGFR1OP,8.333333333333334,2.6666666666666665,4.666666666666667,3.5,6.833333333333333
EMILIN1,1.0,0.0,0.0,0.0,0.0
BTN3A2,6.333333333333333,0.0,6.0,0.0,2.5
BTN3A1,3.3333333333333335,0.0,0.6666666666666666,0.0,0.0
BTN2A1,7.333333333333333,0.0,3.0,0.0,3.0
RCAN3,1.0,1.0,0.0,0.0,1.3333333333333333
FAF1,8.333333333333334,4.0,7.333333333333333,3.0,8.833333333333334
KIF3A,1.6666666666666667,0.0,0.0,0.0,0.5
POLR3A,8.0,7.333333333333333,2.6666666666666665,2.5,12.0
CLASRP,39.666666666666664,36.333333333333336,42.333333333333336,8.0,47.833333333333336
ZWINT,43.333333333333336,8.333333333333334,16.0,0.0,27.666666666666668
CAPN10,5.666666666666667,0.6666666666666666,1.3333333333333333,0.0,2.5
KPTN,0.3333333333333333,0.0,0.0,0.0,0.0
PWP1,17.333333333333332,0.3333333333333333,7.333333333333333,1.5,7.166666666666667
TBC1D8,11.0,7.0,5.666666666666667,4.0,7.5
CDC37,69.0,7.666666666666667,39.333333333333336,0.5,36.333333333333336
PKIG,0.0,0.0,1.3333333333333333,0.0,0.0
KAT7,20.0,17.0,27.333333333333332,7.0,15.833333333333334
DMC1,0.3333333333333333,0.0,1.3333333333333333,0.0,0.8333333333333334
PLAAT3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
GLMN,35.666666666666664,8.666666666666666,20.333333333333332,7.5,13.666666666666666
CORO1A,3.6666666666666665,0.0,8.333333333333334,0.5,1.8333333333333333
WDR45,1.3333333333333333,0.0,0.0,0.0,0.0
FICD,2.0,0.6666666666666666,1.0,0.0,2.1666666666666665
AP4S1,0.6666666666666666,0.0,3.6666666666666665,0.0,1.0
PTP4A3,13.666666666666666,0.0,2.0,1.0,3.1666666666666665
LSM6,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.1666666666666667
RABL2B,6.666666666666667,3.3333333333333335,2.0,1.0,4.333333333333333
RABL2A,2.6666666666666665,0.3333333333333333,0.0,1.0,2.1666666666666665
ERLIN2,17.666666666666668,4.333333333333333,21.333333333333332,7.5,10.0
ERG28,3.3333333333333335,0.0,0.6666666666666666,2.0,1.8333333333333333
NUDT6,4.0,0.0,2.3333333333333335,0.0,0.5
NUDT4,119.66666666666667,14.333333333333334,52.333333333333336,6.0,57.666666666666664
NUDT5,9.333333333333334,2.0,12.0,0.5,6.0
NUDT3,17.0,4.333333333333333,9.0,0.0,6.833333333333333
PSIP1,7.666666666666667,4.666666666666667,5.0,1.0,8.833333333333334
WDHD1,6.333333333333333,0.6666666666666666,3.6666666666666665,0.0,3.6666666666666665
STRAP,23.333333333333332,8.333333333333334,12.333333333333334,0.5,12.0
ADAMTS6,5.666666666666667,0.0,0.0,0.0,1.8333333333333333
BAZ2A,19.0,2.3333333333333335,7.0,0.0,3.6666666666666665
BAZ1A,5.666666666666667,7.333333333333333,3.0,6.0,11.833333333333334
LZTS1,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666
ZNF277,6.0,0.3333333333333333,1.6666666666666667,2.0,1.0
WDR6,13.666666666666666,0.0,12.333333333333334,0.0,4.0
MAP4K5,20.0,3.3333333333333335,11.0,10.0,13.666666666666666
RASSF1,98.0,23.0,92.66666666666667,13.5,47.666666666666664
PKP3,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
NISCH,2.6666666666666665,2.6666666666666665,5.666666666666667,1.5,4.333333333333333
CEP250,4.333333333333333,1.0,4.0,1.0,1.6666666666666667
PTENP1,12.333333333333334,0.6666666666666666,0.3333333333333333,1.5,2.8333333333333335
WBP4,12.333333333333334,5.333333333333333,13.333333333333334,8.0,13.166666666666666
ABCB8,0.6666666666666666,0.0,0.0,0.0,0.0
SEC23IP,9.333333333333334,1.3333333333333333,10.0,5.0,7.333333333333333
SUPT16H,157.66666666666666,88.66666666666667,76.0,32.5,113.0
CHEK2,7.0,7.333333333333333,4.333333333333333,5.0,6.5
POLI,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334
PLPBP,13.0,1.6666666666666667,7.0,0.0,11.5
IRAK3,68.66666666666667,15.666666666666666,52.333333333333336,31.0,28.5
AKAP13,8.0,7.666666666666667,5.666666666666667,0.0,11.0
AKAP11,6.333333333333333,0.0,3.6666666666666665,1.0,2.0
AKAP10,16.0,2.6666666666666665,12.0,0.0,9.5
AKAP2,239.0,50.0,111.33333333333333,86.5,64.0
DDX20,21.0,5.0,10.666666666666666,0.0,8.333333333333334
DUSP10,10.333333333333334,0.0,3.6666666666666665,1.0,5.0
MRPL3,41.666666666666664,4.0,31.0,4.0,12.333333333333334
RPL35,48.666666666666664,17.333333333333332,33.0,2.5,22.0
GALNT6,10.333333333333334,1.0,3.0,3.5,5.833333333333333
PRAF2,0.0,0.0,0.0,0.0,0.6666666666666666
SEC63,71.66666666666667,47.0,64.33333333333333,58.0,57.166666666666664
POLG2,1.0,0.0,2.0,0.0,0.0
HPS5,10.333333333333334,2.6666666666666665,0.3333333333333333,5.0,5.333333333333333
PDCD10,4.666666666666667,2.0,2.3333333333333335,0.5,7.166666666666667
RNF139,69.66666666666667,22.0,52.666666666666664,2.5,44.666666666666664
RNF24,102.33333333333333,55.666666666666664,88.33333333333333,33.5,57.5
CA5B,4.333333333333333,2.0,2.0,0.0,2.3333333333333335
PADI2,0.0,0.0,0.3333333333333333,0.0,0.0
PMF1,8.0,3.3333333333333335,3.0,1.5,3.1666666666666665
ZHX1,114.0,40.0,51.0,6.5,60.5
PTGDR2,0.3333333333333333,0.0,0.0,0.0,0.0
PACSIN2,6.0,10.333333333333334,10.333333333333334,1.0,9.333333333333334
MAN1B1,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0
TP53TG1,0.0,0.0,1.0,0.0,0.0
DCTN3,1.0,0.3333333333333333,0.0,0.0,1.5
FILIP1L,2.0,0.0,5.333333333333333,0.0,0.0
XPOT,9.333333333333334,1.0,5.0,4.0,6.5
CHP1,1.6666666666666667,1.0,1.3333333333333333,3.5,5.833333333333333
PXMP4,11.666666666666666,2.0,2.3333333333333335,0.0,5.666666666666667
DUSP12,13.0,8.333333333333334,5.333333333333333,0.0,12.166666666666666
SNF8,34.0,14.0,10.666666666666666,2.0,23.0
DDX19B,10.666666666666666,0.3333333333333333,7.0,0.5,6.166666666666667
NRM,4.0,0.0,2.6666666666666665,0.0,1.3333333333333333
PRR4,2.6666666666666665,0.0,0.0,0.0,0.5
ATXN2L,13.333333333333334,7.666666666666667,7.333333333333333,5.0,7.333333333333333
USP18,1.3333333333333333,0.0,0.0,0.0,0.0
KLHL2,7.0,4.333333333333333,2.0,3.0,5.5
SYNRG,38.666666666666664,15.666666666666666,33.0,21.5,22.0
TREX1,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
MGAT4B,13.666666666666666,6.333333333333333,12.0,0.0,8.5
B4GALT7,4.333333333333333,0.0,0.6666666666666666,0.0,2.3333333333333335
VPS45,1.0,3.3333333333333335,0.3333333333333333,0.0,2.6666666666666665
LYPLA2,71.33333333333333,14.666666666666666,38.0,6.5,40.333333333333336
CD300A,6.333333333333333,0.0,3.3333333333333335,0.0,0.0
PARK7,15.666666666666666,1.0,15.0,5.0,7.166666666666667
COPE,2.6666666666666665,0.3333333333333333,2.0,0.0,0.5
ECD,9.0,0.0,3.3333333333333335,0.0,1.1666666666666667
MGAT4A,3.6666666666666665,0.6666666666666666,3.0,0.0,0.8333333333333334
GPN1,11.666666666666666,0.6666666666666666,17.0,1.0,6.333333333333333
TMC6,13.333333333333334,5.333333333333333,17.666666666666668,6.0,4.166666666666667
DDX42,31.0,18.666666666666668,18.0,13.0,27.666666666666668
STK38,24.666666666666668,11.333333333333334,18.666666666666668,11.0,18.333333333333332
PHB2,113.33333333333333,45.0,107.66666666666667,19.5,66.33333333333333
ACOT7,0.0,0.0,1.3333333333333333,0.0,1.1666666666666667
PDAP1,24.0,10.666666666666666,17.0,0.5,13.166666666666666
TUSC2,41.666666666666664,18.0,37.0,3.0,36.5
CBX3,100.0,21.666666666666668,61.0,7.0,46.833333333333336
EXOC3,5.666666666666667,6.0,3.0,0.0,4.5
GABARAP,13.666666666666666,9.333333333333334,7.666666666666667,0.0,7.166666666666667
U2AF2,58.333333333333336,26.0,35.0,5.5,24.166666666666668
OIP5,9.333333333333334,0.3333333333333333,5.333333333333333,0.0,2.1666666666666665
EXOSC8,27.666666666666668,6.0,12.0,1.0,11.5
RNF13,11.666666666666666,13.0,11.0,1.5,10.5
MGLL,4.666666666666667,2.3333333333333335,5.666666666666667,0.0,3.8333333333333335
TWF2,30.666666666666668,7.333333333333333,22.666666666666668,4.0,18.666666666666668
GABARAPL2,23.0,3.6666666666666665,8.666666666666666,0.0,23.0
CASC3,86.33333333333333,32.333333333333336,46.666666666666664,8.5,43.666666666666664
COG2,3.6666666666666665,2.3333333333333335,7.0,0.0,5.333333333333333
TFEC,7.0,0.6666666666666666,10.666666666666666,2.0,1.0
RRAS2,0.0,0.0,2.6666666666666665,0.0,0.16666666666666666
XRN2,10.0,5.666666666666667,5.333333333333333,6.0,7.0
IKZF3,1.0,0.3333333333333333,1.6666666666666667,0.0,0.16666666666666666
IKZF2,2.3333333333333335,0.0,0.0,1.0,0.0
MRAS,8.333333333333334,0.0,2.6666666666666665,1.5,1.5
ATF5,85.33333333333333,12.0,20.666666666666668,1.0,66.83333333333333
COPZ1,5.666666666666667,10.666666666666666,15.666666666666666,5.0,9.333333333333334
COPG1,3.3333333333333335,1.0,2.3333333333333335,0.5,2.1666666666666665
RASA3,32.0,16.0,23.333333333333332,5.5,29.0
PHLDA1,35.0,2.6666666666666665,8.333333333333334,2.0,15.833333333333334
MTF2,63.0,20.0,50.333333333333336,3.5,39.0
HSPA4L,1.6666666666666667,0.0,2.0,0.0,0.3333333333333333
DNAJC8,12.666666666666666,3.0,9.666666666666666,0.0,11.333333333333334
PUF60,29.666666666666668,5.0,29.0,0.0,19.666666666666668
SCAF8,15.0,0.0,8.0,0.0,4.166666666666667
CEP162,2.3333333333333335,0.0,2.0,1.0,0.16666666666666666
ZNF652,32.666666666666664,6.0,27.0,11.5,14.5
RHOBTB3,4.333333333333333,0.3333333333333333,6.0,5.0,3.8333333333333335
RNF44,31.333333333333332,16.333333333333332,29.666666666666668,6.0,18.5
DLGAP4,21.666666666666668,6.666666666666667,7.0,0.0,9.166666666666666
RAB11FIP2,9.666666666666666,3.3333333333333335,5.333333333333333,2.5,6.166666666666667
PPM1E,1.0,5.666666666666667,0.3333333333333333,0.0,4.0
DOLK,4.666666666666667,0.0,6.333333333333333,0.5,4.0
VASH1,1.6666666666666667,0.0,1.0,2.0,0.8333333333333334
ZNF507,54.666666666666664,8.333333333333334,23.0,12.5,18.0
AAK1,61.0,30.666666666666668,53.0,25.0,39.833333333333336
CPEB3,13.333333333333334,18.333333333333332,11.666666666666666,9.0,15.166666666666666
ADNP2,26.333333333333332,5.0,15.0,2.5,14.5
ANKRD26,1.0,0.0,0.0,0.0,0.0
LMTK2,2.0,0.0,0.0,2.5,1.5
CHSY1,50.666666666666664,1.6666666666666667,35.0,7.5,21.0
ICK,6.666666666666667,1.3333333333333333,5.0,1.0,2.0
ADGRL1,13.666666666666666,7.333333333333333,3.3333333333333335,7.0,8.5
NLRP1,0.3333333333333333,0.0,0.0,1.5,0.0
FNDC3A,8.0,3.3333333333333335,8.0,5.0,5.0
ATG14,12.0,2.6666666666666665,8.333333333333334,3.5,9.333333333333334
R3HDM2,4.666666666666667,6.0,4.0,1.0,8.0
CNKSR2,9.0,6.333333333333333,0.6666666666666666,3.0,8.666666666666666
FASTKD2,14.666666666666666,4.666666666666667,19.666666666666668,4.0,7.0
ZNF510,8.666666666666666,0.0,5.0,0.0,4.0
PPP6R1,29.0,12.666666666666666,27.666666666666668,10.0,16.333333333333332
SEC31A,15.0,3.6666666666666665,8.0,5.0,8.333333333333334
DZIP1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
INPP5F,4.333333333333333,0.0,0.6666666666666666,0.0,1.6666666666666667
MLXIP,14.333333333333334,10.0,8.0,0.0,13.666666666666666
TRAPPC8,9.0,2.3333333333333335,2.6666666666666665,5.0,8.666666666666666
MON1B,31.666666666666668,0.0,25.666666666666668,0.5,15.833333333333334
MORC2,6.666666666666667,3.0,3.6666666666666665,6.5,6.0
ANKRD6,0.3333333333333333,0.0,0.0,0.0,0.0
ZHX2,1.3333333333333333,4.0,1.3333333333333333,0.0,4.5
CLSTN1,15.0,4.333333333333333,8.666666666666666,1.0,7.166666666666667
WDR37,10.0,2.6666666666666665,7.666666666666667,2.0,9.0
FOXJ3,6.333333333333333,9.0,5.333333333333333,4.5,10.333333333333334
UBOX5,4.333333333333333,2.0,4.0,0.0,6.666666666666667
KHDC4,38.666666666666664,23.666666666666668,17.333333333333332,16.0,37.333333333333336
ZBTB1,13.333333333333334,0.6666666666666666,5.666666666666667,1.5,9.5
BAHD1,25.333333333333332,3.3333333333333335,9.666666666666666,0.0,13.333333333333334
DIS3,73.33333333333333,27.0,34.0,10.5,42.5
CEP164,17.666666666666668,10.0,16.0,1.5,12.833333333333334
DENND3,60.333333333333336,10.333333333333334,36.333333333333336,8.5,21.833333333333332
CARD8,48.333333333333336,20.333333333333332,15.666666666666666,12.0,31.833333333333332
RUFY3,1.6666666666666667,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666
BTBD3,4.0,1.6666666666666667,0.0,0.0,2.5
SBNO2,20.0,27.666666666666668,33.666666666666664,3.0,24.166666666666668
EPN2,9.333333333333334,4.0,9.666666666666666,0.5,3.1666666666666665
TRAK1,30.0,52.0,25.666666666666668,30.0,42.333333333333336
DHX30,28.0,11.0,30.333333333333332,5.5,16.666666666666668
SACM1L,36.666666666666664,13.0,38.0,12.5,22.333333333333332
FAN1,7.666666666666667,5.333333333333333,6.666666666666667,2.0,9.0
WDR47,3.0,2.0,0.0,2.0,3.6666666666666665
RALY,6.666666666666667,1.0,0.6666666666666666,0.0,4.5
NCBP2,11.666666666666666,3.6666666666666665,11.333333333333334,1.0,8.166666666666666
CD93,20.333333333333332,1.6666666666666667,8.666666666666666,0.0,2.3333333333333335
MAPRE1,26.333333333333332,6.0,14.666666666666666,1.0,16.5
KIFAP3,0.0,0.0,0.0,0.0,0.3333333333333333
MSRB2,1.3333333333333333,1.6666666666666667,0.0,2.0,0.8333333333333334
ATF6,19.333333333333332,13.666666666666666,20.0,7.0,21.166666666666668
SEPHS2,180.0,14.0,62.333333333333336,10.5,89.0
SEPHS1,25.0,2.3333333333333335,10.0,2.5,8.833333333333334
RAB3GAP1,11.666666666666666,5.666666666666667,6.666666666666667,3.0,7.666666666666667
RAB18,36.333333333333336,2.6666666666666665,8.333333333333334,4.0,12.0
POMZP3,7.666666666666667,5.333333333333333,8.333333333333334,1.0,6.0
SIRT2,4.333333333333333,0.0,2.3333333333333335,0.5,1.8333333333333333
RPIA,7.333333333333333,0.0,3.3333333333333335,1.0,4.333333333333333
ELL2,1.6666666666666667,0.0,0.0,2.0,1.5
SCAP,22.666666666666668,24.0,24.666666666666668,5.5,21.333333333333332
SNW1,32.333333333333336,12.666666666666666,23.666666666666668,4.0,18.166666666666668
KIN,25.0,12.333333333333334,8.333333333333334,0.0,17.166666666666668
CCT5,107.66666666666667,43.333333333333336,62.0,2.5,57.0
PTGR1,0.6666666666666666,0.0,2.6666666666666665,0.0,0.16666666666666666
SLC4A1AP,13.333333333333334,5.333333333333333,3.3333333333333335,2.5,8.166666666666666
TRIM32,8.0,0.0,0.3333333333333333,0.0,2.3333333333333335
SCMH1,10.0,15.666666666666666,7.333333333333333,3.0,18.166666666666668
LAMB2P1,0.0,0.0,0.0,0.0,0.16666666666666666
TPX2,51.0,47.666666666666664,42.333333333333336,25.0,55.666666666666664
PAXIP1,8.333333333333334,0.0,3.6666666666666665,2.5,3.0
AKR7A3,0.0,0.0,0.3333333333333333,0.0,0.0
NT5C2,28.666666666666668,26.666666666666668,19.333333333333332,9.0,31.0
TCF25,25.666666666666668,16.666666666666668,49.0,3.5,27.666666666666668
NINL,7.0,3.3333333333333335,6.666666666666667,0.5,4.5
DIP2C,0.6666666666666666,0.0,0.0,0.0,0.0
MAST1,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
PDCD11,17.333333333333332,1.0,3.6666666666666665,1.0,5.0
ACIN1,22.666666666666668,19.0,20.333333333333332,7.0,21.166666666666668
PCNX1,19.666666666666668,23.0,8.666666666666666,10.5,24.333333333333332
KDM2A,64.0,27.0,46.0,21.0,45.166666666666664
HMGXB3,27.0,6.0,17.666666666666668,6.5,14.5
CEP131,1.3333333333333333,1.6666666666666667,0.0,0.0,0.8333333333333334
CEP152,49.666666666666664,4.333333333333333,47.333333333333336,2.0,12.0
WDFY3,7.666666666666667,6.666666666666667,17.666666666666668,8.0,9.333333333333334
DAAM1,4.0,2.3333333333333335,1.0,3.0,5.5
MAPKBP1,0.6666666666666666,3.3333333333333335,1.6666666666666667,0.0,6.666666666666667
KLHDC10,14.666666666666666,11.666666666666666,28.333333333333332,6.0,15.333333333333334
RAB21,25.333333333333332,15.333333333333334,15.0,2.5,26.666666666666668
STK38L,7.666666666666667,2.6666666666666665,6.0,1.5,3.3333333333333335
SPEN,19.333333333333332,5.0,15.666666666666666,4.0,12.333333333333334
FBXO21,12.0,0.0,8.0,1.5,2.5
GOLGA8A,5.666666666666667,0.0,9.333333333333334,1.0,3.8333333333333335
EXOSC7,13.0,5.333333333333333,16.0,7.0,7.666666666666667
CNOT1,48.333333333333336,35.666666666666664,30.333333333333332,18.0,50.833333333333336
SNRNP200,22.666666666666668,5.666666666666667,24.333333333333332,6.0,12.666666666666666
TMCC1,13.333333333333334,15.0,6.666666666666667,14.0,16.666666666666668
KDM1A,6.333333333333333,0.6666666666666666,4.333333333333333,2.5,3.3333333333333335
RBM34,41.0,12.666666666666666,22.0,13.5,24.666666666666668
KDM4B,13.666666666666666,13.666666666666666,6.666666666666667,2.5,14.166666666666666
MAST3,1.3333333333333333,3.6666666666666665,0.0,0.0,2.8333333333333335
USP33,12.333333333333334,2.6666666666666665,8.666666666666666,0.5,11.0
