chr	start	end	interval_id	num_peaks	num_samples	MV411_1_359_R1.bool	MV411_2_427_R1.bool	MV411_1_359_R1.fc	MV411_2_427_R1.fc	MV411_1_359_R1.qval	MV411_2_427_R1.qval	MV411_1_359_R1.pval	MV411_2_427_R1.pval	MV411_1_359_R1.start	MV411_2_427_R1.start	MV411_1_359_R1.end	MV411_2_427_R1.end	MV411_1_359_R1.summit	MV411_2_427_R1.summit
chr19	40420815	40421266	Interval_11161	1	1	TRUE	FALSE	6.93732	NA	18.05479	NA	21.40541	NA	40420815	NA	40421266	NA	314	NA
chr19	40425160	40425889	Interval_11162	1	1	TRUE	FALSE	8.81227	NA	27.64647	NA	31.32238	NA	40425160	NA	40425889	NA	363	NA
chr19	40433093	40433949	Interval_11163	1	1	TRUE	FALSE	6.45144	NA	18.11843	NA	21.47068	NA	40433093	NA	40433949	NA	498	NA
chr19	40443243	40443431	Interval_11164	1	1	FALSE	TRUE	NA	5.11854	NA	4.99676	NA	8.94568	NA	40443243	NA	40443431	NA	120
chr19	40443439	40443926	Interval_11165	1	1	TRUE	FALSE	4.35472	NA	7.96849	NA	10.87445	NA	40443439	NA	40443926	NA	340	NA
chr19	40444035	40444308	Interval_11166	1	1	TRUE	FALSE	3.409	NA	6.1222	NA	8.9236	NA	40444035	NA	40444308	NA	153	NA
chr19	40444807	40445136	Interval_11167	1	1	TRUE	FALSE	3.67338	NA	4.10152	NA	6.76233	NA	40444807	NA	40445136	NA	265	NA
chr19	40465252	40465896	Interval_11168	2	2	TRUE	TRUE	11.62763	7.53098	34.12584	9.86365	37.99631	14.2414	40465252	40465551	40465745	40465896	265	231
chr19	40576874	40577325	Interval_11169	1	1	TRUE	FALSE	8.20923	NA	20.4972	NA	23.93367	NA	40576874	NA	40577325	NA	174	NA
chr19	40580087	40580334	Interval_11170	1	1	FALSE	TRUE	NA	4.42401	NA	3.38933	NA	7.11838	NA	40580087	NA	40580334	NA	35
chr19	40585628	40585816	Interval_11171	1	1	TRUE	FALSE	4.2869	NA	5.55499	NA	8.31907	NA	40585628	NA	40585816	NA	38	NA
chr19	40690913	40691401	Interval_11172	1	1	TRUE	FALSE	4.31239	NA	6.72085	NA	9.5616	NA	40690913	NA	40691401	NA	179	NA
chr19	40716456	40716870	Interval_11173	1	1	TRUE	FALSE	3.87087	NA	5.97631	NA	8.76652	NA	40716456	NA	40716870	NA	101	NA
chr19	40717053	40717674	Interval_11174	1	1	TRUE	FALSE	5.62854	NA	10.55341	NA	13.59104	NA	40717053	NA	40717674	NA	83	NA
chr19	40748420	40748660	Interval_11175	1	1	TRUE	FALSE	4.00496	NA	5.00079	NA	7.72853	NA	40748420	NA	40748660	NA	134	NA
chr19	40749250	40750559	Interval_11176	1	1	TRUE	FALSE	10.68723	NA	38.16808	NA	42.15643	NA	40749250	NA	40750559	NA	1034	NA
chr19	40750794	40752193	Interval_11177	2	2	TRUE	TRUE	12.44867	4.93545	45.13927	4.72596	49.31534	8.62365	40750794	40751086	40752193	40751230	663	39
chr19	40777174	40777377	Interval_11178	1	1	TRUE	FALSE	4.1123	NA	6.54626	NA	9.37258	NA	40777174	NA	40777377	NA	112	NA
chr19	40777654	40777965	Interval_11179	1	1	TRUE	FALSE	6.85383	NA	19.18397	NA	22.57763	NA	40777654	NA	40777965	NA	153	NA
chr19	40778281	40778647	Interval_11180	1	1	TRUE	FALSE	7.36787	NA	21.91346	NA	25.39754	NA	40778281	NA	40778647	NA	189	NA
chr19	40798342	40798786	Interval_11181	1	1	TRUE	FALSE	8.85307	NA	25.06467	NA	28.65357	NA	40798342	NA	40798786	NA	184	NA
chr19	40799212	40799900	Interval_11182	1	1	TRUE	FALSE	11.18156	NA	36.28265	NA	40.21868	NA	40799212	NA	40799900	NA	149	NA
chr19	40822522	40822792	Interval_11183	1	1	TRUE	FALSE	4.84811	NA	7.87527	NA	10.77842	NA	40822522	NA	40822792	NA	134	NA
chr19	40822946	40823712	Interval_11184	2	2	TRUE	TRUE	9.59	5.40134	27.85188	5.75317	31.53277	9.78649	40823021	40822946	40823712	40823178	451	122
chr19	40826876	40827022	Interval_11185	1	1	FALSE	TRUE	NA	5.23916	NA	4.88524	NA	8.81889	NA	40826876	NA	40827022	NA	48
chr19	40831551	40831873	Interval_11186	1	1	TRUE	FALSE	2.7272	NA	3.03378	NA	5.61047	NA	40831551	NA	40831873	NA	155	NA
chr19	40832251	40832652	Interval_11187	1	1	TRUE	FALSE	4.36883	NA	5.4337	NA	8.18925	NA	40832251	NA	40832652	NA	318	NA
chr19	40834024	40834317	Interval_11188	1	1	TRUE	FALSE	3.06444	NA	3.03378	NA	5.61078	NA	40834024	NA	40834317	NA	140	NA
chr19	40864927	40865116	Interval_11189	1	1	TRUE	FALSE	4.92525	NA	7.71	NA	10.6076	NA	40864927	NA	40865116	NA	99	NA
chr19	40899989	40900253	Interval_11190	1	1	TRUE	FALSE	4.35909	NA	5.97631	NA	8.76653	NA	40899989	NA	40900253	NA	160	NA
chr19	41120914	41121533	Interval_11191	2	2	TRUE	TRUE	3.90746	7.58105	7.84963	15.8222	10.75151	20.51867	41120914	41121144	41121533	41121367	405	134
chr19	41262454	41263753	Interval_11192	2	2	TRUE	TRUE	13.67312	5.08361	52.26043	4.93986	56.62787	8.88455	41262600	41262454	41263753	41262603	938	34
chr19	41264281	41266257	Interval_11193	1	1	TRUE	FALSE	22.92391	NA	157.70937	NA	164.868	NA	41264281	NA	41266257	NA	294	NA
chr19	41266423	41266737	Interval_11194	1	1	TRUE	FALSE	3.22572	NA	3.57547	NA	6.20263	NA	41266423	NA	41266737	NA	196	NA
chr19	41297606	41298473	Interval_11195	1	1	TRUE	FALSE	4.78978	NA	12.5623	NA	15.68889	NA	41297606	NA	41298473	NA	476	NA
chr19	41298723	41299050	Interval_11196	1	1	TRUE	FALSE	3.52263	NA	6.69067	NA	9.52724	NA	41298723	NA	41299050	NA	66	NA
chr19	41309573	41310728	Interval_11197	1	1	TRUE	FALSE	13.39612	NA	46.70682	NA	50.91898	NA	41309573	NA	41310728	NA	750	NA
chr19	41323774	41323991	Interval_11198	1	1	TRUE	FALSE	3.9374	NA	5.3703	NA	8.12261	NA	41323774	NA	41323991	NA	158	NA
chr19	41327110	41327800	Interval_11199	2	2	TRUE	TRUE	3.02513	5.24392	3.84248	5.51055	6.48221	9.50706	41327110	41327536	41327800	41327687	153	115
chr19	41327976	41328185	Interval_11200	1	1	TRUE	FALSE	2.68861	NA	2.20298	NA	4.69018	NA	41327976	NA	41328185	NA	4	NA
chr19	41328489	41328721	Interval_11201	1	1	TRUE	FALSE	2.97162	NA	3.17912	NA	5.76333	NA	41328489	NA	41328721	NA	105	NA
chr19	41328895	41329223	Interval_11202	2	2	TRUE	TRUE	3.35312	8.41429	3.46242	16.99973	6.06643	21.74951	41328926	41328895	41329223	41329128	129	111
chr19	41334785	41334967	Interval_11203	1	1	TRUE	FALSE	3.3726	NA	3.08637	NA	5.66684	NA	41334785	NA	41334967	NA	7	NA
chr19	41352201	41353887	Interval_11204	1	1	TRUE	FALSE	5.81235	NA	12.84614	NA	15.99223	NA	41352201	NA	41353887	NA	848	NA
chr19	41363856	41364207	Interval_11205	1	1	TRUE	FALSE	14.66103	NA	76.71037	NA	81.70084	NA	41363856	NA	41364207	NA	197	NA
chr19	41364300	41364669	Interval_11206	1	1	TRUE	FALSE	7.07528	NA	24.34368	NA	27.91483	NA	41364300	NA	41364669	NA	137	NA
chr19	41364729	41365282	Interval_11207	1	1	TRUE	FALSE	5.14487	NA	8.15473	NA	11.06944	NA	41364729	NA	41365282	NA	315	NA
chr19	41396939	41397300	Interval_11208	1	1	TRUE	FALSE	3.54829	NA	4.74174	NA	7.44695	NA	41396939	NA	41397300	NA	208	NA
chr19	41397461	41398355	Interval_11209	1	1	TRUE	FALSE	21.19429	NA	84.78442	NA	89.95279	NA	41397461	NA	41398355	NA	229	NA
chr19	41409155	41409745	Interval_11210	1	1	TRUE	FALSE	6.20672	NA	25.73042	NA	29.34587	NA	41409155	NA	41409745	NA	345	NA
chr19	41409942	41410658	Interval_11211	1	1	TRUE	FALSE	7.21679	NA	25.24851	NA	28.84056	NA	41409942	NA	41410658	NA	286	NA
chr19	41410919	41411334	Interval_11212	1	1	TRUE	FALSE	4.7534	NA	8.93906	NA	11.89369	NA	41410919	NA	41411334	NA	236	NA
chr19	41420672	41421014	Interval_11213	1	1	TRUE	FALSE	3.25463	NA	4.23945	NA	6.91445	NA	41420672	NA	41421014	NA	169	NA
chr19	41426668	41427266	Interval_11214	1	1	TRUE	FALSE	3.409	NA	6.1222	NA	8.9236	NA	41426668	NA	41427266	NA	431	NA
chr19	41427646	41427959	Interval_11215	1	1	TRUE	FALSE	4.12489	NA	6.03476	NA	8.83265	NA	41427646	NA	41427959	NA	94	NA
chr19	41439480	41439898	Interval_11216	1	1	TRUE	FALSE	8.05812	NA	23.17259	NA	26.70324	NA	41439480	NA	41439898	NA	278	NA
chr19	41443275	41443455	Interval_11217	1	1	TRUE	FALSE	3.48727	NA	3.30229	NA	5.89972	NA	41443275	NA	41443455	NA	22	NA
chr19	41521399	41521579	Interval_11218	1	1	TRUE	FALSE	3.54829	NA	4.74174	NA	7.44695	NA	41521399	NA	41521579	NA	77	NA
chr19	41521825	41522576	Interval_11219	1	1	TRUE	FALSE	9.67188	NA	25.76921	NA	29.3856	NA	41521825	NA	41522576	NA	318	NA
chr19	41545672	41546738	Interval_11220	1	1	TRUE	FALSE	5.80173	NA	16.69147	NA	19.99024	NA	41545672	NA	41546738	NA	387	NA
chr19	41548759	41548963	Interval_11221	1	1	TRUE	FALSE	5.65407	NA	10.9761	NA	14.03629	NA	41548759	NA	41548963	NA	77	NA
chr19	41549017	41549463	Interval_11222	2	2	TRUE	TRUE	5.67211	5.67478	17.83307	9.71364	21.17534	14.08328	41549017	41549138	41549463	41549356	215	97
chr19	41576194	41576528	Interval_11223	1	1	TRUE	FALSE	6.37484	NA	15.39201	NA	18.64258	NA	41576194	NA	41576528	NA	164	NA
chr19	41619187	41619763	Interval_11224	1	1	TRUE	FALSE	6.56233	NA	16.27103	NA	19.5515	NA	41619187	NA	41619763	NA	172	NA
chr19	41810400	41810590	Interval_11225	1	1	TRUE	FALSE	4.36906	NA	6.27733	NA	9.08869	NA	41810400	NA	41810590	NA	120	NA
chr19	41810640	41811350	Interval_11226	1	1	TRUE	FALSE	5.69126	NA	11.05782	NA	14.1206	NA	41810640	NA	41811350	NA	277	NA
chr19	41859792	41861275	Interval_11227	3	2	TRUE	TRUE	9.77527;13.93881	20.37407	34.02317;60.04997	82.19809	37.89195;64.6245	88.07901	41859792;41860209	41860011	41860140;41861275	41860366	179;290	186
chr19	41871506	41872614	Interval_11228	2	2	TRUE	TRUE	5.92506	7.58105	11.56043	15.8222	14.64406	20.51867	41871506	41871584	41872614	41871880	768	124
chr19	41877552	41877939	Interval_11229	1	1	TRUE	FALSE	3.92747	NA	4.84188	NA	7.56299	NA	41877552	NA	41877939	NA	240	NA
chr19	41882792	41883072	Interval_11230	1	1	TRUE	FALSE	4.67068	NA	8.12	NA	11.03343	NA	41882792	NA	41883072	NA	146	NA
chr19	41883132	41884063	Interval_11231	1	1	TRUE	FALSE	4.24517	NA	8.53306	NA	11.47574	NA	41883132	NA	41884063	NA	352	NA
chr19	41884193	41884409	Interval_11232	1	1	FALSE	TRUE	NA	10.24356	NA	22.08574	NA	27.02642	NA	41884193	NA	41884409	NA	99
chr19	41884433	41884791	Interval_11233	1	1	TRUE	FALSE	4.17098	NA	6.13741	NA	8.93923	NA	41884433	NA	41884791	NA	152	NA
chr19	41928549	41928889	Interval_11234	1	1	TRUE	FALSE	4.12489	NA	6.03476	NA	8.83265	NA	41928549	NA	41928889	NA	113	NA
chr19	41944506	41944734	Interval_11235	1	1	TRUE	FALSE	5.78132	NA	10.11964	NA	13.13937	NA	41944506	NA	41944734	NA	138	NA
chr19	42010854	42011049	Interval_11236	1	1	TRUE	FALSE	3.582	NA	3.47715	NA	6.08985	NA	42010854	NA	42011049	NA	140	NA
chr19	42075119	42075827	Interval_11237	1	1	TRUE	FALSE	13.76075	NA	52.47431	NA	56.84825	NA	42075119	NA	42075827	NA	486	NA
chr19	42076168	42076849	Interval_11238	1	1	TRUE	FALSE	8.10897	NA	22.79238	NA	26.30941	NA	42076168	NA	42076849	NA	173	NA
chr19	42129515	42129794	Interval_11239	1	1	TRUE	FALSE	2.9411	NA	2.76847	NA	5.31373	NA	42129515	NA	42129794	NA	111	NA
chr19	42201120	42202871	Interval_11240	2	2	TRUE	TRUE	8.88301	6.47778	32.70905	8.95916	36.53453	13.27279	42201120	42201607	42202871	42201760	800	84
chr19	42207759	42207999	Interval_11241	2	2	TRUE	TRUE	5.00654	4.50568	10.52973	4.02919	13.56731	7.85108	42207759	42207794	42207999	42207938	102	74
chr19	42216873	42217641	Interval_11242	1	1	TRUE	FALSE	6.51391	NA	17.00482	NA	20.31483	NA	42216873	NA	42217641	NA	361	NA
chr19	42218022	42218348	Interval_11243	1	1	TRUE	FALSE	3.25463	NA	4.23945	NA	6.91445	NA	42218022	NA	42218348	NA	169	NA
chr19	42220279	42220934	Interval_11244	1	1	TRUE	FALSE	3.96216	NA	7.23379	NA	10.095	NA	42220279	NA	42220934	NA	337	NA
chr19	42241947	42242604	Interval_11245	1	1	TRUE	FALSE	9.56225	NA	31.75164	NA	35.5563	NA	42241947	NA	42242604	NA	462	NA
chr19	42242806	42243141	Interval_11246	2	2	TRUE	TRUE	3.72569	4.98349	4.67934	4.5012	7.37727	8.38388	42242806	42242815	42243141	42242970	239	112
chr19	42243980	42244553	Interval_11247	1	1	TRUE	FALSE	4.60464	NA	7.66627	NA	10.55449	NA	42243980	NA	42244553	NA	212	NA
chr19	42244603	42244842	Interval_11248	1	1	TRUE	FALSE	4.06626	NA	6.70266	NA	9.54027	NA	42244603	NA	42244842	NA	100	NA
chr19	42252819	42255132	Interval_11249	1	1	TRUE	FALSE	8.62478	NA	26.6426	NA	30.28621	NA	42252819	NA	42255132	NA	1375	NA
chr19	42268414	42268865	Interval_11250	1	1	TRUE	FALSE	13.93152	NA	69.35689	NA	74.16783	NA	42268414	NA	42268865	NA	198	NA
chr19	42269220	42270474	Interval_11251	1	1	TRUE	FALSE	12.44867	NA	45.13927	NA	49.31534	NA	42269220	NA	42270474	NA	234	NA
chr19	42270582	42270776	Interval_11252	1	1	TRUE	FALSE	3.39613	NA	4.80333	NA	7.51729	NA	42270582	NA	42270776	NA	66	NA
chr19	42280035	42280401	Interval_11253	1	1	TRUE	FALSE	4.39156	NA	8.06288	NA	10.97069	NA	42280035	NA	42280401	NA	99	NA
chr19	42284034	42284329	Interval_11254	1	1	TRUE	FALSE	5.25892	NA	10.10729	NA	13.1211	NA	42284034	NA	42284329	NA	132	NA
chr19	42302808	42303089	Interval_11255	1	1	TRUE	FALSE	4.08153	NA	5.41585	NA	8.17012	NA	42302808	NA	42303089	NA	115	NA
chr19	42316753	42317004	Interval_11256	1	1	TRUE	FALSE	3.8372	NA	4.90397	NA	7.62935	NA	42316753	NA	42317004	NA	124	NA
chr19	42396439	42396881	Interval_11257	1	1	TRUE	FALSE	4.9527	NA	12.05472	NA	15.16562	NA	42396439	NA	42396881	NA	290	NA
chr19	42397171	42397547	Interval_11258	1	1	TRUE	FALSE	4.15338	NA	5.82686	NA	8.61197	NA	42397171	NA	42397547	NA	143	NA
chr19	42469984	42470225	Interval_11259	2	2	TRUE	TRUE	6.71625	6.38098	14.46988	6.93559	17.6802	11.0833	42469984	42470027	42470225	42470198	70	100
chr19	42553413	42553640	Interval_11260	1	1	FALSE	TRUE	NA	7.3606	NA	12.18066	NA	16.70032	NA	42553413	NA	42553640	NA	98
chr19	43445074	43445234	Interval_11261	1	1	FALSE	TRUE	NA	5.05602	NA	4.90168	NA	8.83615	NA	43445074	NA	43445234	NA	63
chr19	43562346	43562526	Interval_11262	1	1	TRUE	FALSE	3.9374	NA	5.3703	NA	8.12261	NA	43562346	NA	43562526	NA	66	NA
chr19	43562682	43563314	Interval_11263	2	2	TRUE	TRUE	5.99985	11.10887	13.68375	20.72509	16.86258	25.62	43562682	43562728	43563314	43563080	403	237
chr19	43575050	43575530	Interval_11264	1	1	TRUE	FALSE	3.53764	NA	5.38412	NA	8.13737	NA	43575050	NA	43575530	NA	353	NA
chr19	43575948	43576248	Interval_11265	1	1	TRUE	FALSE	3.87087	NA	5.97631	NA	8.76652	NA	43575948	NA	43576248	NA	234	NA
chr19	43594911	43595751	Interval_11266	1	1	TRUE	FALSE	5.02968	NA	9.58138	NA	12.57288	NA	43594911	NA	43595751	NA	145	NA
chr19	43595889	43596083	Interval_11267	1	1	TRUE	FALSE	3.72076	NA	4.18972	NA	6.86305	NA	43595889	NA	43596083	NA	90	NA
chr19	43596219	43596881	Interval_11268	2	2	TRUE	TRUE	13.87464	4.48012	57.73787	3.2289	62.24988	6.92859	43596323	43596219	43596881	43596451	178	55
chr19	43618956	43619973	Interval_11269	1	1	TRUE	FALSE	7.5623	NA	20.01549	NA	23.43856	NA	43618956	NA	43619973	NA	354	NA
chr19	43664040	43664277	Interval_11270	2	2	TRUE	TRUE	4.31239	6.51429	6.72085	10.22157	9.5616	14.61776	43664040	43664079	43664240	43664277	151	136
chr19	43669052	43669439	Interval_11271	1	1	TRUE	FALSE	4.51601	NA	8.66133	NA	11.60891	NA	43669052	NA	43669439	NA	85	NA
chr19	43669512	43669719	Interval_11272	1	1	TRUE	FALSE	2.90315	NA	2.51686	NA	5.0404	NA	43669512	NA	43669719	NA	88	NA
chr19	43670157	43670342	Interval_11273	1	1	FALSE	TRUE	NA	5.08361	NA	4.93986	NA	8.88455	NA	43670157	NA	43670342	NA	51
chr19	43674398	43674727	Interval_11274	1	1	TRUE	FALSE	2.89908	NA	3.33621	NA	5.93631	NA	43674398	NA	43674727	NA	200	NA
chr19	43754192	43754572	Interval_11275	1	1	TRUE	FALSE	4.19344	NA	7.28848	NA	10.15552	NA	43754192	NA	43754572	NA	113	NA
chr19	43754652	43755595	Interval_11276	2	2	TRUE	TRUE	14.89758	5.93771	59.60764	6.59984	64.17191	10.71919	43754652	43754912	43755595	43755091	178	80
chr19	43755795	43756091	Interval_11277	1	1	TRUE	FALSE	4.08557	NA	5.16069	NA	7.89922	NA	43755795	NA	43756091	NA	147	NA
chr19	43756148	43756403	Interval_11278	1	1	TRUE	FALSE	3.7499	NA	4.7286	NA	7.43231	NA	43756148	NA	43756403	NA	115	NA
chr19	43756847	43757027	Interval_11279	1	1	TRUE	FALSE	3.2917	NA	2.74333	NA	5.28791	NA	43756847	NA	43757027	NA	13	NA
chr19	43757242	43757438	Interval_11280	1	1	TRUE	FALSE	2.90315	NA	2.51686	NA	5.0404	NA	43757242	NA	43757438	NA	78	NA
chr19	43765031	43765225	Interval_11281	1	1	TRUE	FALSE	3.62047	NA	4.44704	NA	7.13625	NA	43765031	NA	43765225	NA	172	NA
chr19	43765335	43765857	Interval_11282	2	2	TRUE	TRUE	4.40129	7.09471	7.49596	10.83683	10.38128	15.27975	43765335	43765383	43765857	43765742	121	102
chr19	43777015	43777815	Interval_11283	2	2	TRUE	TRUE	9.9563	9.56244	35.07661	19.15488	38.97747	23.98836	43777015	43777482	43777815	43777729	621	120
chr19	43777881	43778116	Interval_11284	1	1	TRUE	FALSE	4.28454	NA	6.66015	NA	9.49631	NA	43777881	NA	43778116	NA	134	NA
chr19	43778696	43778982	Interval_11285	1	1	TRUE	FALSE	3.48038	NA	3.49822	NA	6.11541	NA	43778696	NA	43778982	NA	248	NA
chr19	43779108	43780049	Interval_11286	1	1	TRUE	FALSE	5.8438	NA	12.15281	NA	15.26505	NA	43779108	NA	43780049	NA	470	NA
chr19	43780228	43781122	Interval_11287	1	1	TRUE	FALSE	6.37484	NA	15.39201	NA	18.64258	NA	43780228	NA	43781122	NA	686	NA
chr19	43827362	43827598	Interval_11288	1	1	TRUE	FALSE	3.64534	NA	4.26623	NA	6.94755	NA	43827362	NA	43827598	NA	86	NA
chr19	43934889	43935234	Interval_11289	1	1	TRUE	FALSE	4.84811	NA	7.87527	NA	10.77842	NA	43934889	NA	43935234	NA	168	NA
chr19	43951024	43951240	Interval_11290	1	1	FALSE	TRUE	NA	5.7	NA	7.60136	NA	11.81278	NA	43951024	NA	43951240	NA	133
chr19	43951315	43951602	Interval_11291	1	1	TRUE	FALSE	3.37491	NA	3.49748	NA	6.11465	NA	43951315	NA	43951602	NA	180	NA
chr19	43984197	43984567	Interval_11292	1	1	TRUE	FALSE	6.74983	NA	17.15695	NA	20.47255	NA	43984197	NA	43984567	NA	123	NA
chr19	44002464	44002795	Interval_11293	1	1	TRUE	FALSE	3.56241	NA	4.10152	NA	6.76266	NA	44002464	NA	44002795	NA	270	NA
chr19	44002971	44003634	Interval_11294	1	1	TRUE	FALSE	7.42197	NA	21.10277	NA	24.5629	NA	44002971	NA	44003634	NA	126	NA
chr19	44025372	44025699	Interval_11295	1	1	TRUE	FALSE	8.3682	NA	20.3248	NA	23.75939	NA	44025372	NA	44025699	NA	169	NA
chr19	44094447	44094919	Interval_11296	1	1	TRUE	FALSE	6.53045	NA	14.91452	NA	18.14507	NA	44094447	NA	44094919	NA	236	NA
chr19	44113283	44113862	Interval_11297	2	2	TRUE	TRUE	8.30675	5.37202	23.77617	5.71385	27.32562	9.73465	44113376	44113283	44113862	44113440	232	86
chr19	44165075	44165559	Interval_11298	1	1	TRUE	FALSE	6.05025	NA	20.24256	NA	23.67321	NA	44165075	NA	44165559	NA	157	NA
chr19	44207411	44207977	Interval_11299	2	2	TRUE	TRUE	7.12482	5.74597	18.96374	5.64812	22.34977	9.66566	44207467	44207411	44207977	44207556	198	10
chr19	44212227	44212854	Interval_11300	1	1	TRUE	FALSE	7.83563	NA	19.18397	NA	22.57859	NA	44212227	NA	44212854	NA	171	NA
chr19	44304674	44304983	Interval_11301	1	1	TRUE	FALSE	4.12489	NA	6.03476	NA	8.83265	NA	44304674	NA	44304983	NA	157	NA
chr19	44500174	44500986	Interval_11302	1	1	TRUE	FALSE	6.56233	NA	16.27103	NA	19.5515	NA	44500174	NA	44500986	NA	224	NA
chr19	44587090	44587842	Interval_11303	1	1	TRUE	FALSE	6.78188	NA	14.17698	NA	17.37395	NA	44587090	NA	44587842	NA	360	NA
chr19	44588060	44589080	Interval_11304	1	1	TRUE	FALSE	17.01451	NA	66.97319	NA	71.72667	NA	44588060	NA	44589080	NA	290	NA
chr19	44643844	44644554	Interval_11305	1	1	TRUE	FALSE	6.29016	NA	17.25928	NA	20.58307	NA	44643844	NA	44644554	NA	402	NA
chr19	44722363	44722680	Interval_11306	1	1	TRUE	FALSE	4.52559	NA	7.78494	NA	10.68472	NA	44722363	NA	44722680	NA	87	NA
chr19	44741697	44742524	Interval_11307	2	2	TRUE	TRUE	4.38667	6.47828	9.21614	8.56448	12.18735	12.85592	44741697	44741882	44742524	44742184	261	160
chr19	44747593	44747832	Interval_11308	1	1	FALSE	TRUE	NA	4.13044	NA	2.72881	NA	6.34068	NA	44747593	NA	44747832	NA	74
chr19	44747952	44748328	Interval_11309	1	1	TRUE	FALSE	4.44987	NA	6.15569	NA	8.95776	NA	44747952	NA	44748328	NA	129	NA
chr19	44748664	44749385	Interval_11310	1	1	TRUE	FALSE	10.36044	NA	35.52138	NA	39.43496	NA	44748664	NA	44749385	NA	378	NA
chr19	44753325	44754425	Interval_11311	2	2	TRUE	TRUE	8.54816	13.66221	30.14534	34.19161	33.89654	39.42006	44753325	44753336	44754425	44753651	205	158
chr19	44844578	44844820	Interval_11312	1	1	TRUE	FALSE	5.06237	NA	9.65675	NA	12.65188	NA	44844578	NA	44844820	NA	145	NA
chr19	44844884	44845028	Interval_11313	1	1	FALSE	TRUE	NA	4.31903	NA	3.00702	NA	6.65929	NA	44844884	NA	44845028	NA	91
chr19	44845413	44845647	Interval_11314	1	1	TRUE	FALSE	4.31239	NA	6.72085	NA	9.5616	NA	44845413	NA	44845647	NA	141	NA
chr19	44846236	44847085	Interval_11315	1	1	TRUE	FALSE	9.15423	NA	26.84568	NA	30.49621	NA	44846236	NA	44847085	NA	268	NA
chr19	44847181	44847509	Interval_11316	1	1	TRUE	FALSE	4.20528	NA	5.94033	NA	8.72775	NA	44847181	NA	44847509	NA	174	NA
chr19	44855907	44856192	Interval_11317	1	1	TRUE	FALSE	3.48727	NA	3.30229	NA	5.89972	NA	44855907	NA	44856192	NA	254	NA
chr19	44856513	44856950	Interval_11318	1	1	TRUE	FALSE	4.03215	NA	6.61751	NA	9.45268	NA	44856513	NA	44856950	NA	176	NA
chr19	44890139	44890422	Interval_11319	1	1	TRUE	FALSE	5.43071	NA	11.57043	NA	14.65426	NA	44890139	NA	44890422	NA	145	NA
chr19	44890473	44890858	Interval_11320	1	1	TRUE	FALSE	6.46519	NA	15.60948	NA	18.86744	NA	44890473	NA	44890858	NA	222	NA
chr19	44891289	44892026	Interval_11321	1	1	TRUE	FALSE	6.08474	NA	18.32248	NA	21.68431	NA	44891289	NA	44892026	NA	154	NA
chr19	44892114	44892334	Interval_11322	1	1	TRUE	FALSE	3.06444	NA	3.03378	NA	5.61078	NA	44892114	NA	44892334	NA	172	NA
chr19	44914059	44915639	Interval_11323	1	1	TRUE	FALSE	8.43728	NA	25.64559	NA	29.25933	NA	44914059	NA	44915639	NA	400	NA
chr19	44924129	44924696	Interval_11324	1	1	TRUE	FALSE	4.31239	NA	6.72085	NA	9.5616	NA	44924129	NA	44924696	NA	302	NA
chr19	44925048	44925364	Interval_11325	1	1	TRUE	FALSE	4.38667	NA	9.21614	NA	12.18735	NA	44925048	NA	44925364	NA	138	NA
chr19	44925551	44925788	Interval_11326	2	2	TRUE	TRUE	4.28561	4.98349	6.10459	4.5012	8.9056	8.38388	44925582	44925551	44925788	44925696	132	50
chr19	44943873	44944583	Interval_11327	2	2	TRUE	TRUE	6.12887	7.62542	16.41569	12.19529	19.70638	16.72068	44943876	44943873	44944583	44944071	386	87
chr19	44945535	44947745	Interval_11328	1	1	TRUE	FALSE	10.31223	NA	35.99728	NA	39.92479	NA	44945535	NA	44947745	NA	876	NA
chr19	44954745	44955208	Interval_11329	1	1	TRUE	FALSE	4.65896	NA	13.09467	NA	16.24688	NA	44954745	NA	44955208	NA	344	NA
chr19	44955221	44955881	Interval_11330	2	2	TRUE	TRUE	4.94058	9.85618	12.02466	21.92422	15.12953	26.855	44955438	44955221	44955881	44955444	134	100
chr19	45001455	45001919	Interval_11331	1	1	TRUE	FALSE	14.35446	NA	69.90051	NA	74.72475	NA	45001455	NA	45001919	NA	159	NA
chr19	45038987	45039398	Interval_11332	1	1	TRUE	FALSE	8.87073	NA	32.12643	NA	35.9389	NA	45038987	NA	45039398	NA	228	NA
chr19	45039791	45040449	Interval_11333	1	1	TRUE	FALSE	3.39613	NA	4.80333	NA	7.51729	NA	45039791	NA	45040449	NA	401	NA
chr19	45040742	45040922	Interval_11334	1	1	TRUE	FALSE	2.79302	NA	3.68825	NA	6.32056	NA	45040742	NA	45040922	NA	39	NA
chr19	45075202	45076425	Interval_11335	2	2	TRUE	TRUE	4.51601	7.35468	8.66133	10.42774	11.60891	14.83917	45075716	45075202	45076425	45075777	421	325
chr19	45078976	45079790	Interval_11336	1	1	TRUE	FALSE	7.09882	NA	18.44624	NA	21.81061	NA	45078976	NA	45079790	NA	456	NA
chr19	45091854	45092753	Interval_11337	1	1	TRUE	FALSE	4.56231	NA	6.96645	NA	9.82176	NA	45091854	NA	45092753	NA	61	NA
chr19	45092817	45093671	Interval_11338	1	1	TRUE	FALSE	16.59021	NA	69.10078	NA	73.90932	NA	45092817	NA	45093671	NA	225	NA
