GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
GIMAP2,7.0,11.0,9.0,32.0,40.0,30.0
IFT172,0.0,1.0,1.0,4.0,5.0,6.0
MTG2,22.0,30.0,32.0,66.0,101.0,109.0
SENP3,35.0,61.0,61.0,120.0,138.0,175.0
INTS1,6.0,7.0,7.0,14.0,23.0,21.0
TMEM251,31.0,50.0,53.0,97.0,126.0,119.0
FBXW2,156.0,285.0,257.0,715.0,635.0,655.0
PTPN22,24.0,38.0,38.0,127.0,178.0,120.0
GMEB2,34.0,54.0,61.0,121.0,177.0,213.0
PITPNC1,29.0,41.0,40.0,74.0,91.0,92.0
26220,0.0,0.0,0.0,0.0,1.0,1.0
FBXL3,129.0,189.0,177.0,626.0,650.0,483.0
ARL5A,532.0,596.0,535.0,2373.0,2060.0,2202.0
FBXW4P1,4.0,3.0,3.0,6.0,8.0,8.0
PHGDH,101.0,144.0,149.0,421.0,618.0,497.0
STAP1,3.0,1.0,0.0,3.0,3.0,4.0
B3GAT3,60.0,89.0,92.0,158.0,171.0,262.0
TIAM2,10.0,10.0,7.0,25.0,38.0,34.0
LRRC29,1.0,0.0,0.0,2.0,1.0,5.0
FBXL6,9.0,10.0,9.0,21.0,27.0,29.0
FBXL5,185.0,295.0,332.0,934.0,1023.0,766.0
FBXL4,46.0,55.0,57.0,181.0,244.0,173.0
FAM50B,6.0,8.0,6.0,24.0,32.0,23.0
KLHL3,3.0,6.0,5.0,12.0,15.0,13.0
26255,176.0,279.0,240.0,646.0,754.0,703.0
CABYR,3.0,4.0,6.0,10.0,19.0,17.0
BLOC1S6,714.0,1178.0,1023.0,2697.0,2956.0,3137.0
FBXW8,28.0,32.0,44.0,107.0,119.0,119.0
FBXO25,27.0,41.0,43.0,107.0,143.0,145.0
FBXO24,0.0,1.0,0.0,0.0,2.0,2.0
TSPAN17,51.0,58.0,73.0,123.0,151.0,180.0
FBXO22,64.0,93.0,81.0,306.0,232.0,267.0
FBXO10,12.0,24.0,22.0,49.0,50.0,89.0
FBXO9,38.0,57.0,55.0,127.0,134.0,152.0
FBXO8,20.0,18.0,17.0,49.0,79.0,52.0
FBXO6,19.0,13.0,16.0,48.0,28.0,42.0
FBXO5,27.0,28.0,25.0,117.0,234.0,80.0
FBXO4,69.0,117.0,113.0,300.0,321.0,295.0
FBXO3,31.0,35.0,37.0,71.0,106.0,99.0
HIBCH,29.0,51.0,43.0,132.0,110.0,128.0
VPS33B,9.0,14.0,13.0,21.0,41.0,36.0
TINF2,63.0,90.0,76.0,172.0,216.0,256.0
SACS,98.0,130.0,106.0,433.0,473.0,379.0
PLA2G2D,0.0,1.0,0.0,2.0,1.0,5.0
ERAL1,35.0,59.0,58.0,120.0,134.0,155.0
ARFGAP3,231.0,332.0,299.0,978.0,947.0,959.0
AK5,3.0,3.0,3.0,10.0,14.0,10.0
MYCBP,545.0,810.0,720.0,2034.0,1659.0,2148.0
SERGEF,54.0,110.0,99.0,210.0,234.0,272.0
GBGT1,26.0,48.0,59.0,128.0,157.0,107.0
GAPDHS,1.0,4.0,3.0,8.0,7.0,13.0
GNL3,89.0,141.0,146.0,371.0,665.0,389.0
FAM162A,107.0,217.0,181.0,413.0,371.0,475.0
LHX6,1.0,1.0,0.0,0.0,1.0,1.0
PTPN18,174.0,281.0,320.0,610.0,612.0,912.0
SEZ6L2,4.0,5.0,5.0,10.0,16.0,18.0
NUPR1,55.0,87.0,85.0,261.0,219.0,236.0
PPP1R14B,177.0,231.0,243.0,511.0,535.0,761.0
NARF,14.0,20.0,22.0,50.0,62.0,74.0
SLC17A5,32.0,42.0,32.0,104.0,104.0,100.0
CNNM4,11.0,14.0,23.0,57.0,64.0,82.0
CNNM3,16.0,27.0,32.0,57.0,57.0,77.0
HEYL,7.0,16.0,17.0,47.0,42.0,44.0
MYOF,1.0,3.0,1.0,3.0,3.0,6.0
CHIC2,20.0,39.0,38.0,113.0,169.0,119.0
INTS6,134.0,231.0,191.0,933.0,882.0,563.0
TIMM10B,193.0,273.0,301.0,879.0,893.0,804.0
TIMM13,232.0,398.0,389.0,786.0,1119.0,1111.0
TIMM10,102.0,162.0,137.0,360.0,462.0,432.0
TIMM9,218.0,313.0,261.0,902.0,1067.0,778.0
TIMM8B,321.0,570.0,487.0,1024.0,1064.0,1332.0
AGO1,50.0,83.0,100.0,228.0,237.0,309.0
LATS2,15.0,27.0,22.0,79.0,111.0,71.0
TSPAN16,0.0,0.0,0.0,0.0,1.0,1.0
DAZAP1,336.0,531.0,494.0,1339.0,1347.0,1446.0
ITGB1BP2,0.0,1.0,1.0,1.0,6.0,4.0
AATF,49.0,59.0,71.0,130.0,251.0,182.0
RGS17,1.0,0.0,1.0,1.0,1.0,2.0
SRPK3,1.0,1.0,2.0,2.0,5.0,4.0
OSTF1,182.0,275.0,259.0,924.0,875.0,752.0
BSCL2,119.0,217.0,248.0,441.0,466.0,597.0
CKAP2,262.0,325.0,313.0,1272.0,985.0,999.0
MRPL46,23.0,35.0,30.0,76.0,118.0,96.0
TBL2,100.0,168.0,144.0,415.0,402.0,980.0
ELP4,45.0,78.0,67.0,253.0,233.0,235.0
OR7E47P,5.0,9.0,9.0,21.0,17.0,37.0
NUFIP1,25.0,41.0,34.0,127.0,140.0,124.0
RPS6KC1,23.0,31.0,28.0,74.0,87.0,97.0
SH3YL1,162.0,239.0,220.0,720.0,686.0,665.0
26765,2.0,2.0,2.0,10.0,6.0,11.0
26769,12.0,10.0,9.0,30.0,45.0,37.0
26770,7.0,11.0,13.0,32.0,44.0,43.0
SNORD102,4.0,5.0,4.0,12.0,13.0,12.0
SNORD4B,2.0,2.0,1.0,9.0,5.0,7.0
SNORD4A,11.0,21.0,19.0,33.0,36.0,61.0
26774,39.0,68.0,44.0,147.0,142.0,192.0
SNORA72,1.0,2.0,2.0,7.0,9.0,9.0
26776,0.0,2.0,1.0,2.0,2.0,7.0
26777,1.0,2.0,0.0,5.0,7.0,5.0
SNORA70,20.0,21.0,22.0,39.0,61.0,77.0
SNORA69,0.0,3.0,0.0,3.0,4.0,4.0
SNORA68,2.0,5.0,3.0,12.0,13.0,16.0
SNORA67,30.0,42.0,34.0,89.0,99.0,120.0
SNORA66,4.0,2.0,3.0,6.0,8.0,10.0
SNORA65,1.0,3.0,4.0,8.0,6.0,10.0
SNORA64,3.0,9.0,9.0,11.0,16.0,23.0
SNORD63,4.0,6.0,4.0,14.0,15.0,15.0
SNORD62A,0.0,0.0,0.0,1.0,0.0,1.0
SNORD60,1.0,6.0,2.0,5.0,4.0,6.0
SNORD59A,0.0,1.0,1.0,3.0,4.0,4.0
SNORD58B,173.0,266.0,217.0,690.0,781.0,725.0
SNORD58A,3.0,7.0,4.0,18.0,12.0,22.0
SNORD57,8.0,11.0,15.0,22.0,15.0,36.0
SNORD56,4.0,8.0,5.0,7.0,7.0,9.0
SNORD54,5.0,8.0,5.0,20.0,16.0,20.0
SNORD53,0.0,0.0,0.0,2.0,0.0,1.0
SNORD52,4.0,6.0,5.0,11.0,15.0,24.0
26798,1.0,0.0,1.0,1.0,4.0,2.0
26799,1.0,1.0,0.0,1.0,4.0,2.0
SNORD49A,10.0,20.0,13.0,53.0,61.0,66.0
SNORD48,5.0,8.0,10.0,10.0,15.0,32.0
26802,19.0,37.0,26.0,80.0,79.0,94.0
SNORD45B,6.0,10.0,8.0,38.0,52.0,31.0
SNORD45A,3.0,5.0,4.0,21.0,29.0,20.0
26806,6.0,9.0,7.0,18.0,20.0,33.0
SNORD43,1.0,3.0,7.0,8.0,9.0,10.0
SNORD42B,2.0,1.0,1.0,5.0,6.0,8.0
SNORD42A,1.0,2.0,2.0,4.0,5.0,4.0
SNORD41,0.0,0.0,0.0,2.0,0.0,2.0
SNORD55,2.0,3.0,3.0,8.0,7.0,10.0
SNORD37,0.0,0.0,0.0,3.0,1.0,4.0
SNORD36C,4.0,7.0,6.0,13.0,16.0,17.0
26814,5.0,8.0,7.0,15.0,13.0,30.0
SNORD36A,26.0,53.0,41.0,106.0,88.0,142.0
SNORD35A,2.0,3.0,3.0,8.0,10.0,14.0
SNORD34,3.0,6.0,7.0,12.0,9.0,16.0
SNORD33,7.0,8.0,5.0,16.0,19.0,22.0
SNORD32A,6.0,9.0,9.0,25.0,18.0,30.0
SNORD24,2.0,4.0,3.0,7.0,4.0,9.0
SNORA74A,2.0,5.0,3.0,5.0,8.0,6.0
SNORD14A,1.0,1.0,2.0,5.0,3.0,5.0
RNU11,6.0,12.0,11.0,26.0,25.0,24.0
RNU6-1,9.0,16.0,13.0,51.0,32.0,48.0
RNU5F-1,1.0,6.0,4.0,6.0,8.0,6.0
26829,2.0,11.0,5.0,27.0,17.0,14.0
26830,1.0,3.0,1.0,8.0,4.0,6.0
RNU5A-1,6.0,16.0,18.0,29.0,12.0,20.0
RNU5B-1,1.0,10.0,3.0,16.0,7.0,8.0
RNU4-2,14.0,41.0,17.0,61.0,42.0,60.0
RNU4-1,16.0,25.0,19.0,44.0,34.0,64.0
26851,8.0,7.0,7.0,19.0,20.0,27.0
RNVU1-18,27.0,37.0,28.0,76.0,52.0,51.0
RNVU1-7,1.0,3.0,1.0,7.0,6.0,6.0
RNU1-3,27.0,37.0,28.0,76.0,52.0,51.0
RNU1-2,27.0,37.0,28.0,76.0,52.0,51.0
RNU1-1,27.0,37.0,28.0,76.0,52.0,51.0
OPLAH,0.0,0.0,1.0,2.0,3.0,5.0
RANBP6,180.0,283.0,265.0,702.0,678.0,732.0
COPG2,55.0,100.0,87.0,201.0,215.0,216.0
HBP1,114.0,168.0,173.0,530.0,610.0,451.0
CHORDC1,179.0,258.0,221.0,1225.0,859.0,770.0
ZNF285,2.0,4.0,3.0,15.0,17.0,15.0
SEC22A,32.0,34.0,39.0,108.0,104.0,111.0
AP3M1,677.0,1108.0,998.0,3320.0,2363.0,2845.0
PABPC1,2653.0,4442.0,3810.0,13136.0,15981.0,10566.0
AKAP8L,276.0,425.0,456.0,882.0,1027.0,1250.0
RNF11,151.0,216.0,186.0,710.0,584.0,630.0
TRUB2,80.0,112.0,105.0,241.0,195.0,294.0
GPR160,22.0,27.0,25.0,79.0,84.0,79.0
CYFIP2,1.0,1.0,3.0,7.0,6.0,7.0
DNAJC2,32.0,40.0,31.0,90.0,133.0,101.0
USP21,16.0,11.0,10.0,43.0,53.0,45.0
TPK1,126.0,172.0,152.0,483.0,501.0,460.0
CNPPD1,111.0,182.0,195.0,416.0,417.0,514.0
BEX3,78.0,156.0,138.0,301.0,346.0,382.0
NPTN,87.0,132.0,100.0,354.0,259.0,316.0
MLH3,15.0,20.0,22.0,54.0,50.0,58.0
NPHP3,9.0,12.0,13.0,40.0,61.0,36.0
ATP2C1,82.0,130.0,113.0,392.0,423.0,317.0
ACAD8,32.0,44.0,44.0,124.0,119.0,120.0
NOX1,2.0,3.0,3.0,10.0,16.0,6.0
SIGLEC7,2.0,4.0,5.0,10.0,7.0,12.0
TRMT2A,39.0,60.0,58.0,111.0,149.0,175.0
PKD2L2,41.0,49.0,43.0,223.0,258.0,145.0
LAT,28.0,41.0,38.0,84.0,94.0,95.0
UTP25,47.0,57.0,89.0,148.0,188.0,182.0
PELP1,2.0,3.0,4.0,14.0,12.0,15.0
SND1,131.0,251.0,257.0,541.0,675.0,685.0
NSG1,0.0,0.0,2.0,2.0,5.0,8.0
STAU2,256.0,417.0,354.0,1354.0,1119.0,1231.0
PPA2,102.0,156.0,154.0,356.0,421.0,423.0
GHITM,980.0,1442.0,1258.0,4376.0,3848.0,3919.0
DAPP1,41.0,60.0,59.0,222.0,276.0,153.0
VPS41,83.0,120.0,115.0,337.0,315.0,329.0
TSPAN13,3.0,6.0,6.0,17.0,16.0,20.0
LYPD3,1.0,2.0,0.0,5.0,6.0,8.0
B9D1,11.0,14.0,11.0,32.0,30.0,40.0
RPUSD2,9.0,11.0,7.0,13.0,27.0,30.0
MTBP,15.0,20.0,14.0,58.0,68.0,56.0
FOXP1,186.0,298.0,310.0,827.0,968.0,873.0
UQCRQ,329.0,456.0,429.0,1093.0,1602.0,1298.0
ST6GALNAC4,24.0,25.0,29.0,56.0,69.0,68.0
KCNMB3,5.0,7.0,6.0,11.0,21.0,16.0
TRAPPC3,202.0,349.0,338.0,731.0,737.0,1027.0
TAF5L,109.0,178.0,150.0,400.0,392.0,421.0
CLUL1,6.0,11.0,5.0,19.0,22.0,29.0
CACYBP,502.0,818.0,674.0,2479.0,2099.0,2076.0
EIF2AK1,432.0,737.0,635.0,1657.0,1751.0,1944.0
ARRDC2,75.0,124.0,141.0,182.0,262.0,384.0
ZBTB11,70.0,78.0,83.0,408.0,320.0,253.0
DMAC2L,64.0,80.0,62.0,231.0,226.0,206.0
SDCBP2,1.0,0.0,2.0,2.0,4.0,4.0
BBC3,22.0,29.0,35.0,72.0,109.0,81.0
DKKL1,0.0,0.0,0.0,1.0,0.0,1.0
DKK2,0.0,3.0,2.0,14.0,11.0,9.0
AFF4,191.0,302.0,270.0,881.0,915.0,832.0
SMC1B,0.0,1.0,0.0,2.0,0.0,2.0
CYTH4,174.0,293.0,293.0,553.0,737.0,979.0
HSPB7,0.0,0.0,0.0,1.0,2.0,3.0
INVS,31.0,40.0,46.0,134.0,143.0,127.0
SNX5,207.0,314.0,316.0,819.0,968.0,824.0
CPNE7,15.0,19.0,26.0,35.0,41.0,75.0
TJP3,0.0,0.0,0.0,1.0,3.0,1.0
CIDEB,38.0,65.0,64.0,162.0,138.0,222.0
PALD1,20.0,30.0,29.0,60.0,71.0,69.0
FAM184B,4.0,6.0,7.0,15.0,12.0,20.0
STK36,8.0,16.0,15.0,34.0,46.0,33.0
CPAMD8,0.0,0.0,0.0,2.0,0.0,12.0
INTU,2.0,2.0,2.0,6.0,10.0,7.0
ZNF777,2.0,3.0,6.0,7.0,9.0,8.0
BRPF3,25.0,30.0,41.0,115.0,115.0,120.0
NDOR1,31.0,40.0,39.0,75.0,105.0,143.0
AGO2,46.0,70.0,73.0,219.0,190.0,183.0
NAAA,58.0,88.0,104.0,232.0,195.0,250.0
GLS2,1.0,1.0,1.0,2.0,4.0,5.0
PRELID1,181.0,303.0,307.0,605.0,632.0,768.0
SLC39A1,165.0,275.0,286.0,538.0,507.0,780.0
TUBG2,1.0,2.0,2.0,4.0,2.0,2.0
SIGLEC9,2.0,1.0,1.0,2.0,3.0,2.0
VPS4A,90.0,142.0,149.0,321.0,318.0,441.0
27184,2.0,3.0,3.0,8.0,12.0,13.0
DISC1,41.0,47.0,52.0,143.0,205.0,145.0
IL17C,0.0,1.0,0.0,1.0,0.0,0.0
GPR82,0.0,1.0,1.0,2.0,2.0,6.0
GPR78,1.0,0.0,0.0,2.0,6.0,2.0
C5AR2,0.0,1.0,1.0,1.0,1.0,2.0
TUBGCP4,123.0,189.0,180.0,504.0,424.0,500.0
SERP1,1118.0,1965.0,1623.0,6464.0,5325.0,5057.0
GNMT,0.0,0.0,2.0,2.0,0.0,6.0
COQ2,73.0,126.0,94.0,305.0,311.0,300.0
ARFIP1,126.0,186.0,143.0,519.0,621.0,513.0
GPKOW,21.0,21.0,20.0,50.0,48.0,45.0
GPR162,1.0,1.0,1.0,0.0,2.0,3.0
SIT1,4.0,6.0,9.0,15.0,18.0,22.0
BBS9,4.0,5.0,5.0,10.0,9.0,16.0
TNFRSF21,4.0,7.0,5.0,21.0,20.0,24.0
CHMP2A,67.0,65.0,72.0,175.0,244.0,198.0
SESN1,9.0,11.0,9.0,43.0,50.0,30.0
AHDC1,5.0,4.0,6.0,16.0,22.0,39.0
RNF115,53.0,91.0,82.0,262.0,229.0,233.0
NFU1,123.0,204.0,183.0,465.0,474.0,479.0
ERLEC1,70.0,145.0,122.0,393.0,458.0,359.0
MMADHC,151.0,249.0,208.0,698.0,622.0,607.0
PDCD4,462.0,705.0,675.0,2161.0,2098.0,2098.0
KLHL20,27.0,41.0,37.0,112.0,128.0,127.0
LSM1,531.0,870.0,729.0,1860.0,2118.0,2653.0
LSM3,230.0,431.0,380.0,860.0,1151.0,1015.0
SULT1B1,0.0,0.0,0.0,2.0,0.0,2.0
VENTX,28.0,40.0,35.0,89.0,130.0,108.0
RND1,4.0,5.0,5.0,9.0,29.0,9.0
R3HCC1L,47.0,72.0,62.0,202.0,241.0,188.0
DIMT1,96.0,128.0,109.0,411.0,424.0,390.0
CRCP,130.0,227.0,223.0,514.0,607.0,675.0
ADAMDEC1,1.0,2.0,1.0,2.0,5.0,5.0
ZNF544,3.0,7.0,8.0,17.0,12.0,18.0
APEX2,15.0,22.0,18.0,50.0,64.0,75.0
MOCS3,16.0,18.0,14.0,52.0,55.0,43.0
ZNF330,120.0,175.0,150.0,476.0,594.0,972.0
RAB30,7.0,6.0,9.0,17.0,19.0,15.0
PGAP2,46.0,66.0,59.0,148.0,129.0,199.0
RBMX,2074.0,3224.0,2876.0,8996.0,7607.0,8687.0
TNRC6A,58.0,82.0,74.0,273.0,266.0,236.0
ZNF638,55.0,104.0,95.0,238.0,386.0,246.0
GOLIM4,150.0,219.0,183.0,755.0,1065.0,573.0
EIF3K,68.0,75.0,60.0,223.0,281.0,245.0
HTATSF1,39.0,64.0,52.0,151.0,188.0,151.0
UBE2S,53.0,76.0,76.0,187.0,264.0,279.0
PRPF19,72.0,111.0,131.0,210.0,294.0,309.0
UTP20,18.0,17.0,20.0,37.0,50.0,46.0
RRP7A,195.0,317.0,322.0,642.0,729.0,1163.0
RABGEF1,75.0,132.0,137.0,328.0,368.0,318.0
POLL,37.0,57.0,57.0,148.0,186.0,145.0
TMEM97,1156.0,1839.0,1535.0,4595.0,4988.0,4392.0
STK39,45.0,69.0,71.0,219.0,223.0,210.0
TOR1B,44.0,79.0,78.0,193.0,160.0,243.0
MCAT,53.0,86.0,79.0,189.0,195.0,252.0
APOBEC3C,89.0,126.0,142.0,305.0,387.0,512.0
DESI1,107.0,172.0,172.0,388.0,428.0,532.0
SGSM3,9.0,21.0,19.0,39.0,44.0,46.0
HTRA2,31.0,41.0,43.0,107.0,139.0,122.0
MAT2B,196.0,333.0,273.0,995.0,1139.0,808.0
TOR2A,51.0,94.0,88.0,192.0,225.0,273.0
POLM,17.0,24.0,30.0,71.0,88.0,124.0
EML4,151.0,233.0,228.0,718.0,653.0,631.0
TMEM121B,25.0,38.0,50.0,133.0,109.0,107.0
HDHD5,53.0,83.0,98.0,218.0,203.0,255.0
CECR2,8.0,5.0,14.0,16.0,25.0,27.0
PCLO,1.0,0.0,1.0,3.0,1.0,4.0
PPP2R3B,4.0,4.0,8.0,10.0,15.0,15.0
SLCO4A1,19.0,23.0,22.0,46.0,51.0,101.0
SLCO3A1,22.0,30.0,27.0,84.0,101.0,94.0
NKIRAS2,117.0,202.0,197.0,456.0,551.0,812.0
NKIRAS1,11.0,14.0,13.0,41.0,48.0,44.0
DLL1,0.0,0.0,1.0,0.0,0.0,0.0
TRIB2,1.0,1.0,2.0,6.0,3.0,6.0
CCDC22,11.0,20.0,16.0,28.0,35.0,36.0
DEXI,32.0,39.0,40.0,88.0,76.0,128.0
LAMTOR2,63.0,99.0,88.0,213.0,319.0,261.0
MRPS28,51.0,93.0,80.0,276.0,269.0,241.0
COA3,84.0,151.0,132.0,330.0,409.0,369.0
DCPS,4.0,10.0,6.0,15.0,22.0,23.0
OSTM1,86.0,133.0,115.0,363.0,295.0,426.0
GIT1,25.0,32.0,54.0,86.0,93.0,115.0
SNX24,15.0,32.0,25.0,75.0,66.0,72.0
BZW2,359.0,625.0,524.0,1435.0,1668.0,1488.0
C11orf54,58.0,80.0,72.0,231.0,189.0,201.0
AAMDC,7.0,16.0,11.0,22.0,36.0,27.0
SPCS1,333.0,593.0,492.0,1192.0,1174.0,1349.0
MRPS18B,164.0,286.0,248.0,566.0,716.0,723.0
C19orf53,389.0,581.0,578.0,1257.0,1264.0,1588.0
ACAD9,48.0,62.0,65.0,130.0,122.0,172.0
MRPL42,406.0,616.0,524.0,2083.0,1817.0,1831.0
TMEM14A,18.0,22.0,17.0,61.0,61.0,74.0
IFT81,15.0,19.0,16.0,60.0,64.0,53.0
FLVCR1,40.0,76.0,77.0,170.0,191.0,163.0
RGCC,91.0,149.0,209.0,287.0,398.0,467.0
MCTS1,86.0,149.0,121.0,400.0,366.0,378.0
MAGEH1,7.0,13.0,11.0,29.0,23.0,26.0
NOB1,193.0,328.0,360.0,774.0,815.0,974.0
DBNL,67.0,119.0,128.0,287.0,297.0,399.0
NTMT1,38.0,60.0,48.0,137.0,198.0,161.0
ASTE1,69.0,90.0,108.0,209.0,281.0,248.0
COMMD5,25.0,42.0,37.0,87.0,86.0,83.0
MACROD1,5.0,4.0,6.0,13.0,19.0,25.0
HIPK2,12.0,23.0,21.0,57.0,68.0,70.0
MRPL13,255.0,445.0,361.0,937.0,1041.0,966.0
KLF15,0.0,1.0,0.0,2.0,2.0,2.0
SLC43A3,449.0,749.0,705.0,1597.0,1515.0,1731.0
ATAD2,431.0,545.0,457.0,1668.0,2448.0,1692.0
C16orf72,161.0,223.0,279.0,634.0,874.0,1154.0
FAM156A,27.0,32.0,34.0,90.0,87.0,100.0
TMEM230,516.0,774.0,644.0,1968.0,1982.0,1990.0
WDR91,25.0,30.0,34.0,98.0,93.0,76.0
ZCCHC4,26.0,48.0,32.0,118.0,129.0,121.0
29065,1.0,1.0,0.0,3.0,3.0,3.0
ZC3H7A,75.0,89.0,92.0,257.0,258.0,260.0
ZBTB44,282.0,491.0,407.0,1448.0,1305.0,1249.0
CCDC113,5.0,13.0,10.0,21.0,28.0,33.0
C1GALT1C1,35.0,49.0,42.0,138.0,110.0,128.0
SETD2,26.0,43.0,46.0,105.0,115.0,106.0
MRPL18,295.0,502.0,415.0,1633.0,1054.0,1179.0
29075,2.0,1.0,1.0,4.0,3.0,5.0
NDUFAF4,50.0,68.0,68.0,175.0,221.0,192.0
MED4,238.0,347.0,316.0,1005.0,1163.0,941.0
CCDC59,411.0,651.0,585.0,1772.0,2256.0,1742.0
METTL5,417.0,613.0,512.0,1652.0,1880.0,1772.0
CHMP4A,92.0,127.0,126.0,290.0,448.0,394.0
GTPBP8,44.0,53.0,48.0,196.0,132.0,154.0
PHPT1,58.0,104.0,91.0,208.0,312.0,272.0
BABAM1,98.0,167.0,173.0,344.0,464.0,402.0
THYN1,29.0,48.0,40.0,92.0,135.0,121.0
MRPL15,117.0,159.0,149.0,363.0,548.0,457.0
UBE2T,59.0,88.0,65.0,165.0,285.0,283.0
TIMM21,64.0,93.0,79.0,209.0,261.0,231.0
STXBP6,1.0,1.0,1.0,3.0,8.0,9.0
LINC00339,61.0,80.0,83.0,200.0,264.0,260.0
MRPL22,37.0,47.0,44.0,111.0,122.0,147.0
ORMDL2,48.0,63.0,70.0,158.0,184.0,187.0
CNIH4,66.0,126.0,110.0,328.0,288.0,316.0
RANGRF,58.0,82.0,81.0,153.0,180.0,235.0
COMMD9,157.0,237.0,250.0,517.0,505.0,652.0
TMEM208,32.0,41.0,53.0,80.0,152.0,109.0
SSU72,235.0,368.0,333.0,883.0,1100.0,913.0
DROSHA,22.0,30.0,29.0,64.0,95.0,74.0
DNAJC15,100.0,149.0,133.0,409.0,353.0,363.0
N6AMT1,8.0,11.0,7.0,25.0,36.0,33.0
CFAP20,66.0,101.0,88.0,206.0,306.0,246.0
SCG3,1.0,3.0,1.0,2.0,6.0,6.0
NXT1,46.0,65.0,53.0,97.0,155.0,356.0
PYCARD,71.0,128.0,108.0,282.0,333.0,352.0
FHOD1,15.0,22.0,20.0,33.0,69.0,62.0
TBK1,55.0,83.0,69.0,223.0,305.0,201.0
SAP30BP,52.0,88.0,93.0,172.0,240.0,267.0
MYLIP,34.0,45.0,35.0,126.0,135.0,166.0
BRD7,20.0,26.0,23.0,60.0,77.0,69.0
CLEC2D,1394.0,2384.0,2282.0,5567.0,4621.0,6160.0
ANKRD11,46.0,83.0,100.0,198.0,200.0,258.0
C11orf21,35.0,59.0,62.0,143.0,194.0,194.0
CD274,0.0,1.0,0.0,3.0,3.0,5.0
RACGAP1,191.0,322.0,294.0,774.0,748.0,803.0
UHRF1,167.0,207.0,192.0,663.0,699.0,673.0
BLNK,4.0,5.0,6.0,19.0,13.0,10.0
USP25,50.0,78.0,55.0,244.0,314.0,197.0
PACSIN3,2.0,3.0,3.0,9.0,8.0,12.0
TMOD4,1.0,2.0,2.0,3.0,4.0,5.0
TMOD3,359.0,580.0,527.0,1737.0,1588.0,1689.0
TMOD2,6.0,10.0,6.0,31.0,23.0,25.0
POM121L9P,1.0,1.0,1.0,2.0,5.0,6.0
CARD10,1.0,0.0,0.0,1.0,1.0,9.0
ABT1,87.0,142.0,133.0,287.0,295.0,366.0
PARVB,56.0,98.0,93.0,199.0,309.0,301.0
NCAPH2,98.0,143.0,129.0,232.0,237.0,301.0
CYP2S1,7.0,8.0,12.0,25.0,26.0,40.0
OLA1,623.0,822.0,798.0,2695.0,2443.0,2812.0
UQCR10,275.0,475.0,431.0,1054.0,1330.0,1251.0
YPEL1,33.0,59.0,58.0,132.0,135.0,177.0
ZDHHC1,0.0,0.0,0.0,0.0,0.0,2.0
ZDHHC8,17.0,23.0,23.0,32.0,61.0,91.0
VPREB3,0.0,0.0,0.0,0.0,1.0,0.0
REPIN1,58.0,77.0,72.0,175.0,185.0,247.0
GRHL1,1.0,1.0,1.0,5.0,6.0,3.0
TFCP2L1,0.0,1.0,1.0,3.0,3.0,3.0
SENP1,192.0,305.0,309.0,1015.0,1003.0,860.0
TFPT,14.0,24.0,20.0,64.0,105.0,73.0
UBN1,51.0,95.0,108.0,250.0,250.0,269.0
ALG5,43.0,83.0,65.0,158.0,284.0,209.0
ANAPC2,1.0,1.0,1.0,4.0,5.0,6.0
CNOT7,820.0,1361.0,1165.0,4085.0,3741.0,3678.0
SNX8,9.0,16.0,14.0,19.0,31.0,54.0
SNX10,43.0,68.0,55.0,197.0,223.0,211.0
STRN4,53.0,63.0,77.0,146.0,208.0,283.0
GNL2,33.0,55.0,42.0,114.0,160.0,133.0
RBM15B,79.0,144.0,130.0,329.0,333.0,416.0
PSMC3IP,145.0,257.0,232.0,499.0,487.0,647.0
CPSF1,9.0,10.0,13.0,36.0,61.0,36.0
MYLPF,6.0,6.0,7.0,11.0,20.0,15.0
TRA2A,173.0,242.0,230.0,601.0,922.0,666.0
GPSM2,67.0,98.0,90.0,291.0,268.0,267.0
SAC3D1,7.0,6.0,9.0,13.0,23.0,27.0
FAM216A,68.0,109.0,79.0,251.0,290.0,283.0
CCDC106,16.0,24.0,23.0,45.0,56.0,56.0
EEF2K,77.0,107.0,89.0,232.0,224.0,279.0
ST8SIA5,5.0,8.0,5.0,15.0,23.0,19.0
SNX15,14.0,20.0,24.0,54.0,64.0,61.0
GPR171,0.0,0.0,0.0,0.0,4.0,0.0
HOOK2,5.0,5.0,5.0,23.0,24.0,28.0
UBIAD1,70.0,106.0,102.0,213.0,250.0,291.0
HCFC2,7.0,12.0,11.0,34.0,41.0,28.0
SNX11,59.0,86.0,106.0,208.0,248.0,291.0
RMC1,18.0,23.0,23.0,58.0,54.0,51.0
PYCR2,76.0,139.0,128.0,260.0,270.0,342.0
NME7,103.0,154.0,131.0,378.0,354.0,377.0
HILPDA,90.0,102.0,122.0,271.0,324.0,223.0
EPN1,57.0,72.0,85.0,193.0,252.0,316.0
GMPPB,22.0,32.0,34.0,65.0,96.0,110.0
GMPPA,22.0,28.0,30.0,64.0,113.0,91.0
SEC61A1,903.0,1460.0,1401.0,3468.0,3196.0,3933.0
TIMM22,39.0,56.0,51.0,134.0,128.0,143.0
ALG6,21.0,39.0,33.0,131.0,108.0,97.0
GPR132,35.0,67.0,62.0,89.0,209.0,604.0
