GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
STARD9,10.6,9.0,13.6,23.2,34.8,59.4
HECW2,3.0,4.8,4.0,14.2,23.4,18.4
RPTOR,22.2,36.8,33.0,76.6,166.0,251.2
CASKIN1,62.2,77.2,81.8,179.8,320.4,526.0
CGN,0.2,0.6,0.0,1.0,0.8,1.8
HACE1,94.6,151.0,131.4,408.8,550.0,863.0
NUFIP2,577.6,796.4,905.2,1950.6,2394.6,4907.0
TBC1D14,133.0,190.2,182.6,378.2,872.4,1177.2
MIB1,340.2,529.2,506.0,1582.8,1615.8,2662.8
KIAA1328,9.0,13.4,15.6,41.6,80.8,89.8
SORCS2,0.8,0.0,0.2,1.0,1.2,3.8
ALPK3,0.8,0.6,1.8,5.0,3.4,16.2
WDR35,94.4,114.8,112.8,294.0,423.2,674.2
DISP3,0.6,0.6,0.8,3.0,6.4,4.8
ZNF398,73.2,108.4,96.4,237.8,395.4,534.2
KLHL42,78.8,108.0,93.4,238.6,321.6,552.8
TXNDC16,39.6,54.2,45.2,143.6,160.2,266.2
PDP2,176.4,198.2,199.8,374.8,611.2,3600.0
ZNF624,3.8,3.4,3.2,13.0,23.6,14.8
TAOK1,303.6,415.8,448.4,1308.2,1843.0,2417.0
NCEH1,71.6,83.4,83.8,211.2,314.2,488.4
MICAL3,12.0,14.2,17.0,36.8,69.2,102.6
NLGN2,16.8,20.4,19.2,53.0,74.2,121.8
SEMA6A,3.6,3.8,3.6,9.0,9.0,20.0
USP35,3.8,5.2,9.4,26.0,31.0,47.0
STAMBPL1,2.2,1.6,1.2,4.8,12.2,10.4
IFT80,78.2,100.4,89.2,252.2,306.8,525.8
ARRDC3,14.0,30.8,38.2,182.2,85.8,109.0
CEP126,1.0,0.6,0.0,0.8,2.4,0.8
KLHL8,431.2,541.4,486.0,1152.2,2244.6,2914.8
ZNF319,4.0,6.8,7.6,18.0,31.2,31.8
SIPA1L2,6.6,12.6,10.2,25.4,51.2,49.8
TRMT5,49.4,64.8,64.8,163.6,202.6,354.4
DOCK6,3.2,3.2,4.6,8.8,18.6,17.0
KIF17,1.6,2.8,6.0,6.4,14.2,19.8
CCDC191,8.0,9.0,9.2,29.6,47.4,60.2
UNC79,0.8,0.6,0.4,1.4,2.4,4.2
FAM135A,7.6,12.6,7.2,28.6,35.2,40.4
PREX1,70.8,96.0,102.0,236.8,473.6,696.6
TMEM181,152.2,212.0,201.0,484.8,750.4,1150.8
ARHGAP21,11.2,13.6,6.6,41.0,55.4,81.2
CRAMP1,42.4,74.6,70.2,153.2,301.6,547.4
CFAP97,309.6,417.8,396.0,1249.4,1403.6,2140.0
RIC1,84.4,112.8,113.2,307.6,413.8,586.6
WDFY1,536.8,798.8,773.8,2440.0,2276.4,4357.8
MRTFA,39.4,49.8,42.4,96.8,218.6,231.0
ZNF687,13.4,14.6,15.8,36.2,94.4,126.8
EBF4,0.0,0.0,0.4,1.0,1.0,1.8
HOMEZ,6.4,9.6,10.2,22.4,35.8,51.0
BEGAIN,1.8,1.8,0.8,2.2,3.2,11.0
BAHCC1,105.0,140.0,144.6,293.8,530.4,913.0
WDR48,156.4,195.6,201.0,532.6,761.4,1220.0
FNIP2,5.0,6.0,4.4,27.4,28.2,57.0
USP36,76.4,89.4,104.0,194.4,422.8,637.0
PITPNM2,3.2,6.4,5.2,15.8,32.2,46.4
SLAIN2,145.0,204.4,199.2,537.0,686.8,999.0
JCAD,0.2,0.0,0.0,3.0,2.6,4.6
DIP2B,188.0,256.8,264.4,636.8,1125.4,1626.2
RANBP10,40.2,54.6,70.6,132.4,290.0,407.0
FAM234B,36.8,52.6,54.0,119.4,178.2,256.8
RELCH,76.2,102.2,91.8,264.8,307.0,492.0
TSHZ3,13.6,13.2,13.6,50.2,73.8,75.2
VPS18,17.8,18.0,20.4,34.8,67.8,102.6
STIM2,34.2,43.4,41.2,120.2,193.2,279.0
ZBTB2,87.4,115.8,114.6,305.6,450.0,529.6
LRFN1,1.8,2.0,3.0,5.6,6.2,10.8
ZFAT,43.0,61.2,72.4,168.8,378.6,471.8
SH3RF1,21.4,29.0,28.2,88.4,149.6,216.8
EP400,74.8,95.4,88.8,239.0,389.4,711.8
ARHGAP23,6.2,8.6,10.0,29.0,43.0,59.2
CCDC146,5.6,2.8,3.8,14.8,22.2,34.4
MYH7B,0.6,0.6,0.6,0.6,2.4,3.6
POGK,146.8,198.2,192.2,514.2,725.6,1095.4
USP28,43.8,61.8,56.0,154.0,200.8,353.8
DHX37,21.8,26.4,25.4,49.0,119.0,182.8
KIAA1522,2.2,4.2,7.6,12.2,23.0,27.8
PHF12,16.4,23.2,19.2,57.2,101.8,95.0
CIP2A,23.6,32.4,31.0,100.0,119.2,208.0
STRA6LP,8.8,9.2,15.6,28.8,62.0,73.6
UVSSA,18.2,24.4,25.6,75.0,103.6,169.6
GRAMD1A,7.0,8.2,5.4,25.0,41.6,54.2
HCN3,3.8,7.0,7.6,11.4,28.2,32.0
CALCOCO1,84.0,111.8,130.0,306.4,488.0,853.6
ZBTB4,34.0,41.0,38.6,98.0,193.8,399.4
PHRF1,4.0,7.6,8.4,9.0,18.4,30.8
PLEKHA4,2.0,5.2,4.8,9.0,14.6,20.8
RDH14,30.8,31.2,33.0,88.8,118.6,164.0
FBRSL1,23.0,37.4,26.8,66.0,123.2,224.0
EPB41L5,8.4,15.2,15.4,32.8,35.0,69.8
KIAA1549,0.4,0.0,0.6,3.0,3.8,5.8
BEND3,7.6,10.8,11.0,27.2,31.8,64.6
RNF213,32.6,54.8,58.6,126.6,197.6,303.0
ZFP14,17.8,22.8,19.8,70.4,79.8,140.8
GPAM,53.2,74.4,64.8,129.8,209.8,375.8
ALS2,29.6,44.2,42.4,124.4,163.0,239.8
CHD8,21.6,23.8,29.0,49.8,86.0,116.4
ZBTB26,5.4,7.4,7.8,23.8,28.2,46.0
VAT1L,312.4,419.6,409.4,1021.8,1443.8,2779.0
ZSWIM6,25.8,32.8,29.0,89.6,130.8,169.8
TNRC6C,19.2,24.4,19.4,57.8,101.4,112.2
KIAA1586,13.0,13.4,14.4,44.4,54.4,63.0
ZNF317,145.6,185.0,194.2,407.0,909.6,1319.2
USP37,109.4,162.8,139.4,427.6,758.6,898.4
DDX55,101.6,118.8,104.6,231.6,460.2,688.6
FANCM,2.4,3.0,3.0,10.6,11.0,11.6
SHTN1,41.2,49.6,48.6,141.4,183.6,294.6
CPNE5,7.8,9.4,7.8,25.0,52.0,69.2
FAM160B1,33.4,47.6,47.2,137.8,179.2,261.2
NCKAP5L,6.4,7.6,7.8,13.4,31.2,31.8
CWC22,42.4,49.0,43.0,115.2,214.0,244.0
GBA2,14.2,19.0,19.4,37.8,72.8,103.2
WDFY4,16.8,16.2,16.4,43.4,66.4,106.6
DENND1A,32.8,42.6,38.8,90.6,177.4,252.2
MEAK7,15.4,20.6,16.2,54.8,96.2,132.4
MIER1,172.8,236.4,238.2,779.6,1221.6,1107.6
KIAA1614,0.6,1.0,1.8,1.4,2.8,2.8
ZNF529,57.0,77.4,75.4,175.6,248.2,384.8
SFMBT2,280.0,409.2,414.8,1344.6,2811.0,2909.8
SEMA4G,1.4,1.8,3.4,6.0,13.8,12.4
PRX,1.4,3.6,4.2,8.0,13.8,28.2
ANO8,7.0,9.6,12.2,22.8,43.8,53.4
GPR107,169.0,243.8,236.0,594.0,865.8,1623.0
METTL14,113.0,139.6,135.8,333.6,479.6,769.8
EPG5,25.4,38.6,40.6,102.0,163.2,220.2
NCOA5,123.2,141.6,132.2,302.8,564.0,890.6
WDR19,14.8,15.8,12.6,34.8,56.8,82.6
ANKRD36B,0.0,0.0,0.0,1.2,0.4,1.8
SPTBN4,2.6,2.0,1.6,6.0,14.0,10.8
ZFYVE28,3.8,3.6,1.8,7.4,17.4,28.2
SCUBE2,0.2,0.2,0.2,0.2,1.6,2.2
TRIB3,390.2,441.8,485.6,1347.0,2361.2,2885.8
ANKRA2,4.0,4.4,5.2,14.2,27.6,36.6
RBAK,116.6,170.2,159.6,413.4,704.8,1072.6
MARK4,21.4,28.4,28.4,68.4,131.4,191.2
SUGP1,10.8,13.6,11.4,27.2,55.6,67.2
GATAD1,106.0,136.8,120.8,304.8,553.6,771.8
RAB40C,24.4,37.6,36.6,74.4,162.6,223.4
POLD4,134.6,155.8,126.0,334.0,628.8,1234.6
CCAR2,187.2,229.4,214.0,446.8,867.4,1406.6
LSM2,210.6,231.8,225.8,490.2,652.8,1207.8
CCNB1IP1,87.8,89.0,76.4,207.8,376.8,486.2
CCDC181,0.2,0.4,0.4,1.2,1.2,3.6
SLAMF7,0.2,0.8,0.6,3.8,3.0,3.6
HMHB1,1.2,0.6,0.6,2.4,2.8,3.2
RAP2C,319.0,439.4,397.2,1259.6,1416.4,2045.2
C6orf47,19.0,23.8,25.2,45.8,70.2,145.8
SLC4A5,294.2,349.6,320.6,885.0,1258.6,1986.0
ZNF410,187.6,207.6,192.8,571.0,1012.6,1223.0
SLC46A2,1.6,0.8,2.2,5.8,7.6,10.4
PTBP2,56.6,63.2,78.2,274.0,287.0,372.2
NFE4,13.0,16.0,17.0,52.8,86.2,100.2
CTDSP1,192.8,250.4,227.8,579.8,901.0,1434.8
CXCL16,12.8,12.8,13.4,26.4,51.4,90.2
SQOR,103.6,121.4,101.8,232.0,396.0,662.0
MS4A7,283.6,352.6,327.6,920.6,1496.8,1683.2
TP53INP2,34.6,55.0,72.2,158.4,304.8,480.0
SRPRB,522.4,614.0,552.8,1294.0,1921.6,3430.2
ENOPH1,298.6,342.2,294.6,959.2,1234.8,1704.8
RHOU,65.4,77.0,85.2,287.0,382.2,517.2
NLRC4,1.6,0.6,1.0,4.4,4.6,6.4
TRAPPC1,311.6,432.6,385.4,908.0,1505.0,2809.2
ZBED5,4.6,5.6,3.4,14.6,17.4,19.8
CREBZF,298.6,450.8,460.2,1352.4,1407.2,2358.6
PCTP,135.0,176.8,167.8,404.0,504.8,1187.8
ABHD17C,12.2,21.4,17.2,51.8,63.2,93.2
RPRD1B,145.2,194.2,185.8,444.4,712.2,1295.4
ZNF71,1.8,1.2,1.6,2.6,6.2,7.6
ZNF77,8.6,9.4,6.4,20.4,30.2,63.0
INIP,97.4,137.8,115.8,398.4,492.6,717.8
JAM2,3.6,2.0,2.2,7.2,11.8,14.0
LY6G5B,11.2,11.4,12.2,23.4,30.4,70.8
PRUNE1,59.0,61.0,66.8,172.2,283.8,492.6
ZNF462,0.6,0.2,0.4,1.0,2.4,1.2
ZNF250,8.8,13.8,14.8,35.6,62.6,69.0
ARHGAP22,0.6,1.2,0.8,3.0,7.2,5.6
OSTC,753.4,968.4,806.6,2292.6,2354.0,4757.4
SCAF1,7.4,9.0,7.0,25.0,36.8,39.6
KMT2C,65.4,86.0,80.2,240.8,362.8,482.6
CACTIN,37.4,50.8,47.6,99.0,192.8,330.8
DLGAP3,1.2,1.2,1.4,4.4,4.2,6.8
EPS15L1,126.2,180.8,195.2,480.2,971.0,1331.0
SELENOK,147.4,167.0,149.4,397.2,808.6,989.2
SINHCAF,678.2,897.8,887.6,2301.8,3837.0,5501.0
RBM25,380.0,563.2,495.4,1493.0,1532.6,2700.8
WIZ,45.2,65.8,68.2,153.6,254.8,437.4
MID1IP1,87.4,98.2,102.0,305.8,805.8,682.0
ABRACL,488.6,580.4,500.8,1346.2,1554.0,2956.8
RRAGD,24.6,30.2,26.2,86.4,126.6,175.8
MYOZ1,3.8,6.0,4.4,10.2,18.2,19.6
SNX6,203.8,253.0,218.0,705.0,937.0,1526.4
PGAP6,10.8,13.2,12.6,32.0,58.2,100.6
HIVEP3,30.2,34.0,26.6,73.2,147.2,288.2
TLNRD1,17.2,21.4,21.4,45.8,83.8,148.4
CACNG8,0.8,0.6,1.2,1.2,2.0,0.8
UBL5,444.2,508.6,475.0,1208.0,1658.8,2822.8
SIGIRR,21.0,28.0,24.6,55.6,94.8,273.0
PRDM12,1.2,1.6,1.0,3.6,3.6,8.4
PRDM13,0.6,1.2,0.8,2.6,3.8,4.2
PLEKHA1,2.6,3.4,4.4,13.0,11.0,26.6
PLEKHA2,268.4,343.0,356.0,914.4,1409.2,2107.2
HRH4,0.8,1.0,1.0,1.8,3.4,3.6
SCPEP1,97.4,112.0,103.2,234.2,371.2,641.6
SENP2,142.6,201.2,198.2,478.2,701.4,1153.8
GNB4,423.2,623.8,552.8,1635.4,1657.6,3091.8
ZNF350,20.2,25.4,23.4,70.8,142.4,142.4
KLHL12,127.0,160.6,157.6,444.2,590.6,956.6
RXFP1,36.8,43.6,47.8,129.6,157.6,249.2
TMEM35A,0.2,0.0,0.2,4.2,0.8,0.0
AFAP1,9.0,15.8,13.6,36.8,73.6,92.8
GPBP1L1,212.0,277.8,254.8,673.8,1103.4,1442.6
MYG1,3.8,3.0,2.4,10.2,20.2,16.4
FAM3A,24.6,32.8,28.0,68.2,137.6,220.4
AVPI1,8.0,7.6,10.0,19.2,44.2,46.0
TSKS,6.2,7.2,7.2,19.4,30.6,27.0
SLC25A19,130.4,187.0,156.4,286.4,474.6,916.6
EXOC4,156.4,203.4,179.8,462.2,666.8,1218.0
TGIF2,127.2,166.0,145.4,402.8,720.0,1004.4
CDH26,0.2,0.6,0.8,0.6,0.4,4.8
ELOVL5,585.4,825.8,767.8,2340.8,2303.6,4416.0
SAV1,82.8,108.0,90.8,236.6,455.8,443.4
TRMT11,30.2,36.6,27.2,92.4,100.2,177.0
MRPS35,459.2,596.6,559.8,1503.6,1962.6,3524.8
APOBEC3G,38.4,42.2,37.2,96.2,165.2,263.2
PPCDC,28.4,33.4,32.2,83.6,149.0,276.6
NIF3L1,82.8,90.0,74.6,190.8,333.0,553.0
CCDC90B,104.2,138.2,115.0,351.4,438.2,782.4
FASTKD5,29.0,36.4,33.4,60.8,95.8,177.4
CCDC81,1.4,1.2,0.0,2.4,2.6,4.8
AASDHPPT,410.2,572.8,480.2,1604.8,1358.8,2737.0
AGBL5,432.0,579.8,497.0,1129.6,1721.8,3313.6
LDAH,303.4,403.0,396.8,1072.2,1349.4,2647.6
ELAC2,55.0,71.4,61.2,127.8,250.2,507.6
ALX4,0.6,0.0,1.2,1.2,2.6,4.8
GUF1,241.8,339.8,318.2,842.4,1078.4,1778.8
SPCS3,2007.8,2954.8,2567.0,7792.4,7897.4,14066.4
NAA35,62.4,84.4,100.2,207.4,323.4,485.2
RINT1,20.4,33.8,28.6,80.6,89.0,108.0
SCOC,207.8,305.2,258.4,838.2,743.6,1550.0
DHX35,24.6,37.2,34.6,75.8,138.8,224.2
RIC8A,80.0,104.0,83.8,187.2,308.2,520.8
MIIP,10.4,8.6,11.0,23.0,39.6,53.4
ATG101,44.6,48.2,41.2,89.8,226.0,381.6
GAS5,329.4,411.2,363.0,1019.8,1571.4,2289.0
PROK2,3.6,5.0,4.6,14.4,15.8,31.6
PAPPA2,0.4,1.0,0.8,0.8,4.0,1.4
CELF6,4.2,5.2,5.4,15.8,20.8,37.6
EEFSEC,13.4,13.8,13.6,31.4,66.6,98.6
CELF5,3.0,3.8,3.8,10.4,9.8,18.2
SMAP1,94.6,130.6,112.6,347.0,447.2,707.6
TRAPPC11,133.2,156.8,134.8,407.4,578.4,868.6
ZFAND3,120.4,174.0,172.8,454.2,699.4,1220.6
C14orf93,4.0,5.8,3.2,11.2,18.8,26.2
SLC22A23,6.6,10.2,7.4,14.8,18.8,46.4
BCORL1,1.6,1.4,3.0,3.4,8.0,9.4
SRR,263.0,333.8,301.2,709.2,1167.6,2329.2
ABHD4,17.8,21.4,25.0,76.8,151.0,164.8
MRPL17,132.2,142.0,130.8,273.4,449.6,952.4
FAM204A,140.0,181.4,169.2,493.0,666.4,997.6
RNF123,29.6,43.6,44.0,92.8,202.6,252.4
THADA,265.8,363.4,389.0,949.4,1446.4,2308.2
UBE2O,20.0,27.8,29.0,69.0,114.4,324.4
VIPAS39,39.4,50.6,54.6,148.8,237.2,333.4
HEATR6,14.0,20.8,16.8,50.4,97.0,117.8
NSUN3,6.8,9.8,6.2,25.4,50.2,47.2
FAM111A,209.8,234.4,196.0,614.0,735.6,1227.4
MANBAL,37.2,47.2,34.0,87.2,197.8,296.6
GPATCH3,12.8,11.6,13.0,31.6,63.0,69.0
NAPB,52.8,67.0,73.4,236.6,320.6,471.8
SLC17A9,95.4,141.6,115.2,273.8,476.8,817.8
BLOC1S5,135.0,168.0,161.4,534.8,740.0,1007.0
ELMO2,64.2,69.2,65.6,143.6,281.0,444.2
GALNT11,33.0,45.6,42.6,83.6,134.6,271.4
ZBED8,1.4,1.8,1.2,3.4,6.0,8.2
CHTF18,1.6,4.6,3.4,7.6,12.4,18.8
TNN,1.4,0.4,1.8,3.8,6.4,9.4
ZNF335,9.2,8.8,12.4,27.4,46.2,73.8
ANKEF1,6.8,7.8,6.2,16.2,22.6,35.2
XPNPEP3,149.6,200.2,175.2,513.4,637.8,1128.4
MRPS14,309.8,382.2,340.8,882.6,1285.2,2538.6
CXorf56,116.4,158.8,151.0,376.2,478.0,919.8
MCUR1,108.8,175.0,161.6,444.2,571.0,951.6
PCIF1,16.8,14.2,16.8,41.2,88.2,109.0
FAM217B,135.2,172.4,163.8,446.8,514.0,781.0
GPSM3,112.6,153.2,135.0,306.4,519.8,940.2
NECAB3,9.6,10.6,9.4,24.6,50.6,62.4
FKBPL,0.4,1.4,0.4,2.0,2.2,1.8
CLSPN,96.6,124.6,116.8,242.2,370.4,748.8
NEUROG2,0.0,0.4,0.0,0.8,0.2,2.4
PRDM15,35.2,43.6,54.0,107.0,240.8,343.4
FIGNL1,45.6,56.8,44.4,147.4,191.8,210.4
MYO1G,10.8,11.4,12.0,33.8,64.4,79.6
TSPYL2,38.4,54.0,57.2,151.6,262.2,361.2
RBM26,172.8,200.6,188.0,571.2,702.2,877.8
PERP,0.2,0.4,0.2,0.4,0.6,2.6
CDH23,1.0,0.4,0.2,1.2,1.6,11.4
LHPP,22.0,24.8,24.8,64.0,94.6,157.4
SLC28A3,146.8,222.2,231.8,638.8,925.8,1383.8
RBKS,6.8,8.0,10.0,22.2,32.2,42.0
PBLD,13.4,15.0,10.8,35.2,36.6,69.8
GOLPH3,863.0,1159.4,1089.0,3217.4,4527.6,6707.0
CLSTN2,1.0,1.0,1.0,2.4,4.2,6.2
MCCC2,210.2,318.8,295.2,781.2,1070.6,1864.8
SNX16,12.2,16.2,11.6,58.0,68.6,61.6
POPDC2,2.4,5.0,2.6,8.8,29.4,25.8
SAMSN1,0.8,1.8,0.6,4.8,5.6,5.0
SMOC1,0.0,0.0,0.0,0.0,0.0,1.2
EPB41L4A,40.4,49.4,50.4,116.6,315.0,322.8
PARVG,204.0,229.6,215.4,478.6,826.6,1469.0
LRRC4,0.4,0.2,0.6,2.6,1.2,1.2
CENPK,57.6,74.4,61.8,225.6,267.6,392.2
RTP4,4.8,5.2,6.6,18.8,13.2,23.6
CRLF2,1.8,2.2,1.8,4.6,13.8,16.2
MAGEF1,41.4,48.0,40.2,107.0,219.0,253.4
MOAP1,36.2,42.4,51.0,100.8,138.8,291.6
TMBIM1,77.6,108.8,117.6,283.8,394.6,667.2
VSIR,58.2,72.4,70.4,184.4,315.4,753.6
SLC39A8,342.2,449.4,382.4,1128.6,1301.4,2317.2
DUS1L,51.6,58.4,52.4,127.6,237.6,376.2
RRAGC,79.4,104.8,94.4,243.6,262.4,500.2
NOD2,9.2,7.6,10.6,28.0,36.6,47.8
TINAGL1,0.0,0.0,0.2,0.4,0.2,2.2
LIN7B,1.4,2.4,2.2,7.4,14.2,13.4
XYLT1,116.0,177.8,192.4,470.8,938.2,1347.4
XYLT2,14.6,11.6,12.8,30.8,62.6,84.8
IFIH1,0.2,0.2,0.0,0.6,2.0,1.2
RBSN,25.2,36.4,37.8,109.2,171.0,222.4
PDF,99.8,113.2,104.2,224.4,410.2,691.4
KIF9,2.4,1.2,4.0,6.4,15.4,17.6
C17orf75,19.4,24.2,19.0,52.2,72.0,121.8
NCAPG,107.0,142.8,130.6,374.0,458.0,729.2
ERAP2,123.2,159.4,148.2,397.8,509.2,921.4
NECAB1,45.6,46.6,49.6,142.2,164.6,257.8
CARD9,39.2,51.6,43.6,110.6,208.8,257.6
OSGEPL1,21.6,23.2,21.4,49.2,75.2,123.8
DPEP2,1.4,1.8,1.6,4.2,10.8,18.4
P3H1,12.6,17.8,19.4,40.0,79.2,113.8
IRF2BPL,12.6,12.2,16.6,32.8,78.8,75.6
POPDC3,0.8,1.8,0.6,6.0,3.8,7.0
MMS19,46.4,43.2,44.8,98.6,183.6,267.4
DNAJC1,2.4,5.0,4.4,7.8,12.0,23.8
TFB2M,90.6,96.6,82.8,167.4,219.0,624.2
SEMA4A,32.2,41.4,45.0,102.4,193.4,279.0
PJA1,7.0,8.2,7.2,18.8,24.2,35.0
STRA6,0.0,0.0,0.0,0.2,0.0,2.2
ROBO3,8.4,7.6,7.2,19.0,34.4,40.4
TOR3A,57.8,83.6,79.8,196.0,272.0,495.4
MLST8,67.6,79.8,76.0,206.4,408.4,573.4
HERPUD2,46.8,47.0,44.0,118.0,200.0,238.4
ATL2,439.2,614.4,602.8,1468.2,2254.6,3884.4
MS4A6A,234.4,289.8,249.0,670.4,856.0,1702.8
PDLIM2,25.6,28.4,31.0,65.0,112.0,211.2
TENT4B,90.4,97.2,97.6,260.6,453.4,513.6
RAB17,18.8,20.0,24.8,50.4,108.8,163.6
RHBDF1,3.4,1.4,2.2,4.8,10.4,11.8
ZSCAN31,7.0,6.4,5.4,20.6,27.0,36.8
NOC3L,103.0,125.6,102.2,308.6,479.6,635.4
FBRS,72.6,88.4,84.8,167.8,399.8,646.0
RNF25,1.0,0.8,1.6,3.2,4.4,6.0
NSD1,114.4,151.0,156.4,397.6,757.0,1060.8
COP1,65.8,69.8,69.2,151.4,260.2,317.2
LMBR1,128.8,186.6,172.8,522.8,644.0,1078.2
XPO4,361.2,556.8,536.4,1679.8,1963.2,3095.4
NFKBIZ,6.4,9.8,13.0,18.2,62.4,51.2
ARHGAP9,31.2,36.2,36.0,88.2,168.2,220.4
HS1BP3,17.2,20.4,20.8,43.2,74.0,134.4
AZI2,150.0,171.2,155.2,601.2,708.8,876.4
NXN,0.2,0.6,1.2,2.6,3.6,7.4
SIL1,8.6,8.8,6.6,19.4,42.4,43.0
IKZF4,27.2,30.6,33.6,86.4,138.6,185.2
IKZF5,255.0,347.6,391.2,1044.2,1458.6,2221.8
MMP25,11.6,19.4,17.6,39.8,66.8,103.6
ZMAT3,38.0,60.0,51.4,112.4,132.4,282.2
GMCL1,73.4,84.0,72.6,208.8,313.2,389.2
GMCL2,28.0,40.4,36.4,111.8,153.0,228.2
ZNF106,343.4,456.8,418.0,1201.4,1636.4,2614.4
MPP5,41.4,57.2,55.0,171.2,193.2,291.6
AKTIP,91.4,113.8,101.4,336.8,323.0,504.8
CDH24,8.8,10.0,10.2,24.8,38.0,50.0
RGS18,15.2,15.0,17.2,54.6,93.0,114.4
KLHL25,2.0,1.8,1.0,8.2,12.2,18.0
ARAP3,2.6,3.0,3.6,7.0,9.8,23.2
GZF1,47.6,73.0,59.6,214.2,475.0,845.0
TMEM267,106.8,124.4,119.4,353.0,412.2,618.2
TMEM168,138.4,190.0,172.8,432.8,559.8,1092.0
MTMR14,61.8,65.4,61.4,146.0,275.2,517.2
SUSD1,18.2,21.6,24.4,63.6,95.6,166.6
DCLRE1C,253.4,307.2,309.2,972.2,1738.6,2298.4
ATG3,81.2,117.8,101.6,271.4,310.4,504.6
INF2,31.2,37.2,42.8,83.8,172.2,249.6
POLR1E,93.0,104.0,94.0,255.2,456.0,653.6
SUDS3,290.4,404.6,377.8,1048.2,1411.4,2505.2
TTC31,52.0,67.0,64.8,172.8,270.6,432.2
CIAO3,12.2,18.2,20.6,42.6,93.2,132.4
ZDHHC6,182.2,227.2,177.4,503.2,777.4,1125.6
PCNX4,48.4,48.8,48.6,153.0,213.4,283.4
ACTR6,63.2,76.6,71.2,199.6,245.0,389.0
MRPS25,483.6,673.2,643.0,1493.2,2288.6,4214.6
NOM1,88.4,118.0,116.2,261.2,438.2,703.0
CSMD1,5.0,5.0,7.6,15.4,28.4,30.8
64493,0.2,0.2,0.0,0.4,0.8,2.6
TPSB2,2.8,2.6,2.6,4.4,5.8,12.6
ALDH8A1,1.0,2.2,2.2,6.6,6.8,18.0
CLEC7A,1.8,1.8,3.6,22.0,77.0,7.8
GPR135,1.6,1.2,2.2,5.8,5.2,7.6
MOSPD3,5.2,3.2,4.2,11.4,16.2,12.4
GIGYF1,120.4,159.0,173.6,389.4,533.6,954.0
PLA2G2F,1.2,0.4,0.6,3.4,2.8,19.0
VPS16,10.0,10.4,12.6,23.4,46.0,55.8
MFSD14A,245.4,295.8,299.2,875.6,1046.4,1660.8
CSRNP1,29.2,44.4,44.0,61.0,325.2,216.2
ANAPC1,77.4,92.0,82.2,228.4,347.6,614.6
GORASP1,69.2,93.2,96.6,227.6,401.4,610.8
TMPRSS3,0.4,1.0,1.8,1.6,2.2,5.0
COPS7B,92.8,130.0,112.8,278.6,464.8,769.2
NUCKS1,2772.0,4067.4,3645.8,10044.8,11877.6,22269.8
UNKL,47.4,58.8,65.4,145.2,219.4,362.6
WDR13,11.4,8.0,8.0,21.8,55.4,50.6
SMAP2,263.2,342.8,323.0,811.8,1343.8,1920.8
METTL17,26.0,32.6,26.0,60.4,118.4,143.2
ACBD3,132.2,186.0,169.4,477.4,722.4,988.6
MFSD1,484.2,602.0,537.4,1557.6,1836.2,3004.6
PLPPR2,110.4,142.6,148.0,361.6,598.8,1118.0
SMURF2,18.6,26.4,23.4,79.8,96.8,124.2
CCDC136,1.6,0.8,1.4,1.6,4.2,7.8
SMYD3,287.2,365.6,298.4,731.6,1113.4,1961.0
RUSF1,80.8,122.0,116.0,286.0,484.4,744.4
ATPAF1,142.4,164.4,146.0,392.2,510.4,1072.8
MTARC1,0.2,0.2,0.4,3.6,2.6,1.8
TNS3,72.0,94.4,90.2,205.0,491.4,645.0
FAM160B2,23.0,25.4,29.4,60.2,125.6,188.4
PARP12,2.2,3.2,3.6,9.4,16.8,23.2
GAREM1,0.6,1.2,0.6,2.0,3.0,5.0
ZNF574,3.4,5.8,5.4,12.2,29.6,32.0
CREB3L2,213.2,303.6,303.8,884.4,1469.0,2297.8
S100PBP,74.2,103.2,91.2,260.6,398.0,582.2
IPPK,58.6,66.6,60.8,152.4,265.8,457.8
MEAF6,370.0,532.4,514.2,1283.8,1824.2,3207.6
CCDC14,222.4,295.8,273.8,842.6,1006.4,1391.0
ILRUN,164.4,221.6,245.4,544.2,925.2,1441.2
ENGASE,20.0,26.0,22.8,101.0,115.0,187.2
PCED1A,8.8,9.6,12.0,23.4,34.8,46.6
C11orf1,35.6,44.2,38.6,103.6,129.6,252.0
RMND5B,18.6,23.0,20.8,58.4,108.4,177.2
FNDC3B,107.2,145.4,134.0,366.6,630.8,841.0
MTHFSD,41.4,60.6,67.4,166.4,315.2,441.6
MICAL1,9.2,9.0,9.2,28.6,45.4,47.0
CERK,158.0,223.8,204.8,376.0,770.8,1572.8
AEN,84.8,95.2,106.8,201.6,510.0,754.2
RBM15,63.6,64.4,59.6,116.2,241.0,396.0
CRTC3,25.0,27.6,38.4,92.8,164.0,247.8
GINS3,89.6,117.8,110.8,275.6,457.0,790.0
TBC1D15,90.6,121.6,113.6,354.6,471.2,561.2
EPS8L2,0.0,1.6,0.2,1.0,2.0,4.4
LMF1,12.0,12.8,11.8,35.8,70.8,130.0
EXO5,4.0,2.2,1.8,7.2,6.2,14.8
IFT22,22.2,31.8,28.6,65.8,104.2,220.2
CEP85,77.4,112.2,119.2,250.2,427.6,733.6
DDX31,118.2,156.6,154.6,346.4,623.0,1019.0
