GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
UTP3,3.0,4.0,2.0,9.0,10.0,12.0
CHRNA10,2.0,2.0,1.0,1.0,3.0,9.0
PCBP4,0.0,0.0,0.0,0.0,0.0,1.0
57061,0.0,0.0,0.0,1.0,1.0,1.0
DDX24,6.0,14.0,9.0,39.0,27.0,44.0
KNL1,1.0,4.0,0.0,9.0,8.0,8.0
AGTRAP,0.0,1.0,0.0,1.0,1.0,1.0
ENTPD7,3.0,4.0,5.0,5.0,21.0,12.0
CASS4,0.0,0.0,0.0,0.0,1.0,0.0
PCNP,10.0,12.0,7.0,40.0,36.0,42.0
PITHD1,5.0,9.0,12.0,27.0,17.0,40.0
RPGRIP1,0.0,0.0,0.0,0.0,0.0,0.0
PARP11,2.0,6.0,4.0,20.0,16.0,18.0
AVEN,2.0,2.0,1.0,3.0,7.0,5.0
ANO2,0.0,0.0,0.0,0.0,0.0,0.0
C12orf4,5.0,10.0,11.0,17.0,20.0,22.0
TIGAR,4.0,8.0,5.0,16.0,19.0,21.0
PNPLA2,1.0,2.0,2.0,2.0,6.0,5.0
CYSLTR2,1.0,1.0,1.0,2.0,6.0,5.0
NAT14,3.0,5.0,1.0,3.0,7.0,7.0
PDSS2,2.0,5.0,2.0,6.0,8.0,12.0
REXO4,9.0,19.0,10.0,28.0,30.0,52.0
INTS12,1.0,2.0,2.0,6.0,3.0,4.0
CAMK1D,4.0,5.0,3.0,9.0,11.0,9.0
GOPC,12.0,18.0,23.0,67.0,44.0,67.0
LPAR5,1.0,0.0,0.0,3.0,3.0,2.0
NUP107,1.0,1.0,0.0,1.0,1.0,4.0
PLXDC1,0.0,0.0,0.0,0.0,0.0,0.0
RHBG,0.0,0.0,0.0,0.0,0.0,0.0
LYRM4,2.0,4.0,2.0,8.0,14.0,12.0
MRPL47,3.0,2.0,1.0,5.0,4.0,4.0
ATP13A1,1.0,1.0,2.0,2.0,4.0,10.0
CHMP1B,13.0,27.0,23.0,65.0,57.0,69.0
MAN1C1,0.0,0.0,0.0,0.0,0.0,0.0
APMAP,4.0,2.0,3.0,8.0,13.0,16.0
RNPEPL1,1.0,1.0,2.0,1.0,3.0,6.0
RTN4,12.0,26.0,22.0,78.0,62.0,43.0
ADCK1,0.0,0.0,0.0,1.0,1.0,1.0
TMEM159,1.0,2.0,3.0,2.0,1.0,3.0
SCYL3,1.0,3.0,2.0,10.0,4.0,5.0
RALGAPB,8.0,17.0,11.0,37.0,24.0,50.0
LYRM1,4.0,5.0,4.0,16.0,10.0,19.0
SMIM8,0.0,1.0,2.0,3.0,5.0,5.0
SLC44A2,0.0,0.0,1.0,0.0,2.0,3.0
SMURF1,13.0,21.0,21.0,42.0,50.0,76.0
PHTF2,2.0,3.0,1.0,22.0,9.0,10.0
JPH2,0.0,0.0,0.0,0.0,0.0,0.0
PELI2,4.0,7.0,7.0,30.0,27.0,23.0
PELI1,5.0,5.0,5.0,23.0,33.0,9.0
GJC2,0.0,0.0,0.0,0.0,0.0,0.0
SALL4,0.0,0.0,0.0,0.0,0.0,0.0
ASPHD2,0.0,1.0,1.0,2.0,3.0,5.0
ZNFX1,7.0,12.0,13.0,26.0,23.0,41.0
DOLPP1,4.0,8.0,11.0,20.0,22.0,32.0
CORO1B,0.0,0.0,0.0,1.0,0.0,2.0
VARS2,0.0,0.0,1.0,0.0,0.0,1.0
ZMIZ1,10.0,34.0,22.0,61.0,60.0,108.0
KIAA1191,5.0,14.0,13.0,22.0,18.0,45.0
ACTR3B,1.0,2.0,1.0,4.0,4.0,9.0
SLC39A10,6.0,9.0,10.0,24.0,17.0,12.0
ANKRD50,1.0,1.0,2.0,6.0,3.0,4.0
FAM219B,6.0,18.0,23.0,45.0,42.0,45.0
NIPAL3,1.0,1.0,1.0,2.0,1.0,3.0
RALGAPA2,2.0,4.0,6.0,8.0,7.0,19.0
THOC2,4.0,3.0,2.0,8.0,6.0,13.0
DENND11,10.0,10.0,14.0,47.0,21.0,38.0
SELENON,0.0,1.0,2.0,3.0,2.0,1.0
MCOLN1,0.0,0.0,0.0,0.0,1.0,0.0
ATP10A,0.0,1.0,1.0,2.0,7.0,10.0
ATP8B2,0.0,0.0,0.0,1.0,0.0,3.0
ATP10D,0.0,1.0,0.0,4.0,1.0,2.0
ZNF248,2.0,3.0,2.0,6.0,4.0,6.0
SLC45A4,5.0,10.0,8.0,16.0,21.0,33.0
TP73-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SPRYD7,2.0,4.0,2.0,12.0,6.0,8.0
CEMIP,0.0,0.0,0.0,0.0,0.0,0.0
THAP11,5.0,10.0,8.0,12.0,5.0,32.0
VANGL2,0.0,0.0,0.0,0.0,0.0,0.0
TTC7A,5.0,9.0,6.0,12.0,8.0,38.0
ARFGEF3,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC1,2.0,2.0,1.0,4.0,6.0,6.0
PPP4R3B,7.0,29.0,23.0,73.0,63.0,72.0
NHSL1,0.0,0.0,1.0,0.0,1.0,5.0
LYRM2,33.0,64.0,49.0,137.0,132.0,183.0
SMAGP,0.0,0.0,0.0,0.0,0.0,0.0
SNX14,0.0,0.0,1.0,2.0,2.0,2.0
LINC00869,7.0,10.0,10.0,21.0,22.0,34.0
DANCR,15.0,35.0,23.0,69.0,61.0,64.0
KAT14,2.0,2.0,1.0,3.0,7.0,6.0
PBXIP1,0.0,1.0,1.0,2.0,3.0,4.0
CBX8,1.0,0.0,1.0,2.0,5.0,3.0
RCN3,0.0,0.0,0.0,0.0,0.0,1.0
ZNF286A,12.0,21.0,16.0,45.0,60.0,40.0
SENP7,1.0,1.0,0.0,5.0,2.0,5.0
JPH3,0.0,0.0,0.0,0.0,0.0,0.0
ZNF304,2.0,5.0,5.0,10.0,14.0,15.0
TTYH1,0.0,0.0,0.0,0.0,0.0,0.0
MRS2,4.0,9.0,6.0,15.0,6.0,19.0
CLTRN,0.0,0.0,0.0,0.0,0.0,0.0
CLK4,3.0,9.0,3.0,21.0,36.0,18.0
RAB22A,8.0,16.0,19.0,33.0,35.0,60.0
CYP20A1,12.0,16.0,14.0,23.0,55.0,41.0
SPC25,0.0,0.0,0.0,1.0,0.0,1.0
ABHD6,0.0,0.0,0.0,0.0,1.0,0.0
NMRAL1,1.0,0.0,1.0,1.0,1.0,2.0
MIF4GD,1.0,2.0,0.0,3.0,2.0,7.0
SCYL1,1.0,1.0,1.0,4.0,5.0,5.0
AS3MT,0.0,1.0,0.0,0.0,2.0,1.0
TMIGD3,0.0,0.0,0.0,0.0,0.0,0.0
RHBDD2,0.0,1.0,1.0,4.0,3.0,4.0
C3orf14,0.0,1.0,2.0,5.0,7.0,6.0
WDR18,0.0,1.0,1.0,1.0,1.0,3.0
SLC24A3,0.0,0.0,0.0,0.0,0.0,0.0
NDRG3,0.0,1.0,0.0,2.0,1.0,1.0
NDRG2,0.0,0.0,0.0,0.0,0.0,0.0
BIRC6,3.0,7.0,5.0,12.0,16.0,15.0
PLEKHG5,0.0,0.0,0.0,0.0,0.0,0.0
REXO1,1.0,3.0,2.0,5.0,3.0,13.0
KIAA1143,15.0,25.0,29.0,83.0,56.0,76.0
TMCC3,0.0,0.0,0.0,0.0,0.0,0.0
GATAD2B,9.0,15.0,11.0,43.0,32.0,57.0
PPM1H,0.0,0.0,0.0,0.0,0.0,1.0
ISY1,5.0,9.0,7.0,18.0,13.0,25.0
MYORG,0.0,0.0,0.0,0.0,0.0,1.0
STRIP2,1.0,2.0,2.0,11.0,14.0,5.0
TBC1D24,5.0,4.0,3.0,10.0,7.0,11.0
SCAF4,2.0,4.0,4.0,8.0,4.0,11.0
SLC12A5,0.0,0.0,0.0,0.0,0.0,0.0
LRRC47,4.0,4.0,5.0,8.0,11.0,17.0
ERMN,2.0,1.0,1.0,4.0,6.0,5.0
CNOT6,14.0,15.0,13.0,54.0,37.0,56.0
ZNF512B,1.0,1.0,1.0,2.0,3.0,5.0
ZNF490,4.0,7.0,6.0,15.0,19.0,16.0
PLEKHH1,0.0,0.0,0.0,1.0,0.0,2.0
GRAMD1B,0.0,1.0,3.0,10.0,7.0,8.0
USP31,15.0,20.0,18.0,39.0,32.0,48.0
PRR12,1.0,1.0,1.0,1.0,1.0,2.0
CRACD,0.0,0.0,0.0,0.0,0.0,0.0
RNF150,0.0,0.0,0.0,0.0,0.0,0.0
NLN,10.0,12.0,12.0,45.0,23.0,36.0
ESYT2,17.0,32.0,23.0,67.0,78.0,64.0
ODF2L,1.0,1.0,2.0,4.0,8.0,8.0
AHRR,12.0,42.0,28.0,45.0,61.0,129.0
ARID1B,3.0,3.0,4.0,14.0,15.0,19.0
HEG1,4.0,10.0,11.0,27.0,18.0,18.0
RIMKLB,0.0,0.0,1.0,1.0,0.0,0.0
NWD2,0.0,0.0,0.0,0.0,0.0,0.0
MRTFB,1.0,2.0,2.0,7.0,6.0,5.0
KIDINS220,5.0,9.0,9.0,21.0,14.0,28.0
MTA3,0.0,0.0,0.0,0.0,0.0,0.0
AARS2,1.0,5.0,4.0,6.0,4.0,12.0
MAVS,11.0,25.0,23.0,55.0,38.0,60.0
INTS2,6.0,13.0,11.0,42.0,31.0,26.0
MTUS1,0.0,0.0,0.0,0.0,0.0,0.0
XPO5,10.0,15.0,13.0,33.0,17.0,49.0
COG6,1.0,3.0,1.0,4.0,7.0,10.0
CASKIN2,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP31,0.0,0.0,0.0,0.0,0.0,0.0
SERINC1,26.0,41.0,32.0,116.0,94.0,127.0
STARD9,0.0,0.0,1.0,1.0,1.0,3.0
HECW2,0.0,0.0,0.0,0.0,1.0,0.0
RPTOR,1.0,5.0,2.0,6.0,6.0,12.0
CASKIN1,0.0,0.0,0.0,0.0,0.0,0.0
CGN,0.0,0.0,0.0,0.0,0.0,0.0
HACE1,1.0,2.0,1.0,8.0,3.0,5.0
NUFIP2,85.0,145.0,115.0,402.0,241.0,486.0
TBC1D14,6.0,22.0,17.0,47.0,44.0,51.0
MIB1,9.0,20.0,14.0,72.0,36.0,43.0
KIAA1328,0.0,0.0,0.0,3.0,4.0,5.0
SORCS2,0.0,0.0,0.0,0.0,0.0,0.0
ALPK3,0.0,0.0,0.0,1.0,0.0,2.0
WDR35,6.0,6.0,5.0,12.0,15.0,16.0
DISP3,0.0,0.0,0.0,0.0,1.0,0.0
ZNF398,14.0,37.0,32.0,74.0,38.0,86.0
KLHL42,5.0,11.0,5.0,29.0,9.0,25.0
TXNDC16,1.0,2.0,2.0,4.0,3.0,5.0
PDP2,17.0,23.0,23.0,56.0,41.0,250.0
ZNF624,1.0,2.0,1.0,7.0,4.0,2.0
TAOK1,35.0,64.0,56.0,226.0,132.0,191.0
NCEH1,5.0,8.0,5.0,12.0,19.0,18.0
MICAL3,2.0,3.0,3.0,6.0,5.0,16.0
NLGN2,1.0,0.0,0.0,1.0,0.0,2.0
SEMA6A,0.0,0.0,0.0,0.0,0.0,0.0
USP35,0.0,0.0,0.0,1.0,1.0,1.0
STAMBPL1,0.0,0.0,0.0,0.0,1.0,0.0
IFT80,0.0,1.0,1.0,4.0,6.0,2.0
ARRDC3,1.0,8.0,11.0,81.0,19.0,20.0
CEP126,0.0,0.0,0.0,0.0,0.0,0.0
KLHL8,14.0,29.0,22.0,90.0,42.0,75.0
ZNF319,1.0,3.0,3.0,4.0,3.0,4.0
SIPA1L2,1.0,2.0,1.0,3.0,3.0,6.0
TRMT5,4.0,9.0,8.0,18.0,12.0,26.0
DOCK6,0.0,0.0,0.0,1.0,1.0,1.0
KIF17,0.0,0.0,0.0,0.0,0.0,0.0
CCDC191,0.0,0.0,0.0,1.0,0.0,1.0
UNC79,0.0,0.0,0.0,0.0,0.0,0.0
FAM135A,0.0,0.0,0.0,0.0,1.0,0.0
PREX1,3.0,5.0,7.0,16.0,17.0,26.0
TMEM181,8.0,14.0,13.0,43.0,32.0,38.0
ARHGAP21,0.0,0.0,1.0,9.0,3.0,6.0
CRAMP1,8.0,18.0,21.0,37.0,34.0,94.0
CFAP97,4.0,10.0,8.0,24.0,20.0,25.0
RIC1,3.0,10.0,6.0,39.0,25.0,15.0
WDFY1,15.0,19.0,21.0,123.0,69.0,73.0
MRTFA,5.0,10.0,6.0,18.0,23.0,12.0
ZNF687,3.0,3.0,4.0,5.0,10.0,16.0
EBF4,0.0,0.0,0.0,0.0,0.0,0.0
HOMEZ,1.0,1.0,0.0,1.0,1.0,1.0
BEGAIN,0.0,0.0,0.0,0.0,0.0,0.0
BAHCC1,8.0,20.0,11.0,24.0,21.0,59.0
WDR48,7.0,10.0,14.0,21.0,33.0,43.0
FNIP2,0.0,0.0,1.0,4.0,2.0,5.0
USP36,13.0,13.0,11.0,21.0,30.0,60.0
PITPNM2,0.0,1.0,0.0,2.0,1.0,6.0
SLAIN2,7.0,13.0,10.0,42.0,26.0,34.0
JCAD,0.0,0.0,0.0,0.0,0.0,0.0
DIP2B,6.0,11.0,13.0,46.0,26.0,49.0
RANBP10,5.0,7.0,8.0,15.0,19.0,31.0
FAM234B,2.0,3.0,4.0,10.0,4.0,5.0
RELCH,5.0,11.0,6.0,23.0,18.0,18.0
TSHZ3,0.0,2.0,2.0,12.0,4.0,4.0
VPS18,2.0,4.0,3.0,7.0,9.0,16.0
STIM2,4.0,5.0,4.0,12.0,8.0,11.0
ZBTB2,9.0,18.0,21.0,47.0,45.0,47.0
LRFN1,0.0,0.0,0.0,0.0,0.0,0.0
ZFAT,2.0,3.0,4.0,5.0,8.0,11.0
SH3RF1,3.0,2.0,4.0,14.0,15.0,17.0
EP400,9.0,16.0,13.0,30.0,20.0,58.0
ARHGAP23,0.0,1.0,0.0,2.0,1.0,6.0
CCDC146,0.0,0.0,0.0,0.0,0.0,2.0
MYH7B,0.0,0.0,0.0,0.0,0.0,0.0
POGK,14.0,33.0,25.0,57.0,43.0,78.0
USP28,0.0,1.0,1.0,3.0,0.0,6.0
DHX37,1.0,3.0,2.0,7.0,5.0,11.0
KIAA1522,0.0,0.0,0.0,0.0,0.0,0.0
PHF12,3.0,7.0,4.0,11.0,15.0,15.0
CIP2A,1.0,2.0,1.0,3.0,2.0,7.0
STRA6LP,1.0,0.0,0.0,1.0,1.0,4.0
UVSSA,0.0,0.0,1.0,4.0,5.0,4.0
GRAMD1A,1.0,1.0,0.0,0.0,0.0,5.0
HCN3,0.0,0.0,1.0,0.0,1.0,1.0
CALCOCO1,0.0,1.0,1.0,2.0,3.0,1.0
ZBTB4,3.0,7.0,4.0,16.0,12.0,40.0
PHRF1,0.0,1.0,2.0,0.0,0.0,3.0
PLEKHA4,0.0,0.0,0.0,0.0,0.0,0.0
RDH14,1.0,4.0,4.0,15.0,12.0,12.0
FBRSL1,1.0,4.0,2.0,2.0,1.0,9.0
EPB41L5,0.0,0.0,0.0,2.0,1.0,2.0
KIAA1549,0.0,0.0,0.0,0.0,0.0,0.0
BEND3,1.0,5.0,4.0,7.0,4.0,12.0
RNF213,1.0,4.0,2.0,7.0,8.0,12.0
ZFP14,0.0,1.0,1.0,5.0,4.0,10.0
GPAM,2.0,6.0,6.0,17.0,13.0,15.0
ALS2,2.0,5.0,2.0,8.0,12.0,10.0
CHD8,3.0,4.0,4.0,7.0,6.0,16.0
ZBTB26,2.0,2.0,2.0,11.0,4.0,8.0
VAT1L,2.0,2.0,3.0,6.0,6.0,17.0
ZSWIM6,7.0,12.0,4.0,30.0,23.0,26.0
TNRC6C,3.0,5.0,3.0,6.0,14.0,6.0
KIAA1586,1.0,2.0,2.0,8.0,4.0,5.0
ZNF317,24.0,41.0,48.0,115.0,111.0,170.0
USP37,15.0,29.0,17.0,61.0,55.0,71.0
DDX55,12.0,21.0,15.0,38.0,33.0,55.0
FANCM,1.0,0.0,0.0,2.0,0.0,0.0
SHTN1,1.0,3.0,2.0,6.0,2.0,6.0
CPNE5,0.0,1.0,1.0,1.0,1.0,6.0
FAM160B1,5.0,7.0,4.0,21.0,22.0,34.0
NCKAP5L,1.0,0.0,0.0,2.0,1.0,2.0
CWC22,6.0,10.0,7.0,15.0,17.0,23.0
GBA2,1.0,1.0,0.0,1.0,3.0,3.0
WDFY4,1.0,2.0,1.0,5.0,4.0,9.0
DENND1A,2.0,1.0,1.0,3.0,3.0,2.0
MEAK7,0.0,0.0,0.0,1.0,0.0,1.0
MIER1,13.0,32.0,23.0,72.0,90.0,75.0
KIAA1614,0.0,0.0,0.0,0.0,0.0,0.0
ZNF529,4.0,5.0,6.0,10.0,23.0,30.0
SFMBT2,26.0,57.0,36.0,145.0,149.0,236.0
SEMA4G,0.0,0.0,0.0,0.0,0.0,0.0
PRX,0.0,0.0,0.0,0.0,0.0,3.0
ANO8,0.0,0.0,0.0,0.0,0.0,0.0
GPR107,7.0,18.0,14.0,37.0,47.0,59.0
METTL14,8.0,16.0,10.0,27.0,26.0,39.0
EPG5,0.0,8.0,8.0,23.0,16.0,24.0
NCOA5,10.0,15.0,13.0,34.0,24.0,39.0
WDR19,0.0,0.0,1.0,1.0,3.0,1.0
ANKRD36B,0.0,0.0,0.0,0.0,0.0,0.0
SPTBN4,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE28,0.0,0.0,0.0,0.0,1.0,1.0
SCUBE2,0.0,0.0,0.0,0.0,0.0,0.0
TRIB3,44.0,60.0,76.0,242.0,345.0,175.0
ANKRA2,0.0,0.0,0.0,0.0,0.0,1.0
RBAK,24.0,61.0,42.0,109.0,102.0,165.0
MARK4,1.0,2.0,3.0,4.0,3.0,6.0
SUGP1,0.0,2.0,0.0,3.0,3.0,1.0
GATAD1,6.0,12.0,7.0,27.0,29.0,19.0
RAB40C,1.0,4.0,3.0,6.0,8.0,7.0
POLD4,3.0,5.0,3.0,11.0,12.0,33.0
CCAR2,14.0,16.0,15.0,32.0,37.0,47.0
LSM2,4.0,6.0,4.0,9.0,13.0,15.0
CCNB1IP1,1.0,2.0,0.0,5.0,9.0,4.0
CCDC181,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF7,0.0,0.0,0.0,1.0,0.0,0.0
HMHB1,0.0,0.0,0.0,0.0,0.0,0.0
RAP2C,10.0,30.0,12.0,48.0,63.0,50.0
C6orf47,3.0,6.0,4.0,6.0,6.0,16.0
SLC4A5,0.0,0.0,0.0,0.0,0.0,0.0
ZNF410,16.0,23.0,24.0,68.0,56.0,92.0
SLC46A2,0.0,0.0,0.0,0.0,0.0,0.0
PTBP2,3.0,9.0,8.0,38.0,23.0,30.0
NFE4,0.0,0.0,1.0,3.0,5.0,1.0
CTDSP1,10.0,19.0,14.0,32.0,21.0,35.0
CXCL16,0.0,0.0,0.0,0.0,0.0,0.0
SQOR,1.0,2.0,2.0,7.0,3.0,11.0
MS4A7,7.0,9.0,7.0,28.0,55.0,12.0
TP53INP2,2.0,6.0,6.0,9.0,21.0,38.0
SRPRB,20.0,40.0,23.0,69.0,104.0,104.0
ENOPH1,7.0,9.0,9.0,23.0,25.0,25.0
RHOU,4.0,6.0,6.0,33.0,10.0,15.0
NLRC4,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC1,2.0,3.0,7.0,11.0,11.0,15.0
ZBED5,0.0,0.0,0.0,4.0,1.0,1.0
CREBZF,38.0,80.0,74.0,241.0,151.0,229.0
PCTP,1.0,5.0,4.0,9.0,10.0,23.0
ABHD17C,1.0,1.0,2.0,4.0,2.0,4.0
RPRD1B,8.0,20.0,20.0,41.0,34.0,79.0
ZNF71,0.0,0.0,0.0,0.0,0.0,1.0
ZNF77,1.0,2.0,2.0,2.0,2.0,10.0
INIP,7.0,11.0,6.0,35.0,30.0,33.0
JAM2,0.0,0.0,0.0,0.0,0.0,0.0
LY6G5B,2.0,2.0,2.0,7.0,4.0,11.0
PRUNE1,2.0,4.0,7.0,10.0,13.0,27.0
ZNF462,0.0,0.0,0.0,0.0,0.0,0.0
ZNF250,2.0,3.0,5.0,3.0,4.0,12.0
ARHGAP22,0.0,0.0,0.0,0.0,0.0,0.0
OSTC,13.0,25.0,12.0,43.0,67.0,48.0
SCAF1,0.0,1.0,1.0,1.0,3.0,1.0
KMT2C,7.0,9.0,7.0,32.0,30.0,38.0
CACTIN,4.0,6.0,7.0,9.0,9.0,24.0
DLGAP3,0.0,0.0,0.0,0.0,0.0,0.0
EPS15L1,5.0,7.0,7.0,17.0,22.0,35.0
SELENOK,6.0,14.0,8.0,32.0,74.0,40.0
SINHCAF,39.0,89.0,58.0,236.0,150.0,215.0
RBM25,12.0,34.0,26.0,90.0,83.0,89.0
WIZ,4.0,11.0,10.0,21.0,16.0,32.0
MID1IP1,10.0,18.0,15.0,67.0,62.0,38.0
ABRACL,4.0,7.0,5.0,23.0,12.0,19.0
RRAGD,0.0,1.0,0.0,5.0,2.0,3.0
MYOZ1,0.0,0.0,0.0,0.0,1.0,0.0
SNX6,5.0,9.0,7.0,25.0,16.0,25.0
PGAP6,0.0,0.0,0.0,2.0,1.0,2.0
HIVEP3,6.0,5.0,3.0,13.0,16.0,49.0
TLNRD1,2.0,2.0,2.0,5.0,10.0,12.0
CACNG8,0.0,0.0,0.0,0.0,0.0,0.0
UBL5,3.0,6.0,5.0,13.0,11.0,19.0
SIGIRR,0.0,0.0,0.0,0.0,1.0,18.0
PRDM12,0.0,1.0,0.0,0.0,0.0,1.0
PRDM13,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHA1,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHA2,5.0,16.0,12.0,31.0,23.0,36.0
HRH4,0.0,0.0,0.0,0.0,0.0,0.0
SCPEP1,1.0,1.0,1.0,4.0,6.0,3.0
SENP2,3.0,9.0,5.0,19.0,23.0,28.0
GNB4,9.0,15.0,10.0,35.0,21.0,37.0
ZNF350,3.0,7.0,6.0,19.0,21.0,20.0
KLHL12,3.0,12.0,7.0,38.0,29.0,20.0
RXFP1,2.0,2.0,0.0,6.0,2.0,6.0
TMEM35A,0.0,0.0,0.0,0.0,0.0,0.0
AFAP1,2.0,2.0,2.0,3.0,5.0,7.0
GPBP1L1,11.0,22.0,20.0,51.0,41.0,59.0
MYG1,0.0,0.0,0.0,0.0,0.0,0.0
FAM3A,0.0,0.0,1.0,2.0,0.0,2.0
AVPI1,1.0,0.0,1.0,1.0,5.0,3.0
TSKS,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A19,10.0,23.0,19.0,26.0,23.0,50.0
EXOC4,1.0,3.0,1.0,8.0,7.0,15.0
TGIF2,15.0,29.0,15.0,56.0,46.0,84.0
CDH26,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL5,8.0,13.0,9.0,66.0,49.0,84.0
SAV1,4.0,9.0,8.0,12.0,28.0,17.0
TRMT11,1.0,2.0,1.0,4.0,3.0,3.0
MRPS35,9.0,20.0,13.0,36.0,30.0,51.0
APOBEC3G,0.0,0.0,1.0,2.0,0.0,5.0
PPCDC,1.0,3.0,3.0,5.0,7.0,10.0
NIF3L1,1.0,9.0,2.0,13.0,15.0,12.0
CCDC90B,2.0,4.0,4.0,8.0,7.0,9.0
FASTKD5,6.0,5.0,3.0,15.0,10.0,16.0
CCDC81,0.0,0.0,0.0,0.0,0.0,0.0
AASDHPPT,9.0,14.0,15.0,63.0,31.0,39.0
AGBL5,0.0,0.0,0.0,0.0,0.0,0.0
LDAH,4.0,11.0,10.0,25.0,15.0,37.0
ELAC2,3.0,5.0,3.0,6.0,10.0,20.0
ALX4,0.0,0.0,0.0,0.0,0.0,1.0
GUF1,8.0,20.0,14.0,38.0,39.0,51.0
SPCS3,33.0,70.0,43.0,178.0,159.0,173.0
NAA35,3.0,6.0,8.0,18.0,13.0,25.0
RINT1,0.0,1.0,1.0,2.0,6.0,3.0
SCOC,3.0,9.0,3.0,27.0,17.0,20.0
DHX35,1.0,6.0,3.0,6.0,11.0,14.0
RIC8A,6.0,9.0,6.0,20.0,14.0,26.0
MIIP,1.0,0.0,0.0,0.0,0.0,0.0
ATG101,3.0,7.0,5.0,7.0,16.0,21.0
GAS5,58.0,85.0,66.0,203.0,174.0,258.0
PROK2,0.0,0.0,0.0,1.0,0.0,2.0
PAPPA2,0.0,0.0,0.0,0.0,0.0,0.0
CELF6,0.0,0.0,0.0,0.0,0.0,2.0
EEFSEC,0.0,0.0,0.0,1.0,1.0,1.0
CELF5,0.0,0.0,0.0,0.0,0.0,2.0
SMAP1,1.0,3.0,1.0,6.0,6.0,11.0
TRAPPC11,6.0,8.0,9.0,22.0,26.0,30.0
ZFAND3,4.0,11.0,9.0,23.0,25.0,46.0
C14orf93,0.0,0.0,0.0,1.0,1.0,2.0
SLC22A23,0.0,0.0,0.0,0.0,0.0,0.0
BCORL1,0.0,0.0,0.0,0.0,0.0,0.0
SRR,0.0,1.0,1.0,1.0,1.0,6.0
ABHD4,0.0,1.0,2.0,7.0,6.0,3.0
MRPL17,11.0,18.0,15.0,34.0,18.0,80.0
FAM204A,1.0,5.0,2.0,11.0,9.0,10.0
RNF123,1.0,1.0,1.0,0.0,1.0,2.0
THADA,11.0,14.0,13.0,21.0,29.0,36.0
UBE2O,3.0,4.0,3.0,13.0,7.0,39.0
VIPAS39,2.0,2.0,2.0,5.0,6.0,6.0
HEATR6,1.0,1.0,3.0,9.0,10.0,8.0
NSUN3,1.0,1.0,1.0,2.0,5.0,4.0
FAM111A,8.0,15.0,6.0,34.0,19.0,26.0
MANBAL,3.0,8.0,6.0,17.0,16.0,30.0
GPATCH3,1.0,3.0,2.0,3.0,4.0,9.0
NAPB,6.0,9.0,7.0,44.0,19.0,46.0
SLC17A9,5.0,12.0,5.0,12.0,23.0,26.0
BLOC1S5,5.0,7.0,8.0,24.0,9.0,24.0
ELMO2,9.0,10.0,6.0,14.0,16.0,33.0
GALNT11,1.0,1.0,1.0,5.0,3.0,7.0
ZBED8,0.0,0.0,0.0,1.0,0.0,1.0
CHTF18,0.0,0.0,0.0,0.0,0.0,1.0
TNN,0.0,0.0,0.0,0.0,0.0,0.0
ZNF335,1.0,1.0,2.0,2.0,3.0,6.0
ANKEF1,0.0,0.0,1.0,1.0,0.0,0.0
XPNPEP3,9.0,15.0,10.0,39.0,31.0,33.0
MRPS14,8.0,13.0,10.0,29.0,36.0,55.0
CXorf56,2.0,3.0,1.0,9.0,9.0,9.0
MCUR1,2.0,5.0,7.0,13.0,22.0,17.0
PCIF1,0.0,2.0,0.0,2.0,2.0,6.0
FAM217B,9.0,9.0,9.0,27.0,17.0,24.0
GPSM3,2.0,4.0,3.0,3.0,3.0,6.0
NECAB3,0.0,2.0,0.0,2.0,0.0,0.0
FKBPL,0.0,0.0,0.0,0.0,0.0,0.0
CLSPN,10.0,14.0,12.0,17.0,12.0,62.0
NEUROG2,0.0,0.0,0.0,0.0,0.0,0.0
PRDM15,3.0,8.0,8.0,19.0,11.0,22.0
FIGNL1,4.0,6.0,3.0,15.0,15.0,12.0
MYO1G,0.0,1.0,1.0,0.0,1.0,3.0
TSPYL2,5.0,6.0,4.0,23.0,48.0,31.0
RBM26,10.0,14.0,16.0,55.0,50.0,43.0
PERP,0.0,0.0,0.0,0.0,0.0,0.0
CDH23,0.0,0.0,0.0,0.0,0.0,0.0
LHPP,0.0,0.0,0.0,0.0,0.0,0.0
SLC28A3,1.0,2.0,1.0,8.0,7.0,9.0
RBKS,0.0,0.0,0.0,0.0,0.0,1.0
PBLD,1.0,1.0,2.0,3.0,3.0,3.0
GOLPH3,26.0,52.0,38.0,136.0,116.0,139.0
CLSTN2,0.0,0.0,0.0,0.0,0.0,0.0
MCCC2,5.0,5.0,6.0,13.0,9.0,20.0
SNX16,1.0,1.0,2.0,12.0,10.0,8.0
POPDC2,0.0,1.0,0.0,1.0,4.0,3.0
SAMSN1,0.0,0.0,0.0,0.0,0.0,0.0
