GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
ARNT,25.0,32.0,73.0,71.0,35.0,38.0,34.0,63.0,24.0,60.0,45.0,102.0,69.0,64.0
ARNTL,2.0,3.0,11.0,4.0,4.0,6.0,6.0,9.0,3.0,8.0,4.0,15.0,8.0,14.0
ARRB1,75.0,44.0,175.0,80.0,105.0,35.0,92.0,73.0,62.0,77.0,138.0,112.0,157.0,89.0
ARRB2,24.0,37.0,30.0,43.0,12.0,24.0,18.0,51.0,15.0,50.0,29.0,97.0,56.0,73.0
ARSA,6.0,4.0,7.0,11.0,3.0,4.0,4.0,6.0,4.0,6.0,4.0,9.0,9.0,6.0
ARSB,40.0,28.0,142.0,66.0,69.0,52.0,61.0,64.0,37.0,80.0,43.0,81.0,67.0,27.0
STS,21.0,26.0,42.0,20.0,11.0,10.0,13.0,13.0,6.0,10.0,18.0,25.0,27.0,7.0
ARSD,27.0,24.0,36.0,29.0,19.0,10.0,12.0,28.0,11.0,23.0,23.0,53.0,33.0,54.0
ARSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARVCF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ASAH1,19.0,21.0,45.0,27.0,21.0,13.0,27.0,25.0,12.0,18.0,25.0,34.0,23.0,20.0
ASCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
ASIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASL,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0
GET3,16.0,12.0,19.0,24.0,8.0,5.0,10.0,7.0,7.0,10.0,17.0,15.0,19.0,10.0
ASNS,2.0,2.0,5.0,9.0,4.0,5.0,3.0,7.0,4.0,4.0,10.0,5.0,28.0,5.0
ASPH,46.0,51.0,173.0,109.0,73.0,93.0,82.0,132.0,57.0,152.0,110.0,197.0,139.0,104.0
ASS1,5.0,2.0,6.0,8.0,7.0,4.0,6.0,8.0,5.0,5.0,14.0,7.0,23.0,4.0
ZFHX3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
ATF1,44.0,42.0,97.0,70.0,37.0,42.0,40.0,38.0,31.0,40.0,66.0,66.0,79.0,45.0
ATF3,34.0,35.0,42.0,49.0,21.0,27.0,33.0,53.0,24.0,50.0,37.0,57.0,63.0,21.0
ATF4,162.0,151.0,232.0,236.0,109.0,107.0,126.0,119.0,116.0,130.0,239.0,167.0,378.0,120.0
ATIC,11.0,11.0,22.0,14.0,10.0,8.0,10.0,7.0,11.0,10.0,11.0,17.0,22.0,12.0
ATM,43.0,37.0,114.0,75.0,60.0,82.0,81.0,109.0,44.0,136.0,114.0,159.0,122.0,88.0
RERE,18.0,8.0,26.0,17.0,12.0,14.0,14.0,28.0,12.0,25.0,19.0,45.0,24.0,32.0
ATOX1,14.0,7.0,16.0,12.0,9.0,5.0,10.0,9.0,7.0,7.0,13.0,12.0,18.0,7.0
ATP1A1,31.0,33.0,44.0,31.0,20.0,15.0,26.0,25.0,18.0,22.0,27.0,28.0,39.0,16.0
ATP1A2,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
ATP1A3,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0
ATP1B1,1.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,3.0,2.0,5.0,1.0,6.0
ATP1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B3,70.0,50.0,135.0,98.0,53.0,42.0,61.0,75.0,49.0,68.0,80.0,101.0,116.0,79.0
FXYD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ATP2A2,193.0,148.0,341.0,251.0,215.0,168.0,198.0,227.0,128.0,235.0,191.0,306.0,230.0,134.0
ATP2A3,25.0,21.0,28.0,35.0,18.0,14.0,19.0,31.0,14.0,20.0,33.0,40.0,58.0,26.0
ATP2B1,146.0,106.0,261.0,119.0,97.0,63.0,87.0,133.0,61.0,141.0,124.0,142.0,182.0,116.0
ATP2B2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
ATP2B3,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
ATP2B4,86.0,33.0,114.0,16.0,72.0,23.0,65.0,53.0,40.0,45.0,97.0,62.0,149.0,20.0
ATP5F1A,17.0,13.0,47.0,35.0,16.0,27.0,27.0,26.0,13.0,23.0,26.0,34.0,36.0,26.0
ALDH7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1B,59.0,43.0,133.0,90.0,51.0,40.0,60.0,53.0,45.0,56.0,70.0,85.0,85.0,65.0
ATP5F1C,10.0,7.0,26.0,22.0,6.0,10.0,18.0,18.0,10.0,16.0,16.0,23.0,28.0,16.0
ATP5F1D,21.0,19.0,23.0,17.0,11.0,3.0,12.0,10.0,9.0,9.0,16.0,14.0,22.0,8.0
ATP5F1E,38.0,27.0,69.0,40.0,31.0,30.0,27.0,45.0,22.0,46.0,45.0,59.0,80.0,48.0
ATP5PB,46.0,44.0,100.0,82.0,42.0,51.0,43.0,59.0,36.0,47.0,78.0,95.0,97.0,82.0
ATP5MC1,7.0,5.0,12.0,11.0,7.0,8.0,6.0,6.0,7.0,4.0,12.0,9.0,15.0,12.0
ATP5MC2,45.0,33.0,86.0,71.0,39.0,29.0,39.0,46.0,30.0,42.0,40.0,59.0,80.0,62.0
ATP5MC3,119.0,101.0,362.0,236.0,140.0,132.0,145.0,191.0,90.0,215.0,200.0,281.0,260.0,158.0
ATP5ME,18.0,15.0,35.0,31.0,13.0,10.0,18.0,14.0,13.0,18.0,29.0,24.0,43.0,24.0
ATP5PF,6.0,8.0,26.0,19.0,8.0,11.0,9.0,7.0,5.0,8.0,15.0,15.0,10.0,6.0
ATP6V1A,41.0,32.0,124.0,103.0,55.0,69.0,51.0,89.0,28.0,99.0,58.0,141.0,82.0,109.0
ATP6V1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1B2,278.0,136.0,661.0,329.0,222.0,200.0,382.0,362.0,296.0,390.0,489.0,555.0,570.0,380.0
ATP6V0C,37.0,22.0,49.0,43.0,17.0,17.0,24.0,33.0,20.0,36.0,47.0,57.0,49.0,28.0
ATP6V1C1,114.0,95.0,333.0,211.0,127.0,127.0,115.0,180.0,83.0,186.0,172.0,282.0,234.0,159.0
ATP6V1E1,74.0,47.0,166.0,132.0,67.0,72.0,73.0,99.0,56.0,98.0,80.0,122.0,158.0,130.0
ATP6V0B,84.0,71.0,181.0,112.0,61.0,76.0,94.0,117.0,56.0,130.0,97.0,184.0,137.0,150.0
ATP6V1G2,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,8.0,6.0,7.0
ATP6V0A1,12.0,16.0,21.0,37.0,10.0,20.0,11.0,39.0,7.0,45.0,19.0,105.0,26.0,85.0
ATP6AP1,15.0,14.0,24.0,19.0,5.0,6.0,12.0,15.0,7.0,8.0,17.0,22.0,17.0,22.0
ATP7A,3.0,2.0,7.0,4.0,3.0,3.0,2.0,5.0,1.0,5.0,3.0,8.0,6.0,10.0
ATP5PO,11.0,8.0,25.0,18.0,9.0,16.0,15.0,16.0,9.0,21.0,17.0,26.0,23.0,16.0
ATP7B,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
ATR,1.0,2.0,7.0,7.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0
ATRX,35.0,38.0,105.0,89.0,58.0,69.0,53.0,73.0,45.0,86.0,72.0,137.0,72.0,98.0
AUH,1.0,0.0,4.0,5.0,5.0,2.0,4.0,5.0,2.0,3.0,5.0,9.0,6.0,5.0
AUP1,359.0,229.0,527.0,441.0,251.0,171.0,273.0,273.0,222.0,264.0,342.0,353.0,502.0,220.0
AVPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,1.0,1.0,1.0,2.0,1.0,4.0,0.0,6.0,0.0,5.0,1.0,18.0,1.0,18.0
AZU1,15.0,0.0,16.0,2.0,9.0,1.0,8.0,0.0,5.0,1.0,9.0,1.0,13.0,0.0
B2M,151.0,151.0,383.0,351.0,143.0,243.0,177.0,302.0,107.0,298.0,213.0,416.0,311.0,413.0
BAAT,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BACH1,216.0,157.0,489.0,339.0,191.0,221.0,208.0,306.0,142.0,336.0,285.0,430.0,325.0,156.0
BAD,6.0,3.0,12.0,12.0,8.0,4.0,3.0,4.0,4.0,3.0,7.0,6.0,10.0,6.0
BAG1,94.0,61.0,165.0,72.0,76.0,36.0,79.0,65.0,60.0,62.0,106.0,98.0,163.0,84.0
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAK1,43.0,30.0,63.0,67.0,28.0,20.0,30.0,42.0,27.0,48.0,44.0,56.0,59.0,35.0
NKX3-2,3.0,1.0,4.0,4.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,9.0,7.0,7.0
BARD1,146.0,128.0,345.0,283.0,157.0,173.0,175.0,222.0,96.0,272.0,202.0,258.0,245.0,77.0
BAX,20.0,11.0,22.0,23.0,15.0,10.0,13.0,18.0,8.0,19.0,17.0,31.0,16.0,13.0
BBS1,2.0,4.0,6.0,9.0,10.0,5.0,4.0,6.0,4.0,3.0,9.0,4.0,14.0,3.0
BBS2,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,6.0,3.0,7.0
BBS4,6.0,10.0,21.0,19.0,10.0,18.0,11.0,14.0,6.0,10.0,11.0,10.0,19.0,12.0
BCAT1,138.0,117.0,402.0,258.0,130.0,154.0,186.0,233.0,100.0,238.0,260.0,289.0,444.0,138.0
BCAT2,8.0,9.0,10.0,6.0,7.0,3.0,7.0,4.0,5.0,6.0,7.0,8.0,9.0,13.0
BCKDHA,11.0,12.0,16.0,18.0,7.0,9.0,12.0,11.0,7.0,5.0,13.0,16.0,17.0,9.0
BCKDHB,5.0,7.0,11.0,6.0,11.0,6.0,5.0,7.0,3.0,9.0,13.0,13.0,13.0,7.0
CCND1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
BCL2,244.0,181.0,670.0,82.0,285.0,73.0,293.0,134.0,205.0,112.0,381.0,150.0,615.0,102.0
BCL2A1,1.0,3.0,3.0,2.0,1.0,2.0,0.0,4.0,0.0,3.0,2.0,3.0,4.0,1.0
BCL2L1,45.0,30.0,83.0,67.0,27.0,25.0,41.0,46.0,23.0,50.0,57.0,70.0,71.0,36.0
BCL2L2,47.0,42.0,124.0,91.0,53.0,44.0,67.0,82.0,38.0,73.0,67.0,78.0,120.0,41.0
BCL3,2.0,3.0,5.0,5.0,1.0,10.0,1.0,10.0,1.0,10.0,3.0,15.0,4.0,17.0
BCL6,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,7.0,0.0,8.0
BCL7A,108.0,79.0,222.0,146.0,96.0,64.0,112.0,132.0,77.0,130.0,134.0,145.0,186.0,78.0
BCL9,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPN1SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCR,5.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,5.0,4.0,7.0,1.0
BCS1L,3.0,4.0,5.0,5.0,6.0,3.0,4.0,1.0,3.0,2.0,5.0,5.0,7.0,5.0
BDH1,8.0,6.0,11.0,5.0,9.0,3.0,11.0,8.0,7.0,9.0,10.0,14.0,13.0,9.0
BDKRB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDNF,3.0,0.0,4.0,0.0,1.0,1.0,4.0,3.0,1.0,7.0,1.0,5.0,4.0,0.0
BFSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BGLAP,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0
CEACAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICD1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0
BID,120.0,127.0,276.0,172.0,96.0,67.0,119.0,90.0,77.0,82.0,160.0,148.0,237.0,105.0
BIK,8.0,2.0,13.0,4.0,4.0,1.0,4.0,2.0,5.0,2.0,9.0,2.0,7.0,2.0
PRDM1,11.0,16.0,14.0,42.0,15.0,74.0,11.0,112.0,7.0,183.0,10.0,184.0,11.0,142.0
BLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLM,14.0,7.0,21.0,21.0,12.0,12.0,11.0,11.0,12.0,19.0,16.0,17.0,19.0,7.0
BLMH,31.0,24.0,64.0,45.0,24.0,30.0,33.0,37.0,20.0,31.0,36.0,48.0,51.0,43.0
CXCR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRB,5.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,5.0,6.0,6.0
BMI1,36.0,39.0,120.0,74.0,47.0,48.0,47.0,65.0,31.0,70.0,69.0,103.0,98.0,72.0
BMP1,14.0,15.0,17.0,16.0,15.0,7.0,8.0,8.0,8.0,15.0,14.0,23.0,26.0,9.0
BMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP8B,7.0,6.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,9.0,7.0,15.0,3.0
BMPR1A,13.0,11.0,44.0,33.0,26.0,35.0,27.0,52.0,12.0,56.0,30.0,52.0,38.0,34.0
BMPR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMPR2,4.0,8.0,9.0,13.0,10.0,15.0,9.0,26.0,5.0,20.0,14.0,26.0,11.0,24.0
POLR3D,61.0,37.0,103.0,60.0,44.0,28.0,64.0,45.0,38.0,47.0,70.0,48.0,115.0,29.0
BNIP1,33.0,29.0,49.0,43.0,16.0,16.0,24.0,29.0,19.0,32.0,25.0,42.0,42.0,28.0
BNIP2,176.0,170.0,476.0,266.0,186.0,177.0,203.0,235.0,144.0,273.0,350.0,401.0,391.0,269.0
BNIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP3L,17.0,29.0,50.0,31.0,15.0,32.0,17.0,51.0,15.0,61.0,67.0,135.0,56.0,120.0
BOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DST,3.0,3.0,6.0,6.0,5.0,6.0,3.0,6.0,3.0,8.0,5.0,12.0,4.0,13.0
FOXL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPGM,7.0,7.0,25.0,26.0,19.0,12.0,11.0,18.0,5.0,19.0,17.0,31.0,17.0,13.0
BPHL,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0
BPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,93.0,80.0,248.0,223.0,91.0,111.0,129.0,189.0,91.0,149.0,157.0,164.0,266.0,80.0
BRAF,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
BRCA2,79.0,76.0,133.0,81.0,74.0,66.0,53.0,85.0,28.0,86.0,71.0,74.0,73.0,44.0
ZFP36L1,24.0,29.0,37.0,32.0,24.0,36.0,30.0,115.0,24.0,253.0,79.0,390.0,96.0,127.0
ZFP36L2,729.0,471.0,1229.0,582.0,834.0,714.0,737.0,929.0,542.0,1243.0,918.0,1569.0,959.0,897.0
BSG,72.0,50.0,102.0,89.0,36.0,25.0,51.0,58.0,32.0,53.0,74.0,83.0,90.0,52.0
BST1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BST2,6.0,3.0,18.0,8.0,7.0,7.0,9.0,9.0,7.0,7.0,14.0,16.0,19.0,9.0
BTD,4.0,4.0,7.0,10.0,4.0,3.0,2.0,7.0,1.0,6.0,5.0,9.0,8.0,4.0
KLF9,103.0,93.0,154.0,151.0,81.0,120.0,105.0,199.0,58.0,231.0,209.0,282.0,243.0,70.0
KLF5,7.0,8.0,10.0,6.0,8.0,7.0,9.0,8.0,2.0,4.0,5.0,13.0,6.0,8.0
BTF3,66.0,65.0,179.0,95.0,51.0,58.0,83.0,86.0,54.0,104.0,85.0,131.0,145.0,86.0
BTG1,68.0,56.0,172.0,91.0,82.0,50.0,85.0,76.0,51.0,83.0,139.0,95.0,167.0,55.0
BTK,23.0,21.0,49.0,32.0,18.0,17.0,24.0,22.0,23.0,25.0,28.0,39.0,37.0,27.0
BUB1,6.0,5.0,23.0,12.0,8.0,7.0,11.0,8.0,3.0,11.0,10.0,11.0,21.0,6.0
BUB1B,26.0,33.0,65.0,55.0,39.0,47.0,32.0,48.0,19.0,48.0,35.0,65.0,52.0,35.0
BYSL,55.0,36.0,86.0,62.0,46.0,34.0,37.0,41.0,38.0,42.0,57.0,61.0,77.0,39.0
TSPO,10.0,4.0,14.0,4.0,10.0,3.0,8.0,2.0,5.0,3.0,8.0,10.0,20.0,9.0
C1QBP,83.0,54.0,144.0,81.0,74.0,43.0,71.0,60.0,63.0,66.0,79.0,84.0,144.0,62.0
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC2-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1R,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
C1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3AR1,8.0,5.0,8.0,8.0,6.0,6.0,15.0,21.0,11.0,50.0,34.0,74.0,43.0,48.0
C4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN5,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,3.0,1.0
C5,1.0,2.0,5.0,1.0,2.0,2.0,6.0,6.0,2.0,4.0,3.0,6.0,3.0,3.0
C5AR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
C8G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSGIN2,66.0,57.0,195.0,146.0,74.0,101.0,100.0,129.0,52.0,161.0,125.0,187.0,149.0,125.0
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS51,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0
MRPL49,66.0,63.0,126.0,109.0,59.0,51.0,53.0,79.0,48.0,70.0,84.0,98.0,119.0,59.0
ZNHIT2,4.0,3.0,6.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,8.0,5.0
MPPED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYRF,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
TMEM258,12.0,8.0,28.0,27.0,11.0,16.0,14.0,14.0,12.0,14.0,16.0,20.0,26.0,11.0
DAGLA,4.0,4.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,2.0,4.0,1.0
GAS8-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL1,12.0,4.0,16.0,3.0,5.0,2.0,6.0,7.0,5.0,3.0,14.0,13.0,23.0,7.0
LDLRAD4,20.0,4.0,30.0,15.0,22.0,14.0,21.0,21.0,10.0,28.0,26.0,43.0,33.0,34.0
PTTG1IP,109.0,82.0,209.0,168.0,77.0,82.0,84.0,139.0,66.0,158.0,150.0,244.0,226.0,194.0
CFAP410,6.0,3.0,4.0,4.0,3.0,0.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,6.0
TMEM50B,21.0,24.0,49.0,40.0,25.0,20.0,25.0,41.0,15.0,33.0,31.0,59.0,47.0,34.0
MPPED1,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0
CA5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA11,6.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,6.0,9.0,7.0,5.0
CA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1A,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0
CACNA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1D,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1E,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CACNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB3,4.0,6.0,10.0,8.0,4.0,1.0,3.0,5.0,4.0,5.0,6.0,8.0,5.0,4.0
CACNB4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0
SLC25A20,15.0,10.0,23.0,17.0,11.0,7.0,10.0,12.0,3.0,7.0,11.0,16.0,17.0,18.0
CAD,19.0,9.0,20.0,16.0,10.0,9.0,10.0,5.0,10.0,8.0,11.0,12.0,13.0,13.0
CALB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALM1,216.0,225.0,469.0,364.0,196.0,261.0,201.0,424.0,141.0,456.0,356.0,892.0,464.0,689.0
CALM2,193.0,159.0,589.0,330.0,204.0,254.0,240.0,359.0,139.0,408.0,284.0,552.0,457.0,456.0
CALM3,140.0,68.0,262.0,157.0,98.0,64.0,108.0,142.0,85.0,134.0,171.0,200.0,226.0,81.0
CALR,397.0,222.0,749.0,451.0,372.0,193.0,345.0,335.0,243.0,304.0,335.0,365.0,319.0,238.0
CALU,220.0,187.0,572.0,453.0,205.0,246.0,255.0,377.0,167.0,320.0,385.0,419.0,508.0,154.0
CAMK2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2B,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0
