GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
MAST3,31.0,40.8,37.0,36.6,24.0,15.6,19.0,31.6,11.8,24.8,33.0,58.8,33.0,40.6
USP33,24.6,30.6,59.8,45.4,30.2,29.2,30.2,36.0,16.0,37.0,34.6,67.4,51.4,38.8
DOP1A,0.8,1.8,7.4,7.4,3.8,5.6,4.6,8.2,2.2,6.4,2.8,8.8,7.8,5.0
SAMD4A,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
PHLPP2,9.2,6.0,20.0,18.8,14.2,10.0,13.8,14.2,6.0,12.0,9.8,12.4,9.6,4.8
ZNF292,42.0,38.0,86.4,68.8,47.4,51.6,44.6,65.2,29.8,60.0,66.4,105.6,81.0,60.6
PDZD2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDTC1,4.0,5.4,20.2,12.2,9.8,5.2,11.6,11.0,8.6,11.2,14.8,17.4,18.2,11.8
XPO7,79.8,92.8,191.6,145.0,115.0,92.6,93.6,118.2,52.6,108.6,104.6,168.6,115.8,105.0
MYT1L,9.0,0.8,27.2,0.4,27.4,1.2,16.2,1.4,11.4,0.8,17.2,1.6,17.4,1.4
MON2,15.4,14.6,32.8,28.2,13.6,14.2,14.8,22.2,8.2,21.8,15.4,36.6,24.4,26.0
PDXDC1,58.4,69.4,151.6,104.0,82.8,55.2,63.4,88.0,36.2,65.6,67.2,99.8,79.8,66.8
KIF21B,67.0,106.0,79.0,85.6,50.2,37.2,45.4,93.0,22.6,57.6,75.6,101.0,160.0,42.2
PDS5B,41.8,42.4,119.2,107.8,80.2,90.8,66.4,108.2,38.4,109.2,66.0,142.6,85.4,80.8
FNBP1,69.6,55.2,79.2,44.6,53.0,31.6,42.4,49.2,27.2,51.6,64.8,86.4,78.6,67.0
SMG1,204.4,249.2,423.8,343.2,231.8,173.4,176.6,219.0,91.8,186.0,172.4,291.0,237.6,147.6
ZHX3,68.0,59.2,95.4,59.0,68.8,35.4,48.4,50.2,28.6,50.0,48.6,73.0,59.8,56.0
ENDOD1,15.8,16.2,31.4,19.8,16.8,11.2,13.8,17.8,7.8,8.8,16.2,18.4,18.2,10.0
ZSWIM8,6.8,1.6,4.6,3.8,2.2,1.0,2.0,2.4,2.6,5.2,4.8,3.8,6.0,2.2
NCOA6,10.2,10.4,15.6,15.2,15.8,14.8,7.8,13.4,7.6,13.2,10.2,20.6,15.8,27.8
NMNAT2,0.8,0.2,0.6,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.8,1.0,1.6,0.2
CLUAP1,13.0,14.6,28.0,20.8,20.2,10.2,17.2,19.2,14.2,12.4,18.6,23.8,26.2,19.0
ZNF609,41.0,42.6,108.4,75.4,58.0,28.2,59.8,63.0,27.4,54.8,62.0,85.6,66.2,37.0
TBC1D9B,31.2,30.6,46.6,40.8,28.6,19.8,22.6,31.4,17.2,27.4,33.2,49.2,46.2,32.4
GGA2,259.4,109.8,361.8,140.4,242.6,68.2,174.0,136.4,116.6,125.6,211.0,194.0,257.8,129.6
WAPL,106.2,116.2,240.6,191.4,121.0,117.2,111.8,161.2,57.0,126.6,117.4,254.0,161.8,158.2
SETX,112.2,125.2,252.0,210.2,172.0,127.6,121.6,181.0,69.8,154.2,121.2,252.2,198.8,166.4
EMC1,47.6,50.2,95.4,59.6,61.4,29.8,48.6,46.8,25.6,38.8,50.0,73.0,70.8,51.6
CAND2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
SETD1B,69.6,77.8,90.0,80.0,57.0,36.6,42.4,77.2,26.2,65.0,61.8,109.2,65.8,66.8
CMTR1,15.2,15.0,21.2,18.0,15.6,10.4,10.8,18.0,8.4,18.0,13.8,19.0,19.8,15.8
ERP44,73.6,89.6,151.4,131.8,75.4,75.4,63.4,97.6,36.0,66.8,70.4,123.4,95.6,95.6
HECW1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
UHRF1BP1L,18.8,15.0,40.2,31.8,18.4,19.4,17.0,17.0,9.8,20.6,17.8,29.8,24.8,12.2
SWAP70,21.0,22.8,53.6,63.4,32.0,46.0,28.8,75.4,18.6,66.6,33.4,129.4,42.2,87.6
RRP1B,130.4,146.0,217.8,121.6,110.6,66.6,114.0,109.4,55.2,88.8,120.8,145.4,151.4,85.2
MYCBP2,49.4,53.0,97.0,53.8,71.0,41.6,64.8,51.4,33.4,54.4,56.2,76.2,73.0,60.2
VWA8,21.0,22.8,42.4,41.4,39.8,36.8,30.2,44.8,16.4,44.6,27.2,59.0,36.8,35.2
AVL9,140.2,191.8,294.0,261.6,178.2,149.2,138.8,189.2,76.2,167.2,147.0,304.0,191.6,195.4
KDM4C,21.4,23.8,48.0,39.6,31.6,18.0,24.4,31.0,15.0,28.8,34.4,49.8,35.8,40.6
PPRC1,41.2,31.6,50.2,32.6,33.4,19.8,26.0,35.6,17.8,32.4,40.0,48.2,49.0,41.2
ERC1,48.2,55.0,90.6,66.2,60.0,41.2,43.6,66.0,27.4,61.4,52.4,89.6,74.0,52.8
EXPH5,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.4,0.0,0.0
TRIM35,199.2,197.2,323.0,210.2,161.6,95.0,151.0,162.6,91.8,139.6,165.0,227.2,202.8,101.6
ZC3H13,3.6,5.4,7.6,9.2,5.6,6.8,7.6,9.0,2.2,7.2,4.4,9.8,6.8,4.4
ARHGAP26,36.8,41.8,86.0,71.2,69.8,57.4,37.8,69.2,22.0,62.8,54.6,151.0,69.2,130.6
TTLL5,12.6,11.2,12.4,12.8,12.8,13.4,6.6,13.8,6.0,10.0,14.0,12.4,15.8,11.4
SIPA1L3,12.6,9.8,7.2,6.6,10.0,4.8,5.6,10.8,4.6,6.2,11.0,14.0,10.0,4.6
KIF1B,5.2,5.2,8.6,13.6,9.8,15.2,10.0,17.2,4.6,12.8,9.0,17.0,18.6,10.8
IQSEC2,2.6,3.4,4.2,9.0,3.0,4.6,5.6,9.4,1.8,7.0,3.8,17.2,2.6,7.2
CDK19,28.6,29.8,68.0,65.4,56.2,65.6,47.8,89.6,30.8,84.2,62.2,125.8,90.8,64.2
SARM1,7.6,5.8,9.8,9.0,3.8,1.2,3.2,1.6,0.8,4.0,6.0,6.6,10.4,5.4
ZBTB43,150.2,180.4,300.6,246.2,137.8,121.8,117.8,160.8,62.2,135.6,115.8,174.8,125.6,91.6
MCF2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
TBC1D2B,119.0,62.4,184.2,98.0,129.2,56.0,99.8,96.4,57.2,78.6,97.6,120.2,141.8,69.0
MRPS27,98.6,87.2,196.6,172.0,111.4,68.0,94.8,106.0,58.6,86.2,101.8,127.8,127.2,90.4
RAP1GAP2,22.6,21.4,24.2,20.4,12.0,10.6,14.6,29.4,9.2,23.2,24.4,50.8,35.0,31.2
DDN,27.4,21.6,30.6,11.6,22.0,5.4,16.2,8.6,10.0,6.2,23.2,19.0,36.0,10.6
SPART,109.2,83.8,189.4,112.2,98.0,64.8,96.2,97.0,63.4,86.0,113.2,97.6,173.2,63.4
TNRC6B,100.6,127.6,182.4,189.8,161.8,124.2,115.4,192.8,62.4,166.2,135.2,279.2,169.4,183.6
CUL9,0.2,0.8,0.6,0.2,0.0,1.0,0.6,0.4,0.6,0.2,1.0,1.0,0.6,1.2
NFASC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOGARAM1,5.0,8.2,11.0,11.2,6.2,8.6,5.6,6.0,2.8,9.2,6.2,15.2,8.8,8.0
NPIPB3,9.8,13.4,14.6,13.0,6.4,3.8,5.0,5.0,4.0,3.8,9.0,9.4,13.2,3.2
TAB2,153.6,180.0,311.8,223.2,164.0,159.4,148.6,223.4,95.4,204.8,180.0,323.0,214.2,199.6
HIC2,113.6,108.6,135.2,78.2,81.2,34.4,65.2,76.6,50.4,58.4,88.4,73.8,87.2,36.0
CLASP2,34.4,42.8,102.4,55.8,61.2,50.0,51.8,53.8,31.6,52.0,55.0,90.2,77.0,42.6
CAMTA2,13.0,17.0,20.8,26.6,11.8,11.0,11.4,19.6,9.0,15.6,18.0,18.6,38.6,11.4
POGZ,103.2,109.4,177.2,147.2,100.6,87.4,86.6,132.2,49.8,105.8,105.0,192.0,130.6,124.6
COLGALT2,18.0,17.4,24.8,14.0,19.0,12.2,17.6,31.6,10.6,33.2,13.0,56.2,22.8,55.6
PLXND1,19.0,8.8,21.0,10.0,14.0,5.8,13.0,9.8,6.6,10.8,26.4,26.4,33.8,19.4
ATG2A,3.6,3.2,5.4,3.8,2.6,0.6,2.8,3.2,2.2,1.2,4.4,4.6,4.2,3.6
GPATCH8,71.6,91.2,141.2,122.8,77.8,67.0,58.8,101.8,35.2,87.8,73.2,120.0,85.0,81.4
RAD54L2,70.4,68.2,125.6,109.8,81.8,53.4,51.4,90.0,30.6,61.0,54.0,92.0,77.6,64.2
PHF8,17.0,17.2,49.0,33.6,28.6,15.0,21.0,29.6,12.2,25.4,23.2,34.6,34.2,22.4
KDM6B,25.8,26.8,24.0,19.6,14.8,6.6,14.8,17.0,13.2,17.4,30.4,18.6,32.0,12.6
EPB41L3,9.4,15.2,21.4,28.0,9.4,12.4,7.0,24.0,4.0,36.4,9.4,85.8,21.0,69.0
SMC5,71.0,96.0,144.4,131.6,68.8,95.2,61.6,91.8,31.6,90.4,70.0,131.2,87.8,73.2
N4BP3,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.4,0.0,1.6
MAST2,0.0,0.2,1.2,0.0,0.0,1.0,0.2,1.0,0.0,0.4,0.2,0.6,0.4,1.0
ZZEF1,54.2,45.8,82.2,81.4,57.0,35.4,46.0,52.4,28.4,44.2,44.4,62.6,60.6,43.0
ANKLE2,90.2,92.0,134.2,112.8,70.4,57.2,64.0,87.6,38.8,76.8,73.8,121.8,104.4,94.2
DCUN1D4,54.2,72.4,214.8,162.4,106.8,99.8,96.0,115.0,50.8,100.0,114.8,159.4,154.4,70.6
LRCH1,102.4,143.4,355.8,260.0,200.2,159.6,170.0,227.4,102.6,210.4,199.6,297.6,237.4,166.6
ZC3H3,11.6,9.2,13.8,11.0,9.6,3.8,7.2,8.6,5.6,8.6,9.6,13.2,15.2,9.2
FCHO1,10.6,7.0,9.4,5.0,4.2,1.6,4.4,4.0,6.4,4.6,8.2,5.6,10.0,3.8
FRMD4B,6.0,4.6,12.8,16.6,15.4,12.0,9.0,16.4,4.8,15.4,12.0,17.6,13.8,7.2
GRAMD4,81.0,50.2,112.4,50.0,72.8,20.2,60.4,44.8,36.4,29.6,78.2,53.6,93.2,33.6
CIC,13.8,10.4,14.0,13.6,13.0,4.2,7.4,14.0,6.6,9.8,11.2,16.2,18.2,11.4
NCDN,16.4,19.4,19.8,18.6,15.6,8.8,16.6,14.0,8.0,13.6,20.8,22.4,26.6,11.0
CLCC1,7.8,9.6,17.8,15.0,11.6,8.0,12.8,13.4,4.2,12.0,10.0,20.6,14.2,11.2
SEPTIN6,110.6,77.4,186.0,88.2,139.6,53.6,106.0,80.2,68.8,66.6,147.8,132.6,206.4,98.2
WDR43,279.4,291.8,533.6,326.6,284.2,175.8,262.8,224.6,155.6,204.8,253.4,300.6,396.2,211.6
SNX13,21.8,22.8,74.6,66.0,45.0,49.2,36.6,62.2,20.0,53.6,42.6,81.6,62.4,45.2
MAPK8IP3,14.6,9.8,14.2,12.4,13.0,6.2,9.8,10.0,5.2,10.0,16.8,15.6,24.8,8.4
GGA3,51.2,51.8,81.2,67.4,45.6,27.6,39.2,50.0,22.8,49.2,45.0,76.2,65.0,54.4
MPRIP,63.8,84.0,111.0,139.8,66.0,56.4,57.8,101.4,23.6,79.2,63.8,140.6,108.2,66.6
NUP205,12.4,13.4,26.0,18.2,16.4,12.2,11.6,18.8,7.2,15.6,10.6,24.8,14.4,11.6
STAB1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0
EFR3A,95.6,131.8,248.8,211.4,149.4,150.8,116.0,177.0,63.4,171.2,123.6,262.8,180.4,156.6
RTF1,72.8,79.4,172.0,120.4,78.2,58.6,71.0,75.6,41.6,59.4,75.6,104.2,97.2,71.6
SLC35D1,41.4,42.6,85.2,78.2,58.8,51.6,43.2,81.2,21.4,57.4,47.8,91.6,61.0,46.8
TTLL12,56.6,58.4,81.2,41.0,46.8,15.2,39.2,36.0,25.2,28.0,53.4,57.4,59.6,33.6
GPD1L,32.8,34.6,89.2,46.0,44.8,20.8,42.2,35.4,24.2,30.0,40.8,50.4,51.2,34.2
ABRAXAS2,121.4,139.4,291.2,245.4,153.6,144.0,143.8,179.0,84.6,145.0,166.4,245.4,206.6,158.2
METAP1,139.2,176.0,317.6,200.2,156.0,92.4,137.0,147.0,79.8,116.2,147.0,199.4,236.0,115.4
ZCCHC14,74.6,82.2,90.8,92.4,59.4,59.4,50.2,87.8,30.0,74.0,65.8,122.4,82.6,80.6
LPIN1,38.4,42.8,57.0,55.8,23.6,35.6,27.0,37.0,20.4,36.6,40.6,62.0,66.0,61.0
SEPTIN8,21.4,27.2,49.6,51.8,27.6,24.0,29.0,44.2,15.4,38.8,34.6,60.2,38.6,34.8
CEP68,27.0,20.4,29.0,12.2,21.0,8.6,21.6,20.8,14.2,19.8,27.2,41.8,31.8,28.8
PASK,12.0,15.4,31.0,26.8,16.6,13.4,15.4,21.0,6.6,17.6,14.2,21.6,19.0,12.0
RGL1,2.8,5.8,4.4,8.4,6.6,14.0,2.6,23.0,2.2,26.4,6.0,42.6,3.6,30.8
RFTN1,30.2,20.0,61.4,41.6,15.8,7.6,15.0,27.6,10.4,26.0,23.8,41.0,38.8,25.6
DIP2A,12.0,11.8,33.6,40.4,26.4,30.6,23.4,31.8,11.4,29.6,23.4,46.8,44.8,42.2
MESD,138.4,127.6,191.6,168.6,93.6,63.8,86.2,112.0,54.8,94.0,114.6,172.2,165.6,148.6
LARP4B,99.0,110.6,273.0,206.2,148.4,92.4,113.0,126.8,63.0,117.4,129.4,191.0,176.6,128.0
RCOR1,120.4,110.8,276.8,178.4,141.4,100.8,116.6,134.6,61.8,127.6,140.6,207.4,189.4,135.2
PHLDB1,3.2,4.6,6.0,5.2,4.4,2.6,5.2,6.0,3.4,4.4,5.8,7.2,9.4,5.0
KANK1,0.0,0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.4
UBXN4,108.0,150.0,325.0,256.6,140.0,150.0,128.4,191.0,63.8,157.2,148.4,249.4,206.2,117.8
CYFIP1,3.8,3.6,10.0,7.8,6.2,3.4,4.0,7.0,4.0,6.0,6.2,12.2,6.4,6.6
ATG4B,17.2,13.0,14.6,15.4,9.0,3.0,7.4,10.8,4.2,8.2,8.6,18.0,19.4,16.0
GANAB,119.6,106.0,200.8,173.0,111.0,65.8,99.4,138.8,58.2,107.6,103.2,168.8,136.0,94.8
MDN1,51.0,43.2,128.6,88.2,85.0,40.2,67.4,60.8,34.8,52.8,59.8,75.2,71.2,54.2
FAM120A,63.6,84.4,137.6,107.4,76.8,75.4,63.4,84.6,37.0,77.6,75.8,147.6,107.6,102.4
FAF2,236.0,225.6,441.2,353.2,253.4,189.8,217.4,279.0,124.4,261.2,233.8,334.8,313.6,213.0
PSME4,69.2,76.0,124.8,91.4,61.4,43.8,56.4,65.8,32.4,58.0,53.6,76.8,91.2,55.0
GSE1,153.0,110.2,201.4,57.6,145.6,54.0,123.6,90.2,62.0,79.4,141.6,153.0,201.8,136.0
ATP11B,90.8,124.6,179.0,148.8,118.4,96.0,86.4,119.6,46.6,108.6,95.0,184.8,130.4,101.4
FAM168A,43.0,39.8,84.0,82.2,86.4,71.6,66.0,107.2,35.4,83.0,77.0,142.2,90.2,72.2
PMPCA,37.8,32.6,43.2,30.2,22.8,9.6,18.6,19.6,20.6,16.4,34.0,24.4,46.0,18.6
ARL6IP1,460.2,507.6,1103.8,972.4,532.0,540.2,453.0,743.6,266.4,699.6,548.0,900.4,695.8,385.8
ACSBG1,0.4,0.4,0.2,0.8,1.0,0.4,0.2,2.4,0.0,1.0,0.0,0.8,1.0,2.4
PLEKHM2,35.4,30.6,44.0,44.4,21.6,14.4,20.4,28.8,16.8,25.8,33.8,38.8,44.4,32.4
SYT11,5.2,4.2,7.6,7.0,6.2,3.6,5.6,8.6,2.2,6.2,6.6,18.6,8.2,11.8
MLC1,48.6,14.8,63.0,15.6,36.6,7.8,29.6,15.4,19.4,10.8,29.0,16.2,52.4,10.8
JMJD6,62.6,54.6,92.4,68.0,49.0,24.2,42.2,41.4,31.6,37.8,62.4,59.6,62.2,35.8
ZC3H4,93.4,80.0,104.6,80.4,57.0,41.4,52.2,78.2,32.2,69.4,81.4,112.0,83.4,58.0
RRS1,229.0,193.2,441.8,200.8,204.8,95.8,210.0,159.0,133.2,148.6,217.6,229.6,254.0,164.2
XPO6,50.2,51.2,65.0,45.8,35.8,17.6,29.4,32.2,21.4,26.4,36.2,39.2,55.8,30.0
PRRC2C,117.8,118.2,241.0,180.6,133.6,90.4,115.6,140.2,57.2,120.4,97.8,188.8,149.6,113.0
TBC1D1,24.8,16.0,41.2,28.4,14.8,14.8,17.6,23.4,19.0,20.6,24.0,30.8,25.8,19.2
ZFR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0
NBEAL2,3.8,2.0,1.4,1.8,2.4,0.8,2.0,1.0,1.6,1.0,1.8,1.0,3.4,1.2
FBXO28,192.6,263.2,434.6,375.8,222.8,223.6,213.6,295.2,116.8,264.2,258.6,441.0,321.0,210.2
DTX4,65.8,70.4,78.8,87.4,64.8,89.2,47.0,222.0,35.8,224.6,61.6,654.6,54.6,589.2
RHOBTB2,102.0,209.8,102.4,203.2,57.6,90.8,53.8,160.0,36.6,145.2,84.4,238.8,99.6,84.6
RRP12,29.2,21.2,37.6,17.8,19.0,8.2,21.8,14.4,14.0,13.6,26.8,17.8,38.0,18.0
NUP210,72.2,65.4,135.2,73.4,90.0,38.4,75.0,74.2,45.2,68.8,74.4,88.8,112.4,53.8
PLCL2,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.4,0.4,1.2,0.0,1.6,0.2,0.6
ARHGEF9,12.6,14.6,26.2,27.6,21.2,22.6,15.4,31.0,8.8,30.0,20.6,41.4,30.8,22.0
VPS13A,15.6,23.0,28.4,30.4,29.4,12.6,26.2,17.4,11.8,13.0,23.8,21.2,44.4,8.6
SEL1L3,33.6,24.0,49.2,8.6,21.4,4.4,21.2,8.4,16.0,6.6,28.6,9.4,33.8,3.0
TBC1D12,0.4,1.0,1.2,2.0,0.6,0.4,0.8,1.0,0.0,0.4,0.4,0.8,0.2,0.8
EXOC6B,1.4,2.2,5.0,2.2,1.4,1.2,2.4,4.4,0.6,2.0,2.2,2.8,4.6,2.4
DNAJC9,201.4,214.8,374.2,367.8,172.0,188.2,170.0,290.2,115.0,240.0,188.2,255.6,265.2,136.0
SIK2,24.2,25.2,48.2,40.0,37.0,29.0,27.8,45.2,15.0,31.8,31.2,35.4,35.6,17.2
PLCB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0
PHLPP1,83.8,72.4,105.2,53.2,59.8,38.4,44.2,62.8,36.8,44.8,70.6,86.8,70.4,64.4
TMEM131L,6.4,5.6,13.0,7.6,4.6,4.4,4.8,5.4,4.0,5.4,3.6,6.0,6.8,5.6
PACS2,7.6,6.4,8.2,7.6,11.2,5.4,7.6,6.2,3.8,6.0,10.2,18.4,13.0,17.0
COBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD28,544.8,381.6,953.6,293.8,266.8,137.8,278.4,285.2,140.0,230.4,320.8,526.6,642.8,392.0
PDS5A,125.2,131.6,281.2,230.6,156.2,142.4,140.6,173.4,80.0,149.4,145.6,238.2,191.2,158.0
ASTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOP1,8.8,5.0,6.0,5.2,3.0,1.2,4.2,3.0,4.2,3.0,6.0,4.2,12.6,4.2
KATNIP,13.8,12.6,11.2,9.6,12.4,8.0,11.8,11.0,6.4,13.4,13.4,13.8,17.0,10.8
RPRD2,92.4,113.0,195.0,157.2,117.2,92.2,92.6,159.2,56.8,135.4,95.0,184.0,120.2,110.2
ATP11A,123.2,153.4,235.2,219.0,148.8,93.2,117.4,138.0,59.4,132.8,142.8,198.8,193.0,109.6
MINAR1,4.2,9.4,21.8,30.4,26.8,19.4,15.0,19.6,7.0,17.8,9.2,33.2,16.6,23.8
OTUD3,68.4,89.6,145.4,128.0,92.6,64.8,70.2,103.4,34.2,80.6,61.6,134.8,75.2,63.4
ANKRD12,38.6,60.2,118.6,89.0,49.6,62.8,43.0,66.8,28.8,69.0,55.6,129.0,63.4,79.2
KAZN,33.0,31.2,69.8,44.8,43.8,18.2,33.6,20.2,17.4,20.8,36.4,26.0,46.4,11.8
SCFD1,4.8,7.6,9.0,9.4,3.6,6.4,3.8,5.0,2.2,4.0,4.4,8.6,7.8,4.0
DENND5A,35.4,29.2,41.0,24.0,20.4,13.2,20.0,23.6,9.2,20.6,22.0,29.2,30.4,14.4
DDHD2,39.4,50.8,96.6,74.8,48.0,39.8,43.8,64.6,24.4,48.0,50.6,90.6,65.6,48.2
CAMTA1,29.6,39.8,62.2,55.2,30.4,27.8,38.2,34.8,18.2,33.2,38.4,50.2,57.0,37.2
PPIP5K2,23.6,25.8,79.2,44.4,30.6,28.0,29.8,36.4,19.4,34.4,41.8,53.8,49.6,33.6
ZC3H7B,78.4,79.0,108.8,75.8,67.2,27.0,55.0,58.0,28.6,51.4,61.0,86.6,85.6,44.4
EXOC7,32.2,32.6,40.6,33.6,19.0,10.8,18.8,19.0,11.8,17.6,26.8,30.0,40.8,19.0
ADGRL2,0.0,0.2,1.6,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.2
DNMBP,17.6,18.2,27.8,25.8,14.2,14.0,10.8,27.8,7.0,22.4,18.0,48.4,22.4,30.4
MGA,104.6,80.2,168.6,119.0,124.4,72.2,99.2,107.0,53.2,94.2,92.8,133.8,113.4,85.8
TSPYL4,25.8,25.0,49.8,39.0,29.8,26.8,23.2,45.2,15.0,34.4,39.0,45.2,39.6,16.6
CAMSAP2,3.0,1.2,11.8,1.4,5.6,3.0,5.4,1.6,2.4,1.2,7.6,5.4,8.0,1.8
TASOR,156.2,203.2,277.0,241.4,152.2,181.8,140.2,229.0,81.8,204.0,180.8,364.8,247.8,211.4
CLEC16A,31.6,29.2,32.4,25.6,31.8,11.2,18.8,24.8,12.2,22.8,24.2,35.8,36.0,18.6
POFUT2,41.6,39.8,52.0,44.0,36.4,17.4,27.0,35.0,18.0,32.2,36.0,40.8,49.8,22.0
KLHL18,75.6,85.4,142.0,113.0,69.6,49.0,71.8,89.0,36.0,73.2,71.8,109.4,105.0,62.2
CLUH,68.0,41.8,76.8,36.0,38.8,18.2,36.4,32.6,19.4,23.2,46.0,35.4,64.0,26.2
NUP160,212.6,253.2,460.6,329.8,237.8,166.8,213.2,237.0,105.6,198.2,215.6,287.6,333.8,162.6
MTUS2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.6,0.0,2.0
CSTF2T,64.2,69.6,154.0,91.0,73.8,63.2,71.4,86.4,42.2,79.8,80.2,124.4,102.0,50.6
ADGRL3,14.8,21.0,42.0,30.6,17.2,11.4,21.4,51.0,10.8,44.6,22.0,99.0,41.6,66.6
23285,0.6,0.2,1.0,0.4,0.6,1.2,0.6,0.8,0.0,1.4,0.2,0.8,0.8,0.6
WWC1,10.4,11.0,25.2,15.8,13.6,4.8,11.8,9.2,8.2,9.6,12.0,12.4,14.0,9.4
AGTPBP1,3.0,1.4,8.0,4.8,3.0,5.8,3.6,7.6,2.6,6.0,2.2,6.6,6.4,8.4
IQCE,15.8,9.0,15.0,17.0,8.2,10.4,9.2,13.6,5.8,12.4,9.6,15.6,13.4,9.2
FBXW11,57.0,65.0,220.2,161.0,121.8,98.2,87.2,161.6,52.4,126.4,115.0,230.8,147.6,175.0
SMG6,18.6,19.6,37.6,30.8,22.0,11.2,18.8,23.4,11.6,16.0,24.4,27.6,31.0,19.4
ANKS1A,17.6,18.4,30.4,26.0,29.6,15.4,24.8,30.6,13.6,23.6,29.2,46.6,33.2,24.4
MGRN1,57.4,46.8,78.0,48.0,43.6,26.2,41.2,38.6,20.4,32.6,59.6,65.2,70.4,39.2
BICD2,107.8,128.0,225.2,147.0,91.8,65.0,94.8,98.2,47.2,76.0,108.0,156.6,160.0,96.0
ATMIN,33.8,40.0,60.4,53.6,32.0,29.6,29.6,39.2,15.8,31.2,36.4,64.6,47.4,48.0
EHBP1,16.4,22.6,20.6,20.4,27.4,24.0,28.4,25.6,14.8,29.2,26.2,55.6,35.6,37.0
KIF13B,16.0,13.2,20.6,21.2,15.0,9.4,13.2,19.8,6.6,15.2,13.4,21.0,20.6,13.2
UBR2,25.8,21.0,59.0,40.2,48.2,33.2,27.4,42.6,19.0,36.4,27.2,54.0,34.8,40.8
ACSL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
NEMP1,161.0,174.4,357.2,297.8,185.0,182.4,180.6,295.2,88.8,236.8,181.6,270.2,262.0,112.2
FKBP15,29.6,23.4,60.6,42.6,42.8,18.4,35.2,41.0,20.8,36.0,25.6,46.4,37.6,30.6
ICOSLG,10.4,18.8,13.8,14.2,8.0,8.8,5.0,7.2,5.8,10.2,22.2,21.6,22.8,18.6
SIN3B,17.6,24.4,21.6,23.2,16.8,16.8,17.2,24.4,10.0,23.2,20.4,42.2,25.8,30.0
NCAPD3,23.6,22.0,41.8,40.4,23.4,18.0,16.4,30.4,10.0,23.8,16.2,23.8,28.0,17.2
DMXL2,14.0,12.0,39.8,28.2,26.4,28.4,24.6,37.4,12.8,42.4,22.8,79.0,32.6,55.0
KIAA0930,304.2,201.0,374.2,183.8,195.0,84.8,174.0,143.8,108.4,123.6,212.8,294.4,271.0,265.6
SATB2,197.2,208.2,373.6,235.4,198.0,152.0,189.6,254.2,108.4,232.2,226.4,381.2,285.0,196.8
SLC9A8,54.6,56.6,63.4,56.4,40.6,27.8,35.4,45.4,20.8,38.8,40.2,60.6,46.0,36.6
CUX2,0.6,1.2,1.4,3.0,1.6,1.8,0.4,1.2,0.4,1.6,1.8,1.4,1.6,0.4
DNAJC13,18.4,19.8,36.2,34.8,30.6,27.2,24.8,34.0,18.8,32.0,25.2,45.4,35.2,34.8
TUT4,4.2,4.2,10.8,9.8,5.4,2.4,4.2,5.2,0.8,6.6,5.8,5.8,6.2,4.6
